"observationAbout"
"country/POL"
"nuts/PL51"
"nuts/PL61"
"nuts/PL81"
"nuts/PL43"
"nuts/PL71"
"nuts/PL21"
"nuts/PL9"
"nuts/PL52"
"nuts/PL82"
"nuts/PL84"
"nuts/PL63"
"nuts/PL22"
"nuts/PL72"
"nuts/PL62"
"nuts/PL41"
"nuts/PL42"
