place_name,dcid
Ghana,country/GHA
Western,wikidataId/Q870155
Central,wikidataId/Q846323
Greater Accra,wikidataId/Q431729
Volta,wikidataId/Q712832
Eastern,wikidataId/Q405670
Ashanti,wikidataId/Q398417
Brong Ahafo,wikidataId/Q397737
Upper East,wikidataId/Q712828
Upper West,wikidataId/Q715805
Northern,wikidataId/Q502215
