Date,GeoId,PopulationDensity
2011,dcid:nuts/CZ01,496.1
2011,dcid:nuts/CZ010,496.1
2011,dcid:nuts/CZ02,"11,015.3"
2011,dcid:nuts/CZ020,"11,015.3"
2011,dcid:nuts/CZ03,"17,617.8"
2011,dcid:nuts/CZ031,"10,056.9"
2011,dcid:nuts/CZ032,"7,560.9"
2011,dcid:nuts/CZ04,"8,648.9"
2011,dcid:nuts/CZ041,"3,314.4"
2011,dcid:nuts/CZ042,"5,334.6"
2011,dcid:nuts/CZ05,"12,440.4"
2011,dcid:nuts/CZ051,"3,163.0"
2011,dcid:nuts/CZ052,"4,758.6"
2011,dcid:nuts/CZ053,"4,518.8"
2011,dcid:nuts/CZ06,"13,990.2"
2011,dcid:nuts/CZ063,"6,795.5"
2011,dcid:nuts/CZ064,"7,194.6"
2011,dcid:nuts/CZ07,"9,229.8"
2011,dcid:nuts/CZ071,"5,266.6"
2011,dcid:nuts/CZ072,"3,963.2"
2011,dcid:nuts/CZ08,"5,426.8"
2011,dcid:nuts/CZ080,"5,426.8"
2011,dcid:nuts/DK,"42,959.1"
2011,dcid:nuts/DK0,"42,959.1"
2011,dcid:nuts/DK01,"2,546.2"
2011,dcid:nuts/DK011,167.0
2011,dcid:nuts/DK012,342.1
2011,dcid:nuts/DK013,"1,448.8"
2011,dcid:nuts/DK014,588.3
2011,dcid:nuts/DK02,"7,217.7"
2011,dcid:nuts/DK021,807.8
2011,dcid:nuts/DK022,"6,409.9"
2011,dcid:nuts/DK03,"12,321.6"
2011,dcid:nuts/DK031,"3,544.4"
2011,dcid:nuts/DK032,"8,777.2"
2011,dcid:nuts/DK04,"13,000.4"
2011,dcid:nuts/DK041,"7,158.7"
2011,dcid:nuts/DK042,"5,841.7"
2011,dcid:nuts/DK05,"7,873.2"
2011,dcid:nuts/DK050,"7,873.2"
2011,dcid:nuts/DE,"357,121.4"
2011,dcid:nuts/DE1,"35,751.5"
2011,dcid:nuts/DE11,"10,557.7"
2011,dcid:nuts/DE111,207.4
2011,dcid:nuts/DE112,617.9
2011,dcid:nuts/DE113,641.5
2011,dcid:nuts/DE114,642.4
2011,dcid:nuts/DE115,686.8
2011,dcid:nuts/DE116,858.1
2011,dcid:nuts/DE117,99.9
2011,dcid:nuts/DE118,"1,099.9"
2011,dcid:nuts/DE119,776.8
2011,dcid:nuts/DE11A,"1,484.0"
2011,dcid:nuts/DE11B,"1,304.4"
2011,dcid:nuts/DE11C,627.1
2011,dcid:nuts/DE11D,"1,511.6"
2011,dcid:nuts/DE12,"6,919.1"
2011,dcid:nuts/DE121,140.2
2011,dcid:nuts/DE122,173.5
2011,dcid:nuts/DE123,"1,085.0"
2011,dcid:nuts/DE124,738.8
2011,dcid:nuts/DE125,108.8
2011,dcid:nuts/DE126,145.0
2011,dcid:nuts/DE127,"1,126.3"
2011,dcid:nuts/DE128,"1,061.7"
2011,dcid:nuts/DE129,98.0
2011,dcid:nuts/DE12A,797.5
2011,dcid:nuts/DE12B,573.7
2011,dcid:nuts/DE12C,870.7
2011,dcid:nuts/DE13,"9,357.0"
2011,dcid:nuts/DE131,153.1
2011,dcid:nuts/DE132,"1,378.3"
2011,dcid:nuts/DE133,679.9
2011,dcid:nuts/DE134,"1,860.8"
2011,dcid:nuts/DE135,769.4
2011,dcid:nuts/DE136,"1,025.3"
2011,dcid:nuts/DE137,734.4
2011,dcid:nuts/DE138,818.0
2011,dcid:nuts/DE139,806.8
2011,dcid:nuts/DE13A,"1,131.2"
2011,dcid:nuts/DE14,"8,917.7"
2011,dcid:nuts/DE141,"1,094.0"
2011,dcid:nuts/DE142,519.2
2011,dcid:nuts/DE143,917.7
2011,dcid:nuts/DE144,118.7
2011,dcid:nuts/DE145,"1,357.3"
2011,dcid:nuts/DE146,"1,409.8"
2011,dcid:nuts/DE147,664.8
2011,dcid:nuts/DE148,"1,631.8"
2011,dcid:nuts/DE149,"1,204.4"
2011,dcid:nuts/DE2,"70,550.1"
2011,dcid:nuts/DE21,"17,529.8"
2011,dcid:nuts/DE211,133.4
2011,dcid:nuts/DE212,310.7
2011,dcid:nuts/DE213,37.2
2011,dcid:nuts/DE214,569.4
2011,dcid:nuts/DE215,839.9
2011,dcid:nuts/DE216,"1,110.7"
2011,dcid:nuts/DE217,579.2
2011,dcid:nuts/DE218,549.4
2011,dcid:nuts/DE219,"1,214.1"
2011,dcid:nuts/DE21A,870.7
2011,dcid:nuts/DE21B,799.8
2011,dcid:nuts/DE21C,434.8
2011,dcid:nuts/DE21D,"1,012.2"
2011,dcid:nuts/DE21E,804.4
2011,dcid:nuts/DE21F,863.5
2011,dcid:nuts/DE21G,805.3
2011,dcid:nuts/DE21H,667.0
2011,dcid:nuts/DE21I,739.8
2011,dcid:nuts/DE21J,760.7
2011,dcid:nuts/DE21K,"1,439.5"
2011,dcid:nuts/DE21L,487.7
2011,dcid:nuts/DE21M,"1,534.0"
2011,dcid:nuts/DE21N,966.4
2011,dcid:nuts/DE22,"10,329.0"
2011,dcid:nuts/DE221,65.8
2011,dcid:nuts/DE222,69.6
2011,dcid:nuts/DE223,67.6
2011,dcid:nuts/DE224,861.3
2011,dcid:nuts/DE225,984.2
2011,dcid:nuts/DE226,"1,066.3"
2011,dcid:nuts/DE227,"1,348.0"
2011,dcid:nuts/DE228,"1,530.3"
2011,dcid:nuts/DE229,974.9
2011,dcid:nuts/DE22A,"1,281.4"
2011,dcid:nuts/DE22B,"1,201.9"
2011,dcid:nuts/DE22C,877.8
2011,dcid:nuts/DE23,"9,690.2"
2011,dcid:nuts/DE231,50.1
2011,dcid:nuts/DE232,80.7
2011,dcid:nuts/DE233,70.5
2011,dcid:nuts/DE234,"1,255.8"
2011,dcid:nuts/DE235,"1,512.2"
2011,dcid:nuts/DE236,"1,344.1"
2011,dcid:nuts/DE237,"1,427.7"
2011,dcid:nuts/DE238,"1,392.0"
2011,dcid:nuts/DE239,"1,472.9"
2011,dcid:nuts/DE23A,"1,084.2"
2011,dcid:nuts/DE24,"7,231.5"
2011,dcid:nuts/DE241,54.6
2011,dcid:nuts/DE242,66.9
2011,dcid:nuts/DE243,48.3
2011,dcid:nuts/DE244,58.0
2011,dcid:nuts/DE245,"1,167.8"
2011,dcid:nuts/DE246,"1,273.8"
2011,dcid:nuts/DE247,590.5
2011,dcid:nuts/DE248,642.8
2011,dcid:nuts/DE249,892.5
2011,dcid:nuts/DE24A,651.5
2011,dcid:nuts/DE24B,658.3
2011,dcid:nuts/DE24C,520.0
2011,dcid:nuts/DE24D,606.4
2011,dcid:nuts/DE25,"7,244.9"
2011,dcid:nuts/DE251,99.9
2011,dcid:nuts/DE252,77.0
2011,dcid:nuts/DE253,63.4
2011,dcid:nuts/DE254,186.4
2011,dcid:nuts/DE255,40.8
2011,dcid:nuts/DE256,"1,971.8"
2011,dcid:nuts/DE257,564.7
2011,dcid:nuts/DE258,307.6
2011,dcid:nuts/DE259,799.6
2011,dcid:nuts/DE25A,"1,267.6"
2011,dcid:nuts/DE25B,895.4
2011,dcid:nuts/DE25C,970.9
2011,dcid:nuts/DE26,"8,531.4"
2011,dcid:nuts/DE261,62.5
2011,dcid:nuts/DE262,35.7
2011,dcid:nuts/DE263,87.6
2011,dcid:nuts/DE264,699.2
2011,dcid:nuts/DE265,"1,136.9"
2011,dcid:nuts/DE266,"1,021.8"
2011,dcid:nuts/DE267,956.4
2011,dcid:nuts/DE268,684.1
2011,dcid:nuts/DE269,715.9
2011,dcid:nuts/DE26A,"1,321.4"
2011,dcid:nuts/DE26B,841.5
2011,dcid:nuts/DE26C,968.4
2011,dcid:nuts/DE27,"9,993.4"
2011,dcid:nuts/DE271,146.8
2011,dcid:nuts/DE272,40.0
2011,dcid:nuts/DE273,63.3
2011,dcid:nuts/DE274,70.1
2011,dcid:nuts/DE275,780.3
2011,dcid:nuts/DE276,"1,071.2"
2011,dcid:nuts/DE277,792.2
2011,dcid:nuts/DE278,762.4
2011,dcid:nuts/DE279,515.8
2011,dcid:nuts/DE27A,323.4
2011,dcid:nuts/DE27B,"1,394.9"
2011,dcid:nuts/DE27C,"1,230.1"
2011,dcid:nuts/DE27D,"1,274.7"
2011,dcid:nuts/DE27E,"1,528.0"
2011,dcid:nuts/DE3,887.7
2011,dcid:nuts/DE30,887.7
2011,dcid:nuts/DE300,887.7
2011,dcid:nuts/DE4,"29,483.1"
2011,dcid:nuts/DE40,"29,483.1"
2011,dcid:nuts/DE401,228.8
2011,dcid:nuts/DE402,164.3
2011,dcid:nuts/DE403,147.8
2011,dcid:nuts/DE404,187.5
2011,dcid:nuts/DE405,"1,471.6"
2011,dcid:nuts/DE406,"2,261.9"
2011,dcid:nuts/DE407,"1,889.4"
2011,dcid:nuts/DE408,"1,717.3"
2011,dcid:nuts/DE409,"2,150.2"
2011,dcid:nuts/DE40A,"1,798.3"
2011,dcid:nuts/DE40B,"1,216.9"
2011,dcid:nuts/DE40C,"2,243.1"
2011,dcid:nuts/DE40D,"2,508.7"
2011,dcid:nuts/DE40E,"2,575.2"
2011,dcid:nuts/DE40F,"2,123.6"
2011,dcid:nuts/DE40G,"1,648.0"
2011,dcid:nuts/DE40H,"2,092.3"
2011,dcid:nuts/DE40I,"3,058.4"
2011,dcid:nuts/DE5,419.2
2011,dcid:nuts/DE50,419.2
2011,dcid:nuts/DE501,325.4
2011,dcid:nuts/DE502,93.8
2011,dcid:nuts/DE6,755.2
2011,dcid:nuts/DE60,755.2
2011,dcid:nuts/DE600,755.2
2011,dcid:nuts/DE7,"21,114.9"
2011,dcid:nuts/DE71,"7,444.9"
2011,dcid:nuts/DE711,122.1
2011,dcid:nuts/DE712,248.3
2011,dcid:nuts/DE713,44.9
2011,dcid:nuts/DE714,203.9
2011,dcid:nuts/DE715,719.5
2011,dcid:nuts/DE716,658.7
2011,dcid:nuts/DE717,453.1
2011,dcid:nuts/DE718,482.0
2011,dcid:nuts/DE719,"1,397.6"
2011,dcid:nuts/DE71A,222.4
2011,dcid:nuts/DE71B,624.0
2011,dcid:nuts/DE71C,356.3
2011,dcid:nuts/DE71D,811.5
2011,dcid:nuts/DE71E,"1,100.7"
2011,dcid:nuts/DE72,"5,381.2"
2011,dcid:nuts/DE721,854.6
2011,dcid:nuts/DE722,"1,066.5"
2011,dcid:nuts/DE723,738.5
2011,dcid:nuts/DE724,"1,262.6"
2011,dcid:nuts/DE725,"1,459.0"
2011,dcid:nuts/DE73,"8,288.8"
2011,dcid:nuts/DE731,106.8
2011,dcid:nuts/DE732,"1,380.4"
2011,dcid:nuts/DE733,"1,097.1"
2011,dcid:nuts/DE734,"1,292.8"
2011,dcid:nuts/DE735,"1,538.5"
2011,dcid:nuts/DE736,"1,848.6"
2011,dcid:nuts/DE737,"1,024.7"
2011,dcid:nuts/DE8,"23,190.8"
2011,dcid:nuts/DE80,"23,190.8"
2011,dcid:nuts/DE803,181.3
2011,dcid:nuts/DE804,130.5
2011,dcid:nuts/DE80J,:
2011,dcid:nuts/DE80K,"3,432.0"
2011,dcid:nuts/DE80L,"3,207.0"
2011,dcid:nuts/DE80M,"2,119.0"
2011,dcid:nuts/DE80N,:
2011,dcid:nuts/DE80O,:
2011,dcid:nuts/DE9,"47,612.9"
2011,dcid:nuts/DE91,"8,099.9"
2011,dcid:nuts/DE911,192.2
2011,dcid:nuts/DE912,223.9
2011,dcid:nuts/DE913,204.1
2011,dcid:nuts/DE914,"1,562.8"
2011,dcid:nuts/DE915,"1,117.2"
2011,dcid:nuts/DE916,965.3
2011,dcid:nuts/DE917,674.0
2011,dcid:nuts/DE918,"1,267.1"
2011,dcid:nuts/DE919,636.0
2011,dcid:nuts/DE91A,534.9
2011,dcid:nuts/DE91B,722.5
2011,dcid:nuts/DE92,"9,047.7"
2011,dcid:nuts/DE922,"1,987.9"
2011,dcid:nuts/DE923,796.1
2011,dcid:nuts/DE925,"1,205.9"
2011,dcid:nuts/DE926,692.6
2011,dcid:nuts/DE927,"1,399.0"
2011,dcid:nuts/DE928,675.6
2011,dcid:nuts/DE929,"2,290.7"
2011,dcid:nuts/DE93,"15,494.4"
2011,dcid:nuts/DE931,"1,545.1"
2011,dcid:nuts/DE932,"2,057.8"
2011,dcid:nuts/DE933,"1,244.9"
2011,dcid:nuts/DE934,"1,220.6"
2011,dcid:nuts/DE935,"1,323.5"
2011,dcid:nuts/DE936,650.8
2011,dcid:nuts/DE937,"2,070.1"
2011,dcid:nuts/DE938,"1,873.6"
2011,dcid:nuts/DE939,"1,266.0"
2011,dcid:nuts/DE93A,"1,454.1"
2011,dcid:nuts/DE93B,787.9
2011,dcid:nuts/DE94,"14,970.9"
2011,dcid:nuts/DE941,62.4
2011,dcid:nuts/DE942,112.4
2011,dcid:nuts/DE943,103.0
2011,dcid:nuts/DE944,119.8
2011,dcid:nuts/DE945,106.9
2011,dcid:nuts/DE946,728.4
2011,dcid:nuts/DE947,"1,287.3"
2011,dcid:nuts/DE948,"1,418.3"
2011,dcid:nuts/DE949,"2,882.0"
2011,dcid:nuts/DE94A,607.9
2011,dcid:nuts/DE94B,980.8
2011,dcid:nuts/DE94C,"1,086.0"
2011,dcid:nuts/DE94D,"1,063.1"
2011,dcid:nuts/DE94E,"2,121.6"
2011,dcid:nuts/DE94F,812.6
2011,dcid:nuts/DE94G,821.9
2011,dcid:nuts/DE94H,656.7
2011,dcid:nuts/DEA,"34,092.3"
2011,dcid:nuts/DEA1,"5,291.0"
2011,dcid:nuts/DEA11,217.2
2011,dcid:nuts/DEA12,232.8
2011,dcid:nuts/DEA13,210.3
2011,dcid:nuts/DEA14,137.8
2011,dcid:nuts/DEA15,170.5
2011,dcid:nuts/DEA16,91.3
2011,dcid:nuts/DEA17,77.1
2011,dcid:nuts/DEA18,74.6
2011,dcid:nuts/DEA19,89.5
2011,dcid:nuts/DEA1A,168.4
2011,dcid:nuts/DEA1B,"1,232.2"
2011,dcid:nuts/DEA1C,407.1
2011,dcid:nuts/DEA1D,576.5
2011,dcid:nuts/DEA1E,563.3
2011,dcid:nuts/DEA1F,"1,042.5"
2011,dcid:nuts/DEA2,"7,364.4"
2011,dcid:nuts/DEA22,141.2
2011,dcid:nuts/DEA23,405.2
2011,dcid:nuts/DEA24,78.9
2011,dcid:nuts/DEA26,941.4
2011,dcid:nuts/DEA27,704.6
2011,dcid:nuts/DEA28,"1,248.7"
2011,dcid:nuts/DEA29,628.0
2011,dcid:nuts/DEA2A,918.6
2011,dcid:nuts/DEA2B,437.5
2011,dcid:nuts/DEA2C,"1,153.3"
2011,dcid:nuts/DEA2D,707.8
2011,dcid:nuts/DEA3,"6,911.4"
2011,dcid:nuts/DEA31,100.6
2011,dcid:nuts/DEA32,104.9
2011,dcid:nuts/DEA33,303.0
2011,dcid:nuts/DEA34,"1,419.7"
2011,dcid:nuts/DEA35,"1,112.1"
2011,dcid:nuts/DEA36,760.4
2011,dcid:nuts/DEA37,"1,793.0"
2011,dcid:nuts/DEA38,"1,317.8"
2011,dcid:nuts/DEA4,"6,520.8"
2011,dcid:nuts/DEA41,257.9
2011,dcid:nuts/DEA42,968.2
2011,dcid:nuts/DEA43,450.1
2011,dcid:nuts/DEA44,"1,200.0"
2011,dcid:nuts/DEA45,"1,246.2"
2011,dcid:nuts/DEA46,"1,152.2"
2011,dcid:nuts/DEA47,"1,246.2"
2011,dcid:nuts/DEA5,"8,004.7"
2011,dcid:nuts/DEA51,145.7
2011,dcid:nuts/DEA52,280.7
2011,dcid:nuts/DEA53,160.4
2011,dcid:nuts/DEA54,226.3
2011,dcid:nuts/DEA55,51.4
2011,dcid:nuts/DEA56,408.3
2011,dcid:nuts/DEA57,"1,960.2"
2011,dcid:nuts/DEA58,"1,059.0"
2011,dcid:nuts/DEA59,710.8
2011,dcid:nuts/DEA5A,"1,131.7"
2011,dcid:nuts/DEA5B,"1,327.6"
2011,dcid:nuts/DEA5C,542.7
2011,dcid:nuts/DEB,"19,854.1"
2011,dcid:nuts/DEB1,"8,073.0"
2011,dcid:nuts/DEB11,105.1
2011,dcid:nuts/DEB12,787.0
2011,dcid:nuts/DEB13,642.0
2011,dcid:nuts/DEB14,863.7
2011,dcid:nuts/DEB15,776.6
2011,dcid:nuts/DEB16,720.0
2011,dcid:nuts/DEB17,817.4
2011,dcid:nuts/DEB18,626.9
2011,dcid:nuts/DEB19,963.4
2011,dcid:nuts/DEB1A,782.3
2011,dcid:nuts/DEB1B,988.8
2011,dcid:nuts/DEB2,"4,923.6"
2011,dcid:nuts/DEB21,117.1
2011,dcid:nuts/DEB22,"1,177.8"
2011,dcid:nuts/DEB23,"1,626.2"
2011,dcid:nuts/DEB24,911.1
2011,dcid:nuts/DEB25,"1,091.4"
2011,dcid:nuts/DEB3,"6,651.4"
2011,dcid:nuts/DEB31,43.8
2011,dcid:nuts/DEB32,139.7
2011,dcid:nuts/DEB33,83.0
2011,dcid:nuts/DEB34,77.6
2011,dcid:nuts/DEB35,97.7
2011,dcid:nuts/DEB36,117.1
2011,dcid:nuts/DEB37,61.4
2011,dcid:nuts/DEB38,42.6
2011,dcid:nuts/DEB39,108.7
2011,dcid:nuts/DEB3A,70.6
2011,dcid:nuts/DEB3B,588.1
2011,dcid:nuts/DEB3C,594.8
2011,dcid:nuts/DEB3D,645.5
2011,dcid:nuts/DEB3E,463.3
2011,dcid:nuts/DEB3F,439.9
2011,dcid:nuts/DEB3G,573.4
2011,dcid:nuts/DEB3H,639.9
2011,dcid:nuts/DEB3I,304.9
2011,dcid:nuts/DEB3J,605.7
2011,dcid:nuts/DEB3K,953.7
2011,dcid:nuts/DEC,"2,568.8"
2011,dcid:nuts/DEC0,"2,568.8"
2011,dcid:nuts/DEC01,410.6
2011,dcid:nuts/DEC02,555.2
2011,dcid:nuts/DEC03,249.3
2011,dcid:nuts/DEC04,459.1
2011,dcid:nuts/DEC05,418.4
2011,dcid:nuts/DEC06,476.2
2011,dcid:nuts/DED,"18,419.8"
2011,dcid:nuts/DED2,"7,931.3"
2011,dcid:nuts/DED21,328.3
2011,dcid:nuts/DED2C,"2,390.7"
2011,dcid:nuts/DED2D,"2,106.2"
2011,dcid:nuts/DED2E,"1,452.4"
2011,dcid:nuts/DED2F,"1,653.7"
2011,dcid:nuts/DED4,"6,523.8"
2011,dcid:nuts/DED41,220.8
2011,dcid:nuts/DED42,"1,828.4"
2011,dcid:nuts/DED43,"2,113.4"
2011,dcid:nuts/DED44,"1,411.9"
2011,dcid:nuts/DED45,949.3
2011,dcid:nuts/DED5,"3,964.7"
2011,dcid:nuts/DED51,297.4
2011,dcid:nuts/DED52,"1,647.1"
2011,dcid:nuts/DED53,"2,020.3"
2011,dcid:nuts/DEE,"20,449.5"
2011,dcid:nuts/DEE0,"20,449.5"
2011,dcid:nuts/DEE01,244.7
2011,dcid:nuts/DEE02,135.0
2011,dcid:nuts/DEE03,201.0
2011,dcid:nuts/DEE04,"2,292.8"
2011,dcid:nuts/DEE05,"1,453.3"
2011,dcid:nuts/DEE06,"1,576.7"
2011,dcid:nuts/DEE07,"2,366.5"
2011,dcid:nuts/DEE08,"1,413.6"
2011,dcid:nuts/DEE09,"2,104.4"
2011,dcid:nuts/DEE0A,"1,448.7"
2011,dcid:nuts/DEE0B,"1,433.4"
2011,dcid:nuts/DEE0C,"1,426.3"
2011,dcid:nuts/DEE0D,"2,423.1"
2011,dcid:nuts/DEE0E,"1,930.1"
2011,dcid:nuts/DEF,"15,799.3"
2011,dcid:nuts/DEF0,"15,799.3"
2011,dcid:nuts/DEF01,56.7
2011,dcid:nuts/DEF02,118.7
2011,dcid:nuts/DEF03,214.2
2011,dcid:nuts/DEF04,71.6
2011,dcid:nuts/DEF05,"1,427.8"
2011,dcid:nuts/DEF06,"1,263.0"
2011,dcid:nuts/DEF07,"2,082.8"
2011,dcid:nuts/DEF08,"1,392.6"
2011,dcid:nuts/DEF09,664.3
2011,dcid:nuts/DEF0A,"1,083.2"
2011,dcid:nuts/DEF0B,"2,186.3"
2011,dcid:nuts/DEF0C,"2,071.3"
2011,dcid:nuts/DEF0D,"1,344.4"
2011,dcid:nuts/DEF0E,"1,056.1"
2011,dcid:nuts/DEF0F,766.3
2011,dcid:nuts/DEG,"16,172.5"
2011,dcid:nuts/DEG0,"16,172.5"
2011,dcid:nuts/DEG01,269.1
2011,dcid:nuts/DEG02,151.9
2011,dcid:nuts/DEG03,114.5
2011,dcid:nuts/DEG04,102.7
2011,dcid:nuts/DEG05,84.2
2011,dcid:nuts/DEG06,940.1
2011,dcid:nuts/DEG07,711.0
2011,dcid:nuts/DEG09,975.5
2011,dcid:nuts/DEG0A,"1,035.2"
2011,dcid:nuts/DEG0B,"1,210.1"
2011,dcid:nuts/DEG0C,935.6
2011,dcid:nuts/DEG0D,804.2
2011,dcid:nuts/DEG0E,937.4
2011,dcid:nuts/DEG0F,843.1
2011,dcid:nuts/DEG0G,803.0
2011,dcid:nuts/DEG0H,433.5
2011,dcid:nuts/DEG0I,"1,034.6"
2011,dcid:nuts/DEG0J,817.0
2011,dcid:nuts/DEG0K,"1,148.5"
2011,dcid:nuts/DEG0L,843.5
2011,dcid:nuts/DEG0M,569.1
2011,dcid:nuts/DEG0N,103.8
2011,dcid:nuts/DEG0P,"1,304.9"
2011,dcid:nuts/EE,"45,227.0"
2011,dcid:nuts/EE0,"45,227.0"
2011,dcid:nuts/EE00,"45,227.0"
2011,dcid:nuts/EE001,"4,333.0"
2011,dcid:nuts/EE004,"11,135.0"
2011,dcid:nuts/EE006,"9,067.0"
2011,dcid:nuts/EE007,:
2011,dcid:nuts/EE008,"15,799.0"
2011,dcid:nuts/IE,"69,797.0"
2011,dcid:nuts/IE0,"69,797.0"
2011,dcid:nuts/IE01,"33,252.0"
2011,dcid:nuts/IE011,"12,316.0"
2011,dcid:nuts/IE012,"6,651.0"
2011,dcid:nuts/IE013,"14,286.0"
2011,dcid:nuts/IE02,"36,545.0"
2011,dcid:nuts/IE021,921.0
2011,dcid:nuts/IE022,"6,061.0"
2011,dcid:nuts/IE023,"7,962.0"
2011,dcid:nuts/IE024,"9,393.0"
2011,dcid:nuts/IE025,"12,208.0"
2011,dcid:nuts/EL,"132,049.0"
2011,dcid:nuts/EL5,"51,980.0"
2011,dcid:nuts/EL51,"14,179.0"
2011,dcid:nuts/EL511,"4,250.0"
2011,dcid:nuts/EL512,"1,796.0"
2011,dcid:nuts/EL513,"2,550.0"
2011,dcid:nuts/EL514,"3,466.0"
2011,dcid:nuts/EL515,"2,117.0"
2011,dcid:nuts/EL52,"19,166.0"
2011,dcid:nuts/EL521,"1,704.0"
2011,dcid:nuts/EL522,"3,682.0"
2011,dcid:nuts/EL523,"2,530.0"
2011,dcid:nuts/EL524,"2,504.0"
2011,dcid:nuts/EL525,"1,527.0"
2011,dcid:nuts/EL526,"3,963.0"
2011,dcid:nuts/EL527,"3,256.0"
2011,dcid:nuts/EL53,"9,471.0"
2011,dcid:nuts/EL531,"5,813.0"
2011,dcid:nuts/EL532,"1,723.0"
2011,dcid:nuts/EL533,"1,935.0"
2011,dcid:nuts/EL54,"9,164.0"
2011,dcid:nuts/EL541,"2,646.0"
2011,dcid:nuts/EL542,"1,518.0"
2011,dcid:nuts/EL543,"5,000.0"
2011,dcid:nuts/EL6,"58,756.0"
2011,dcid:nuts/EL61,"14,051.0"
2011,dcid:nuts/EL611,"6,021.0"
2011,dcid:nuts/EL612,"5,384.0"
2011,dcid:nuts/EL613,"2,646.0"
2011,dcid:nuts/EL62,"2,306.0"
2011,dcid:nuts/EL621,407.0
2011,dcid:nuts/EL622,638.0
2011,dcid:nuts/EL623,908.0
