model,forecast_date,target,target_week_end_date,location_name,point,quantile_0.025,quantile_0.975
COVIDhub-ensemble,2020-05-04,1 wk ahead cum death,2020-05-09,OK,275,254,325
COVIDhub-ensemble,2020-05-04,1 wk ahead cum death,2020-05-09,Oklahoma,275,254,325
COVIDhub-ensemble,2020-05-04,1 wk ahead cum death,2020-05-09,OR,126,116,141
COVIDhub-ensemble,2020-05-04,1 wk ahead cum death,2020-05-09,Oregon,126,116,141
COVIDhub-ensemble,2020-05-04,1 wk ahead cum death,2020-05-09,PA,3381,3074,3907
COVIDhub-ensemble,2020-05-04,1 wk ahead cum death,2020-05-09,Pennsylvania,3381,3074,3907
COVIDhub-ensemble,2020-05-04,1 wk ahead cum death,2020-05-09,Puerto Rico,117,104,163
COVIDhub-ensemble,2020-05-04,1 wk ahead cum death,2020-05-09,Rhode Island,404,369,473
COVIDhub-ensemble,2020-05-04,1 wk ahead cum death,2020-05-09,RI,404,369,473
COVIDhub-ensemble,2020-05-04,1 wk ahead cum death,2020-05-09,SC,338,299,452
COVIDhub-ensemble,2020-05-04,1 wk ahead cum death,2020-05-09,SD,28,23,42
COVIDhub-ensemble,2020-05-04,1 wk ahead cum death,2020-05-09,South Carolina,338,299,452
COVIDhub-ensemble,2020-05-04,1 wk ahead cum death,2020-05-09,South Dakota,28,23,42
COVIDhub-ensemble,2020-05-04,1 wk ahead cum death,2020-05-09,Tennessee,266,238,317
COVIDhub-ensemble,2020-05-04,1 wk ahead cum death,2020-05-09,Texas,1061,974,1209
COVIDhub-ensemble,2020-05-04,1 wk ahead cum death,2020-05-09,TN,266,238,317
COVIDhub-ensemble,2020-05-04,1 wk ahead cum death,2020-05-09,TX,1061,974,1209
COVIDhub-ensemble,2020-05-04,1 wk ahead cum death,2020-05-09,UT,64,57,78
COVIDhub-ensemble,2020-05-04,1 wk ahead cum death,2020-05-09,Utah,64,57,78
COVIDhub-ensemble,2020-05-04,1 wk ahead cum death,2020-05-09,VA,847,755,1005
COVIDhub-ensemble,2020-05-04,1 wk ahead cum death,2020-05-09,Vermont,58,55,66
COVIDhub-ensemble,2020-05-04,1 wk ahead cum death,2020-05-09,Virgin Islands,5,4,6
COVIDhub-ensemble,2020-05-04,1 wk ahead cum death,2020-05-09,Virginia,847,755,1005
COVIDhub-ensemble,2020-05-04,1 wk ahead cum death,2020-05-09,VT,58,55,66
COVIDhub-ensemble,2020-05-04,1 wk ahead cum death,2020-05-09,WA,923,877,1042
COVIDhub-ensemble,2020-05-04,1 wk ahead cum death,2020-05-09,Washington,923,877,1042
COVIDhub-ensemble,2020-05-04,1 wk ahead cum death,2020-05-09,West Virginia,60,53,75
COVIDhub-ensemble,2020-05-04,1 wk ahead cum death,2020-05-09,WI,415,376,474
COVIDhub-ensemble,2020-05-04,1 wk ahead cum death,2020-05-09,Wisconsin,415,376,474
COVIDhub-ensemble,2020-05-04,1 wk ahead cum death,2020-05-09,WV,60,53,75
COVIDhub-ensemble,2020-05-04,1 wk ahead cum death,2020-05-09,WY,9,8,13
COVIDhub-ensemble,2020-05-04,1 wk ahead cum death,2020-05-09,Wyoming,9,8,13
COVIDhub-ensemble,2020-05-04,2 wk ahead cum death,2020-05-16,AL,411,349,747
COVIDhub-ensemble,2020-05-04,2 wk ahead cum death,2020-05-16,Alabama,411,349,747
COVIDhub-ensemble,2020-05-04,2 wk ahead cum death,2020-05-16,Alaska,12,11,21
COVIDhub-ensemble,2020-05-04,2 wk ahead cum death,2020-05-16,AR,109,88,279
COVIDhub-ensemble,2020-05-04,2 wk ahead cum death,2020-05-16,Arizona,517,443,882
COVIDhub-ensemble,2020-05-04,2 wk ahead cum death,2020-05-16,Arkansas,109,88,279
COVIDhub-ensemble,2020-05-04,2 wk ahead cum death,2020-05-16,CA,3187,2791,4454
COVIDhub-ensemble,2020-05-04,2 wk ahead cum death,2020-05-16,California,3187,2791,4454
COVIDhub-ensemble,2020-05-04,2 wk ahead cum death,2020-05-16,CO,1178,1002,1782
COVIDhub-ensemble,2020-05-04,2 wk ahead cum death,2020-05-16,Colorado,1178,1002,1782
COVIDhub-ensemble,2020-05-04,2 wk ahead cum death,2020-05-16,Connecticut,3367,2931,4476
COVIDhub-ensemble,2020-05-04,2 wk ahead cum death,2020-05-16,CT,3367,2931,4476
COVIDhub-ensemble,2020-05-04,2 wk ahead cum death,2020-05-16,DC,387,318,689
COVIDhub-ensemble,2020-05-04,2 wk ahead cum death,2020-05-16,DE,289,239,474
COVIDhub-ensemble,2020-05-04,2 wk ahead cum death,2020-05-16,Delaware,289,239,474
COVIDhub-ensemble,2020-05-04,2 wk ahead cum death,2020-05-16,District of Columbia,387,318,689
COVIDhub-ensemble,2020-05-04,2 wk ahead cum death,2020-05-16,FL,1819,1631,2362
COVIDhub-ensemble,2020-05-04,2 wk ahead cum death,2020-05-16,Florida,1819,1631,2362
COVIDhub-ensemble,2020-05-04,2 wk ahead cum death,2020-05-16,GA,1562,1366,2697
COVIDhub-ensemble,2020-05-04,2 wk ahead cum death,2020-05-16,Georgia,1562,1366,2697
COVIDhub-ensemble,2020-05-04,2 wk ahead cum death,2020-05-16,Hawaii,21,19,28
COVIDhub-ensemble,2020-05-04,2 wk ahead cum death,2020-05-16,IA,390,289,954
COVIDhub-ensemble,2020-05-04,2 wk ahead cum death,2020-05-16,Idaho,78,71,97
COVIDhub-ensemble,2020-05-04,2 wk ahead cum death,2020-05-16,IL,4009,3372,5990
COVIDhub-ensemble,2020-05-04,2 wk ahead cum death,2020-05-16,Illinois,4009,3372,5990
COVIDhub-ensemble,2020-05-04,2 wk ahead cum death,2020-05-16,IN,1745,1421,3436
COVIDhub-ensemble,2020-05-04,2 wk ahead cum death,2020-05-16,Indiana,1745,1421,3436
COVIDhub-ensemble,2020-05-04,2 wk ahead cum death,2020-05-16,Iowa,390,289,954
COVIDhub-ensemble,2020-05-04,2 wk ahead cum death,2020-05-16,Kansas,218,170,348
COVIDhub-ensemble,2020-05-04,2 wk ahead cum death,2020-05-16,Kentucky,335,294,480
COVIDhub-ensemble,2020-05-04,2 wk ahead cum death,2020-05-16,KS,218,170,348
COVIDhub-ensemble,2020-05-04,2 wk ahead cum death,2020-05-16,KY,335,294,480
COVIDhub-ensemble,2020-05-04,2 wk ahead cum death,2020-05-16,LA,2333,2161,3035
COVIDhub-ensemble,2020-05-04,2 wk ahead cum death,2020-05-16,Louisiana,2333,2161,3035
COVIDhub-ensemble,2020-05-04,2 wk ahead cum death,2020-05-16,MA,5912,5118,7714
COVIDhub-ensemble,2020-05-04,2 wk ahead cum death,2020-05-16,Maine,78,67,116
COVIDhub-ensemble,2020-05-04,2 wk ahead cum death,2020-05-16,Maryland,1986,1628,3091
COVIDhub-ensemble,2020-05-04,2 wk ahead cum death,2020-05-16,Massachusetts,5912,5118,7714
COVIDhub-ensemble,2020-05-04,2 wk ahead cum death,2020-05-16,MD,1986,1628,3091
COVIDhub-ensemble,2020-05-04,2 wk ahead cum death,2020-05-16,ME,78,67,116
COVIDhub-ensemble,2020-05-04,2 wk ahead cum death,2020-05-16,MI,5030,4608,6930
COVIDhub-ensemble,2020-05-04,2 wk ahead cum death,2020-05-16,Michigan,5030,4608,6930
COVIDhub-ensemble,2020-05-04,2 wk ahead cum death,2020-05-16,Minnesota,787,611,1623
COVIDhub-ensemble,2020-05-04,2 wk ahead cum death,2020-05-16,Mississippi,421,361,678
COVIDhub-ensemble,2020-05-04,2 wk ahead cum death,2020-05-16,Missouri,521,449,863
COVIDhub-ensemble,2020-05-04,2 wk ahead cum death,2020-05-16,MN,787,611,1623
COVIDhub-ensemble,2020-05-04,2 wk ahead cum death,2020-05-16,MO,521,449,863
COVIDhub-ensemble,2020-05-04,2 wk ahead cum death,2020-05-16,Montana,20,18,30
COVIDhub-ensemble,2020-05-04,2 wk ahead cum death,2020-05-16,MS,421,361,678
COVIDhub-ensemble,2020-05-04,2 wk ahead cum death,2020-05-16,MT,20,18,30
COVIDhub-ensemble,2020-05-04,2 wk ahead cum death,2020-05-16,National,86458,80058,95467
COVIDhub-ensemble,2020-05-04,2 wk ahead cum death,2020-05-16,NC,680,574,1014
COVIDhub-ensemble,2020-05-04,2 wk ahead cum death,2020-05-16,ND,42,32,93
COVIDhub-ensemble,2020-05-04,2 wk ahead cum death,2020-05-16,NE,159,110,412
COVIDhub-ensemble,2020-05-04,2 wk ahead cum death,2020-05-16,Nebraska,159,110,412
COVIDhub-ensemble,2020-05-04,2 wk ahead cum death,2020-05-16,Nevada,339,308,402
COVIDhub-ensemble,2020-05-04,2 wk ahead cum death,2020-05-16,New Hampshire,144,112,317
COVIDhub-ensemble,2020-05-04,2 wk ahead cum death,2020-05-16,New Jersey,10251,9240,13381
COVIDhub-ensemble,2020-05-04,2 wk ahead cum death,2020-05-16,New Mexico,255,198,481
COVIDhub-ensemble,2020-05-04,2 wk ahead cum death,2020-05-16,New York,27777,26265,30063
COVIDhub-ensemble,2020-05-04,2 wk ahead cum death,2020-05-16,NH,144,112,317
COVIDhub-ensemble,2020-05-04,2 wk ahead cum death,2020-05-16,NJ,10251,9240,13381
COVIDhub-ensemble,2020-05-04,2 wk ahead cum death,2020-05-16,NM,255,198,481
COVIDhub-ensemble,2020-05-04,2 wk ahead cum death,2020-05-16,North Carolina,680,574,1014
COVIDhub-ensemble,2020-05-04,2 wk ahead cum death,2020-05-16,North Dakota,42,32,93
COVIDhub-ensemble,2020-05-04,2 wk ahead cum death,2020-05-16,NV,339,308,402
COVIDhub-ensemble,2020-05-04,2 wk ahead cum death,2020-05-16,NY,27777,26265,30063
COVIDhub-ensemble,2020-05-04,2 wk ahead cum death,2020-05-16,OH,1616,1396,2945
COVIDhub-ensemble,2020-05-04,2 wk ahead cum death,2020-05-16,Ohio,1616,1396,2945
COVIDhub-ensemble,2020-05-04,2 wk ahead cum death,2020-05-16,OK,311,272,491
COVIDhub-ensemble,2020-05-04,2 wk ahead cum death,2020-05-16,Oklahoma,311,272,491
COVIDhub-ensemble,2020-05-04,2 wk ahead cum death,2020-05-16,OR,141,123,179
COVIDhub-ensemble,2020-05-04,2 wk ahead cum death,2020-05-16,Oregon,141,123,179
COVIDhub-ensemble,2020-05-04,2 wk ahead cum death,2020-05-16,PA,4058,3433,5593
COVIDhub-ensemble,2020-05-04,2 wk ahead cum death,2020-05-16,Pennsylvania,4058,3433,5593
COVIDhub-ensemble,2020-05-04,2 wk ahead cum death,2020-05-16,Puerto Rico,138,110,248
COVIDhub-ensemble,2020-05-04,2 wk ahead cum death,2020-05-16,Rhode Island,480,415,663
COVIDhub-ensemble,2020-05-04,2 wk ahead cum death,2020-05-16,RI,480,415,663
COVIDhub-ensemble,2020-05-04,2 wk ahead cum death,2020-05-16,SC,424,329,1367
COVIDhub-ensemble,2020-05-04,2 wk ahead cum death,2020-05-16,SD,36,27,114
COVIDhub-ensemble,2020-05-04,2 wk ahead cum death,2020-05-16,South Carolina,424,329,1367
COVIDhub-ensemble,2020-05-04,2 wk ahead cum death,2020-05-16,South Dakota,36,27,114
COVIDhub-ensemble,2020-05-04,2 wk ahead cum death,2020-05-16,Tennessee,315,262,432
COVIDhub-ensemble,2020-05-04,2 wk ahead cum death,2020-05-16,Texas,1255,1079,1869
COVIDhub-ensemble,2020-05-04,2 wk ahead cum death,2020-05-16,TN,315,262,432
COVIDhub-ensemble,2020-05-04,2 wk ahead cum death,2020-05-16,TX,1255,1079,1869
COVIDhub-ensemble,2020-05-04,2 wk ahead cum death,2020-05-16,UT,78,64,127
COVIDhub-ensemble,2020-05-04,2 wk ahead cum death,2020-05-16,Utah,78,64,127
COVIDhub-ensemble,2020-05-04,2 wk ahead cum death,2020-05-16,VA,1069,876,1782
COVIDhub-ensemble,2020-05-04,2 wk ahead cum death,2020-05-16,Vermont,64,57,85
COVIDhub-ensemble,2020-05-04,2 wk ahead cum death,2020-05-16,Virgin Islands,5,5,9
COVIDhub-ensemble,2020-05-04,2 wk ahead cum death,2020-05-16,Virginia,1069,876,1782
COVIDhub-ensemble,2020-05-04,2 wk ahead cum death,2020-05-16,VT,64,57,85
COVIDhub-ensemble,2020-05-04,2 wk ahead cum death,2020-05-16,WA,1007,915,1299
COVIDhub-ensemble,2020-05-04,2 wk ahead cum death,2020-05-16,Washington,1007,915,1299
COVIDhub-ensemble,2020-05-04,2 wk ahead cum death,2020-05-16,West Virginia,72,58,114
COVIDhub-ensemble,2020-05-04,2 wk ahead cum death,2020-05-16,WI,489,419,619
COVIDhub-ensemble,2020-05-04,2 wk ahead cum death,2020-05-16,Wisconsin,489,419,619
COVIDhub-ensemble,2020-05-04,2 wk ahead cum death,2020-05-16,WV,72,58,114
COVIDhub-ensemble,2020-05-04,2 wk ahead cum death,2020-05-16,WY,11,8,24
COVIDhub-ensemble,2020-05-04,2 wk ahead cum death,2020-05-16,Wyoming,11,8,24
COVIDhub-ensemble,2020-05-04,3 wk ahead cum death,2020-05-23,AL,471,372,1568
COVIDhub-ensemble,2020-05-04,3 wk ahead cum death,2020-05-23,Alabama,471,372,1568
COVIDhub-ensemble,2020-05-04,3 wk ahead cum death,2020-05-23,Alaska,13,11,29
COVIDhub-ensemble,2020-05-04,3 wk ahead cum death,2020-05-23,AR,131,96,1670
COVIDhub-ensemble,2020-05-04,3 wk ahead cum death,2020-05-23,Arizona,599,481,4634
COVIDhub-ensemble,2020-05-04,3 wk ahead cum death,2020-05-23,Arkansas,131,96,1670
COVIDhub-ensemble,2020-05-04,3 wk ahead cum death,2020-05-23,CA,3616,3004,9464
COVIDhub-ensemble,2020-05-04,3 wk ahead cum death,2020-05-23,California,3616,3004,9464
COVIDhub-ensemble,2020-05-04,3 wk ahead cum death,2020-05-23,CO,1340,1065,3639
COVIDhub-ensemble,2020-05-04,3 wk ahead cum death,2020-05-23,Colorado,1340,1065,3639
COVIDhub-ensemble,2020-05-04,3 wk ahead cum death,2020-05-23,Connecticut,3709,3098,6970
COVIDhub-ensemble,2020-05-04,3 wk ahead cum death,2020-05-23,CT,3709,3098,6970
COVIDhub-ensemble,2020-05-04,3 wk ahead cum death,2020-05-23,DC,457,345,1467
COVIDhub-ensemble,2020-05-04,3 wk ahead cum death,2020-05-23,DE,346,266,1173
COVIDhub-ensemble,2020-05-04,3 wk ahead cum death,2020-05-23,Delaware,346,266,1173
COVIDhub-ensemble,2020-05-04,3 wk ahead cum death,2020-05-23,District of Columbia,457,345,1467
COVIDhub-ensemble,2020-05-04,3 wk ahead cum death,2020-05-23,FL,2016,1727,5388
COVIDhub-ensemble,2020-05-04,3 wk ahead cum death,2020-05-23,Florida,2016,1727,5388
COVIDhub-ensemble,2020-05-04,3 wk ahead cum death,2020-05-23,GA,1740,1436,10361
COVIDhub-ensemble,2020-05-04,3 wk ahead cum death,2020-05-23,Georgia,1740,1436,10361
COVIDhub-ensemble,2020-05-04,3 wk ahead cum death,2020-05-23,Hawaii,23,19,38
COVIDhub-ensemble,2020-05-04,3 wk ahead cum death,2020-05-23,IA,557,359,2759
COVIDhub-ensemble,2020-05-04,3 wk ahead cum death,2020-05-23,Idaho,85,73,122
COVIDhub-ensemble,2020-05-04,3 wk ahead cum death,2020-05-23,IL,4664,3688,12161
COVIDhub-ensemble,2020-05-04,3 wk ahead cum death,2020-05-23,Illinois,4664,3688,12161
COVIDhub-ensemble,2020-05-04,3 wk ahead cum death,2020-05-23,IN,2089,1544,10583
COVIDhub-ensemble,2020-05-04,3 wk ahead cum death,2020-05-23,Indiana,2089,1544,10583
COVIDhub-ensemble,2020-05-04,3 wk ahead cum death,2020-05-23,Iowa,557,359,2759
COVIDhub-ensemble,2020-05-04,3 wk ahead cum death,2020-05-23,Kansas,251,186,663
COVIDhub-ensemble,2020-05-04,3 wk ahead cum death,2020-05-23,Kentucky,367,309,1295
COVIDhub-ensemble,2020-05-04,3 wk ahead cum death,2020-05-23,KS,251,186,663
COVIDhub-ensemble,2020-05-04,3 wk ahead cum death,2020-05-23,KY,367,309,1295
COVIDhub-ensemble,2020-05-04,3 wk ahead cum death,2020-05-23,LA,2458,2221,5316
COVIDhub-ensemble,2020-05-04,3 wk ahead cum death,2020-05-23,Louisiana,2458,2221,5316
COVIDhub-ensemble,2020-05-04,3 wk ahead cum death,2020-05-23,MA,6732,5553,10655
COVIDhub-ensemble,2020-05-04,3 wk ahead cum death,2020-05-23,Maine,89,71,223
COVIDhub-ensemble,2020-05-04,3 wk ahead cum death,2020-05-23,Maryland,2348,1786,5382
COVIDhub-ensemble,2020-05-04,3 wk ahead cum death,2020-05-23,Massachusetts,6732,5553,10655
COVIDhub-ensemble,2020-05-04,3 wk ahead cum death,2020-05-23,MD,2348,1786,5382
COVIDhub-ensemble,2020-05-04,3 wk ahead cum death,2020-05-23,ME,89,71,223
COVIDhub-ensemble,2020-05-04,3 wk ahead cum death,2020-05-23,MI,5386,4802,12084
COVIDhub-ensemble,2020-05-04,3 wk ahead cum death,2020-05-23,Michigan,5386,4802,12084
COVIDhub-ensemble,2020-05-04,3 wk ahead cum death,2020-05-23,Minnesota,1054,724,3617
COVIDhub-ensemble,2020-05-04,3 wk ahead cum death,2020-05-23,Mississippi,477,387,1801
COVIDhub-ensemble,2020-05-04,3 wk ahead cum death,2020-05-23,Missouri,599,485,2417
COVIDhub-ensemble,2020-05-04,3 wk ahead cum death,2020-05-23,MN,1054,724,3617
COVIDhub-ensemble,2020-05-04,3 wk ahead cum death,2020-05-23,MO,599,485,2417
COVIDhub-ensemble,2020-05-04,3 wk ahead cum death,2020-05-23,Montana,24,19,49
COVIDhub-ensemble,2020-05-04,3 wk ahead cum death,2020-05-23,MS,477,387,1801
COVIDhub-ensemble,2020-05-04,3 wk ahead cum death,2020-05-23,MT,24,19,49
COVIDhub-ensemble,2020-05-04,3 wk ahead cum death,2020-05-23,National,95014,85352,110946
COVIDhub-ensemble,2020-05-04,3 wk ahead cum death,2020-05-23,NC,809,637,2046
COVIDhub-ensemble,2020-05-04,3 wk ahead cum death,2020-05-23,ND,55,36,427
COVIDhub-ensemble,2020-05-04,3 wk ahead cum death,2020-05-23,NE,219,131,1231
COVIDhub-ensemble,2020-05-04,3 wk ahead cum death,2020-05-23,Nebraska,219,131,1231
COVIDhub-ensemble,2020-05-04,3 wk ahead cum death,2020-05-23,Nevada,379,333,482
COVIDhub-ensemble,2020-05-04,3 wk ahead cum death,2020-05-23,New Hampshire,178,125,741
COVIDhub-ensemble,2020-05-04,3 wk ahead cum death,2020-05-23,New Jersey,11147,9728,20660
COVIDhub-ensemble,2020-05-04,3 wk ahead cum death,2020-05-23,New Mexico,320,221,1206
COVIDhub-ensemble,2020-05-04,3 wk ahead cum death,2020-05-23,New York,28997,26872,32678
COVIDhub-ensemble,2020-05-04,3 wk ahead cum death,2020-05-23,NH,178,125,741
COVIDhub-ensemble,2020-05-04,3 wk ahead cum death,2020-05-23,NJ,11147,9728,20660
COVIDhub-ensemble,2020-05-04,3 wk ahead cum death,2020-05-23,NM,320,221,1206
COVIDhub-ensemble,2020-05-04,3 wk ahead cum death,2020-05-23,North Carolina,809,637,2046
COVIDhub-ensemble,2020-05-04,3 wk ahead cum death,2020-05-23,North Dakota,55,36,427
COVIDhub-ensemble,2020-05-04,3 wk ahead cum death,2020-05-23,NV,379,333,482
COVIDhub-ensemble,2020-05-04,3 wk ahead cum death,2020-05-23,NY,28997,26872,32678
COVIDhub-ensemble,2020-05-04,3 wk ahead cum death,2020-05-23,OH,1918,1571,10066
COVIDhub-ensemble,2020-05-04,3 wk ahead cum death,2020-05-23,Ohio,1918,1571,10066
COVIDhub-ensemble,2020-05-04,3 wk ahead cum death,2020-05-23,OK,342,285,1209
COVIDhub-ensemble,2020-05-04,3 wk ahead cum death,2020-05-23,Oklahoma,342,285,1209
COVIDhub-ensemble,2020-05-04,3 wk ahead cum death,2020-05-23,OR,154,129,287
COVIDhub-ensemble,2020-05-04,3 wk ahead cum death,2020-05-23,Oregon,154,129,287
COVIDhub-ensemble,2020-05-04,3 wk ahead cum death,2020-05-23,PA,4690,3712,9465
COVIDhub-ensemble,2020-05-04,3 wk ahead cum death,2020-05-23,Pennsylvania,4690,3712,9465
COVIDhub-ensemble,2020-05-04,3 wk ahead cum death,2020-05-23,Puerto Rico,156,115,345
COVIDhub-ensemble,2020-05-04,3 wk ahead cum death,2020-05-23,Rhode Island,543,450,969
COVIDhub-ensemble,2020-05-04,3 wk ahead cum death,2020-05-23,RI,543,450,969
COVIDhub-ensemble,2020-05-04,3 wk ahead cum death,2020-05-23,SC,529,354,6138
COVIDhub-ensemble,2020-05-04,3 wk ahead cum death,2020-05-23,SD,47,30,310
COVIDhub-ensemble,2020-05-04,3 wk ahead cum death,2020-05-23,South Carolina,529,354,6138
COVIDhub-ensemble,2020-05-04,3 wk ahead cum death,2020-05-23,South Dakota,47,30,310
COVIDhub-ensemble,2020-05-04,3 wk ahead cum death,2020-05-23,Tennessee,368,287,606
COVIDhub-ensemble,2020-05-04,3 wk ahead cum death,2020-05-23,Texas,1469,1170,6706
COVIDhub-ensemble,2020-05-04,3 wk ahead cum death,2020-05-23,TN,368,287,606
