model,forecast_date,target,target_week_end_date,location_name,point,quantile_0.025,quantile_0.975
Columbia,2020-06-01,2 wk ahead cum death,2020-06-13,Kentucky,524,465,1199
Columbia,2020-06-01,2 wk ahead cum death,2020-06-13,Louisiana,2907,2843,3234
Columbia,2020-06-01,2 wk ahead cum death,2020-06-13,Maine,132,116,268
Columbia,2020-06-01,2 wk ahead cum death,2020-06-13,Maryland,3124,2939,3452
Columbia,2020-06-01,2 wk ahead cum death,2020-06-13,Massachusetts,7436,7330,7644
Columbia,2020-06-01,2 wk ahead cum death,2020-06-13,Michigan,5748,5630,6320
Columbia,2020-06-01,2 wk ahead cum death,2020-06-13,Minnesota,1541,1350,1893
Columbia,2020-06-01,2 wk ahead cum death,2020-06-13,Mississippi,923,807,1377
Columbia,2020-06-01,2 wk ahead cum death,2020-06-13,Missouri,949,875,1374
Columbia,2020-06-01,2 wk ahead cum death,2020-06-13,Montana,17,17,94
Columbia,2020-06-01,2 wk ahead cum death,2020-06-13,National,119057,113732,136837
Columbia,2020-06-01,2 wk ahead cum death,2020-06-13,Nebraska,333,276,471
Columbia,2020-06-01,2 wk ahead cum death,2020-06-13,Nevada,472,447,524
Columbia,2020-06-01,2 wk ahead cum death,2020-06-13,New Hampshire,287,264,385
Columbia,2020-06-01,2 wk ahead cum death,2020-06-13,New Jersey,12316,12187,12464
Columbia,2020-06-01,2 wk ahead cum death,2020-06-13,New Mexico,409,380,520
Columbia,2020-06-01,2 wk ahead cum death,2020-06-13,New York,30664,30454,31246
Columbia,2020-06-01,2 wk ahead cum death,2020-06-13,North Carolina,1780,1353,2904
Columbia,2020-06-01,2 wk ahead cum death,2020-06-13,North Dakota,82,72,116
Columbia,2020-06-01,2 wk ahead cum death,2020-06-13,Ohio,2767,2491,3776
Columbia,2020-06-01,2 wk ahead cum death,2020-06-13,Oklahoma,370,349,606
Columbia,2020-06-01,2 wk ahead cum death,2020-06-13,Oregon,177,162,402
Columbia,2020-06-01,2 wk ahead cum death,2020-06-13,Pennsylvania,6261,6051,6958
Columbia,2020-06-01,2 wk ahead cum death,2020-06-13,Rhode Island,794,771,822
Columbia,2020-06-01,2 wk ahead cum death,2020-06-13,South Carolina,638,525,1018
Columbia,2020-06-01,2 wk ahead cum death,2020-06-13,South Dakota,74,64,134
Columbia,2020-06-01,2 wk ahead cum death,2020-06-13,Tennessee,676,529,1617
Columbia,2020-06-01,2 wk ahead cum death,2020-06-13,Texas,2258,2033,3224
Columbia,2020-06-01,2 wk ahead cum death,2020-06-13,Utah,177,148,241
Columbia,2020-06-01,2 wk ahead cum death,2020-06-13,Vermont,55,55,199
Columbia,2020-06-01,2 wk ahead cum death,2020-06-13,Virginia,2199,1829,3229
Columbia,2020-06-01,2 wk ahead cum death,2020-06-13,Washington,1241,1190,1448
Columbia,2020-06-01,2 wk ahead cum death,2020-06-13,West Virginia,93,73,453
Columbia,2020-06-01,2 wk ahead cum death,2020-06-13,Wisconsin,1029,862,1532
Columbia,2020-06-01,2 wk ahead cum death,2020-06-13,Wyoming,15,14,29
Columbia,2020-06-01,3 wk ahead cum death,2020-06-20,Alabama,1188,881,2074
Columbia,2020-06-01,3 wk ahead cum death,2020-06-20,Alaska,10,10,38
Columbia,2020-06-01,3 wk ahead cum death,2020-06-20,Arizona,1324,1176,1537
Columbia,2020-06-01,3 wk ahead cum death,2020-06-20,Arkansas,238,159,677
Columbia,2020-06-01,3 wk ahead cum death,2020-06-20,California,7796,6574,9297
Columbia,2020-06-01,3 wk ahead cum death,2020-06-20,Colorado,1599,1527,1812
Columbia,2020-06-01,3 wk ahead cum death,2020-06-20,Connecticut,4370,4279,4497
Columbia,2020-06-01,3 wk ahead cum death,2020-06-20,Delaware,492,463,542
Columbia,2020-06-01,3 wk ahead cum death,2020-06-20,Florida,3265,2898,4445
Columbia,2020-06-01,3 wk ahead cum death,2020-06-20,Georgia,2396,2090,3754
Columbia,2020-06-01,3 wk ahead cum death,2020-06-20,Hawaii,17,17,121
Columbia,2020-06-01,3 wk ahead cum death,2020-06-20,Idaho,93,82,213
Columbia,2020-06-01,3 wk ahead cum death,2020-06-20,Illinois,6687,6321,7699
Columbia,2020-06-01,3 wk ahead cum death,2020-06-20,Indiana,2560,2266,3638
Columbia,2020-06-01,3 wk ahead cum death,2020-06-20,Iowa,811,677,1336
Columbia,2020-06-01,3 wk ahead cum death,2020-06-20,Kansas,301,240,588
Columbia,2020-06-01,3 wk ahead cum death,2020-06-20,Kentucky,572,473,1692
Columbia,2020-06-01,3 wk ahead cum death,2020-06-20,Louisiana,2979,2870,3475
Columbia,2020-06-01,3 wk ahead cum death,2020-06-20,Maine,160,126,375
Columbia,2020-06-01,3 wk ahead cum death,2020-06-20,Maryland,3419,3125,4044
Columbia,2020-06-01,3 wk ahead cum death,2020-06-20,Massachusetts,7648,7487,7968
Columbia,2020-06-01,3 wk ahead cum death,2020-06-20,Michigan,5841,5668,6745
Columbia,2020-06-01,3 wk ahead cum death,2020-06-20,Minnesota,1801,1478,2458
Columbia,2020-06-01,3 wk ahead cum death,2020-06-20,Mississippi,1080,856,1912
Columbia,2020-06-01,3 wk ahead cum death,2020-06-20,Missouri,1074,931,1889
Columbia,2020-06-01,3 wk ahead cum death,2020-06-20,Montana,17,17,146
Columbia,2020-06-01,3 wk ahead cum death,2020-06-20,National,127648,118075,158409
Columbia,2020-06-01,3 wk ahead cum death,2020-06-20,Nebraska,428,329,667
Columbia,2020-06-01,3 wk ahead cum death,2020-06-20,Nevada,513,471,598
Columbia,2020-06-01,3 wk ahead cum death,2020-06-20,New Hampshire,308,270,453
Columbia,2020-06-01,3 wk ahead cum death,2020-06-20,New Jersey,12525,12319,12733
Columbia,2020-06-01,3 wk ahead cum death,2020-06-20,New Mexico,440,394,607
Columbia,2020-06-01,3 wk ahead cum death,2020-06-20,New York,31033,30724,32000
Columbia,2020-06-01,3 wk ahead cum death,2020-06-20,North Carolina,2525,1643,4660
Columbia,2020-06-01,3 wk ahead cum death,2020-06-20,North Dakota,92,77,146
Columbia,2020-06-01,3 wk ahead cum death,2020-06-20,Ohio,3122,2619,4861
Columbia,2020-06-01,3 wk ahead cum death,2020-06-20,Oklahoma,399,354,853
Columbia,2020-06-01,3 wk ahead cum death,2020-06-20,Oregon,185,165,593
Columbia,2020-06-01,3 wk ahead cum death,2020-06-20,Pennsylvania,6578,6213,7754
Columbia,2020-06-01,3 wk ahead cum death,2020-06-20,Rhode Island,822,791,859
Columbia,2020-06-01,3 wk ahead cum death,2020-06-20,South Carolina,775,561,1389
Columbia,2020-06-01,3 wk ahead cum death,2020-06-20,South Dakota,82,67,203
Columbia,2020-06-01,3 wk ahead cum death,2020-06-20,Tennessee,905,645,2457
Columbia,2020-06-01,3 wk ahead cum death,2020-06-20,Texas,2630,2214,4269
Columbia,2020-06-01,3 wk ahead cum death,2020-06-20,Utah,212,161,305
Columbia,2020-06-01,3 wk ahead cum death,2020-06-20,Vermont,56,55,279
Columbia,2020-06-01,3 wk ahead cum death,2020-06-20,Virginia,2763,2119,4643
Columbia,2020-06-01,3 wk ahead cum death,2020-06-20,Washington,1299,1219,1604
Columbia,2020-06-01,3 wk ahead cum death,2020-06-20,West Virginia,117,73,744
Columbia,2020-06-01,3 wk ahead cum death,2020-06-20,Wisconsin,1302,998,2183
Columbia,2020-06-01,3 wk ahead cum death,2020-06-20,Wyoming,16,14,37
Columbia,2020-06-01,4 wk ahead cum death,2020-06-27,Alabama,1524,1017,2904
Columbia,2020-06-01,4 wk ahead cum death,2020-06-27,Alaska,10,10,61
Columbia,2020-06-01,4 wk ahead cum death,2020-06-27,Arizona,1533,1275,1926
Columbia,2020-06-01,4 wk ahead cum death,2020-06-27,Arkansas,298,163,1034
Columbia,2020-06-01,4 wk ahead cum death,2020-06-27,California,9557,7411,12245
Columbia,2020-06-01,4 wk ahead cum death,2020-06-27,Colorado,1652,1547,1955
Columbia,2020-06-01,4 wk ahead cum death,2020-06-27,Connecticut,4441,4330,4581
Columbia,2020-06-01,4 wk ahead cum death,2020-06-27,Delaware,528,483,613
Columbia,2020-06-01,4 wk ahead cum death,2020-06-27,Florida,3720,3041,5664
Columbia,2020-06-01,4 wk ahead cum death,2020-06-27,Georgia,2605,2131,4639
Columbia,2020-06-01,4 wk ahead cum death,2020-06-27,Hawaii,17,17,186
Columbia,2020-06-01,4 wk ahead cum death,2020-06-27,Idaho,102,82,311
Columbia,2020-06-01,4 wk ahead cum death,2020-06-27,Illinois,6959,6508,8556
Columbia,2020-06-01,4 wk ahead cum death,2020-06-27,Indiana,2746,2306,4346
Columbia,2020-06-01,4 wk ahead cum death,2020-06-27,Iowa,907,707,1700
Columbia,2020-06-01,4 wk ahead cum death,2020-06-27,Kansas,334,250,769
Columbia,2020-06-01,4 wk ahead cum death,2020-06-27,Kentucky,646,477,2372
Columbia,2020-06-01,4 wk ahead cum death,2020-06-27,Louisiana,3067,2892,3757
Columbia,2020-06-01,4 wk ahead cum death,2020-06-27,Maine,192,136,488
Columbia,2020-06-01,4 wk ahead cum death,2020-06-27,Maryland,3735,3316,4681
Columbia,2020-06-01,4 wk ahead cum death,2020-06-27,Massachusetts,7816,7614,8204
Columbia,2020-06-01,4 wk ahead cum death,2020-06-27,Michigan,5909,5702,7169
Columbia,2020-06-01,4 wk ahead cum death,2020-06-27,Minnesota,2080,1587,3195
Columbia,2020-06-01,4 wk ahead cum death,2020-06-27,Mississippi,1274,905,2505
Columbia,2020-06-01,4 wk ahead cum death,2020-06-27,Missouri,1275,982,2693
Columbia,2020-06-01,4 wk ahead cum death,2020-06-27,Montana,17,17,209
Columbia,2020-06-01,4 wk ahead cum death,2020-06-27,National,137996,122150,186232
Columbia,2020-06-01,4 wk ahead cum death,2020-06-27,Nebraska,547,377,897
Columbia,2020-06-01,4 wk ahead cum death,2020-06-27,Nevada,561,493,714
Columbia,2020-06-01,4 wk ahead cum death,2020-06-27,New Hampshire,330,274,536
Columbia,2020-06-01,4 wk ahead cum death,2020-06-27,New Jersey,12695,12404,12993
Columbia,2020-06-01,4 wk ahead cum death,2020-06-27,New Mexico,475,402,723
Columbia,2020-06-01,4 wk ahead cum death,2020-06-27,New York,31407,30944,32823
Columbia,2020-06-01,4 wk ahead cum death,2020-06-27,North Carolina,3687,2023,7341
Columbia,2020-06-01,4 wk ahead cum death,2020-06-27,North Dakota,101,82,182
Columbia,2020-06-01,4 wk ahead cum death,2020-06-27,Ohio,3590,2736,6266
Columbia,2020-06-01,4 wk ahead cum death,2020-06-27,Oklahoma,446,363,1218
Columbia,2020-06-01,4 wk ahead cum death,2020-06-27,Oregon,197,165,802
Columbia,2020-06-01,4 wk ahead cum death,2020-06-27,Pennsylvania,6927,6348,8752
Columbia,2020-06-01,4 wk ahead cum death,2020-06-27,Rhode Island,841,801,880
Columbia,2020-06-01,4 wk ahead cum death,2020-06-27,South Carolina,983,623,1965
Columbia,2020-06-01,4 wk ahead cum death,2020-06-27,South Dakota,91,69,274
Columbia,2020-06-01,4 wk ahead cum death,2020-06-27,Tennessee,1250,742,3573
Columbia,2020-06-01,4 wk ahead cum death,2020-06-27,Texas,3067,2377,5750
Columbia,2020-06-01,4 wk ahead cum death,2020-06-27,Utah,253,178,416
Columbia,2020-06-01,4 wk ahead cum death,2020-06-27,Vermont,58,55,389
Columbia,2020-06-01,4 wk ahead cum death,2020-06-27,Virginia,3493,2402,6391
Columbia,2020-06-01,4 wk ahead cum death,2020-06-27,Washington,1347,1238,1790
Columbia,2020-06-01,4 wk ahead cum death,2020-06-27,West Virginia,158,77,1163
Columbia,2020-06-01,4 wk ahead cum death,2020-06-27,Wisconsin,1640,1133,2994
Columbia,2020-06-01,4 wk ahead cum death,2020-06-27,Wyoming,19,14,49
Geneva,2020-06-01,1 wk ahead cum death,2020-06-06,National,109157,NA,NA
GA_Tech,2020-06-01,1 wk ahead cum death,2020-06-06,Alaska,16,10,48
GA_Tech,2020-06-01,1 wk ahead cum death,2020-06-06,Arkansas,155,135,167
GA_Tech,2020-06-01,1 wk ahead cum death,2020-06-06,California,4568,4269,4832
GA_Tech,2020-06-01,1 wk ahead cum death,2020-06-06,Colorado,1576,1444,1662
GA_Tech,2020-06-01,1 wk ahead cum death,2020-06-06,Delaware,389,373,416
GA_Tech,2020-06-01,1 wk ahead cum death,2020-06-06,District of Columbia,493,464,544
GA_Tech,2020-06-01,1 wk ahead cum death,2020-06-06,Florida,2734,2449,2906
GA_Tech,2020-06-01,1 wk ahead cum death,2020-06-06,Georgia,2204,2088,2328
GA_Tech,2020-06-01,1 wk ahead cum death,2020-06-06,Idaho,86,83,89
GA_Tech,2020-06-01,1 wk ahead cum death,2020-06-06,Illinois,5636,5358,5868
GA_Tech,2020-06-01,1 wk ahead cum death,2020-06-06,Indiana,2218,2127,2315
GA_Tech,2020-06-01,1 wk ahead cum death,2020-06-06,Iowa,605,533,670
GA_Tech,2020-06-01,1 wk ahead cum death,2020-06-06,Kansas,223,216,230
GA_Tech,2020-06-01,1 wk ahead cum death,2020-06-06,Louisiana,2863,2801,2938
GA_Tech,2020-06-01,1 wk ahead cum death,2020-06-06,Maine,100,90,105
GA_Tech,2020-06-01,1 wk ahead cum death,2020-06-06,Michigan,5684,5484,5898
GA_Tech,2020-06-01,1 wk ahead cum death,2020-06-06,Minnesota,1193,1085,1270
GA_Tech,2020-06-01,1 wk ahead cum death,2020-06-06,Mississippi,820,741,868
GA_Tech,2020-06-01,1 wk ahead cum death,2020-06-06,Missouri,862,775,902
GA_Tech,2020-06-01,1 wk ahead cum death,2020-06-06,Montana,19,17,23
GA_Tech,2020-06-01,1 wk ahead cum death,2020-06-06,National,109936,107298,113475
GA_Tech,2020-06-01,1 wk ahead cum death,2020-06-06,Nebraska,191,172,215
GA_Tech,2020-06-01,1 wk ahead cum death,2020-06-06,New Hampshire,272,251,295
GA_Tech,2020-06-01,1 wk ahead cum death,2020-06-06,New Mexico,387,358,413
GA_Tech,2020-06-01,1 wk ahead cum death,2020-06-06,North Dakota,66,61,71
GA_Tech,2020-06-01,1 wk ahead cum death,2020-06-06,Ohio,2451,2159,2749
GA_Tech,2020-06-01,1 wk ahead cum death,2020-06-06,Oklahoma,362,339,381
GA_Tech,2020-06-01,1 wk ahead cum death,2020-06-06,Oregon,159,155,167
GA_Tech,2020-06-01,1 wk ahead cum death,2020-06-06,South Carolina,538,489,559
GA_Tech,2020-06-01,1 wk ahead cum death,2020-06-06,South Dakota,75,62,83
GA_Tech,2020-06-01,1 wk ahead cum death,2020-06-06,Tennessee,415,365,444
GA_Tech,2020-06-01,1 wk ahead cum death,2020-06-06,Utah,130,118,144
GA_Tech,2020-06-01,1 wk ahead cum death,2020-06-06,Vermont,57,55,60
GA_Tech,2020-06-01,1 wk ahead cum death,2020-06-06,West Virginia,81,76,94
GA_Tech,2020-06-01,1 wk ahead cum death,2020-06-06,Wisconsin,681,622,713
GA_Tech,2020-06-01,1 wk ahead cum death,2020-06-06,Wyoming,21,16,25
GA_Tech,2020-06-01,2 wk ahead cum death,2020-06-13,Alaska,32,16,153
GA_Tech,2020-06-01,2 wk ahead cum death,2020-06-13,Arkansas,185,157,198
GA_Tech,2020-06-01,2 wk ahead cum death,2020-06-13,California,4967,4569,5288
GA_Tech,2020-06-01,2 wk ahead cum death,2020-06-13,Colorado,1705,1577,1824
GA_Tech,2020-06-01,2 wk ahead cum death,2020-06-13,Delaware,414,391,443
GA_Tech,2020-06-01,2 wk ahead cum death,2020-06-13,District of Columbia,544,494,610
GA_Tech,2020-06-01,2 wk ahead cum death,2020-06-13,Florida,2954,2736,3106
GA_Tech,2020-06-01,2 wk ahead cum death,2020-06-13,Georgia,2409,2206,2573
GA_Tech,2020-06-01,2 wk ahead cum death,2020-06-13,Idaho,90,87,94
GA_Tech,2020-06-01,2 wk ahead cum death,2020-06-13,Illinois,5833,5637,6139
GA_Tech,2020-06-01,2 wk ahead cum death,2020-06-13,Indiana,2265,2218,2391
GA_Tech,2020-06-01,2 wk ahead cum death,2020-06-13,Iowa,677,607,740
GA_Tech,2020-06-01,2 wk ahead cum death,2020-06-13,Kansas,228,223,236
GA_Tech,2020-06-01,2 wk ahead cum death,2020-06-13,Louisiana,2921,2863,3017
GA_Tech,2020-06-01,2 wk ahead cum death,2020-06-13,Maine,112,101,120
GA_Tech,2020-06-01,2 wk ahead cum death,2020-06-13,Michigan,5866,5684,6127
GA_Tech,2020-06-01,2 wk ahead cum death,2020-06-13,Minnesota,1340,1194,1452
GA_Tech,2020-06-01,2 wk ahead cum death,2020-06-13,Mississippi,931,822,982
GA_Tech,2020-06-01,2 wk ahead cum death,2020-06-13,Missouri,961,864,1082
GA_Tech,2020-06-01,2 wk ahead cum death,2020-06-13,Montana,21,19,29
GA_Tech,2020-06-01,2 wk ahead cum death,2020-06-13,National,115471,112532,120239
GA_Tech,2020-06-01,2 wk ahead cum death,2020-06-13,Nebraska,210,191,244
GA_Tech,2020-06-01,2 wk ahead cum death,2020-06-13,New Hampshire,309,275,337
GA_Tech,2020-06-01,2 wk ahead cum death,2020-06-13,New Mexico,432,387,490
GA_Tech,2020-06-01,2 wk ahead cum death,2020-06-13,North Dakota,71,66,76
GA_Tech,2020-06-01,2 wk ahead cum death,2020-06-13,Ohio,2693,2452,2917
GA_Tech,2020-06-01,2 wk ahead cum death,2020-06-13,Oklahoma,395,364,424
GA_Tech,2020-06-01,2 wk ahead cum death,2020-06-13,Oregon,167,159,173
GA_Tech,2020-06-01,2 wk ahead cum death,2020-06-13,South Carolina,598,539,642
GA_Tech,2020-06-01,2 wk ahead cum death,2020-06-13,South Dakota,94,76,107
GA_Tech,2020-06-01,2 wk ahead cum death,2020-06-13,Tennessee,471,417,520
GA_Tech,2020-06-01,2 wk ahead cum death,2020-06-13,Utah,148,133,157
GA_Tech,2020-06-01,2 wk ahead cum death,2020-06-13,Vermont,60,57,63
GA_Tech,2020-06-01,2 wk ahead cum death,2020-06-13,West Virginia,87,81,101
GA_Tech,2020-06-01,2 wk ahead cum death,2020-06-13,Wisconsin,785,682,841
GA_Tech,2020-06-01,2 wk ahead cum death,2020-06-13,Wyoming,28,21,33
GA_Tech,2020-06-01,3 wk ahead cum death,2020-06-20,Alaska,66,32,345
GA_Tech,2020-06-01,3 wk ahead cum death,2020-06-20,Arkansas,216,187,231
GA_Tech,2020-06-01,3 wk ahead cum death,2020-06-20,California,5290,4968,5672
GA_Tech,2020-06-01,3 wk ahead cum death,2020-06-20,Colorado,1865,1706,2041
GA_Tech,2020-06-01,3 wk ahead cum death,2020-06-20,Delaware,437,415,469
GA_Tech,2020-06-01,3 wk ahead cum death,2020-06-20,District of Columbia,618,546,706
GA_Tech,2020-06-01,3 wk ahead cum death,2020-06-20,Florida,3248,2956,3426
GA_Tech,2020-06-01,3 wk ahead cum death,2020-06-20,Georgia,2616,2410,2806
GA_Tech,2020-06-01,3 wk ahead cum death,2020-06-20,Idaho,94,91,98
GA_Tech,2020-06-01,3 wk ahead cum death,2020-06-20,Illinois,5931,5833,6240
GA_Tech,2020-06-01,3 wk ahead cum death,2020-06-20,Indiana,2286,2265,2384
GA_Tech,2020-06-01,3 wk ahead cum death,2020-06-20,Iowa,739,678,806
GA_Tech,2020-06-01,3 wk ahead cum death,2020-06-20,Kansas,234,228,245
GA_Tech,2020-06-01,3 wk ahead cum death,2020-06-20,Louisiana,2966,2921,3070
GA_Tech,2020-06-01,3 wk ahead cum death,2020-06-20,Maine,127,113,137
GA_Tech,2020-06-01,3 wk ahead cum death,2020-06-20,Michigan,6072,5868,6389
GA_Tech,2020-06-01,3 wk ahead cum death,2020-06-20,Minnesota,1475,1341,1625
GA_Tech,2020-06-01,3 wk ahead cum death,2020-06-20,Mississippi,1049,931,1133
GA_Tech,2020-06-01,3 wk ahead cum death,2020-06-20,Missouri,1068,962,1222
GA_Tech,2020-06-01,3 wk ahead cum death,2020-06-20,Montana,23,21,30
GA_Tech,2020-06-01,3 wk ahead cum death,2020-06-20,National,120417,115987,128653
GA_Tech,2020-06-01,3 wk ahead cum death,2020-06-20,Nebraska,231,210,260
GA_Tech,2020-06-01,3 wk ahead cum death,2020-06-20,New Hampshire,334,309,364
GA_Tech,2020-06-01,3 wk ahead cum death,2020-06-20,New Mexico,474,432,546
GA_Tech,2020-06-01,3 wk ahead cum death,2020-06-20,North Dakota,75,71,81
GA_Tech,2020-06-01,3 wk ahead cum death,2020-06-20,Ohio,2893,2693,3426
GA_Tech,2020-06-01,3 wk ahead cum death,2020-06-20,Oklahoma,432,396,465
GA_Tech,2020-06-01,3 wk ahead cum death,2020-06-20,Oregon,184,167,183
GA_Tech,2020-06-01,3 wk ahead cum death,2020-06-20,South Carolina,663,600,694
GA_Tech,2020-06-01,3 wk ahead cum death,2020-06-20,South Dakota,119,95,139
GA_Tech,2020-06-01,3 wk ahead cum death,2020-06-20,Tennessee,531,473,579
GA_Tech,2020-06-01,3 wk ahead cum death,2020-06-20,Utah,168,150,183
GA_Tech,2020-06-01,3 wk ahead cum death,2020-06-20,Vermont,62,60,67
GA_Tech,2020-06-01,3 wk ahead cum death,2020-06-20,West Virginia,94,87,111
GA_Tech,2020-06-01,3 wk ahead cum death,2020-06-20,Wisconsin,912,787,986
GA_Tech,2020-06-01,3 wk ahead cum death,2020-06-20,Wyoming,35,28,41
GA_Tech,2020-06-01,4 wk ahead cum death,2020-06-27,Alaska,120,66,510
GA_Tech,2020-06-01,4 wk ahead cum death,2020-06-27,Arkansas,252,218,275
GA_Tech,2020-06-01,4 wk ahead cum death,2020-06-27,California,5616,5290,6035
GA_Tech,2020-06-01,4 wk ahead cum death,2020-06-27,Colorado,2042,1865,2324
GA_Tech,2020-06-01,4 wk ahead cum death,2020-06-27,Delaware,462,437,502
GA_Tech,2020-06-01,4 wk ahead cum death,2020-06-27,District of Columbia,706,620,821
GA_Tech,2020-06-01,4 wk ahead cum death,2020-06-27,Florida,3495,3250,3692
GA_Tech,2020-06-01,4 wk ahead cum death,2020-06-27,Georgia,2862,2618,3136
GA_Tech,2020-06-01,4 wk ahead cum death,2020-06-27,Idaho,98,95,102
GA_Tech,2020-06-01,4 wk ahead cum death,2020-06-27,Illinois,6021,5931,6274
GA_Tech,2020-06-01,4 wk ahead cum death,2020-06-27,Indiana,2320,2286,2450
GA_Tech,2020-06-01,4 wk ahead cum death,2020-06-27,Iowa,792,740,855
GA_Tech,2020-06-01,4 wk ahead cum death,2020-06-27,Kansas,240,234,256
GA_Tech,2020-06-01,4 wk ahead cum death,2020-06-27,Louisiana,3028,2966,3175
GA_Tech,2020-06-01,4 wk ahead cum death,2020-06-27,Maine,142,128,153
GA_Tech,2020-06-01,4 wk ahead cum death,2020-06-27,Michigan,6339,6072,6678
GA_Tech,2020-06-01,4 wk ahead cum death,2020-06-27,Minnesota,1597,1475,1800
GA_Tech,2020-06-01,4 wk ahead cum death,2020-06-27,Mississippi,1190,1049,1285
GA_Tech,2020-06-01,4 wk ahead cum death,2020-06-27,Missouri,1185,1068,1363
GA_Tech,2020-06-01,4 wk ahead cum death,2020-06-27,Montana,26,23,38
GA_Tech,2020-06-01,4 wk ahead cum death,2020-06-27,National,125485,120595,132960
GA_Tech,2020-06-01,4 wk ahead cum death,2020-06-27,Nebraska,250,231,280
GA_Tech,2020-06-01,4 wk ahead cum death,2020-06-27,New Hampshire,360,334,406
GA_Tech,2020-06-01,4 wk ahead cum death,2020-06-27,New Mexico,533,475,617
GA_Tech,2020-06-01,4 wk ahead cum death,2020-06-27,North Dakota,77,75,81
GA_Tech,2020-06-01,4 wk ahead cum death,2020-06-27,Ohio,3145,2893,3525
GA_Tech,2020-06-01,4 wk ahead cum death,2020-06-27,Oklahoma,473,432,526
GA_Tech,2020-06-01,4 wk ahead cum death,2020-06-27,Oregon,203,184,211
GA_Tech,2020-06-01,4 wk ahead cum death,2020-06-27,South Carolina,723,664,758
GA_Tech,2020-06-01,4 wk ahead cum death,2020-06-27,South Dakota,153,121,184
GA_Tech,2020-06-01,4 wk ahead cum death,2020-06-27,Tennessee,612,532,664
GA_Tech,2020-06-01,4 wk ahead cum death,2020-06-27,Utah,187,170,204
GA_Tech,2020-06-01,4 wk ahead cum death,2020-06-27,Vermont,66,62,99
GA_Tech,2020-06-01,4 wk ahead cum death,2020-06-27,West Virginia,102,94,128
GA_Tech,2020-06-01,4 wk ahead cum death,2020-06-27,Wisconsin,1055,913,1148
GA_Tech,2020-06-01,4 wk ahead cum death,2020-06-27,Wyoming,42,35,48
GT_CHHS,2020-06-01,1 wk ahead cum death,2020-06-06,Georgia,2239,1706,2664
GT_CHHS,2020-06-01,2 wk ahead cum death,2020-06-13,Georgia,2482,1895,2938
GT_CHHS,2020-06-01,3 wk ahead cum death,2020-06-20,Georgia,2803,2174,3308
GT_CHHS,2020-06-01,4 wk ahead cum death,2020-06-27,Georgia,3235,2618,3813
IHME,2020-06-01,1 wk ahead cum death,2020-06-06,Alabama,652,625,704
IHME,2020-06-01,1 wk ahead cum death,2020-06-06,Alaska,10,10,10
IHME,2020-06-01,1 wk ahead cum death,2020-06-06,Arizona,997,938,1121
IHME,2020-06-01,1 wk ahead cum death,2020-06-06,Arkansas,150,136,174
IHME,2020-06-01,1 wk ahead cum death,2020-06-06,California,4738,4503,5114
IHME,2020-06-01,1 wk ahead cum death,2020-06-06,Colorado,1656,1553,1835
IHME,2020-06-01,1 wk ahead cum death,2020-06-06,Connecticut,4049,3986,4212
IHME,2020-06-01,1 wk ahead cum death,2020-06-06,Delaware,380,367,400
IHME,2020-06-01,1 wk ahead cum death,2020-06-06,District of Columbia,499,483,522
IHME,2020-06-01,1 wk ahead cum death,2020-06-06,Florida,2608,2529,2833
IHME,2020-06-01,1 wk ahead cum death,2020-06-06,Georgia,2159,2069,2400
IHME,2020-06-01,1 wk ahead cum death,2020-06-06,Hawaii,17,17,17
IHME,2020-06-01,1 wk ahead cum death,2020-06-06,Idaho,89,85,96
IHME,2020-06-01,1 wk ahead cum death,2020-06-06,Illinois,5694,5545,6226
IHME,2020-06-01,1 wk ahead cum death,2020-06-06,Indiana,2090,2044,2319
IHME,2020-06-01,1 wk ahead cum death,2020-06-06,Iowa,652,600,863
IHME,2020-06-01,1 wk ahead cum death,2020-06-06,Kansas,221,217,226
IHME,2020-06-01,1 wk ahead cum death,2020-06-06,Kentucky,478,462,542
IHME,2020-06-01,1 wk ahead cum death,2020-06-06,Louisiana,2831,2800,2908
IHME,2020-06-01,1 wk ahead cum death,2020-06-06,Maine,99,85,112
IHME,2020-06-01,1 wk ahead cum death,2020-06-06,Maryland,2575,2501,2791
IHME,2020-06-01,1 wk ahead cum death,2020-06-06,Massachusetts,7391,7220,7665
IHME,2020-06-01,1 wk ahead cum death,2020-06-06,Michigan,5559,5481,5667
IHME,2020-06-01,1 wk ahead cum death,2020-06-06,Minnesota,1184,1115,1427
IHME,2020-06-01,1 wk ahead cum death,2020-06-06,Mississippi,797,743,845
IHME,2020-06-01,1 wk ahead cum death,2020-06-06,Missouri,801,761,909
IHME,2020-06-01,1 wk ahead cum death,2020-06-06,Montana,16,17,17
IHME,2020-06-01,1 wk ahead cum death,2020-06-06,National,109212,108508,110051
IHME,2020-06-01,1 wk ahead cum death,2020-06-06,Nebraska,222,200,287
IHME,2020-06-01,1 wk ahead cum death,2020-06-06,Nevada,480,454,523
IHME,2020-06-01,1 wk ahead cum death,2020-06-06,New Hampshire,284,261,378
IHME,2020-06-01,1 wk ahead cum death,2020-06-06,New Jersey,11996,11835,12415
IHME,2020-06-01,1 wk ahead cum death,2020-06-06,New Mexico,403,379,469
IHME,2020-06-01,1 wk ahead cum death,2020-06-06,New York,30456,30242,30686
IHME,2020-06-01,1 wk ahead cum death,2020-06-06,North Carolina,1032,967,1127
