model,forecast_date,target,target_week_end_date,location_name,point,quantile_0.025,quantile_0.975
CU 40% contact reduction,2020-04-20,1 wk ahead cum death,2020-04-25,North Carolina,219,195,259
CU 40% contact reduction,2020-04-20,1 wk ahead cum death,2020-04-25,North Dakota,9,9,9
CU 40% contact reduction,2020-04-20,1 wk ahead cum death,2020-04-25,Ohio,664,593,733
CU 40% contact reduction,2020-04-20,1 wk ahead cum death,2020-04-25,Oklahoma,154,140,172
CU 40% contact reduction,2020-04-20,1 wk ahead cum death,2020-04-25,Oregon,98,84,115
CU 40% contact reduction,2020-04-20,1 wk ahead cum death,2020-04-25,Pennsylvania,2137,1747,2531
CU 40% contact reduction,2020-04-20,1 wk ahead cum death,2020-04-25,Rhode Island,83,41,157
CU 40% contact reduction,2020-04-20,1 wk ahead cum death,2020-04-25,South Carolina,200,170,235
CU 40% contact reduction,2020-04-20,1 wk ahead cum death,2020-04-25,South Dakota,77,35,126
CU 40% contact reduction,2020-04-20,1 wk ahead cum death,2020-04-25,Tennessee,255,212,311
CU 40% contact reduction,2020-04-20,1 wk ahead cum death,2020-04-25,Texas,855,752,1008
CU 40% contact reduction,2020-04-20,1 wk ahead cum death,2020-04-25,Utah,74,43,108
CU 40% contact reduction,2020-04-20,1 wk ahead cum death,2020-04-25,Vermont,45,41,55
CU 40% contact reduction,2020-04-20,1 wk ahead cum death,2020-04-25,Virginia,396,338,472
CU 40% contact reduction,2020-04-20,1 wk ahead cum death,2020-04-25,Washington,807,764,931
CU 40% contact reduction,2020-04-20,1 wk ahead cum death,2020-04-25,West Virginia,19,19,25
CU 40% contact reduction,2020-04-20,1 wk ahead cum death,2020-04-25,Wisconsin,284,245,353
CU 40% contact reduction,2020-04-20,1 wk ahead cum death,2020-04-25,Wyoming,1,1,5
CU 40% contact reduction,2020-04-20,1 wk ahead cum death,2020-04-25,US,55212,49789,59874
CU 40% contact reduction,2020-04-20,2 wk ahead cum death,2020-05-02,Alabama,229,192,303
CU 40% contact reduction,2020-04-20,2 wk ahead cum death,2020-05-02,Alaska,15,15,18
CU 40% contact reduction,2020-04-20,2 wk ahead cum death,2020-05-02,Arizona,336,256,458
CU 40% contact reduction,2020-04-20,2 wk ahead cum death,2020-05-02,Montana,12,11,29
CU 40% contact reduction,2020-04-20,2 wk ahead cum death,2020-05-02,Nebraska,14,6,24
CU 40% contact reduction,2020-04-20,2 wk ahead cum death,2020-05-02,Nevada,240,195,342
CU 40% contact reduction,2020-04-20,2 wk ahead cum death,2020-05-02,New Hampshire,124,90,182
CU 40% contact reduction,2020-04-20,2 wk ahead cum death,2020-05-02,New Jersey,9629,7717,11493
CU 40% contact reduction,2020-04-20,2 wk ahead cum death,2020-05-02,New Mexico,98,80,129
CU 40% contact reduction,2020-04-20,2 wk ahead cum death,2020-05-02,New York,25411,21338,29995
CU 40% contact reduction,2020-04-20,2 wk ahead cum death,2020-05-02,Kansas,130,105,159
CU 40% contact reduction,2020-04-20,2 wk ahead cum death,2020-05-02,Kentucky,180,163,219
CU 40% contact reduction,2020-04-20,2 wk ahead cum death,2020-05-02,Louisiana,2103,1789,2337
CU 40% contact reduction,2020-04-20,2 wk ahead cum death,2020-05-02,Arkansas,64,46,87
CU 40% contact reduction,2020-04-20,2 wk ahead cum death,2020-05-02,California,2886,2497,4100
CU 40% contact reduction,2020-04-20,2 wk ahead cum death,2020-05-02,Colorado,720,606,808
CU 40% contact reduction,2020-04-20,2 wk ahead cum death,2020-05-02,Connecticut,2994,2253,3495
CU 40% contact reduction,2020-04-20,2 wk ahead cum death,2020-05-02,Delaware,425,318,604
CU 40% contact reduction,2020-04-20,2 wk ahead cum death,2020-05-02,Maine,40,34,68
CU 40% contact reduction,2020-04-20,2 wk ahead cum death,2020-05-02,Maryland,1647,1330,2031
CU 40% contact reduction,2020-04-20,2 wk ahead cum death,2020-05-02,Massachusetts,5115,3935,6534
CU 40% contact reduction,2020-04-20,2 wk ahead cum death,2020-05-02,Michigan,3665,3079,4473
CU 40% contact reduction,2020-04-20,2 wk ahead cum death,2020-05-02,Minnesota,212,174,284
CU 40% contact reduction,2020-04-20,2 wk ahead cum death,2020-05-02,Mississippi,174,155,205
CU 40% contact reduction,2020-04-20,2 wk ahead cum death,2020-05-02,Missouri,470,328,607
CU 40% contact reduction,2020-04-20,2 wk ahead cum death,2020-05-02,North Carolina,259,220,335
CU 40% contact reduction,2020-04-20,2 wk ahead cum death,2020-05-02,North Dakota,9,9,10
CU 40% contact reduction,2020-04-20,2 wk ahead cum death,2020-05-02,Ohio,915,799,1071
CU 40% contact reduction,2020-04-20,2 wk ahead cum death,2020-05-02,Oklahoma,165,145,191
CU 40% contact reduction,2020-04-20,2 wk ahead cum death,2020-05-02,Florida,1987,1604,2584
CU 40% contact reduction,2020-04-20,2 wk ahead cum death,2020-05-02,Georgia,1098,985,1265
CU 40% contact reduction,2020-04-20,2 wk ahead cum death,2020-05-02,Hawaii,17,11,33
CU 40% contact reduction,2020-04-20,2 wk ahead cum death,2020-05-02,Idaho,58,47,84
CU 40% contact reduction,2020-04-20,2 wk ahead cum death,2020-05-02,Illinois,3649,2558,4501
CU 40% contact reduction,2020-04-20,2 wk ahead cum death,2020-05-02,Indiana,1030,834,1193
CU 40% contact reduction,2020-04-20,2 wk ahead cum death,2020-05-02,Iowa,138,113,182
CU 40% contact reduction,2020-04-20,2 wk ahead cum death,2020-05-02,Oregon,121,96,162
CU 40% contact reduction,2020-04-20,2 wk ahead cum death,2020-05-02,Pennsylvania,3231,2575,4031
CU 40% contact reduction,2020-04-20,2 wk ahead cum death,2020-05-02,Rhode Island,132,67,289
CU 40% contact reduction,2020-04-20,2 wk ahead cum death,2020-05-02,South Carolina,270,225,340
CU 40% contact reduction,2020-04-20,2 wk ahead cum death,2020-05-02,South Dakota,200,100,311
CU 40% contact reduction,2020-04-20,2 wk ahead cum death,2020-05-02,Tennessee,345,256,461
CU 40% contact reduction,2020-04-20,2 wk ahead cum death,2020-05-02,Texas,1101,956,1416
CU 40% contact reduction,2020-04-20,2 wk ahead cum death,2020-05-02,Utah,124,67,182
CU 40% contact reduction,2020-04-20,2 wk ahead cum death,2020-05-02,Vermont,48,42,66
CU 40% contact reduction,2020-04-20,2 wk ahead cum death,2020-05-02,Virginia,642,506,814
CU 40% contact reduction,2020-04-20,2 wk ahead cum death,2020-05-02,Washington,1023,944,1335
CU 40% contact reduction,2020-04-20,2 wk ahead cum death,2020-05-02,West Virginia,19,19,30
CU 40% contact reduction,2020-04-20,2 wk ahead cum death,2020-05-02,Wisconsin,347,276,436
CU 40% contact reduction,2020-04-20,2 wk ahead cum death,2020-05-02,Wyoming,1,1,8
CU 40% contact reduction,2020-04-20,2 wk ahead cum death,2020-05-02,US,74498,64945,83621
CU 40% contact reduction,2020-04-20,3 wk ahead cum death,2020-05-09,Kansas,138,106,179
CU 40% contact reduction,2020-04-20,3 wk ahead cum death,2020-05-09,Kentucky,186,168,248
CU 40% contact reduction,2020-04-20,3 wk ahead cum death,2020-05-09,Louisiana,2233,1839,2532
CU 40% contact reduction,2020-04-20,3 wk ahead cum death,2020-05-09,Maine,41,35,78
CU 40% contact reduction,2020-04-20,3 wk ahead cum death,2020-05-09,Maryland,2095,1657,2643
CU 40% contact reduction,2020-04-20,3 wk ahead cum death,2020-05-09,Massachusetts,6689,5130,8772
CU 40% contact reduction,2020-04-20,3 wk ahead cum death,2020-05-09,Michigan,3889,3211,4856
CU 40% contact reduction,2020-04-20,3 wk ahead cum death,2020-05-09,Minnesota,281,210,396
CU 40% contact reduction,2020-04-20,3 wk ahead cum death,2020-05-09,Mississippi,179,155,217
CU 40% contact reduction,2020-04-20,3 wk ahead cum death,2020-05-09,Missouri,551,360,735
CU 40% contact reduction,2020-04-20,3 wk ahead cum death,2020-05-09,Montana,13,11,33
CU 40% contact reduction,2020-04-20,3 wk ahead cum death,2020-05-09,Nebraska,15,6,27
CU 40% contact reduction,2020-04-20,3 wk ahead cum death,2020-05-09,Nevada,255,203,408
CU 40% contact reduction,2020-04-20,3 wk ahead cum death,2020-05-09,New Hampshire,162,115,240
CU 40% contact reduction,2020-04-20,3 wk ahead cum death,2020-05-09,Alabama,258,208,332
CU 40% contact reduction,2020-04-20,3 wk ahead cum death,2020-05-09,Alaska,15,15,20
CU 40% contact reduction,2020-04-20,3 wk ahead cum death,2020-05-09,Arizona,391,274,548
CU 40% contact reduction,2020-04-20,3 wk ahead cum death,2020-05-09,Arkansas,71,49,96
CU 40% contact reduction,2020-04-20,3 wk ahead cum death,2020-05-09,California,3692,3104,5576
CU 40% contact reduction,2020-04-20,3 wk ahead cum death,2020-05-09,Colorado,802,654,922
CU 40% contact reduction,2020-04-20,3 wk ahead cum death,2020-05-09,Connecticut,3516,2606,4266
CU 40% contact reduction,2020-04-20,3 wk ahead cum death,2020-05-09,Delaware,595,437,900
CU 40% contact reduction,2020-04-20,3 wk ahead cum death,2020-05-09,Florida,2487,2018,3376
CU 40% contact reduction,2020-04-20,3 wk ahead cum death,2020-05-09,Georgia,1188,1049,1398
CU 40% contact reduction,2020-04-20,3 wk ahead cum death,2020-05-09,Hawaii,17,12,37
CU 40% contact reduction,2020-04-20,3 wk ahead cum death,2020-05-09,Idaho,59,48,95
CU 40% contact reduction,2020-04-20,3 wk ahead cum death,2020-05-09,Illinois,4670,3089,5789
CU 40% contact reduction,2020-04-20,3 wk ahead cum death,2020-05-09,Indiana,1169,919,1378
CU 40% contact reduction,2020-04-20,3 wk ahead cum death,2020-05-09,Iowa,160,122,219
CU 40% contact reduction,2020-04-20,3 wk ahead cum death,2020-05-09,Oregon,137,100,192
CU 40% contact reduction,2020-04-20,3 wk ahead cum death,2020-05-09,Pennsylvania,4080,3195,5431
CU 40% contact reduction,2020-04-20,3 wk ahead cum death,2020-05-09,Rhode Island,163,78,382
CU 40% contact reduction,2020-04-20,3 wk ahead cum death,2020-05-09,South Carolina,322,251,417
CU 40% contact reduction,2020-04-20,3 wk ahead cum death,2020-05-09,South Dakota,327,147,507
CU 40% contact reduction,2020-04-20,3 wk ahead cum death,2020-05-09,Tennessee,400,286,570
CU 40% contact reduction,2020-04-20,3 wk ahead cum death,2020-05-09,Texas,1259,1077,1669
CU 40% contact reduction,2020-04-20,3 wk ahead cum death,2020-05-09,Utah,161,82,256
CU 40% contact reduction,2020-04-20,3 wk ahead cum death,2020-05-09,Vermont,49,43,68
CU 40% contact reduction,2020-04-20,3 wk ahead cum death,2020-05-09,Virginia,852,665,1104
CU 40% contact reduction,2020-04-20,3 wk ahead cum death,2020-05-09,Washington,1215,1065,1699
CU 40% contact reduction,2020-04-20,3 wk ahead cum death,2020-05-09,West Virginia,19,19,30
CU 40% contact reduction,2020-04-20,3 wk ahead cum death,2020-05-09,Wisconsin,380,300,493
CU 40% contact reduction,2020-04-20,3 wk ahead cum death,2020-05-09,Wyoming,1,1,8
CU 40% contact reduction,2020-04-20,3 wk ahead cum death,2020-05-09,US,88548,77114,101285
CU 40% contact reduction,2020-04-20,3 wk ahead cum death,2020-05-09,New Jersey,10945,8870,13729
CU 40% contact reduction,2020-04-20,3 wk ahead cum death,2020-05-09,New Mexico,107,85,148
CU 40% contact reduction,2020-04-20,3 wk ahead cum death,2020-05-09,New York,30033,24406,36879
CU 40% contact reduction,2020-04-20,3 wk ahead cum death,2020-05-09,North Carolina,280,233,383
CU 40% contact reduction,2020-04-20,3 wk ahead cum death,2020-05-09,Ohio,1140,969,1390
CU 40% contact reduction,2020-04-20,3 wk ahead cum death,2020-05-09,North Dakota,9,9,13
CU 40% contact reduction,2020-04-20,3 wk ahead cum death,2020-05-09,Oklahoma,171,145,203
CU 40% contact reduction,2020-04-20,4 wk ahead cum death,2020-05-16,Kansas,142,107,186
CU 40% contact reduction,2020-04-20,4 wk ahead cum death,2020-05-16,Louisiana,2286,1855,2649
CU 40% contact reduction,2020-04-20,4 wk ahead cum death,2020-05-16,Kentucky,189,170,266
CU 40% contact reduction,2020-04-20,4 wk ahead cum death,2020-05-16,Maine,42,35,80
CU 40% contact reduction,2020-04-20,4 wk ahead cum death,2020-05-16,Maryland,2426,1851,3094
CU 40% contact reduction,2020-04-20,4 wk ahead cum death,2020-05-16,Massachusetts,7774,5929,10426
CU 40% contact reduction,2020-04-20,4 wk ahead cum death,2020-05-16,Michigan,3991,3288,5074
CU 40% contact reduction,2020-04-20,4 wk ahead cum death,2020-05-16,Alabama,270,212,360
CU 40% contact reduction,2020-04-20,4 wk ahead cum death,2020-05-16,Alaska,15,15,20
CU 40% contact reduction,2020-04-20,4 wk ahead cum death,2020-05-16,Arizona,423,291,615
CU 40% contact reduction,2020-04-20,4 wk ahead cum death,2020-05-16,Arkansas,73,49,99
CU 40% contact reduction,2020-04-20,4 wk ahead cum death,2020-05-16,California,4250,3493,6693
CU 40% contact reduction,2020-04-20,4 wk ahead cum death,2020-05-16,Colorado,852,674,990
CU 40% contact reduction,2020-04-20,4 wk ahead cum death,2020-05-16,Connecticut,3873,2818,4857
CU 40% contact reduction,2020-04-20,4 wk ahead cum death,2020-05-16,Delaware,752,510,1185
CU 40% contact reduction,2020-04-20,4 wk ahead cum death,2020-05-16,Florida,2864,2299,4025
CU 40% contact reduction,2020-04-20,4 wk ahead cum death,2020-05-16,Georgia,1229,1067,1481
CU 40% contact reduction,2020-04-20,4 wk ahead cum death,2020-05-16,Hawaii,17,12,37
CU 40% contact reduction,2020-04-20,4 wk ahead cum death,2020-05-16,Idaho,59,48,96
CU 40% contact reduction,2020-04-20,4 wk ahead cum death,2020-05-16,Illinois,5431,3417,6800
CU 40% contact reduction,2020-04-20,4 wk ahead cum death,2020-05-16,Indiana,1253,959,1538
CU 40% contact reduction,2020-04-20,4 wk ahead cum death,2020-05-16,Iowa,167,125,233
CU 40% contact reduction,2020-04-20,4 wk ahead cum death,2020-05-16,Oregon,146,103,216
CU 40% contact reduction,2020-04-20,4 wk ahead cum death,2020-05-16,Pennsylvania,4745,3690,6435
CU 40% contact reduction,2020-04-20,4 wk ahead cum death,2020-05-16,Rhode Island,173,84,446
CU 40% contact reduction,2020-04-20,4 wk ahead cum death,2020-05-16,South Carolina,363,261,487
CU 40% contact reduction,2020-04-20,4 wk ahead cum death,2020-05-16,South Dakota,431,184,623
CU 40% contact reduction,2020-04-20,4 wk ahead cum death,2020-05-16,Tennessee,438,300,637
CU 40% contact reduction,2020-04-20,4 wk ahead cum death,2020-05-16,Texas,1354,1162,1857
CU 40% contact reduction,2020-04-20,4 wk ahead cum death,2020-05-16,Utah,189,92,306
CU 40% contact reduction,2020-04-20,4 wk ahead cum death,2020-05-16,Vermont,49,43,69
CU 40% contact reduction,2020-04-20,4 wk ahead cum death,2020-05-16,Virginia,1008,749,1301
CU 40% contact reduction,2020-04-20,4 wk ahead cum death,2020-05-16,Washington,1358,1144,1933
CU 40% contact reduction,2020-04-20,4 wk ahead cum death,2020-05-16,West Virginia,19,19,30
CU 40% contact reduction,2020-04-20,4 wk ahead cum death,2020-05-16,Wisconsin,403,312,534
CU 40% contact reduction,2020-04-20,4 wk ahead cum death,2020-05-16,Wyoming,1,1,8
CU 40% contact reduction,2020-04-20,4 wk ahead cum death,2020-05-16,US,97982,85285,113198
CU 40% contact reduction,2020-04-20,4 wk ahead cum death,2020-05-16,Minnesota,343,244,503
CU 40% contact reduction,2020-04-20,4 wk ahead cum death,2020-05-16,Mississippi,180,156,225
CU 40% contact reduction,2020-04-20,4 wk ahead cum death,2020-05-16,Missouri,588,385,817
CU 40% contact reduction,2020-04-20,4 wk ahead cum death,2020-05-16,Montana,13,11,34
CU 40% contact reduction,2020-04-20,4 wk ahead cum death,2020-05-16,Nebraska,15,6,30
CU 40% contact reduction,2020-04-20,4 wk ahead cum death,2020-05-16,Nevada,261,206,452
CU 40% contact reduction,2020-04-20,4 wk ahead cum death,2020-05-16,New Hampshire,187,136,289
CU 40% contact reduction,2020-04-20,4 wk ahead cum death,2020-05-16,New Jersey,11790,9453,15243
CU 40% contact reduction,2020-04-20,4 wk ahead cum death,2020-05-16,New Mexico,109,87,167
CU 40% contact reduction,2020-04-20,4 wk ahead cum death,2020-05-16,New York,32930,26378,41259
CU 40% contact reduction,2020-04-20,4 wk ahead cum death,2020-05-16,North Carolina,291,237,398
CU 40% contact reduction,2020-04-20,4 wk ahead cum death,2020-05-16,North Dakota,9,9,13
CU 40% contact reduction,2020-04-20,4 wk ahead cum death,2020-05-16,Ohio,1352,1107,1700
CU 40% contact reduction,2020-04-20,4 wk ahead cum death,2020-05-16,Oklahoma,171,145,209
CU 30% contact reduction,2020-04-20,1 wk ahead cum death,2020-04-25,Alabama,184,157,226
CU 30% contact reduction,2020-04-20,1 wk ahead cum death,2020-04-25,Alaska,15,15,18
CU 30% contact reduction,2020-04-20,1 wk ahead cum death,2020-04-25,Arizona,265,222,325
CU 30% contact reduction,2020-04-20,1 wk ahead cum death,2020-04-25,Arkansas,50,42,62
CU 30% contact reduction,2020-04-20,1 wk ahead cum death,2020-04-25,California,2012,1792,2520
CU 30% contact reduction,2020-04-20,1 wk ahead cum death,2020-04-25,Colorado,585,525,650
CU 30% contact reduction,2020-04-20,1 wk ahead cum death,2020-04-25,Connecticut,2153,1748,2483
CU 30% contact reduction,2020-04-20,1 wk ahead cum death,2020-04-25,Delaware,232,175,306
CU 30% contact reduction,2020-04-20,1 wk ahead cum death,2020-04-25,Florida,1419,1162,1715
CU 30% contact reduction,2020-04-20,1 wk ahead cum death,2020-04-25,Georgia,927,843,1026
CU 30% contact reduction,2020-04-20,1 wk ahead cum death,2020-04-25,Hawaii,14,10,24
CU 30% contact reduction,2020-04-20,1 wk ahead cum death,2020-04-25,Idaho,54,47,71
CU 30% contact reduction,2020-04-20,1 wk ahead cum death,2020-04-25,Illinois,2426,1836,2808
CU 30% contact reduction,2020-04-20,1 wk ahead cum death,2020-04-25,Indiana,815,703,894
CU 30% contact reduction,2020-04-20,1 wk ahead cum death,2020-04-25,Iowa,103,88,131
CU 30% contact reduction,2020-04-20,1 wk ahead cum death,2020-04-25,Kansas,113,98,130
CU 30% contact reduction,2020-04-20,1 wk ahead cum death,2020-04-25,Kentucky,165,154,183
CU 30% contact reduction,2020-04-20,1 wk ahead cum death,2020-04-25,Louisiana,1832,1604,1983
CU 30% contact reduction,2020-04-20,1 wk ahead cum death,2020-04-25,Maine,37,33,51
CU 30% contact reduction,2020-04-20,1 wk ahead cum death,2020-04-25,Maryland,1036,892,1227
CU 30% contact reduction,2020-04-20,1 wk ahead cum death,2020-04-25,Massachusetts,3305,2683,3899
CU 30% contact reduction,2020-04-20,1 wk ahead cum death,2020-04-25,Michigan,3191,2809,3644
CU 30% contact reduction,2020-04-20,1 wk ahead cum death,2020-04-25,Minnesota,148,131,170
CU 30% contact reduction,2020-04-20,1 wk ahead cum death,2020-04-25,Mississippi,163,155,181
CU 30% contact reduction,2020-04-20,1 wk ahead cum death,2020-04-25,Missouri,347,267,430
CU 30% contact reduction,2020-04-20,1 wk ahead cum death,2020-04-25,Montana,12,11,20
CU 30% contact reduction,2020-04-20,1 wk ahead cum death,2020-04-25,Nebraska,12,6,19
CU 30% contact reduction,2020-04-20,1 wk ahead cum death,2020-04-25,Nevada,214,182,265
CU 30% contact reduction,2020-04-20,1 wk ahead cum death,2020-04-25,New Hampshire,76,61,111
CU 30% contact reduction,2020-04-20,1 wk ahead cum death,2020-04-25,New Jersey,7469,6195,8672
CU 30% contact reduction,2020-04-20,1 wk ahead cum death,2020-04-25,New Mexico,81,65,103
CU 30% contact reduction,2020-04-20,1 wk ahead cum death,2020-04-25,New York,19217,16444,21285
CU 30% contact reduction,2020-04-20,1 wk ahead cum death,2020-04-25,North Carolina,219,195,259
CU 30% contact reduction,2020-04-20,1 wk ahead cum death,2020-04-25,North Dakota,9,9,9
CU 30% contact reduction,2020-04-20,1 wk ahead cum death,2020-04-25,Ohio,664,593,733
CU 30% contact reduction,2020-04-20,1 wk ahead cum death,2020-04-25,Oklahoma,154,140,172
CU 30% contact reduction,2020-04-20,1 wk ahead cum death,2020-04-25,Oregon,98,84,115
CU 30% contact reduction,2020-04-20,1 wk ahead cum death,2020-04-25,Pennsylvania,2137,1747,2531
CU 30% contact reduction,2020-04-20,1 wk ahead cum death,2020-04-25,Rhode Island,83,41,157
CU 30% contact reduction,2020-04-20,1 wk ahead cum death,2020-04-25,South Carolina,200,170,235
CU 30% contact reduction,2020-04-20,1 wk ahead cum death,2020-04-25,South Dakota,77,35,126
CU 30% contact reduction,2020-04-20,1 wk ahead cum death,2020-04-25,Tennessee,255,212,311
CU 30% contact reduction,2020-04-20,1 wk ahead cum death,2020-04-25,Texas,855,752,1008
CU 30% contact reduction,2020-04-20,1 wk ahead cum death,2020-04-25,Utah,74,43,108
CU 30% contact reduction,2020-04-20,1 wk ahead cum death,2020-04-25,Vermont,45,41,55
CU 30% contact reduction,2020-04-20,1 wk ahead cum death,2020-04-25,Virginia,396,338,472
CU 30% contact reduction,2020-04-20,1 wk ahead cum death,2020-04-25,Washington,807,764,931
CU 30% contact reduction,2020-04-20,1 wk ahead cum death,2020-04-25,West Virginia,19,19,25
CU 30% contact reduction,2020-04-20,1 wk ahead cum death,2020-04-25,Wisconsin,284,245,353
CU 30% contact reduction,2020-04-20,1 wk ahead cum death,2020-04-25,Wyoming,1,1,5
CU 30% contact reduction,2020-04-20,1 wk ahead cum death,2020-04-25,US,55212,49789,59874
CU 30% contact reduction,2020-04-20,2 wk ahead cum death,2020-05-02,Alabama,229,192,301
CU 30% contact reduction,2020-04-20,2 wk ahead cum death,2020-05-02,Alaska,15,15,18
CU 30% contact reduction,2020-04-20,2 wk ahead cum death,2020-05-02,Arizona,336,254,454
CU 30% contact reduction,2020-04-20,2 wk ahead cum death,2020-05-02,Montana,12,11,29
CU 30% contact reduction,2020-04-20,2 wk ahead cum death,2020-05-02,Nebraska,14,6,24
CU 30% contact reduction,2020-04-20,2 wk ahead cum death,2020-05-02,Nevada,241,194,338
CU 30% contact reduction,2020-04-20,2 wk ahead cum death,2020-05-02,New Hampshire,125,90,180
CU 30% contact reduction,2020-04-20,2 wk ahead cum death,2020-05-02,New Jersey,9638,7732,11493
CU 30% contact reduction,2020-04-20,2 wk ahead cum death,2020-05-02,New Mexico,97,78,130
CU 30% contact reduction,2020-04-20,2 wk ahead cum death,2020-05-02,New York,25447,21349,30008
CU 30% contact reduction,2020-04-20,2 wk ahead cum death,2020-05-02,Kansas,130,105,160
CU 30% contact reduction,2020-04-20,2 wk ahead cum death,2020-05-02,Kentucky,179,163,222
CU 30% contact reduction,2020-04-20,2 wk ahead cum death,2020-05-02,Louisiana,2102,1788,2348
CU 30% contact reduction,2020-04-20,2 wk ahead cum death,2020-05-02,Arkansas,64,46,86
CU 30% contact reduction,2020-04-20,2 wk ahead cum death,2020-05-02,California,2890,2511,4131
CU 30% contact reduction,2020-04-20,2 wk ahead cum death,2020-05-02,Colorado,720,605,810
CU 30% contact reduction,2020-04-20,2 wk ahead cum death,2020-05-02,Connecticut,3001,2254,3514
CU 30% contact reduction,2020-04-20,2 wk ahead cum death,2020-05-02,Delaware,427,312,620
CU 30% contact reduction,2020-04-20,2 wk ahead cum death,2020-05-02,Maine,40,34,69
CU 30% contact reduction,2020-04-20,2 wk ahead cum death,2020-05-02,Maryland,1649,1342,2024
CU 30% contact reduction,2020-04-20,2 wk ahead cum death,2020-05-02,Massachusetts,5113,3958,6521
CU 30% contact reduction,2020-04-20,2 wk ahead cum death,2020-05-02,Michigan,3666,3079,4471
CU 30% contact reduction,2020-04-20,2 wk ahead cum death,2020-05-02,Minnesota,213,174,287
CU 30% contact reduction,2020-04-20,2 wk ahead cum death,2020-05-02,Mississippi,174,155,205
CU 30% contact reduction,2020-04-20,2 wk ahead cum death,2020-05-02,Missouri,471,328,604
CU 30% contact reduction,2020-04-20,2 wk ahead cum death,2020-05-02,North Carolina,258,222,336
CU 30% contact reduction,2020-04-20,2 wk ahead cum death,2020-05-02,North Dakota,9,9,10
CU 30% contact reduction,2020-04-20,2 wk ahead cum death,2020-05-02,Ohio,918,792,1068
CU 30% contact reduction,2020-04-20,2 wk ahead cum death,2020-05-02,Oklahoma,165,145,190
CU 30% contact reduction,2020-04-20,2 wk ahead cum death,2020-05-02,Florida,1988,1612,2587
CU 30% contact reduction,2020-04-20,2 wk ahead cum death,2020-05-02,Georgia,1098,987,1270
CU 30% contact reduction,2020-04-20,2 wk ahead cum death,2020-05-02,Hawaii,17,11,33
