model,forecast_date,target,target_week_end_date,location_name,point,quantile_0.025,quantile_0.975
Auquan,2020-05-18,2 wk ahead cum death,2020-05-30,Indiana,2508,1751,3921
Auquan,2020-05-18,2 wk ahead cum death,2020-05-30,Iowa,625,351,1070
Auquan,2020-05-18,2 wk ahead cum death,2020-05-30,Kansas,310,195,514
Auquan,2020-05-18,2 wk ahead cum death,2020-05-30,Kentucky,457,334,662
Auquan,2020-05-18,2 wk ahead cum death,2020-05-30,Louisiana,3076,2491,4148
Auquan,2020-05-18,2 wk ahead cum death,2020-05-30,Maine,98,70,149
Auquan,2020-05-18,2 wk ahead cum death,2020-05-30,Maryland,2790,1992,4180
Auquan,2020-05-18,2 wk ahead cum death,2020-05-30,Massachusetts,7871,5797,11538
Auquan,2020-05-18,2 wk ahead cum death,2020-05-30,Michigan,5857,4891,7353
Auquan,2020-05-18,2 wk ahead cum death,2020-05-30,Minnesota,1332,731,2266
Auquan,2020-05-18,2 wk ahead cum death,2020-05-30,Mississippi,817,521,1318
Auquan,2020-05-18,2 wk ahead cum death,2020-05-30,Missouri,887,600,1468
Auquan,2020-05-18,2 wk ahead cum death,2020-05-30,Montana,22,16,33
Auquan,2020-05-18,2 wk ahead cum death,2020-05-30,Nebraska,273,123,541
Auquan,2020-05-18,2 wk ahead cum death,2020-05-30,Nevada,461,350,656
Auquan,2020-05-18,2 wk ahead cum death,2020-05-30,New Hampshire,259,172,417
Auquan,2020-05-18,2 wk ahead cum death,2020-05-30,New Jersey,13341,10363,18622
Auquan,2020-05-18,2 wk ahead cum death,2020-05-30,New Mexico,383,265,565
Auquan,2020-05-18,2 wk ahead cum death,2020-05-30,New York,33004,28232,41903
Auquan,2020-05-18,2 wk ahead cum death,2020-05-30,North Carolina,1124,686,1869
Auquan,2020-05-18,2 wk ahead cum death,2020-05-30,North Dakota,73,43,129
Auquan,2020-05-18,2 wk ahead cum death,2020-05-30,Ohio,2098,1625,3017
Auquan,2020-05-18,2 wk ahead cum death,2020-05-30,Oklahoma,374,288,537
Auquan,2020-05-18,2 wk ahead cum death,2020-05-30,Oregon,203,137,305
Auquan,2020-05-18,2 wk ahead cum death,2020-05-30,Pennsylvania,5918,4495,8497
Auquan,2020-05-18,2 wk ahead cum death,2020-05-30,Rhode Island,728,499,1099
Auquan,2020-05-18,2 wk ahead cum death,2020-05-30,South Carolina,523,385,782
Auquan,2020-05-18,2 wk ahead cum death,2020-05-30,South Dakota,101,44,201
Auquan,2020-05-18,2 wk ahead cum death,2020-05-30,Tennessee,542,298,976
Auquan,2020-05-18,2 wk ahead cum death,2020-05-30,Texas,2159,1343,3683
Auquan,2020-05-18,2 wk ahead cum death,2020-05-30,Utah,182,80,362
Auquan,2020-05-18,2 wk ahead cum death,2020-05-30,Vermont,66,54,91
Auquan,2020-05-18,2 wk ahead cum death,2020-05-30,Virginia,1570,1010,2648
Auquan,2020-05-18,2 wk ahead cum death,2020-05-30,Washington,1268,1001,1778
Auquan,2020-05-18,2 wk ahead cum death,2020-05-30,West Virginia,90,67,134
Auquan,2020-05-18,2 wk ahead cum death,2020-05-30,Wisconsin,677,453,1115
Auquan,2020-05-18,2 wk ahead cum death,2020-05-30,Wyoming,18,8,38
Auquan,2020-05-18,3 wk ahead cum death,2020-06-06,Alabama,905,488,1695
Auquan,2020-05-18,3 wk ahead cum death,2020-06-06,Alaska,16,10,29
Auquan,2020-05-18,3 wk ahead cum death,2020-06-06,Arizona,1139,680,2054
Auquan,2020-05-18,3 wk ahead cum death,2020-06-06,Arkansas,189,98,336
Auquan,2020-05-18,3 wk ahead cum death,2020-06-06,California,5349,3240,9362
Auquan,2020-05-18,3 wk ahead cum death,2020-06-06,Colorado,1856,1215,2905
Auquan,2020-05-18,3 wk ahead cum death,2020-06-06,Connecticut,4336,3408,5867
Auquan,2020-05-18,3 wk ahead cum death,2020-06-06,Delaware,504,290,905
Auquan,2020-05-18,3 wk ahead cum death,2020-06-06,District of Columbia,591,383,966
Auquan,2020-05-18,3 wk ahead cum death,2020-06-06,Florida,3067,1973,5025
Auquan,2020-05-18,3 wk ahead cum death,2020-06-06,Georgia,2346,1610,3762
Auquan,2020-05-18,3 wk ahead cum death,2020-06-06,Hawaii,27,17,47
Auquan,2020-05-18,3 wk ahead cum death,2020-06-06,Idaho,115,73,189
Auquan,2020-05-18,3 wk ahead cum death,2020-06-06,Illinois,7154,4177,12468
Auquan,2020-05-18,3 wk ahead cum death,2020-06-06,Indiana,2721,1751,4518
Auquan,2020-05-18,3 wk ahead cum death,2020-06-06,Iowa,723,351,1340
Auquan,2020-05-18,3 wk ahead cum death,2020-06-06,Kansas,340,195,599
Auquan,2020-05-18,3 wk ahead cum death,2020-06-06,Kentucky,490,334,750
Auquan,2020-05-18,3 wk ahead cum death,2020-06-06,Louisiana,3256,2491,4657
Auquan,2020-05-18,3 wk ahead cum death,2020-06-06,Maine,109,70,179
Auquan,2020-05-18,3 wk ahead cum death,2020-06-06,Maryland,3058,1992,4927
Auquan,2020-05-18,3 wk ahead cum death,2020-06-06,Massachusetts,8594,5797,13540
Auquan,2020-05-18,3 wk ahead cum death,2020-06-06,Michigan,6246,4891,8337
Auquan,2020-05-18,3 wk ahead cum death,2020-06-06,Minnesota,1556,731,2831
Auquan,2020-05-18,3 wk ahead cum death,2020-06-06,Mississippi,945,521,1665
Auquan,2020-05-18,3 wk ahead cum death,2020-06-06,Missouri,981,600,1738
Auquan,2020-05-18,3 wk ahead cum death,2020-06-06,Montana,23,16,38
Auquan,2020-05-18,3 wk ahead cum death,2020-06-06,Nebraska,312,123,652
Auquan,2020-05-18,3 wk ahead cum death,2020-06-06,Nevada,501,350,759
Auquan,2020-05-18,3 wk ahead cum death,2020-06-06,New Hampshire,287,172,507
Auquan,2020-05-18,3 wk ahead cum death,2020-06-06,New Jersey,14173,10363,20910
Auquan,2020-05-18,3 wk ahead cum death,2020-06-06,New Mexico,429,265,682
Auquan,2020-05-18,3 wk ahead cum death,2020-06-06,New York,34266,28232,45587
Auquan,2020-05-18,3 wk ahead cum death,2020-06-06,North Carolina,1299,686,2368
Auquan,2020-05-18,3 wk ahead cum death,2020-06-06,North Dakota,83,43,157
Auquan,2020-05-18,3 wk ahead cum death,2020-06-06,Ohio,2247,1625,3460
Auquan,2020-05-18,3 wk ahead cum death,2020-06-06,Oklahoma,405,288,633
Auquan,2020-05-18,3 wk ahead cum death,2020-06-06,Oregon,228,137,375
Auquan,2020-05-18,3 wk ahead cum death,2020-06-06,Pennsylvania,6334,4495,9672
Auquan,2020-05-18,3 wk ahead cum death,2020-06-06,Rhode Island,805,499,1299
Auquan,2020-05-18,3 wk ahead cum death,2020-06-06,South Carolina,565,385,906
Auquan,2020-05-18,3 wk ahead cum death,2020-06-06,South Dakota,115,44,242
Auquan,2020-05-18,3 wk ahead cum death,2020-06-06,Tennessee,606,298,1154
Auquan,2020-05-18,3 wk ahead cum death,2020-06-06,Texas,2461,1343,4532
Auquan,2020-05-18,3 wk ahead cum death,2020-06-06,Utah,209,80,436
Auquan,2020-05-18,3 wk ahead cum death,2020-06-06,Vermont,69,54,102
Auquan,2020-05-18,3 wk ahead cum death,2020-06-06,Virginia,1783,1010,3275
Auquan,2020-05-18,3 wk ahead cum death,2020-06-06,Washington,1349,1001,2016
Auquan,2020-05-18,3 wk ahead cum death,2020-06-06,West Virginia,99,67,158
Auquan,2020-05-18,3 wk ahead cum death,2020-06-06,Wisconsin,781,453,1448
Auquan,2020-05-18,3 wk ahead cum death,2020-06-06,Wyoming,21,8,46
Auquan,2020-05-18,4 wk ahead cum death,2020-06-13,Alabama,973,488,1894
Auquan,2020-05-18,4 wk ahead cum death,2020-06-13,Alaska,17,10,31
Auquan,2020-05-18,4 wk ahead cum death,2020-06-13,Arizona,1246,680,2381
Auquan,2020-05-18,4 wk ahead cum death,2020-06-13,Arkansas,200,98,367
Auquan,2020-05-18,4 wk ahead cum death,2020-06-13,California,5824,3240,10803
Auquan,2020-05-18,4 wk ahead cum death,2020-06-13,Colorado,2000,1215,3290
Auquan,2020-05-18,4 wk ahead cum death,2020-06-13,Connecticut,4552,3408,6423
Auquan,2020-05-18,4 wk ahead cum death,2020-06-13,Delaware,553,290,1043
Auquan,2020-05-18,4 wk ahead cum death,2020-06-13,District of Columbia,625,383,1062
Auquan,2020-05-18,4 wk ahead cum death,2020-06-13,Florida,3294,1973,5656
Auquan,2020-05-18,4 wk ahead cum death,2020-06-13,Georgia,2458,1610,4098
Auquan,2020-05-18,4 wk ahead cum death,2020-06-13,Hawaii,29,17,51
Auquan,2020-05-18,4 wk ahead cum death,2020-06-13,Idaho,120,73,204
Auquan,2020-05-18,4 wk ahead cum death,2020-06-13,Illinois,7660,4177,13902
Auquan,2020-05-18,4 wk ahead cum death,2020-06-13,Indiana,2857,1751,4889
Auquan,2020-05-18,4 wk ahead cum death,2020-06-13,Iowa,796,351,1548
Auquan,2020-05-18,4 wk ahead cum death,2020-06-13,Kansas,358,195,652
Auquan,2020-05-18,4 wk ahead cum death,2020-06-13,Kentucky,509,334,805
Auquan,2020-05-18,4 wk ahead cum death,2020-06-13,Louisiana,3377,2491,5001
Auquan,2020-05-18,4 wk ahead cum death,2020-06-13,Maine,117,70,202
Auquan,2020-05-18,4 wk ahead cum death,2020-06-13,Maryland,3256,1992,5485
Auquan,2020-05-18,4 wk ahead cum death,2020-06-13,Massachusetts,9120,5797,14991
Auquan,2020-05-18,4 wk ahead cum death,2020-06-13,Michigan,6553,4891,9113
Auquan,2020-05-18,4 wk ahead cum death,2020-06-13,Minnesota,1718,731,3261
Auquan,2020-05-18,4 wk ahead cum death,2020-06-13,Mississippi,1056,521,1979
Auquan,2020-05-18,4 wk ahead cum death,2020-06-13,Missouri,1047,600,1936
Auquan,2020-05-18,4 wk ahead cum death,2020-06-13,Montana,24,16,41
Auquan,2020-05-18,4 wk ahead cum death,2020-06-13,Nebraska,335,123,720
Auquan,2020-05-18,4 wk ahead cum death,2020-06-13,Nevada,529,350,840
Auquan,2020-05-18,4 wk ahead cum death,2020-06-13,New Hampshire,310,172,587
Auquan,2020-05-18,4 wk ahead cum death,2020-06-13,New Jersey,14701,10363,22350
Auquan,2020-05-18,4 wk ahead cum death,2020-06-13,New Mexico,465,265,771
Auquan,2020-05-18,4 wk ahead cum death,2020-06-13,New York,35041,28232,47878
Auquan,2020-05-18,4 wk ahead cum death,2020-06-13,North Carolina,1442,686,2759
Auquan,2020-05-18,4 wk ahead cum death,2020-06-13,North Dakota,90,43,176
Auquan,2020-05-18,4 wk ahead cum death,2020-06-13,Ohio,2344,1625,3765
Auquan,2020-05-18,4 wk ahead cum death,2020-06-13,Oklahoma,428,288,711
Auquan,2020-05-18,4 wk ahead cum death,2020-06-13,Oregon,248,137,429
Auquan,2020-05-18,4 wk ahead cum death,2020-06-13,Pennsylvania,6597,4495,10415
Auquan,2020-05-18,4 wk ahead cum death,2020-06-13,Rhode Island,859,499,1444
Auquan,2020-05-18,4 wk ahead cum death,2020-06-13,South Carolina,594,385,991
Auquan,2020-05-18,4 wk ahead cum death,2020-06-13,South Dakota,124,44,268
Auquan,2020-05-18,4 wk ahead cum death,2020-06-13,Tennessee,644,298,1265
Auquan,2020-05-18,4 wk ahead cum death,2020-06-13,Texas,2678,1343,5159
Auquan,2020-05-18,4 wk ahead cum death,2020-06-13,Utah,225,80,483
Auquan,2020-05-18,4 wk ahead cum death,2020-06-13,Vermont,71,54,108
Auquan,2020-05-18,4 wk ahead cum death,2020-06-13,Virginia,1942,1010,3743
Auquan,2020-05-18,4 wk ahead cum death,2020-06-13,Washington,1401,1001,2173
Auquan,2020-05-18,4 wk ahead cum death,2020-06-13,West Virginia,105,67,176
Auquan,2020-05-18,4 wk ahead cum death,2020-06-13,Wisconsin,875,453,1729
Auquan,2020-05-18,4 wk ahead cum death,2020-06-13,Wyoming,23,8,51
CAN,2020-05-18,1 wk ahead cum death,2020-05-23,Alabama,576,534,618
CAN,2020-05-18,1 wk ahead cum death,2020-05-23,Alaska,11,9,13
CAN,2020-05-18,1 wk ahead cum death,2020-05-23,Arizona,859,843,875
CAN,2020-05-18,1 wk ahead cum death,2020-05-23,Arkansas,113,99,127
CAN,2020-05-18,1 wk ahead cum death,2020-05-23,California,4112,3969,4254
CAN,2020-05-18,1 wk ahead cum death,2020-05-23,Colorado,1328,1205,1450
CAN,2020-05-18,1 wk ahead cum death,2020-05-23,Connecticut,3548,3523,3574
CAN,2020-05-18,1 wk ahead cum death,2020-05-23,Delaware,364,352,376
CAN,2020-05-18,1 wk ahead cum death,2020-05-23,District of Columbia,457,437,478
CAN,2020-05-18,1 wk ahead cum death,2020-05-23,Florida,2074,1975,2174
CAN,2020-05-18,1 wk ahead cum death,2020-05-23,Georgia,1700,1672,1729
CAN,2020-05-18,1 wk ahead cum death,2020-05-23,Hawaii,25,19,31
CAN,2020-05-18,1 wk ahead cum death,2020-05-23,Idaho,80,76,83
CAN,2020-05-18,1 wk ahead cum death,2020-05-23,Illinois,4980,4844,5117
CAN,2020-05-18,1 wk ahead cum death,2020-05-23,Indiana,1994,1952,2036
CAN,2020-05-18,1 wk ahead cum death,2020-05-23,Iowa,446,437,456
CAN,2020-05-18,1 wk ahead cum death,2020-05-23,Kansas,230,218,242
CAN,2020-05-18,1 wk ahead cum death,2020-05-23,Kentucky,422,380,463
CAN,2020-05-18,1 wk ahead cum death,2020-05-23,Louisiana,2414,2254,2573
CAN,2020-05-18,1 wk ahead cum death,2020-05-23,Maine,77,75,80
CAN,2020-05-18,1 wk ahead cum death,2020-05-23,Maryland,2252,2146,2358
CAN,2020-05-18,1 wk ahead cum death,2020-05-23,Massachusetts,6298,6240,6355
CAN,2020-05-18,1 wk ahead cum death,2020-05-23,Michigan,5119,5086,5152
CAN,2020-05-18,1 wk ahead cum death,2020-05-23,Minnesota,848,841,855
CAN,2020-05-18,1 wk ahead cum death,2020-05-23,Mississippi,634,619,649
CAN,2020-05-18,1 wk ahead cum death,2020-05-23,Missouri,737,704,769
CAN,2020-05-18,1 wk ahead cum death,2020-05-23,Montana,19,16,21
CAN,2020-05-18,1 wk ahead cum death,2020-05-23,Nebraska,180,178,182
CAN,2020-05-18,1 wk ahead cum death,2020-05-23,Nevada,404,383,426
CAN,2020-05-18,1 wk ahead cum death,2020-05-23,New Hampshire,186,146,226
CAN,2020-05-18,1 wk ahead cum death,2020-05-23,New Jersey,11058,10871,11245
CAN,2020-05-18,1 wk ahead cum death,2020-05-23,New Mexico,329,321,337
CAN,2020-05-18,1 wk ahead cum death,2020-05-23,New York,29449,28805,30092
CAN,2020-05-18,1 wk ahead cum death,2020-05-23,North Carolina,784,764,804
CAN,2020-05-18,1 wk ahead cum death,2020-05-23,North Dakota,59,51,66
CAN,2020-05-18,1 wk ahead cum death,2020-05-23,Ohio,1855,1832,1878
CAN,2020-05-18,1 wk ahead cum death,2020-05-23,Oklahoma,333,308,357
CAN,2020-05-18,1 wk ahead cum death,2020-05-23,Oregon,166,136,195
CAN,2020-05-18,1 wk ahead cum death,2020-05-23,Pennsylvania,4913,4800,5025
CAN,2020-05-18,1 wk ahead cum death,2020-05-23,Rhode Island,499,492,507
CAN,2020-05-18,1 wk ahead cum death,2020-05-23,South Carolina,448,410,487
CAN,2020-05-18,1 wk ahead cum death,2020-05-23,South Dakota,61,49,73
CAN,2020-05-18,1 wk ahead cum death,2020-05-23,Tennessee,349,334,363
CAN,2020-05-18,1 wk ahead cum death,2020-05-23,Texas,1622,1552,1692
CAN,2020-05-18,1 wk ahead cum death,2020-05-23,Utah,104,86,122
CAN,2020-05-18,1 wk ahead cum death,2020-05-23,Vermont,58,53,64
CAN,2020-05-18,1 wk ahead cum death,2020-05-23,Virginia,1336,1225,1447
CAN,2020-05-18,1 wk ahead cum death,2020-05-23,Washington,1060,1050,1070
CAN,2020-05-18,1 wk ahead cum death,2020-05-23,West Virginia,78,74,81
CAN,2020-05-18,1 wk ahead cum death,2020-05-23,Wisconsin,555,524,586
CAN,2020-05-18,1 wk ahead cum death,2020-05-23,Wyoming,10,8,12
CAN,2020-05-18,2 wk ahead cum death,2020-05-30,Alabama,668,608,727
CAN,2020-05-18,2 wk ahead cum death,2020-05-30,Alaska,13,10,17
CAN,2020-05-18,2 wk ahead cum death,2020-05-30,Arizona,1063,1040,1086
CAN,2020-05-18,2 wk ahead cum death,2020-05-30,Arkansas,131,111,150
CAN,2020-05-18,2 wk ahead cum death,2020-05-30,California,4991,4789,5193
CAN,2020-05-18,2 wk ahead cum death,2020-05-30,Colorado,1483,1310,1656
CAN,2020-05-18,2 wk ahead cum death,2020-05-30,Connecticut,3896,3861,3932
CAN,2020-05-18,2 wk ahead cum death,2020-05-30,Delaware,442,424,459
CAN,2020-05-18,2 wk ahead cum death,2020-05-30,District of Columbia,535,506,564
CAN,2020-05-18,2 wk ahead cum death,2020-05-30,Florida,2228,2087,2369
CAN,2020-05-18,2 wk ahead cum death,2020-05-30,Georgia,1881,1841,1920
CAN,2020-05-18,2 wk ahead cum death,2020-05-30,Hawaii,32,23,41
CAN,2020-05-18,2 wk ahead cum death,2020-05-30,Idaho,86,82,91
CAN,2020-05-18,2 wk ahead cum death,2020-05-30,Illinois,5798,5605,5991
CAN,2020-05-18,2 wk ahead cum death,2020-05-30,Indiana,2280,2220,2339
CAN,2020-05-18,2 wk ahead cum death,2020-05-30,Iowa,567,553,580
CAN,2020-05-18,2 wk ahead cum death,2020-05-30,Kansas,275,258,291
CAN,2020-05-18,2 wk ahead cum death,2020-05-30,Kentucky,502,443,562
CAN,2020-05-18,2 wk ahead cum death,2020-05-30,Louisiana,2414,2188,2640
CAN,2020-05-18,2 wk ahead cum death,2020-05-30,Maine,85,82,89
CAN,2020-05-18,2 wk ahead cum death,2020-05-30,Maryland,2749,2599,2899
CAN,2020-05-18,2 wk ahead cum death,2020-05-30,Massachusetts,7011,6930,7092
CAN,2020-05-18,2 wk ahead cum death,2020-05-30,Michigan,5374,5327,5420
CAN,2020-05-18,2 wk ahead cum death,2020-05-30,Minnesota,1029,1019,1039
CAN,2020-05-18,2 wk ahead cum death,2020-05-30,Mississippi,779,757,800
CAN,2020-05-18,2 wk ahead cum death,2020-05-30,Missouri,873,827,919
CAN,2020-05-18,2 wk ahead cum death,2020-05-30,Montana,21,18,24
CAN,2020-05-18,2 wk ahead cum death,2020-05-30,Nebraska,250,247,253
CAN,2020-05-18,2 wk ahead cum death,2020-05-30,Nevada,465,434,495
CAN,2020-05-18,2 wk ahead cum death,2020-05-30,New Hampshire,209,152,265
CAN,2020-05-18,2 wk ahead cum death,2020-05-30,New Jersey,11932,11667,12197
CAN,2020-05-18,2 wk ahead cum death,2020-05-30,New Mexico,408,396,420
CAN,2020-05-18,2 wk ahead cum death,2020-05-30,New York,30823,29913,31733
CAN,2020-05-18,2 wk ahead cum death,2020-05-30,North Carolina,914,885,942
CAN,2020-05-18,2 wk ahead cum death,2020-05-30,North Dakota,79,68,90
CAN,2020-05-18,2 wk ahead cum death,2020-05-30,Ohio,2112,2080,2145
CAN,2020-05-18,2 wk ahead cum death,2020-05-30,Oklahoma,377,343,412
CAN,2020-05-18,2 wk ahead cum death,2020-05-30,Oregon,203,162,244
CAN,2020-05-18,2 wk ahead cum death,2020-05-30,Pennsylvania,5316,5157,5475
CAN,2020-05-18,2 wk ahead cum death,2020-05-30,Rhode Island,577,566,588
CAN,2020-05-18,2 wk ahead cum death,2020-05-30,South Carolina,518,464,573
CAN,2020-05-18,2 wk ahead cum death,2020-05-30,South Dakota,79,62,96
CAN,2020-05-18,2 wk ahead cum death,2020-05-30,Tennessee,399,378,419
CAN,2020-05-18,2 wk ahead cum death,2020-05-30,Texas,1981,1882,2081
CAN,2020-05-18,2 wk ahead cum death,2020-05-30,Utah,139,113,164
CAN,2020-05-18,2 wk ahead cum death,2020-05-30,Vermont,63,56,71
CAN,2020-05-18,2 wk ahead cum death,2020-05-30,Virginia,1714,1557,1870
CAN,2020-05-18,2 wk ahead cum death,2020-05-30,Washington,1122,1109,1136
CAN,2020-05-18,2 wk ahead cum death,2020-05-30,West Virginia,89,84,93
CAN,2020-05-18,2 wk ahead cum death,2020-05-30,Wisconsin,678,634,722
CAN,2020-05-18,2 wk ahead cum death,2020-05-30,Wyoming,12,9,15
CAN,2020-05-18,3 wk ahead cum death,2020-06-06,Alabama,760,688,833
CAN,2020-05-18,3 wk ahead cum death,2020-06-06,Alaska,15,11,20
CAN,2020-05-18,3 wk ahead cum death,2020-06-06,Arizona,1287,1259,1315
CAN,2020-05-18,3 wk ahead cum death,2020-06-06,Arkansas,148,124,172
CAN,2020-05-18,3 wk ahead cum death,2020-06-06,California,5887,5639,6134
CAN,2020-05-18,3 wk ahead cum death,2020-06-06,Colorado,1629,1417,1841
CAN,2020-05-18,3 wk ahead cum death,2020-06-06,Connecticut,4190,4147,4234
CAN,2020-05-18,3 wk ahead cum death,2020-06-06,Delaware,517,496,539
CAN,2020-05-18,3 wk ahead cum death,2020-06-06,District of Columbia,607,571,643
CAN,2020-05-18,3 wk ahead cum death,2020-06-06,Florida,2366,2193,2538
CAN,2020-05-18,3 wk ahead cum death,2020-06-06,Georgia,2060,2011,2108
CAN,2020-05-18,3 wk ahead cum death,2020-06-06,Hawaii,39,28,49
CAN,2020-05-18,3 wk ahead cum death,2020-06-06,Idaho,93,87,98
CAN,2020-05-18,3 wk ahead cum death,2020-06-06,Illinois,6586,6350,6822
CAN,2020-05-18,3 wk ahead cum death,2020-06-06,Indiana,2563,2490,2636
CAN,2020-05-18,3 wk ahead cum death,2020-06-06,Iowa,713,696,729
CAN,2020-05-18,3 wk ahead cum death,2020-06-06,Kansas,323,302,343
CAN,2020-05-18,3 wk ahead cum death,2020-06-06,Kentucky,586,514,659
CAN,2020-05-18,3 wk ahead cum death,2020-06-06,Louisiana,2414,2137,2690
CAN,2020-05-18,3 wk ahead cum death,2020-06-06,Maine,93,89,98
CAN,2020-05-18,3 wk ahead cum death,2020-06-06,Maryland,3254,3071,3438
CAN,2020-05-18,3 wk ahead cum death,2020-06-06,Massachusetts,7630,7530,7730
CAN,2020-05-18,3 wk ahead cum death,2020-06-06,Michigan,5567,5511,5624
