model,forecast_date,target,target_week_end_date,location_name,point,quantile_0.025,quantile_0.975
Auquan,2020-05-25,2 wk ahead cum death,2020-06-06,Arizona,1139,680,2054
Auquan,2020-05-25,2 wk ahead cum death,2020-06-06,Arkansas,189,98,336
Auquan,2020-05-25,2 wk ahead cum death,2020-06-06,California,5349,3240,9362
Auquan,2020-05-25,2 wk ahead cum death,2020-06-06,Colorado,1856,1215,2905
Auquan,2020-05-25,2 wk ahead cum death,2020-06-06,Connecticut,4336,3408,5867
Auquan,2020-05-25,2 wk ahead cum death,2020-06-06,Delaware,504,290,905
Auquan,2020-05-25,2 wk ahead cum death,2020-06-06,District of Columbia,591,383,966
Auquan,2020-05-25,2 wk ahead cum death,2020-06-06,Florida,3067,1973,5025
Auquan,2020-05-25,2 wk ahead cum death,2020-06-06,Georgia,2346,1610,3762
Auquan,2020-05-25,2 wk ahead cum death,2020-06-06,Hawaii,27,17,47
Auquan,2020-05-25,2 wk ahead cum death,2020-06-06,Idaho,115,73,189
Auquan,2020-05-25,2 wk ahead cum death,2020-06-06,Illinois,7154,4177,12468
Auquan,2020-05-25,2 wk ahead cum death,2020-06-06,Indiana,2721,1751,4518
Auquan,2020-05-25,2 wk ahead cum death,2020-06-06,Iowa,723,351,1340
Auquan,2020-05-25,2 wk ahead cum death,2020-06-06,Kansas,340,195,599
Auquan,2020-05-25,2 wk ahead cum death,2020-06-06,Kentucky,490,334,750
Auquan,2020-05-25,2 wk ahead cum death,2020-06-06,Louisiana,3256,2491,4657
Auquan,2020-05-25,2 wk ahead cum death,2020-06-06,Maine,109,70,179
Auquan,2020-05-25,2 wk ahead cum death,2020-06-06,Maryland,3058,1992,4927
Auquan,2020-05-25,2 wk ahead cum death,2020-06-06,Massachusetts,8594,5797,13540
Auquan,2020-05-25,2 wk ahead cum death,2020-06-06,Michigan,6246,4891,8337
Auquan,2020-05-25,2 wk ahead cum death,2020-06-06,Minnesota,1556,731,2831
Auquan,2020-05-25,2 wk ahead cum death,2020-06-06,Mississippi,945,521,1665
Auquan,2020-05-25,2 wk ahead cum death,2020-06-06,Missouri,981,600,1738
Auquan,2020-05-25,2 wk ahead cum death,2020-06-06,Montana,23,16,38
Auquan,2020-05-25,2 wk ahead cum death,2020-06-06,Nebraska,312,123,652
Auquan,2020-05-25,2 wk ahead cum death,2020-06-06,Nevada,501,350,759
Auquan,2020-05-25,2 wk ahead cum death,2020-06-06,New Hampshire,287,172,507
Auquan,2020-05-25,2 wk ahead cum death,2020-06-06,New Jersey,14173,10363,20910
Auquan,2020-05-25,2 wk ahead cum death,2020-06-06,New Mexico,429,265,682
Auquan,2020-05-25,2 wk ahead cum death,2020-06-06,New York,34266,28232,45587
Auquan,2020-05-25,2 wk ahead cum death,2020-06-06,North Carolina,1299,686,2368
Auquan,2020-05-25,2 wk ahead cum death,2020-06-06,North Dakota,83,43,157
Auquan,2020-05-25,2 wk ahead cum death,2020-06-06,Ohio,2247,1625,3460
Auquan,2020-05-25,2 wk ahead cum death,2020-06-06,Oklahoma,405,288,633
Auquan,2020-05-25,2 wk ahead cum death,2020-06-06,Oregon,228,137,375
Auquan,2020-05-25,2 wk ahead cum death,2020-06-06,Pennsylvania,6334,4495,9672
Auquan,2020-05-25,2 wk ahead cum death,2020-06-06,Rhode Island,805,499,1299
Auquan,2020-05-25,2 wk ahead cum death,2020-06-06,South Carolina,565,385,906
Auquan,2020-05-25,2 wk ahead cum death,2020-06-06,South Dakota,115,44,242
Auquan,2020-05-25,2 wk ahead cum death,2020-06-06,Tennessee,606,298,1154
Auquan,2020-05-25,2 wk ahead cum death,2020-06-06,Texas,2461,1343,4532
Auquan,2020-05-25,2 wk ahead cum death,2020-06-06,Utah,209,80,436
Auquan,2020-05-25,2 wk ahead cum death,2020-06-06,Vermont,69,54,102
Auquan,2020-05-25,2 wk ahead cum death,2020-06-06,Virginia,1783,1010,3275
Auquan,2020-05-25,2 wk ahead cum death,2020-06-06,Washington,1349,1001,2016
Auquan,2020-05-25,2 wk ahead cum death,2020-06-06,West Virginia,99,67,158
Auquan,2020-05-25,2 wk ahead cum death,2020-06-06,Wisconsin,781,453,1448
Auquan,2020-05-25,2 wk ahead cum death,2020-06-06,Wyoming,21,8,46
Auquan,2020-05-25,3 wk ahead cum death,2020-06-13,Alabama,973,488,1894
Auquan,2020-05-25,3 wk ahead cum death,2020-06-13,Alaska,17,10,31
Auquan,2020-05-25,3 wk ahead cum death,2020-06-13,Arizona,1246,680,2381
Auquan,2020-05-25,3 wk ahead cum death,2020-06-13,Arkansas,200,98,367
Auquan,2020-05-25,3 wk ahead cum death,2020-06-13,California,5824,3240,10803
Auquan,2020-05-25,3 wk ahead cum death,2020-06-13,Colorado,2000,1215,3290
Auquan,2020-05-25,3 wk ahead cum death,2020-06-13,Connecticut,4552,3408,6423
Auquan,2020-05-25,3 wk ahead cum death,2020-06-13,Delaware,553,290,1043
Auquan,2020-05-25,3 wk ahead cum death,2020-06-13,District of Columbia,625,383,1062
Auquan,2020-05-25,3 wk ahead cum death,2020-06-13,Florida,3294,1973,5656
Auquan,2020-05-25,3 wk ahead cum death,2020-06-13,Georgia,2458,1610,4098
Auquan,2020-05-25,3 wk ahead cum death,2020-06-13,Hawaii,29,17,51
Auquan,2020-05-25,3 wk ahead cum death,2020-06-13,Idaho,120,73,204
Auquan,2020-05-25,3 wk ahead cum death,2020-06-13,Illinois,7660,4177,13902
Auquan,2020-05-25,3 wk ahead cum death,2020-06-13,Indiana,2857,1751,4889
Auquan,2020-05-25,3 wk ahead cum death,2020-06-13,Iowa,796,351,1548
Auquan,2020-05-25,3 wk ahead cum death,2020-06-13,Kansas,358,195,652
Auquan,2020-05-25,3 wk ahead cum death,2020-06-13,Kentucky,509,334,805
Auquan,2020-05-25,3 wk ahead cum death,2020-06-13,Louisiana,3377,2491,5001
Auquan,2020-05-25,3 wk ahead cum death,2020-06-13,Maine,117,70,202
Auquan,2020-05-25,3 wk ahead cum death,2020-06-13,Maryland,3256,1992,5485
Auquan,2020-05-25,3 wk ahead cum death,2020-06-13,Massachusetts,9120,5797,14991
Auquan,2020-05-25,3 wk ahead cum death,2020-06-13,Michigan,6553,4891,9113
Auquan,2020-05-25,3 wk ahead cum death,2020-06-13,Minnesota,1718,731,3261
Auquan,2020-05-25,3 wk ahead cum death,2020-06-13,Mississippi,1056,521,1979
Auquan,2020-05-25,3 wk ahead cum death,2020-06-13,Missouri,1047,600,1936
Auquan,2020-05-25,3 wk ahead cum death,2020-06-13,Montana,24,16,41
Auquan,2020-05-25,3 wk ahead cum death,2020-06-13,Nebraska,335,123,720
Auquan,2020-05-25,3 wk ahead cum death,2020-06-13,Nevada,529,350,840
Auquan,2020-05-25,3 wk ahead cum death,2020-06-13,New Hampshire,310,172,587
Auquan,2020-05-25,3 wk ahead cum death,2020-06-13,New Jersey,14701,10363,22350
Auquan,2020-05-25,3 wk ahead cum death,2020-06-13,New Mexico,465,265,771
Auquan,2020-05-25,3 wk ahead cum death,2020-06-13,New York,35041,28232,47878
Auquan,2020-05-25,3 wk ahead cum death,2020-06-13,North Carolina,1442,686,2759
Auquan,2020-05-25,3 wk ahead cum death,2020-06-13,North Dakota,90,43,176
Auquan,2020-05-25,3 wk ahead cum death,2020-06-13,Ohio,2344,1625,3765
Auquan,2020-05-25,3 wk ahead cum death,2020-06-13,Oklahoma,428,288,711
Auquan,2020-05-25,3 wk ahead cum death,2020-06-13,Oregon,248,137,429
Auquan,2020-05-25,3 wk ahead cum death,2020-06-13,Pennsylvania,6597,4495,10415
Auquan,2020-05-25,3 wk ahead cum death,2020-06-13,Rhode Island,859,499,1444
Auquan,2020-05-25,3 wk ahead cum death,2020-06-13,South Carolina,594,385,991
Auquan,2020-05-25,3 wk ahead cum death,2020-06-13,South Dakota,124,44,268
Auquan,2020-05-25,3 wk ahead cum death,2020-06-13,Tennessee,644,298,1265
Auquan,2020-05-25,3 wk ahead cum death,2020-06-13,Texas,2678,1343,5159
Auquan,2020-05-25,3 wk ahead cum death,2020-06-13,Utah,225,80,483
Auquan,2020-05-25,3 wk ahead cum death,2020-06-13,Vermont,71,54,108
Auquan,2020-05-25,3 wk ahead cum death,2020-06-13,Virginia,1942,1010,3743
Auquan,2020-05-25,3 wk ahead cum death,2020-06-13,Washington,1401,1001,2173
Auquan,2020-05-25,3 wk ahead cum death,2020-06-13,West Virginia,105,67,176
Auquan,2020-05-25,3 wk ahead cum death,2020-06-13,Wisconsin,875,453,1729
Auquan,2020-05-25,3 wk ahead cum death,2020-06-13,Wyoming,23,8,51
Auquan,2020-05-25,4 wk ahead cum death,2020-06-20,Alabama,1019,488,2031
Auquan,2020-05-25,4 wk ahead cum death,2020-06-20,Alaska,17,10,33
Auquan,2020-05-25,4 wk ahead cum death,2020-06-20,Arizona,1327,680,2610
Auquan,2020-05-25,4 wk ahead cum death,2020-06-20,Arkansas,207,98,386
Auquan,2020-05-25,4 wk ahead cum death,2020-06-20,California,6176,3240,11855
Auquan,2020-05-25,4 wk ahead cum death,2020-06-20,Colorado,2114,1215,3593
Auquan,2020-05-25,4 wk ahead cum death,2020-06-20,Connecticut,4718,3408,6859
Auquan,2020-05-25,4 wk ahead cum death,2020-06-20,Delaware,591,290,1150
Auquan,2020-05-25,4 wk ahead cum death,2020-06-20,District of Columbia,648,383,1127
Auquan,2020-05-25,4 wk ahead cum death,2020-06-20,Florida,3464,1973,6132
Auquan,2020-05-25,4 wk ahead cum death,2020-06-20,Georgia,2530,1610,4316
Auquan,2020-05-25,4 wk ahead cum death,2020-06-20,Hawaii,30,17,54
Auquan,2020-05-25,4 wk ahead cum death,2020-06-20,Idaho,124,73,213
Auquan,2020-05-25,4 wk ahead cum death,2020-06-20,Illinois,7981,4177,14818
Auquan,2020-05-25,4 wk ahead cum death,2020-06-20,Indiana,2943,1751,5131
Auquan,2020-05-25,4 wk ahead cum death,2020-06-20,Iowa,851,351,1703
Auquan,2020-05-25,4 wk ahead cum death,2020-06-20,Kansas,370,195,686
Auquan,2020-05-25,4 wk ahead cum death,2020-06-20,Kentucky,522,334,839
Auquan,2020-05-25,4 wk ahead cum death,2020-06-20,Louisiana,3457,2491,5229
Auquan,2020-05-25,4 wk ahead cum death,2020-06-20,Maine,123,70,220
Auquan,2020-05-25,4 wk ahead cum death,2020-06-20,Maryland,3384,1992,5888
Auquan,2020-05-25,4 wk ahead cum death,2020-06-20,Massachusetts,9497,5797,16021
Auquan,2020-05-25,4 wk ahead cum death,2020-06-20,Michigan,6792,4891,9709
Auquan,2020-05-25,4 wk ahead cum death,2020-06-20,Minnesota,1837,731,3560
Auquan,2020-05-25,4 wk ahead cum death,2020-06-20,Mississippi,1158,521,2252
Auquan,2020-05-25,4 wk ahead cum death,2020-06-20,Missouri,1097,600,2083
Auquan,2020-05-25,4 wk ahead cum death,2020-06-20,Montana,25,16,43
Auquan,2020-05-25,4 wk ahead cum death,2020-06-20,Nebraska,350,123,762
Auquan,2020-05-25,4 wk ahead cum death,2020-06-20,Nevada,549,350,897
Auquan,2020-05-25,4 wk ahead cum death,2020-06-20,New Hampshire,329,172,654
Auquan,2020-05-25,4 wk ahead cum death,2020-06-20,New Jersey,15036,10363,23241
Auquan,2020-05-25,4 wk ahead cum death,2020-06-20,New Mexico,492,265,839
Auquan,2020-05-25,4 wk ahead cum death,2020-06-20,New York,35515,28232,49300
Auquan,2020-05-25,4 wk ahead cum death,2020-06-20,North Carolina,1549,686,3056
Auquan,2020-05-25,4 wk ahead cum death,2020-06-20,North Dakota,95,43,189
Auquan,2020-05-25,4 wk ahead cum death,2020-06-20,Ohio,2410,1625,3972
Auquan,2020-05-25,4 wk ahead cum death,2020-06-20,Oklahoma,446,288,770
Auquan,2020-05-25,4 wk ahead cum death,2020-06-20,Oregon,263,137,466
Auquan,2020-05-25,4 wk ahead cum death,2020-06-20,Pennsylvania,6765,4495,10899
Auquan,2020-05-25,4 wk ahead cum death,2020-06-20,Rhode Island,897,499,1542
Auquan,2020-05-25,4 wk ahead cum death,2020-06-20,South Carolina,613,385,1049
Auquan,2020-05-25,4 wk ahead cum death,2020-06-20,South Dakota,130,44,284
Auquan,2020-05-25,4 wk ahead cum death,2020-06-20,Tennessee,668,298,1333
Auquan,2020-05-25,4 wk ahead cum death,2020-06-20,Texas,2820,1343,5595
Auquan,2020-05-25,4 wk ahead cum death,2020-06-20,Utah,235,80,512
Auquan,2020-05-25,4 wk ahead cum death,2020-06-20,Vermont,72,54,112
Auquan,2020-05-25,4 wk ahead cum death,2020-06-20,Virginia,2056,1010,4094
Auquan,2020-05-25,4 wk ahead cum death,2020-06-20,Washington,1435,1001,2275
Auquan,2020-05-25,4 wk ahead cum death,2020-06-20,West Virginia,109,67,188
Auquan,2020-05-25,4 wk ahead cum death,2020-06-20,Wisconsin,949,453,1954
Auquan,2020-05-25,4 wk ahead cum death,2020-06-20,Wyoming,24,8,54
Ensemble,2020-05-25,1 wk ahead cum death,2020-05-30,Alabama,626,589,682
Ensemble,2020-05-25,1 wk ahead cum death,2020-05-30,Alaska,11,10,14
Ensemble,2020-05-25,1 wk ahead cum death,2020-05-30,Arizona,928,859,1064
Ensemble,2020-05-25,1 wk ahead cum death,2020-05-30,Arkansas,134,124,151
Ensemble,2020-05-25,1 wk ahead cum death,2020-05-30,California,4234,4065,4499
Ensemble,2020-05-25,1 wk ahead cum death,2020-05-30,Colorado,1463,1389,1564
Ensemble,2020-05-25,1 wk ahead cum death,2020-05-30,Connecticut,3931,3821,4073
Ensemble,2020-05-25,1 wk ahead cum death,2020-05-30,Delaware,365,345,395
Ensemble,2020-05-25,1 wk ahead cum death,2020-05-30,District of Columbia,480,451,522
Ensemble,2020-05-25,1 wk ahead cum death,2020-05-30,Florida,2464,2367,2601
Ensemble,2020-05-25,1 wk ahead cum death,2020-05-30,Georgia,1980,1913,2081
Ensemble,2020-05-25,1 wk ahead cum death,2020-05-30,Guam,5,5,6
Ensemble,2020-05-25,1 wk ahead cum death,2020-05-30,Hawaii,18,17,22
Ensemble,2020-05-25,1 wk ahead cum death,2020-05-30,Idaho,84,80,92
Ensemble,2020-05-25,1 wk ahead cum death,2020-05-30,Illinois,5475,5183,5778
Ensemble,2020-05-25,1 wk ahead cum death,2020-05-30,Indiana,2166,2069,2292
Ensemble,2020-05-25,1 wk ahead cum death,2020-05-30,Iowa,548,504,598
Ensemble,2020-05-25,1 wk ahead cum death,2020-05-30,Kansas,221,212,237
Ensemble,2020-05-25,1 wk ahead cum death,2020-05-30,Kentucky,431,410,467
Ensemble,2020-05-25,1 wk ahead cum death,2020-05-30,Louisiana,2806,2748,2887
Ensemble,2020-05-25,1 wk ahead cum death,2020-05-30,Maine,86,80,98
Ensemble,2020-05-25,1 wk ahead cum death,2020-05-30,Maryland,2530,2403,2708
Ensemble,2020-05-25,1 wk ahead cum death,2020-05-30,Massachusetts,6853,6601,7209
Ensemble,2020-05-25,1 wk ahead cum death,2020-05-30,Michigan,5481,5341,5636
Ensemble,2020-05-25,1 wk ahead cum death,2020-05-30,Minnesota,1063,959,1207
Ensemble,2020-05-25,1 wk ahead cum death,2020-05-30,Mississippi,717,679,773
Ensemble,2020-05-25,1 wk ahead cum death,2020-05-30,Missouri,760,727,815
Ensemble,2020-05-25,1 wk ahead cum death,2020-05-30,Montana,17,16,20
Ensemble,2020-05-25,1 wk ahead cum death,2020-05-30,National,104492,101899,107207
Ensemble,2020-05-25,1 wk ahead cum death,2020-05-30,Nebraska,183,163,222
Ensemble,2020-05-25,1 wk ahead cum death,2020-05-30,Nevada,421,404,458
Ensemble,2020-05-25,1 wk ahead cum death,2020-05-30,New Hampshire,247,224,284
Ensemble,2020-05-25,1 wk ahead cum death,2020-05-30,New Jersey,11706,11479,11989
Ensemble,2020-05-25,1 wk ahead cum death,2020-05-30,New Mexico,360,339,390
Ensemble,2020-05-25,1 wk ahead cum death,2020-05-30,New York,29836,29482,30363
Ensemble,2020-05-25,1 wk ahead cum death,2020-05-30,North Carolina,904,850,975
Ensemble,2020-05-25,1 wk ahead cum death,2020-05-30,North Dakota,65,57,75
Ensemble,2020-05-25,1 wk ahead cum death,2020-05-30,Northern Mariana Islands,2,2,2
Ensemble,2020-05-25,1 wk ahead cum death,2020-05-30,Ohio,2250,2145,2389
Ensemble,2020-05-25,1 wk ahead cum death,2020-05-30,Oklahoma,332,319,354
Ensemble,2020-05-25,1 wk ahead cum death,2020-05-30,Oregon,159,152,173
Ensemble,2020-05-25,1 wk ahead cum death,2020-05-30,Pennsylvania,5649,5396,5953
Ensemble,2020-05-25,1 wk ahead cum death,2020-05-30,Puerto Rico,135,130,146
Ensemble,2020-05-25,1 wk ahead cum death,2020-05-30,Rhode Island,690,639,742
Ensemble,2020-05-25,1 wk ahead cum death,2020-05-30,South Carolina,482,454,522
Ensemble,2020-05-25,1 wk ahead cum death,2020-05-30,South Dakota,58,52,70
Ensemble,2020-05-25,1 wk ahead cum death,2020-05-30,Tennessee,371,351,411
Ensemble,2020-05-25,1 wk ahead cum death,2020-05-30,Texas,1711,1620,1843
Ensemble,2020-05-25,1 wk ahead cum death,2020-05-30,Utah,115,103,137
Ensemble,2020-05-25,1 wk ahead cum death,2020-05-30,Vermont,56,54,61
Ensemble,2020-05-25,1 wk ahead cum death,2020-05-30,Virgin Islands,7,6,10
Ensemble,2020-05-25,1 wk ahead cum death,2020-05-30,Virginia,1336,1254,1443
Ensemble,2020-05-25,1 wk ahead cum death,2020-05-30,Washington,1106,1083,1145
Ensemble,2020-05-25,1 wk ahead cum death,2020-05-30,West Virginia,81,75,93
Ensemble,2020-05-25,1 wk ahead cum death,2020-05-30,Wisconsin,573,537,627
Ensemble,2020-05-25,1 wk ahead cum death,2020-05-30,Wyoming,14,12,19
Ensemble,2020-05-25,2 wk ahead cum death,2020-06-06,Alabama,712,638,834
Ensemble,2020-05-25,2 wk ahead cum death,2020-06-06,Alaska,12,10,18
Ensemble,2020-05-25,2 wk ahead cum death,2020-06-06,Arizona,1076,945,1343
Ensemble,2020-05-25,2 wk ahead cum death,2020-06-06,Arkansas,158,135,199
Ensemble,2020-05-25,2 wk ahead cum death,2020-06-06,California,4746,4359,5277
Ensemble,2020-05-25,2 wk ahead cum death,2020-06-06,Colorado,1601,1467,1788
Ensemble,2020-05-25,2 wk ahead cum death,2020-06-06,Connecticut,4144,3954,4408
Ensemble,2020-05-25,2 wk ahead cum death,2020-06-06,Delaware,404,370,466
Ensemble,2020-05-25,2 wk ahead cum death,2020-06-06,District of Columbia,530,478,607
Ensemble,2020-05-25,2 wk ahead cum death,2020-06-06,Florida,2709,2518,3008
Ensemble,2020-05-25,2 wk ahead cum death,2020-06-06,Georgia,2151,2018,2365
Ensemble,2020-05-25,2 wk ahead cum death,2020-06-06,Guam,6,6,6
Ensemble,2020-05-25,2 wk ahead cum death,2020-06-06,Hawaii,19,17,25
Ensemble,2020-05-25,2 wk ahead cum death,2020-06-06,Idaho,89,83,106
Ensemble,2020-05-25,2 wk ahead cum death,2020-06-06,Illinois,6125,5647,6706
Ensemble,2020-05-25,2 wk ahead cum death,2020-06-06,Indiana,2382,2194,2632
Ensemble,2020-05-25,2 wk ahead cum death,2020-06-06,Iowa,659,577,762
Ensemble,2020-05-25,2 wk ahead cum death,2020-06-06,Kansas,238,220,275
Ensemble,2020-05-25,2 wk ahead cum death,2020-06-06,Kentucky,473,433,540
Ensemble,2020-05-25,2 wk ahead cum death,2020-06-06,Louisiana,2936,2817,3092
Ensemble,2020-05-25,2 wk ahead cum death,2020-06-06,Maine,96,85,118
Ensemble,2020-05-25,2 wk ahead cum death,2020-06-06,Maryland,2802,2559,3133
Ensemble,2020-05-25,2 wk ahead cum death,2020-06-06,Massachusetts,7298,6826,7907
Ensemble,2020-05-25,2 wk ahead cum death,2020-06-06,Michigan,5713,5492,6005
Ensemble,2020-05-25,2 wk ahead cum death,2020-06-06,Minnesota,1288,1067,1551
Ensemble,2020-05-25,2 wk ahead cum death,2020-06-06,Mississippi,827,739,940
Ensemble,2020-05-25,2 wk ahead cum death,2020-06-06,Missouri,843,777,947
Ensemble,2020-05-25,2 wk ahead cum death,2020-06-06,Montana,18,17,24
Ensemble,2020-05-25,2 wk ahead cum death,2020-06-06,National,111434,107013,116597
Ensemble,2020-05-25,2 wk ahead cum death,2020-06-06,Nebraska,223,184,296
Ensemble,2020-05-25,2 wk ahead cum death,2020-06-06,Nevada,456,423,529
Ensemble,2020-05-25,2 wk ahead cum death,2020-06-06,New Hampshire,292,247,362
Ensemble,2020-05-25,2 wk ahead cum death,2020-06-06,New Jersey,12220,11838,12715
Ensemble,2020-05-25,2 wk ahead cum death,2020-06-06,New Mexico,410,370,476
Ensemble,2020-05-25,2 wk ahead cum death,2020-06-06,New York,30403,29750,31328
Ensemble,2020-05-25,2 wk ahead cum death,2020-06-06,North Carolina,1056,947,1215
Ensemble,2020-05-25,2 wk ahead cum death,2020-06-06,North Dakota,79,65,101
Ensemble,2020-05-25,2 wk ahead cum death,2020-06-06,Northern Mariana Islands,3,3,3
Ensemble,2020-05-25,2 wk ahead cum death,2020-06-06,Ohio,2567,2352,2858
Ensemble,2020-05-25,2 wk ahead cum death,2020-06-06,Oklahoma,356,330,399
Ensemble,2020-05-25,2 wk ahead cum death,2020-06-06,Oregon,170,157,198
Ensemble,2020-05-25,2 wk ahead cum death,2020-06-06,Pennsylvania,6164,5711,6722
Ensemble,2020-05-25,2 wk ahead cum death,2020-06-06,Puerto Rico,145,134,169
Ensemble,2020-05-25,2 wk ahead cum death,2020-06-06,Rhode Island,784,692,894
Ensemble,2020-05-25,2 wk ahead cum death,2020-06-06,South Carolina,537,486,624
Ensemble,2020-05-25,2 wk ahead cum death,2020-06-06,South Dakota,68,57,90
Ensemble,2020-05-25,2 wk ahead cum death,2020-06-06,Tennessee,414,375,489
Ensemble,2020-05-25,2 wk ahead cum death,2020-06-06,Texas,1934,1767,2201
Ensemble,2020-05-25,2 wk ahead cum death,2020-06-06,Utah,136,115,186
Ensemble,2020-05-25,2 wk ahead cum death,2020-06-06,Vermont,58,55,66
Ensemble,2020-05-25,2 wk ahead cum death,2020-06-06,Virgin Islands,9,7,15
Ensemble,2020-05-25,2 wk ahead cum death,2020-06-06,Virginia,1509,1371,1707
Ensemble,2020-05-25,2 wk ahead cum death,2020-06-06,Washington,1151,1107,1229
Ensemble,2020-05-25,2 wk ahead cum death,2020-06-06,West Virginia,92,80,119
Ensemble,2020-05-25,2 wk ahead cum death,2020-06-06,Wisconsin,647,574,744
Ensemble,2020-05-25,2 wk ahead cum death,2020-06-06,Wyoming,16,13,26
Ensemble,2020-05-25,3 wk ahead cum death,2020-06-13,Alabama,803,684,1019
Ensemble,2020-05-25,3 wk ahead cum death,2020-06-13,Alaska,13,10,23
Ensemble,2020-05-25,3 wk ahead cum death,2020-06-13,Arizona,1225,1033,1637
Ensemble,2020-05-25,3 wk ahead cum death,2020-06-13,Arkansas,187,148,269
Ensemble,2020-05-25,3 wk ahead cum death,2020-06-13,California,5237,4669,6077
Ensemble,2020-05-25,3 wk ahead cum death,2020-06-13,Colorado,1735,1537,2038
Ensemble,2020-05-25,3 wk ahead cum death,2020-06-13,Connecticut,4310,4049,4701
