Value,,Functional age groups,Sex,Locations,Year,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0-2,,,,,,,,,,,,,,,,,,13-15,,,,,,,,,,,,,,,,,,16-19,,,,,,,,,,,,,,,,,,20-24,,,,,,,,,,,,,,,,,,25-34,,,,,,,,,,,,,,,,,,3-6,,,,,,,,,,,,,,,,,,35-44,,,,,,,,,,,,,,,,,,45-54,,,,,,,,,,,,,,,,,,55-64,,,,,,,,,,,,,,,,,,65 and more,,,,,,,,,,,,,,,,,,7-12,,,,,,,,,,,,,,,,,,total,,,,,,,,,,,,,,,,,
,,females,,,,,,males,,,,,,total,,,,,,females,,,,,,males,,,,,,total,,,,,,females,,,,,,males,,,,,,total,,,,,,females,,,,,,males,,,,,,total,,,,,,females,,,,,,males,,,,,,total,,,,,,females,,,,,,males,,,,,,total,,,,,,females,,,,,,males,,,,,,total,,,,,,females,,,,,,males,,,,,,total,,,,,,females,,,,,,males,,,,,,total,,,,,,females,,,,,,males,,,,,,total,,,,,,females,,,,,,males,,,,,,total,,,,,,females,,,,,,males,,,,,,total,,,,,
,,in rural areas,,in urban areas,,total,,in rural areas,,in urban areas,,total,,in rural areas,,in urban areas,,total,,in rural areas,,in urban areas,,total,,in rural areas,,in urban areas,,total,,in rural areas,,in urban areas,,total,,in rural areas,,in urban areas,,total,,in rural areas,,in urban areas,,total,,in rural areas,,in urban areas,,total,,in rural areas,,in urban areas,,total,,in rural areas,,in urban areas,,total,,in rural areas,,in urban areas,,total,,in rural areas,,in urban areas,,total,,in rural areas,,in urban areas,,total,,in rural areas,,in urban areas,,total,,in rural areas,,in urban areas,,total,,in rural areas,,in urban areas,,total,,in rural areas,,in urban areas,,total,,in rural areas,,in urban areas,,total,,in rural areas,,in urban areas,,total,,in rural areas,,in urban areas,,total,,in rural areas,,in urban areas,,total,,in rural areas,,in urban areas,,total,,in rural areas,,in urban areas,,total,,in rural areas,,in urban areas,,total,,in rural areas,,in urban areas,,total,,in rural areas,,in urban areas,,total,,in rural areas,,in urban areas,,total,,in rural areas,,in urban areas,,total,,in rural areas,,in urban areas,,total,,in rural areas,,in urban areas,,total,,in rural areas,,in urban areas,,total,,in rural areas,,in urban areas,,total,,in rural areas,,in urban areas,,total,,in rural areas,,in urban areas,,total,,in rural areas,,in urban areas,,total,
Code,Name,2013,2014,2013,2014,2013,2014,2013,2014,2013,2014,2013,2014,2013,2014,2013,2014,2013,2014,2013,2014,2013,2014,2013,2014,2013,2014,2013,2014,2013,2014,2013,2014,2013,2014,2013,2014,2013,2014,2013,2014,2013,2014,2013,2014,2013,2014,2013,2014,2013,2014,2013,2014,2013,2014,2013,2014,2013,2014,2013,2014,2013,2014,2013,2014,2013,2014,2013,2014,2013,2014,2013,2014,2013,2014,2013,2014,2013,2014,2013,2014,2013,2014,2013,2014,2013,2014,2013,2014,2013,2014,2013,2014,2013,2014,2013,2014,2013,2014,2013,2014,2013,2014,2013,2014,2013,2014,2013,2014,2013,2014,2013,2014,2013,2014,2013,2014,2013,2014,2013,2014,2013,2014,2013,2014,2013,2014,2013,2014,2013,2014,2013,2014,2013,2014,2013,2014,2013,2014,2013,2014,2013,2014,2013,2014,2013,2014,2013,2014,2013,2014,2013,2014,2013,2014,2013,2014,2013,2014,2013,2014,2013,2014,2013,2014,2013,2014,2013,2014,2013,2014,2013,2014,2013,2014,2013,2014,2013,2014,2013,2014,2013,2014,2013,2014,2013,2014,2013,2014,2013,2014,2013,2014,2013,2014,2013,2014,2013,2014,2013,2014,2013,2014,2013,2014,2013,2014,2013,2014,2013,2014,2013,2014,2013,2014,2013,2014
0000000,POLAND,233921,229105,322636,317391,556557,546496,246757,242114,342259,336244,589016,578358,480678,471219,664895,653635,1145573,1124854,263563,256636,296075,291062,559638,547698,277133,269498,312335,306710,589468,576208,540696,526134,608410,597772,1149106,1123906,389249,371318,457970,437993,847219,809311,412211,395505,473398,453604,885609,849109,801460,766823,931368,891597,1732828,1658420,563531,559147,715246,677187,1278777,1236334,599222,590415,732443,695559,1331665,1285974,1162753,1149562,1447689,1372746,2610442,2522308,1157961,1151552,1934174,1893430,3092135,3044982,1240893,1236379,1943488,1900116,3184381,3136495,2398854,2387931,3877662,3793546,6276516,6181477,348722,345521,472115,470729,820837,816250,367207,363563,496395,496639,863602,860202,715929,709084,968510,967368,1684439,1676452,1059714,1080609,1684607,1736144,2744321,2816753,1128477,1149472,1677723,1732461,2806200,2881933,2188191,2230081,3362330,3468605,5550521,5698686,957317,947380,1524736,1470157,2482053,2417537,1047669,1029520,1403134,1363087,2450803,2392607,2004986,1976900,2927870,2833244,4932856,4810144,945842,963520,1983816,1978574,2929658,2942094,979616,1004070,1647707,1643128,2627323,2647198,1925458,1967590,3631523,3621702,5556981,5589292,1240313,1263123,2251104,2337503,3491417,3600626,791115,818021,1390076,1455400,2181191,2273421,2031428,2081144,3641180,3792903,5672608,5874047,480782,484696,582730,596016,1063512,1080712,506535,511086,613742,627218,1120277,1138304,987317,995782,1196472,1223234,2183789,2219016,7640915,7652607,12225209,12206186,19866124,19858793,7596835,7609643,11032700,11010166,18629535,18619809,15237750,15262250,23257909,23216352,38495659,38478602
0200000,DOLNOŚLĄSKIE,12735,12608,26473,26234,39208,38842,13429,13224,28411,27993,41840,41217,26164,25832,54884,54227,81048,80059,14101,13847,24221,23766,38322,37613,15069,14739,25115,24538,40184,39277,29170,28586,49336,48304,78506,76890,21792,20633,37825,35827,59617,56460,22738,21869,39371,37368,62109,59237,44530,42502,77196,73195,121726,115697,31086,30806,60231,57132,91317,87938,32959,32361,60992,58129,93951,90490,64045,63167,121223,115261,185268,178428,70585,69758,170547,167360,241132,237118,74647,73937,171767,167566,246414,241503,145232,143695,342314,334926,487546,478621,20198,19802,39353,39209,59551,59011,21143,20804,41013,41224,62156,62028,41341,40606,80366,80433,121707,121039,63730,66067,143788,148651,207518,214718,68228,70413,145757,151099,213985,221512,131958,136480,289545,299750,421503,436230,56362,54965,127799,122304,184161,177269,60745,58969,119497,115154,180242,174123,117107,113934,247296,237458,364403,351392,62857,64212,182835,180708,245692,244920,66132,67173,152754,151219,218886,218392,128989,131385,335589,331927,464578,463312,66479,68370,203684,211985,270163,280355,40095,42792,121855,128331,161950,171123,106574,111162,325539,340316,432113,451478,26708,27381,47118,48278,73826,75659,28201,28880,49572,50772,77773,79652,54909,56261,96690,99050,151599,155311,446633,448449,1063874,1061454,1510507,1509903,443386,445161,956104,953393,1399490,1398554,890019,893610,2019978,2014847,2909997,2908457
0400000,KUJAWSKO-POMORSKIE,13011,12803,16629,16217,29640,29020,13966,13630,17683,17344,31649,30974,26977,26433,34312,33561,61289,59994,14838,14432,16579,16292,31417,30724,15621,15171,17501,17187,33122,32358,30459,29603,34080,33479,64539,63082,21913,21002,26551,25206,48464,46208,23253,22384,27240,26095,50493,48479,45166,43386,53791,51301,98957,94687,31421,31324,40432,38678,71853,70002,33081,32903,40629,38948,73710,71851,64502,64227,81061,77626,145563,141853,63343,63227,101948,99620,165291,162847,68534,68311,103444,101024,171978,169335,131877,131538,205392,200644,337269,332182,20043,19752,25429,24894,45472,44646,21012,20763,26553,26153,47565,46916,41055,40515,51982,51047,93037,91562,59142,60113,89406,91290,148548,151403,62524,63732,88948,91363,151472,155095,121666,123845,178354,182653,300020,306498,52821,52290,83927,81021,136748,133311,57237,56298,76269,73832,133506,130130,110058,108588,160196,154853,270254,263441,52659,53782,108268,107340,160927,161122,55145,56287,89689,89096,144834,145383,107804,110069,197957,196436,305761,306505,60464,62300,120451,125515,180915,187815,39844,41843,73636,77391,113480,119234,100308,104143,194087,202906,294395,307049,27271,27641,31793,32375,59064,60016,29139,29502,33277,33621,62416,63123,56410,57143,65070,65996,121480,123139,416926,418666,661413,658448,1078339,1077114,419356,420824,594869,592054,1014225,1012878,836282,839490,1256282,1250502,2092564,2089992
0600000,LUBELSKIE,16766,16196,13479,13104,30245,29300,17315,16614,14016,13708,31331,30322,34081,32810,27495,26812,61576,59622,19690,19025,13446,13269,33136,32294,20878,20144,14257,13930,35135,34074,40568,39169,27703,27199,68271,66368,29515,28034,21656,20689,51171,48723,31161,29597,21835,21146,52996,50743,60676,57631,43491,41835,104167,99466,42956,43158,32814,30465,75770,73623,46430,46080,33364,31065,79794,77145,89386,89238,66178,61530,155564,150768,83656,83022,82527,80644,166183,163666,93353,92621,84954,83137,178307,175758,177009,175643,167481,163781,344490,339424,24501,24153,19828,19689,44329,43842,25703,25394,20536,20445,46239,45839,50204,49547,40364,40134,90568,89681,75263,76152,70782,72297,146045,148449,82657,83954,70330,72155,152987,156109,157920,160106,141112,144452,299032,304558,69607,69018,67766,65435,137373,134453,77779,76305,59398,57888,137177,134193,147386,145323,127164,123323,274550,268646,71957,72631,86634,86752,158591,159383,73799,75413,68636,68734,142435,144147,145756,148044,155270,155486,301026,303530,115033,115672,92268,96518,207301,212190,68696,69641,56305,59034,125001,128675,183729,185313,148573,155552,332302,340865,35159,35164,25497,25669,60656,60833,37057,36971,26891,27014,63948,63985,72216,72135,52388,52683,124604,124818,584103,582225,526697,524531,1110800,1106756,574828,572734,470522,468256,1045350,1040990,1158931,1154959,997219,992787,2156150,2147746
0800000,LUBUSKIE,5710,5531,9338,9065,15048,14596,5918,5737,9639,9406,15557,15143,11628,11268,18977,18471,30605,29739,6310,6157,8566,8341,14876,14498,6637,6389,9133,8868,15770,15257,12947,12546,17699,17209,30646,29755,9352,8917,13382,12792,22734,21709,9894,9473,13990,13365,23884,22838,19246,18390,27372,26157,46618,44547,13822,13731,19640,18771,33462,32502,14545,14341,20220,19408,34765,33749,28367,28072,39860,38179,68227,66251,29529,29099,53826,52511,83355,81610,31847,31364,54912,53335,86759,84699,61376,60463,108738,105846,170114,166309,8775,8575,13726,13630,22501,22205,9318,8945,14343,14281,23661,23226,18093,17520,28069,27911,46162,45431,26283,27074,45895,47463,72178,74537,28738,29487,46517,48463,75255,77950,55021,56561,92412,95926,147433,152487,23753,23119,41296,39509,65049,62628,25745,25131,38917,37325,64662,62456,49498,48250,80213,76834,129711,125084,25690,26137,56249,55872,81939,82009,26999,27320,47947,47833,74946,75153,52689,53457,104196,103705,156885,157162,26781,27623,57597,60532,84378,88155,16722,17824,35402,37595,52124,55419,43503,45447,92999,98127,136502,143574,11834,11939,16776,17253,28610,29192,12298,12652,17659,18124,29957,30776,24132,24591,34435,35377,58567,59968,187839,187902,336291,335739,524130,523641,188661,188663,308679,308003,497340,496666,376500,376565,644970,643742,1021470,1020307
1000000,ŁÓDZKIE,13362,13023,20613,20137,33975,33160,14134,13819,21831,21312,35965,35131,27496,26842,42444,41449,69940,68291,15059,14494,18944,18585,34003,33079,15853,15400,20038,19747,35891,35147,30912,29894,38982,38332,69894,68226,22667,21463,29734,28351,52401,49814,24220,22927,31076,29553,55296,52480,46887,44390,60810,57904,107697,102294,32320,32285,46084,44117,78404,76402,34507,34357,47566,45543,82073,79900,66827,66642,93650,89660,160477,156302,65283,64961,123531,119876,188814,184837,71154,70912,126182,122450,197336,193362,136437,135873,249713,242326,386150,378199,19529,19412,30142,29994,49671,49406,20750,20708,31500,31693,52250,52401,40279,40120,61642,61687,101921,101807,63475,64432,114239,116626,177714,181058,68151,68987,112896,115718,181047,184705,131626,133419,227135,232344,358761,365763,56298,56004,107743,103305,164041,159309,62712,61918,94162,90766,156874,152684,119010,117922,201905,194071,320915,311993,59776,60586,149040,147939,208816,208525,61857,63114,117398,116584,179255,179698,121633,123700,266438,264523,388071,388223,88451,89379,174438,180028,262889,269407,54735,56028,98546,102504,153281,158532,143186,145407,272984,282532,416170,427939,27236,27593,37475,38128,64711,65721,28543,28945,39843,40433,68386,69378,55779,56538,77318,78561,133097,135099,463456,463632,851983,847086,1315439,1310718,456616,457115,741038,736303,1197654,1193418,920072,920747,1593021,1583389,2513093,2504136
1200000,MAŁOPOLSKIE,28386,27735,23093,22831,51479,50566,29613,29258,24759,24386,54372,53644,57999,56993,47852,47217,105851,104210,32001,31159,20807,20505,52808,51664,33223,32530,22145,21705,55368,54235,65224,63689,42952,42210,108176,105899,45785,44151,32240,31028,78025,75179,48341,46801,32918,31599,81259,78400,94126,90952,65158,62627,159284,153579,65892,65225,52760,49295,118652,114520,69648,68334,53543,50780,123191,119114,135540,133559,106303,100075,241843,233634,134807,134956,142474,141018,277281,275974,140607,140880,139928,137839,280535,278719,275414,275836,282402,278857,557816,554693,41740,41697,32900,33070,74640,74767,43803,43708,34907,35128,78710,78836,85543,85405,67807,68198,153350,153603,121879,123961,119906,123628,241785,247589,126162,128131,117945,122082,244107,250213,248041,252092,237851,245710,485892,497802,109044,109173,104440,101791,213484,210964,117158,116183,96324,94564,213482,210747,226202,225356,200764,196355,426966,421711,96502,98988,130408,129977,226910,228965,99635,103084,106965,107131,206600,210215,196137,202072,237373,237108,433510,439180,134085,136589,163089,168383,297174,304972,87767,90400,102140,105906,189907,196306,221852,226989,265229,274289,487081,501278,57279,57570,40728,41340,98007,98910,59972,60204,42833,43633,102805,103837,117251,117774,83561,84973,200812,202747,867400,871204,862845,862866,1730245,1734070,855929,859513,774407,774753,1630336,1634266,1723329,1730717,1637252,1637619,3360581,3368336
