Value,,Functional age groups,Sex,Locations,Year,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0-2,,,,,,,,,,,,,,,,,,13-15,,,,,,,,,,,,,,,,,,16-19,,,,,,,,,,,,,,,,,,20-24,,,,,,,,,,,,,,,,,,25-34,,,,,,,,,,,,,,,,,,3-6,,,,,,,,,,,,,,,,,,35-44,,,,,,,,,,,,,,,,,,45-54,,,,,,,,,,,,,,,,,,55-64,,,,,,,,,,,,,,,,,,65 and more,,,,,,,,,,,,,,,,,,7-12,,,,,,,,,,,,,,,,,,total,,,,,,,,,,,,,,,,,
,,females,,,,,,males,,,,,,total,,,,,,females,,,,,,males,,,,,,total,,,,,,females,,,,,,males,,,,,,total,,,,,,females,,,,,,males,,,,,,total,,,,,,females,,,,,,males,,,,,,total,,,,,,females,,,,,,males,,,,,,total,,,,,,females,,,,,,males,,,,,,total,,,,,,females,,,,,,males,,,,,,total,,,,,,females,,,,,,males,,,,,,total,,,,,,females,,,,,,males,,,,,,total,,,,,,females,,,,,,males,,,,,,total,,,,,,females,,,,,,males,,,,,,total,,,,,
,,in rural areas,,in urban areas,,total,,in rural areas,,in urban areas,,total,,in rural areas,,in urban areas,,total,,in rural areas,,in urban areas,,total,,in rural areas,,in urban areas,,total,,in rural areas,,in urban areas,,total,,in rural areas,,in urban areas,,total,,in rural areas,,in urban areas,,total,,in rural areas,,in urban areas,,total,,in rural areas,,in urban areas,,total,,in rural areas,,in urban areas,,total,,in rural areas,,in urban areas,,total,,in rural areas,,in urban areas,,total,,in rural areas,,in urban areas,,total,,in rural areas,,in urban areas,,total,,in rural areas,,in urban areas,,total,,in rural areas,,in urban areas,,total,,in rural areas,,in urban areas,,total,,in rural areas,,in urban areas,,total,,in rural areas,,in urban areas,,total,,in rural areas,,in urban areas,,total,,in rural areas,,in urban areas,,total,,in rural areas,,in urban areas,,total,,in rural areas,,in urban areas,,total,,in rural areas,,in urban areas,,total,,in rural areas,,in urban areas,,total,,in rural areas,,in urban areas,,total,,in rural areas,,in urban areas,,total,,in rural areas,,in urban areas,,total,,in rural areas,,in urban areas,,total,,in rural areas,,in urban areas,,total,,in rural areas,,in urban areas,,total,,in rural areas,,in urban areas,,total,,in rural areas,,in urban areas,,total,,in rural areas,,in urban areas,,total,,in rural areas,,in urban areas,,total,
Code,Name,2015,2016,2015,2016,2015,2016,2015,2016,2015,2016,2015,2016,2015,2016,2015,2016,2015,2016,2015,2016,2015,2016,2015,2016,2015,2016,2015,2016,2015,2016,2015,2016,2015,2016,2015,2016,2015,2016,2015,2016,2015,2016,2015,2016,2015,2016,2015,2016,2015,2016,2015,2016,2015,2016,2015,2016,2015,2016,2015,2016,2015,2016,2015,2016,2015,2016,2015,2016,2015,2016,2015,2016,2015,2016,2015,2016,2015,2016,2015,2016,2015,2016,2015,2016,2015,2016,2015,2016,2015,2016,2015,2016,2015,2016,2015,2016,2015,2016,2015,2016,2015,2016,2015,2016,2015,2016,2015,2016,2015,2016,2015,2016,2015,2016,2015,2016,2015,2016,2015,2016,2015,2016,2015,2016,2015,2016,2015,2016,2015,2016,2015,2016,2015,2016,2015,2016,2015,2016,2015,2016,2015,2016,2015,2016,2015,2016,2015,2016,2015,2016,2015,2016,2015,2016,2015,2016,2015,2016,2015,2016,2015,2016,2015,2016,2015,2016,2015,2016,2015,2016,2015,2016,2015,2016,2015,2016,2015,2016,2015,2016,2015,2016,2015,2016,2015,2016,2015,2016,2015,2016,2015,2016,2015,2016,2015,2016,2015,2016,2015,2016,2015,2016,2015,2016,2015,2016,2015,2016,2015,2016,2015,2016,2015,2016,2015,2016
0000000,POLAND,223091,224342,314745,321159,537836,545501,236152,237129,332153,338903,568305,576032,459243,461471,646898,660062,1106141,1121533,248938,241225,285569,280579,534507,521804,261960,254249,300884,295092,562844,549341,510898,495474,586453,575671,1097351,1071145,355526,344702,425161,412681,780687,757383,380167,368022,440244,427888,820411,795910,735693,712724,865405,840569,1601098,1553293,549312,531192,632939,597333,1182251,1128525,575957,555680,653075,617796,1229032,1173476,1125269,1086872,1286014,1215129,2411283,2302001,1146151,1145502,1846279,1796214,2992430,2941716,1232363,1232019,1853144,1803964,3085507,3035983,2378514,2377521,3699423,3600178,6077937,5977699,335820,322932,458368,440125,794188,763057,353789,341009,485215,466252,839004,807261,689609,663941,943583,906377,1633192,1570318,1100262,1115868,1784197,1823918,2884459,2939786,1167716,1183942,1781233,1821254,2948949,3005196,2267978,2299810,3565430,3645172,5833408,5944982,943290,947658,1436966,1421125,2380256,2368783,1018711,1016363,1343360,1336936,2362071,2353299,1962001,1964021,2780326,2758061,4742327,4722082,972602,976418,1953058,1905359,2925660,2881777,1016529,1022438,1621397,1585478,2637926,2607916,1989131,1998856,3574455,3490837,5563586,5489693,1285774,1313760,2423205,2519321,3708979,3833081,846335,879037,1521104,1591287,2367439,2470324,2132109,2192797,3944309,4110608,6076418,6303405,496752,511675,621243,646738,1117995,1158413,523613,538338,652890,680090,1176503,1218428,1020365,1050013,1274133,1326828,2294498,2376841,7657518,7675274,12181730,12164552,19839248,19839826,7613292,7628226,10984699,10964940,18597991,18593166,15270810,15303500,23166429,23129492,38437239,38432992
0200000,DOLNOŚLĄSKIE,12321,12547,26187,26796,38508,39343,12920,13208,27654,28179,40574,41387,25241,25755,53841,54975,79082,80730,13605,13233,23037,22359,36642,35592,14503,14150,24049,23640,38552,37790,28108,27383,47086,45999,75194,73382,19690,19149,34551,33246,54241,52395,20995,20468,35819,34312,56814,54780,40685,39617,70370,67558,111055,107175,30075,29108,53393,50129,83468,79237,31513,30534,54664,51702,86177,82236,61588,59642,108057,101831,169645,161473,68751,68141,163272,158249,232023,226390,72987,72419,162926,157608,235913,230027,141738,140560,326198,315857,467936,456417,18991,17876,38137,36500,57128,54376,19923,19115,40194,38683,60117,57798,38914,36991,78331,75183,117245,112174,68192,70321,153717,158001,221909,228322,72424,74168,156270,160363,228694,234531,140616,144489,309987,318364,450603,462853,54165,54307,118521,116496,172686,170803,57881,57914,112806,111744,170687,169658,112046,112221,231327,228240,343373,340461,64705,64752,177016,170957,241721,235709,67461,67519,148031,143299,215492,210818,132166,132271,325047,314256,457213,446527,70241,72942,220202,229561,290443,302503,45482,48556,134692,141619,180174,190175,115723,121498,354894,371180,470617,492678,28476,29949,50644,53131,79120,83080,29955,31216,53169,55544,83124,86760,58431,61165,103813,108675,162244,169840,449212,452325,1058677,1055425,1507889,1507750,446044,449267,950274,946693,1396318,1395960,895256,901592,2008951,2002118,2904207,2903710
0400000,KUJAWSKO-POMORSKIE,12264,12234,16021,16257,28285,28491,13034,12866,17026,17175,30060,30041,25298,25100,33047,33432,58345,58532,13978,13685,15862,15383,29840,29068,14836,14562,16633,16378,31469,30940,28814,28247,32495,31761,61309,60008,20022,19317,24302,23543,44324,42860,21601,20738,25275,24296,46876,45034,41623,40055,49577,47839,91200,87894,30818,29822,36344,34575,67162,64397,32177,31281,36801,35125,68978,66406,62995,61103,73145,69700,136140,130803,63223,63425,97213,94653,160436,158078,68149,68199,98627,95902,166776,164101,131372,131624,195840,190555,327212,322179,18957,17995,23887,22523,42844,40518,20206,19373,25114,23836,45320,43209,39163,37368,49001,46359,88164,83727,61483,62346,92994,94253,154477,156599,65087,65929,93000,94839,158087,160768,126570,128275,185994,189092,312564,317367,52017,52357,79046,78193,131063,130550,55875,55821,72765,72140,128640,127961,107892,108178,151811,150333,259703,258511,54286,54503,105581,103081,159867,157584,56936,57320,87690,85989,144626,143309,111222,111823,193271,189070,304493,300893,64152,66053,130630,135728,194782,201781,43874,45786,81048,84753,124922,130539,108026,111839,211678,220481,319704,332320,28675,29674,33482,34780,62157,64454,30431,31350,34788,35889,65219,67239,59106,61024,68270,70669,127376,131693,419875,421411,655362,652969,1075237,1074380,422206,423225,588767,586322,1010973,1009547,842081,844636,1244129,1239291,2086210,2083927
0600000,LUBELSKIE,15275,15177,13074,13410,28349,28587,16166,15959,13616,13830,29782,29789,31441,31136,26690,27240,58131,58376,18300,17738,12721,12491,31021,30229,19338,18625,13517,13223,32855,31848,37638,36363,26238,25714,63876,62077,26525,25296,20436,19728,46961,45024,28128,26918,20885,20529,49013,47447,54653,52214,41321,40257,95974,92471,42874,41403,27635,26213,70509,67616,45275,43593,28495,26823,73770,70416,88149,84996,56130,53036,144279,138032,82730,82123,78810,77113,161540,159236,92332,91504,81159,79610,173491,171114,175062,173627,159969,156723,335031,330350,23512,22478,19163,18319,42675,40797,24470,23413,19960,19139,44430,42552,47982,45891,39123,37458,87105,83349,77394,77857,73736,75126,151130,152983,85055,85980,73685,75586,158740,161566,162449,163837,147421,150712,309870,314549,68736,68872,63678,63088,132414,131960,75776,75091,57174,57269,132950,132360,144512,143963,120852,120357,265364,264320,72685,72113,85778,84249,158463,156362,76047,75835,67952,66891,143999,142726,148732,147948,153730,151140,302462,299088,116619,117339,100659,105812,217278,223151,70886,72331,61883,65201,132769,137532,187505,189670,162542,171013,350047,360683,35899,36268,26435,27387,62334,63655,37670,37958,27583,28432,65253,66390,73569,74226,54018,55819,127587,130045,580549,576664,522125,522936,1102674,1099600,571143,567207,465909,466533,1037052,1033740,1151692,1143871,988034,989469,2139726,2133340
0800000,LUBUSKIE,5029,4943,8989,9050,14018,13993,5261,5256,9483,9555,14744,14811,10290,10199,18472,18605,28762,28804,5700,5505,8383,8260,14083,13765,5812,5675,8950,8617,14762,14292,11512,11180,17333,16877,28845,28057,7895,7633,12864,12372,20759,20005,8701,8327,13440,12997,22141,21324,16596,15960,26304,25369,42900,41329,12907,12470,18423,17701,31330,30171,13176,12724,19164,18368,32340,31092,26083,25194,37587,36069,63670,61263,27346,27089,52161,50561,79507,77650,29647,29365,53212,51652,82859,81017,56993,56454,105373,102213,162366,158667,7803,7414,13585,12998,21388,20412,8119,7723,14309,13599,22428,21322,15922,15137,27894,26597,43816,41734,25878,26324,50791,51930,76669,78254,28313,28810,51773,53209,80086,82019,54191,55134,102564,105139,156755,160273,21613,21579,39570,39012,61183,60591,23395,23241,37913,37442,61308,60683,45008,44820,77483,76454,122491,121274,24793,24798,56534,55199,81327,79997,26279,26122,48133,47118,74412,73240,51072,50920,104667,102317,155739,153237,27269,28178,64456,67440,91725,95618,17834,18919,40800,43039,58634,61958,45103,47097,105256,110479,150359,157576,11659,12128,18753,19681,30412,31809,12325,12756,19635,20597,31960,33353,23984,24884,38388,40278,62372,65162,177892,178061,344509,344204,522401,522265,178862,178918,316812,316193,495674,495111,356754,356979,661321,660397,1018075,1017376
1000000,ŁÓDZKIE,12665,12707,19586,19697,32251,32404,13411,13485,20843,21106,34254,34591,26076,26192,40429,40803,66505,66995,14043,13621,18358,18011,32401,31632,14846,14314,19448,19116,34294,33430,28889,27935,37806,37127,66695,65062,20460,19915,27196,26140,47656,46055,22072,21256,28280,27165,50352,48421,42532,41171,55476,53305,98008,94476,31775,30818,42178,39841,73953,70659,33522,32436,43322,41319,76844,73755,65297,63254,85500,81160,150797,144414,64782,64828,115915,112321,180697,177149,70593,70588,118624,115159,189217,185747,135375,135416,234539,227480,369914,362896,19051,18379,29327,28072,48378,46451,20161,19431,31017,29517,51178,48948,39212,37810,60344,57589,99556,95399,65550,66068,118835,120333,184385,186401,70088,70824,118154,119825,188242,190649,135638,136892,236989,240158,372627,377050,56023,56582,100231,98526,156254,155108,61404,61391,89198,88798,150602,150189,117427,117973,189429,187324,306856,305297,60587,60197,145323,140761,205910,200958,63434,63318,114064,110530,177498,173848,124021,123515,259387,251291,383408,374806,90589,92153,185316,191927,275905,284080,57493,59361,106564,111207,164057,170568,148082,151514,291880,303134,439962,454648,28345,29191,39350,40926,67695,70117,29847,30865,41733,43298,71580,74163,58192,60056,81083,84224,139275,144280,463870,464459,841615,836555,1305485,1301014,456871,457269,731247,727040,1188118,1184309,920741,921728,1572862,1563595,2493603,2485323
1200000,MAŁOPOLSKIE,27122,27123,23069,24156,50191,51279,28975,29301,24487,25362,53462,54663,56097,56424,47556,49518,103653,105942,30280,29291,20120,19644,50400,48935,31557,30455,21394,20692,52951,51147,61837,59746,41514,40336,103351,100082,42721,41904,30200,29653,72921,71557,45336,44225,30735,30456,76071,74681,88057,86129,60935,60109,148992,146238,64310,62095,44892,41561,109202,103656,66949,64594,46551,43507,113500,108101,131259,126689,91443,85068,222702,211757,134661,135064,138690,136268,273351,271332,141280,142018,135133,132385,276413,274403,275941,277082,273823,268653,549764,545735,40831,39474,32178,31225,73009,70699,42854,41354,34518,33670,77372,75024,83685,80828,66696,64895,150381,145723,126319,128376,126922,130270,253241,258646,130276,131892,125830,129142,256106,261034,256595,260268,252752,259412,509347,519680,109490,110063,100116,99541,209606,209604,115631,115744,93856,94202,209487,209946,225121,225807,193972,193743,419093,419550,101034,102555,128750,126122,229784,228677,105571,106902,106256,104254,211827,211156,206605,209457,235006,230376,441611,439833,138977,141905,173325,179430,312302,321335,93176,96666,109618,113984,202794,210650,232153,238571,282943,293414,515096,531985,58903,60478,43001,44745,101904,105223,61464,63384,45260,47128,106724,110512,120367,123862,88261,91873,208628,215735,874648,878328,861263,862615,1735911,1740943,863069,866535,773638,774782,1636707,1641317,1737717,1744863,1634901,1637397,3372618,3382260
