Value,,Functional age groups,Sex,Locations,Year,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0-2,,,,,,,,,,,,,,,,,,13-15,,,,,,,,,,,,,,,,,,16-19,,,,,,,,,,,,,,,,,,20-24,,,,,,,,,,,,,,,,,,25-34,,,,,,,,,,,,,,,,,,3-6,,,,,,,,,,,,,,,,,,35-44,,,,,,,,,,,,,,,,,,45-54,,,,,,,,,,,,,,,,,,55-64,,,,,,,,,,,,,,,,,,65 and more,,,,,,,,,,,,,,,,,,7-12,,,,,,,,,,,,,,,,,,total,,,,,,,,,,,,,,,,,
,,females,,,,,,males,,,,,,total,,,,,,females,,,,,,males,,,,,,total,,,,,,females,,,,,,males,,,,,,total,,,,,,females,,,,,,males,,,,,,total,,,,,,females,,,,,,males,,,,,,total,,,,,,females,,,,,,males,,,,,,total,,,,,,females,,,,,,males,,,,,,total,,,,,,females,,,,,,males,,,,,,total,,,,,,females,,,,,,males,,,,,,total,,,,,,females,,,,,,males,,,,,,total,,,,,,females,,,,,,males,,,,,,total,,,,,,females,,,,,,males,,,,,,total,,,,,
,,in rural areas,,in urban areas,,total,,in rural areas,,in urban areas,,total,,in rural areas,,in urban areas,,total,,in rural areas,,in urban areas,,total,,in rural areas,,in urban areas,,total,,in rural areas,,in urban areas,,total,,in rural areas,,in urban areas,,total,,in rural areas,,in urban areas,,total,,in rural areas,,in urban areas,,total,,in rural areas,,in urban areas,,total,,in rural areas,,in urban areas,,total,,in rural areas,,in urban areas,,total,,in rural areas,,in urban areas,,total,,in rural areas,,in urban areas,,total,,in rural areas,,in urban areas,,total,,in rural areas,,in urban areas,,total,,in rural areas,,in urban areas,,total,,in rural areas,,in urban areas,,total,,in rural areas,,in urban areas,,total,,in rural areas,,in urban areas,,total,,in rural areas,,in urban areas,,total,,in rural areas,,in urban areas,,total,,in rural areas,,in urban areas,,total,,in rural areas,,in urban areas,,total,,in rural areas,,in urban areas,,total,,in rural areas,,in urban areas,,total,,in rural areas,,in urban areas,,total,,in rural areas,,in urban areas,,total,,in rural areas,,in urban areas,,total,,in rural areas,,in urban areas,,total,,in rural areas,,in urban areas,,total,,in rural areas,,in urban areas,,total,,in rural areas,,in urban areas,,total,,in rural areas,,in urban areas,,total,,in rural areas,,in urban areas,,total,,in rural areas,,in urban areas,,total,
Code,Name,2017,2018,2017,2018,2017,2018,2017,2018,2017,2018,2017,2018,2017,2018,2017,2018,2017,2018,2017,2018,2017,2018,2017,2018,2017,2018,2017,2018,2017,2018,2017,2018,2017,2018,2017,2018,2017,2018,2017,2018,2017,2018,2017,2018,2017,2018,2017,2018,2017,2018,2017,2018,2017,2018,2017,2018,2017,2018,2017,2018,2017,2018,2017,2018,2017,2018,2017,2018,2017,2018,2017,2018,2017,2018,2017,2018,2017,2018,2017,2018,2017,2018,2017,2018,2017,2018,2017,2018,2017,2018,2017,2018,2017,2018,2017,2018,2017,2018,2017,2018,2017,2018,2017,2018,2017,2018,2017,2018,2017,2018,2017,2018,2017,2018,2017,2018,2017,2018,2017,2018,2017,2018,2017,2018,2017,2018,2017,2018,2017,2018,2017,2018,2017,2018,2017,2018,2017,2018,2017,2018,2017,2018,2017,2018,2017,2018,2017,2018,2017,2018,2017,2018,2017,2018,2017,2018,2017,2018,2017,2018,2017,2018,2017,2018,2017,2018,2017,2018,2017,2018,2017,2018,2017,2018,2017,2018,2017,2018,2017,2018,2017,2018,2017,2018,2017,2018,2017,2018,2017,2018,2017,2018,2017,2018,2017,2018,2017,2018,2017,2018,2017,2018,2017,2018,2017,2018,2017,2018,2017,2018,2017,2018,2017,2018,2017,2018
0000000,POLAND,229261,232500,330409,335437,559670,567937,241735,245462,348571,354438,590306,599900,470996,477962,678980,689875,1149976,1167837,237064,238198,279608,285848,516672,524046,249984,250673,294656,301093,544640,551766,487048,488871,574264,586941,1061312,1075812,333661,324325,403297,394607,736958,718932,356123,345876,418780,409744,774903,755620,689784,670201,822077,804351,1511861,1474552,509149,488541,572310,546680,1081459,1035221,534280,513383,590991,565273,1125271,1078656,1043429,1001924,1163301,1111953,2206730,2113877,1136690,1118345,1727315,1647482,2864005,2765827,1221096,1202291,1734682,1654761,2955778,2857052,2357786,2320636,3461997,3302243,5819783,5622879,314674,308760,430032,424967,744706,733727,332325,326810,455597,448896,787922,775706,646999,635570,885629,873863,1532628,1509433,1132786,1151354,1865774,1907757,2998560,3059111,1202245,1221042,1863133,1904145,3065378,3125187,2335031,2372396,3728907,3811902,6063938,6184298,955777,967757,1421466,1430962,2377243,2398719,1018468,1025408,1346151,1363323,2364619,2388731,1974245,1993165,2767617,2794285,4741862,4787450,976789,975823,1848750,1787307,2825539,2763130,1022413,1019596,1543091,1497323,2565504,2516919,1999202,1995419,3391841,3284630,5391043,5280049,1338513,1363277,2610804,2699999,3949317,4063276,912306,946763,1658624,1722321,2570930,2669084,2250819,2310040,4269428,4422320,6520247,6732360,520850,524875,665404,674461,1186254,1199336,548116,552845,699808,710420,1247924,1263265,1068966,1077720,1365212,1384881,2434178,2462601,7685214,7693755,12155169,12135507,19840383,19829262,7639091,7650149,10954084,10931737,18593175,18581886,15324305,15343904,23109253,23067244,38433558,38411148
0200000,DOLNOŚLĄSKIE,12792,12972,27217,27653,40009,40625,13509,13931,28497,29034,42006,42965,26301,26903,55714,56687,82015,83590,13160,13506,22146,22817,35306,36323,14011,14200,23537,24065,37548,38265,27171,27706,45683,46882,72854,74588,18739,18202,32096,31279,50835,49481,19938,19563,33390,32443,53328,52006,38677,37765,65486,63722,104163,101487,28183,27073,48295,46118,76478,73191,29391,28236,49833,47741,79224,75977,57574,55309,98128,93859,155702,149168,67044,65517,151419,143856,218463,209373,71144,69406,150491,142663,221635,212069,138188,134923,301910,286519,440098,421442,17549,17442,35847,35221,53396,52663,18625,18381,38020,37243,56645,55624,36174,35823,73867,72464,110041,108287,72050,73895,162293,166610,234343,240505,76027,77775,164376,169046,240403,246821,148077,151670,326669,335656,474746,487326,54888,55942,116343,117380,171231,173322,58585,59727,112633,114201,171218,173928,113473,115669,228976,231581,342449,347250,64131,63413,163903,156896,228034,220309,66413,65148,137603,132030,204016,197178,130544,128561,301506,288926,432050,417487,75418,77756,238165,246066,313583,323822,51863,55107,148211,154166,200074,209273,127281,132863,386376,400232,513657,533095,30661,30921,54801,55712,85462,86633,32070,32609,57240,58263,89310,90872,62731,63530,112041,113975,174772,177505,454615,456639,1052525,1049608,1507140,1506247,451576,454083,943831,940895,1395407,1394978,906191,910722,1996356,1990503,2902547,2901225
0400000,KUJAWSKO-POMORSKIE,12208,12466,16651,16593,28859,29059,13087,13344,17591,17698,30678,31042,25295,25810,34242,34291,59537,60101,13661,13792,15139,15280,28800,29072,14318,14545,16008,16019,30326,30564,27979,28337,31147,31299,59126,59636,18656,18149,22914,22470,41570,40619,20179,19562,23734,23168,43913,42730,38835,37711,46648,45638,85483,83349,28808,27493,33242,31450,62050,58943,30257,29308,33619,32009,63876,61317,59065,56801,66861,63459,125926,120260,62959,62309,91196,86818,154155,149127,67661,66695,92377,88166,160038,154861,130620,129004,183573,174984,314193,303988,17623,17165,21788,21429,39411,38594,18918,18319,23162,22618,42080,40937,36541,35484,44950,44047,81491,79531,63550,64506,95749,97310,159299,161816,67066,67944,96646,98352,163712,166296,130616,132450,192395,195662,323011,328112,52909,53758,77860,77904,130769,131662,56096,56918,72184,72814,128280,129732,109005,110676,150044,150718,259049,261394,54598,54560,100340,97361,154938,151921,57551,57207,84017,81601,141568,138808,112149,111767,184357,178962,296506,290729,67910,69472,140295,144701,208205,214173,47943,49995,88249,91496,136192,141491,115853,119467,228544,236197,344397,355664,30081,30236,35496,35598,65577,65834,31906,32181,36742,36996,68648,69177,61987,62417,72238,72594,134225,135011,422963,423906,650670,646914,1073633,1070820,424982,426018,584329,580937,1009311,1006955,847945,849924,1234999,1227851,2082944,2077775
0600000,LUBELSKIE,15419,15689,13782,13562,29201,29251,16241,16479,14101,14111,30342,30590,31660,32168,27883,27673,59543,59841,17217,17291,12186,12436,29403,29727,18124,18175,12954,13195,31078,31370,35341,35466,25140,25631,60481,61097,24216,23256,19255,18629,43471,41885,25932,24948,19983,19192,45915,44140,50148,48204,39238,37821,89386,86025,39247,37601,25285,24112,64532,61713,41360,39458,25646,24607,67006,64065,80607,77059,50931,48719,131538,125778,81636,80265,74224,70532,155860,150797,90907,89540,76836,72944,167743,162484,172543,169805,151060,143476,323603,313281,21718,21020,17920,17685,39638,38705,22467,21858,18666,18377,41133,40235,44185,42878,36586,36062,80771,78940,78627,79518,76580,77729,155207,157247,86871,87880,77264,79001,164135,166881,165498,167398,153844,156730,319342,324128,69246,69922,62856,62963,132102,132885,75109,75255,57644,58098,132753,133353,144355,145177,120500,121061,264855,266238,71769,71378,82058,79294,153827,150672,75303,74928,65275,63244,140578,138172,147072,146306,147333,142538,294405,288844,117837,118724,110342,115151,228179,233875,73917,75921,68551,71545,142468,147466,191754,194645,178893,186696,370647,381341,36501,36454,27943,28183,64444,64637,38288,38219,29014,29250,67302,67469,74789,74673,56957,57433,131746,132106,573433,571118,522431,520276,1095864,1091394,564519,562661,465934,463564,1030453,1026225,1137952,1133779,988365,983840,2126317,2117619
0800000,LUBUSKIE,4994,4950,9203,9255,14197,14205,5376,5380,9777,9699,15153,15079,10370,10330,18980,18954,29350,29284,5362,5422,8287,8521,13649,13943,5664,5743,8647,8935,14311,14678,11026,11165,16934,17456,27960,28621,7453,7238,12078,11706,19531,18944,7997,7766,12563,12152,20560,19918,15450,15004,24641,23858,40091,38862,11970,11303,16991,16317,28961,27620,12320,11790,17560,17024,29880,28814,24290,23093,34551,33341,58841,56434,26603,25973,48541,46283,75144,72256,28722,27882,49751,47467,78473,75349,55325,53855,98292,93750,153617,147605,7129,6859,12698,12385,19827,19244,7470,7173,13256,13087,20726,20260,14599,14032,25954,25472,40553,39504,26820,27288,53289,54624,80109,81912,29340,29696,54430,55657,83770,85353,56160,56984,107719,110281,163879,167265,21758,21880,38976,39451,60734,61331,23449,23635,37756,38418,61205,62053,45207,45515,76732,77869,121939,123384,24634,24338,53296,51376,77930,75714,25860,25354,45693,44132,71553,69486,50494,49692,98989,95508,149483,145200,28931,29563,70485,73285,99416,102848,20010,21112,45338,47528,65348,68640,48941,50675,115823,120813,164764,171488,12345,12386,20059,20297,32404,32683,12936,12893,21015,21325,33951,34218,25281,25279,41074,41622,66355,66901,177999,177200,343903,343500,521902,520700,179144,178424,315786,315424,494930,493848,357143,355624,659689,658924,1016832,1014548
1000000,ŁÓDZKIE,13138,13224,19964,20212,33102,33436,13659,13861,21281,21573,34940,35434,26797,27085,41245,41785,68042,68870,13595,13620,18024,18170,31619,31790,14152,14292,19137,19418,33289,33710,27747,27912,37161,37588,64908,65500,19101,18498,25469,24966,44570,43464,20443,19919,26474,26004,46917,45923,39544,38417,51943,50970,91487,89387,29570,28343,37949,36064,67519,64407,31379,29881,39094,37117,70473,66998,60949,58224,77043,73181,137992,131405,64817,63926,107308,102078,172125,166004,69913,69119,110360,104745,180273,173864,134730,133045,217668,206823,352398,339868,17964,17657,27065,26424,45029,44081,19029,18697,28794,27834,47823,46531,36993,36354,55859,54258,92852,90612,66821,67685,121969,123654,188790,191339,71863,72815,121890,123673,193753,196488,138684,140500,243859,247327,382543,387827,57465,58588,98018,98146,155483,156734,61597,62150,89083,90120,150680,152270,119062,120738,187101,188266,306163,309004,59784,59266,135285,129455,195069,188721,63009,62348,106504,102131,169513,164479,122793,121614,241789,231586,364582,353200,93345,94727,198086,203819,291431,298546,61055,63102,115486,119624,176541,182726,154400,157829,313572,323443,467972,481272,29693,30062,42016,42579,71709,72641,31498,31864,44169,44872,75667,76736,61191,61926,86185,87451,147376,149377,465293,465596,831153,825567,1296446,1291163,457597,458048,722272,717111,1179869,1175159,922890,923644,1553425,1542678,2476315,2466322
1200000,MAŁOPOLSKIE,27830,28458,25250,26017,53080,54475,29810,30650,26728,27587,56538,58237,57640,59108,51978,53604,109618,112712,28498,28355,19494,19791,47992,48146,29841,29860,20689,20927,50530,50787,58339,58215,40183,40718,98522,98933,40942,39881,28946,28306,69888,68187,43074,41926,29941,29347,73015,71273,84016,81807,58887,57653,142903,139460,59812,57909,39870,37886,99682,95795,62235,60164,41339,39403,103574,99567,122047,118073,81209,77289,203256,195362,134797,133157,130910,125085,265707,258242,141933,140499,127334,121759,269267,262258,276730,273656,258244,246844,534974,520500,38488,37847,30641,30592,69129,68439,40519,40006,32748,32730,73267,72736,79007,77853,63389,63322,142396,141175,130457,133153,133767,137908,264224,271061,134181,136652,132655,136346,266836,272998,264638,269805,266422,274254,531060,544059,111049,112475,99910,100953,210959,213428,115949,116669,94934,96338,210883,213007,226998,229144,194844,197291,421842,426435,104141,105069,122816,119194,226957,224263,108334,109125,101940,99418,210274,208543,212475,214194,224756,218612,437231,432806,144660,147793,185067,190604,329727,338397,100218,103903,118110,122215,218328,226118,244878,251696,303177,312819,548055,564515,61883,62674,46166,46840,108049,109514,64879,65611,48595,49495,113474,115106,126762,128285,94761,96335,221523,224620,882557,886771,862837,863176,1745394,1749947,870973,875065,775013,775565,1645986,1650630,1753530,1761836,1637850,1638741,3391380,3400577
