observationAbout,observationDate,value,variableMeasured,unit,scalingFactor
country/NGA,1996-11,22.9105,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_UrbanConsumer_AllItems,IndexPointBasePeriodJanuary2013Equals100,
country/NGA,1996-12,22.63031,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_UrbanConsumer_AllItems,IndexPointBasePeriodJanuary2013Equals100,
country/NGA,1997-01,23.24361,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_UrbanConsumer_AllItems,IndexPointBasePeriodJanuary2013Equals100,
country/NGA,1997-02,23.28093,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_UrbanConsumer_AllItems,IndexPointBasePeriodJanuary2013Equals100,
country/NGA,1997-03,23.73738,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_UrbanConsumer_AllItems,IndexPointBasePeriodJanuary2013Equals100,
country/NGA,1997-04,23.71118,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_UrbanConsumer_AllItems,IndexPointBasePeriodJanuary2013Equals100,
country/NGA,1997-05,24.31367,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_UrbanConsumer_AllItems,IndexPointBasePeriodJanuary2013Equals100,
country/NGA,1997-06,24.71427,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_UrbanConsumer_AllItems,IndexPointBasePeriodJanuary2013Equals100,
country/NGA,1997-07,24.90456,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_UrbanConsumer_AllItems,IndexPointBasePeriodJanuary2013Equals100,
country/NGA,1997-08,24.74228,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_UrbanConsumer_AllItems,IndexPointBasePeriodJanuary2013Equals100,
country/NGA,1997-09,24.83321,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_UrbanConsumer_AllItems,IndexPointBasePeriodJanuary2013Equals100,
country/NGA,1997-10,24.31425,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_UrbanConsumer_AllItems,IndexPointBasePeriodJanuary2013Equals100,
country/NGA,1997-11,24.31272,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_UrbanConsumer_AllItems,IndexPointBasePeriodJanuary2013Equals100,
country/NGA,1997-12,24.52922,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_UrbanConsumer_AllItems,IndexPointBasePeriodJanuary2013Equals100,
country/NGA,1998-01,24.69063,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_UrbanConsumer_AllItems,IndexPointBasePeriodJanuary2013Equals100,
country/NGA,1998-02,24.10179,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_UrbanConsumer_AllItems,IndexPointBasePeriodJanuary2013Equals100,
country/NGA,1998-03,24.16562,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_UrbanConsumer_AllItems,IndexPointBasePeriodJanuary2013Equals100,
country/NGA,1998-04,24.35126,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_UrbanConsumer_AllItems,IndexPointBasePeriodJanuary2013Equals100,
country/NGA,1998-05,25.01245,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_UrbanConsumer_AllItems,IndexPointBasePeriodJanuary2013Equals100,
country/NGA,1998-06,25.87804,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_UrbanConsumer_AllItems,IndexPointBasePeriodJanuary2013Equals100,
country/NGA,1998-07,26.41881,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_UrbanConsumer_AllItems,IndexPointBasePeriodJanuary2013Equals100,
country/NGA,1998-08,26.33572,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_UrbanConsumer_AllItems,IndexPointBasePeriodJanuary2013Equals100,
country/NGA,1998-09,26.11681,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_UrbanConsumer_AllItems,IndexPointBasePeriodJanuary2013Equals100,
country/NGA,1998-10,26.30656,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_UrbanConsumer_AllItems,IndexPointBasePeriodJanuary2013Equals100,
country/NGA,1998-11,26.82195,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_UrbanConsumer_AllItems,IndexPointBasePeriodJanuary2013Equals100,
country/NGA,1998-12,27.17607,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_UrbanConsumer_AllItems,IndexPointBasePeriodJanuary2013Equals100,
country/NGA,1999-01,28.61539,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_UrbanConsumer_AllItems,IndexPointBasePeriodJanuary2013Equals100,
country/NGA,1999-02,28.39097,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_UrbanConsumer_AllItems,IndexPointBasePeriodJanuary2013Equals100,
country/NGA,1999-03,27.96161,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_UrbanConsumer_AllItems,IndexPointBasePeriodJanuary2013Equals100,
country/NGA,1999-04,27.98694,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_UrbanConsumer_AllItems,IndexPointBasePeriodJanuary2013Equals100,
country/NGA,1999-05,28.33361,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_UrbanConsumer_AllItems,IndexPointBasePeriodJanuary2013Equals100,
country/NGA,1999-06,28.24035,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_UrbanConsumer_AllItems,IndexPointBasePeriodJanuary2013Equals100,
country/NGA,1999-07,27.96224,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_UrbanConsumer_AllItems,IndexPointBasePeriodJanuary2013Equals100,
country/NGA,1999-08,27.45366,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_UrbanConsumer_AllItems,IndexPointBasePeriodJanuary2013Equals100,
country/NGA,1999-09,26.63692,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_UrbanConsumer_AllItems,IndexPointBasePeriodJanuary2013Equals100,
country/NGA,1999-10,26.61789,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_UrbanConsumer_AllItems,IndexPointBasePeriodJanuary2013Equals100,
country/NGA,1999-11,26.86978,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_UrbanConsumer_AllItems,IndexPointBasePeriodJanuary2013Equals100,
country/NGA,1999-12,26.99021,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_UrbanConsumer_AllItems,IndexPointBasePeriodJanuary2013Equals100,
country/NGA,2000-01,27.22996,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_UrbanConsumer_AllItems,IndexPointBasePeriodJanuary2013Equals100,
country/NGA,2000-02,27.38736,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_UrbanConsumer_AllItems,IndexPointBasePeriodJanuary2013Equals100,
country/NGA,2000-03,27.57824,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_UrbanConsumer_AllItems,IndexPointBasePeriodJanuary2013Equals100,
country/NGA,2000-04,28.15812,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_UrbanConsumer_AllItems,IndexPointBasePeriodJanuary2013Equals100,
country/NGA,2000-05,28.91957,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_UrbanConsumer_AllItems,IndexPointBasePeriodJanuary2013Equals100,
country/NGA,2000-06,29.87906,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_UrbanConsumer_AllItems,IndexPointBasePeriodJanuary2013Equals100,
country/NGA,2000-07,29.88171,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_UrbanConsumer_AllItems,IndexPointBasePeriodJanuary2013Equals100,
country/NGA,2000-08,30.63158,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_UrbanConsumer_AllItems,IndexPointBasePeriodJanuary2013Equals100,
country/NGA,2000-09,30.73384,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_UrbanConsumer_AllItems,IndexPointBasePeriodJanuary2013Equals100,
country/NGA,2000-10,31.07845,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_UrbanConsumer_AllItems,IndexPointBasePeriodJanuary2013Equals100,
country/NGA,2000-11,31.3562,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_UrbanConsumer_AllItems,IndexPointBasePeriodJanuary2013Equals100,
country/NGA,2000-12,31.81146,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_UrbanConsumer_AllItems,IndexPointBasePeriodJanuary2013Equals100,
country/NGA,2001-01,31.94059,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_UrbanConsumer_AllItems,IndexPointBasePeriodJanuary2013Equals100,
country/NGA,2001-02,33.10349,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_UrbanConsumer_AllItems,IndexPointBasePeriodJanuary2013Equals100,
country/NGA,2001-03,33.95693,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_UrbanConsumer_AllItems,IndexPointBasePeriodJanuary2013Equals100,
country/NGA,2001-04,35.39982,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_UrbanConsumer_AllItems,IndexPointBasePeriodJanuary2013Equals100,
country/NGA,2001-05,35.43479,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_UrbanConsumer_AllItems,IndexPointBasePeriodJanuary2013Equals100,
country/NGA,2001-06,35.60719,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_UrbanConsumer_AllItems,IndexPointBasePeriodJanuary2013Equals100,
country/NGA,2001-07,35.5351,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_UrbanConsumer_AllItems,IndexPointBasePeriodJanuary2013Equals100,
country/NGA,2001-08,36.1047,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_UrbanConsumer_AllItems,IndexPointBasePeriodJanuary2013Equals100,
country/NGA,2001-09,38.66135,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_UrbanConsumer_AllItems,IndexPointBasePeriodJanuary2013Equals100,
country/NGA,2001-10,37.5173,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_UrbanConsumer_AllItems,IndexPointBasePeriodJanuary2013Equals100,
country/NGA,2001-11,36.98521,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_UrbanConsumer_AllItems,IndexPointBasePeriodJanuary2013Equals100,
country/NGA,2001-12,37.14518,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_UrbanConsumer_AllItems,IndexPointBasePeriodJanuary2013Equals100,
country/NGA,2002-01,38.43484,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_UrbanConsumer_AllItems,IndexPointBasePeriodJanuary2013Equals100,
country/NGA,2002-02,38.50305,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_UrbanConsumer_AllItems,IndexPointBasePeriodJanuary2013Equals100,
country/NGA,2002-03,38.99525,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_UrbanConsumer_AllItems,IndexPointBasePeriodJanuary2013Equals100,
country/NGA,2002-04,39.25174,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_UrbanConsumer_AllItems,IndexPointBasePeriodJanuary2013Equals100,
country/NGA,2002-05,39.57112,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_UrbanConsumer_AllItems,IndexPointBasePeriodJanuary2013Equals100,
country/NGA,2002-06,40.25621,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_UrbanConsumer_AllItems,IndexPointBasePeriodJanuary2013Equals100,
country/NGA,2002-07,41.36838,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_UrbanConsumer_AllItems,IndexPointBasePeriodJanuary2013Equals100,
country/NGA,2002-08,39.86172,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_UrbanConsumer_AllItems,IndexPointBasePeriodJanuary2013Equals100,
country/NGA,2002-09,41.62796,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_UrbanConsumer_AllItems,IndexPointBasePeriodJanuary2013Equals100,
country/NGA,2002-10,40.46868,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_UrbanConsumer_AllItems,IndexPointBasePeriodJanuary2013Equals100,
country/NGA,2002-11,40.75737,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_UrbanConsumer_AllItems,IndexPointBasePeriodJanuary2013Equals100,
country/NGA,2002-12,41.16423,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_UrbanConsumer_AllItems,IndexPointBasePeriodJanuary2013Equals100,
country/NGA,2003-01,41.98842,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_UrbanConsumer_AllItems,IndexPointBasePeriodJanuary2013Equals100,
country/NGA,2003-02,41.31912,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_UrbanConsumer_AllItems,IndexPointBasePeriodJanuary2013Equals100,
country/NGA,2003-03,40.95588,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_UrbanConsumer_AllItems,IndexPointBasePeriodJanuary2013Equals100,
country/NGA,2003-04,42.77098,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_UrbanConsumer_AllItems,IndexPointBasePeriodJanuary2013Equals100,
country/NGA,2003-05,43.5161,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_UrbanConsumer_AllItems,IndexPointBasePeriodJanuary2013Equals100,
country/NGA,2003-06,46.20975,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_UrbanConsumer_AllItems,IndexPointBasePeriodJanuary2013Equals100,
country/NGA,2003-07,49.25587,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_UrbanConsumer_AllItems,IndexPointBasePeriodJanuary2013Equals100,
country/NGA,2003-08,48.94691,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_UrbanConsumer_AllItems,IndexPointBasePeriodJanuary2013Equals100,
country/NGA,2003-09,51.00087,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_UrbanConsumer_AllItems,IndexPointBasePeriodJanuary2013Equals100,
country/NGA,2003-10,50.56571,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_UrbanConsumer_AllItems,IndexPointBasePeriodJanuary2013Equals100,
country/NGA,2003-11,52.12794,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_UrbanConsumer_AllItems,IndexPointBasePeriodJanuary2013Equals100,
country/NGA,2003-12,51.12707,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_UrbanConsumer_AllItems,IndexPointBasePeriodJanuary2013Equals100,
country/NGA,2004-01,51.87554,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_UrbanConsumer_AllItems,IndexPointBasePeriodJanuary2013Equals100,
country/NGA,2004-02,52.21932,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_UrbanConsumer_AllItems,IndexPointBasePeriodJanuary2013Equals100,
country/NGA,2004-03,53.68581,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_UrbanConsumer_AllItems,IndexPointBasePeriodJanuary2013Equals100,
country/NGA,2004-04,53.00696,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_UrbanConsumer_AllItems,IndexPointBasePeriodJanuary2013Equals100,
country/NGA,2004-05,53.44648,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_UrbanConsumer_AllItems,IndexPointBasePeriodJanuary2013Equals100,
country/NGA,2004-06,53.92515,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_UrbanConsumer_AllItems,IndexPointBasePeriodJanuary2013Equals100,
country/NGA,2004-07,53.85117,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_UrbanConsumer_AllItems,IndexPointBasePeriodJanuary2013Equals100,
country/NGA,2004-08,54.93908,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_UrbanConsumer_AllItems,IndexPointBasePeriodJanuary2013Equals100,
country/NGA,2004-09,55.47868,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_UrbanConsumer_AllItems,IndexPointBasePeriodJanuary2013Equals100,
country/NGA,2004-10,56.71018,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_UrbanConsumer_AllItems,IndexPointBasePeriodJanuary2013Equals100,
country/NGA,2004-11,58.10705,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_UrbanConsumer_AllItems,IndexPointBasePeriodJanuary2013Equals100,
country/NGA,2004-12,57.14099,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_UrbanConsumer_AllItems,IndexPointBasePeriodJanuary2013Equals100,
country/NGA,2005-01,59.13403,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_UrbanConsumer_AllItems,IndexPointBasePeriodJanuary2013Equals100,
country/NGA,2005-02,59.74761,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_UrbanConsumer_AllItems,IndexPointBasePeriodJanuary2013Equals100,
country/NGA,2005-03,60.83551,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_UrbanConsumer_AllItems,IndexPointBasePeriodJanuary2013Equals100,
country/NGA,2005-04,61.74935,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_UrbanConsumer_AllItems,IndexPointBasePeriodJanuary2013Equals100,
country/NGA,2005-05,63.90775,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_UrbanConsumer_AllItems,IndexPointBasePeriodJanuary2013Equals100,
country/NGA,2005-06,65.71366,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_UrbanConsumer_AllItems,IndexPointBasePeriodJanuary2013Equals100,
country/NGA,2005-07,67.57615,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_UrbanConsumer_AllItems,IndexPointBasePeriodJanuary2013Equals100,
country/NGA,2005-08,68.35509,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_UrbanConsumer_AllItems,IndexPointBasePeriodJanuary2013Equals100,
country/NGA,2005-09,67.96345,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_UrbanConsumer_AllItems,IndexPointBasePeriodJanuary2013Equals100,
country/NGA,2005-10,66.97563,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_UrbanConsumer_AllItems,IndexPointBasePeriodJanuary2013Equals100,
country/NGA,2005-11,66.77546,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_UrbanConsumer_AllItems,IndexPointBasePeriodJanuary2013Equals100,
country/NGA,2005-12,67.65883,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_UrbanConsumer_AllItems,IndexPointBasePeriodJanuary2013Equals100,
country/NGA,2006-01,66.60574,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_UrbanConsumer_AllItems,IndexPointBasePeriodJanuary2013Equals100,
country/NGA,2006-02,68.99478,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_UrbanConsumer_AllItems,IndexPointBasePeriodJanuary2013Equals100,
country/NGA,2006-03,69.81723,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_UrbanConsumer_AllItems,IndexPointBasePeriodJanuary2013Equals100,
country/NGA,2006-04,70.30461,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_UrbanConsumer_AllItems,IndexPointBasePeriodJanuary2013Equals100,
country/NGA,2006-05,70.43516,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_UrbanConsumer_AllItems,IndexPointBasePeriodJanuary2013Equals100,
country/NGA,2006-06,71.30113,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_UrbanConsumer_AllItems,IndexPointBasePeriodJanuary2013Equals100,
country/NGA,2006-07,72.36292,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_UrbanConsumer_AllItems,IndexPointBasePeriodJanuary2013Equals100,
country/NGA,2006-08,74.49521,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_UrbanConsumer_AllItems,IndexPointBasePeriodJanuary2013Equals100,
country/NGA,2006-09,74.51697,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_UrbanConsumer_AllItems,IndexPointBasePeriodJanuary2013Equals100,
country/NGA,2006-10,74.70844,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_UrbanConsumer_AllItems,IndexPointBasePeriodJanuary2013Equals100,
country/NGA,2006-11,74.32115,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_UrbanConsumer_AllItems,IndexPointBasePeriodJanuary2013Equals100,
country/NGA,2006-12,74.65187,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_UrbanConsumer_AllItems,IndexPointBasePeriodJanuary2013Equals100,
country/NGA,2007-01,74.54308,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_UrbanConsumer_AllItems,IndexPointBasePeriodJanuary2013Equals100,
country/NGA,2007-02,75.32637,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_UrbanConsumer_AllItems,IndexPointBasePeriodJanuary2013Equals100,
country/NGA,2007-03,77.63272,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_UrbanConsumer_AllItems,IndexPointBasePeriodJanuary2013Equals100,
country/NGA,2007-04,78.19843,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_UrbanConsumer_AllItems,IndexPointBasePeriodJanuary2013Equals100,
country/NGA,2007-05,79.1906,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_UrbanConsumer_AllItems,IndexPointBasePeriodJanuary2013Equals100,
country/NGA,2007-06,79.85205,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_UrbanConsumer_AllItems,IndexPointBasePeriodJanuary2013Equals100,
country/NGA,2007-07,80.08703,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_UrbanConsumer_AllItems,IndexPointBasePeriodJanuary2013Equals100,
country/NGA,2007-08,82.00174,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_UrbanConsumer_AllItems,IndexPointBasePeriodJanuary2013Equals100,
country/NGA,2007-09,81.33159,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_UrbanConsumer_AllItems,IndexPointBasePeriodJanuary2013Equals100,
country/NGA,2007-10,80.97911,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_UrbanConsumer_AllItems,IndexPointBasePeriodJanuary2013Equals100,
country/NGA,2007-11,82.07137,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_UrbanConsumer_AllItems,IndexPointBasePeriodJanuary2013Equals100,
country/NGA,2007-12,83.30287,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_UrbanConsumer_AllItems,IndexPointBasePeriodJanuary2013Equals100,
country/NGA,2008-01,84.03829,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_UrbanConsumer_AllItems,IndexPointBasePeriodJanuary2013Equals100,
country/NGA,2008-02,85.23064,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_UrbanConsumer_AllItems,IndexPointBasePeriodJanuary2013Equals100,
country/NGA,2008-03,85.43516,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_UrbanConsumer_AllItems,IndexPointBasePeriodJanuary2013Equals100,
country/NGA,2008-04,86.85379,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_UrbanConsumer_AllItems,IndexPointBasePeriodJanuary2013Equals100,
country/NGA,2008-05,87.33681,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_UrbanConsumer_AllItems,IndexPointBasePeriodJanuary2013Equals100,
country/NGA,2008-06,89.06876,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_UrbanConsumer_AllItems,IndexPointBasePeriodJanuary2013Equals100,
country/NGA,2008-07,90.43951,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_UrbanConsumer_AllItems,IndexPointBasePeriodJanuary2013Equals100,
country/NGA,2008-08,91.8886,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_UrbanConsumer_AllItems,IndexPointBasePeriodJanuary2013Equals100,
country/NGA,2008-09,92.31506,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_UrbanConsumer_AllItems,IndexPointBasePeriodJanuary2013Equals100,
country/NGA,2008-10,92.11488,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_UrbanConsumer_AllItems,IndexPointBasePeriodJanuary2013Equals100,
country/NGA,2008-11,91.92776,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_UrbanConsumer_AllItems,IndexPointBasePeriodJanuary2013Equals100,
