"Commodity Code","Country or Area Code","Country or Area","Transaction Code","Commodity - Transaction Code","Commodity - Transaction","Year","Unit","Quantity","Quantity Footnotes"
"EN","32","Argentina","01","EN01","Electricity - total nuclear production","1999","Kilowatt-hours, million","7106",""
"EN","32","Argentina","01","EN01","Electricity - total nuclear production","1998","Kilowatt-hours, million","7453",""
"EN","32","Argentina","01","EN01","Electricity - total nuclear production","1997","Kilowatt-hours, million","7961",""
"EN","32","Argentina","01","EN01","Electricity - total nuclear production","1996","Kilowatt-hours, million","7459",""
"EN","32","Argentina","01","EN01","Electricity - total nuclear production","1995","Kilowatt-hours, million","7066",""
"EN","32","Argentina","01","EN01","Electricity - total nuclear production","1994","Kilowatt-hours, million","8235",""
"EN","32","Argentina","01","EN01","Electricity - total nuclear production","1993","Kilowatt-hours, million","7750",""
"EN","32","Argentina","01","EN01","Electricity - total nuclear production","1992","Kilowatt-hours, million","7081",""
"EN","32","Argentina","01","EN01","Electricity - total nuclear production","1991","Kilowatt-hours, million","7771",""
"EN","32","Argentina","01","EN01","Electricity - total nuclear production","1990","Kilowatt-hours, million","7281",""
"EN","51","Armenia","01","EN01","Electricity - total nuclear production","1999","Kilowatt-hours, million","2078",""
"EN","51","Armenia","01","EN01","Electricity - total nuclear production","1998","Kilowatt-hours, million","1589",""
"EN","51","Armenia","01","EN01","Electricity - total nuclear production","1997","Kilowatt-hours, million","1600",""
"EN","51","Armenia","01","EN01","Electricity - total nuclear production","1996","Kilowatt-hours, million","2324",""
"EN","51","Armenia","01","EN01","Electricity - total nuclear production","1995","Kilowatt-hours, million","304",""
"EN","56","Belgium","01","EN01","Electricity - total nuclear production","1999","Kilowatt-hours, million","49017",""
"EN","56","Belgium","01","EN01","Electricity - total nuclear production","1998","Kilowatt-hours, million","46165",""
"EN","56","Belgium","01","EN01","Electricity - total nuclear production","1997","Kilowatt-hours, million","47408",""
"EN","56","Belgium","01","EN01","Electricity - total nuclear production","1996","Kilowatt-hours, million","43336",""
"EN","56","Belgium","01","EN01","Electricity - total nuclear production","1995","Kilowatt-hours, million","41356",""
"EN","56","Belgium","01","EN01","Electricity - total nuclear production","1994","Kilowatt-hours, million","40624",""
"EN","56","Belgium","01","EN01","Electricity - total nuclear production","1993","Kilowatt-hours, million","41927",""
"EN","56","Belgium","01","EN01","Electricity - total nuclear production","1992","Kilowatt-hours, million","43456",""
"EN","56","Belgium","01","EN01","Electricity - total nuclear production","1991","Kilowatt-hours, million","42861",""
"EN","56","Belgium","01","EN01","Electricity - total nuclear production","1990","Kilowatt-hours, million","42722",""
