"Commodity Code","Country or Area Code","Country or Area","Transaction Code","Commodity - Transaction Code","Commodity - Transaction","Year","Unit","Quantity","Quantity Footnotes"
"KR","4","Afghanistan","03","KR03","Other kerosene - Imports","2019","Metric tons,  thousand","0",""
"KR","4","Afghanistan","12","KR12","Other kerosene - Final energy consumption","2019","Metric tons,  thousand","0",""
"KR","4","Afghanistan","123","KR123","Other kerosene - Consumption by other","2019","Metric tons,  thousand","0",""
"KR","4","Afghanistan","1231","KR1231","Other kerosene - Consumption by households","2019","Metric tons,  thousand","0",""
"KR","4","Afghanistan","GA","KRGA","Other kerosene - Total energy supply","2019","Metric tons,  thousand","0",""
"KR","4","Afghanistan","NA","KRNA","Other kerosene - Final consumption","2019","Metric tons,  thousand","0",""
"KR","24","Angola","01","KR01","Other kerosene - Production","2019","Metric tons,  thousand","23.549",""
"KR","24","Angola","013","KR013","Other kerosene - production from refineries","2019","Metric tons,  thousand","23.549",""
"KR","24","Angola","12","KR12","Other kerosene - Final energy consumption","2019","Metric tons,  thousand","23.549","1"
"KR","24","Angola","121","KR121","Other kerosene - Consumption by manufacturing, construction and non-fuel industry","2019","Metric tons,  thousand","23.549","1"
"KR","24","Angola","1214","KR1214","Other kerosene - Consumption by other manuf., const. and non-fuel ind.","2019","Metric tons,  thousand","23.549","1"
"KR","24","Angola","1214o","KR1214o","Other kerosene - Consumption not elsewhere specified (industry)","2019","Metric tons,  thousand","23.549","1"
"KR","24","Angola","GA","KRGA","Other kerosene - Total energy supply","2019","Metric tons,  thousand","23.549",""
"KR","24","Angola","NA","KRNA","Other kerosene - Final consumption","2019","Metric tons,  thousand","23.549","1"
"KR","32","Argentina","01","KR01","Other kerosene - Production","2019","Metric tons,  thousand","8",""
"KR","32","Argentina","013","KR013","Other kerosene - production from refineries","2019","Metric tons,  thousand","8",""
"KR","32","Argentina","06","KR06","Other kerosene - Stock changes","2019","Metric tons,  thousand","-1",""
"KR","32","Argentina","12","KR12","Other kerosene - Final energy consumption","2019","Metric tons,  thousand","9",""
"KR","32","Argentina","123","KR123","Other kerosene - Consumption by other","2019","Metric tons,  thousand","9",""
"KR","32","Argentina","1231","KR1231","Other kerosene - Consumption by households","2019","Metric tons,  thousand","9",""
"KR","32","Argentina","GA","KRGA","Other kerosene - Total energy supply","2019","Metric tons,  thousand","9",""
"KR","32","Argentina","NA","KRNA","Other kerosene - Final consumption","2019","Metric tons,  thousand","9",""
"KR","40","Austria","01","KR01","Other kerosene - Production","2019","Metric tons,  thousand","15",""
"KR","40","Austria","013","KR013","Other kerosene - production from refineries","2019","Metric tons,  thousand","15",""
"KR","40","Austria","03","KR03","Other kerosene - Imports","2019","Metric tons,  thousand","1",""
"KR","40","Austria","07","KR07","Other kerosene - Transfers and recycled products","2019","Metric tons,  thousand","15",""
"KR","40","Austria","GA","KRGA","Other kerosene - Total energy supply","2019","Metric tons,  thousand","16",""
"KR","48","Bahrain","01","KR01","Other kerosene - Production","2019","Metric tons,  thousand","0",""
"KR","48","Bahrain","013","KR013","Other kerosene - production from refineries","2019","Metric tons,  thousand","0",""
"KR","48","Bahrain","04","KR04","Other kerosene - Exports","2019","Metric tons,  thousand","0",""
"KR","48","Bahrain","06","KR06","Other kerosene - Stock changes","2019","Metric tons,  thousand","-16",""
"KR","48","Bahrain","12","KR12","Other kerosene - Final energy consumption","2019","Metric tons,  thousand","16",""
"KR","48","Bahrain","121","KR121","Other kerosene - Consumption by manufacturing, construction and non-fuel industry","2019","Metric tons,  thousand","16",""
"KR","48","Bahrain","1211","KR1211","Other kerosene - Consumption by iron and steel","2019","Metric tons,  thousand","16",""
"KR","48","Bahrain","GA","KRGA","Other kerosene - Total energy supply","2019","Metric tons,  thousand","16",""
"KR","48","Bahrain","NA","KRNA","Other kerosene - Final consumption","2019","Metric tons,  thousand","16",""
"KR","112","Belarus","01","KR01","Other kerosene - Production","2019","Metric tons,  thousand","14.7",""
"KR","112","Belarus","013","KR013","Other kerosene - production from refineries","2019","Metric tons,  thousand","14.7",""
"KR","112","Belarus","04","KR04","Other kerosene - Exports","2019","Metric tons,  thousand","4.9",""
"KR","112","Belarus","06","KR06","Other kerosene - Stock changes","2019","Metric tons,  thousand","7",""
"KR","112","Belarus","12","KR12","Other kerosene - Final energy consumption","2019","Metric tons,  thousand","1.4",""
"KR","112","Belarus","121","KR121","Other kerosene - Consumption by manufacturing, construction and non-fuel industry","2019","Metric tons,  thousand","1.4",""
"KR","112","Belarus","1214","KR1214","Other kerosene - Consumption by other manuf., const. and non-fuel ind.","2019","Metric tons,  thousand","1.4",""
"KR","112","Belarus","1214f","KR1214f","Other kerosene - Consumption by food and tobacco ","2019","Metric tons,  thousand","1.4",""
"KR","112","Belarus","GA","KRGA","Other kerosene - Total energy supply","2019","Metric tons,  thousand","2.8",""
"KR","112","Belarus","NA","KRNA","Other kerosene - Final consumption","2019","Metric tons,  thousand","1.4",""
"KR","56","Belgium","01","KR01","Other kerosene - Production","2019","Metric tons,  thousand","27",""
"KR","56","Belgium","013","KR013","Other kerosene - production from refineries","2019","Metric tons,  thousand","27",""
"KR","56","Belgium","03","KR03","Other kerosene - Imports","2019","Metric tons,  thousand","69",""
"KR","56","Belgium","04","KR04","Other kerosene - Exports","2019","Metric tons,  thousand","323",""
"KR","56","Belgium","06","KR06","Other kerosene - Stock changes","2019","Metric tons,  thousand","-4",""
"KR","56","Belgium","07","KR07","Other kerosene - Transfers and recycled products","2019","Metric tons,  thousand","-274",""
"KR","56","Belgium","GA","KRGA","Other kerosene - Total energy supply","2019","Metric tons,  thousand","-223",""
"KR","64","Bhutan","03","KR03","Other kerosene - Imports","2019","Metric tons,  thousand","2.34",""
"KR","64","Bhutan","12","KR12","Other kerosene - Final energy consumption","2019","Metric tons,  thousand","2.34","1"
"KR","64","Bhutan","123","KR123","Other kerosene - Consumption by other","2019","Metric tons,  thousand","2.34","1"
"KR","64","Bhutan","1231","KR1231","Other kerosene - Consumption by households","2019","Metric tons,  thousand","2.34","1"
"KR","64","Bhutan","GA","KRGA","Other kerosene - Total energy supply","2019","Metric tons,  thousand","2.34",""
"KR","64","Bhutan","NA","KRNA","Other kerosene - Final consumption","2019","Metric tons,  thousand","2.34","1"
"KR","76","Brazil","01","KR01","Other kerosene - Production","2019","Metric tons,  thousand","5",""
"KR","76","Brazil","013","KR013","Other kerosene - production from refineries","2019","Metric tons,  thousand","5",""
"KR","76","Brazil","11","KR11","Other kerosene - Non-energy uses","2019","Metric tons,  thousand","2",""
"KR","76","Brazil","12","KR12","Other kerosene - Final energy consumption","2019","Metric tons,  thousand","3",""
"KR","76","Brazil","121","KR121","Other kerosene - Consumption by manufacturing, construction and non-fuel industry","2019","Metric tons,  thousand","1",""
"KR","76","Brazil","1214","KR1214","Other kerosene - Consumption by other manuf., const. and non-fuel ind.","2019","Metric tons,  thousand","1",""
"KR","76","Brazil","123","KR123","Other kerosene - Consumption by other","2019","Metric tons,  thousand","2",""
"KR","76","Brazil","1231","KR1231","Other kerosene - Consumption by households","2019","Metric tons,  thousand","2",""
"KR","76","Brazil","GA","KRGA","Other kerosene - Total energy supply","2019","Metric tons,  thousand","5",""
"KR","76","Brazil","NA","KRNA","Other kerosene - Final consumption","2019","Metric tons,  thousand","5",""
"KR","92","British Virgin Islands","03","KR03","Other kerosene - Imports","2019","Metric tons,  thousand","3.1","1"
"KR","92","British Virgin Islands","12","KR12","Other kerosene - Final energy consumption","2019","Metric tons,  thousand","3.1","1"
"KR","92","British Virgin Islands","123","KR123","Other kerosene - Consumption by other","2019","Metric tons,  thousand","3.1","1"
"KR","92","British Virgin Islands","1231","KR1231","Other kerosene - Consumption by households","2019","Metric tons,  thousand","3.1","1"
"KR","92","British Virgin Islands","GA","KRGA","Other kerosene - Total energy supply","2019","Metric tons,  thousand","3.1","1"
"KR","92","British Virgin Islands","NA","KRNA","Other kerosene - Final consumption","2019","Metric tons,  thousand","3.1","1"
"KR","124","Canada","01","KR01","Other kerosene - Production","2019","Metric tons,  thousand","131",""
"KR","124","Canada","013","KR013","Other kerosene - production from refineries","2019","Metric tons,  thousand","131",""
"KR","124","Canada","03","KR03","Other kerosene - Imports","2019","Metric tons,  thousand","39",""
"KR","124","Canada","06","KR06","Other kerosene - Stock changes","2019","Metric tons,  thousand","6",""
"KR","124","Canada","GA","KRGA","Other kerosene - Total energy supply","2019","Metric tons,  thousand","164",""
"KR","140","Central African Rep.","03","KR03","Other kerosene - Imports","2019","Metric tons,  thousand","5","1"
"KR","140","Central African Rep.","12","KR12","Other kerosene - Final energy consumption","2019","Metric tons,  thousand","5","1"
"KR","140","Central African Rep.","123","KR123","Other kerosene - Consumption by other","2019","Metric tons,  thousand","5","1"
"KR","140","Central African Rep.","1231","KR1231","Other kerosene - Consumption by households","2019","Metric tons,  thousand","5","1"
"KR","140","Central African Rep.","GA","KRGA","Other kerosene - Total energy supply","2019","Metric tons,  thousand","5","1"
"KR","140","Central African Rep.","NA","KRNA","Other kerosene - Final consumption","2019","Metric tons,  thousand","5","1"
"KR","152","Chile","01","KR01","Other kerosene - Production","2019","Metric tons,  thousand","178",""
"KR","152","Chile","013","KR013","Other kerosene - production from refineries","2019","Metric tons,  thousand","178",""
"KR","152","Chile","06","KR06","Other kerosene - Stock changes","2019","Metric tons,  thousand","3",""
"KR","152","Chile","07","KR07","Other kerosene - Transfers and recycled products","2019","Metric tons,  thousand","42",""
"KR","152","Chile","GA","KRGA","Other kerosene - Total energy supply","2019","Metric tons,  thousand","175",""
"KR","174","Comoros","03","KR03","Other kerosene - Imports","2019","Metric tons,  thousand","16.056","1"
"KR","174","Comoros","12","KR12","Other kerosene - Final energy consumption","2019","Metric tons,  thousand","16.056","1"
"KR","174","Comoros","121","KR121","Other kerosene - Consumption by manufacturing, construction and non-fuel industry","2019","Metric tons,  thousand","0.1","1"
"KR","174","Comoros","1214","KR1214","Other kerosene - Consumption by other manuf., const. and non-fuel ind.","2019","Metric tons,  thousand","0.1","1"
