"Commodity Code","Country or Area Code","Country or Area","Transaction Code","Commodity - Transaction Code","Commodity - Transaction","Year","Unit","Quantity","Quantity Footnotes"
"LN","36","Australia","01","LN01","Lignite - Production","1999","Metric tons,  thousand","67281",""
"LN","36","Australia","01","LN01","Lignite - Production","1998","Metric tons,  thousand","66259",""
"LN","36","Australia","01","LN01","Lignite - Production","1997","Metric tons,  thousand","58155",""
"LN","36","Australia","01","LN01","Lignite - Production","1996","Metric tons,  thousand","53712",""
"LN","36","Australia","01","LN01","Lignite - Production","1995","Metric tons,  thousand","50752",""
"LN","36","Australia","01","LN01","Lignite - Production","1994","Metric tons,  thousand","48752",""
"LN","36","Australia","01","LN01","Lignite - Production","1993","Metric tons,  thousand","47648",""
"LN","36","Australia","01","LN01","Lignite - Production","1992","Metric tons,  thousand","50723",""
"LN","36","Australia","01","LN01","Lignite - Production","1991","Metric tons,  thousand","49386",""
"LN","36","Australia","01","LN01","Lignite - Production","1990","Metric tons,  thousand","45990",""
"LN","36","Australia","08","LN08","Lignite - Transformation","1999","Metric tons,  thousand","67279",""
"LN","36","Australia","08","LN08","Lignite - Transformation","1998","Metric tons,  thousand","66404",""
"LN","36","Australia","08","LN08","Lignite - Transformation","1997","Metric tons,  thousand","58105",""
"LN","36","Australia","08","LN08","Lignite - Transformation","1996","Metric tons,  thousand","53662",""
"LN","36","Australia","08","LN08","Lignite - Transformation","1995","Metric tons,  thousand","50698",""
"LN","36","Australia","08","LN08","Lignite - Transformation","1994","Metric tons,  thousand","48700",""
"LN","36","Australia","08","LN08","Lignite - Transformation","1993","Metric tons,  thousand","47597",""
"LN","36","Australia","08","LN08","Lignite - Transformation","1992","Metric tons,  thousand","50675",""
"LN","36","Australia","08","LN08","Lignite - Transformation","1991","Metric tons,  thousand","49342",""
"LN","36","Australia","08","LN08","Lignite - Transformation","1990","Metric tons,  thousand","45917",""
"LN","36","Australia","083","LN083","Lignite - Transformation in briquetting plants","1999","Metric tons,  thousand","954",""
"LN","36","Australia","083","LN083","Lignite - Transformation in briquetting plants","1998","Metric tons,  thousand","1426",""
