SUMLEV,STATE,STNAME,YEAR,POPESTIMATE,POPEST_MALE,POPEST_FEM,UNDER5_TOT,UNDER5_MALE,UNDER5_FEM,AGE513_TOT,AGE513_MALE,AGE513_FEM,AGE1417_TOT,AGE1417_MALE,AGE1417_FEM,AGE1824_TOT,AGE1824_MALE,AGE1824_FEM,AGE16PLUS_TOT,AGE16PLUS_MALE,AGE16PLUS_FEM,AGE18PLUS_TOT,AGE18PLUS_MALE,AGE18PLUS_FEM,AGE1544_TOT,AGE1544_MALE,AGE1544_FEM,AGE2544_TOT,AGE2544_MALE,AGE2544_FEM,AGE4564_TOT,AGE4564_MALE,AGE4564_FEM,AGE65PLUS_TOT,AGE65PLUS_MALE,AGE65PLUS_FEM,AGE04_TOT,AGE04_MALE,AGE04_FEM,AGE59_TOT,AGE59_MALE,AGE59_FEM,AGE1014_TOT,AGE1014_MALE,AGE1014_FEM,AGE1519_TOT,AGE1519_MALE,AGE1519_FEM,AGE2024_TOT,AGE2024_MALE,AGE2024_FEM,AGE2529_TOT,AGE2529_MALE,AGE2529_FEM,AGE3034_TOT,AGE3034_MALE,AGE3034_FEM,AGE3539_TOT,AGE3539_MALE,AGE3539_FEM,AGE4044_TOT,AGE4044_MALE,AGE4044_FEM,AGE4549_TOT,AGE4549_MALE,AGE4549_FEM,AGE5054_TOT,AGE5054_MALE,AGE5054_FEM,AGE5559_TOT,AGE5559_MALE,AGE5559_FEM,AGE6064_TOT,AGE6064_MALE,AGE6064_FEM,AGE6569_TOT,AGE6569_MALE,AGE6569_FEM,AGE7074_TOT,AGE7074_MALE,AGE7074_FEM,AGE7579_TOT,AGE7579_MALE,AGE7579_FEM,AGE8084_TOT,AGE8084_MALE,AGE8084_FEM,AGE85PLUS_TOT,AGE85PLUS_MALE,AGE85PLUS_FEM,MEDIAN_AGE_TOT,MEDIAN_AGE_MALE,MEDIAN_AGE_FEM
040,50,Vermont,1,625741,308206,317535,31952,16339,15613,64689,33222,31467,32592,16787,15805,64873,33537,31336,513248,250500,262748,496508,241858,254650,237844,119547,118297,147981,73206,74775,192576,94801,97775,91078,40314,50764,31952,16339,15613,34654,17854,16800,37637,19351,18286,46012,23659,22353,43851,22682,21169,35441,17713,17728,34181,16908,17273,36358,17982,18376,42001,20603,21398,50110,24514,25596,52493,25773,26720,48739,23905,24834,41234,20609,20625,29390,14386,15004,20148,9534,10614,15960,7108,8852,12783,5183,7600,12797,4103,8694,41.5,40.4,42.7
040,50,Vermont,2,625727,308204,317523,31952,16338,15614,64685,33225,31460,32588,16785,15803,64872,33537,31335,513240,250496,262744,496502,241856,254646,237839,119545,118294,147980,73206,74774,192573,94799,97774,91077,40314,50763,31952,16338,15614,34654,17856,16798,37632,19352,18280,46009,23657,22352,43850,22682,21168,35441,17713,17728,34181,16908,17273,36357,17982,18375,42001,20603,21398,50109,24513,25596,52491,25772,26719,48739,23905,24834,41234,20609,20625,29389,14385,15004,20149,9535,10614,15960,7108,8852,12782,5183,7599,12797,4103,8694,41.5,40.4,42.7
040,50,Vermont,3,625886,308263,317623,31952,16373,15579,64420,33089,31331,32412,16665,15747,65229,33679,31550,513822,250735,263087,497102,242136,254966,237604,119398,118206,147553,72997,74556,192775,94888,97887,91545,40572,50973,31952,16373,15579,34520,17770,16750,37490,19262,18228,46136,23695,22441,43915,22706,21209,35473,17732,17741,34309,16975,17334,35953,17798,18155,41818,20492,21326,49677,24297,25380,52492,25762,26730,48909,24007,24902,41697,20822,20875,29613,14490,15123,20353,9640,10713,15940,7110,8830,12770,5207,7563,12869,4125,8744,41.6,40.4,42.7
040,50,Vermont,4,627197,309249,317948,31581,16297,15284,63616,32729,30887,31807,16289,15518,66283,34274,32009,516732,252371,264361,500193,243934,256259,236902,119316,117586,146462,72641,73821,193595,95162,98433,93853,41857,51996,31581,16297,15284,34206,17578,16628,37060,19039,18021,46235,23710,22525,44205,22965,21240,35613,17932,17681,35196,17394,17802,34465,17127,17338,41188,20188,21000,47558,23216,24342,52424,25675,26749,49512,24372,25140,44101,21899,22202,30530,14938,15592,21289,10110,11179,16022,7249,8773,12788,5275,7513,13224,4285,8939,41.8,40.6,43.0
040,50,Vermont,5,626361,308870,317491,30996,16000,14996,62888,32376,30512,31030,15859,15171,66684,34506,32178,517292,252767,264525,501447,244635,256812,235231,118525,116706,145056,72009,73047,191573,94035,97538,98134,44085,54049,30996,16000,14996,34083,17540,16543,36344,18685,17659,45502,23256,22246,44673,23260,21413,35511,17892,17619,35599,17638,17961,33837,16750,17087,40109,19729,20380,45671,22322,23349,51638,25244,26394,50143,24660,25483,44121,21809,22312,33481,16399,17082,22306,10644,11662,16137,7361,8776,12726,5224,7502,13484,4457,9027,42.1,40.9,43.3
040,50,Vermont,6,626603,309197,317406,30646,15903,14743,62002,31859,30143,30456,15650,14806,67348,34844,32504,518944,253723,265221,503499,245785,257714,235011,118675,116336,144673,72037,72636,189478,92764,96714,102000,46140,55860,30646,15903,14743,33659,17297,16362,35809,18418,17391,44773,22902,21871,45565,23736,21829,35693,18168,17525,36046,17801,18245,34002,16813,17189,38932,19255,19677,43624,21346,22278,50615,24666,25949,50539,24829,25710,44700,21923,22777,35032,17180,17852,24087,11543,12544,16498,7590,8908,12641,5217,7424,13742,4610,9132,42.4,41.0,43.5
040,50,Vermont,7,625693,308771,316922,30634,15875,14759,60778,31193,29585,30129,15488,14641,67562,34927,32635,519480,254044,265436,504152,246215,257937,233673,118064,115609,143318,71462,71856,187598,91771,95827,105674,48055,57619,30634,15875,14759,32907,16880,16027,35207,18126,17081,43972,22497,21475,46383,24105,22278,35602,18167,17435,36196,17993,18203,34114,16815,17299,37406,18487,18919,42001,20637,21364,49493,24053,25440,50704,24913,25791,45400,22168,23232,36894,18102,18792,25369,12193,13176,16895,7741,9154,12543,5276,7267,13973,4743,9230,42.6,41.2,43.8
040,50,Vermont,8,625810,308980,316830,30565,15863,14702,59893,30865,29028,29659,15198,14461,68128,35107,33021,521000,254871,266129,505693,247054,258639,233365,118037,115328,142617,71319,71298,185738,90829,94909,109210,49799,59411,30565,15863,14702,32429,16679,15750,34503,17773,16730,43618,22318,21300,47130,24400,22730,35917,18439,17478,36072,17956,18116,34632,17089,17543,35996,17835,18161,40953,20143,20810,48171,23422,24749,50354,24660,25694,46260,22604,23656,38587,18959,19628,26649,12777,13872,17317,7947,9370,12561,5331,7230,14096,4785,9311,42.6,41.2,44.0
040,50,Vermont,9,624366,308324,316042,30262,15639,14623,59146,30523,28623,28860,14800,14060,67867,34874,32993,521082,255132,265950,506098,247362,258736,231916,117487,114429,142026,71250,70776,183257,89565,93692,112948,51673,61275,30262,15639,14623,31924,16412,15512,34059,17548,16511,42953,21980,20973,46937,24257,22680,36418,18833,17585,36016,17951,18065,35202,17354,17848,34390,17112,17278,40402,19842,20560,45964,22385,23579,50256,24507,25749,46635,22831,23804,40544,19835,20709,27458,13189,14269,18152,8351,9801,12592,5420,7172,14202,4878,9324,42.7,41.3,44.2
040,50,Vermont,10,625132,308694,316438,29993,15480,14513,58756,30382,28374,28397,14588,13809,67355,34491,32864,522558,255758,266800,507986,248244,259742,232012,117456,114556,143267,71994,71273,180453,88171,92282,116911,53588,63323,29993,15480,14513,31617,16315,15302,34146,17684,16462,42079,21493,20586,46666,23969,22697,37079,19267,17812,36268,18075,18193,36052,17829,18223,33868,16823,17045,39575,19442,20133,44115,21580,22535,49420,24061,25359,47343,23088,24255,40676,19841,20835,30162,14486,15676,19062,8797,10265,12710,5540,7170,14301,4924,9377,42.8,41.3,44.2
