SUMLEV,STATE,STNAME,YEAR,POPESTIMATE,POPEST_MALE,POPEST_FEM,UNDER5_TOT,UNDER5_MALE,UNDER5_FEM,AGE513_TOT,AGE513_MALE,AGE513_FEM,AGE1417_TOT,AGE1417_MALE,AGE1417_FEM,AGE1824_TOT,AGE1824_MALE,AGE1824_FEM,AGE16PLUS_TOT,AGE16PLUS_MALE,AGE16PLUS_FEM,AGE18PLUS_TOT,AGE18PLUS_MALE,AGE18PLUS_FEM,AGE1544_TOT,AGE1544_MALE,AGE1544_FEM,AGE2544_TOT,AGE2544_MALE,AGE2544_FEM,AGE4564_TOT,AGE4564_MALE,AGE4564_FEM,AGE65PLUS_TOT,AGE65PLUS_MALE,AGE65PLUS_FEM,AGE04_TOT,AGE04_MALE,AGE04_FEM,AGE59_TOT,AGE59_MALE,AGE59_FEM,AGE1014_TOT,AGE1014_MALE,AGE1014_FEM,AGE1519_TOT,AGE1519_MALE,AGE1519_FEM,AGE2024_TOT,AGE2024_MALE,AGE2024_FEM,AGE2529_TOT,AGE2529_MALE,AGE2529_FEM,AGE3034_TOT,AGE3034_MALE,AGE3034_FEM,AGE3539_TOT,AGE3539_MALE,AGE3539_FEM,AGE4044_TOT,AGE4044_MALE,AGE4044_FEM,AGE4549_TOT,AGE4549_MALE,AGE4549_FEM,AGE5054_TOT,AGE5054_MALE,AGE5054_FEM,AGE5559_TOT,AGE5559_MALE,AGE5559_FEM,AGE6064_TOT,AGE6064_MALE,AGE6064_FEM,AGE6569_TOT,AGE6569_MALE,AGE6569_FEM,AGE7074_TOT,AGE7074_MALE,AGE7074_FEM,AGE7579_TOT,AGE7579_MALE,AGE7579_FEM,AGE8084_TOT,AGE8084_MALE,AGE8084_FEM,AGE85PLUS_TOT,AGE85PLUS_MALE,AGE85PLUS_FEM,MEDIAN_AGE_TOT,MEDIAN_AGE_MALE,MEDIAN_AGE_FEM
040,02,Alaska,1,710231,369628,340603,53996,27896,26100,91587,46970,44617,41795,21540,20255,74881,40560,34321,544208,284293,259915,522853,273222,249631,302659,159430,143229,196099,102545,93554,196935,103311,93624,54938,26806,28132,53996,27896,26100,50887,26038,24849,50816,26147,24669,52141,27179,24962,54419,29706,24713,55419,29307,26112,47706,24861,22845,45833,23731,22102,47141,24646,22495,54726,28398,26328,56300,29288,27012,49971,26394,23577,35938,19231,16707,22202,11714,10488,13148,6662,6486,8892,4150,4742,5985,2620,3365,4711,1660,3051,33.8,33.6,34.1
040,02,Alaska,2,710246,369640,340606,53996,27896,26100,91586,46969,44617,41795,21540,20255,74884,40563,34321,544224,284306,259918,522869,273235,249634,302669,159439,143230,196106,102551,93555,196941,103315,93626,54938,26806,28132,53996,27896,26100,50887,26038,24849,50815,26146,24669,52142,27180,24962,54421,29708,24713,55420,29307,26113,47706,24861,22845,45834,23732,22102,47146,24651,22495,54727,28398,26329,56303,29291,27012,49971,26394,23577,35940,19232,16708,22202,11714,10488,13148,6662,6486,8892,4150,4742,5985,2620,3365,4711,1660,3051,33.8,33.6,34.1
040,02,Alaska,3,713982,371634,342348,54421,28036,26385,91873,47107,44766,41728,21475,20253,75364,40880,34484,547261,286035,261226,525960,275016,250944,304470,160564,143906,197500,103408,94092,197522,103593,93929,55574,27135,28439,54421,28036,26385,51071,26124,24947,50924,26182,24742,51993,27140,24853,54977,30016,24961,56136,29742,26394,48338,25215,23123,45772,23737,22035,47254,24714,22540,54387,28249,26138,56346,29315,27031,50292,26504,23788,36497,19525,16972,22461,11834,10627,13374,6801,6573,8928,4166,4762,6046,2653,3393,4765,1681,3084,33.8,33.6,34.0
040,02,Alaska,4,722349,375929,346420,55378,28536,26842,92168,47360,44808,41094,21056,20038,76152,41398,34754,554580,289674,264906,533709,278977,254732,307387,162007,145380,200218,104691,95527,199118,104360,94758,58221,28528,29693,55378,28536,26842,51374,26368,25006,50871,26130,24741,50794,26599,24195,56375,30717,25658,57854,30550,27304,50261,26148,24113,44736,23287,21449,47367,24706,22661,52458,27344,25114,56267,29340,26927,51366,26847,24519,39027,20829,18198,23508,12306,11202,14322,7361,6961,9191,4335,4856,6241,2757,3484,4959,1769,3190,33.7,33.5,34.0
040,02,Alaska,5,730810,381032,349778,55215,28460,26755,92772,47635,45137,40510,20760,19750,77789,42789,35000,562732,294672,268060,542313,284177,258136,312030,165352,146678,203664,106870,96794,198416,103782,94634,62444,30736,31708,55215,28460,26755,51919,26595,25324,50786,26107,24679,49555,25991,23564,58811,32491,26320,58957,31399,27558,52335,27381,24954,45131,23410,21721,47241,24680,22561,50283,26302,23981,55613,28993,26620,52314,27188,25126,40206,21299,18907,25886,13552,12334,15428,7921,7507,9576,4583,4993,6419,2856,3563,5135,1824,3311,33.7,33.4,34.1
040,02,Alaska,6,737626,385939,351687,55532,28609,26923,92704,47690,45014,40241,20688,19553,79723,44608,35115,569291,299318,269973,549149,288952,260197,316961,169229,147732,207131,109150,97981,196069,102442,93627,66226,32752,33474,55532,28609,26923,52111,26723,25388,50727,26184,24543,48791,25620,23171,61039,34459,26580,60483,32408,28075,54488,28660,25828,45618,23818,21800,46542,24264,22278,47802,25046,22756,54529,28455,26074,52244,27043,25201,41494,21898,19596,27515,14425,13090,16687,8587,8100,10061,4877,5184,6527,2883,3644,5436,1980,3456,33.6,33.2,34.0
040,02,Alaska,7,737075,385994,351081,55491,28483,27008,91561,47219,44342,39940,20548,19392,78685,44341,34344,569862,299854,270008,550083,289744,260339,316638,169456,147182,208194,109824,98370,193200,100875,92325,70004,34704,35300,55491,28483,27008,51815,26793,25022,49927,25683,24244,48016,25206,22810,60428,34426,26002,60976,32695,28281,55884,29417,26467,46127,24102,22025,45207,23610,21597,45894,24101,21793,53141,27838,25303,51679,26674,25005,42486,22262,20224,29171,15269,13902,17985,9303,8682,10434,5078,5356,6661,2944,3717,5753,2110,3643,33.7,33.3,34.2
040,02,Alaska,8,738430,386716,351714,55384,28415,26969,91335,46992,44343,39648,20487,19161,77020,43611,33409,571754,301001,270753,552063,290822,261241,316451,169744,146707,209661,110729,98932,191327,99663,91664,74055,36819,37236,55384,28415,26969,51801,26786,25015,49412,25289,24123,47376,24963,22413,59414,34052,25362,61611,33084,28527,56630,29804,26826,47428,24778,22650,43992,23063,20929,45236,23731,21505,51058,26630,24428,51278,26613,24665,43755,22689,21066,31101,16294,14807,19144,9875,9269,11002,5387,5615,6764,2968,3796,6044,2295,3749,33.9,33.4,34.3
040,02,Alaska,9,742575,388632,353943,55131,28204,26927,92442,47648,44794,39570,20424,19146,74647,42237,32410,575356,302678,272678,555432,292356,263076,317576,170305,147271,213139,112658,100481,189347,98497,90850,78299,38964,39335,55131,28204,26927,52674,27268,25406,49548,25394,24154,47202,24799,22403,57235,32848,24387,62936,33809,29127,57942,30555,27387,49355,25774,23581,42906,22520,20386,45000,23592,21408,48951,25542,23409,50872,26458,24414,44524,22905,21619,33062,17314,15748,20017,10285,9732,11854,5846,6008,7026,3101,3925,6340,2418,3922,34.0,33.5,34.5
040,02,Alaska,10,740983,386986,353997,54227,27711,26516,92452,47540,44912,39050,20065,18985,71898,40786,31112,574930,301816,273114,555254,291670,263584,315240,168670,146570,214003,112780,101223,186610,97032,89578,82743,41072,41671,54227,27711,26516,52523,27096,25427,49640,25405,24235,46625,24535,22090,54612,31355,23257,62914,33677,29237,57888,30523,27365,50576,26326,24250,42625,22254,20371,44463,23337,21126,46753,24438,22315,50154,26107,24047,45240,23150,22090,33937,17660,16277,22013,11305,10708,12805,6303,6502,7361,3293,4068,6627,2511,4116,34.3,33.9,34.8
