SUMLEV,STATE,STNAME,YEAR,POPESTIMATE,POPEST_MALE,POPEST_FEM,UNDER5_TOT,UNDER5_MALE,UNDER5_FEM,AGE513_TOT,AGE513_MALE,AGE513_FEM,AGE1417_TOT,AGE1417_MALE,AGE1417_FEM,AGE1824_TOT,AGE1824_MALE,AGE1824_FEM,AGE16PLUS_TOT,AGE16PLUS_MALE,AGE16PLUS_FEM,AGE18PLUS_TOT,AGE18PLUS_MALE,AGE18PLUS_FEM,AGE1544_TOT,AGE1544_MALE,AGE1544_FEM,AGE2544_TOT,AGE2544_MALE,AGE2544_FEM,AGE4564_TOT,AGE4564_MALE,AGE4564_FEM,AGE65PLUS_TOT,AGE65PLUS_MALE,AGE65PLUS_FEM,AGE04_TOT,AGE04_MALE,AGE04_FEM,AGE59_TOT,AGE59_MALE,AGE59_FEM,AGE1014_TOT,AGE1014_MALE,AGE1014_FEM,AGE1519_TOT,AGE1519_MALE,AGE1519_FEM,AGE2024_TOT,AGE2024_MALE,AGE2024_FEM,AGE2529_TOT,AGE2529_MALE,AGE2529_FEM,AGE3034_TOT,AGE3034_MALE,AGE3034_FEM,AGE3539_TOT,AGE3539_MALE,AGE3539_FEM,AGE4044_TOT,AGE4044_MALE,AGE4044_FEM,AGE4549_TOT,AGE4549_MALE,AGE4549_FEM,AGE5054_TOT,AGE5054_MALE,AGE5054_FEM,AGE5559_TOT,AGE5559_MALE,AGE5559_FEM,AGE6064_TOT,AGE6064_MALE,AGE6064_FEM,AGE6569_TOT,AGE6569_MALE,AGE6569_FEM,AGE7074_TOT,AGE7074_MALE,AGE7074_FEM,AGE7579_TOT,AGE7579_MALE,AGE7579_FEM,AGE8084_TOT,AGE8084_MALE,AGE8084_FEM,AGE85PLUS_TOT,AGE85PLUS_MALE,AGE85PLUS_FEM,MEDIAN_AGE_TOT,MEDIAN_AGE_MALE,MEDIAN_AGE_FEM
040,25,Massachusetts,1,6547629,3166628,3381001,367087,187605,179482,707984,361128,346856,343852,176666,167186,677888,337308,340580,5303787,2531101,2772686,5128706,2441229,2687477,2670714,1320138,1350576,1732290,849002,883288,1815804,878494,937310,902724,376425,526299,367087,187605,179482,385687,196547,189140,405613,207419,198194,462756,234880,227876,475668,236256,239412,441525,218255,223270,403616,198338,205278,418195,203757,214438,468954,228652,240302,515434,251937,263497,497001,241668,255333,432822,208594,224228,370547,176295,194252,264459,123127,141332,192001,85791,106210,162592,68931,93661,138473,53551,84922,145199,45025,100174,39.1,37.7,40.3
040,25,Massachusetts,2,6547788,3166701,3381087,367078,187602,179476,707997,361139,346858,343873,176684,167189,678029,337363,340666,5303930,2531156,2772774,5128840,2441276,2687564,2670863,1320201,1350662,1732286,848999,883287,1815789,878487,937302,902736,376427,526309,367078,187602,179476,385692,196553,189139,405630,207431,198199,462803,234906,227897,475774,236296,239478,441530,218258,223272,403606,198335,205271,418193,203754,214439,468957,228652,240305,515435,251938,263497,496997,241666,255331,432815,208591,224224,370542,176292,194250,264470,123130,141340,192001,85790,106211,162593,68932,93661,138473,53551,84922,145199,45024,100175,39.1,37.7,40.3
040,25,Massachusetts,3,6566440,3176189,3390251,367547,187867,179680,707120,360655,346465,342865,176090,166775,685194,340695,344499,5323782,2541331,2782451,5148908,2451577,2697331,2679076,1324504,1354572,1733847,850246,883601,1823288,882145,941143,906579,378491,528088,367547,187867,179680,384931,196171,188760,405019,207011,198008,466475,236378,230097,478754,237880,240874,445094,220262,224832,406091,199669,206422,415408,202573,212835,467254,227742,239512,514754,251606,263148,498450,242434,256016,435747,209952,225795,374337,178153,196184,266873,124291,142582,192976,86319,106657,161977,68788,93189,138353,53561,84792,146400,45532,100868,39.1,37.6,40.3
040,25,Massachusetts,4,6614218,3201390,3412828,367417,187930,179487,703881,358902,344979,338887,173784,165103,691840,344934,346906,5377481,2569735,2807746,5204033,2480774,2723259,2688217,1330631,1357586,1739439,853799,885640,1850759,895220,955539,921995,386821,535174,367417,187930,179487,382960,195158,187802,402870,205630,197240,467630,236594,231036,481148,240238,240910,457435,226839,230596,416979,205063,211916,402574,196861,205713,462451,225036,237415,506807,247632,259175,505224,245904,259320,446462,215041,231421,392266,186643,205623,276677,129128,147549,197954,88722,109232,161053,68904,92149,136795,53203,83592,149516,46864,102652,39.2,37.7,40.5
040,25,Massachusetts,5,6664269,3228809,3435460,366313,187318,178995,701830,357879,343951,335569,171757,163812,694540,347677,346863,5431856,2599745,2832111,5260557,2511855,2748702,2699328,1338835,1360493,1750864,860958,889906,1855693,897314,958379,959460,405906,553554,366313,187318,178995,382387,195036,187351,401088,204400,196688,464827,234814,230013,483637,243063,240574,469575,233074,236501,428869,211676,217193,397671,194861,202810,454749,221347,233402,497724,242832,254892,507961,247324,260637,459217,221306,237911,390791,185852,204939,303095,141921,161174,206719,93097,113622,161308,69219,92089,135186,53115,82071,153152,48554,104598,39.2,37.7,40.6
040,25,Massachusetts,6,6715158,3254176,3460982,365242,186506,178736,699826,357059,342767,333378,170471,162907,698578,349718,348860,5485848,2626758,2859090,5316712,2540140,2776572,2714059,1346359,1367700,1763790,867903,895887,1864091,901178,962913,990253,421341,568912,365242,186506,178736,381240,194627,186613,400273,204165,196108,461959,232657,229302,488310,245799,242511,479920,238233,241687,439903,217620,222283,399616,195984,203632,444351,216066,228285,486894,237048,249846,509599,248164,261435,470620,226989,243631,396978,188977,208001,316929,148352,168577,221313,100021,121292,163225,70309,92916,133148,52718,80430,155638,49941,105697,39.3,37.7,40.7
040,25,Massachusetts,7,6764864,3279870,3484994,365329,186337,178992,694073,354037,340036,333816,170602,163214,702372,351540,350832,5540357,2654953,2885404,5371646,2568894,2802752,2729868,1355494,1374374,1776057,875514,900543,1872523,905314,967209,1020694,436526,584168,365329,186337,178992,377136,192582,184554,399314,203617,195697,460434,231745,228689,493377,248235,245142,489362,243574,245788,448729,222576,226153,405472,198961,206511,432494,210403,222091,475498,231612,243886,511370,248817,262553,479574,231513,248061,406081,193372,212709,332831,155907,176924,232424,105238,127186,166734,72028,94706,131047,52263,78784,157658,51090,106568,39.3,37.8,40.8
040,25,Massachusetts,8,6797484,3296395,3501089,364915,186287,178628,688793,351366,337427,332586,169921,162665,701325,350131,351194,5579429,2674628,2904801,5411190,2588821,2822369,2735302,1359150,1376152,1782438,880448,901990,1879031,908009,971022,1048396,450233,598163,364915,186287,178628,374514,191284,183230,395326,201432,193894,458776,230618,228158,494088,248084,246004,494390,247179,247211,456309,226598,229711,412627,202693,209934,419112,203978,215134,467781,227231,240550,507769,247097,260672,486341,235114,251227,417140,198567,218573,347840,162813,185027,242550,110154,132396,169334,73182,96152,130081,52244,77837,158591,51840,106751,39.3,37.8,40.8
040,25,Massachusetts,9,6827280,3312204,3515076,362686,185143,177543,685960,350225,335735,330235,168557,161678,702092,349502,352590,5617140,2694629,2922511,5448399,2608279,2840120,2742778,1364517,1378261,1790012,886788,903224,1879270,907578,971692,1077025,464411,612614,362686,185143,177543,373407,190849,182558,392114,199706,192408,457435,229721,227714,495331,248008,247323,497571,250175,247396,466185,231855,234330,420684,206950,213734,405572,197808,207764,462080,223973,238107,499163,242826,256337,491544,237858,253686,426483,202921,223562,363494,170085,193409,250601,113932,136669,173396,75098,98298,130044,52687,77357,159490,52609,106881,39.4,37.8,40.9
040,25,Massachusetts,10,6863560,3330954,3532606,361951,184791,177160,683278,348879,334399,329134,167882,161252,701432,348234,353198,5657576,2715394,2942182,5489197,2629402,2859795,2759454,1373614,1385840,1809145,898534,910611,1872957,904335,968622,1105663,478299,627364,361951,184791,177160,372427,190423,182004,391108,199492,191616,455637,228340,227297,494672,246740,247932,502570,254057,248513,475976,236829,239147,430587,212258,218329,400012,195390,204622,453866,220042,233824,489095,237502,251593,492645,238558,254087,437351,208233,229118,361790,169083,192707,273693,124867,148826,180690,78478,102212,130052,52783,77269,159438,53088,106350,39.4,37.9,40.8
