SUMLEV,STATE,STNAME,YEAR,POPESTIMATE,POPEST_MALE,POPEST_FEM,UNDER5_TOT,UNDER5_MALE,UNDER5_FEM,AGE513_TOT,AGE513_MALE,AGE513_FEM,AGE1417_TOT,AGE1417_MALE,AGE1417_FEM,AGE1824_TOT,AGE1824_MALE,AGE1824_FEM,AGE16PLUS_TOT,AGE16PLUS_MALE,AGE16PLUS_FEM,AGE18PLUS_TOT,AGE18PLUS_MALE,AGE18PLUS_FEM,AGE1544_TOT,AGE1544_MALE,AGE1544_FEM,AGE2544_TOT,AGE2544_MALE,AGE2544_FEM,AGE4564_TOT,AGE4564_MALE,AGE4564_FEM,AGE65PLUS_TOT,AGE65PLUS_MALE,AGE65PLUS_FEM,AGE04_TOT,AGE04_MALE,AGE04_FEM,AGE59_TOT,AGE59_MALE,AGE59_FEM,AGE1014_TOT,AGE1014_MALE,AGE1014_FEM,AGE1519_TOT,AGE1519_MALE,AGE1519_FEM,AGE2024_TOT,AGE2024_MALE,AGE2024_FEM,AGE2529_TOT,AGE2529_MALE,AGE2529_FEM,AGE3034_TOT,AGE3034_MALE,AGE3034_FEM,AGE3539_TOT,AGE3539_MALE,AGE3539_FEM,AGE4044_TOT,AGE4044_MALE,AGE4044_FEM,AGE4549_TOT,AGE4549_MALE,AGE4549_FEM,AGE5054_TOT,AGE5054_MALE,AGE5054_FEM,AGE5559_TOT,AGE5559_MALE,AGE5559_FEM,AGE6064_TOT,AGE6064_MALE,AGE6064_FEM,AGE6569_TOT,AGE6569_MALE,AGE6569_FEM,AGE7074_TOT,AGE7074_MALE,AGE7074_FEM,AGE7579_TOT,AGE7579_MALE,AGE7579_FEM,AGE8084_TOT,AGE8084_MALE,AGE8084_FEM,AGE85PLUS_TOT,AGE85PLUS_MALE,AGE85PLUS_FEM,MEDIAN_AGE_TOT,MEDIAN_AGE_MALE,MEDIAN_AGE_FEM
040,56,Wyoming,1,563626,287437,276189,40203,20596,19607,66191,34173,32018,29008,15007,14001,56429,29556,26873,443141,225399,217742,428224,217661,210563,223075,116463,106612,144615,75522,69093,157090,79969,77121,70090,32614,37476,40203,20596,19607,37213,19203,18010,35955,18592,17363,38142,19626,18516,40318,21315,19003,41276,21752,19524,36373,18919,17454,33861,17702,16159,33105,17149,15956,39472,19713,19759,44105,22450,21655,40946,20928,20018,32567,16878,15689,22974,11555,11419,16594,8126,8468,12492,5704,6788,9428,4176,5252,8602,3053,5549,36.8,36.0,37.7
040,56,Wyoming,2,563775,287471,276304,40200,20596,19604,66191,34174,32017,29009,15008,14001,56430,29556,26874,443293,225432,217861,428375,217693,210682,223076,116465,106611,144614,75523,69091,157101,79972,77129,70230,32642,37588,40200,20596,19604,37212,19203,18009,35956,18593,17363,38144,19628,18516,40318,21314,19004,41274,21751,19523,36373,18919,17454,33862,17703,16159,33105,17150,15955,39473,19712,19761,44108,22451,21657,40951,20931,20020,32569,16878,15691,22985,11562,11423,16600,8127,8473,12501,5705,6796,9451,4179,5272,8693,3069,5624,36.8,36.0,37.7
040,56,Wyoming,3,564531,287806,276725,40178,20549,19629,66372,34292,32080,28943,14961,13982,56359,29490,26869,443878,225698,218180,429038,218004,211034,223263,116554,106709,144971,75724,69247,157159,79954,77205,70549,32836,37713,40178,20549,19629,37393,19293,18100,35989,18620,17369,37874,19544,18330,40418,21286,19132,41356,21801,19555,36687,19082,17605,33762,17646,16116,33166,17195,15971,39014,19523,19491,43969,22342,21627,41175,21037,20138,33001,17052,15949,23154,11671,11483,16696,8181,8515,12487,5703,6784,9462,4177,5285,8750,3104,5646,36.8,36.0,37.7
040,56,Wyoming,4,567491,289357,278134,39587,20176,19411,67130,34687,32443,28703,14746,13957,56318,29485,26833,446519,227201,219318,432071,219748,212323,223871,116967,106904,146053,76397,69656,157444,80059,77385,72256,33807,38449,39587,20176,19411,38188,19661,18527,36145,18687,17458,36905,19141,17764,40913,21429,19484,41157,21697,19460,38001,19810,18191,33276,17388,15888,33619,17502,16117,36785,18565,18220,43556,21995,21561,42010,21460,20550,35093,18039,17054,23764,12019,11745,17199,8454,8745,12690,5825,6865,9611,4248,5363,8992,3261,5731,36.9,36.1,37.7
040,56,Wyoming,5,576656,294466,282190,39010,19875,19135,68705,35440,33265,28766,14752,14014,57840,30464,27376,454412,231747,222665,440175,224399,215776,228622,119797,108825,149260,78302,70958,157268,79985,77283,75807,35648,40159,39010,19875,19135,39424,20279,19145,36525,18882,17643,36907,19080,17827,42455,22415,20040,41298,21763,19535,39644,20782,18862,34095,17845,16250,34223,17912,16311,35599,18083,17516,42812,21613,21199,43113,21922,21191,35744,18367,17377,25993,13186,12807,17914,8833,9081,12836,5913,6923,9819,4323,5496,9245,3393,5852,36.9,36.1,37.7
040,56,Wyoming,6,582620,297502,285118,38807,19863,18944,69938,35971,33967,29061,14926,14135,58758,31034,27724,459289,234135,225154,444814,226742,218072,231486,121189,110297,150917,79042,71875,156266,79371,76895,78873,37295,41578,38807,19863,18944,40267,20699,19568,36921,19085,17836,37343,19283,18060,43226,22864,20362,40841,21424,19417,40839,21346,19493,35071,18375,16696,34166,17897,16269,33971,17416,16555,42019,21083,20936,43267,21910,21357,37009,18962,18047,27337,13862,13475,18993,9411,9582,13280,6196,7084,9635,4245,5390,9628,3581,6047,36.8,36.1,37.6
040,56,Wyoming,7,583159,297755,285404,38501,19786,18715,70555,36173,34382,29480,15175,14305,57402,30258,27144,459288,234069,225219,444623,226621,218002,231171,121051,110120,151800,79521,72279,153439,77951,75488,81982,38891,43091,38501,19786,18715,40779,20809,19970,37287,19267,18020,36583,18892,17691,42788,22638,20150,40859,21489,19370,41196,21562,19634,35822,18653,17169,33923,17817,16106,32696,16799,15897,40247,20247,20000,42842,21656,21186,37654,19249,18405,28903,14753,14150,19789,9732,10057,13734,6473,7261,9558,4189,5369,9998,3744,6254,36.8,36.1,37.6
040,56,Wyoming,8,586389,299683,286706,38512,19961,18551,71644,36713,34931,29588,15285,14303,56360,29790,26570,461358,235328,226030,446645,227724,218921,231798,121433,110365,153197,80133,73064,151839,77202,74637,85249,40599,44650,38512,19961,18551,41151,21000,20151,37840,19488,18352,36831,19117,17714,41770,22183,19587,40929,21491,19438,41446,21672,19774,37288,19430,17858,33534,17540,15994,32610,16849,15761,38161,19247,18914,42484,21476,21008,38584,19630,18954,30584,15642,14942,20558,10134,10424,14194,6718,7476,9634,4203,5431,10279,3902,6377,36.8,36.2,37.6
040,56,Wyoming,9,585243,298952,286291,38051,19821,18230,71601,36637,34964,29423,15298,14125,54911,29026,25885,461001,234948,226053,446168,227196,218972,229899,120210,109689,152919,79713,73206,149918,76225,73693,88420,42232,46188,38051,19821,18230,40435,20592,19843,38520,19872,18648,36485,18970,17515,40495,21527,18968,40354,21037,19317,41297,21496,19801,38127,19886,18241,33141,17294,15847,32798,17003,15795,35799,18118,17681,41859,21085,20774,39462,20019,19443,32321,16468,15853,21233,10521,10712,14596,6959,7637,9694,4258,5436,10576,4026,6550,37.1,36.5,37.8
040,56,Wyoming,10,579994,295879,284115,36693,18961,17732,70277,36071,34206,29379,15213,14166,53235,28099,25136,458257,233200,225057,443645,225634,218011,226449,118249,108200,151334,78785,72549,147120,74679,72441,91956,44071,47885,36693,18961,17732,38936,19913,19023,38840,20006,18834,36327,18996,17331,38788,20468,18320,39641,20722,18919,40060,20805,19255,38508,20023,18485,33125,17235,15890,32684,16940,15744,33838,17112,16726,40430,20359,20071,40168,20268,19900,32636,16566,16070,23309,11690,11619,15216,7291,7925,9956,4437,5519,10839,4087,6752,37.6,37.0,38.3
