SUMLEV,STATE,STNAME,YEAR,POPESTIMATE,POPEST_MALE,POPEST_FEM,UNDER5_TOT,UNDER5_MALE,UNDER5_FEM,AGE513_TOT,AGE513_MALE,AGE513_FEM,AGE1417_TOT,AGE1417_MALE,AGE1417_FEM,AGE1824_TOT,AGE1824_MALE,AGE1824_FEM,AGE16PLUS_TOT,AGE16PLUS_MALE,AGE16PLUS_FEM,AGE18PLUS_TOT,AGE18PLUS_MALE,AGE18PLUS_FEM,AGE1544_TOT,AGE1544_MALE,AGE1544_FEM,AGE2544_TOT,AGE2544_MALE,AGE2544_FEM,AGE4564_TOT,AGE4564_MALE,AGE4564_FEM,AGE65PLUS_TOT,AGE65PLUS_MALE,AGE65PLUS_FEM,AGE04_TOT,AGE04_MALE,AGE04_FEM,AGE59_TOT,AGE59_MALE,AGE59_FEM,AGE1014_TOT,AGE1014_MALE,AGE1014_FEM,AGE1519_TOT,AGE1519_MALE,AGE1519_FEM,AGE2024_TOT,AGE2024_MALE,AGE2024_FEM,AGE2529_TOT,AGE2529_MALE,AGE2529_FEM,AGE3034_TOT,AGE3034_MALE,AGE3034_FEM,AGE3539_TOT,AGE3539_MALE,AGE3539_FEM,AGE4044_TOT,AGE4044_MALE,AGE4044_FEM,AGE4549_TOT,AGE4549_MALE,AGE4549_FEM,AGE5054_TOT,AGE5054_MALE,AGE5054_FEM,AGE5559_TOT,AGE5559_MALE,AGE5559_FEM,AGE6064_TOT,AGE6064_MALE,AGE6064_FEM,AGE6569_TOT,AGE6569_MALE,AGE6569_FEM,AGE7074_TOT,AGE7074_MALE,AGE7074_FEM,AGE7579_TOT,AGE7579_MALE,AGE7579_FEM,AGE8084_TOT,AGE8084_MALE,AGE8084_FEM,AGE85PLUS_TOT,AGE85PLUS_MALE,AGE85PLUS_FEM,MEDIAN_AGE_TOT,MEDIAN_AGE_MALE,MEDIAN_AGE_FEM
040,53,Washington,1,6724540,3349707,3374833,439657,225088,214569,780528,399541,380987,361169,185573,175596,650053,335013,315040,5327767,2634593,2693174,5143186,2539505,2603681,2765726,1410022,1355704,1842086,934314,907772,1823370,900203,923167,827677,369975,457702,439657,225088,214569,429877,219702,210175,438233,224717,213516,462128,237577,224551,461512,238131,223381,480398,245014,235384,453383,229863,223520,448607,226850,221757,459698,232587,227111,492909,246507,246402,495296,245997,249299,453078,221321,231757,382087,186378,195709,270474,131064,139410,186746,88760,97986,142068,64325,77743,111118,45743,65375,117271,40083,77188,37.3,36.2,38.3
040,53,Washington,2,6724540,3349706,3374834,439657,225088,214569,780529,399541,380988,361170,185574,175596,650052,335013,315039,5327765,2634591,2693174,5143184,2539503,2603681,2765726,1410022,1355704,1842086,934313,907773,1823368,900202,923166,827678,369975,457703,439657,225088,214569,429877,219702,210175,438234,224717,213517,462129,237578,224551,461511,238131,223380,480398,245014,235384,453382,229863,223519,448607,226849,221758,459699,232587,227112,492908,246507,246401,495296,245997,249299,453077,221320,231757,382087,186378,195709,270475,131064,139411,186746,88760,97986,142068,64325,77743,111118,45743,65375,117271,40083,77188,37.3,36.2,38.3
040,53,Washington,3,6743009,3358501,3384508,441125,225731,215394,781464,400047,381417,360276,184983,175293,650574,335273,315301,5344087,2642421,2701666,5160144,2547740,2612404,2769855,1411849,1358006,1846478,936379,910099,1829309,903115,926194,833783,372973,460810,441125,225731,215394,430198,219881,210317,438739,224952,213787,459582,236340,223242,463795,239130,224665,481561,245451,236110,456678,231567,225111,446795,225869,220926,461444,233492,227952,490795,245566,245229,496002,246354,249648,455928,222734,233194,386584,188461,198123,273426,132354,141072,188650,89748,98902,142174,64422,77752,111391,46026,65365,118142,40423,77719,37.3,36.3,38.3
040,53,Washington,4,6827479,3403013,3424466,444771,227480,217291,785502,402197,383305,356270,182472,173798,662298,343210,319088,5421658,2683504,2738154,5240936,2590864,2650072,2799771,1429073,1370698,1869083,948367,920716,1850855,913664,937191,858700,385623,473077,444771,227480,217291,433490,221597,211893,439892,225576,214316,449725,231462,218263,480963,249244,231719,488611,249497,239114,471552,238975,232577,439142,221933,217209,469778,237962,231816,478352,239725,238627,498640,247813,250827,465966,227827,238139,407897,198299,209598,285226,137800,147426,196900,93916,102984,144114,65603,78511,112021,46844,65177,120439,41460,78979,37.3,36.3,38.4
040,53,Washington,5,6898599,3439555,3459044,444054,226610,217444,790729,404802,385927,354199,181583,172616,666981,346142,320839,5487604,2717735,2769869,5309617,2626560,2683057,2821848,1441867,1379981,1888827,959388,929439,1849302,912914,936388,904507,408116,496391,444054,226610,217444,440206,225237,214969,438682,224811,213871,442767,227659,215108,490254,254820,235434,491161,251312,239849,485207,246065,239142,441207,223111,218096,471252,238900,232352,467178,234321,232857,497219,247173,250046,475276,232620,242656,409629,198800,210829,313954,151205,162749,207990,99564,108426,147456,67409,80047,112143,47378,64765,122964,42560,80404,37.4,36.4,38.5
040,53,Washington,6,6966252,3475313,3490939,443184,226265,216919,796644,407343,389301,354275,181879,172396,666817,346347,320470,5549659,2750784,2798875,5372149,2659826,2712323,2841447,1453532,1387915,1908676,970777,937899,1852592,915272,937320,944064,427430,516634,443184,226265,216919,446984,228900,218084,437981,223914,214067,439710,225777,213933,493061,256978,236083,495941,254407,241534,497166,252881,244285,448693,227132,221561,466876,236357,230519,457516,230055,227461,495591,246545,249046,480230,235446,244784,419255,203226,216029,330525,158875,171650,223494,106896,116598,152782,70128,82654,112146,47915,64231,125117,43616,81501,37.5,36.5,38.6
040,53,Washington,7,7057531,3524233,3533298,444931,227682,217249,800419,408890,391529,357361,183515,173846,667399,347512,319887,5633560,2795992,2837568,5454820,2704146,2750674,2875809,1474092,1401717,1940862,989041,951821,1860935,919927,941008,985624,447666,537958,444931,227682,217249,450868,230568,220300,439364,224298,215066,439484,226215,213269,495463,258836,236627,511226,263568,247658,509531,259545,249986,459983,233195,226788,460122,232733,227389,454592,229156,225436,492882,245354,247528,482946,237434,245512,430515,207983,222532,348506,167551,180955,238371,113763,124608,159225,73333,85892,112392,48350,64042,127130,44669,82461,37.5,36.5,38.6
040,53,Washington,8,7167287,3580700,3586587,447558,229077,218481,808580,412819,395761,359213,184355,174858,662203,344981,317222,5731663,2846906,2884757,5551936,2754449,2797487,2915689,1495995,1419694,1983325,1012289,971036,1877914,928882,949032,1028494,468297,560197,447558,229077,218481,456652,233570,223082,440980,224879,216101,441738,227302,214436,490626,256404,234222,530929,274664,256265,521650,266058,255592,476577,241886,234691,454169,229681,224488,461225,232898,228327,486542,242254,244288,487279,240036,247243,442868,213694,229174,367893,176521,191372,252076,119948,132128,165513,76640,88873,113674,49094,64580,129338,46094,83244,37.6,36.5,38.7
040,53,Washington,9,7299961,3649869,3650092,454207,232786,221421,821185,419524,401661,359498,183984,175514,659579,344109,315470,5847107,2906993,2940114,5665071,2813575,2851496,2971311,1527008,1444303,2039744,1043439,996305,1893238,937272,955966,1072510,488755,583755,454207,232786,221421,462773,236483,226290,445922,227565,218357,444976,228827,216149,486591,254742,231849,555104,288387,266717,537007,274675,262332,497536,252921,244615,450097,227456,222641,471631,238351,233280,476026,237424,238602,491703,242348,249355,453878,219149,234729,388992,185919,203073,263443,125066,138377,173364,80375,92989,115679,50205,65474,131032,47190,83842,37.5,36.5,38.7
040,53,Washington,10,7427951,3715398,3712553,459380,235531,223849,831522,425035,406487,360754,183861,176893,657852,342979,314873,5959609,2964696,2994913,5776295,2870971,2905324,3031996,1559130,1472866,2102649,1077587,1025062,1899782,941253,958529,1116012,509152,606860,459380,235531,223849,465961,237837,228124,454820,232495,222325,445505,228468,217037,483842,253075,230767,577839,300968,276871,549710,281971,267739,518844,264071,254773,456256,230577,225679,476649,241277,235372,466708,232846,233862,492419,242883,249536,464006,224247,239759,391335,186757,204578,290623,137436,153187,183422,85417,98005,118884,51826,67058,131748,47716,84032,37.6,36.6,38.6
