SUMLEV,STATE,STNAME,YEAR,POPESTIMATE,POPEST_MALE,POPEST_FEM,UNDER5_TOT,UNDER5_MALE,UNDER5_FEM,AGE513_TOT,AGE513_MALE,AGE513_FEM,AGE1417_TOT,AGE1417_MALE,AGE1417_FEM,AGE1824_TOT,AGE1824_MALE,AGE1824_FEM,AGE16PLUS_TOT,AGE16PLUS_MALE,AGE16PLUS_FEM,AGE18PLUS_TOT,AGE18PLUS_MALE,AGE18PLUS_FEM,AGE1544_TOT,AGE1544_MALE,AGE1544_FEM,AGE2544_TOT,AGE2544_MALE,AGE2544_FEM,AGE4564_TOT,AGE4564_MALE,AGE4564_FEM,AGE65PLUS_TOT,AGE65PLUS_MALE,AGE65PLUS_FEM,AGE04_TOT,AGE04_MALE,AGE04_FEM,AGE59_TOT,AGE59_MALE,AGE59_FEM,AGE1014_TOT,AGE1014_MALE,AGE1014_FEM,AGE1519_TOT,AGE1519_MALE,AGE1519_FEM,AGE2024_TOT,AGE2024_MALE,AGE2024_FEM,AGE2529_TOT,AGE2529_MALE,AGE2529_FEM,AGE3034_TOT,AGE3034_MALE,AGE3034_FEM,AGE3539_TOT,AGE3539_MALE,AGE3539_FEM,AGE4044_TOT,AGE4044_MALE,AGE4044_FEM,AGE4549_TOT,AGE4549_MALE,AGE4549_FEM,AGE5054_TOT,AGE5054_MALE,AGE5054_FEM,AGE5559_TOT,AGE5559_MALE,AGE5559_FEM,AGE6064_TOT,AGE6064_MALE,AGE6064_FEM,AGE6569_TOT,AGE6569_MALE,AGE6569_FEM,AGE7074_TOT,AGE7074_MALE,AGE7074_FEM,AGE7579_TOT,AGE7579_MALE,AGE7579_FEM,AGE8084_TOT,AGE8084_MALE,AGE8084_FEM,AGE85PLUS_TOT,AGE85PLUS_MALE,AGE85PLUS_FEM,MEDIAN_AGE_TOT,MEDIAN_AGE_MALE,MEDIAN_AGE_FEM
040,22,Louisiana,1,4533372,2219292,2314080,314260,160136,154124,552742,282345,270397,251013,128312,122701,474531,237638,236893,3544274,1714324,1829950,3415357,1648499,1766858,1858120,929785,928335,1193032,594748,598284,1189937,578824,611113,557857,237289,320568,314260,160136,154124,306362,156386,149976,306836,156872,149964,326779,165747,161032,338309,169290,169019,332925,166926,165999,295508,148120,147388,276479,137544,138935,288120,142158,145962,325046,159073,165973,329329,161186,168143,292567,141798,150769,242995,116767,126228,178365,83130,95235,133629,60121,73508,102876,43236,59640,77301,29905,47396,65686,20897,44789,35.8,34.5,37.2
040,22,Louisiana,2,4533500,2219364,2314136,314262,160137,154125,552746,282347,270399,251015,128313,122702,474545,237649,236896,3544394,1714392,1830002,3415477,1648567,1766910,1858166,929820,928346,1193063,594772,598291,1189961,578842,611119,557908,237304,320604,314262,160137,154125,306364,156387,149977,306839,156874,149965,326784,165751,161033,338319,169297,169022,332934,166934,166000,295516,148125,147391,276485,137549,138936,288128,142164,145964,325055,159080,165975,329334,161189,168145,292572,141802,150770,243000,116771,126229,178368,83131,95237,133634,60123,73511,102884,43239,59645,77311,29909,47402,65711,20902,44809,35.8,34.5,37.2
040,22,Louisiana,3,4544635,2224710,2319925,313893,159864,154029,553868,282951,270917,250080,127770,122310,474823,237879,236944,3555139,1719651,1835488,3426794,1654125,1772669,1861738,931678,930060,1197112,596808,600304,1194081,580694,613387,560778,238744,322034,313893,159864,154029,306364,156402,149962,307781,157328,150453,324063,164636,159427,340563,170234,170329,334185,167497,166688,298644,149753,148891,276248,137440,138808,288035,142118,145917,323761,158402,165359,329775,161317,168458,294731,142853,151878,245814,118122,127692,179320,83603,95717,134470,60538,73932,102979,43353,59626,77623,30062,47561,66386,21188,45198,35.9,34.5,37.2
040,22,Louisiana,4,4576244,2239686,2336558,313621,159738,153883,556436,284297,272139,246274,125547,120727,475389,238565,236824,3585026,1733948,1851078,3459913,1670104,1789809,1867398,934380,933018,1206526,601198,605328,1206167,585907,620260,571831,244434,327397,313621,159738,153883,306905,156751,150154,310322,158476,151846,312811,159544,153267,348061,173638,174423,336177,168257,167920,309238,155061,154177,272662,135749,136913,288449,142131,146318,314919,154083,160836,330752,161418,169334,301439,146176,155263,259057,124230,134827,183081,85533,97548,138173,62227,75946,103924,44129,59795,78093,30334,47759,68560,22211,46349,35.9,34.6,37.3
040,22,Louisiana,5,4602067,2251808,2350259,310945,158375,152570,559030,285470,273560,244197,124630,119567,475423,238730,236693,3609988,1745717,1864271,3487895,1683333,1804562,1872930,937126,935804,1214717,605154,609563,1201599,582927,618672,596156,256522,339634,310945,158375,152570,310442,158518,151924,309995,158340,151655,305685,155921,149764,352528,176051,176477,336647,168675,167972,317338,158994,158344,273695,135928,137767,287037,141557,145480,306023,149909,156114,328089,159636,168453,308267,149412,158855,259220,123970,135250,198412,93130,105282,143247,64532,78715,105176,45008,60168,78482,30587,47895,70839,23265,47574,36.0,34.7,37.4
040,22,Louisiana,6,4626040,2263782,2362258,308134,157269,150865,560683,285884,274799,243995,124470,119525,473471,238546,234925,3634008,1757719,1876289,3513228,1696159,1817069,1879571,941335,938236,1224037,609964,614073,1200800,581680,619120,614920,265969,348951,308134,157269,150865,313802,159830,153972,308813,157699,151114,301856,153931,147925,353678,177440,176238,337203,169312,167891,325144,162657,162487,278209,138270,139939,283481,139725,143756,297470,145596,151874,325932,158458,167474,313327,151532,161795,264071,126094,137977,206902,97317,109585,149766,67660,82106,107644,46278,61366,78113,30641,47472,72495,24073,48422,36.1,34.8,37.4
040,22,Louisiana,7,4645938,2273563,2372375,309448,157758,151690,557957,284558,273399,246810,125776,121034,465486,235308,230178,3653349,1767348,1886001,3531723,1705471,1826252,1882856,943308,939548,1233918,614608,619310,1197793,579841,617952,634526,275714,358812,309448,157758,151690,313835,160000,153835,307480,156942,150538,299400,152591,146809,349538,176109,173429,340746,171240,169506,329112,164152,164960,285409,141910,143499,278651,137306,141345,288812,141395,147417,322597,156573,166024,315705,152844,162861,270679,129029,141650,216678,102056,114622,155031,70246,84785,110496,47682,62814,77922,30915,47007,74399,24815,49584,36.2,34.9,37.5
040,22,Louisiana,8,4666998,2283827,2383171,311817,159172,152645,555734,283247,272487,247976,126520,121456,455172,230960,224212,3674240,1777482,1896758,3551471,1714888,1836583,1885573,945551,940022,1244379,619728,624651,1196686,578623,618063,655234,285577,369657,311817,159172,152645,312761,159241,153520,304927,155663,149264,300464,153053,147411,340730,172770,167960,345000,173259,171741,331165,164954,166211,294682,146332,148350,273532,135183,138349,284203,138974,145229,316404,153531,162873,317638,153412,164226,278441,132706,145735,227237,106906,120331,159758,72506,87252,113116,48975,64141,78685,31362,47323,76438,25828,50610,36.4,35.1,37.7
040,22,Louisiana,9,4681346,2289335,2392011,312813,159370,153443,555434,283033,272401,246963,126079,120884,442366,225263,217103,3690949,1784614,1906335,3566136,1720853,1845283,1882314,944097,938217,1253274,623519,629755,1193025,576053,616972,677471,296018,381453,312813,159370,153443,311417,158457,152960,304306,155340,148966,301502,153761,147741,327538,166817,160721,349625,175005,174620,331053,164764,166289,303976,151036,152940,268620,132714,135906,283399,138414,144985,307256,148928,158328,317883,153052,164831,284487,135659,148828,239327,112328,126999,163365,74314,89051,116597,50618,65979,79593,32008,47585,78589,26750,51839,36.6,35.3,37.9
040,22,Louisiana,10,4673673,2283039,2390634,311134,158363,152771,552634,281594,271040,244174,124516,119658,431358,219532,211826,3690110,1781999,1908111,3565731,1718566,1847165,1868029,935811,932218,1252485,622332,630153,1184090,571048,613042,697798,305654,392144,311134,158363,152771,306331,155893,150438,306291,156270,150021,299038,152629,146409,316506,160850,155656,348193,173987,174206,327448,163294,164154,309037,153022,156015,267807,132029,135778,280703,137225,143478,297511,144075,153436,315358,151561,163797,290518,138187,152331,239298,112095,127203,177185,81031,96154,120702,52365,68337,80638,32770,47868,79975,27393,52582,36.9,35.6,38.1
