SUMLEV,STATE,STNAME,YEAR,POPESTIMATE,POPEST_MALE,POPEST_FEM,UNDER5_TOT,UNDER5_MALE,UNDER5_FEM,AGE513_TOT,AGE513_MALE,AGE513_FEM,AGE1417_TOT,AGE1417_MALE,AGE1417_FEM,AGE1824_TOT,AGE1824_MALE,AGE1824_FEM,AGE16PLUS_TOT,AGE16PLUS_MALE,AGE16PLUS_FEM,AGE18PLUS_TOT,AGE18PLUS_MALE,AGE18PLUS_FEM,AGE1544_TOT,AGE1544_MALE,AGE1544_FEM,AGE2544_TOT,AGE2544_MALE,AGE2544_FEM,AGE4564_TOT,AGE4564_MALE,AGE4564_FEM,AGE65PLUS_TOT,AGE65PLUS_MALE,AGE65PLUS_FEM,AGE04_TOT,AGE04_MALE,AGE04_FEM,AGE59_TOT,AGE59_MALE,AGE59_FEM,AGE1014_TOT,AGE1014_MALE,AGE1014_FEM,AGE1519_TOT,AGE1519_MALE,AGE1519_FEM,AGE2024_TOT,AGE2024_MALE,AGE2024_FEM,AGE2529_TOT,AGE2529_MALE,AGE2529_FEM,AGE3034_TOT,AGE3034_MALE,AGE3034_FEM,AGE3539_TOT,AGE3539_MALE,AGE3539_FEM,AGE4044_TOT,AGE4044_MALE,AGE4044_FEM,AGE4549_TOT,AGE4549_MALE,AGE4549_FEM,AGE5054_TOT,AGE5054_MALE,AGE5054_FEM,AGE5559_TOT,AGE5559_MALE,AGE5559_FEM,AGE6064_TOT,AGE6064_MALE,AGE6064_FEM,AGE6569_TOT,AGE6569_MALE,AGE6569_FEM,AGE7074_TOT,AGE7074_MALE,AGE7074_FEM,AGE7579_TOT,AGE7579_MALE,AGE7579_FEM,AGE8084_TOT,AGE8084_MALE,AGE8084_FEM,AGE85PLUS_TOT,AGE85PLUS_MALE,AGE85PLUS_FEM,MEDIAN_AGE_TOT,MEDIAN_AGE_MALE,MEDIAN_AGE_FEM
040,13,Georgia,1,9687653,4729171,4958482,686785,350673,336112,1249248,637229,612019,555519,284459,271060,970157,492209,477948,7478195,3601334,3876861,7196101,3456810,3739291,4123179,2050173,2073006,2733100,1342762,1390338,2460809,1183809,1277000,1032035,438030,594005,686785,350673,336112,695161,353909,341252,689684,352577,337107,709999,362934,347065,680080,344477,335603,673935,333831,340104,661625,324379,337246,698059,340454,357605,699481,344098,355383,722661,353137,369524,668591,324343,344248,573551,271779,301772,496006,234550,261456,356007,166350,189657,250422,112713,137709,182735,77156,105579,129048,48500,80548,113823,33311,80512,35.3,34.1,36.5
040,13,Georgia,2,9688737,4730114,4958623,686803,350678,336125,1249287,637257,612030,555543,284479,271064,970658,492691,477967,7479210,3602236,3876974,7197104,3457700,3739404,4123998,2050929,2073069,2733402,1343022,1390380,2460921,1183882,1277039,1032123,438105,594018,686803,350678,336125,695182,353921,341261,689710,352599,337111,710186,363113,347073,680410,344794,335616,674096,333985,340111,661700,324439,337261,698099,340486,357613,699507,344112,355395,722686,353159,369527,668625,324365,344260,573578,271795,301783,496032,234563,261469,356025,166363,189662,250430,112719,137711,182753,77171,105582,129071,48520,80551,113844,33332,80512,35.3,34.1,36.5
040,13,Georgia,3,9712209,4741350,4970859,684775,349596,335179,1250732,637958,612774,554291,283743,270548,974903,494738,480165,7503994,3614320,3889674,7222411,3470053,3752358,4126646,2052254,2074392,2732714,1342822,1389892,2473776,1190101,1283675,1041018,442392,598626,684775,349596,335179,694421,353538,340883,691573,353469,338104,709771,363062,346709,684161,346370,337791,673576,334018,339558,664104,325545,338559,693677,338383,355294,701357,344876,356481,723258,353517,369741,671650,325916,345734,577882,274049,303833,500986,236619,264367,359247,167735,191512,252949,114065,138884,183803,77699,106104,129895,49071,80824,115124,33822,81302,35.4,34.1,36.6
040,13,Georgia,4,9803630,4787121,5016509,679180,346485,332695,1257392,641346,616046,550013,281275,268738,990398,503334,487064,7594916,3660182,3934734,7317045,3518015,3799030,4134743,2057391,2077352,2731071,1342684,1388387,2519788,1212464,1307324,1075788,459533,616255,679180,346485,332695,694674,353785,340889,699457,357463,341994,702033,359734,342299,701639,354973,346666,673813,335698,338115,674119,330026,344093,671832,327614,344218,711307,349346,361961,717750,351137,366613,683738,332060,351678,593603,282415,311188,524697,246852,277845,372481,173714,198767,263581,119370,144211,189106,80313,108793,131974,50704,81270,118646,35432,83214,35.6,34.3,36.8
040,13,Georgia,5,9903580,4835176,5068404,671440,342380,329060,1263781,644235,619546,549571,280763,268808,1009956,513996,495960,7693211,3708060,3985151,7418788,3567798,3850990,4155837,2067987,2087850,2734505,1343756,1390749,2535422,1219926,1315496,1138905,490120,648785,671440,342380,329060,698882,356008,342874,703094,358755,344339,698639,357849,340790,722693,366382,356311,676177,337523,338654,681035,333633,347402,660424,321320,339104,716869,351280,365589,709318,347240,362078,690887,335472,355415,611775,292018,319757,523442,245196,278246,408258,190527,217731,278560,126420,152140,194370,83230,111140,134636,52390,82246,123081,37553,85528,35.8,34.5,37.0
040,13,Georgia,6,9975592,4865905,5109687,661679,337012,324667,1269627,646819,622808,552876,282051,270825,1010157,514896,495261,7765639,3739755,4025884,7491410,3600023,3891387,4158186,2066671,2091515,2735075,1341251,1393824,2552014,1227266,1324748,1194164,516610,677554,661679,337012,324667,703383,358517,344866,706166,359829,346337,695196,355396,339800,727915,370024,357891,678535,338579,339956,684278,334519,349759,656548,318844,337704,715714,349309,366405,698872,342140,356732,698228,338878,359350,625759,299156,326603,529155,247092,282063,429773,200237,229536,299396,136243,163153,201554,86796,114758,136954,53931,83023,126487,39403,87084,36.0,34.7,37.2
040,13,Georgia,7,10071204,4908947,5162257,658437,335491,322946,1267310,645628,621682,563727,287477,276250,1011119,515831,495288,7859491,3781738,4077753,7581730,3640351,3941379,4175356,2073384,2101972,2745935,1344486,1401449,2576237,1238077,1338160,1248439,541957,706482,658437,335491,322946,702546,358591,343955,710189,361447,348742,696915,355705,341210,732506,373193,359313,693060,345871,347189,685648,334914,350734,660023,319904,340119,707204,343797,363407,691486,338099,353387,706083,342497,363586,638180,305490,332690,540488,251991,288497,452251,210153,242098,315617,143877,171740,210694,91195,119499,139515,55382,84133,130362,41350,89012,36.2,34.8,37.4
040,13,Georgia,8,10183353,4960439,5222914,659227,335869,323358,1267449,645272,622177,572604,291713,280891,1007613,514914,492699,7965752,3830864,4134888,7684073,3687585,3996488,4198418,2083854,2114564,2762768,1350763,1412005,2612017,1255598,1356419,1301675,566310,735365,659227,335869,323358,701501,357758,343743,710515,361050,349465,706193,360539,345654,729457,372552,356905,711407,354615,356792,686405,335364,351041,671201,325380,345821,693755,335404,358351,695811,340330,355481,708913,343762,365151,652179,312646,339533,555114,258860,296254,474433,219587,254846,329658,150199,179459,219001,95495,123506,143821,57370,86451,134762,43659,91103,36.3,35.0,37.6
040,13,Georgia,9,10308442,5017995,5290447,660608,336317,324291,1271774,647636,624138,578651,294699,283952,1004459,512726,491733,8087578,3887520,4200058,7797409,3739343,4058066,4228893,2097703,2131190,2788434,1362732,1425702,2650097,1274409,1375688,1354419,589476,764943,660608,336317,324291,699362,356629,342733,715063,363461,351602,716914,365689,351225,723545,369282,354263,734973,366201,368772,691836,338747,353089,685767,331760,354007,675858,326024,349834,708557,345827,362730,706070,342768,363302,664854,319136,345718,570616,266678,303938,496469,228556,267913,341633,155273,186360,228939,100289,128650,148318,59620,88698,139060,45738,93322,36.5,35.2,37.8
040,13,Georgia,10,10417031,5067956,5349075,658794,335212,323582,1273503,648111,625392,581514,295342,286172,1002571,511610,490961,8198315,3939285,4259030,7903220,3789291,4113929,4257015,2111311,2145704,2815975,1376973,1439002,2678130,1288014,1390116,1406544,612694,793850,658794,335212,323582,694429,353625,340804,722119,367100,355019,723042,368174,354868,717998,366164,351834,754281,376592,377689,697301,341961,355340,696164,336664,359500,668229,321756,346473,715877,348467,367410,700527,340487,360040,672816,323108,349708,588910,275952,312958,494781,226581,268200,374420,170264,204156,241645,105881,135764,152669,62043,90626,143029,47925,95104,36.7,35.4,37.9
