SUMLEV,STATE,STNAME,YEAR,POPESTIMATE,POPEST_MALE,POPEST_FEM,UNDER5_TOT,UNDER5_MALE,UNDER5_FEM,AGE513_TOT,AGE513_MALE,AGE513_FEM,AGE1417_TOT,AGE1417_MALE,AGE1417_FEM,AGE1824_TOT,AGE1824_MALE,AGE1824_FEM,AGE16PLUS_TOT,AGE16PLUS_MALE,AGE16PLUS_FEM,AGE18PLUS_TOT,AGE18PLUS_MALE,AGE18PLUS_FEM,AGE1544_TOT,AGE1544_MALE,AGE1544_FEM,AGE2544_TOT,AGE2544_MALE,AGE2544_FEM,AGE4564_TOT,AGE4564_MALE,AGE4564_FEM,AGE65PLUS_TOT,AGE65PLUS_MALE,AGE65PLUS_FEM,AGE04_TOT,AGE04_MALE,AGE04_FEM,AGE59_TOT,AGE59_MALE,AGE59_FEM,AGE1014_TOT,AGE1014_MALE,AGE1014_FEM,AGE1519_TOT,AGE1519_MALE,AGE1519_FEM,AGE2024_TOT,AGE2024_MALE,AGE2024_FEM,AGE2529_TOT,AGE2529_MALE,AGE2529_FEM,AGE3034_TOT,AGE3034_MALE,AGE3034_FEM,AGE3539_TOT,AGE3539_MALE,AGE3539_FEM,AGE4044_TOT,AGE4044_MALE,AGE4044_FEM,AGE4549_TOT,AGE4549_MALE,AGE4549_FEM,AGE5054_TOT,AGE5054_MALE,AGE5054_FEM,AGE5559_TOT,AGE5559_MALE,AGE5559_FEM,AGE6064_TOT,AGE6064_MALE,AGE6064_FEM,AGE6569_TOT,AGE6569_MALE,AGE6569_FEM,AGE7074_TOT,AGE7074_MALE,AGE7074_FEM,AGE7579_TOT,AGE7579_MALE,AGE7579_FEM,AGE8084_TOT,AGE8084_MALE,AGE8084_FEM,AGE85PLUS_TOT,AGE85PLUS_MALE,AGE85PLUS_FEM,MEDIAN_AGE_TOT,MEDIAN_AGE_MALE,MEDIAN_AGE_FEM
040,48,Texas,1,25145561,12472280,12673281,1928473,984149,944324,3438990,1756573,1682417,1498361,769527,728834,2572969,1321619,1251350,19035255,9350891,9684364,18279737,8962031,9317706,10772058,5445896,5326162,7071855,3544857,3526998,6033027,2959891,3073136,2601886,1135664,1466222,1928473,984149,944324,1928234,983814,944420,1881883,962866,919017,1883124,968686,914438,1817079,932353,884726,1853039,938966,914073,1760434,882887,877547,1763587,876139,887448,1694795,846865,847930,1760467,874863,885604,1674869,827933,846936,1422924,691275,731649,1174767,565820,608947,853100,403269,449831,619156,283865,335291,477245,208530,268715,347206,139029,208177,305179,100971,204208,33.6,32.6,34.6
040,48,Texas,2,25146072,12472544,12673528,1928474,984149,944325,3438996,1756575,1682421,1498358,769525,728833,2573220,1321800,1251420,19035762,9351154,9684608,18280244,8962295,9317949,10772344,5446097,5326247,7071894,3544880,3527014,6033044,2959903,3073141,2602086,1135712,1466374,1928474,984149,944325,1928239,983818,944421,1881885,962865,919020,1883245,968753,914492,1817205,932464,884741,1853061,938983,914078,1760442,882890,877552,1763598,876143,887455,1694793,846864,847929,1760468,874868,885600,1674876,827936,846940,1422925,691278,731647,1174775,565821,608954,853110,403272,449838,619172,283873,335299,477271,208540,268731,347243,139037,208206,305290,100990,204300,33.6,32.6,34.6
040,48,Texas,3,25241897,12520150,12721747,1930013,985015,944998,3449087,1761466,1687621,1498819,769354,729465,2583332,1327213,1256119,19119410,9393044,9726366,18363978,9004315,9359663,10807687,5464265,5343422,7096311,3557349,3538962,6063632,2974793,3088839,2620703,1144960,1475743,1930013,985015,944998,1931066,985131,945935,1888796,965986,922810,1883825,969634,914191,1827551,937282,890269,1858704,942129,916575,1771919,888894,883025,1762177,875350,886827,1703511,850976,852535,1757591,873678,883913,1682531,831669,850862,1435230,697458,737772,1188280,571988,616292,859785,406612,453173,624314,286483,337831,478730,209251,269479,349254,140253,209001,308620,102361,206259,33.6,32.6,34.7
040,48,Texas,4,25645504,12719673,12925831,1936842,988066,948776,3492854,1782766,1710088,1504790,770831,733959,2627372,1351518,1275854,19466708,9566024,9900684,18711018,9178010,9533008,10954495,5538562,5415933,7198041,3608092,3589949,6183889,3033346,3150543,2701716,1185054,1516662,1936842,988066,948776,1948780,993865,954915,1919782,980780,939002,1883621,971023,912598,1872833,959447,913386,1881601,954789,926812,1820252,913523,906729,1748835,869002,879833,1747353,870778,876575,1737990,864928,873062,1712380,846460,865920,1483204,721349,761855,1250315,600609,649706,889887,421517,468370,647169,297752,349417,488532,214094,274438,355587,144143,211444,320541,107548,212993,33.7,32.7,34.8
040,48,Texas,5,26084120,12942375,13141745,1937281,988398,948883,3540065,1805240,1734825,1514927,775166,739761,2682744,1383875,1298869,19847695,9760868,10086827,19091847,9373571,9718276,11136608,5637289,5499319,7319581,3672975,3646606,6251031,3065712,3185319,2838491,1251009,1587482,1937281,988398,948883,1976554,1007701,968853,1944155,992266,951889,1886712,972098,914614,1930315,992216,938099,1905212,969081,936131,1871632,941289,930343,1756778,873978,882800,1785959,888627,897332,1719097,855636,863461,1731031,856238,874793,1537391,748107,789284,1263512,605731,657781,969396,459586,509810,675584,311387,364197,498628,219158,279470,361702,147725,213977,333181,113153,220028,33.9,32.8,34.9
040,48,Texas,6,26479646,13142117,13337529,1938507,989017,949490,3583728,1826733,1756995,1532932,783256,749676,2718157,1402516,1315641,20186116,9932393,10253723,19424479,9543111,9881368,11292962,5720074,5572888,7429740,3732283,3697457,6319860,3099965,3219895,2956722,1308347,1648375,1938507,989017,949490,2000914,1020481,980433,1970681,1004233,966448,1896904,975403,921501,1966318,1012388,953930,1928190,981996,946194,1920297,967903,952394,1774714,885008,889706,1806539,897376,909163,1702689,848530,854159,1744569,862433,882136,1577554,769006,808548,1295048,619996,675052,1019344,483162,536182,715662,330773,384889,512579,225983,286596,366269,150618,215651,342868,117811,225057,34.0,33.0,35.0
040,48,Texas,7,26963092,13385928,13577164,1961901,1002142,959759,3614875,1841863,1773012,1567196,800021,767175,2754583,1421728,1332855,20591660,10136418,10455242,19819120,9741902,10077218,11493621,5825795,5667826,7574816,3809590,3765226,6410815,3144762,3266053,3078906,1365822,1713084,1961901,1002142,959759,2017768,1029042,988726,2000081,1018365,981716,1918686,985272,933414,2000119,1030933,969186,1976062,1007732,968330,1965761,991733,974028,1811975,905959,906016,1821018,904166,916852,1702757,848678,854079,1757508,868536,888972,1614121,788483,825638,1336429,639065,697364,1070344,506951,563393,753757,348072,405685,528166,233833,294333,371615,153634,217981,355024,123332,231692,34.1,33.1,35.1
040,48,Texas,8,27468531,13642714,13825817,1989915,1016957,972958,3653468,1861558,1791910,1599315,815605,783710,2771498,1431738,1339760,21012884,10350428,10662456,20225833,9948594,10277239,11695339,5934059,5761280,7729844,3892907,3836937,6522612,3200916,3321696,3201879,1423033,1778846,1989915,1016957,972958,2037434,1038555,998879,2021352,1029194,992158,1952793,1001227,951566,2012702,1039925,972777,2032528,1036923,995605,2001457,1011115,990342,1870248,937756,932492,1825611,907113,918498,1733684,864103,869581,1753505,866405,887100,1651212,807958,843254,1384211,662450,721761,1124416,531533,592883,787578,363683,423895,542968,240967,302001,379002,157608,221394,367915,129242,238673,34.2,33.2,35.2
040,48,Texas,9,27914064,13865227,14048837,2010613,1027285,983328,3689722,1880338,1809384,1620474,825183,795291,2772171,1432590,1339581,21402546,10544849,10857697,20593255,10132421,10460834,11855342,6018114,5837228,7865137,3965324,3899813,6627841,3253015,3374826,3328106,1481492,1846614,2010613,1027285,983328,2050000,1044803,1005197,2042162,1040518,1001644,1984616,1015852,968764,2005589,1036938,968651,2084495,1063059,1021436,2034703,1030451,1004252,1927755,967456,960299,1818184,904358,913826,1782369,886852,895517,1735756,858933,876823,1679675,822092,857583,1430041,685138,744903,1182854,557662,625192,814530,376617,437913,563782,250676,313106,387337,161711,225626,379603,134826,244777,34.4,33.4,35.4
040,48,Texas,10,28291024,14052998,14238026,2017302,1030490,986812,3708779,1890674,1818105,1639706,834593,805113,2773290,1431528,1341762,21749816,10716993,11032823,20925237,10297241,10627996,11992069,6089806,5902263,7988813,4032206,3956607,6707189,3292821,3414368,3455945,1540686,1915259,2017302,1030490,986812,2048892,1044022,1004870,2069627,1055173,1014454,2009005,1027978,981027,1994251,1029622,964629,2128684,1086690,1041994,2055279,1042008,1013271,1978828,994779,984049,1826022,908729,917293,1819660,904927,914733,1715045,849328,865717,1694487,829992,864495,1477997,708574,769423,1191787,560393,631394,889228,412005,477223,588993,262493,326500,395891,165706,230185,390046,140089,249957,34.6,33.6,35.6
