SUMLEV,STATE,STNAME,YEAR,POPESTIMATE,POPEST_MALE,POPEST_FEM,UNDER5_TOT,UNDER5_MALE,UNDER5_FEM,AGE513_TOT,AGE513_MALE,AGE513_FEM,AGE1417_TOT,AGE1417_MALE,AGE1417_FEM,AGE1824_TOT,AGE1824_MALE,AGE1824_FEM,AGE16PLUS_TOT,AGE16PLUS_MALE,AGE16PLUS_FEM,AGE18PLUS_TOT,AGE18PLUS_MALE,AGE18PLUS_FEM,AGE1544_TOT,AGE1544_MALE,AGE1544_FEM,AGE2544_TOT,AGE2544_MALE,AGE2544_FEM,AGE4564_TOT,AGE4564_MALE,AGE4564_FEM,AGE65PLUS_TOT,AGE65PLUS_MALE,AGE65PLUS_FEM,AGE04_TOT,AGE04_MALE,AGE04_FEM,AGE59_TOT,AGE59_MALE,AGE59_FEM,AGE1014_TOT,AGE1014_MALE,AGE1014_FEM,AGE1519_TOT,AGE1519_MALE,AGE1519_FEM,AGE2024_TOT,AGE2024_MALE,AGE2024_FEM,AGE2529_TOT,AGE2529_MALE,AGE2529_FEM,AGE3034_TOT,AGE3034_MALE,AGE3034_FEM,AGE3539_TOT,AGE3539_MALE,AGE3539_FEM,AGE4044_TOT,AGE4044_MALE,AGE4044_FEM,AGE4549_TOT,AGE4549_MALE,AGE4549_FEM,AGE5054_TOT,AGE5054_MALE,AGE5054_FEM,AGE5559_TOT,AGE5559_MALE,AGE5559_FEM,AGE6064_TOT,AGE6064_MALE,AGE6064_FEM,AGE6569_TOT,AGE6569_MALE,AGE6569_FEM,AGE7074_TOT,AGE7074_MALE,AGE7074_FEM,AGE7579_TOT,AGE7579_MALE,AGE7579_FEM,AGE8084_TOT,AGE8084_MALE,AGE8084_FEM,AGE85PLUS_TOT,AGE85PLUS_MALE,AGE85PLUS_FEM,MEDIAN_AGE_TOT,MEDIAN_AGE_MALE,MEDIAN_AGE_FEM
040,12,Florida,1,18801310,9189355,9611955,1073506,547985,525521,1982178,1012560,969618,946407,486446,459961,1739657,889086,850571,15283266,7391989,7891277,14799219,7142364,7656855,7177939,3616957,3560982,4720799,2358607,2362192,5079161,2444245,2634916,3259602,1450426,1809176,1073506,547985,525521,1080255,551053,529202,1130847,578689,552158,1228382,631287,597095,1228758,627063,601695,1179227,594897,584330,1110318,555239,555079,1178467,585141,593326,1252787,623330,629457,1401202,691335,709867,1340291,650033,690258,1202418,569009,633409,1135250,533868,601382,959233,448193,511040,768707,357908,410799,615514,280087,335427,482023,205925,276098,434125,158313,275812,40.7,39.4,42.1
040,12,Florida,2,18804589,9191147,9613442,1073505,547987,525518,1982172,1012557,969615,946504,486545,459959,1740055,889203,850852,15286528,7393758,7892770,14802408,7144058,7658350,7180086,3618028,3562058,4722462,2359473,2362989,5080155,2444902,2635253,3259736,1450480,1809256,1073505,547987,525518,1080252,551051,529201,1130855,578699,552156,1228554,631418,597136,1229070,627137,601933,1179631,595076,584555,1110723,555454,555269,1178877,585356,593521,1253231,623587,629644,1401667,691629,710038,1340611,650236,690375,1202552,569118,633434,1135325,533919,601406,959273,448223,511050,768717,357916,410801,615520,280089,335431,482043,205933,276110,434183,158319,275864,40.7,39.4,42.1
040,12,Florida,3,18846143,9212261,9633882,1071532,547072,524460,1982356,1012464,969892,943797,485243,458554,1744974,891784,853190,15331179,7416486,7914693,14848458,7167482,7680976,7187362,3622560,3564802,4726597,2362325,2364272,5098599,2453915,2644684,3278288,1459458,1818830,1071532,547072,524460,1079257,550674,528583,1131105,578582,552523,1221149,628047,593102,1239616,632188,607428,1184614,598304,586310,1116644,558490,558154,1172438,582143,590295,1252901,623388,629513,1398606,690152,708454,1346741,653499,693242,1210160,572974,637186,1143092,537290,605802,964853,450846,514007,773877,360187,413690,616394,280627,335767,484517,207550,276967,438647,160248,278399,40.8,39.5,42.2
040,12,Florida,4,19055607,9319031,9736576,1072630,547851,524779,1990112,1015678,974434,937029,481439,455590,1767678,905166,862512,15533453,7519897,8013556,15055836,7274063,7781773,7228608,3646748,3581860,4752694,2377561,2375133,5175676,2492035,2683641,3359788,1499301,1860487,1072630,547851,524779,1083144,552914,530230,1135761,580182,555579,1193712,615785,577927,1282202,653402,628800,1205913,611742,594171,1144118,572156,571962,1143066,567588,575478,1259597,626075,633522,1377193,680018,697175,1371533,667187,704346,1238864,587357,651507,1188086,557473,630613,990317,462771,527546,797313,370389,426924,625945,285732,340213,490888,212273,278615,455325,168136,287189,41.0,39.7,42.4
040,12,Florida,5,19302016,9437047,9864969,1072683,547641,525042,2003386,1022387,980999,932772,478396,454376,1782712,913016,869696,15764506,7630574,8133932,15293175,7388623,7904552,7294198,3679737,3614461,4808569,2405872,2402697,5194476,2499181,2695295,3507418,1570554,1936864,1072683,547641,525042,1097601,560344,537257,1135640,579590,556050,1175392,606524,568868,1310237,667341,642896,1229587,625158,604429,1176247,588343,587904,1136853,563939,572914,1265882,628432,637450,1354512,668344,686168,1387934,676062,711872,1276344,605347,670997,1175686,549428,626258,1065722,498649,567073,831744,385964,445780,640642,292474,348168,494862,215982,278880,474448,177485,296963,41.3,39.8,42.6
040,12,Florida,6,19551678,9560101,9991577,1072096,547645,524451,2017110,1029310,987800,934340,478504,455836,1792012,918678,873334,15998294,7745933,8252361,15528132,7504642,8023490,7363939,3715972,3647967,4869333,2437145,2432188,5230391,2516154,2714237,3636396,1632665,2003731,1072096,547645,524451,1115091,569435,545656,1133765,578230,555535,1175148,605646,569502,1319458,673181,646277,1254954,639215,615739,1205008,603575,601433,1143280,566836,576444,1266091,627519,638572,1327282,654623,672659,1405686,685889,719797,1308720,621785,686935,1188703,553857,634846,1101371,514896,586475,884000,410212,473788,662710,303054,359656,497052,218452,278600,491263,186051,305212,41.5,40.0,42.9
040,12,Florida,7,19853880,9707653,10146227,1086553,555298,531255,2023138,1032951,990187,945361,483092,462269,1783084,914260,868824,16271979,7878575,8393404,15798828,7636312,8162516,7443202,3756064,3687138,4952264,2479641,2472623,5292098,2546428,2745670,3771382,1695983,2075399,1086553,555298,531255,1123118,573797,549321,1137527,580083,557444,1173351,603353,569998,1317587,673070,644517,1295143,660561,634582,1234496,618464,616032,1162943,577690,585253,1259682,622926,636756,1305152,644430,660722,1426926,696435,730491,1340787,638554,702233,1219233,567009,652224,1148996,536306,612690,924092,428200,495892,689959,315952,374007,499465,220687,278778,508870,194838,314032,41.7,40.1,43.1
040,12,Florida,8,20219111,9888249,10330862,1106815,566462,540353,2041875,1042416,999459,955647,487363,468284,1766350,907064,859286,16593051,8036357,8556694,16114774,7792008,8322766,7542256,3807419,3734837,5055996,2533004,2522992,5378693,2588741,2789952,3913735,1763199,2150536,1106815,566462,540353,1133241,578591,554650,1144371,583837,560534,1184195,607723,576472,1302065,666692,635373,1345495,686351,659144,1263323,633922,629401,1200020,596850,603170,1247158,615881,631277,1307838,645922,661916,1435414,700721,734693,1377644,657752,719892,1257797,584346,673451,1201635,559789,641846,962660,446045,516615,714338,327443,386895,508551,225516,283035,526551,204406,322145,41.8,40.2,43.3
040,12,Florida,9,20627237,10087052,10540185,1127027,576969,550058,2074308,1058171,1016137,962298,490643,471655,1752476,900024,852452,16952762,8210855,8741907,16463604,7961269,8502335,7651816,3863770,3788046,5170022,2591884,2578138,5475756,2635831,2839925,4065350,1833530,2231820,1127027,576969,550058,1146594,585168,561426,1160694,591784,568910,1198550,614295,584255,1283244,657591,625653,1395518,710453,685065,1297697,653580,644117,1243253,618655,624598,1233554,609196,624358,1330003,656425,673578,1430413,698306,732107,1417727,678124,739603,1297613,602976,694637,1257956,584365,673591,997798,462349,535449,743488,340693,402795,521448,232182,289266,544660,213941,330719,41.9,40.3,43.5
040,12,Florida,10,20977089,10256426,10720663,1138008,582512,555496,2105244,1073427,1031817,961615,490344,471271,1747396,896220,851176,17266728,8362143,8904585,16772222,8110143,8662079,7748462,3913418,3835044,5269612,2644274,2625338,5546511,2670530,2875981,4208703,1899119,2309584,1138008,582512,555496,1153427,588457,564970,1181978,602390,579588,1206149,617421,588728,1272701,651723,620978,1427048,726328,700720,1325256,669583,655673,1280564,637896,642668,1236744,610467,626277,1344776,663108,681668,1416439,691568,724871,1444191,692185,752006,1341105,623669,717436,1249855,577842,672013,1081387,501631,579756,780154,357425,422729,536882,239442,297440,560425,222779,337646,42.1,40.4,43.6
