SUMLEV,STATE,STNAME,YEAR,POPESTIMATE,POPEST_MALE,POPEST_FEM,UNDER5_TOT,UNDER5_MALE,UNDER5_FEM,AGE513_TOT,AGE513_MALE,AGE513_FEM,AGE1417_TOT,AGE1417_MALE,AGE1417_FEM,AGE1824_TOT,AGE1824_MALE,AGE1824_FEM,AGE16PLUS_TOT,AGE16PLUS_MALE,AGE16PLUS_FEM,AGE18PLUS_TOT,AGE18PLUS_MALE,AGE18PLUS_FEM,AGE1544_TOT,AGE1544_MALE,AGE1544_FEM,AGE2544_TOT,AGE2544_MALE,AGE2544_FEM,AGE4564_TOT,AGE4564_MALE,AGE4564_FEM,AGE65PLUS_TOT,AGE65PLUS_MALE,AGE65PLUS_FEM,AGE04_TOT,AGE04_MALE,AGE04_FEM,AGE59_TOT,AGE59_MALE,AGE59_FEM,AGE1014_TOT,AGE1014_MALE,AGE1014_FEM,AGE1519_TOT,AGE1519_MALE,AGE1519_FEM,AGE2024_TOT,AGE2024_MALE,AGE2024_FEM,AGE2529_TOT,AGE2529_MALE,AGE2529_FEM,AGE3034_TOT,AGE3034_MALE,AGE3034_FEM,AGE3539_TOT,AGE3539_MALE,AGE3539_FEM,AGE4044_TOT,AGE4044_MALE,AGE4044_FEM,AGE4549_TOT,AGE4549_MALE,AGE4549_FEM,AGE5054_TOT,AGE5054_MALE,AGE5054_FEM,AGE5559_TOT,AGE5559_MALE,AGE5559_FEM,AGE6064_TOT,AGE6064_MALE,AGE6064_FEM,AGE6569_TOT,AGE6569_MALE,AGE6569_FEM,AGE7074_TOT,AGE7074_MALE,AGE7074_FEM,AGE7579_TOT,AGE7579_MALE,AGE7579_FEM,AGE8084_TOT,AGE8084_MALE,AGE8084_FEM,AGE85PLUS_TOT,AGE85PLUS_MALE,AGE85PLUS_FEM,MEDIAN_AGE_TOT,MEDIAN_AGE_MALE,MEDIAN_AGE_FEM
040,31,Nebraska,1,1826341,906296,920045,131908,67630,64278,227200,116097,111103,100113,51422,48691,182527,93320,89207,1417810,697101,720709,1367120,671147,695973,724220,369189,355031,466014,236924,229090,471902,234500,237402,246677,106403,140274,131908,67630,64278,128928,65888,63040,122706,62686,60020,128930,66033,62897,129276,66232,63044,129076,65891,63185,116100,59085,57015,110361,56043,54318,110477,55905,54572,128491,64171,64320,130235,65210,65025,117686,58068,59618,95490,47051,48439,68834,33056,35778,54292,25108,29184,46435,20206,26229,37808,15243,22565,39308,12790,26518,36.2,35.0,37.5
040,31,Nebraska,2,1826311,906281,920030,131904,67629,64275,227193,116093,111100,100112,51422,48690,182526,93320,89206,1417792,697091,720701,1367102,671137,695965,724210,369184,355026,466005,236919,229086,471897,234496,237401,246674,106402,140272,131904,67629,64275,128925,65887,63038,122701,62683,60018,128930,66033,62897,129275,66232,63043,129076,65891,63185,116094,59081,57013,110358,56042,54316,110477,55905,54572,128490,64171,64319,130231,65208,65023,117685,58066,59619,95491,47051,48440,68834,33056,35778,54292,25108,29184,46434,20206,26228,37807,15243,22564,39307,12789,26518,36.2,35.0,37.5
040,31,Nebraska,3,1829591,908128,921463,131924,67671,64253,227879,116421,111458,99942,51317,48625,182533,93389,89144,1420526,698690,721836,1369846,672719,697127,725077,369708,355369,466962,237459,229503,473045,235036,238009,247306,106835,140471,131924,67671,64253,129206,66032,63174,123033,62846,60187,129190,66183,63007,128925,66066,62859,129121,65894,63227,117142,59641,57501,110240,55988,54252,110459,55936,54523,127538,63762,63776,130341,65186,65155,118408,58470,59938,96758,47618,49140,69214,33309,35905,54412,25164,29248,46260,20151,26109,37869,15314,22555,39551,12897,26654,36.2,35.0,37.5
040,31,Nebraska,4,1840914,914129,926785,131350,67290,64060,230398,117694,112704,99147,50812,48335,183810,94093,89717,1430434,704248,726186,1380019,678333,701686,728295,371258,357037,469633,238763,230870,477245,237166,240079,249331,108311,141020,131350,67290,64060,130397,66695,63702,124296,63409,60887,129382,66259,63123,129280,66236,63044,128525,65574,62951,121022,61611,59411,109132,55396,53736,110954,56182,54772,122604,61563,61041,131074,65337,65737,120520,59708,60812,103047,50558,52489,70585,34224,36361,54946,25406,29540,45820,20051,25769,37857,15418,22439,40123,13212,26911,36.2,35.0,37.4
040,31,Nebraska,5,1853691,921143,932548,130905,67025,63880,233017,119166,113851,98672,50532,48140,185748,95028,90720,1440770,709962,730808,1391097,684420,706677,732490,373611,358879,472586,240515,232071,475374,236256,239118,257389,112621,144768,130905,67025,63880,131827,67541,64286,125706,64089,61617,128175,65520,62655,131729,67576,64153,126898,64965,61933,124539,63347,61192,109548,55718,53830,111601,56485,55116,117742,59271,58471,130917,65163,65754,122189,60583,61606,104526,51239,53287,76641,37251,39390,56125,26030,30095,45810,20210,25600,37999,15542,22457,40814,13588,27226,36.2,35.0,37.4
040,31,Nebraska,6,1865813,928270,937543,130392,66859,63533,235523,120572,114951,98781,50541,48240,187461,96103,91358,1450415,715549,734866,1401117,690298,710819,737408,376412,360996,476013,242526,233487,474231,235736,238495,263412,115933,147479,130392,66859,63533,132985,68257,64728,127385,65073,62312,127485,65119,62366,133910,68767,65143,125209,64260,60949,127641,64912,62729,111770,56861,54909,111393,56493,54900,113204,57075,56129,130154,64841,65313,123862,61470,62392,107011,52350,54661,80318,39089,41229,58450,27248,31202,46103,20463,25640,37330,15275,22055,41211,13858,27353,36.2,35.1,37.4
040,31,Nebraska,7,1879955,936181,943774,130689,66868,63821,236765,121179,115586,100069,51234,48835,190139,97264,92875,1461958,722205,739753,1412432,696900,715532,743226,379961,363265,478578,244543,234035,472855,235220,237635,270860,119873,150987,130689,66868,63821,133336,68330,65006,128989,65929,63060,127626,65261,62365,137022,70157,66865,124308,64196,60112,129552,66137,63415,114219,58147,56072,110499,56063,54436,110196,55771,54425,128252,63798,64454,124897,62159,62738,109510,53492,56018,84868,41251,43617,60661,28427,32234,46742,20826,25916,36812,15129,21683,41777,14240,27537,36.2,35.1,37.4
040,31,Nebraska,8,1892059,943017,949042,131620,67537,64083,237903,121934,115969,101255,51706,49549,191180,97719,93461,1471256,727422,743834,1421281,701840,719441,747184,382076,365108,480347,245623,234724,471612,234916,236696,278142,123582,154560,131620,67537,64083,133414,68477,64937,130087,66429,63658,128199,65487,62712,138638,70966,67672,122920,63536,59384,130078,66549,63529,117730,59892,57838,109619,55646,53973,109115,55271,53844,124444,62084,62360,126045,62768,63277,112008,54793,57215,89780,43518,46262,62448,29345,33103,47018,21035,25983,36585,15087,21498,42311,14597,27714,36.2,35.2,37.4
040,31,Nebraska,9,1906483,950744,955739,132508,67904,64604,239252,122675,116577,102246,52225,50021,191947,98133,93814,1483459,734115,749344,1432477,707940,724537,753005,385189,367816,484424,247855,236569,469777,234304,235473,286329,127648,158681,132508,67904,64604,133268,68455,64813,131596,67244,64352,129268,65939,63329,139313,71395,67918,124037,64247,59790,129975,66366,63609,121886,62173,59713,108526,55069,53457,109457,55481,53976,119596,59968,59628,126728,62872,63856,113996,55983,58013,95601,46182,49419,63828,30198,33630,47542,21242,26300,36348,15056,21292,43010,14970,28040,36.3,35.3,37.3
040,31,Nebraska,10,1916998,956576,960422,132929,68235,64694,239573,122756,116817,103675,52916,50759,190205,97315,92890,1492528,739113,753415,1440821,712669,728152,757487,387774,369713,489806,250886,238920,466655,232774,233881,294155,131694,162461,132929,68235,64694,132913,68076,64837,132859,68023,64836,130110,66385,63725,137571,70503,67068,126662,65534,61128,128835,66005,62830,125532,64102,61430,108777,55245,53532,109927,55730,54197,114695,57642,57053,126236,62518,63718,115797,56884,58913,96915,46810,50105,69383,32899,36484,48629,21747,26882,36213,15168,21045,43015,15070,27945,36.4,35.4,37.4
