SUMLEV,STATE,STNAME,YEAR,POPESTIMATE,POPEST_MALE,POPEST_FEM,UNDER5_TOT,UNDER5_MALE,UNDER5_FEM,AGE513_TOT,AGE513_MALE,AGE513_FEM,AGE1417_TOT,AGE1417_MALE,AGE1417_FEM,AGE1824_TOT,AGE1824_MALE,AGE1824_FEM,AGE16PLUS_TOT,AGE16PLUS_MALE,AGE16PLUS_FEM,AGE18PLUS_TOT,AGE18PLUS_MALE,AGE18PLUS_FEM,AGE1544_TOT,AGE1544_MALE,AGE1544_FEM,AGE2544_TOT,AGE2544_MALE,AGE2544_FEM,AGE4564_TOT,AGE4564_MALE,AGE4564_FEM,AGE65PLUS_TOT,AGE65PLUS_MALE,AGE65PLUS_FEM,AGE04_TOT,AGE04_MALE,AGE04_FEM,AGE59_TOT,AGE59_MALE,AGE59_FEM,AGE1014_TOT,AGE1014_MALE,AGE1014_FEM,AGE1519_TOT,AGE1519_MALE,AGE1519_FEM,AGE2024_TOT,AGE2024_MALE,AGE2024_FEM,AGE2529_TOT,AGE2529_MALE,AGE2529_FEM,AGE3034_TOT,AGE3034_MALE,AGE3034_FEM,AGE3539_TOT,AGE3539_MALE,AGE3539_FEM,AGE4044_TOT,AGE4044_MALE,AGE4044_FEM,AGE4549_TOT,AGE4549_MALE,AGE4549_FEM,AGE5054_TOT,AGE5054_MALE,AGE5054_FEM,AGE5559_TOT,AGE5559_MALE,AGE5559_FEM,AGE6064_TOT,AGE6064_MALE,AGE6064_FEM,AGE6569_TOT,AGE6569_MALE,AGE6569_FEM,AGE7074_TOT,AGE7074_MALE,AGE7074_FEM,AGE7579_TOT,AGE7579_MALE,AGE7579_FEM,AGE8084_TOT,AGE8084_MALE,AGE8084_FEM,AGE85PLUS_TOT,AGE85PLUS_MALE,AGE85PLUS_FEM,MEDIAN_AGE_TOT,MEDIAN_AGE_MALE,MEDIAN_AGE_FEM
040,11,District of Columbia,1,601723,284222,317501,32613,16533,16080,46048,23319,22729,22154,11037,11117,87015,39235,47780,512575,239203,273372,500908,233333,267575,309433,147119,162314,205404,99367,106037,139680,67040,72640,68809,27691,41118,32613,16533,16080,26147,13198,12949,25041,12641,12400,39919,18951,20968,64110,28801,35309,69649,32167,37482,55096,26617,28479,42925,21447,21478,37734,19136,18598,38539,19534,19005,37164,18114,19050,34274,15994,18280,29703,13398,16305,21488,9605,11883,15481,6671,8810,11820,4782,7038,9705,3516,6189,10315,3117,7198,33.8,33.6,34.0
040,11,District of Columbia,2,601767,284243,317524,32614,16533,16081,46050,23321,22729,22158,11039,11119,87026,39242,47784,512614,239220,273394,500945,233350,267595,309466,147135,162331,205423,99375,106048,139686,67041,72645,68810,27692,41118,32614,16533,16081,26148,13199,12949,25043,12643,12400,39925,18954,20971,64118,28806,35312,69655,32169,37486,55099,26618,28481,42932,21450,21482,37737,19138,18599,38541,19535,19006,37165,18114,19051,34275,15994,18281,29705,13398,16307,21488,9605,11883,15481,6671,8810,11820,4782,7038,9706,3517,6189,10315,3117,7198,33.8,33.5,34.0
040,11,District of Columbia,3,605282,285974,319308,33276,16850,16426,46022,23317,22705,21968,10930,11038,86360,39003,47357,515611,240692,274919,504016,234877,269139,311364,148014,163350,208110,100575,107535,140441,67458,72983,69105,27841,41264,33276,16850,16426,26156,13204,12952,24940,12607,12333,39844,18938,20906,63410,28501,34909,70601,32581,38020,56239,27140,29099,43232,21551,21681,38038,19303,18735,38620,19564,19056,37272,18221,19051,34494,16104,18390,30055,13569,16486,21621,9652,11969,15568,6724,8844,11809,4790,7019,9702,3541,6161,10405,3134,7271,33.8,33.6,34.0
040,11,District of Columbia,4,620290,293695,326595,36218,18492,17726,46492,23495,22997,21210,10504,10706,83836,38119,45717,527545,246745,280800,516370,241204,275166,319273,151933,167340,219218,105793,113425,143145,69020,74125,70171,28272,41899,36218,18492,17726,26684,13413,13271,24799,12565,12234,39171,18609,20562,60884,27531,33353,74739,34392,40347,61160,29527,31633,43934,21844,22090,39385,20030,19355,38696,19623,19073,37652,18617,19035,35308,16539,18769,31489,14241,17248,22115,9833,12282,15942,6904,9038,11923,4808,7115,9543,3513,6030,10648,3214,7434,33.7,33.5,33.9
040,11,District of Columbia,5,635737,301023,334714,38811,19764,19047,48232,24256,23976,20622,10209,10413,81596,37460,44136,538737,252017,286720,528072,246794,281278,327193,155688,171505,229890,110502,119388,143899,69376,74523,72687,29456,43231,38811,19764,19047,28101,14149,13952,25046,12590,12456,38579,18241,20338,58724,26945,31779,78302,35848,42454,65647,31584,34063,45451,22598,22853,40490,20472,20018,38373,19435,18938,37917,18750,19167,35916,16904,19012,31693,14287,17406,23615,10470,13145,16577,7224,9353,12114,4890,7224,9429,3515,5914,10952,3357,7595,33.7,33.5,33.8
040,11,District of Columbia,6,651559,309137,342422,41298,21023,20275,50333,25281,25052,20382,10115,10267,79452,37031,42421,550010,257842,292168,539546,252718,286828,334703,159602,175101,239854,114955,124899,145253,70260,74993,74987,30472,44515,41298,21023,20275,29840,14972,14868,25478,12808,12670,37822,17906,19916,57027,26741,30286,80588,36687,43901,70108,33674,36434,47904,23798,24106,41254,20796,20458,38095,19146,18949,38556,19250,19306,36589,17339,19250,32013,14525,17488,24770,11000,13770,17286,7455,9831,12365,5044,7321,9430,3528,5902,11136,3445,7691,33.7,33.5,33.9
040,11,District of Columbia,7,663603,315215,348388,43080,21958,21122,51918,25996,25922,20805,10466,10339,77870,36347,41523,558342,262037,296305,547800,256795,291005,340048,162140,177908,246584,117998,128586,145968,70896,75072,77378,31554,45824,43080,21958,21122,31047,15534,15513,26082,13133,12949,37162,17613,19549,56302,26529,29773,81215,37020,44195,72900,35005,37895,50789,25076,25713,41680,20897,20783,37778,19027,18751,38927,19542,19385,36695,17526,19169,32568,14801,17767,25945,11511,14434,18034,7734,10300,12638,5201,7437,9329,3538,5791,11432,3570,7862,33.8,33.6,34.0
040,11,District of Columbia,8,677014,321166,355848,44451,22657,21794,53663,26896,26767,21063,10697,10366,77176,35252,41924,568409,266272,302137,557837,260916,296921,346822,164978,181844,253874,121703,132171,146759,71242,75517,80028,32719,47309,44451,22657,21794,32447,16297,16150,26507,13273,13234,37101,17597,19504,55847,25678,30169,82309,37717,44592,75516,36183,39333,54159,26738,27421,41890,21065,20825,37934,18981,18953,38875,19499,19376,36903,17818,19085,33047,14944,18103,27171,11975,15196,18707,8085,10622,13074,5356,7718,9339,3575,5764,11737,3728,8009,33.9,33.7,34.0
040,11,District of Columbia,9,687576,326511,361065,44829,22804,22025,55860,28090,27770,20892,10549,10343,75358,34467,40891,576589,270511,306078,565995,265068,300927,351915,167315,184600,260694,124759,135935,147868,72223,75645,82075,33619,48456,44829,22804,22025,34254,17240,17014,26635,13310,13325,36651,17549,19102,54570,25007,29563,83355,38154,45201,78033,37293,40740,57690,28496,29194,41616,20816,20800,38811,19552,19259,38546,19342,19204,37145,18115,19030,33366,15214,18152,28258,12466,15792,19073,8128,10945,13450,5590,7860,9457,3615,5842,11837,3820,8017,34.0,33.8,34.1
040,11,District of Columbia,10,697079,330743,366336,45290,23074,22216,58683,29439,29244,20848,10497,10351,74842,34043,40799,583013,273185,309828,572258,267733,304525,356986,169423,187563,266379,127482,138897,147280,71913,75367,83757,34295,49462,45290,23074,22216,36147,18200,17947,27619,13838,13781,36903,17567,19336,53704,24374,29330,84224,38848,45376,79729,38049,41680,60237,29634,30603,42189,20951,21238,39165,19674,19491,37614,18885,18729,37002,18047,18955,33499,15307,18192,28041,12239,15802,20223,8619,11604,13993,5843,8150,9545,3656,5889,11955,3938,8017,34.0,33.8,34.1
