SUMLEV,STATE,STNAME,YEAR,POPESTIMATE,POPEST_MALE,POPEST_FEM,UNDER5_TOT,UNDER5_MALE,UNDER5_FEM,AGE513_TOT,AGE513_MALE,AGE513_FEM,AGE1417_TOT,AGE1417_MALE,AGE1417_FEM,AGE1824_TOT,AGE1824_MALE,AGE1824_FEM,AGE16PLUS_TOT,AGE16PLUS_MALE,AGE16PLUS_FEM,AGE18PLUS_TOT,AGE18PLUS_MALE,AGE18PLUS_FEM,AGE1544_TOT,AGE1544_MALE,AGE1544_FEM,AGE2544_TOT,AGE2544_MALE,AGE2544_FEM,AGE4564_TOT,AGE4564_MALE,AGE4564_FEM,AGE65PLUS_TOT,AGE65PLUS_MALE,AGE65PLUS_FEM,AGE04_TOT,AGE04_MALE,AGE04_FEM,AGE59_TOT,AGE59_MALE,AGE59_FEM,AGE1014_TOT,AGE1014_MALE,AGE1014_FEM,AGE1519_TOT,AGE1519_MALE,AGE1519_FEM,AGE2024_TOT,AGE2024_MALE,AGE2024_FEM,AGE2529_TOT,AGE2529_MALE,AGE2529_FEM,AGE3034_TOT,AGE3034_MALE,AGE3034_FEM,AGE3539_TOT,AGE3539_MALE,AGE3539_FEM,AGE4044_TOT,AGE4044_MALE,AGE4044_FEM,AGE4549_TOT,AGE4549_MALE,AGE4549_FEM,AGE5054_TOT,AGE5054_MALE,AGE5054_FEM,AGE5559_TOT,AGE5559_MALE,AGE5559_FEM,AGE6064_TOT,AGE6064_MALE,AGE6064_FEM,AGE6569_TOT,AGE6569_MALE,AGE6569_FEM,AGE7074_TOT,AGE7074_MALE,AGE7074_FEM,AGE7579_TOT,AGE7579_MALE,AGE7579_FEM,AGE8084_TOT,AGE8084_MALE,AGE8084_FEM,AGE85PLUS_TOT,AGE85PLUS_MALE,AGE85PLUS_FEM,MEDIAN_AGE_TOT,MEDIAN_AGE_MALE,MEDIAN_AGE_FEM
040,37,North Carolina,1,9535483,4645492,4889991,632040,322871,309169,1142838,583910,558928,506757,260522,246235,938618,478182,460436,7510570,3610138,3900432,7253848,3478189,3775659,3894908,1945558,1949350,2573744,1270639,1303105,2507407,1205412,1301995,1234079,523956,710123,632040,322871,309169,635945,324900,311045,631104,322795,308309,659591,338271,321320,661573,336648,324925,627036,311499,315537,619557,304807,314750,659843,324681,335162,667308,329652,337656,698753,341432,357321,669893,323702,346191,600722,285244,315478,538039,255034,283005,403024,188125,214899,294543,133021,161522,223655,94981,128674,165396,63573,101823,147461,44256,103205,37.4,36.0,38.7
040,37,North Carolina,2,9535762,4645623,4890139,632042,322873,309169,1142847,583917,558930,506757,260524,246233,938624,478186,460438,7510840,3610260,3900580,7254116,3478309,3775807,3894966,1945589,1949377,2573794,1270664,1303130,2507509,1205467,1302042,1234189,523992,710197,632042,322873,309169,635949,324903,311046,631107,322799,308308,659593,338273,321320,661579,336652,324927,627046,311502,315544,619564,304812,314752,659855,324688,335167,667329,329662,337667,698782,341446,357336,669919,323722,346197,600744,285255,315489,538064,255044,283020,403052,188141,214911,294551,133024,161527,223678,94989,128689,165411,63578,101833,147497,44260,103237,37.4,36.0,38.7
040,37,North Carolina,3,9574586,4670182,4904404,630812,322162,308650,1144861,584787,560074,505795,259889,245906,953393,490693,462700,7549533,3635141,3914392,7293118,3503344,3789774,3912980,1960326,1952654,2577529,1273204,1304325,2518975,1210996,1307979,1243221,528451,714770,630812,322162,308650,635216,324390,310826,633382,323857,309525,661902,340728,321174,673549,346394,327155,630107,313735,316372,621796,306100,315696,655578,322542,333036,670048,330827,339221,698590,341481,357109,672356,324997,347359,605237,287368,317869,542792,257150,285642,406510,189766,216744,296623,134098,162525,224959,95661,129298,166041,64016,102025,149088,44910,104178,37.4,35.9,38.7
040,37,North Carolina,4,9658913,4706865,4952048,625659,319591,306068,1153473,588901,564572,502750,257549,245201,961089,493627,467462,7631020,3671204,3959816,7377031,3540824,3836207,3916209,1957862,1958347,2576996,1270384,1306612,2560497,1230684,1329813,1278449,546129,732320,625659,319591,306068,635387,324419,310968,642712,328180,314532,654799,336777,318022,684414,350701,333713,631522,313617,317905,628750,309147,319603,634016,311395,322621,682708,336225,346483,691128,338369,352759,682276,330054,352222,620060,294511,325549,567033,267750,299283,420168,196366,223802,306070,138751,167319,230992,98715,132277,167219,65055,102164,154000,47242,106758,37.6,36.2,39.0
040,37,North Carolina,5,9751810,4750629,5001181,616317,314454,301863,1160875,592489,568386,503596,257459,246137,973563,501569,471994,7722100,3714711,4007389,7471022,3586227,3884795,3929634,1963827,1965807,2580112,1269982,1310130,2572074,1235984,1336090,1345273,578692,766581,616317,314454,301863,640459,327018,313441,648053,330654,317399,650896,334199,316697,698626,359646,338980,633678,314841,318837,632754,310165,322589,624895,306215,318680,688785,338761,350024,683409,334667,348742,688170,332968,355202,635613,302522,333091,564882,265827,299055,459067,214932,244135,321210,146049,175161,235736,101281,134455,169283,66351,102932,159977,50079,109898,37.9,36.4,39.3
040,37,North Carolina,6,9846717,4795806,5050911,608163,310231,297932,1165561,594760,570801,507801,258801,249000,981721,507434,474287,7815501,3759660,4055841,7565192,3632014,3933178,3949991,1973530,1976461,2589924,1273117,1316807,2590804,1244985,1345819,1402743,606478,796265,608163,310231,297932,644500,328880,315620,650516,331702,318814,650654,333222,317432,709413,367191,342222,642224,319133,323091,637642,312240,325402,622761,304742,318019,687297,337002,350295,675370,331240,344130,694165,335887,358278,649077,309366,339711,572192,268492,303700,481140,224960,256180,343291,156879,186412,242722,104846,137876,170880,67260,103620,164710,52533,112177,38.1,36.6,39.5
040,37,North Carolina,7,9937295,4837572,5099723,604333,308194,296139,1162836,593061,569775,517387,263437,253950,979010,506720,472290,7906780,3802493,4104287,7652739,3672880,3979859,3963442,1979076,1984366,2600434,1276791,1323643,2614001,1256381,1357620,1459294,632988,826306,604333,308194,296139,643849,328296,315553,652376,332637,319739,652088,333120,318968,710920,369165,341755,656781,325393,331388,639430,313560,325870,625759,305767,319992,678464,332071,346393,669526,328702,340824,700197,339186,361011,659256,314606,344650,585022,273887,311135,504801,235562,269239,361076,164984,196092,250664,108795,141869,173111,68958,104153,169642,54689,114953,38.3,36.8,39.7
040,37,North Carolina,8,10037218,4887153,5150065,602880,307461,295419,1158815,590936,567879,526711,267948,258763,977077,507234,469843,8008048,3852482,4155566,7748812,3720808,4028004,3981622,1989787,1991835,2611338,1282747,1328591,2647148,1272211,1374937,1513249,658616,854633,602880,307461,295419,641889,327658,314231,650430,331420,319010,661281,337245,324036,709003,369795,339208,674727,335150,339577,639853,313917,325936,632752,308985,323767,664006,324695,339311,675482,331408,344074,699919,339304,360615,671359,320921,350438,600388,280578,319810,527782,245744,282038,376988,172372,204616,257072,112184,144888,177414,71176,106238,173993,57140,116853,38.4,36.9,39.9
040,37,North Carolina,9,10161802,4946760,5215042,606119,309095,297024,1160088,591522,568566,529755,269383,260372,982478,508347,474131,8131540,3911633,4219907,7865840,3776760,4089080,4013755,2005768,2007987,2631402,1294099,1337303,2682149,1289321,1392828,1569811,684993,884818,606119,309095,297024,638448,325512,312936,651520,332071,319449,676134,343912,332222,706219,367757,338462,697473,347788,349685,646140,317300,328840,643813,314216,329597,643976,314795,329181,690399,338054,352345,693611,336749,356862,682234,326481,355753,615905,288037,327868,552736,256331,296405,390666,178962,211704,266301,116797,149504,182478,73672,108806,177630,59231,118399,38.5,37.0,40.0
040,37,North Carolina,10,10275758,5000946,5274812,609079,311355,297724,1162255,592412,569843,531597,270471,261126,979698,505823,473875,8243105,3964281,4278824,7972827,3826708,4146119,4040319,2018199,2022120,2659657,1308487,1351170,2705209,1300739,1404470,1628263,711659,916604,609079,311355,297724,634135,322966,311169,658753,336028,322725,681074,346451,334623,699588,363261,336327,716579,358505,358074,654170,321524,332646,651603,317766,333837,637305,310692,326613,696982,341061,355921,687085,334045,353040,689093,329619,359474,632049,296014,336035,551754,254771,296983,428246,196565,231681,280125,123360,156765,186376,75863,110513,181762,61100,120662,38.7,37.2,40.2
