SUMLEV,STATE,STNAME,YEAR,POPESTIMATE,POPEST_MALE,POPEST_FEM,UNDER5_TOT,UNDER5_MALE,UNDER5_FEM,AGE513_TOT,AGE513_MALE,AGE513_FEM,AGE1417_TOT,AGE1417_MALE,AGE1417_FEM,AGE1824_TOT,AGE1824_MALE,AGE1824_FEM,AGE16PLUS_TOT,AGE16PLUS_MALE,AGE16PLUS_FEM,AGE18PLUS_TOT,AGE18PLUS_MALE,AGE18PLUS_FEM,AGE1544_TOT,AGE1544_MALE,AGE1544_FEM,AGE2544_TOT,AGE2544_MALE,AGE2544_FEM,AGE4564_TOT,AGE4564_MALE,AGE4564_FEM,AGE65PLUS_TOT,AGE65PLUS_MALE,AGE65PLUS_FEM,AGE04_TOT,AGE04_MALE,AGE04_FEM,AGE59_TOT,AGE59_MALE,AGE59_FEM,AGE1014_TOT,AGE1014_MALE,AGE1014_FEM,AGE1519_TOT,AGE1519_MALE,AGE1519_FEM,AGE2024_TOT,AGE2024_MALE,AGE2024_FEM,AGE2529_TOT,AGE2529_MALE,AGE2529_FEM,AGE3034_TOT,AGE3034_MALE,AGE3034_FEM,AGE3539_TOT,AGE3539_MALE,AGE3539_FEM,AGE4044_TOT,AGE4044_MALE,AGE4044_FEM,AGE4549_TOT,AGE4549_MALE,AGE4549_FEM,AGE5054_TOT,AGE5054_MALE,AGE5054_FEM,AGE5559_TOT,AGE5559_MALE,AGE5559_FEM,AGE6064_TOT,AGE6064_MALE,AGE6064_FEM,AGE6569_TOT,AGE6569_MALE,AGE6569_FEM,AGE7074_TOT,AGE7074_MALE,AGE7074_FEM,AGE7579_TOT,AGE7579_MALE,AGE7579_FEM,AGE8084_TOT,AGE8084_MALE,AGE8084_FEM,AGE85PLUS_TOT,AGE85PLUS_MALE,AGE85PLUS_FEM,MEDIAN_AGE_TOT,MEDIAN_AGE_MALE,MEDIAN_AGE_FEM
040,34,New Jersey,1,8791894,4279600,4512294,541020,276269,264751,1032744,527924,504820,491450,252284,239166,767228,397503,369725,6976489,3351572,3624917,6726680,3223123,3503557,3487435,1749016,1738419,2348098,1160242,1187856,2425361,1171944,1253417,1185993,493434,692559,541020,276269,264751,564750,288621,276129,587335,300316,287019,598099,309344,288755,541238,279430,261808,553139,277775,275364,556662,275366,281296,588379,289398,298981,649918,317703,332215,704516,344613,359903,674680,328135,346545,565623,272186,293437,480542,227010,253532,350972,161604,189368,260462,115666,144796,215715,90298,125417,179233,69529,109704,179611,56337,123274,39.0,37.4,40.3
040,34,New Jersey,2,8791959,4279646,4512313,541020,276269,264751,1032745,527923,504822,491456,252289,239167,767233,397506,369727,6976550,3351617,3624933,6726738,3223165,3503573,3487458,1749034,1738424,2348111,1160253,1187858,2425386,1171965,1253421,1186008,493441,692567,541020,276269,264751,564749,288618,276131,587338,300319,287019,598104,309348,288756,541243,279433,261810,553135,277774,275361,556669,275370,281299,588382,289402,298980,649925,317707,332218,704525,344618,359907,674685,328140,346545,565631,272195,293436,480545,227012,253533,350979,161608,189371,260464,115666,144798,215716,90299,125417,179236,69530,109706,179613,56338,123275,39.0,37.4,40.3
040,34,New Jersey,3,8799451,4283789,4515662,540781,276017,264764,1031300,527154,504146,489624,251227,238397,769348,398557,370791,6986958,3357516,3629442,6737746,3229391,3508355,3484549,1748108,1736441,2344325,1159004,1185321,2433553,1176013,1257540,1190520,495817,694703,540781,276017,264764,563529,287948,275581,586519,299886,286633,598142,309196,288946,542082,279908,262174,554002,278519,275483,558090,276134,281956,584628,287754,296874,647605,316597,331008,702949,343748,359201,676638,329217,347421,569950,274348,295602,484016,228700,255316,353835,163011,190824,261408,116139,145269,214950,90113,124837,179310,69647,109663,181017,56907,124110,39.0,37.4,40.4
040,34,New Jersey,4,8828552,4300909,4527643,539174,275136,264038,1025514,524254,501260,483008,247375,235633,777825,402936,374889,7027033,3380576,3646457,6780856,3254144,3526712,3472156,1744270,1727886,2329257,1154128,1175129,2463591,1190800,1272791,1210183,506280,703903,539174,275136,264038,560218,286207,274011,583230,298216,285014,595388,307197,288191,547511,282945,264566,556548,281231,275317,563809,279225,284584,567653,280044,287609,641247,313628,327619,691353,337535,353818,684379,333597,350782,586292,282405,303887,501567,237263,264304,365194,168694,196500,267214,118767,148447,213880,90245,123635,178590,69606,108984,185305,58968,126337,39.2,37.5,40.6
040,34,New Jersey,5,8845671,4311083,4534588,533477,272206,261271,1019602,520920,498682,475843,243402,232441,784178,405572,378606,7057713,3398155,3659558,6816749,3274555,3542194,3456727,1738803,1717924,2313603,1149470,1164133,2464767,1191632,1273135,1254201,527881,726320,533477,272206,261271,558890,285211,273679,577609,295350,282259,587749,302538,285211,555375,286795,268580,555184,282182,273002,567212,281325,285887,560333,276840,283493,630874,309123,321751,676916,329413,347503,686064,335061,351003,604620,291505,313115,497167,235653,261514,394033,182421,211612,278298,123857,154441,214272,90977,123295,177244,69346,107898,190354,61280,129074,39.4,37.7,40.9
040,34,New Jersey,6,8857821,4319443,4538378,528463,269843,258620,1012837,516944,495893,470544,240421,230123,789665,407919,381746,7083249,3413500,3669749,6845977,3292235,3553742,3443456,1734116,1709340,2299547,1145207,1154340,2470269,1194899,1275370,1286496,544210,742286,528463,269843,258620,555582,283319,272263,573555,293056,280499,579316,297834,281482,564593,291075,273518,554601,282839,271762,569659,283187,286472,558955,276815,282140,616332,302366,313966,659885,321139,338746,686181,335419,350762,620543,299317,321226,503660,239024,264636,406274,188519,217755,295187,131740,163447,217433,92635,124798,174344,68489,105855,193258,62827,130431,39.5,37.9,41.1
040,34,New Jersey,7,8867277,4326008,4541269,527099,269144,257955,1002490,511388,491102,469417,239974,229443,789952,406955,382997,7103930,3425966,3677964,6868271,3305502,3562769,3427801,1728111,1699690,2285781,1141163,1144618,2475041,1197914,1277127,1317497,559470,758027,527099,269144,257955,548953,279970,268983,570886,291399,279487,572417,294223,278194,569603,292725,276878,555752,284665,271087,569299,283910,285389,560602,277428,283174,600128,295160,304968,643100,313217,329883,684399,334064,350335,632619,305636,326983,514923,244997,269926,421645,195648,225997,305880,136733,169147,221806,94826,126980,171774,67873,103901,196392,64390,132002,39.6,38.0,41.2
040,34,New Jersey,8,8870312,4327879,4542433,524610,267957,256653,993520,506556,486964,466589,238535,228054,784943,402800,382143,7119693,3434565,3685128,6885593,3314831,3570762,3409250,1718827,1690423,2272801,1136248,1136553,2480400,1201298,1279102,1347449,574485,772964,524610,267957,256653,543702,277127,266575,564901,288185,276716,568075,291554,276521,568374,291025,277349,558983,286433,272550,566901,283402,283499,565012,279639,285373,581905,286774,295131,632559,308493,324066,677086,329973,347113,641546,310564,330982,529209,252268,276941,437263,203081,234182,315324,141455,173869,225764,96695,129069,169781,67421,102360,199317,65833,133484,39.8,38.1,41.3
040,34,New Jersey,9,8873584,4331875,4541709,521228,266202,255026,989439,504874,484565,461702,235944,225758,777950,398411,379539,7135521,3444856,3690665,6901215,3324855,3576360,3392693,1712147,1680546,2265494,1135011,1130483,2478655,1201055,1277600,1379116,590378,788738,521228,266202,255026,541058,275941,265117,560834,286152,274682,563969,289530,274439,563230,287606,275624,562897,288650,274247,569147,285821,283326,569308,281822,287486,564142,278718,285424,625264,304905,320359,663500,323199,340301,647214,314094,333120,542677,258857,283820,452310,210233,242077,324675,146111,178564,230543,98841,131702,169552,67920,101632,202036,67273,134763,39.9,38.3,41.4
040,34,New Jersey,10,8888147,4340610,4547537,520300,265989,254311,985199,502627,482572,458988,234498,224490,771465,394244,377221,7156801,3456905,3699896,6923660,3337496,3586164,3391036,1711617,1679419,2273745,1140608,1133137,2469268,1197254,1272014,1409182,605390,803792,520300,265989,254311,537708,274378,263330,560653,285982,274671,559465,287012,272453,557826,283997,273829,572292,293243,279049,570046,287292,282754,575002,285024,289978,556405,275049,281356,615267,300846,314421,649086,315207,333879,646855,314538,332317,558060,266663,291397,447489,208211,239278,349125,157590,191535,239816,103016,136800,170143,68524,101619,202609,68049,134560,39.9,38.3,41.5
