SUMLEV,STATE,STNAME,YEAR,POPESTIMATE,POPEST_MALE,POPEST_FEM,UNDER5_TOT,UNDER5_MALE,UNDER5_FEM,AGE513_TOT,AGE513_MALE,AGE513_FEM,AGE1417_TOT,AGE1417_MALE,AGE1417_FEM,AGE1824_TOT,AGE1824_MALE,AGE1824_FEM,AGE16PLUS_TOT,AGE16PLUS_MALE,AGE16PLUS_FEM,AGE18PLUS_TOT,AGE18PLUS_MALE,AGE18PLUS_FEM,AGE1544_TOT,AGE1544_MALE,AGE1544_FEM,AGE2544_TOT,AGE2544_MALE,AGE2544_FEM,AGE4564_TOT,AGE4564_MALE,AGE4564_FEM,AGE65PLUS_TOT,AGE65PLUS_MALE,AGE65PLUS_FEM,AGE04_TOT,AGE04_MALE,AGE04_FEM,AGE59_TOT,AGE59_MALE,AGE59_FEM,AGE1014_TOT,AGE1014_MALE,AGE1014_FEM,AGE1519_TOT,AGE1519_MALE,AGE1519_FEM,AGE2024_TOT,AGE2024_MALE,AGE2024_FEM,AGE2529_TOT,AGE2529_MALE,AGE2529_FEM,AGE3034_TOT,AGE3034_MALE,AGE3034_FEM,AGE3539_TOT,AGE3539_MALE,AGE3539_FEM,AGE4044_TOT,AGE4044_MALE,AGE4044_FEM,AGE4549_TOT,AGE4549_MALE,AGE4549_FEM,AGE5054_TOT,AGE5054_MALE,AGE5054_FEM,AGE5559_TOT,AGE5559_MALE,AGE5559_FEM,AGE6064_TOT,AGE6064_MALE,AGE6064_FEM,AGE6569_TOT,AGE6569_MALE,AGE6569_FEM,AGE7074_TOT,AGE7074_MALE,AGE7074_FEM,AGE7579_TOT,AGE7579_MALE,AGE7579_FEM,AGE8084_TOT,AGE8084_MALE,AGE8084_FEM,AGE85PLUS_TOT,AGE85PLUS_MALE,AGE85PLUS_FEM,MEDIAN_AGE_TOT,MEDIAN_AGE_MALE,MEDIAN_AGE_FEM
040,46,South Dakota,1,814180,407381,406799,59621,30535,29086,98675,50739,47936,44501,22825,21676,81539,42003,39536,634183,315054,319129,611383,303282,308101,313765,161412,152353,198541,102067,96474,214722,108359,106363,116581,50853,65728,59621,30535,29086,55531,28544,26987,53960,27678,26282,57628,29682,27946,57596,29663,27933,55570,28958,26612,49859,25625,24234,45766,23276,22490,47346,24208,23138,57519,28953,28566,59399,29861,29538,54231,27445,26786,43573,22100,21473,31944,15564,16380,25683,12064,13619,21724,9475,12249,18004,7453,10551,19226,6297,12929,36.9,35.6,38.2
040,46,South Dakota,2,814198,407388,406810,59625,30536,29089,98676,50739,47937,44501,22825,21676,81540,42003,39537,634196,315060,319136,611396,303288,308108,313772,161415,152357,198547,102070,96477,214725,108360,106365,116584,50855,65729,59625,30536,29089,55532,28544,26988,53960,27678,26282,57628,29682,27946,57597,29663,27934,55573,28959,26614,49860,25626,24234,45767,23276,22491,47347,24209,23138,57519,28953,28566,59401,29862,29539,54231,27445,26786,43574,22100,21474,31945,15565,16380,25684,12064,13620,21725,9476,12249,18004,7453,10551,19226,6297,12929,36.9,35.6,38.2
040,46,South Dakota,3,816193,408445,407748,59795,30600,29195,99047,50905,48142,44373,22783,21590,81802,42135,39667,635650,315874,319776,612978,304157,308821,314398,161778,152620,199021,102362,96659,215348,108652,106696,116807,51008,65799,59795,30600,29195,55826,28650,27176,54019,27757,26262,57806,29770,28036,57571,29646,27925,55685,29007,26678,50338,25895,24443,45713,23296,22417,47285,24164,23121,57047,28728,28319,59436,29843,29593,54643,27621,27022,44222,22460,21762,32128,15663,16465,25675,12071,13604,21665,9497,12168,18012,7440,10572,19327,6337,12990,36.9,35.6,38.2
040,46,South Dakota,4,823740,413432,410308,59934,30744,29190,100327,51628,48699,43798,22464,21334,83034,43016,40018,641867,320026,321841,619681,308596,311085,317239,163815,153424,201157,103830,97327,217776,109923,107853,117714,51827,65887,59934,30744,29190,56944,29198,27746,54133,27925,26208,57794,29801,27993,58288,30184,28104,55912,29138,26774,52209,26935,25274,45583,23453,22130,47453,24304,23149,54496,27602,26894,59794,29994,29800,56009,28210,27799,47477,24117,23360,32909,16139,16770,25646,12109,13537,21583,9634,11949,17949,7428,10521,19627,6517,13110,36.8,35.6,38.1
040,46,South Dakota,5,833859,419196,414663,59806,30668,29138,102262,52603,49659,43528,22231,21297,84273,43910,40363,650226,324909,325317,628263,313694,314569,321404,166306,155098,204292,105622,98670,218796,110363,108433,120902,53799,67103,59806,30668,29138,58621,30051,28570,54330,28009,26321,57262,29523,27739,59850,31161,28689,56248,29276,26972,53957,27852,26105,46354,23940,22414,47733,24554,23179,52516,26694,25822,59806,30009,29797,57337,28805,28532,49137,24855,24282,35707,17663,18044,26129,12472,13657,21447,9660,11787,17795,7379,10416,19824,6625,13199,36.7,35.6,38.0
040,46,South Dakota,6,842751,423958,418793,60074,30725,29349,104124,53521,50603,43685,22432,21253,84691,44153,40538,656787,328496,328291,634868,317280,317588,324067,167725,156342,206674,106826,99848,219122,110409,108713,124381,55892,68489,60074,30725,29349,60027,30822,29205,55080,28385,26695,56594,29123,27471,60799,31776,29023,56250,29305,26945,55571,28747,26824,47563,24513,23050,47290,24261,23029,50248,25628,24620,59533,29816,29717,58202,29273,28929,51139,25692,25447,37734,18840,18894,27483,13239,14244,21442,9713,11729,17696,7340,10356,20026,6760,13266,36.7,35.6,37.9
040,46,South Dakota,7,849670,427747,421923,60660,31053,29607,105029,53922,51107,44152,22801,21351,84528,43983,40545,661724,331213,330511,639829,319971,319858,325768,168705,157063,208271,107722,100549,218664,110077,108587,128366,58189,70177,60660,31053,29607,60241,30918,29323,55971,28805,27166,56622,29169,27453,60875,31814,29061,56326,29435,26891,56322,29125,27197,48940,25276,23664,46683,23886,22797,48436,24727,23709,58781,29477,29304,58483,29317,29166,52964,26556,26408,40323,20323,20000,28501,13779,14722,21660,9844,11816,17366,7254,10112,20516,6989,13527,36.8,35.7,37.9
040,46,South Dakota,8,854663,430583,424080,61012,31188,29824,106255,54556,51699,44129,22896,21233,83945,43609,40336,665220,333331,331889,643267,321943,321324,326433,169331,157102,209301,108482,100819,217659,109497,108162,132362,60355,72007,61012,31188,29824,60531,31138,29393,56666,29074,27592,56374,29210,27164,60758,31639,29119,56102,29316,26786,56354,29368,26986,50868,26206,24662,45977,23592,22385,47539,24352,23187,56592,28354,28238,59110,29473,29637,54418,27318,27100,43443,21927,21516,29252,14171,15081,21721,9901,11820,17206,7208,9998,20740,7148,13592,36.8,35.8,37.9
040,46,South Dakota,9,863693,435481,428212,61499,31447,30052,107701,55317,52384,44589,23098,21491,84122,43644,40478,672442,337390,335052,649904,325619,324285,329843,171301,158542,212141,110164,101977,216998,109140,107858,136643,62671,73972,61499,31447,30052,60725,31300,29425,57985,29622,28363,56816,29435,27381,60886,31702,29184,56695,29621,27074,56799,29681,27118,52945,27241,25704,45702,23621,22081,47574,24327,23247,54218,27298,26920,59463,29571,29892,55743,27944,27799,46856,23578,23278,30022,14587,15435,21685,9966,11719,17197,7331,9866,20883,7209,13674,36.8,35.8,37.9
040,46,South Dakota,10,873732,440841,432891,61980,31761,30219,109117,55950,53167,45011,23245,21766,84036,43560,40476,680190,341665,338525,657624,329885,327739,334435,173831,160604,216704,112793,103911,215815,108520,107295,141069,65012,76057,61980,31761,30219,60919,31257,29662,59514,30460,29054,57283,29694,27589,60448,31344,29104,58118,30585,27533,57244,29861,27383,54851,28332,26519,46491,24015,22476,47518,24301,23217,52022,26244,25778,59475,29605,29870,56800,28370,28430,48201,24175,24026,32721,16058,16663,22189,10264,11925,17036,7295,9741,20922,7220,13702,36.9,35.9,37.9
