SUMLEV,STATE,STNAME,YEAR,POPESTIMATE,POPEST_MALE,POPEST_FEM,UNDER5_TOT,UNDER5_MALE,UNDER5_FEM,AGE513_TOT,AGE513_MALE,AGE513_FEM,AGE1417_TOT,AGE1417_MALE,AGE1417_FEM,AGE1824_TOT,AGE1824_MALE,AGE1824_FEM,AGE16PLUS_TOT,AGE16PLUS_MALE,AGE16PLUS_FEM,AGE18PLUS_TOT,AGE18PLUS_MALE,AGE18PLUS_FEM,AGE1544_TOT,AGE1544_MALE,AGE1544_FEM,AGE2544_TOT,AGE2544_MALE,AGE2544_FEM,AGE4564_TOT,AGE4564_MALE,AGE4564_FEM,AGE65PLUS_TOT,AGE65PLUS_MALE,AGE65PLUS_FEM,AGE04_TOT,AGE04_MALE,AGE04_FEM,AGE59_TOT,AGE59_MALE,AGE59_FEM,AGE1014_TOT,AGE1014_MALE,AGE1014_FEM,AGE1519_TOT,AGE1519_MALE,AGE1519_FEM,AGE2024_TOT,AGE2024_MALE,AGE2024_FEM,AGE2529_TOT,AGE2529_MALE,AGE2529_FEM,AGE3034_TOT,AGE3034_MALE,AGE3034_FEM,AGE3539_TOT,AGE3539_MALE,AGE3539_FEM,AGE4044_TOT,AGE4044_MALE,AGE4044_FEM,AGE4549_TOT,AGE4549_MALE,AGE4549_FEM,AGE5054_TOT,AGE5054_MALE,AGE5054_FEM,AGE5559_TOT,AGE5559_MALE,AGE5559_FEM,AGE6064_TOT,AGE6064_MALE,AGE6064_FEM,AGE6569_TOT,AGE6569_MALE,AGE6569_FEM,AGE7074_TOT,AGE7074_MALE,AGE7074_FEM,AGE7579_TOT,AGE7579_MALE,AGE7579_FEM,AGE8084_TOT,AGE8084_MALE,AGE8084_FEM,AGE85PLUS_TOT,AGE85PLUS_MALE,AGE85PLUS_FEM,MEDIAN_AGE_TOT,MEDIAN_AGE_MALE,MEDIAN_AGE_FEM
040,30,Montana,1,989415,496667,492748,62423,32129,30294,109490,56116,53374,51650,26664,24986,94611,49226,45385,792520,395598,396922,765852,381758,384094,369671,190001,179670,235809,120547,115262,288690,143940,144750,146742,68045,78697,62423,32129,30294,60765,30932,29833,61124,31620,29504,66724,34515,32209,67138,34939,32199,64123,33135,30988,58741,30209,28532,55575,28355,27220,57370,28848,28522,71021,35234,35787,78811,38747,40064,75915,37835,38080,62943,32124,30819,46556,23455,23101,34186,16806,17380,25637,11987,13650,20342,8781,11561,20021,7016,13005,39.8,38.8,41.0
040,30,Montana,2,989400,496660,492740,62421,32129,30292,109488,56115,53373,51649,26663,24986,94608,49224,45384,792510,395593,396917,765842,381753,384089,369663,189997,179666,235804,120545,115259,288686,143939,144747,146744,68045,78699,62421,32129,30292,60764,30932,29832,61122,31618,29504,66723,34514,32209,67136,34938,32198,64122,33135,30987,58741,30209,28532,55573,28353,27220,57368,28848,28520,71019,35234,35785,78812,38747,40065,75912,37833,38079,62943,32125,30818,46557,23455,23102,34185,16805,17380,25637,11987,13650,20344,8782,11562,20021,7016,13005,39.8,38.8,41.0
040,30,Montana,3,990730,497258,493472,62432,32070,30362,109559,56160,53399,51409,26548,24861,95096,49482,45614,793828,396223,397605,767330,382480,384850,370188,190294,179894,236042,120665,115377,288748,143894,144854,147444,68439,79005,62432,32070,30362,60802,30979,29823,61116,31582,29534,66702,34602,32100,67444,35027,32417,64170,33133,31037,59147,30414,28733,55368,28275,27093,57357,28843,28514,70231,34861,35370,78561,38576,39985,76213,37928,38285,63743,32529,31214,46812,23593,23219,34469,16936,17533,25674,12041,13633,20369,8789,11580,20120,7080,13040,39.8,38.8,41.0
040,30,Montana,4,997518,500509,497009,62066,31670,30396,110438,56565,53873,50626,26139,24487,97004,50468,46536,800313,399492,400821,774388,386135,388253,372811,191675,181136,237490,121418,116072,289378,144017,145361,150516,70232,80284,62066,31670,30396,61364,31336,30028,61383,31579,29804,66162,34459,31703,69159,35798,33361,63955,32926,31029,61134,31412,29722,54570,27949,26621,57831,29131,28700,66623,33185,33438,77748,38163,39585,77141,38121,39020,67866,34548,33318,47835,24191,23644,35750,17593,18157,26028,12280,13748,20440,8846,11594,20463,7322,13141,39.9,38.8,41.0
040,30,Montana,5,1004168,504199,499969,61460,31251,30209,111380,57099,54281,50077,25830,24247,98539,51552,46987,806605,403160,403445,781251,390019,391232,375492,193395,182097,239216,122329,116887,286082,142114,143968,157414,74024,83390,61460,31251,30209,62308,31971,30337,61412,31444,29968,64816,33808,31008,71460,37258,34202,63236,32498,30738,62778,32347,30431,55384,28329,27055,57818,29155,28663,63376,31608,31768,76127,37443,38684,77788,38188,39600,68791,34875,33916,52139,26431,25708,37145,18406,18739,26760,12693,14067,20424,8927,11497,20946,7567,13379,39.9,38.8,41.1
040,30,Montana,6,1014158,509669,504489,61536,31371,30165,112806,57833,54973,50112,25921,24191,99950,52460,47490,815052,407723,407329,789704,394544,395160,380423,196194,184229,242697,124208,118489,283676,140559,143117,163381,77317,86064,61536,31371,30165,63451,32659,30792,61691,31569,30122,64387,33596,30791,73339,38390,34949,63505,32688,30817,64501,33177,31324,57039,29214,27825,57652,29129,28523,60531,30284,30247,74360,36605,37755,77903,37998,39905,70882,35672,35210,54678,27767,26911,39476,19658,19818,27688,13194,14494,20159,8872,11287,21380,7826,13554,39.8,38.6,41.0
040,30,Montana,7,1022657,514297,508360,61792,31503,30289,113697,58188,55509,50117,25972,24145,100363,52925,47438,822366,411703,410663,797051,398634,398417,383644,198185,185459,245579,125764,119815,281464,139210,142254,169645,80735,88910,61792,31503,30289,63981,32945,31036,62131,31719,30412,63790,33391,30399,74275,39030,35245,64058,32968,31090,65550,33588,31962,58966,30238,28728,57005,28970,28035,58729,29483,29246,72464,35696,36768,77513,37804,39709,72758,36227,36531,57796,29388,28408,41409,20642,20767,28571,13699,14872,20044,8943,11101,21825,8063,13762,39.7,38.6,41.0
040,30,Montana,8,1031495,519201,512294,62222,31866,30356,114219,58452,55767,50252,25924,24328,100163,52869,47294,830014,416042,413972,804802,402959,401843,386908,200184,186724,249081,127757,121324,279446,138250,141196,176112,84083,92029,62222,31866,30356,64189,33000,31189,62618,31818,30800,63497,33258,30239,74330,39169,35161,65394,33756,31638,65843,33684,32159,61445,31646,29799,56399,28671,27728,58068,29245,28823,69998,34622,35376,77208,37692,39516,74172,36691,37481,61395,31123,30272,42783,21321,21462,29492,14249,15243,20132,9121,11011,22310,8269,14041,39.7,38.5,40.9
040,30,Montana,9,1042137,524720,517417,62784,32247,30537,114880,58907,55973,50430,25952,24478,100059,52913,47146,839332,420830,418502,814043,407614,406429,391048,202377,188671,253058,129829,123229,277689,137270,140419,183237,87602,95635,62784,32247,30537,64069,32912,31157,63310,32312,30998,63739,33261,30478,74251,39287,34964,67139,34595,32544,66117,33813,32304,63850,32922,30928,55952,28499,27453,58800,29659,29141,66731,33155,33576,76862,37480,39382,75296,36976,38320,65516,33010,32506,43854,21905,21949,30840,14932,15908,20491,9304,11187,22536,8451,14085,39.7,38.6,40.9
040,30,Montana,10,1053862,530462,523400,63004,32362,30642,115940,59519,56421,50537,25865,24672,99191,52381,46810,849865,425893,423972,824381,412716,411665,396778,205121,191657,259549,133221,126328,275123,135810,139313,190518,91304,99214,63004,32362,30642,63887,32733,31154,64552,33132,31420,63762,33175,30587,73467,38725,34742,70024,36237,33787,66112,33735,32377,66096,34122,31974,57317,29127,28190,59037,29736,29301,63862,31724,32138,75945,37226,38719,76279,37124,39155,66617,33413,33204,48163,24109,24054,32136,15637,16499,21037,9622,11415,22565,8523,14042,39.7,38.6,40.8
