SUMLEV,STATE,STNAME,YEAR,POPESTIMATE,POPEST_MALE,POPEST_FEM,UNDER5_TOT,UNDER5_MALE,UNDER5_FEM,AGE513_TOT,AGE513_MALE,AGE513_FEM,AGE1417_TOT,AGE1417_MALE,AGE1417_FEM,AGE1824_TOT,AGE1824_MALE,AGE1824_FEM,AGE16PLUS_TOT,AGE16PLUS_MALE,AGE16PLUS_FEM,AGE18PLUS_TOT,AGE18PLUS_MALE,AGE18PLUS_FEM,AGE1544_TOT,AGE1544_MALE,AGE1544_FEM,AGE2544_TOT,AGE2544_MALE,AGE2544_FEM,AGE4564_TOT,AGE4564_MALE,AGE4564_FEM,AGE65PLUS_TOT,AGE65PLUS_MALE,AGE65PLUS_FEM,AGE04_TOT,AGE04_MALE,AGE04_FEM,AGE59_TOT,AGE59_MALE,AGE59_FEM,AGE1014_TOT,AGE1014_MALE,AGE1014_FEM,AGE1519_TOT,AGE1519_MALE,AGE1519_FEM,AGE2024_TOT,AGE2024_MALE,AGE2024_FEM,AGE2529_TOT,AGE2529_MALE,AGE2529_FEM,AGE3034_TOT,AGE3034_MALE,AGE3034_FEM,AGE3539_TOT,AGE3539_MALE,AGE3539_FEM,AGE4044_TOT,AGE4044_MALE,AGE4044_FEM,AGE4549_TOT,AGE4549_MALE,AGE4549_FEM,AGE5054_TOT,AGE5054_MALE,AGE5054_FEM,AGE5559_TOT,AGE5559_MALE,AGE5559_FEM,AGE6064_TOT,AGE6064_MALE,AGE6064_FEM,AGE6569_TOT,AGE6569_MALE,AGE6569_FEM,AGE7074_TOT,AGE7074_MALE,AGE7074_FEM,AGE7579_TOT,AGE7579_MALE,AGE7579_FEM,AGE8084_TOT,AGE8084_MALE,AGE8084_FEM,AGE85PLUS_TOT,AGE85PLUS_MALE,AGE85PLUS_FEM,MEDIAN_AGE_TOT,MEDIAN_AGE_MALE,MEDIAN_AGE_FEM
040,35,New Mexico,1,2059179,1017421,1041758,144981,74078,70903,256968,130544,126424,116723,59707,57016,203539,104272,99267,1600398,783804,816594,1540507,753092,787415,807999,409412,398587,515768,259646,256122,548945,266570,282375,272255,122604,149651,144981,74078,70903,143308,72736,70572,141691,72021,69670,149861,76792,73069,142370,72974,69396,139678,71419,68259,127567,64586,62981,123303,61392,61911,125220,62249,62971,144839,71419,73420,147170,71383,75787,136799,65567,71232,120137,58201,61936,87890,41962,45928,65904,30879,35025,50230,22883,27347,36238,15504,20734,31993,11376,20617,36.7,35.3,38.0
040,35,New Mexico,2,2059199,1017428,1041771,144981,74078,70903,256973,130546,126427,116727,59709,57018,203527,104265,99262,1600410,783808,816602,1540518,753095,787423,808000,409412,398588,515776,259650,256126,548964,266582,282382,272251,122598,149653,144981,74078,70903,143311,72736,70575,141692,72022,69670,149862,76793,73069,142362,72969,69393,139678,71418,68260,127568,64587,62981,123308,61395,61913,125222,62250,62972,144848,71422,73426,147172,71388,75784,136805,65570,71235,120139,58202,61937,87886,41958,45928,65905,30880,35025,50230,22882,27348,36237,15503,20734,31993,11375,20618,36.7,35.3,38.0
040,35,New Mexico,3,2064614,1020318,1044296,144748,73990,70758,257568,130810,126758,116218,59424,56794,204685,104986,99699,1605663,786676,818987,1546080,756094,789986,810323,410849,399474,517364,260600,256764,549934,266930,283004,274097,123578,150519,144748,73990,70758,143508,72818,70690,142004,72153,69851,149449,76625,72824,143510,73624,69886,140222,71703,68519,128671,65212,63459,123177,61365,61812,125294,62320,62974,143681,70823,72858,147379,71531,75848,137422,65817,71605,121452,58759,62693,88495,42246,46249,66427,31175,35252,50379,22962,27417,36484,15663,20821,32312,11532,20780,36.7,35.3,38.0
040,35,New Mexico,4,2080707,1028317,1052390,144042,73466,70576,259126,131515,127611,114211,58321,55890,208261,107128,101133,1621742,794992,826750,1563328,765015,798313,815932,414189,401743,521341,262893,258448,552048,267713,284335,281678,127281,154397,144042,73466,70576,144216,73184,71032,142791,72484,70307,146773,75300,71473,147818,75996,71822,141615,72489,69126,132315,67113,65202,121489,60602,60887,125922,62689,63233,137853,67963,69890,147836,71898,75938,139285,66614,72671,127074,61238,65836,91369,43607,47762,68507,32171,36336,51268,23348,27920,37221,16144,21077,33313,12011,21302,36.7,35.3,38.0
040,35,New Mexico,5,2087715,1032898,1054817,141107,71951,69156,259507,131955,127552,112937,57629,55308,210824,108971,101853,1631208,800527,830681,1574164,771363,802801,818768,416750,402018,523067,264450,258617,545835,264549,281286,294438,133393,161045,141107,71951,69156,144854,73695,71159,142713,72560,70153,143882,73890,69992,151819,78410,73409,141456,72682,68774,135242,68756,66486,121082,60589,60493,125287,62423,62864,131881,64869,67012,146641,71443,75198,140499,67325,73174,126814,60912,65902,98918,47223,51695,71043,33337,37706,52200,23863,28337,37950,16441,21509,34327,12529,21798,36.7,35.4,38.1
040,35,New Mexico,6,2092833,1036017,1056816,138178,70352,67826,258941,131935,127006,112331,57185,55146,211828,109617,102211,1639410,805144,834266,1583383,776545,806838,821005,418764,402241,525269,266327,258942,540357,261598,278759,305929,139003,166926,138178,70352,67826,144948,73938,71010,142416,72362,70054,141589,72677,68912,154147,79760,74387,141510,72992,68518,137965,70384,67581,121518,61177,60341,124276,61774,62502,126592,62390,64202,144934,70702,74232,140953,67566,73387,127878,60940,66938,103802,49512,54290,74625,35134,39491,53900,24627,29273,38246,16688,21558,35356,13042,22314,36.8,35.4,38.3
040,35,New Mexico,7,2090236,1035069,1055167,135027,69081,65946,256516,130508,126008,112493,57298,55195,209795,108771,101024,1641920,806705,835215,1586200,778182,808018,818353,417983,400370,524631,266390,258241,534511,258523,275988,317263,144498,172765,135027,69081,65946,143739,73190,70549,141343,71794,69549,139913,71745,68168,153809,79848,73961,141193,72908,68285,139085,71098,67987,122876,61993,60883,121477,60391,61086,122548,60440,62108,142306,69384,72922,140565,67374,73191,129092,61325,67767,108972,52062,56910,77417,36390,41027,55890,25520,30370,38519,16884,21635,36465,13642,22823,37.0,35.6,38.5
040,35,New Mexico,8,2090071,1034730,1055341,132515,67737,64778,254227,129294,124933,112694,57287,55407,206273,107101,99172,1646746,809009,837737,1590635,780412,810223,816313,417229,399084,525510,267129,258381,530023,256068,273955,328829,150114,178715,132515,67737,64778,142012,72317,69695,140379,71265,69114,139517,71376,68141,151286,78724,72562,141877,73472,68405,139116,71055,68061,125447,63523,61924,119070,59079,59991,120435,59504,60931,137877,67217,70660,141137,67608,73529,130574,61739,68835,114237,54608,59629,80521,37840,42681,57110,26227,30883,39209,17123,22086,37752,14316,23436,37.2,35.8,38.7
040,35,New Mexico,9,2092555,1036039,1056516,129963,66449,63514,252649,128391,124258,112424,57106,55318,202749,105451,97298,1654320,812919,841401,1597519,784093,813426,815800,417359,398441,528214,268893,259321,526204,254245,271959,340352,155504,184848,129963,66449,63514,140271,71492,68779,139965,70990,68975,139674,71371,68303,147912,77095,70817,143482,74494,68988,139764,71574,68190,128089,64784,63305,116879,58041,58838,120679,59746,60933,131826,64176,67650,141378,68062,73316,132321,62261,70060,119535,56909,62626,83124,39133,43991,58778,27032,31746,40152,17563,22589,38763,14867,23896,37.4,36.1,38.9
040,35,New Mexico,10,2092844,1036090,1056754,127199,64979,62220,250096,127245,122851,111754,56865,54889,199506,103573,95933,1660288,815776,844512,1603795,787001,816794,814737,417411,397326,531223,270969,260254,520404,251479,268925,352662,160980,191682,127199,64979,62220,137565,70004,67561,140277,71237,69040,139375,71354,68021,144139,75088,69051,145283,75562,69721,138932,71296,67636,130643,66088,64555,116365,58023,58342,120099,59248,60851,125876,61206,64670,140468,67818,72650,133961,63207,70754,119975,56749,63226,90636,42692,47944,61194,28033,33161,41006,18189,22817,39851,15317,24534,37.7,36.3,39.2
