Area Code,Area Code (M49),Area,Element Code,Element,ISO Currency Code,Currency,Months Code,Months,Unit,Y1970,Y1970F,Y1971,Y1971F,Y1972,Y1972F,Y1973,Y1973F,Y1974,Y1974F,Y1975,Y1975F,Y1976,Y1976F,Y1977,Y1977F,Y1978,Y1978F,Y1979,Y1979F,Y1980,Y1980F,Y1981,Y1981F,Y1982,Y1982F,Y1983,Y1983F,Y1984,Y1984F,Y1985,Y1985F,Y1986,Y1986F,Y1987,Y1987F,Y1988,Y1988F,Y1989,Y1989F,Y1990,Y1990F,Y1991,Y1991F,Y1992,Y1992F,Y1993,Y1993F,Y1994,Y1994F,Y1995,Y1995F,Y1996,Y1996F,Y1997,Y1997F,Y1998,Y1998F,Y1999,Y1999F,Y2000,Y2000F,Y2001,Y2001F,Y2002,Y2002F,Y2003,Y2003F,Y2004,Y2004F,Y2005,Y2005F,Y2006,Y2006F,Y2007,Y2007F,Y2008,Y2008F,Y2009,Y2009F,Y2010,Y2010F,Y2011,Y2011F,Y2012,Y2012F,Y2013,Y2013F,Y2014,Y2014F,Y2015,Y2015F,Y2016,Y2016F,Y2017,Y2017F,Y2018,Y2018F,Y2019,Y2019F,Y2020,Y2020F,Y2021,Y2021F,Y2022,Y2022F,Y2023,Y2023F,Y2024,Y2024F
"2","'004","Afghanistan","LCU","Local currency units per USD","AFA","Afghani","7021","Annual value","","38.692261547690499","X","38.692261547690499","X","38.692261547690499","X","38.692261547690499","X","38.378708983203403","X","34.929630773845197","X","34.929630773845197","X","34.929630773845197","X","34.929630773845197","X","33.846164319636102","X","34.369458401519701","X","38.561658515663503","X","39.276429270145997","X","39.276429270145997","X","39.276429270145997","X","39.276429270145997","X","39.276429270145997","X","39.276429270145997","X","39.276429270145997","X","39.276429270145997","X","39.276429270145997","X","39.276429270145997","X","39.276429270145997","X","39.276429270145997","X","38.818463000000001","X","36.567144623655899","X","47.500000000000000","X","47.500000000000000","X","47.500000000000000","X","46.619531077188903","X","47.357574731182801","X","47.500014516128999","X","47.262999999999998","X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2","'004","Afghanistan","LCU","Local currency units per USD","AFA","Afghani","7001","January","","38.692261547690499","X","38.692261547690499","X","38.692261547690499","X","38.692261547690499","X","38.692261547690499","X","34.929630773845197","X","34.929630773845197","X","34.929630773845197","X","34.929630773845197","X","34.929630773845197","X","33.338392038592303","X","36.901214377524497","X","39.276429270145997","X","39.276429270145997","X","39.276429270145997","X","39.276429270145997","X","39.276429270145997","X","39.276429270145997","X","39.276429270145997","X","39.276429270145997","X","39.276429270145997","X","39.276429270145997","X","39.276429270145997","X","39.276429270145997","X","38.857273700859800","X","34.630000000000003","X","47.500000000000000","X","47.500000000000000","X","47.500000000000000","X","41.619500000000002","X","46.795800000000000","X","47.504800000000003","X","47.262999999999998","X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
