DATAFLOW,LAST UPDATE,freq,age,unit,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,EU27_2020,2017,8.4,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,EU27_2020,2018,7.5,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,EU27_2020,2019,7.0,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,EU27_2020,2020,7.4,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,EU27_2020,2021,7.2,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,EU27_2020,2022,6.3,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,EU27_2020,2023,6.2,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,EU27_2020,2024,5.9,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,EU27_2020,2025,6.0,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,FI,2009,6.6,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,FI,2010,6.8,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,FI,2011,6.3,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,FI,2012,6.2,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,FI,2013,6.7,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,FI,2014,7.0,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,FI,2015,8.0,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,FI,2016,7.6,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,FI,2017,7.5,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,FI,2018,6.5,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,FI,2019,5.5,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,FI,2020,6.6,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,FI,2021,6.3,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,FI,2022,5.7,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,FI,2023,5.7,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,FI,2024,6.7,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,FI,2025,8.2,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,FR,2003,8.9,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,FR,2004,9.1,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,FR,2005,9.1,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,FR,2006,8.8,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,FR,2007,7.8,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,FR,2008,7.3,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,FR,2009,8.5,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,FR,2010,8.9,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,FR,2011,9.0,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,FR,2012,9.2,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,FR,2013,9.6,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,FR,2014,9.4,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,FR,2015,9.4,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,FR,2016,9.3,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,FR,2017,8.9,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,FR,2018,8.7,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,FR,2019,7.9,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,FR,2020,7.6,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,FR,2021,7.4,d,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,FR,2022,6.8,d,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,FR,2023,6.8,d,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,FR,2024,6.8,d,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,FR,2025,7.1,d,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,HR,2009,10.3,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,HR,2010,12.1,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,HR,2011,13.1,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,HR,2012,15.4,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,HR,2013,16.1,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,HR,2014,17.6,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,HR,2015,16.4,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,HR,2016,13.2,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,HR,2017,11.5,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,HR,2018,9.0,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,HR,2019,6.9,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,HR,2020,7.0,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,HR,2021,7.6,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,HR,2022,7.5,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,HR,2023,6.3,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,HR,2024,4.6,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,HR,2025,4.1,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,HU,2009,8.9,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,HU,2010,9.9,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,HU,2011,10.2,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,HU,2012,9.8,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,HU,2013,9.3,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,HU,2014,7.3,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,HU,2015,6.5,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,HU,2016,4.7,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,HU,2017,4.2,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,HU,2018,3.6,b,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,HU,2019,3.2,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,HU,2020,4.1,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,HU,2021,4.1,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,HU,2022,3.4,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,HU,2023,4.0,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,HU,2024,4.2,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,HU,2025,4.1,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,IE,2009,8.9,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,IE,2010,10.8,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,IE,2011,12.0,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,IE,2012,12.1,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,IE,2013,11.9,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,IE,2014,10.4,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,IE,2015,8.6,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,IE,2016,7.3,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,IE,2017,5.9,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,IE,2018,5.3,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,IE,2019,4.3,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,IE,2020,5.5,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,IE,2021,5.5,b,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,IE,2022,4.2,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,IE,2023,3.7,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,IE,2024,3.9,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,IE,2025,4.1,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,IS,2009,5.0,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,IS,2010,5.9,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,IS,2011,5.7,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,IS,2012,5.2,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,IS,2013,4.8,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,IS,2014,4.5,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,IS,2015,3.7,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,IS,2016,2.7,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,IS,2017,2.1,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,IS,2018,2.2,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,IS,2019,2.9,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,IS,2020,5.0,b,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,IS,2021,6.2,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,IS,2022,3.2,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,IS,2023,2.5,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,IS,2024,2.8,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,IT,2009,9.0,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,IT,2010,9.4,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,IT,2011,9.3,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,IT,2012,11.6,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,IT,2013,12.9,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,IT,2014,13.6,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,IT,2015,12.5,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,IT,2016,12.6,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,IT,2017,12.2,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,IT,2018,11.6,b,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,IT,2019,10.9,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,IT,2020,10.3,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,IT,2021,10.5,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,IT,2022,9.2,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,IT,2023,8.7,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,IT,2024,7.3,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,IT,2025,6.8,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,LT,2009,10.4,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,LT,2010,14.5,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,LT,2011,13.0,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,LT,2012,11.7,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,LT,2013,10.6,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,LT,2014,9.3,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,LT,2015,8.3,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,LT,2016,6.8,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,LT,2017,5.8,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,LT,2018,5.6,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,LT,2019,5.6,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,LT,2020,7.9,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,LT,2021,6.8,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,LT,2022,5.6,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,LT,2023,6.6,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,LT,2024,6.6,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,LT,2025,6.0,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,LU,2009,5.9,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,LU,2010,5.1,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,LU,2011,6.1,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,LU,2012,5.8,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,LU,2013,6.2,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,LU,2014,5.6,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,LU,2015,7.1,b,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,LU,2016,6.3,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,LU,2017,5.2,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,LU,2018,5.6,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,LU,2019,5.2,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,LU,2020,6.6,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,LU,2021,5.3,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,LU,2022,4.1,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,LU,2023,4.6,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,LU,2024,5.7,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,LU,2025,6.4,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,LV,2009,14.1,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,LV,2010,16.3,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,LV,2011,13.7,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,LV,2012,13.9,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,LV,2013,11.2,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,LV,2014,10.0,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,LV,2015,8.7,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,LV,2016,8.7,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,LV,2017,7.9,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,LV,2018,6.6,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,LV,2019,5.6,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,LV,2020,7.3,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,LV,2021,6.8,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,LV,2022,5.8,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,LV,2023,5.6,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,LV,2024,6.0,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,LV,2025,6.3,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,ME,2011,20.0,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,ME,2012,19.7,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,ME,2013,18.3,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,ME,2014,18.1,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,ME,2015,17.0,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,ME,2016,16.7,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,ME,2017,16.8,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,ME,2018,15.3,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,ME,2019,15.8,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,ME,2020,18.5,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,MK,2009,32.4,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,MK,2010,32.2,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,MK,2011,30.8,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,MK,2012,30.2,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,MK,2013,28.7,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,MK,2014,28.2,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,MK,2015,25.0,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,MK,2016,22.5,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,MK,2017,21.6,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,MK,2018,19.6,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,MK,2019,18.5,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,MK,2020,15.8,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,MK,2021,13.3,b,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,MK,2022,12.4,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,MK,2023,11.3,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,MK,2024,10.8,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,MK,2025,10.3,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,MT,2009,6.5,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,MT,2010,6.2,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,MT,2011,6.1,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,MT,2012,6.0,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,MT,2013,5.5,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,MT,2014,4.5,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,MT,2015,4.8,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,MT,2016,4.6,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,MT,2017,3.8,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,MT,2018,3.4,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,MT,2019,4.4,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,MT,2020,5.0,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,MT,2021,3.3,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,MT,2022,2.8,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,MT,2023,3.0,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,MT,2024,2.8,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,MT,2025,2.8,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,NL,2009,5.4,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,NL,2010,6.0,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y20-64,PC_ACT,F,NL,2011,5.8,,
