"Commodity Code","Country or Area Code","Country or Area","Transaction Code","Commodity - Transaction Code","Commodity - Transaction","Year","Unit","Quantity","Quantity Footnotes"
"SB","36","Australia","01","SB01","Sub-bituminous coal - Production","2009","Metric tons,  thousand","48560",""
"SB","36","Australia","01","SB01","Sub-bituminous coal - Production","2008","Metric tons,  thousand","46105",""
"SB","36","Australia","01","SB01","Sub-bituminous coal - Production","2007","Metric tons,  thousand","47397",""
"SB","36","Australia","01","SB01","Sub-bituminous coal - Production","2006","Metric tons,  thousand","46590",""
"SB","36","Australia","01","SB01","Sub-bituminous coal - Production","2005","Metric tons,  thousand","44782",""
"SB","36","Australia","01","SB01","Sub-bituminous coal - Production","2004","Metric tons,  thousand","41849",""
"SB","36","Australia","01","SB01","Sub-bituminous coal - Production","2003","Metric tons,  thousand","39387",""
"SB","36","Australia","01","SB01","Sub-bituminous coal - Production","2002","Metric tons,  thousand","34135",""
"SB","36","Australia","01","SB01","Sub-bituminous coal - Production","2001","Metric tons,  thousand","31843",""
"SB","36","Australia","01","SB01","Sub-bituminous coal - Production","2000","Metric tons,  thousand","23262",""
"SB","36","Australia","06","SB06","Sub-bituminous coal - Stock changes","2002","Metric tons,  thousand","2934",""
"SB","36","Australia","06","SB06","Sub-bituminous coal - Stock changes","2001","Metric tons,  thousand","1583",""
"SB","36","Australia","08","SB08","Sub-bituminous coal - Transformation","2009","Metric tons,  thousand","45955",""
"SB","36","Australia","08","SB08","Sub-bituminous coal - Transformation","2008","Metric tons,  thousand","43340",""
"SB","36","Australia","08","SB08","Sub-bituminous coal - Transformation","2007","Metric tons,  thousand","44763",""
"SB","36","Australia","08","SB08","Sub-bituminous coal - Transformation","2006","Metric tons,  thousand","44013",""
"SB","36","Australia","08","SB08","Sub-bituminous coal - Transformation","2005","Metric tons,  thousand","42136",""
"SB","36","Australia","08","SB08","Sub-bituminous coal - Transformation","2004","Metric tons,  thousand","39612",""
"SB","36","Australia","08","SB08","Sub-bituminous coal - Transformation","2003","Metric tons,  thousand","37236",""
"SB","36","Australia","08","SB08","Sub-bituminous coal - Transformation","2002","Metric tons,  thousand","28757",""
"SB","36","Australia","08","SB08","Sub-bituminous coal - Transformation","2001","Metric tons,  thousand","27917",""
"SB","36","Australia","08","SB08","Sub-bituminous coal - Transformation","2000","Metric tons,  thousand","20586",""
"SB","36","Australia","088","SB088","Sub-bituminous coal - Transformation in electricity, CHP and heat plants","2009","Metric tons,  thousand","45955",""
"SB","36","Australia","088","SB088","Sub-bituminous coal - Transformation in electricity, CHP and heat plants","2008","Metric tons,  thousand","43340",""
"SB","36","Australia","088","SB088","Sub-bituminous coal - Transformation in electricity, CHP and heat plants","2007","Metric tons,  thousand","44763",""
"SB","36","Australia","088","SB088","Sub-bituminous coal - Transformation in electricity, CHP and heat plants","2006","Metric tons,  thousand","44013",""
"SB","36","Australia","088","SB088","Sub-bituminous coal - Transformation in electricity, CHP and heat plants","2005","Metric tons,  thousand","42136",""
"SB","36","Australia","088","SB088","Sub-bituminous coal - Transformation in electricity, CHP and heat plants","2004","Metric tons,  thousand","39612",""
"SB","36","Australia","088","SB088","Sub-bituminous coal - Transformation in electricity, CHP and heat plants","2003","Metric tons,  thousand","37236",""
"SB","36","Australia","088","SB088","Sub-bituminous coal - Transformation in electricity, CHP and heat plants","2002","Metric tons,  thousand","28757",""
"SB","36","Australia","088","SB088","Sub-bituminous coal - Transformation in electricity, CHP and heat plants","2001","Metric tons,  thousand","27917",""
"SB","36","Australia","088","SB088","Sub-bituminous coal - Transformation in electricity, CHP and heat plants","2000","Metric tons,  thousand","20586",""
"SB","36","Australia","08811","SB08811","Sub-bituminous coal - Transformation in main activity electricity plants","2009","Metric tons,  thousand","45542",""
"SB","36","Australia","08811","SB08811","Sub-bituminous coal - Transformation in main activity electricity plants","2008","Metric tons,  thousand","40313",""
"SB","36","Australia","08811","SB08811","Sub-bituminous coal - Transformation in main activity electricity plants","2007","Metric tons,  thousand","41621",""
"SB","36","Australia","08811","SB08811","Sub-bituminous coal - Transformation in main activity electricity plants","2006","Metric tons,  thousand","41006",""
"SB","36","Australia","08811","SB08811","Sub-bituminous coal - Transformation in main activity electricity plants","2005","Metric tons,  thousand","39131",""
"SB","36","Australia","08811","SB08811","Sub-bituminous coal - Transformation in main activity electricity plants","2004","Metric tons,  thousand","36623",""
"SB","36","Australia","08811","SB08811","Sub-bituminous coal - Transformation in main activity electricity plants","2003","Metric tons,  thousand","34716",""
"SB","36","Australia","08811","SB08811","Sub-bituminous coal - Transformation in main activity electricity plants","2002","Metric tons,  thousand","26818",""
"SB","36","Australia","08811","SB08811","Sub-bituminous coal - Transformation in main activity electricity plants","2001","Metric tons,  thousand","27917",""
"SB","36","Australia","08811","SB08811","Sub-bituminous coal - Transformation in main activity electricity plants","2000","Metric tons,  thousand","20586",""
"SB","36","Australia","08821","SB08821","Sub-bituminous coal - Transformation main activity CHP plants","2009","Metric tons,  thousand","413",""
"SB","36","Australia","08821","SB08821","Sub-bituminous coal - Transformation main activity CHP plants","2008","Metric tons,  thousand","3027",""
"SB","36","Australia","08821","SB08821","Sub-bituminous coal - Transformation main activity CHP plants","2007","Metric tons,  thousand","3142",""
"SB","36","Australia","08821","SB08821","Sub-bituminous coal - Transformation main activity CHP plants","2006","Metric tons,  thousand","3007",""
"SB","36","Australia","08821","SB08821","Sub-bituminous coal - Transformation main activity CHP plants","2005","Metric tons,  thousand","3005",""
"SB","36","Australia","08821","SB08821","Sub-bituminous coal - Transformation main activity CHP plants","2004","Metric tons,  thousand","2989",""
"SB","36","Australia","08821","SB08821","Sub-bituminous coal - Transformation main activity CHP plants","2003","Metric tons,  thousand","2520",""
"SB","36","Australia","08821","SB08821","Sub-bituminous coal - Transformation main activity CHP plants","2002","Metric tons,  thousand","1939",""
"SB","36","Australia","12","SB12","Sub-bituminous coal - Final energy consumption","2009","Metric tons,  thousand","2605",""
"SB","36","Australia","12","SB12","Sub-bituminous coal - Final energy consumption","2008","Metric tons,  thousand","2765",""
"SB","36","Australia","12","SB12","Sub-bituminous coal - Final energy consumption","2007","Metric tons,  thousand","2634",""
"SB","36","Australia","12","SB12","Sub-bituminous coal - Final energy consumption","2006","Metric tons,  thousand","2577",""
"SB","36","Australia","12","SB12","Sub-bituminous coal - Final energy consumption","2005","Metric tons,  thousand","2646",""
"SB","36","Australia","12","SB12","Sub-bituminous coal - Final energy consumption","2004","Metric tons,  thousand","2237",""
"SB","36","Australia","12","SB12","Sub-bituminous coal - Final energy consumption","2003","Metric tons,  thousand","2151",""
"SB","36","Australia","12","SB12","Sub-bituminous coal - Final energy consumption","2002","Metric tons,  thousand","2444",""
"SB","36","Australia","12","SB12","Sub-bituminous coal - Final energy consumption","2001","Metric tons,  thousand","2343",""
"SB","36","Australia","12","SB12","Sub-bituminous coal - Final energy consumption","2000","Metric tons,  thousand","2676",""
"SB","36","Australia","121","SB121","Sub-bituminous coal - Consumption by manufacturing, construction and non-fuel industry","2009","Metric tons,  thousand","2206",""
"SB","36","Australia","121","SB121","Sub-bituminous coal - Consumption by manufacturing, construction and non-fuel industry","2008","Metric tons,  thousand","2354",""
"SB","36","Australia","121","SB121","Sub-bituminous coal - Consumption by manufacturing, construction and non-fuel industry","2007","Metric tons,  thousand","2254",""
"SB","36","Australia","121","SB121","Sub-bituminous coal - Consumption by manufacturing, construction and non-fuel industry","2006","Metric tons,  thousand","2222",""
"SB","36","Australia","121","SB121","Sub-bituminous coal - Consumption by manufacturing, construction and non-fuel industry","2005","Metric tons,  thousand","2235",""
"SB","36","Australia","121","SB121","Sub-bituminous coal - Consumption by manufacturing, construction and non-fuel industry","2004","Metric tons,  thousand","2030",""
"SB","36","Australia","121","SB121","Sub-bituminous coal - Consumption by manufacturing, construction and non-fuel industry","2003","Metric tons,  thousand","1970",""
"SB","36","Australia","121","SB121","Sub-bituminous coal - Consumption by manufacturing, construction and non-fuel industry","2002","Metric tons,  thousand","2313",""
"SB","36","Australia","121","SB121","Sub-bituminous coal - Consumption by manufacturing, construction and non-fuel industry","2001","Metric tons,  thousand","2094",""
"SB","36","Australia","121","SB121","Sub-bituminous coal - Consumption by manufacturing, construction and non-fuel industry","2000","Metric tons,  thousand","2476",""
"SB","36","Australia","1214","SB1214","Sub-bituminous coal - Consumption by other manuf., const. and non-fuel ind.","2009","Metric tons,  thousand","2206",""
"SB","36","Australia","1214","SB1214","Sub-bituminous coal - Consumption by other manuf., const. and non-fuel ind.","2008","Metric tons,  thousand","2354",""
"SB","36","Australia","1214","SB1214","Sub-bituminous coal - Consumption by other manuf., const. and non-fuel ind.","2007","Metric tons,  thousand","2254",""
