Date,StateCode,value,StatVar,unit
2019-10-01,country/IND,4490000.0,Monthly_Generation_Fuel_NaturalGas,CubicMeter
2019-10-01,country/IND,284470000.0,Monthly_Generation_Fuel_NaturalGas,CubicMeter
2019-10-01,country/IND,108620000.0,Monthly_Generation_Fuel_NaturalGas,CubicMeter
2019-10-01,country/IND,154240000.0,Monthly_Generation_Fuel_NaturalGas,CubicMeter
2019-10-01,country/IND,90560000.0,Monthly_Generation_Fuel_NaturalGas,CubicMeter
2019-10-01,country/IND,126340000.0,Monthly_Generation_Fuel_NaturalGas,CubicMeter
2019-10-01,country/IND,1743270000.0,Monthly_Generation_Fuel_NaturalGas,CubicMeter
2019-11-01,country/IND,3000000.0,Monthly_Generation_Fuel_NaturalGas,CubicMeter
2019-11-01,country/IND,4570000.0,Monthly_Generation_Fuel_NaturalGas,CubicMeter
2019-11-01,country/IND,273180000.0,Monthly_Generation_Fuel_NaturalGas,CubicMeter
2019-11-01,country/IND,111110000.0,Monthly_Generation_Fuel_NaturalGas,CubicMeter
2019-11-01,country/IND,158740000.0,Monthly_Generation_Fuel_NaturalGas,CubicMeter
2019-11-01,country/IND,92360000.0,Monthly_Generation_Fuel_NaturalGas,CubicMeter
2019-11-01,country/IND,109720000.0,Monthly_Generation_Fuel_NaturalGas,CubicMeter
2019-11-01,country/IND,1683810000.0,Monthly_Generation_Fuel_NaturalGas,CubicMeter
2019-12-01,country/IND,79690000.0,Monthly_Generation_Fuel_NaturalGas,CubicMeter
2019-12-01,country/IND,4470000.0,Monthly_Generation_Fuel_NaturalGas,CubicMeter
2019-12-01,country/IND,225080000.0,Monthly_Generation_Fuel_NaturalGas,CubicMeter
2019-12-01,country/IND,116420000.0,Monthly_Generation_Fuel_NaturalGas,CubicMeter
2019-12-01,country/IND,173700000.0,Monthly_Generation_Fuel_NaturalGas,CubicMeter
2019-12-01,country/IND,96260000.0,Monthly_Generation_Fuel_NaturalGas,CubicMeter
2019-12-01,country/IND,111760000.0,Monthly_Generation_Fuel_NaturalGas,CubicMeter
2019-12-01,country/IND,1750020000.0,Monthly_Generation_Fuel_NaturalGas,CubicMeter
2020-08-01,country/IND,72280000.0,Monthly_Generation_Fuel_NaturalGas,CubicMeter
2020-08-01,country/IND,5130000.0,Monthly_Generation_Fuel_NaturalGas,CubicMeter
2020-08-01,country/IND,240750000.0,Monthly_Generation_Fuel_NaturalGas,CubicMeter
2020-08-01,country/IND,98310000.0,Monthly_Generation_Fuel_NaturalGas,CubicMeter
2020-08-01,country/IND,170930000.0,Monthly_Generation_Fuel_NaturalGas,CubicMeter
2020-08-01,country/IND,72500000.0,Monthly_Generation_Fuel_NaturalGas,CubicMeter
2020-08-01,country/IND,137120000.0,Monthly_Generation_Fuel_NaturalGas,CubicMeter
2020-08-01,country/IND,1580670000.0,Monthly_Generation_Fuel_NaturalGas,CubicMeter
2020-09-01,country/IND,69420000.0,Monthly_Generation_Fuel_NaturalGas,CubicMeter
2020-09-01,country/IND,5160000.0,Monthly_Generation_Fuel_NaturalGas,CubicMeter
2020-09-01,country/IND,253640000.0,Monthly_Generation_Fuel_NaturalGas,CubicMeter
2020-09-01,country/IND,94640000.0,Monthly_Generation_Fuel_NaturalGas,CubicMeter
2020-09-01,country/IND,163120000.0,Monthly_Generation_Fuel_NaturalGas,CubicMeter
2020-09-01,country/IND,79570000.0,Monthly_Generation_Fuel_NaturalGas,CubicMeter
2020-09-01,country/IND,133970000.0,Monthly_Generation_Fuel_NaturalGas,CubicMeter
2020-09-01,country/IND,1441600000.0,Monthly_Generation_Fuel_NaturalGas,CubicMeter
2020-10-01,country/IND,73120000.0,Monthly_Generation_Fuel_NaturalGas,CubicMeter
2020-10-01,country/IND,4870000.0,Monthly_Generation_Fuel_NaturalGas,CubicMeter
2020-10-01,country/IND,274740000.0,Monthly_Generation_Fuel_NaturalGas,CubicMeter
2020-10-01,country/IND,96840000.0,Monthly_Generation_Fuel_NaturalGas,CubicMeter
2020-10-01,country/IND,168720000.0,Monthly_Generation_Fuel_NaturalGas,CubicMeter
2020-10-01,country/IND,88270000.0,Monthly_Generation_Fuel_NaturalGas,CubicMeter
2020-10-01,country/IND,137100000.0,Monthly_Generation_Fuel_NaturalGas,CubicMeter
2020-10-01,country/IND,1521090000.0,Monthly_Generation_Fuel_NaturalGas,CubicMeter
2020-12-01,country/IND,71190000.0,Monthly_Generation_Fuel_NaturalGas,CubicMeter
2020-12-01,country/IND,4740000.0,Monthly_Generation_Fuel_NaturalGas,CubicMeter
2020-12-01,country/IND,248920000.0,Monthly_Generation_Fuel_NaturalGas,CubicMeter
2020-12-01,country/IND,98460000.0,Monthly_Generation_Fuel_NaturalGas,CubicMeter
2020-12-01,country/IND,180700000.0,Monthly_Generation_Fuel_NaturalGas,CubicMeter
2020-12-01,country/IND,75220000.0,Monthly_Generation_Fuel_NaturalGas,CubicMeter
2020-12-01,country/IND,136260000.0,Monthly_Generation_Fuel_NaturalGas,CubicMeter
2020-12-01,country/IND,1552990000.0,Monthly_Generation_Fuel_NaturalGas,CubicMeter
2021-01-01,country/IND,69190000.0,Monthly_Generation_Fuel_NaturalGas,CubicMeter
2021-01-01,country/IND,4600000.0,Monthly_Generation_Fuel_NaturalGas,CubicMeter
2021-01-01,country/IND,262529999.99999997,Monthly_Generation_Fuel_NaturalGas,CubicMeter
2021-01-01,country/IND,98830000.0,Monthly_Generation_Fuel_NaturalGas,CubicMeter
2021-01-01,country/IND,189260000.0,Monthly_Generation_Fuel_NaturalGas,CubicMeter
2021-01-01,country/IND,72550000.0,Monthly_Generation_Fuel_NaturalGas,CubicMeter
2021-01-01,country/IND,147180000.0,Monthly_Generation_Fuel_NaturalGas,CubicMeter
2021-01-01,country/IND,1650230000.0,Monthly_Generation_Fuel_NaturalGas,CubicMeter
2020-11-01,country/IND,70930000.0,Monthly_Generation_Fuel_NaturalGas,CubicMeter
2020-11-01,country/IND,4230000.0,Monthly_Generation_Fuel_NaturalGas,CubicMeter
2020-11-01,country/IND,253100000.0,Monthly_Generation_Fuel_NaturalGas,CubicMeter
2020-11-01,country/IND,92550000.0,Monthly_Generation_Fuel_NaturalGas,CubicMeter
2020-11-01,country/IND,163250000.0,Monthly_Generation_Fuel_NaturalGas,CubicMeter
2020-11-01,country/IND,82010000.0,Monthly_Generation_Fuel_NaturalGas,CubicMeter
2020-11-01,country/IND,134080000.00000001,Monthly_Generation_Fuel_NaturalGas,CubicMeter
2020-11-01,country/IND,1477180000.0,Monthly_Generation_Fuel_NaturalGas,CubicMeter
2021-02-01,country/IND,64069999.99999999,Monthly_Generation_Fuel_NaturalGas,CubicMeter
2021-02-01,country/IND,4590000.0,Monthly_Generation_Fuel_NaturalGas,CubicMeter
2021-02-01,country/IND,219650000.0,Monthly_Generation_Fuel_NaturalGas,CubicMeter
2021-02-01,country/IND,87910000.0,Monthly_Generation_Fuel_NaturalGas,CubicMeter
2021-02-01,country/IND,171770000.0,Monthly_Generation_Fuel_NaturalGas,CubicMeter
2021-02-01,country/IND,62180000.0,Monthly_Generation_Fuel_NaturalGas,CubicMeter
2021-02-01,country/IND,136320000.0,Monthly_Generation_Fuel_NaturalGas,CubicMeter
2021-02-01,country/IND,1509100000.0,Monthly_Generation_Fuel_NaturalGas,CubicMeter
2021-03-01,country/IND,70700000.0,Monthly_Generation_Fuel_NaturalGas,CubicMeter
2021-03-01,country/IND,4900000.0,Monthly_Generation_Fuel_NaturalGas,CubicMeter
2021-03-01,country/IND,243690000.0,Monthly_Generation_Fuel_NaturalGas,CubicMeter
2021-03-01,country/IND,98270000.0,Monthly_Generation_Fuel_NaturalGas,CubicMeter
2021-03-01,country/IND,210300000.0,Monthly_Generation_Fuel_NaturalGas,CubicMeter
2021-03-01,country/IND,80580000.0,Monthly_Generation_Fuel_NaturalGas,CubicMeter
2021-03-01,country/IND,129360000.00000001,Monthly_Generation_Fuel_NaturalGas,CubicMeter
2021-03-01,country/IND,1790830000.0,Monthly_Generation_Fuel_NaturalGas,CubicMeter
2021-04-01,country/IND,68730000.0,Monthly_Generation_Fuel_NaturalGas,CubicMeter
2021-04-01,country/IND,4980000.0,Monthly_Generation_Fuel_NaturalGas,CubicMeter
2021-04-01,country/IND,252380000.0,Monthly_Generation_Fuel_NaturalGas,CubicMeter
2021-04-01,country/IND,91690000.0,Monthly_Generation_Fuel_NaturalGas,CubicMeter
2021-04-01,country/IND,209360000.0,Monthly_Generation_Fuel_NaturalGas,CubicMeter
2021-04-01,country/IND,80420000.0,Monthly_Generation_Fuel_NaturalGas,CubicMeter
2021-04-01,country/IND,80870000.0,Monthly_Generation_Fuel_NaturalGas,CubicMeter
2021-04-01,country/IND,1806550000.0,Monthly_Generation_Fuel_NaturalGas,CubicMeter
2021-05-01,country/IND,67830000.0,Monthly_Generation_Fuel_NaturalGas,CubicMeter
2021-05-01,country/IND,4780000.0,Monthly_Generation_Fuel_NaturalGas,CubicMeter
2021-05-01,country/IND,259459999.99999997,Monthly_Generation_Fuel_NaturalGas,CubicMeter
2021-05-01,country/IND,87490000.0,Monthly_Generation_Fuel_NaturalGas,CubicMeter
2021-05-01,country/IND,227630000.0,Monthly_Generation_Fuel_NaturalGas,CubicMeter
2021-05-01,country/IND,80870000.0,Monthly_Generation_Fuel_NaturalGas,CubicMeter
2021-05-01,country/IND,107030000.0,Monthly_Generation_Fuel_NaturalGas,CubicMeter
2021-05-01,country/IND,1845670000.0,Monthly_Generation_Fuel_NaturalGas,CubicMeter
2021-06-01,country/IND,67840000.0,Monthly_Generation_Fuel_NaturalGas,CubicMeter
2021-06-01,country/IND,4630000.0,Monthly_Generation_Fuel_NaturalGas,CubicMeter
2021-06-01,country/IND,259880000.0,Monthly_Generation_Fuel_NaturalGas,CubicMeter
2021-06-01,country/IND,84690000.0,Monthly_Generation_Fuel_NaturalGas,CubicMeter
2021-06-01,country/IND,235120000.0,Monthly_Generation_Fuel_NaturalGas,CubicMeter
2021-06-01,country/IND,80730000.0,Monthly_Generation_Fuel_NaturalGas,CubicMeter
2021-06-01,country/IND,107890000.0,Monthly_Generation_Fuel_NaturalGas,CubicMeter
2021-06-01,country/IND,1879970000.0,Monthly_Generation_Fuel_NaturalGas,CubicMeter
2020-04-01,country/IND,50000.0,Monthly_Generation_Fuel_EIA_CoalDerivedSynthesisGas,CubicMeter
2020-04-01,country/IND,28690000.0,Monthly_Generation_Fuel_EIA_CoalDerivedSynthesisGas,CubicMeter
2020-04-01,country/IND,21640000.0,Monthly_Generation_Fuel_EIA_CoalDerivedSynthesisGas,CubicMeter
2020-05-01,country/IND,50000.0,Monthly_Generation_Fuel_EIA_CoalDerivedSynthesisGas,CubicMeter
2020-05-01,country/IND,29430000.0,Monthly_Generation_Fuel_EIA_CoalDerivedSynthesisGas,CubicMeter
2020-05-01,country/IND,23340000.0,Monthly_Generation_Fuel_EIA_CoalDerivedSynthesisGas,CubicMeter
2020-06-01,country/IND,80000.0,Monthly_Generation_Fuel_EIA_CoalDerivedSynthesisGas,CubicMeter
2020-06-01,country/IND,28130000.0,Monthly_Generation_Fuel_EIA_CoalDerivedSynthesisGas,CubicMeter
2020-06-01,country/IND,21630000.0,Monthly_Generation_Fuel_EIA_CoalDerivedSynthesisGas,CubicMeter
2020-07-01,country/IND,90000.0,Monthly_Generation_Fuel_EIA_CoalDerivedSynthesisGas,CubicMeter
2020-07-01,country/IND,29370000.0,Monthly_Generation_Fuel_EIA_CoalDerivedSynthesisGas,CubicMeter
2020-07-01,country/IND,23820000.0,Monthly_Generation_Fuel_EIA_CoalDerivedSynthesisGas,CubicMeter
2020-01-01,country/IND,300000.0,Monthly_Generation_Fuel_EIA_CoalDerivedSynthesisGas,CubicMeter
2020-01-01,country/IND,29420000.0,Monthly_Generation_Fuel_EIA_CoalDerivedSynthesisGas,CubicMeter
2020-01-01,country/IND,25920000.0,Monthly_Generation_Fuel_EIA_CoalDerivedSynthesisGas,CubicMeter
2020-02-01,country/IND,330000.0,Monthly_Generation_Fuel_EIA_CoalDerivedSynthesisGas,CubicMeter
2020-02-01,country/IND,28680000.0,Monthly_Generation_Fuel_EIA_CoalDerivedSynthesisGas,CubicMeter
2020-02-01,country/IND,27360000.0,Monthly_Generation_Fuel_EIA_CoalDerivedSynthesisGas,CubicMeter
2020-03-01,country/IND,200000.0,Monthly_Generation_Fuel_EIA_CoalDerivedSynthesisGas,CubicMeter
2020-03-01,country/IND,29750000.0,Monthly_Generation_Fuel_EIA_CoalDerivedSynthesisGas,CubicMeter
2020-03-01,country/IND,28410000.0,Monthly_Generation_Fuel_EIA_CoalDerivedSynthesisGas,CubicMeter
2019-06-01,country/IND,490000.0,Monthly_Generation_Fuel_EIA_CoalDerivedSynthesisGas,CubicMeter
2019-06-01,country/IND,28140000.0,Monthly_Generation_Fuel_EIA_CoalDerivedSynthesisGas,CubicMeter
2019-06-01,country/IND,25550000.0,Monthly_Generation_Fuel_EIA_CoalDerivedSynthesisGas,CubicMeter
2019-07-01,country/IND,430000.0,Monthly_Generation_Fuel_EIA_CoalDerivedSynthesisGas,CubicMeter
2019-07-01,country/IND,29170000.0,Monthly_Generation_Fuel_EIA_CoalDerivedSynthesisGas,CubicMeter
2019-07-01,country/IND,26260000.0,Monthly_Generation_Fuel_EIA_CoalDerivedSynthesisGas,CubicMeter
2019-08-01,country/IND,400000.0,Monthly_Generation_Fuel_EIA_CoalDerivedSynthesisGas,CubicMeter
2019-08-01,country/IND,28480000.0,Monthly_Generation_Fuel_EIA_CoalDerivedSynthesisGas,CubicMeter
2019-08-01,country/IND,25330000.0,Monthly_Generation_Fuel_EIA_CoalDerivedSynthesisGas,CubicMeter
2019-09-01,country/IND,440000.0,Monthly_Generation_Fuel_EIA_CoalDerivedSynthesisGas,CubicMeter
2019-09-01,country/IND,28150000.0,Monthly_Generation_Fuel_EIA_CoalDerivedSynthesisGas,CubicMeter
2019-09-01,country/IND,23680000.0,Monthly_Generation_Fuel_EIA_CoalDerivedSynthesisGas,CubicMeter
2019-10-01,country/IND,500000.0,Monthly_Generation_Fuel_EIA_CoalDerivedSynthesisGas,CubicMeter
2019-10-01,country/IND,28940000.0,Monthly_Generation_Fuel_EIA_CoalDerivedSynthesisGas,CubicMeter
2019-10-01,country/IND,24120000.0,Monthly_Generation_Fuel_EIA_CoalDerivedSynthesisGas,CubicMeter
2019-11-01,country/IND,410000.0,Monthly_Generation_Fuel_EIA_CoalDerivedSynthesisGas,CubicMeter
2019-11-01,country/IND,28120000.0,Monthly_Generation_Fuel_EIA_CoalDerivedSynthesisGas,CubicMeter
2019-11-01,country/IND,23640000.0,Monthly_Generation_Fuel_EIA_CoalDerivedSynthesisGas,CubicMeter
2019-12-01,country/IND,360000.0,Monthly_Generation_Fuel_EIA_CoalDerivedSynthesisGas,CubicMeter
2019-12-01,country/IND,29200000.0,Monthly_Generation_Fuel_EIA_CoalDerivedSynthesisGas,CubicMeter
2019-12-01,country/IND,23420000.0,Monthly_Generation_Fuel_EIA_CoalDerivedSynthesisGas,CubicMeter
2020-08-01,country/IND,140000.0,Monthly_Generation_Fuel_EIA_CoalDerivedSynthesisGas,CubicMeter
2020-08-01,country/IND,29290000.0,Monthly_Generation_Fuel_EIA_CoalDerivedSynthesisGas,CubicMeter
2020-08-01,country/IND,24800000.0,Monthly_Generation_Fuel_EIA_CoalDerivedSynthesisGas,CubicMeter
2020-09-01,country/IND,170000.0,Monthly_Generation_Fuel_EIA_CoalDerivedSynthesisGas,CubicMeter
2020-09-01,country/IND,27760000.0,Monthly_Generation_Fuel_EIA_CoalDerivedSynthesisGas,CubicMeter
2020-09-01,country/IND,24470000.0,Monthly_Generation_Fuel_EIA_CoalDerivedSynthesisGas,CubicMeter
2020-10-01,country/IND,200000.0,Monthly_Generation_Fuel_EIA_CoalDerivedSynthesisGas,CubicMeter
2020-10-01,country/IND,28090000.0,Monthly_Generation_Fuel_EIA_CoalDerivedSynthesisGas,CubicMeter
2020-10-01,country/IND,25850000.0,Monthly_Generation_Fuel_EIA_CoalDerivedSynthesisGas,CubicMeter
2020-12-01,country/IND,140000.0,Monthly_Generation_Fuel_EIA_CoalDerivedSynthesisGas,CubicMeter
2020-12-01,country/IND,27780000.0,Monthly_Generation_Fuel_EIA_CoalDerivedSynthesisGas,CubicMeter
2020-12-01,country/IND,28520000.0,Monthly_Generation_Fuel_EIA_CoalDerivedSynthesisGas,CubicMeter
2021-01-01,country/IND,130000.0,Monthly_Generation_Fuel_EIA_CoalDerivedSynthesisGas,CubicMeter
2021-01-01,country/IND,27100000.0,Monthly_Generation_Fuel_EIA_CoalDerivedSynthesisGas,CubicMeter
2021-01-01,country/IND,29020000.0,Monthly_Generation_Fuel_EIA_CoalDerivedSynthesisGas,CubicMeter
2020-11-01,country/IND,160000.0,Monthly_Generation_Fuel_EIA_CoalDerivedSynthesisGas,CubicMeter
2020-11-01,country/IND,27230000.0,Monthly_Generation_Fuel_EIA_CoalDerivedSynthesisGas,CubicMeter
2020-11-01,country/IND,26530000.0,Monthly_Generation_Fuel_EIA_CoalDerivedSynthesisGas,CubicMeter
2021-02-01,country/IND,200000.0,Monthly_Generation_Fuel_EIA_CoalDerivedSynthesisGas,CubicMeter
2021-02-01,country/IND,24230000.0,Monthly_Generation_Fuel_EIA_CoalDerivedSynthesisGas,CubicMeter
2021-02-01,country/IND,27130000.0,Monthly_Generation_Fuel_EIA_CoalDerivedSynthesisGas,CubicMeter
2021-03-01,country/IND,270000.0,Monthly_Generation_Fuel_EIA_CoalDerivedSynthesisGas,CubicMeter
2021-03-01,country/IND,26590000.0,Monthly_Generation_Fuel_EIA_CoalDerivedSynthesisGas,CubicMeter
2021-03-01,country/IND,30270000.0,Monthly_Generation_Fuel_EIA_CoalDerivedSynthesisGas,CubicMeter
2021-04-01,country/IND,290000.0,Monthly_Generation_Fuel_EIA_CoalDerivedSynthesisGas,CubicMeter
2021-04-01,country/IND,25450000.0,Monthly_Generation_Fuel_EIA_CoalDerivedSynthesisGas,CubicMeter
2021-04-01,country/IND,30770000.0,Monthly_Generation_Fuel_EIA_CoalDerivedSynthesisGas,CubicMeter
2021-05-01,country/IND,300000.0,Monthly_Generation_Fuel_EIA_CoalDerivedSynthesisGas,CubicMeter
2021-05-01,country/IND,26110000.0,Monthly_Generation_Fuel_EIA_CoalDerivedSynthesisGas,CubicMeter
2021-05-01,country/IND,32470000.0,Monthly_Generation_Fuel_EIA_CoalDerivedSynthesisGas,CubicMeter
2021-06-01,country/IND,350000.0,Monthly_Generation_Fuel_EIA_CoalDerivedSynthesisGas,CubicMeter
2021-06-01,country/IND,24870000.0,Monthly_Generation_Fuel_EIA_CoalDerivedSynthesisGas,CubicMeter
2021-06-01,country/IND,31480000.0,Monthly_Generation_Fuel_EIA_CoalDerivedSynthesisGas,CubicMeter
2007-03-01,country/IND,131255.0,Annual_Imports_Fuel_NaturalGasLiquids,MetricTon
2007-03-01,country/IND,123008.0,Annual_Imports_Fuel_NaturalGasLiquids,MetricTon
2007-03-01,country/IND,228314.0,Annual_Imports_Fuel_NaturalGasLiquids,MetricTon
2007-03-01,country/IND,61520.0,Annual_Imports_Fuel_NaturalGasLiquids,MetricTon
2007-03-01,country/IND,122321.0,Annual_Imports_Fuel_NaturalGasLiquids,MetricTon
2007-03-01,country/IND,64458.23,Annual_Imports_Fuel_NaturalGasLiquids,MetricTon
2007-03-01,country/IND,623803.0,Annual_Imports_Fuel_NaturalGasLiquids,MetricTon
2007-03-01,country/IND,5471813.5,Annual_Imports_Fuel_NaturalGasLiquids,MetricTon
2007-03-01,country/IND,106176.0,Annual_Imports_Fuel_NaturalGasLiquids,MetricTon
2007-03-01,country/IND,111786.0,Annual_Imports_Fuel_NaturalGasLiquids,MetricTon
2005-03-01,country/IND,6534.0,Annual_Imports_Fuel_NaturalGasLiquids,MetricTon
2005-03-01,country/IND,2365314.25,Annual_Imports_Fuel_NaturalGasLiquids,MetricTon
2006-03-01,country/IND,113949.84,Annual_Imports_Fuel_NaturalGasLiquids,MetricTon
2006-03-01,country/IND,57391.0,Annual_Imports_Fuel_NaturalGasLiquids,MetricTon
2006-03-01,country/IND,4462693.5,Annual_Imports_Fuel_NaturalGasLiquids,MetricTon
2006-03-01,country/IND,142757.27,Annual_Imports_Fuel_NaturalGasLiquids,MetricTon
2008-03-01,country/IND,372912.0,Annual_Imports_Fuel_NaturalGasLiquids,MetricTon
2008-03-01,country/IND,60039.0,Annual_Imports_Fuel_NaturalGasLiquids,MetricTon
2008-03-01,country/IND,61760.0,Annual_Imports_Fuel_NaturalGasLiquids,MetricTon
2008-03-01,country/IND,59326.0,Annual_Imports_Fuel_NaturalGasLiquids,MetricTon
2008-03-01,country/IND,434317.0,Annual_Imports_Fuel_NaturalGasLiquids,MetricTon
2008-03-01,country/IND,329509.0,Annual_Imports_Fuel_NaturalGasLiquids,MetricTon
2008-03-01,country/IND,6476690.5,Annual_Imports_Fuel_NaturalGasLiquids,MetricTon
2008-03-01,country/IND,291550.03,Annual_Imports_Fuel_NaturalGasLiquids,MetricTon
2009-03-01,country/IND,240835.02,Annual_Imports_Fuel_NaturalGasLiquids,MetricTon
2009-03-01,country/IND,66372.7,Annual_Imports_Fuel_NaturalGasLiquids,MetricTon
2009-03-01,country/IND,63880.0,Annual_Imports_Fuel_NaturalGasLiquids,MetricTon
2009-03-01,country/IND,169687.02,Annual_Imports_Fuel_NaturalGasLiquids,MetricTon
2009-03-01,country/IND,104819.0,Annual_Imports_Fuel_NaturalGasLiquids,MetricTon
2009-03-01,country/IND,124670.0,Annual_Imports_Fuel_NaturalGasLiquids,MetricTon
2009-03-01,country/IND,57404.0,Annual_Imports_Fuel_NaturalGasLiquids,MetricTon
2009-03-01,country/IND,59310.0,Annual_Imports_Fuel_NaturalGasLiquids,MetricTon
2009-03-01,country/IND,285133.0,Annual_Imports_Fuel_NaturalGasLiquids,MetricTon
2009-03-01,country/IND,62902.0,Annual_Imports_Fuel_NaturalGasLiquids,MetricTon
2009-03-01,country/IND,186442.0,Annual_Imports_Fuel_NaturalGasLiquids,MetricTon
2009-03-01,country/IND,6480479.5,Annual_Imports_Fuel_NaturalGasLiquids,MetricTon
2009-03-01,country/IND,72124.0,Annual_Imports_Fuel_NaturalGasLiquids,MetricTon
2009-03-01,country/IND,178276.98,Annual_Imports_Fuel_NaturalGasLiquids,MetricTon
2009-03-01,country/IND,95833.0,Annual_Imports_Fuel_NaturalGasLiquids,MetricTon
2009-03-01,country/IND,58600.0,Annual_Imports_Fuel_NaturalGasLiquids,MetricTon
2010-03-01,country/IND,118478.0,Annual_Imports_Fuel_NaturalGasLiquids,MetricTon
2010-03-01,country/IND,638767.63,Annual_Imports_Fuel_NaturalGasLiquids,MetricTon
2010-03-01,country/IND,185930.0,Annual_Imports_Fuel_NaturalGasLiquids,MetricTon
2010-03-01,country/IND,177547.02,Annual_Imports_Fuel_NaturalGasLiquids,MetricTon
2010-03-01,country/IND,62367.0,Annual_Imports_Fuel_NaturalGasLiquids,MetricTon
2010-03-01,country/IND,124657.0,Annual_Imports_Fuel_NaturalGasLiquids,MetricTon
2010-03-01,country/IND,118292.0,Annual_Imports_Fuel_NaturalGasLiquids,MetricTon
2010-03-01,country/IND,65910.0,Annual_Imports_Fuel_NaturalGasLiquids,MetricTon
2010-03-01,country/IND,6795541.5,Annual_Imports_Fuel_NaturalGasLiquids,MetricTon
2010-03-01,country/IND,551046.0,Annual_Imports_Fuel_NaturalGasLiquids,MetricTon
2010-03-01,country/IND,162035.02,Annual_Imports_Fuel_NaturalGasLiquids,MetricTon
2010-03-01,country/IND,60312.0,Annual_Imports_Fuel_NaturalGasLiquids,MetricTon
2010-03-01,country/IND,49688.0,Annual_Imports_Fuel_NaturalGasLiquids,MetricTon
2011-03-01,country/IND,177724.0,Annual_Imports_Fuel_NaturalGasLiquids,MetricTon
2011-03-01,country/IND,68000.0,Annual_Imports_Fuel_NaturalGasLiquids,MetricTon
2011-03-01,country/IND,292968.0,Annual_Imports_Fuel_NaturalGasLiquids,MetricTon
2011-03-01,country/IND,60000.0,Annual_Imports_Fuel_NaturalGasLiquids,MetricTon
2011-03-01,country/IND,62064.0,Annual_Imports_Fuel_NaturalGasLiquids,MetricTon
2011-03-01,country/IND,8053129.5,Annual_Imports_Fuel_NaturalGasLiquids,MetricTon
2011-03-01,country/IND,129601.0,Annual_Imports_Fuel_NaturalGasLiquids,MetricTon
2011-03-01,country/IND,55497.0,Annual_Imports_Fuel_NaturalGasLiquids,MetricTon
2011-03-01,country/IND,263200.0,Annual_Imports_Fuel_NaturalGasLiquids,MetricTon
2011-03-01,country/IND,68150.0,Annual_Imports_Fuel_NaturalGasLiquids,MetricTon
2011-03-01,country/IND,184419.02,Annual_Imports_Fuel_NaturalGasLiquids,MetricTon
2011-03-01,country/IND,137512.98,Annual_Imports_Fuel_NaturalGasLiquids,MetricTon
2011-03-01,country/IND,213496.98,Annual_Imports_Fuel_NaturalGasLiquids,MetricTon
2012-03-01,country/IND,188814.0,Annual_Imports_Fuel_NaturalGasLiquids,MetricTon
2012-03-01,country/IND,40534.0,Annual_Imports_Fuel_NaturalGasLiquids,MetricTon
2012-03-01,country/IND,522342.84,Annual_Imports_Fuel_NaturalGasLiquids,MetricTon
2012-03-01,country/IND,71865.0,Annual_Imports_Fuel_NaturalGasLiquids,MetricTon
2012-03-01,country/IND,60437.0,Annual_Imports_Fuel_NaturalGasLiquids,MetricTon
2012-03-01,country/IND,56008.97,Annual_Imports_Fuel_NaturalGasLiquids,MetricTon
2012-03-01,country/IND,1356008.13,Annual_Imports_Fuel_NaturalGasLiquids,MetricTon
2012-03-01,country/IND,135612.98,Annual_Imports_Fuel_NaturalGasLiquids,MetricTon
2012-03-01,country/IND,10271012.0,Annual_Imports_Fuel_NaturalGasLiquids,MetricTon
2012-03-01,country/IND,319526.06,Annual_Imports_Fuel_NaturalGasLiquids,MetricTon
2012-03-01,country/IND,46560.0,Annual_Imports_Fuel_NaturalGasLiquids,MetricTon
2012-03-01,country/IND,169732.98,Annual_Imports_Fuel_NaturalGasLiquids,MetricTon
2012-03-01,country/IND,179526.0,Annual_Imports_Fuel_NaturalGasLiquids,MetricTon
2012-03-01,country/IND,52640.0,Annual_Imports_Fuel_NaturalGasLiquids,MetricTon
2013-03-01,country/IND,396946.69,Annual_Imports_Fuel_NaturalGasLiquids,MetricTon
2013-03-01,country/IND,574076.06,Annual_Imports_Fuel_NaturalGasLiquids,MetricTon
2013-03-01,country/IND,61040.39,Annual_Imports_Fuel_NaturalGasLiquids,MetricTon
2013-03-01,country/IND,116750.0,Annual_Imports_Fuel_NaturalGasLiquids,MetricTon
2013-03-01,country/IND,1159479.38,Annual_Imports_Fuel_NaturalGasLiquids,MetricTon
2013-03-01,country/IND,10302368.0,Annual_Imports_Fuel_NaturalGasLiquids,MetricTon
2013-03-01,country/IND,128743.27,Annual_Imports_Fuel_NaturalGasLiquids,MetricTon
2013-03-01,country/IND,396465.97,Annual_Imports_Fuel_NaturalGasLiquids,MetricTon
2014-03-01,country/IND,61712.11,Annual_Imports_Fuel_NaturalGasLiquids,MetricTon
2014-03-01,country/IND,192035.02,Annual_Imports_Fuel_NaturalGasLiquids,MetricTon
2014-03-01,country/IND,609892.69,Annual_Imports_Fuel_NaturalGasLiquids,MetricTon
2014-03-01,country/IND,64847.78,Annual_Imports_Fuel_NaturalGasLiquids,MetricTon
2014-03-01,country/IND,11579139.0,Annual_Imports_Fuel_NaturalGasLiquids,MetricTon
2014-03-01,country/IND,513062.03,Annual_Imports_Fuel_NaturalGasLiquids,MetricTon
2015-03-01,country/IND,137208.67,Annual_Imports_Fuel_NaturalGasLiquids,MetricTon
2015-03-01,country/IND,6888.21,Annual_Imports_Fuel_NaturalGasLiquids,MetricTon
