Date,GeoId,Count_Person_PerArea
1990,nuts/BE331,142.9
1990,nuts/BE332,748.6
1990,nuts/BE334,161.7
1990,nuts/BE335,159.9
1990,nuts/BE336,79.1
1990,nuts/BE34,52.2
1990,nuts/BE341,153.8
1990,nuts/BE342,36.1
1990,nuts/BE343,48.5
1990,nuts/BE344,39.6
1990,nuts/BE345,59.2
1990,nuts/BE35,115.6
1990,nuts/BE351,58.7
1990,nuts/BE352,232.7
1990,nuts/BE353,65.1
1990,country/BGR,77.4
1990,nuts/BG3,68.2
1990,nuts/BG31,62.5
1990,nuts/BG311,51.4
1990,nuts/BG312,58.6
1990,nuts/BG313,75.9
1990,nuts/BG314,76.1
1990,nuts/BG315,47.0
1990,nuts/BG32,76.3
1990,nuts/BG321,69.5
1990,nuts/BG322,81.4
1990,nuts/BG323,109.2
1990,nuts/BG324,68.1
1990,nuts/BG325,59.0
1990,nuts/BG33,76.0
1990,nuts/BG331,120.9
1990,nuts/BG332,51.9
1990,nuts/BG333,69.7
1990,nuts/BG334,61.4
1990,nuts/BG34,62.0
1990,nuts/BG341,55.7
1990,nuts/BG342,66.5
1990,nuts/BG343,52.7
1990,nuts/BG344,73.7
1990,nuts/BG4,92.2
1990,nuts/BG41,105.2
1990,nuts/BG411,971.2
1990,nuts/BG412,38.0
1990,nuts/BG413,54.6
1990,nuts/BG414,73.4
1990,nuts/BG415,58.3
1990,nuts/BG42,80.0
1990,nuts/BG421,121.9
1990,nuts/BG422,56.7
1990,nuts/BG423,73.5
1990,nuts/BG424,51.2
1990,nuts/BG425,76.8
1990,country/CHE,167.9
1990,nuts/CH0,167.9
1990,nuts/CH01,144.7
1990,nuts/CH011,203.6
1990,nuts/CH012,47.5
1990,nuts/CH013,1530.0
1990,nuts/CH02,161.8
1990,nuts/CH021,158.4
1990,nuts/CH022,129.0
1990,nuts/CH023,286.2
1990,nuts/CH024,222.0
1990,nuts/CH025,78.7
1990,nuts/CH03,492.8
1990,nuts/CH031,5191.6
1990,nuts/CH032,537.8
1990,nuts/CH033,354.3
1990,nuts/CH04,688.8
1990,nuts/CH040,688.8
1990,nuts/CH05,85.5
1990,nuts/CH051,55.4
1990,nuts/CH052,239.2
1990,nuts/CH053,210.9
1990,nuts/CH054,80.0
1990,nuts/CH055,214.3
1990,nuts/CH056,24.1
1990,nuts/CH057,236.4
1990,nuts/CH06,142.4
1990,nuts/CH061,222.6
1990,nuts/CH062,32.4
1990,nuts/CH063,128.7
1990,nuts/CH064,59.6
1990,nuts/CH065,136.0
1990,nuts/CH066,406.6
1990,nuts/CH07,103.9
1990,nuts/CH070,103.9
1990,country/CYP,62.7
1990,nuts/CY0,62.7
1990,nuts/CY00,62.7
1990,nuts/CY000,62.7
1990,country/DEU,222.2
1990,country/DNK,119.3
1990,nuts/DK0,119.3
1990,country/EST,36.1
1990,nuts/EE0,36.1
1990,nuts/EE00,36.1
1990,nuts/EE001,139.9
1990,nuts/EE004,16.6
1990,nuts/EE006,18.0
1990,nuts/EE007,65.9
1990,nuts/EE008,25.3
1990,EFTA,25.1
1990,country/GRC,77.9
1990,nuts/EL3,938.8
1990,nuts/EL30,938.8
1990,nuts/EL4,56.5
1990,nuts/EL41,51.6
1990,nuts/EL411,47.1
1990,nuts/EL412,51.8
1990,nuts/EL413,55.7
1990,nuts/EL42,47.7
1990,nuts/EL421,58.4
1990,nuts/EL422,36.1
1990,nuts/EL43,64.3
1990,nuts/EL431,99.6
1990,nuts/EL432,38.7
1990,nuts/EL433,46.3
1990,nuts/EL434,55.7
1990,country/ESP,76.8
1990,nuts/ES1,96.1
1990,nuts/ES11,92.8
1990,nuts/ES111,138.3
1990,nuts/ES112,39.2
1990,nuts/ES113,49.4
1990,nuts/ES114,199.8
1990,nuts/ES12,103.7
1990,nuts/ES120,103.7
1990,nuts/ES13,99.2
1990,nuts/ES130,99.2
1990,nuts/ES2,58.0
1990,nuts/ES21,291.9
1990,nuts/ES211,89.7
1990,nuts/ES212,342.8
1990,nuts/ES213,523.4
1990,nuts/ES22,50.0
1990,nuts/ES220,50.0
1990,nuts/ES23,52.2
1990,nuts/ES230,52.2
1990,nuts/ES24,25.0
1990,nuts/ES241,13.3
1990,nuts/ES242,9.8
1990,nuts/ES243,48.5
1990,nuts/ES3,615.7
1990,nuts/ES30,615.7
1990,nuts/ES300,615.7
1990,nuts/ES4,24.5
1990,nuts/ES41,27.1
1990,nuts/ES411,21.8
1990,nuts/ES412,24.8
1990,nuts/ES413,33.8
1990,nuts/ES414,23.1
1990,nuts/ES415,29.1
1990,nuts/ES416,21.3
1990,nuts/ES417,9.2
1990,nuts/ES418,61.0
1990,nuts/ES419,20.4
1990,nuts/ES42,20.9
1990,nuts/ES421,23.0
1990,nuts/ES422,24.0
1990,nuts/ES423,12.0
1990,nuts/ES424,11.9
1990,nuts/ES425,31.8
1990,nuts/ES43,25.6
1990,nuts/ES431,29.9
1990,nuts/ES432,20.8
1990,nuts/ES5,175.9
1990,nuts/ES51,188.8
1990,nuts/ES511,603.1
1990,nuts/ES512,85.8
1990,nuts/ES513,29.1
1990,nuts/ES514,85.8
1990,nuts/ES52,165.5
1990,nuts/ES521,220.8
1990,nuts/ES522,67.3
1990,nuts/ES523,196.0
1990,nuts/ES53,141.6
1990,nuts/ES6,81.7
1990,nuts/ES61,79.0
1990,nuts/ES611,51.6
1990,nuts/ES612,144.5
1990,nuts/ES613,54.7
1990,nuts/ES614,62.5
1990,nuts/ES615,43.7
1990,nuts/ES616,47.3
1990,nuts/ES617,157.7
1990,nuts/ES618,114.9
1990,nuts/ES62,92.0
1990,nuts/ES620,92.0
1990,nuts/ES63,3554.6
1990,nuts/ES630,3554.6
1990,nuts/ES64,4345.5
1990,nuts/ES640,4345.5
1990,nuts/ES7,199.8
1990,nuts/ES70,199.8
1990,nuts/EU27_2007,109.3
1990,nuts/EU27_2020,101.5
1990,nuts/EU28,108.9
1990,country/FIN,16.4
1990,nuts/FI1,16.4
1990,nuts/FI19,22.3
1990,nuts/FI193,15.5
1990,nuts/FI194,15.0
1990,nuts/FI195,22.5
1990,nuts/FI196,30.4
1990,nuts/FI197,33.7
1990,nuts/FI1B,134.5
1990,nuts/FI1B1,134.5
1990,nuts/FI1C,35.2
1990,nuts/FI1C1,40.0
1990,nuts/FI1C2,31.1
1990,nuts/FI1C3,38.2
1990,nuts/FI1C4,38.0
1990,nuts/FI1C5,24.7
1990,nuts/FI1D,6.5
1990,nuts/FI1D1,12.4
1990,nuts/FI1D2,15.4
1990,nuts/FI1D3,9.9
1990,nuts/FI1D5,12.8
1990,nuts/FI1D7,2.2
1990,nuts/FI1D8,4.6
1990,nuts/FI1D9,9.5
1990,nuts/FI2,16.0
1990,nuts/FI20,16.0
1990,nuts/FI200,16.0
1990,country/FRA,91.9
1990,nuts/FR1,888.3
1990,nuts/FR10,888.3
1990,nuts/FR101,20379.8
1990,nuts/FR102,183.6
1990,nuts/FR103,573.4
1990,nuts/FR104,603.2
1990,nuts/FR105,7920.3
1990,nuts/FR106,5841.5
1990,nuts/FR107,4955.7
1990,nuts/FR108,844.7
1990,nuts/FRB,60.7
1990,nuts/FRB0,60.7
1990,nuts/FRB01,44.4
1990,nuts/FRB02,67.5
1990,nuts/FRB03,35.0
1990,nuts/FRB04,86.6
1990,nuts/FRB05,48.3
1990,nuts/FRB06,86.0
1990,nuts/FRC,56.7
1990,nuts/FRC1,51.0
1990,nuts/FRC11,56.4
1990,nuts/FRC12,34.2
1990,nuts/FRC13,65.2
1990,nuts/FRC14,43.6
1990,nuts/FRC2,67.8
1990,nuts/FRC21,92.7
1990,nuts/FRC22,49.8
1990,nuts/FRC23,42.8
1990,nuts/FRC24,220.2
1990,nuts/FRD,104.8
1990,nuts/FRD1,79.2
1990,nuts/FRD11,111.7
1990,nuts/FRD12,80.8
1990,nuts/FRD13,48.0
1990,nuts/FRD2,141.3
1990,nuts/FRD21,85.3
1990,nuts/FRD22,195.1
1990,nuts/FRE,181.6
1990,nuts/FRE1,319.3
1990,nuts/FRE11,440.7
1990,nuts/FRE12,214.8
1990,nuts/FRE2,93.5
1990,nuts/FRE21,72.9
1990,nuts/FRE22,124.3
1990,nuts/FRE23,88.8
1990,nuts/FRF,92.0
1990,nuts/FRF1,196.7
1990,nuts/FRF11,201.1
1990,nuts/FRF12,190.9
1990,nuts/FRF2,52.6
1990,nuts/FRF21,56.6
1990,nuts/FRF22,48.2
1990,nuts/FRF23,68.4
1990,nuts/FRF24,32.8
1990,nuts/FRF3,97.9
1990,nuts/FRF31,135.6
1990,nuts/FRF32,31.6
1990,nuts/FRF33,162.7
1990,nuts/FRF34,65.6
1990,nuts/FRG,95.5
1990,nuts/FRG0,95.5
1990,nuts/FRG01,154.8
1990,nuts/FRG02,98.5
1990,nuts/FRG03,53.7
1990,nuts/FRG04,82.8
1990,nuts/FRG05,76.0
1990,nuts/FRH,102.9
1990,nuts/FRH0,102.9
1990,nuts/FRH01,78.3
1990,nuts/FRH02,124.5
1990,nuts/FRH03,118.3
1990,nuts/FRH04,91.0
1990,nuts/FRI,61.0
1990,nuts/FRI1,67.9
1990,nuts/FRI11,42.7
1990,nuts/FRI12,121.9
1990,nuts/FRI13,33.8
1990,nuts/FRI14,57.0
1990,nuts/FRI15,75.8
1990,nuts/FRI2,42.7
1990,nuts/FRI21,40.6
1990,nuts/FRI22,23.6
1990,nuts/FRI23,64.1
1990,nuts/FRI3,61.9
1990,nuts/FRI31,57.4
1990,nuts/FRI32,77.1
1990,nuts/FRI33,57.7
1990,nuts/FRI34,54.5
1990,nuts/FRJ,62.8
1990,nuts/FRJ1,77.6
1990,nuts/FRJ11,48.8
1990,nuts/FRJ12,100.3
1990,nuts/FRJ13,131.2
1990,nuts/FRJ14,14.1
1990,nuts/FRJ15,88.8
1990,nuts/FRJ2,53.8
1990,nuts/FRJ21,28.0
1990,nuts/FRJ22,30.9
1990,nuts/FRJ23,147.7
1990,nuts/FRJ24,27.9
1990,nuts/FRJ25,29.9
1990,nuts/FRJ26,50.4
1990,nuts/FRJ27,59.5
1990,nuts/FRJ28,54.0
1990,nuts/FRK,95.9
1990,nuts/FRK1,50.8
1990,nuts/FRK11,48.7
1990,nuts/FRK12,27.7
1990,nuts/FRK13,41.5
1990,nuts/FRK14,75.1
1990,nuts/FRK2,122.8
1990,nuts/FRK21,82.2
1990,nuts/FRK22,50.3
1990,nuts/FRK23,63.6
1990,nuts/FRK24,137.2
1990,nuts/FRK25,155.9
1990,nuts/FRK26,465.4
1990,nuts/FRK27,58.0
1990,nuts/FRK28,130.5
1990,nuts/FRL,136.2
1990,nuts/FRL0,136.2
1990,nuts/FRL01,19.0
1990,nuts/FRL02,20.5
1990,nuts/FRL03,227.3
1990,nuts/FRL04,346.5
1990,nuts/FRL05,137.4
1990,nuts/FRL06,131.6
1990,nuts/FRM,28.9
1990,nuts/FRM0,28.9
1990,nuts/FRM01,29.6
1990,nuts/FRM02,28.3
1990,country/HUN,111.4
1990,nuts/HU1,428.9
1990,nuts/HU2,85.6
1990,nuts/HU21,98.8
1990,nuts/HU211,96.3
1990,nuts/HU212,139.8
1990,nuts/HU213,81.4
1990,nuts/HU22,90.3
1990,nuts/HU221,105.7
1990,nuts/HU222,82.6
1990,nuts/HU223,80.8
1990,nuts/HU23,71.4
1990,nuts/HU231,93.2
1990,nuts/HU232,57.0
1990,nuts/HU233,68.4
1990,nuts/HU3,86.1
1990,nuts/HU31,98.3
1990,nuts/HU311,104.8
1990,nuts/HU312,91.8
1990,nuts/HU313,89.0
1990,nuts/HU32,87.0
1990,nuts/HU321,88.4
1990,nuts/HU322,75.9
1990,nuts/HU323,96.1
1990,nuts/HU33,76.3
1990,nuts/HU331,65.1
1990,nuts/HU332,72.9
1990,nuts/HU333,102.9
1990,country/IRL,51.3
1990,nuts/IE0,51.3
1990,country/ISL,2.5
1990,nuts/IS0,2.5
1990,nuts/IS00,2.5
1990,country/ITA,188.2
1990,nuts/ITC,273.7
1990,nuts/ITC1,169.9
1990,nuts/ITC11,329.4
1990,nuts/ITC12,61.3
1990,nuts/ITC15,93.4
1990,nuts/ITC16,79.0
1990,nuts/ITC17,137.6
1990,nuts/ITC18,123.8
1990,nuts/ITC2,35.2
1990,nuts/ITC20,35.2
1990,nuts/ITC3,311.8
1990,nuts/ITC31,185.3
1990,nuts/ITC32,184.8
1990,nuts/ITC33,523.7
1990,nuts/ITC34,258.6
1990,nuts/ITC4,370.7
1990,nuts/ITC41,661.4
1990,nuts/ITC42,250.8
1990,nuts/ITC44,54.8
1990,nuts/ITC46,326.8
1990,nuts/ITC47,217.1
1990,nuts/ITC48,165.9
1990,nuts/ITC4A,184.6
1990,nuts/ITC4B,158.8
1990,nuts/ITF,189.7
1990,nuts/ITF1,115.3
1990,nuts/ITF11,58.9
1990,nuts/ITF12,143.0
1990,nuts/ITF13,235.6
1990,nuts/ITF14,147.2
1990,nuts/ITF2,74.5
1990,nuts/ITF21,31.6
1990,nuts/ITF22,156.0
1990,nuts/ITF3,413.0
1990,nuts/ITF31,306.3
1990,nuts/ITF32,141.2
1990,nuts/ITF33,2575.7
1990,nuts/ITF34,156.7
1990,nuts/ITF35,215.3
1990,nuts/ITF4,207.6
1990,nuts/ITF43,242.0
1990,nuts/ITF44,223.1
1990,nuts/ITF45,290.2
1990,nuts/ITF5,61.1
1990,nuts/ITF51,61.5
1990,nuts/ITF52,60.5
1990,nuts/ITF6,137.8
1990,nuts/ITF61,113.0
1990,nuts/ITF63,73.1
1990,nuts/ITF65,182.2
1990,nuts/ITG,132.8
1990,nuts/ITG1,193.4
1990,nuts/ITG11,173.6
1990,nuts/ITG12,245.7
1990,nuts/ITG13,199.8
1990,nuts/ITG14,156.6
1990,nuts/ITG15,131.5
1990,nuts/ITG16,73.1
1990,nuts/ITG17,291.3
1990,nuts/ITG18,178.6
1990,nuts/ITG19,190.5
1990,nuts/ITG2,68.1
1990,nuts/ITH1,59.2
1990,nuts/ITH10,59.2
1990,nuts/ITH2,71.9
1990,nuts/ITH20,71.9
1990,nuts/ITH3,237.9
1990,nuts/ITH31,253.5
1990,nuts/ITH32,273.1
1990,nuts/ITH33,57.8
1990,nuts/ITH34,298.7
1990,nuts/ITH35,334.2
1990,nuts/ITH36,381.7
1990,nuts/ITH37,138.7
1990,nuts/ITH4,152.9
1990,nuts/ITH41,120.8
1990,nuts/ITH42,106.7
1990,nuts/ITH43,296.9
1990,nuts/ITH44,1245.3
1990,nuts/ITH51,103.6
1990,nuts/ITH52,113.3
1990,nuts/ITH53,182.1
1990,nuts/ITH54,223.5
1990,nuts/ITH55,245.1
1990,nuts/ITH56,137.8
1990,nuts/ITH57,188.7
1990,nuts/ITH58,119.6
1990,nuts/ITI1,153.6
1990,nuts/ITI11,173.4
1990,nuts/ITI12,212.8
1990,nuts/ITI13,273.6
1990,nuts/ITI14,250.2
1990,nuts/ITI16,278.5
1990,nuts/ITI17,157.3
1990,nuts/ITI18,97.0
1990,nuts/ITI19,65.6
1990,nuts/ITI1A,48.0
1990,nuts/ITI2,95.8
1990,nuts/ITI21,92.7
1990,nuts/ITI22,105.1
1990,nuts/ITI32,224.7
1990,nuts/ITI33,106.2
1990,nuts/ITI4,297.4
1990,nuts/ITI41,76.8
1990,nuts/ITI42,52.6
1990,nuts/ITI43,701.3
1990,nuts/ITI44,209.1
1990,nuts/ITI45,146.2
1990,country/LIE,181.9
1990,nuts/LI0,181.9
1990,nuts/LI00,181.9
1990,nuts/LI000,181.9
1990,country/LTU,56.6
1990,country/LUX,147.7
1990,nuts/LU0,147.7
1990,nuts/LU00,147.7
1990,nuts/LU000,147.7
1990,country/LVA,42.8
1990,nuts/LV0,42.8
1990,nuts/LV00,42.8
1990,nuts/LV003,27.8
1990,nuts/LV005,30.5
1990,nuts/LV006,3534.4
1990,nuts/LV007,39.0
1990,nuts/LV008,18.3
1990,nuts/LV009,30.7
1990,country/MLT,1122.2
1990,nuts/MT0,1122.2
1990,nuts/MT00,1122.2
1990,country/NLD,440.5
1990,nuts/NL1,191.0
1990,nuts/NL11,236.3
1990,nuts/NL111,180.3
1990,nuts/NL112,208.0
1990,nuts/NL113,280.4
1990,nuts/NL12,178.6
1990,nuts/NL13,166.6
1990,nuts/NL131,175.4
1990,nuts/NL132,187.1
1990,nuts/NL133,141.3
1990,nuts/NL2,312.3
1990,nuts/NL21,306.4
1990,nuts/NL211,211.6
1990,nuts/NL212,323.6
1990,nuts/NL213,402.4
1990,nuts/NL22,361.0
1990,nuts/NL221,325.2
1990,nuts/NL224,282.5
1990,nuts/NL23,153.4
1990,nuts/NL230,153.4
1990,nuts/NL3,805.0
1990,nuts/NL31,751.6
1990,nuts/NL310,751.6
1990,nuts/NL32,894.7
1990,nuts/NL321,307.3
1990,nuts/NL323,1126.9
1990,nuts/NL324,1608.0
1990,nuts/NL325,1510.7
1990,nuts/NL327,1288.8
1990,nuts/NL33,1126.3
1990,nuts/NL332,3113.4
1990,nuts/NL333,1135.3
1990,nuts/NL34,198.6
1990,nuts/NL341,145.3
1990,nuts/NL342,235.5
1990,nuts/NL4,464.5
1990,nuts/NL41,444.4
1990,nuts/NL411,435.9
1990,nuts/NL412,436.5
1990,nuts/NL413,420.9
1990,nuts/NL414,480.6
1990,nuts/NL42,510.2
1990,nuts/NL421,309.6
1990,nuts/NL422,323.3
1990,nuts/NL423,935.3
1990,country/NOR,13.8
1990,nuts/NO0,13.8
1990,nuts/NO01,174.1
1990,nuts/NO011,1073.5
1990,nuts/NO012,90.4
1990,nuts/NO02,7.4
1990,nuts/NO021,7.2
1990,nuts/NO022,7.6
1990,nuts/NO03,24.3
1990,nuts/NO031,61.2
1990,nuts/NO032,16.4
1990,nuts/NO033,92.2
1990,nuts/NO034,11.5
1990,nuts/NO04,24.2
1990,nuts/NO041,11.4
1990,nuts/NO042,21.1
1990,nuts/NO043,39.3
1990,nuts/NO05,15.9
1990,nuts/NO051,27.3
1990,nuts/NO052,5.9
1990,nuts/NO053,16.3
1990,nuts/NO06,9.7
1990,nuts/NO061,14.0
1990,nuts/NO062,6.0
1990,nuts/NO07,4.3
1990,nuts/NO071,6.6
1990,nuts/NO072,5.8
1990,nuts/NO073,1.6
1990,country/POL,121.9
1990,nuts/PL911,3241.6
1990,country/PRT,108.3
1990,nuts/PT1,106.5
1990,nuts/PT11,163.8
1990,nuts/PT111,114.0
1990,nuts/PT112,283.7
1990,nuts/PT15,69.8
1990,nuts/PT150,69.8
1990,nuts/PT16,82.5
1990,nuts/PT16B,163.2
1990,nuts/PT17,884.3
1990,nuts/PT18,25.1
1990,nuts/PT181,19.2
1990,nuts/PT184,17.1
1990,nuts/PT185,54.7
1990,nuts/PT2,103.8
1990,nuts/PT20,103.8
1990,nuts/PT200,103.8
1990,nuts/PT3,322.5
1990,nuts/PT30,322.5
1990,nuts/PT300,322.5
1990,country/ROU,101.2
1990,nuts/RO1,86.4
1990,nuts/RO11,88.6
1990,nuts/RO111,89.0
1990,nuts/RO112,62.4
1990,nuts/RO113,113.0
1990,nuts/RO114,89.5
1990,nuts/RO115,97.5
1990,nuts/RO116,70.5
1990,nuts/RO12,84.2
1990,nuts/RO121,68.6
1990,nuts/RO122,131.5
1990,nuts/RO123,64.6
1990,nuts/RO124,54.9
1990,nuts/RO125,93.4
1990,nuts/RO126,93.3
1990,nuts/RO2,101.0
1990,nuts/RO21,104.3
1990,nuts/RO211,113.6
1990,nuts/RO212,95.9
1990,nuts/RO213,152.8
1990,nuts/RO214,100.7
1990,nuts/RO215,83.3
1990,nuts/RO216,88.8
1990,nuts/RO22,97.1
1990,nuts/RO221,91.8
1990,nuts/RO222,87.1
1990,nuts/RO223,114.6
1990,nuts/RO224,149.9
1990,nuts/RO225,56.0
1990,nuts/RO226,83.6
1990,nuts/RO3,170.6
1990,nuts/RO31,107.6
1990,nuts/RO311,101.0
1990,nuts/RO312,71.9
1990,nuts/RO313,143.5
1990,nuts/RO314,93.7
1990,nuts/RO315,71.2
1990,nuts/RO316,190.6
1990,nuts/RO317,88.3
1990,nuts/RO32,1363.1
1990,nuts/RO321,11610.2
1990,nuts/RO322,169.8
1990,nuts/RO4,77.5
1990,nuts/RO41,86.2
1990,nuts/RO411,108.4
1990,nuts/RO412,69.7
1990,nuts/RO413,68.7
1990,nuts/RO414,99.7
1990,nuts/RO415,76.4
1990,nuts/RO42,69.7
1990,nuts/RO421,66.8
1990,nuts/RO422,47.8
1990,nuts/RO423,81.1
1990,nuts/RO424,84.6
1990,country/SWE,19.4
1990,country/SVN,98.6
1990,country/SVK,108.1
1990,nuts/SK0,108.1
1990,country/GBR,236.1
1990,nuts/UKC,301.5
1990,nuts/UKC1,382.3
1990,nuts/UKC11,893.0
1990,nuts/UKC12,972.0
1990,nuts/UKC13,502.9
1990,nuts/UKC14,224.1
1990,nuts/UKC2,257.5
1990,nuts/UKC21,60.8
1990,nuts/UKC22,2059.6
1990,nuts/UKC23,2153.5
1990,nuts/UKD,484.3
1990,nuts/UKD1,71.9
1990,nuts/UKD11,117.6
1990,nuts/UKD12,52.1
1990,nuts/UKD3,1996.0
1990,nuts/UKD4,454.9
1990,nuts/UKD41,1001.3
1990,nuts/UKD42,4213.8
1990,nuts/UKD72,4250.7
1990,nuts/UKD73,1918.8
1990,nuts/UKD74,2132.4
1990,nuts/UKE,319.5
1990,nuts/UKE1,246.7
1990,nuts/UKE11,3647.3
1990,nuts/UKE12,122.0
1990,nuts/UKE13,301.7
1990,nuts/UKE2,85.5
1990,nuts/UKE21,632.5
1990,nuts/UKE22,67.0
1990,nuts/UKE3,830.5
1990,nuts/UKE31,648.7
1990,nuts/UKE32,1415.6
1990,nuts/UKE4,1013.0
1990,nuts/UKE41,1273.8
1990,nuts/UKE42,1276.5
1990,nuts/UKF,255.9
1990,nuts/UKF1,406.6
1990,nuts/UKF11,2840.6
1990,nuts/UKF12,533.6
1990,nuts/UKF13,217.4
1990,nuts/UKF14,3717.3
1990,nuts/UKF15,283.3
1990,nuts/UKF16,518.8
1990,nuts/UKF2,298.6
1990,nuts/UKF21,3844.4
1990,nuts/UKF22,244.2
1990,nuts/UKF3,98.7
1990,nuts/UKF30,98.7
1990,nuts/UKG,401.6
1990,nuts/UKG1,196.0
1990,nuts/UKG11,73.4
1990,nuts/UKG12,293.0
1990,nuts/UKG13,245.9
1990,nuts/UKG2,233.2
1990,nuts/UKG21,482.2
1990,nuts/UKG22,83.9
1990,nuts/UKG23,2666.7
1990,nuts/UKG24,300.9
1990,nuts/UKG3,2904.0
1990,nuts/UKG31,3746.4
1990,nuts/UKG32,1126.5
1990,nuts/UKG33,3091.7
1990,nuts/UKH,266.5
1990,nuts/UKH1,163.1
1990,nuts/UKH11,448.8
1990,nuts/UKH12,165.2
1990,nuts/UKH14,169.0
1990,nuts/UKH2,523.7
1990,nuts/UKH21,3972.3
1990,nuts/UKH23,597.1
1990,nuts/UKH3,418.6
1990,nuts/UKH31,3845.8
1990,nuts/UKH32,780.4
1990,nuts/UKI,4321.9
1990,nuts/UKJ,398.5
1990,nuts/UKJ1,340.1
1990,nuts/UKJ11,594.0
1990,nuts/UKJ12,571.7
1990,nuts/UKJ13,289.9
1990,nuts/UKJ14,219.8
1990,nuts/UKJ2,446.6
1990,nuts/UKJ21,2904.3
1990,nuts/UKJ22,273.0
1990,nuts/UKJ3,407.2
1990,nuts/UKJ31,4610.2
1990,nuts/UKJ32,4090.0
1990,nuts/UKJ34,333.3
1990,nuts/UKJ4,408.2
1990,nuts/UKJ41,1261.0
1990,nuts/UKK,195.9
1990,nuts/UKK1,274.8
1990,nuts/UKK11,3549.9
1990,nuts/UKK12,464.2
1990,nuts/UKK13,200.9
1990,nuts/UKK14,741.7
1990,nuts/UKK15,121.0
1990,nuts/UKK2,183.2
1990,nuts/UKK21,2620.6
1990,nuts/UKK22,143.0
1990,nuts/UKK23,134.4
1990,nuts/UKK3,131.7
1990,nuts/UKK30,131.7
1990,nuts/UKK4,153.7
1990,nuts/UKK41,3187.0
1990,nuts/UKK42,1927.2
1990,nuts/UKK43,99.8
1990,nuts/UKL,138.1
1990,nuts/UKL1,141.4
1990,nuts/UKL11,97.7
1990,nuts/UKL12,45.4
1990,nuts/UKL13,99.9
1990,nuts/UKL14,60.1
1990,nuts/UKL15,547.5
1990,nuts/UKL16,653.7
1990,nuts/UKL17,388.1
1990,nuts/UKL18,602.7
1990,nuts/UKL2,132.3
1990,nuts/UKL21,205.9
1990,nuts/UKL22,874.8
1990,nuts/UKL23,281.4
1990,nuts/UKL24,22.8
1990,nuts/UKM,65.5
1990,nuts/UKM61,6.9
1990,nuts/UKM63,7.2
1990,nuts/UKM64,9.8
1990,nuts/UKM65,19.6
1990,nuts/UKM66,15.3
1990,nuts/UKN,117.8
1990,nuts/UKN0,117.8
1991,country/AUT,94.0
1991,nuts/AT1,141.5
1991,nuts/AT11,73.1
1991,nuts/AT111,55.6
1991,nuts/AT112,84.4
1991,nuts/AT113,69.1
1991,nuts/AT12,78.1
