observationAbout,observationDate,value,variableMeasured,unit,scalingFactor
dcid:country/UGA,2010,3382000,dcid:Count_Person_0To4Years_Male,,
dcid:country/UGA,2011,3491000,dcid:Count_Person_0To4Years_Male,,
dcid:country/UGA,2012,3602100,dcid:Count_Person_0To4Years_Male,,
dcid:country/UGA,2013,3497600,dcid:Count_Person_0To4Years_Male,,
dcid:country/UGA,2014,3180707,dcid:Count_Person_0To4Years_Male,,
dcid:country/UGA,2015,3263800,dcid:Count_Person_0To4Years_Male,,
dcid:country/UGA,2016,3365400,dcid:Count_Person_0To4Years_Male,,
dcid:country/UGA,2009,2413000,dcid:Count_Person_5To9Years_Male,,
dcid:country/UGA,2010,2579000,dcid:Count_Person_5To9Years_Male,,
dcid:country/UGA,2011,2758100,dcid:Count_Person_5To9Years_Male,,
dcid:country/UGA,2012,2955300,dcid:Count_Person_5To9Years_Male,,
dcid:country/UGA,2013,2880800,dcid:Count_Person_5To9Years_Male,,
dcid:country/UGA,2014,2842451,dcid:Count_Person_5To9Years_Male,,
dcid:country/UGA,2015,2916700,dcid:Count_Person_5To9Years_Male,,
dcid:country/UGA,2016,3007500,dcid:Count_Person_5To9Years_Male,,
dcid:country/UGA,2009,1954000,dcid:Count_Person_10To14Years_Male,,
dcid:country/UGA,2010,2001000,dcid:Count_Person_10To14Years_Male,,
dcid:country/UGA,2011,2042800,dcid:Count_Person_10To14Years_Male,,
dcid:country/UGA,2012,2077700.0,dcid:Count_Person_10To14Years_Male,,
dcid:country/UGA,2013,2088500,dcid:Count_Person_10To14Years_Male,,
dcid:country/UGA,2014,2496389,dcid:Count_Person_10To14Years_Male,,
dcid:country/UGA,2015,2561600,dcid:Count_Person_10To14Years_Male,,
dcid:country/UGA,2016,2641300,dcid:Count_Person_10To14Years_Male,,
dcid:country/UGA,2009,1643000,dcid:Count_Person_15To19Years_Male,,
dcid:country/UGA,2010,1699000,dcid:Count_Person_15To19Years_Male,,
dcid:country/UGA,2011,1755000,dcid:Count_Person_15To19Years_Male,,
dcid:country/UGA,2012,1810500,dcid:Count_Person_15To19Years_Male,,
dcid:country/UGA,2013,1754800,dcid:Count_Person_15To19Years_Male,,
dcid:country/UGA,2014,1970750,dcid:Count_Person_15To19Years_Male,,
dcid:country/UGA,2015,2022200,dcid:Count_Person_15To19Years_Male,,
dcid:country/UGA,2016,2085200.0,dcid:Count_Person_15To19Years_Male,,
dcid:country/UGA,2009,1342000,dcid:Count_Person_20To24Years_Male,,
dcid:country/UGA,2010,1390000,dcid:Count_Person_20To24Years_Male,,
dcid:country/UGA,2011,1439000,dcid:Count_Person_20To24Years_Male,,
dcid:country/UGA,2012,1490400,dcid:Count_Person_20To24Years_Male,,
dcid:country/UGA,2013,1453500,dcid:Count_Person_20To24Years_Male,,
dcid:country/UGA,2014,1474106,dcid:Count_Person_20To24Years_Male,,
dcid:country/UGA,2015,1512600,dcid:Count_Person_20To24Years_Male,,
dcid:country/UGA,2016,1559700,dcid:Count_Person_20To24Years_Male,,
dcid:country/UGA,2009,1079000,dcid:Count_Person_25To29Years_Male,,
dcid:country/UGA,2010,1121000,dcid:Count_Person_25To29Years_Male,,
dcid:country/UGA,2011,1163400,dcid:Count_Person_25To29Years_Male,,
dcid:country/UGA,2012,1207300,dcid:Count_Person_25To29Years_Male,,
dcid:country/UGA,2013,1179000,dcid:Count_Person_25To29Years_Male,,
dcid:country/UGA,2014,1156405,dcid:Count_Person_25To29Years_Male,,
dcid:country/UGA,2015,1186600,dcid:Count_Person_25To29Years_Male,,
dcid:country/UGA,2016,1223500,dcid:Count_Person_25To29Years_Male,,
dcid:country/UGA,2009,852000,dcid:Count_Person_30To34Years_Male,,
dcid:country/UGA,2010,886000,dcid:Count_Person_30To34Years_Male,,
dcid:country/UGA,2011,921100,dcid:Count_Person_30To34Years_Male,,
dcid:country/UGA,2012,957700,dcid:Count_Person_30To34Years_Male,,
dcid:country/UGA,2013,937500,dcid:Count_Person_30To34Years_Male,,
dcid:country/UGA,2014,915438,dcid:Count_Person_30To34Years_Male,,
dcid:country/UGA,2015,939400,dcid:Count_Person_30To34Years_Male,,
dcid:country/UGA,2016,968600,dcid:Count_Person_30To34Years_Male,,
dcid:country/UGA,2009,665000,dcid:Count_Person_35To39Years_Male,,
dcid:country/UGA,2010,691000,dcid:Count_Person_35To39Years_Male,,
dcid:country/UGA,2011,718000,dcid:Count_Person_35To39Years_Male,,
dcid:country/UGA,2012,746500,dcid:Count_Person_35To39Years_Male,,
dcid:country/UGA,2013,730800,dcid:Count_Person_35To39Years_Male,,
dcid:country/UGA,2014,732085,dcid:Count_Person_35To39Years_Male,,
dcid:country/UGA,2015,751200,dcid:Count_Person_35To39Years_Male,,
dcid:country/UGA,2016,774600,dcid:Count_Person_35To39Years_Male,,
dcid:country/UGA,2009,512000,dcid:Count_Person_40To44Years_Male,,
dcid:country/UGA,2010,531000,dcid:Count_Person_40To44Years_Male,,
dcid:country/UGA,2011,551300,dcid:Count_Person_40To44Years_Male,,
dcid:country/UGA,2012,572600,dcid:Count_Person_40To44Years_Male,,
dcid:country/UGA,2013,560200,dcid:Count_Person_40To44Years_Male,,
dcid:country/UGA,2014,619653,dcid:Count_Person_40To44Years_Male,,
dcid:country/UGA,2015,635800,dcid:Count_Person_40To44Years_Male,,
dcid:country/UGA,2016,655600,dcid:Count_Person_40To44Years_Male,,
dcid:country/UGA,2009,389000,dcid:Count_Person_45To49Years_Male,,
dcid:country/UGA,2010,402000,dcid:Count_Person_45To49Years_Male,,
dcid:country/UGA,2011,416800,dcid:Count_Person_45To49Years_Male,,
dcid:country/UGA,2012,431900,dcid:Count_Person_45To49Years_Male,,
dcid:country/UGA,2013,421600,dcid:Count_Person_45To49Years_Male,,
dcid:country/UGA,2014,454967,dcid:Count_Person_45To49Years_Male,,
dcid:country/UGA,2015,466900,dcid:Count_Person_45To49Years_Male,,
dcid:country/UGA,2016,481400,dcid:Count_Person_45To49Years_Male,,
dcid:country/UGA,2009,288000,dcid:Count_Person_50To54Years_Male,,
dcid:country/UGA,2010,297000,dcid:Count_Person_50To54Years_Male,,
dcid:country/UGA,2011,307200,dcid:Count_Person_50To54Years_Male,,
dcid:country/UGA,2012,317900,dcid:Count_Person_50To54Years_Male,,
dcid:country/UGA,2013,309900,dcid:Count_Person_50To54Years_Male,,
dcid:country/UGA,2014,372131,dcid:Count_Person_50To54Years_Male,,
dcid:country/UGA,2015,381900,dcid:Count_Person_50To54Years_Male,,
dcid:country/UGA,2016,393700,dcid:Count_Person_50To54Years_Male,,
dcid:country/UGA,2009,205000,dcid:Count_Person_55To59Years_Male,,
dcid:country/UGA,2010,212000,dcid:Count_Person_55To59Years_Male,,
dcid:country/UGA,2011,218200,dcid:Count_Person_55To59Years_Male,,
dcid:country/UGA,2012,225200,dcid:Count_Person_55To59Years_Male,,
dcid:country/UGA,2013,219100,dcid:Count_Person_55To59Years_Male,,
dcid:country/UGA,2014,226370,dcid:Count_Person_55To59Years_Male,,
dcid:country/UGA,2015,232300,dcid:Count_Person_55To59Years_Male,,
dcid:country/UGA,2016,239500,dcid:Count_Person_55To59Years_Male,,
dcid:country/UGA,2009,139000,dcid:Count_Person_60To64Years_Male,,
dcid:country/UGA,2010,143000,dcid:Count_Person_60To64Years_Male,,
dcid:country/UGA,2011,146800,dcid:Count_Person_60To64Years_Male,,
dcid:country/UGA,2012,151100,dcid:Count_Person_60To64Years_Male,,
dcid:country/UGA,2013,146700,dcid:Count_Person_60To64Years_Male,,
dcid:country/UGA,2014,194448,dcid:Count_Person_60To64Years_Male,,
dcid:country/UGA,2015,199500,dcid:Count_Person_60To64Years_Male,,
dcid:country/UGA,2016,205700,dcid:Count_Person_60To64Years_Male,,
dcid:country/UGA,2009,88000,dcid:Count_Person_65To69Years_Male,,
dcid:country/UGA,2010,90000,dcid:Count_Person_65To69Years_Male,,
dcid:country/UGA,2011,92000,dcid:Count_Person_65To69Years_Male,,
dcid:country/UGA,2012,94500,dcid:Count_Person_65To69Years_Male,,
dcid:country/UGA,2013,91400,dcid:Count_Person_65To69Years_Male,,
dcid:country/UGA,2014,136730,dcid:Count_Person_65To69Years_Male,,
dcid:country/UGA,2015,140300,dcid:Count_Person_65To69Years_Male,,
dcid:country/UGA,2016,144700,dcid:Count_Person_65To69Years_Male,,
dcid:country/UGA,2009,51000,dcid:Count_Person_70To74Years_Male,,
dcid:country/UGA,2010,52000,dcid:Count_Person_70To74Years_Male,,
dcid:country/UGA,2011,53000,dcid:Count_Person_70To74Years_Male,,
dcid:country/UGA,2012,54200,dcid:Count_Person_70To74Years_Male,,
dcid:country/UGA,2013,52400,dcid:Count_Person_70To74Years_Male,,
dcid:country/UGA,2014,115111,dcid:Count_Person_70To74Years_Male,,
dcid:country/UGA,2015,118100,dcid:Count_Person_70To74Years_Male,,
dcid:country/UGA,2016,121800,dcid:Count_Person_70To74Years_Male,,
dcid:country/UGA,2009,26000,dcid:Count_Person_75To79Years_Male,,
dcid:country/UGA,2010,27000,dcid:Count_Person_75To79Years_Male,,
dcid:country/UGA,2011,27400,dcid:Count_Person_75To79Years_Male,,
dcid:country/UGA,2012,28100,dcid:Count_Person_75To79Years_Male,,
dcid:country/UGA,2013,27100,dcid:Count_Person_75To79Years_Male,,
dcid:country/UGA,2014,69345,dcid:Count_Person_75To79Years_Male,,
dcid:country/UGA,2015,71200,dcid:Count_Person_75To79Years_Male,,
dcid:country/UGA,2016,73400,dcid:Count_Person_75To79Years_Male,,
dcid:country/UGA,2009,16000,dcid:Count_Person_80OrMoreYears_Male,,
dcid:country/UGA,2010,17000,dcid:Count_Person_80OrMoreYears_Male,,
dcid:country/UGA,2011,17500,dcid:Count_Person_80OrMoreYears_Male,,
dcid:country/UGA,2012,18400,dcid:Count_Person_80OrMoreYears_Male,,
dcid:country/UGA,2013,18200,dcid:Count_Person_80OrMoreYears_Male,,
dcid:country/UGA,2014,103746,dcid:Count_Person_80OrMoreYears_Male,,
dcid:country/UGA,2015,106400,dcid:Count_Person_80OrMoreYears_Male,,
dcid:country/UGA,2016,109700,dcid:Count_Person_80OrMoreYears_Male,,
dcid:country/UGA,2009,3313000,dcid:Count_Person_0To4Years_Female,,
dcid:country/UGA,2010,3414000,dcid:Count_Person_0To4Years_Female,,
dcid:country/UGA,2011,3515600,dcid:Count_Person_0To4Years_Female,,
dcid:country/UGA,2012,3618600,dcid:Count_Person_0To4Years_Female,,
dcid:country/UGA,2013,3587800,dcid:Count_Person_0To4Years_Female,,
dcid:country/UGA,2014,2950546,dcid:Count_Person_0To4Years_Female,,
dcid:country/UGA,2015,3023700,dcid:Count_Person_0To4Years_Female,,
dcid:country/UGA,2016,3113000,dcid:Count_Person_0To4Years_Female,,
dcid:country/UGA,2009,2433000,dcid:Count_Person_5To9Years_Female,,
dcid:country/UGA,2010,3491000,dcid:Count_Person_5To9Years_Female,,
dcid:country/UGA,2011,2776200,dcid:Count_Person_5To9Years_Female,,
dcid:country/UGA,2012,2975000,dcid:Count_Person_5To9Years_Female,,
dcid:country/UGA,2013,2961000,dcid:Count_Person_5To9Years_Female,,
dcid:country/UGA,2014,2709387,dcid:Count_Person_5To9Years_Female,,
dcid:country/UGA,2015,2776600,dcid:Count_Person_5To9Years_Female,,
dcid:country/UGA,2016,2858600,dcid:Count_Person_5To9Years_Female,,
dcid:country/UGA,2009,1996000,dcid:Count_Person_10To14Years_Female,,
dcid:country/UGA,2010,2597000,dcid:Count_Person_10To14Years_Female,,
dcid:country/UGA,2011,2060800.0,dcid:Count_Person_10To14Years_Female,,
dcid:country/UGA,2012,2082200.0,dcid:Count_Person_10To14Years_Female,,
dcid:country/UGA,2013,2137700,dcid:Count_Person_10To14Years_Female,,
dcid:country/UGA,2014,2424087,dcid:Count_Person_10To14Years_Female,,
dcid:country/UGA,2015,2484200,dcid:Count_Person_10To14Years_Female,,
dcid:country/UGA,2016,2557600,dcid:Count_Person_10To14Years_Female,,
dcid:country/UGA,2009,1711000,dcid:Count_Person_15To19Years_Female,,
dcid:country/UGA,2010,2031000,dcid:Count_Person_15To19Years_Female,,
dcid:country/UGA,2011,1804700,dcid:Count_Person_15To19Years_Female,,
dcid:country/UGA,2012,1850600,dcid:Count_Person_15To19Years_Female,,
dcid:country/UGA,2013,1824900,dcid:Count_Person_15To19Years_Female,,
dcid:country/UGA,2014,1986301,dcid:Count_Person_15To19Years_Female,,
dcid:country/UGA,2015,2035600,dcid:Count_Person_15To19Years_Female,,
dcid:country/UGA,2016,2095700.0,dcid:Count_Person_15To19Years_Female,,
dcid:country/UGA,2009,1419000,dcid:Count_Person_20To24Years_Female,,
dcid:country/UGA,2010,1758000,dcid:Count_Person_20To24Years_Female,,
dcid:country/UGA,2011,1499700,dcid:Count_Person_20To24Years_Female,,
dcid:country/UGA,2012,1543400,dcid:Count_Person_20To24Years_Female,,
dcid:country/UGA,2013,1531900,dcid:Count_Person_20To24Years_Female,,
dcid:country/UGA,2014,1711238,dcid:Count_Person_20To24Years_Female,,
dcid:country/UGA,2015,1753700,dcid:Count_Person_20To24Years_Female,,
dcid:country/UGA,2016,1805500,dcid:Count_Person_20To24Years_Female,,
dcid:country/UGA,2009,1157000,dcid:Count_Person_25To29Years_Female,,
dcid:country/UGA,2010,1458000,dcid:Count_Person_25To29Years_Female,,
dcid:country/UGA,2011,1226700,dcid:Count_Person_25To29Years_Female,,
dcid:country/UGA,2012,1261200,dcid:Count_Person_25To29Years_Female,,
dcid:country/UGA,2013,1248200,dcid:Count_Person_25To29Years_Female,,
dcid:country/UGA,2014,1329520,dcid:Count_Person_25To29Years_Female,,
dcid:country/UGA,2015,1362500,dcid:Count_Person_25To29Years_Female,,
dcid:country/UGA,2016,1402700,dcid:Count_Person_25To29Years_Female,,
dcid:country/UGA,2009,926000,dcid:Count_Person_30To34Years_Female,,
dcid:country/UGA,2010,1192000,dcid:Count_Person_30To34Years_Female,,
dcid:country/UGA,2011,982800,dcid:Count_Person_30To34Years_Female,,
dcid:country/UGA,2012,1011600,dcid:Count_Person_30To34Years_Female,,
