"observationAbout"
"wikidataId/Q391149"
"wikidataId/Q8206694"
"wikidataId/Q2656541"
"wikidataId/Q4288373"
"wikidataId/Q931879"
"wikidataId/Q2656546"
"wikidataId/Q4288377"
"wikidataId/Q3850537"
"wikidataId/Q2474668"
"wikidataId/Q2652349"
"wikidataId/Q1548691"
"wikidataId/Q1477270"
"wikidataId/Q2320825"
"wikidataId/Q2360428"
"wikidataId/Q2088119"
"wikidataId/Q162422"
"wikidataId/Q1548701"
"wikidataId/Q1861497"
"wikidataId/Q659516"
"wikidataId/Q1861506"
"wikidataId/Q2605401"
"wikidataId/Q2541946"
"wikidataId/Q2720137"
"wikidataId/Q2543920"
"wikidataId/Q2284273"
"wikidataId/Q590639"
"wikidataId/Q2541910"
"wikidataId/Q2605348"
"wikidataId/Q2312662"
"wikidataId/Q3844637"
"wikidataId/Q3850565"
"wikidataId/Q3849679"
"wikidataId/Q3846467"
"wikidataId/Q3849705"
"wikidataId/Q3850610"
"wikidataId/Q3850603"
"wikidataId/Q3849647"
"wikidataId/Q2466033"
"wikidataId/Q2651845"
"wikidataId/Q3895229"
"wikidataId/Q3850532"
"wikidataId/Q3849637"
"wikidataId/Q2656443"
"wikidataId/Q53078"
"wikidataId/Q3850549"
"wikidataId/Q430781"
"wikidataId/Q3849657"
"wikidataId/Q3238418"
"wikidataId/Q3846423"
"wikidataId/Q686374"
"wikidataId/Q1998847"
"wikidataId/Q2598172"
"wikidataId/Q8350879"
"wikidataId/Q2533348"
"wikidataId/Q2991108"
"wikidataId/Q3850513"
"wikidataId/Q12221222"
"wikidataId/Q1267557"
"wikidataId/Q1577295"
"wikidataId/Q1952856"
"wikidataId/Q175830"
"wikidataId/Q1785326"
"wikidataId/Q1265580"
"wikidataId/Q1953286"
"wikidataId/Q1499102"
"wikidataId/Q1784069"
"wikidataId/Q2007940"
"wikidataId/Q1952887"
"wikidataId/Q1784079"
"wikidataId/Q1952906"
"wikidataId/Q1952920"
"wikidataId/Q4420431"
"wikidataId/Q936995"
"wikidataId/Q4251701"
"wikidataId/Q1952951"
"wikidataId/Q1785681"
"wikidataId/Q280226"
"wikidataId/Q1848495"
"wikidataId/Q126028"
"wikidataId/Q976886"
"wikidataId/Q1306378"
"wikidataId/Q1477389"
"wikidataId/Q651153"
"wikidataId/Q666490"
"wikidataId/Q1669354"
"wikidataId/Q1952997"
"wikidataId/Q1393838"
"wikidataId/Q1953021"
"wikidataId/Q1295837"
"wikidataId/Q1953009"
"wikidataId/Q1785654"
"wikidataId/Q1643457"
"wikidataId/Q176388"
"wikidataId/Q1953044"
"wikidataId/Q1480206"
"wikidataId/Q1751944"
"wikidataId/Q74777"
"wikidataId/Q53556"
"wikidataId/Q1326704"
"wikidataId/Q540020"
"wikidataId/Q1953078"
"wikidataId/Q1859841"
"wikidataId/Q1953087"
"wikidataId/Q1953094"
"wikidataId/Q651163"
"wikidataId/Q1746022"
"wikidataId/Q1953117"
"wikidataId/Q1953134"
"wikidataId/Q1687857"
"wikidataId/Q25479854"
"wikidataId/Q1953149"
"wikidataId/Q2884933"
"wikidataId/Q1953169"
"wikidataId/Q1953202"
"wikidataId/Q1378258"
"wikidataId/Q1784458"
"wikidataId/Q1747294"
"wikidataId/Q2005066"
"wikidataId/Q1953211"
"wikidataId/Q3444131"
"wikidataId/Q651456"
"wikidataId/Q376900"
"wikidataId/Q2980027"
"wikidataId/Q1953228"
"wikidataId/Q2636407"
"wikidataId/Q1784521"
"wikidataId/Q204609"
"wikidataId/Q2002727"
"wikidataId/Q1953245"
"wikidataId/Q1785700"
"wikidataId/Q1769090"
"wikidataId/Q1785686"
"wikidataId/Q1575011"
"wikidataId/Q20735271"
"wikidataId/Q1953275"
"wikidataId/Q1953270"
"wikidataId/Q1953181"
"wikidataId/Q1952882"
"wikidataId/Q2997114"
"wikidataId/Q2991354"
"wikidataId/Q2990967"
"wikidataId/Q2606280"
"wikidataId/Q2643269"
"wikidataId/Q2656434"
"wikidataId/Q2652276"
"wikidataId/Q2656480"
"wikidataId/Q2475171"
"wikidataId/Q2652248"
"wikidataId/Q2656458"
"wikidataId/Q2997096"
"wikidataId/Q2478194"
"wikidataId/Q2991071"
"wikidataId/Q2652254"
"wikidataId/Q2557122"
"wikidataId/Q2502727"
"wikidataId/Q2991345"
"wikidataId/Q2652307"
"wikidataId/Q2652317"
"wikidataId/Q2913712"
"wikidataId/Q2652329"
"wikidataId/Q2450372"
"wikidataId/Q2489896"
"wikidataId/Q994867"
"wikidataId/Q661315"
"wikidataId/Q762749"
"wikidataId/Q2027082"
"wikidataId/Q953866"
"wikidataId/Q741771"
"wikidataId/Q780038"
"wikidataId/Q936087"
"wikidataId/Q14906254"
"wikidataId/Q408181"
"wikidataId/Q408187"
"wikidataId/Q643026"
"wikidataId/Q2356998"
"wikidataId/Q645293"
"wikidataId/Q1832732"
"wikidataId/Q10832464"
"wikidataId/Q2990948"
"wikidataId/Q5192589"
"wikidataId/Q2832731"
"wikidataId/Q2351085"
"wikidataId/Q2914014"
"wikidataId/Q2348954"
"wikidataId/Q2348927"
"wikidataId/Q1183101"
"wikidataId/Q3017132"
"wikidataId/Q2651965"
"wikidataId/Q3383096"
"wikidataId/Q2833640"
"wikidataId/Q7420331"
"wikidataId/Q2786025"
"wikidataId/Q2352084"
"wikidataId/Q7925160"
"wikidataId/Q3017725"
"wikidataId/Q20209171"
"wikidataId/Q16488140"
"wikidataId/Q4063467"
"wikidataId/Q20209172"
"wikidataId/Q20209173"
"wikidataId/Q668273"
"wikidataId/Q2447549"
"wikidataId/Q20209177"
"wikidataId/Q625906"
"wikidataId/Q20209181"
"wikidataId/Q20290582"
"wikidataId/Q958153"
"wikidataId/Q16334261"
"wikidataId/Q2651183"
"wikidataId/Q9009232"
"wikidataId/Q20209188"
"wikidataId/Q20209189"
"wikidataId/Q20209191"
"wikidataId/Q2651323"
"wikidataId/Q20123036"
"wikidataId/Q948895"
"wikidataId/Q20209193"
"wikidataId/Q20209194"
"wikidataId/Q20209195"
"wikidataId/Q16628318"
"wikidataId/Q16609567"
"wikidataId/Q20209198"
"wikidataId/Q20209199"
"wikidataId/Q18419347"
"wikidataId/Q2447599"
"wikidataId/Q20209203"
"wikidataId/Q4451992"
"wikidataId/Q2448101"
"wikidataId/Q20209208"
"wikidataId/Q20209210"
"wikidataId/Q20209211"
"wikidataId/Q20209212"
"wikidataId/Q2598895"
"wikidataId/Q2378103"
"wikidataId/Q2359444"
"wikidataId/Q2651910"
"wikidataId/Q2434384"
"wikidataId/Q1998019"
"wikidataId/Q1771198"
"wikidataId/Q7339362"
"wikidataId/Q4073765"
"wikidataId/Q5168311"
"wikidataId/Q1997024"
"wikidataId/Q2448109"
"wikidataId/Q5390796"
"wikidataId/Q5191898"
"wikidataId/Q1998007"
"wikidataId/Q14333083"
"wikidataId/Q1997973"
"wikidataId/Q3847032"
"wikidataId/Q3888998"
"wikidataId/Q604826"
"wikidataId/Q2651789"
"wikidataId/Q2466669"
"wikidataId/Q2448120"
"wikidataId/Q2376403"
"wikidataId/Q2652080"
"wikidataId/Q6743721"
"wikidataId/Q2651777"
"wikidataId/Q2878724"
"wikidataId/Q3851157"
"wikidataId/Q7090133"
"wikidataId/Q4360151"
"wikidataId/Q2449025"
"wikidataId/Q7269898"
"wikidataId/Q1999549"
"wikidataId/Q3846828"
"wikidataId/Q1997733"
"wikidataId/Q7689585"
"wikidataId/Q7692766"
"wikidataId/Q2001216"
"wikidataId/Q7697805"
"wikidataId/Q796311"
"wikidataId/Q2448991"
"wikidataId/Q3847037"
"wikidataId/Q3850424"
"wikidataId/Q4459030"
"wikidataId/Q2447340"
"wikidataId/Q18417583"
"wikidataId/Q2652075"
"wikidataId/Q8072845"
"wikidataId/Q2637466"
"wikidataId/Q4672180"
"wikidataId/Q4236860"
"wikidataId/Q6292609"
"wikidataId/Q3887952"
"wikidataId/Q2990957"
"wikidataId/Q3827542"
"wikidataId/Q27796637"
"wikidataId/Q27796636"
"wikidataId/Q27796634"
"wikidataId/Q27796632"
"wikidataId/Q27772138"
"wikidataId/Q29043041"
"wikidataId/Q20241220"
"wikidataId/Q29043564"
"wikidataId/Q27796628"
"wikidataId/Q3844672"
"wikidataId/Q3845490"
"wikidataId/Q3844613"
"wikidataId/Q3845500"
"wikidataId/Q3845429"
"wikidataId/Q2656525"
"wikidataId/Q11163274"
"wikidataId/Q3846337"
"wikidataId/Q3849444"
"wikidataId/Q10857816"
"wikidataId/Q2475111"
"wikidataId/Q1918590"
"wikidataId/Q25639083"
"wikidataId/Q3846413"
"wikidataId/Q3845475"
"wikidataId/Q2450397"
"wikidataId/Q1370932"
"wikidataId/Q3845454"
"wikidataId/Q3846293"
"wikidataId/Q3770181"
"wikidataId/Q3845546"
"wikidataId/Q3845555"
"wikidataId/Q3844533"
"wikidataId/Q3849654"
"wikidataId/Q4407948"
"wikidataId/Q3845448"
"wikidataId/Q3845599"
"wikidataId/Q515448"
"wikidataId/Q3844567"
"wikidataId/Q4522761"
"wikidataId/Q2837324"
"wikidataId/Q2450298"
"wikidataId/Q2652286"
"wikidataId/Q1939344"
"wikidataId/Q3844546"
"wikidataId/Q3845211"
"wikidataId/Q2882111"
"wikidataId/Q27796582"
"wikidataId/Q1353133"
"wikidataId/Q1962590"
"wikidataId/Q3845537"
"wikidataId/Q3844619"
"wikidataId/Q4674278"
"wikidataId/Q3300386"
"wikidataId/Q3845508"
"wikidataId/Q2606314"
"wikidataId/Q2739431"
"wikidataId/Q1658581"
"wikidataId/Q1658614"
"wikidataId/Q2841366"
"wikidataId/Q2842525"
"wikidataId/Q2431905"
"wikidataId/Q3049727"
"wikidataId/Q2702220"
"wikidataId/Q2589446"
"wikidataId/Q3310832"
"wikidataId/Q568688"
"wikidataId/Q3310777"
"wikidataId/Q2972384"
"wikidataId/Q1827286"
"wikidataId/Q924387"
"wikidataId/Q20478792"
"wikidataId/Q3311299"
"wikidataId/Q3007619"
"wikidataId/Q5260647"
"wikidataId/Q3310845"
"wikidataId/Q3311368"
"wikidataId/Q2060173"
"wikidataId/Q512102"
"wikidataId/Q9022"
"wikidataId/Q3142198"
"wikidataId/Q3847025"
"wikidataId/Q3142829"
"wikidataId/Q2884370"
"wikidataId/Q3311336"
"wikidataId/Q27796552"
"wikidataId/Q3505608"
"wikidataId/Q20149456"
"wikidataId/Q3175319"
"wikidataId/Q2065515"
"wikidataId/Q2652046"
"wikidataId/Q3174443"
"wikidataId/Q4410373"
"wikidataId/Q3311224"
"wikidataId/Q2323499"
"wikidataId/Q1962071"
"wikidataId/Q20143803"
"wikidataId/Q3175306"
"wikidataId/Q7414884"
"wikidataId/Q1658586"
"wikidataId/Q3846810"
"wikidataId/Q3311403"
"wikidataId/Q27796536"
"wikidataId/Q27796534"
"wikidataId/Q20291006"
"wikidataId/Q2200016"
"wikidataId/Q3311923"
"wikidataId/Q1921334"
"wikidataId/Q971699"
"wikidataId/Q2330431"
"wikidataId/Q3846780"
"wikidataId/Q20249211"
"wikidataId/Q155277"
"wikidataId/Q3099435"
"wikidataId/Q2677554"
"wikidataId/Q3175253"
"wikidataId/Q20126139"
"wikidataId/Q3311306"
"wikidataId/Q3175349"
"wikidataId/Q3175359"
"wikidataId/Q3844956"
"wikidataId/Q2445115"
"wikidataId/Q1656294"
"wikidataId/Q2143868"
"wikidataId/Q3505248"
"wikidataId/Q3311619"
"wikidataId/Q3052268"
"wikidataId/Q7414301"
"wikidataId/Q759233"
"wikidataId/Q1862947"
"wikidataId/Q2278207"
"wikidataId/Q1962111"
"wikidataId/Q2886226"
