"Commodity Code","Country or Area Code","Country or Area","Transaction Code","Commodity - Transaction Code","Commodity - Transaction","Year","Unit","Quantity","Quantity Footnotes"
"KR","4","Afghanistan","03","KR03","Other kerosene - Imports","2009","Metric tons,  thousand","93",""
"KR","4","Afghanistan","03","KR03","Other kerosene - Imports","2008","Metric tons,  thousand","22",""
"KR","4","Afghanistan","03","KR03","Other kerosene - Imports","2007","Metric tons,  thousand","13",""
"KR","4","Afghanistan","03","KR03","Other kerosene - Imports","2006","Metric tons,  thousand","29",""
"KR","4","Afghanistan","03","KR03","Other kerosene - Imports","2005","Metric tons,  thousand","20",""
"KR","4","Afghanistan","03","KR03","Other kerosene - Imports","2004","Metric tons,  thousand","12",""
"KR","4","Afghanistan","03","KR03","Other kerosene - Imports","2003","Metric tons,  thousand","0.3",""
"KR","4","Afghanistan","03","KR03","Other kerosene - Imports","2002","Metric tons,  thousand","0.1",""
"KR","4","Afghanistan","03","KR03","Other kerosene - Imports","2001","Metric tons,  thousand","0",""
"KR","4","Afghanistan","03","KR03","Other kerosene - Imports","2000","Metric tons,  thousand","0.2",""
"KR","4","Afghanistan","12","KR12","Other kerosene - Final energy consumption","2009","Metric tons,  thousand","93",""
"KR","4","Afghanistan","12","KR12","Other kerosene - Final energy consumption","2008","Metric tons,  thousand","22",""
"KR","4","Afghanistan","12","KR12","Other kerosene - Final energy consumption","2007","Metric tons,  thousand","13",""
"KR","4","Afghanistan","12","KR12","Other kerosene - Final energy consumption","2006","Metric tons,  thousand","29",""
"KR","4","Afghanistan","12","KR12","Other kerosene - Final energy consumption","2005","Metric tons,  thousand","20",""
"KR","4","Afghanistan","12","KR12","Other kerosene - Final energy consumption","2004","Metric tons,  thousand","12",""
"KR","4","Afghanistan","12","KR12","Other kerosene - Final energy consumption","2003","Metric tons,  thousand","0.3",""
"KR","4","Afghanistan","12","KR12","Other kerosene - Final energy consumption","2002","Metric tons,  thousand","0.1",""
"KR","4","Afghanistan","12","KR12","Other kerosene - Final energy consumption","2001","Metric tons,  thousand","0",""
"KR","4","Afghanistan","12","KR12","Other kerosene - Final energy consumption","2000","Metric tons,  thousand","0.2",""
"KR","4","Afghanistan","123","KR123","Other kerosene - Consumption by other","2009","Metric tons,  thousand","93",""
"KR","4","Afghanistan","123","KR123","Other kerosene - Consumption by other","2008","Metric tons,  thousand","22",""
"KR","4","Afghanistan","123","KR123","Other kerosene - Consumption by other","2007","Metric tons,  thousand","13",""
"KR","4","Afghanistan","123","KR123","Other kerosene - Consumption by other","2006","Metric tons,  thousand","29",""
"KR","4","Afghanistan","123","KR123","Other kerosene - Consumption by other","2005","Metric tons,  thousand","20",""
"KR","4","Afghanistan","123","KR123","Other kerosene - Consumption by other","2004","Metric tons,  thousand","12",""
