"Commodity Code","Country or Area Code","Country or Area","Transaction Code","Commodity - Transaction Code","Commodity - Transaction","Year","Unit","Quantity","Quantity Footnotes"
"NG","4","Afghanistan","01","NG01","Natural gas (including LNG) - production","2019","Terajoules","5022.0027",""
"NG","4","Afghanistan","01","NG01","Natural gas (including LNG) - production","2018","Terajoules","5978.0172",""
"NG","4","Afghanistan","01","NG01","Natural gas (including LNG) - production","2017","Terajoules","6091.1781",""
"NG","4","Afghanistan","01","NG01","Natural gas (including LNG) - production","2016","Terajoules","6450.1713",""
"NG","4","Afghanistan","01","NG01","Natural gas (including LNG) - production","2015","Terajoules","5704.8702",""
"NG","4","Afghanistan","01","NG01","Natural gas (including LNG) - production","2014","Terajoules","5537.0799",""
"NG","4","Afghanistan","01","NG01","Natural gas (including LNG) - production","2013","Terajoules","6028.7445",""
"NG","4","Afghanistan","01","NG01","Natural gas (including LNG) - production","2012","Terajoules","6243",""
"NG","4","Afghanistan","01","NG01","Natural gas (including LNG) - production","2011","Terajoules","6282",""
"NG","4","Afghanistan","01","NG01","Natural gas (including LNG) - production","2010","Terajoules","5541",""
"NG","4","Afghanistan","018","NG018","Natural gas - Gross production","2019","Terajoules","5022.0027",""
"NG","4","Afghanistan","018","NG018","Natural gas - Gross production","2018","Terajoules","5978.0172",""
"NG","4","Afghanistan","018","NG018","Natural gas - Gross production","2017","Terajoules","6091.1781",""
"NG","4","Afghanistan","018","NG018","Natural gas - Gross production","2016","Terajoules","6450.1713",""
"NG","4","Afghanistan","018","NG018","Natural gas - Gross production","2015","Terajoules","5704.8702",""
"NG","4","Afghanistan","018","NG018","Natural gas - Gross production","2014","Terajoules","5537.0799",""
"NG","4","Afghanistan","018","NG018","Natural gas - Gross production","2013","Terajoules","6028.7445",""
"NG","4","Afghanistan","018","NG018","Natural gas - Gross production","2012","Terajoules","6243",""
"NG","4","Afghanistan","018","NG018","Natural gas - Gross production","2011","Terajoules","6282",""
"NG","4","Afghanistan","018","NG018","Natural gas - Gross production","2010","Terajoules","5541",""
"NG","4","Afghanistan","12","NG12","Natural Gas (including LNG) - final energy consumption","2019","Terajoules","5022.0027","1"
"NG","4","Afghanistan","12","NG12","Natural Gas (including LNG) - final energy consumption","2018","Terajoules","5978.0172","1"
"NG","4","Afghanistan","12","NG12","Natural Gas (including LNG) - final energy consumption","2017","Terajoules","6091.1781","1"
"NG","4","Afghanistan","12","NG12","Natural Gas (including LNG) - final energy consumption","2016","Terajoules","6450.1713","1"
"NG","4","Afghanistan","12","NG12","Natural Gas (including LNG) - final energy consumption","2015","Terajoules","5704.8702","1"
"NG","4","Afghanistan","12","NG12","Natural Gas (including LNG) - final energy consumption","2014","Terajoules","5537.0799","1"
"NG","4","Afghanistan","12","NG12","Natural Gas (including LNG) - final energy consumption","2013","Terajoules","6028.7445","1"
"NG","4","Afghanistan","12","NG12","Natural Gas (including LNG) - final energy consumption","2012","Terajoules","6243","1"
"NG","4","Afghanistan","12","NG12","Natural Gas (including LNG) - final energy consumption","2011","Terajoules","6282","1"
"NG","4","Afghanistan","12","NG12","Natural Gas (including LNG) - final energy consumption","2010","Terajoules","5541","1"
"NG","4","Afghanistan","121","NG121","Natural gas (including LNG) - consumption by manufacturing, construction and non-fuel industry","2019","Terajoules","5022.0027","1"
"NG","4","Afghanistan","121","NG121","Natural gas (including LNG) - consumption by manufacturing, construction and non-fuel industry","2018","Terajoules","5978.0172","1"
"NG","4","Afghanistan","121","NG121","Natural gas (including LNG) - consumption by manufacturing, construction and non-fuel industry","2017","Terajoules","6091.1781","1"
"NG","4","Afghanistan","121","NG121","Natural gas (including LNG) - consumption by manufacturing, construction and non-fuel industry","2016","Terajoules","6450.1713","1"
"NG","4","Afghanistan","121","NG121","Natural gas (including LNG) - consumption by manufacturing, construction and non-fuel industry","2015","Terajoules","5704.8702","1"
"NG","4","Afghanistan","121","NG121","Natural gas (including LNG) - consumption by manufacturing, construction and non-fuel industry","2014","Terajoules","5537.0799","1"
"NG","4","Afghanistan","121","NG121","Natural gas (including LNG) - consumption by manufacturing, construction and non-fuel industry","2013","Terajoules","6028.7445","1"
"NG","4","Afghanistan","121","NG121","Natural gas (including LNG) - consumption by manufacturing, construction and non-fuel industry","2012","Terajoules","6243","1"
"NG","4","Afghanistan","121","NG121","Natural gas (including LNG) - consumption by manufacturing, construction and non-fuel industry","2011","Terajoules","6282","1"
"NG","4","Afghanistan","121","NG121","Natural gas (including LNG) - consumption by manufacturing, construction and non-fuel industry","2010","Terajoules","5541","1"
"NG","4","Afghanistan","1214","NG1214","Natural gas (including LNG) - consumption by other manuf., const. and non-fuel ind.","2019","Terajoules","5022.0027","1"
"NG","4","Afghanistan","1214","NG1214","Natural gas (including LNG) - consumption by other manuf., const. and non-fuel ind.","2018","Terajoules","5978.0172","1"
"NG","4","Afghanistan","1214","NG1214","Natural gas (including LNG) - consumption by other manuf., const. and non-fuel ind.","2017","Terajoules","6091.1781","1"
"NG","4","Afghanistan","1214","NG1214","Natural gas (including LNG) - consumption by other manuf., const. and non-fuel ind.","2016","Terajoules","6450.1713","1"
"NG","4","Afghanistan","1214","NG1214","Natural gas (including LNG) - consumption by other manuf., const. and non-fuel ind.","2015","Terajoules","5704.8702","1"
"NG","4","Afghanistan","1214","NG1214","Natural gas (including LNG) - consumption by other manuf., const. and non-fuel ind.","2014","Terajoules","5537.0799","1"
"NG","4","Afghanistan","1214","NG1214","Natural gas (including LNG) - consumption by other manuf., const. and non-fuel ind.","2013","Terajoules","6028.7445","1"
"NG","4","Afghanistan","1214","NG1214","Natural gas (including LNG) - consumption by other manuf., const. and non-fuel ind.","2012","Terajoules","6243","1"
"NG","4","Afghanistan","1214","NG1214","Natural gas (including LNG) - consumption by other manuf., const. and non-fuel ind.","2011","Terajoules","6282","1"
"NG","4","Afghanistan","1214","NG1214","Natural gas (including LNG) - consumption by other manuf., const. and non-fuel ind.","2010","Terajoules","5541","1"
"NG","4","Afghanistan","1214o","NG1214o","Natural Gas (including LNG) - consumption by industries not elsewhere specified","2019","Terajoules","5022.0027","1"
"NG","4","Afghanistan","1214o","NG1214o","Natural Gas (including LNG) - consumption by industries not elsewhere specified","2018","Terajoules","5978.0172","1"
"NG","4","Afghanistan","1214o","NG1214o","Natural Gas (including LNG) - consumption by industries not elsewhere specified","2017","Terajoules","6091.1781","1"
"NG","4","Afghanistan","1214o","NG1214o","Natural Gas (including LNG) - consumption by industries not elsewhere specified","2016","Terajoules","6450.1713","1"
"NG","4","Afghanistan","1214o","NG1214o","Natural Gas (including LNG) - consumption by industries not elsewhere specified","2015","Terajoules","5704.8702","1"
"NG","4","Afghanistan","1214o","NG1214o","Natural Gas (including LNG) - consumption by industries not elsewhere specified","2014","Terajoules","5537.0799","1"
"NG","4","Afghanistan","1214o","NG1214o","Natural Gas (including LNG) - consumption by industries not elsewhere specified","2013","Terajoules","6028.7445","1"
