statvar,dcid
RealValue_Amount_EconomicActivity_GrossDomesticProduction,Amount_EconomicActivity_GrossDomesticProduction_RealValue
Nominal_Amount_EconomicActivity_GrossDomesticProduction,Amount_EconomicActivity_GrossDomesticProduction_Nominal
