"Commodity Code","Country or Area Code","Country or Area","Transaction Code","Commodity - Transaction Code","Commodity - Transaction","Year","Unit","Quantity","Quantity Footnotes"
"BT","8","Albania","01","BT01","Bitumen - Production","2009","Metric tons,  thousand","73.23",""
"BT","8","Albania","01","BT01","Bitumen - Production","2008","Metric tons,  thousand","47.55",""
"BT","8","Albania","01","BT01","Bitumen - Production","2007","Metric tons,  thousand","71",""
"BT","8","Albania","01","BT01","Bitumen - Production","2006","Metric tons,  thousand","86",""
"BT","8","Albania","01","BT01","Bitumen - Production","2005","Metric tons,  thousand","89",""
"BT","8","Albania","01","BT01","Bitumen - Production","2004","Metric tons,  thousand","16",""
"BT","8","Albania","01","BT01","Bitumen - Production","2003","Metric tons,  thousand","45",""
"BT","8","Albania","01","BT01","Bitumen - Production","2002","Metric tons,  thousand","17",""
"BT","8","Albania","01","BT01","Bitumen - Production","2001","Metric tons,  thousand","16",""
"BT","8","Albania","01","BT01","Bitumen - Production","2000","Metric tons,  thousand","16",""
"BT","8","Albania","013","BT013","Bitumen - production from refineries","2009","Metric tons,  thousand","73.23",""
"BT","8","Albania","013","BT013","Bitumen - production from refineries","2008","Metric tons,  thousand","47.55",""
"BT","8","Albania","013","BT013","Bitumen - production from refineries","2007","Metric tons,  thousand","71",""
"BT","8","Albania","013","BT013","Bitumen - production from refineries","2006","Metric tons,  thousand","86",""
"BT","8","Albania","013","BT013","Bitumen - production from refineries","2005","Metric tons,  thousand","89",""
"BT","8","Albania","013","BT013","Bitumen - production from refineries","2004","Metric tons,  thousand","16",""
"BT","8","Albania","013","BT013","Bitumen - production from refineries","2003","Metric tons,  thousand","45",""
"BT","8","Albania","013","BT013","Bitumen - production from refineries","2002","Metric tons,  thousand","17",""
"BT","8","Albania","013","BT013","Bitumen - production from refineries","2001","Metric tons,  thousand","16",""
"BT","8","Albania","013","BT013","Bitumen - production from refineries","2000","Metric tons,  thousand","16",""
"BT","8","Albania","03","BT03","Bitumen - Imports","2009","Metric tons,  thousand","70.89",""
"BT","8","Albania","03","BT03","Bitumen - Imports","2008","Metric tons,  thousand","0",""
"BT","8","Albania","03","BT03","Bitumen - Imports","2007","Metric tons,  thousand","0",""
"BT","8","Albania","03","BT03","Bitumen - Imports","2006","Metric tons,  thousand","0",""
"BT","8","Albania","03","BT03","Bitumen - Imports","2005","Metric tons,  thousand","0",""
"BT","8","Albania","04","BT04","Bitumen - Exports","2009","Metric tons,  thousand","0",""
"BT","8","Albania","04","BT04","Bitumen - Exports","2008","Metric tons,  thousand","32.6",""
"BT","8","Albania","04","BT04","Bitumen - Exports","2007","Metric tons,  thousand","44",""
"BT","8","Albania","04","BT04","Bitumen - Exports","2006","Metric tons,  thousand","0",""
"BT","8","Albania","04","BT04","Bitumen - Exports","2005","Metric tons,  thousand","49",""
"BT","8","Albania","04","BT04","Bitumen - Exports","2004","Metric tons,  thousand","0",""
"BT","8","Albania","06","BT06","Bitumen - Stock changes","2004","Metric tons,  thousand","0",""
"BT","8","Albania","11","BT11","Bitumen - Non-energy uses","2009","Metric tons,  thousand","144.12",""
"BT","8","Albania","11","BT11","Bitumen - Non-energy uses","2008","Metric tons,  thousand","14.95",""
"BT","8","Albania","11","BT11","Bitumen - Non-energy uses","2007","Metric tons,  thousand","27",""
"BT","8","Albania","11","BT11","Bitumen - Non-energy uses","2006","Metric tons,  thousand","86",""
"BT","8","Albania","11","BT11","Bitumen - Non-energy uses","2005","Metric tons,  thousand","40",""
"BT","8","Albania","11","BT11","Bitumen - Non-energy uses","2004","Metric tons,  thousand","19",""
"BT","8","Albania","11","BT11","Bitumen - Non-energy uses","2003","Metric tons,  thousand","45",""
