"Commodity Code","Country or Area Code","Country or Area","Transaction Code","Commodity - Transaction Code","Commodity - Transaction","Year","Unit","Quantity","Quantity Footnotes"
"AT","8","Albania","03","AT03","Anthracite - imports","2019","Metric tons,  thousand","116.19",""
"AT","8","Albania","03","AT03","Anthracite - imports","2018","Metric tons,  thousand","128.85",""
"AT","8","Albania","03","AT03","Anthracite - imports","2017","Metric tons,  thousand","107.18",""
"AT","8","Albania","03","AT03","Anthracite - imports","2016","Metric tons,  thousand","80.96",""
"AT","8","Albania","03","AT03","Anthracite - imports","2015","Metric tons,  thousand","102.42",""
"AT","8","Albania","03","AT03","Anthracite - imports","2014","Metric tons,  thousand","133",""
"AT","8","Albania","03","AT03","Anthracite - imports","2013","Metric tons,  thousand","102",""
"AT","8","Albania","04","AT04","Anthracite - exports","2018","Metric tons,  thousand","2.15",""
"AT","8","Albania","04","AT04","Anthracite - exports","2017","Metric tons,  thousand","29.95",""
"AT","8","Albania","04","AT04","Anthracite - exports","2015","Metric tons,  thousand","0.07",""
"AT","8","Albania","04","AT04","Anthracite - exports","2014","Metric tons,  thousand","0.37",""
"AT","8","Albania","12","AT12","Anthracite - final energy consumption","2019","Metric tons,  thousand","102.14",""
"AT","8","Albania","12","AT12","Anthracite - final energy consumption","2018","Metric tons,  thousand","126.7",""
"AT","8","Albania","12","AT12","Anthracite - final energy consumption","2017","Metric tons,  thousand","82.53",""
"AT","8","Albania","12","AT12","Anthracite - final energy consumption","2016","Metric tons,  thousand","86.98",""
"AT","8","Albania","12","AT12","Anthracite - final energy consumption","2015","Metric tons,  thousand","109.8",""
"AT","8","Albania","12","AT12","Anthracite - final energy consumption","2014","Metric tons,  thousand","133.35",""
"AT","8","Albania","12","AT12","Anthracite - final energy consumption","2013","Metric tons,  thousand","102",""
"AT","8","Albania","121","AT121","Anthracite - consumption by manufacturing, construction and non-fuel industry","2019","Metric tons,  thousand","96.84",""
"AT","8","Albania","121","AT121","Anthracite - consumption by manufacturing, construction and non-fuel industry","2018","Metric tons,  thousand","121.4",""
"AT","8","Albania","121","AT121","Anthracite - consumption by manufacturing, construction and non-fuel industry","2017","Metric tons,  thousand","77.23",""
"AT","8","Albania","121","AT121","Anthracite - consumption by manufacturing, construction and non-fuel industry","2016","Metric tons,  thousand","80.96",""
"AT","8","Albania","121","AT121","Anthracite - consumption by manufacturing, construction and non-fuel industry","2015","Metric tons,  thousand","102.35",""
"AT","8","Albania","121","AT121","Anthracite - consumption by manufacturing, construction and non-fuel industry","2014","Metric tons,  thousand","125.18",""
"AT","8","Albania","121","AT121","Anthracite - consumption by manufacturing, construction and non-fuel industry","2013","Metric tons,  thousand","97",""
"AT","8","Albania","1214","AT1214","Anthracite - consumption by other manuf., const. and non-fuel ind.","2019","Metric tons,  thousand","96.84",""
"AT","8","Albania","1214","AT1214","Anthracite - consumption by other manuf., const. and non-fuel ind.","2018","Metric tons,  thousand","121.4",""
"AT","8","Albania","1214","AT1214","Anthracite - consumption by other manuf., const. and non-fuel ind.","2017","Metric tons,  thousand","77.23",""
"AT","8","Albania","1214","AT1214","Anthracite - consumption by other manuf., const. and non-fuel ind.","2016","Metric tons,  thousand","80.96",""
"AT","8","Albania","1214","AT1214","Anthracite - consumption by other manuf., const. and non-fuel ind.","2015","Metric tons,  thousand","102.35",""
"AT","8","Albania","1214","AT1214","Anthracite - consumption by other manuf., const. and non-fuel ind.","2014","Metric tons,  thousand","125.18",""
"AT","8","Albania","1214","AT1214","Anthracite - consumption by other manuf., const. and non-fuel ind.","2013","Metric tons,  thousand","97",""
"AT","8","Albania","1214b","AT1214b","Anthracite - consumption by non-metallic minerals","2019","Metric tons,  thousand","96.84",""
"AT","8","Albania","1214b","AT1214b","Anthracite - consumption by non-metallic minerals","2018","Metric tons,  thousand","121.4",""
"AT","8","Albania","1214b","AT1214b","Anthracite - consumption by non-metallic minerals","2017","Metric tons,  thousand","77.23",""
"AT","8","Albania","1214b","AT1214b","Anthracite - consumption by non-metallic minerals","2016","Metric tons,  thousand","80.96",""
"AT","8","Albania","1214b","AT1214b","Anthracite - consumption by non-metallic minerals","2015","Metric tons,  thousand","102.35",""
"AT","8","Albania","1214b","AT1214b","Anthracite - consumption by non-metallic minerals","2014","Metric tons,  thousand","125.18",""
"AT","8","Albania","1214b","AT1214b","Anthracite - consumption by non-metallic minerals","2013","Metric tons,  thousand","97",""
"AT","8","Albania","123","AT123","Anthracite - consumption by other","2019","Metric tons,  thousand","5.3",""
"AT","8","Albania","123","AT123","Anthracite - consumption by other","2018","Metric tons,  thousand","5.3",""
"AT","8","Albania","123","AT123","Anthracite - consumption by other","2017","Metric tons,  thousand","5.3",""
"AT","8","Albania","123","AT123","Anthracite - consumption by other","2016","Metric tons,  thousand","6.02",""
"AT","8","Albania","123","AT123","Anthracite - consumption by other","2015","Metric tons,  thousand","7.45",""
"AT","8","Albania","123","AT123","Anthracite - consumption by other","2014","Metric tons,  thousand","8.17",""
"AT","8","Albania","123","AT123","Anthracite - consumption by other","2013","Metric tons,  thousand","5",""
"AT","8","Albania","1231","AT1231","Anthracite - consumption in households","2014","Metric tons,  thousand","0.72",""
"AT","8","Albania","1235","AT1235","Anthracite - commerce and public services","2019","Metric tons,  thousand","5.3",""
"AT","8","Albania","1235","AT1235","Anthracite - commerce and public services","2018","Metric tons,  thousand","5.3",""
"AT","8","Albania","1235","AT1235","Anthracite - commerce and public services","2017","Metric tons,  thousand","5.3",""
"AT","8","Albania","1235","AT1235","Anthracite - commerce and public services","2016","Metric tons,  thousand","6.02",""
"AT","8","Albania","1235","AT1235","Anthracite - commerce and public services","2015","Metric tons,  thousand","7.45",""
"AT","8","Albania","1235","AT1235","Anthracite - commerce and public services","2014","Metric tons,  thousand","7.45",""
"AT","8","Albania","1235","AT1235","Anthracite - commerce and public services","2013","Metric tons,  thousand","5",""
"AT","8","Albania","GA","ATGA","Anthracite - Total energy supply","2019","Metric tons,  thousand","116.19",""
"AT","8","Albania","GA","ATGA","Anthracite - Total energy supply","2018","Metric tons,  thousand","126.7",""
"AT","8","Albania","GA","ATGA","Anthracite - Total energy supply","2017","Metric tons,  thousand","77.23",""
"AT","8","Albania","GA","ATGA","Anthracite - Total energy supply","2016","Metric tons,  thousand","80.96",""
"AT","8","Albania","GA","ATGA","Anthracite - Total energy supply","2015","Metric tons,  thousand","102.35",""
"AT","8","Albania","GA","ATGA","Anthracite - Total energy supply","2014","Metric tons,  thousand","132.63",""
