place_name,dcid
Geumho 2(i)-ga-dong,wikidataId/Q25998063
Geumho 3(sam)-ga-dong,wikidataId/Q25998065
Seongsu 1(il)-ga 1(il)-dong,wikidataId/Q25998190
Seongsu 1(il)-ga 2(i)-dong,wikidataId/Q25998193
Seongsu 2(i)-ga 1(il)-dong,wikidataId/Q25998197
Seongsu 2(i)-ga 3(sam)-dong,wikidataId/Q25998199
Songjeong-dong,wikidataId/Q16179124
Yongdap-dong,wikidataId/Q2681191
Oksu-dong,
Hwayang-dong,wikidataId/Q2647381
Gunja-dong,wikidataId/Q12585998
Junggok 1(il)-dong,wikidataId/Q25998205
Junggok 2(i)-dong,wikidataId/Q25998210
Junggok 3(sam)-dong,wikidataId/Q25998216
Junggok 4(sa)-dong,wikidataId/Q25998223
Neung-dong,wikidataId/Q2647305
Guui 1(il)-dong,wikidataId/Q25998336
Guui 2(i)-dong,wikidataId/Q25998338
Guui 3(sam)-dong,wikidataId/Q25998339
Gwangjang-dong,wikidataId/Q2647648
Jayang 1(il)-dong,wikidataId/Q25998391
Jayang 2(i)-dong,wikidataId/Q25998392
Jayang 3(sam)-dong,wikidataId/Q25998393
Jayang 4(sa)-dong,wikidataId/Q25998394
Sinseol-dong,wikidataId/Q2648099
Jeonnong 1(il)-dong,wikidataId/Q26047353
Jeonnong 2(i)-dong,wikidataId/Q26047354
Dapsimni 1(il)-dong,wikidataId/Q26047356
Dapsimni 2(i)-dong,wikidataId/Q26047357
Jangan 1(il)-dong,wikidataId/Q26047359
Jangan 2(i)-dong,wikidataId/Q26047361
Hoegi-dong,wikidataId/Q2648261
Hwigyeong 1(il)-dong,wikidataId/Q26047362
Hwigyeong 2(i)-dong,wikidataId/Q26047363
Imun 1(il)-dong,wikidataId/Q26047364
Imun 2(i)-dong,wikidataId/Q26047365
Yongdu-dong,wikidataId/Q12608656
Cheongnyangni-dong,wikidataId/Q2647320
Yongsin-dong,wikidataId/Q2647436
Jegi-dong,wikidataId/Q2647605
Myeonmok 2(i)-dong,wikidataId/Q26064959
Myeonmok 4(sa)-dong,wikidataId/Q26065037
Myeonmok 5(o)-dong,wikidataId/Q26065064
Myeonmok 7(chil)-dong,wikidataId/Q26065085
Sangbong 1(il)-dong,wikidataId/Q26066851
Sangbong 2(i)-dong,wikidataId/Q26066868
Junghwa 1(il)-dong,wikidataId/Q26067616
Junghwa 2(i)-dong,wikidataId/Q26067635
Muk 1(il)-dong,wikidataId/Q26069064
Muk 2(i)-dong,wikidataId/Q26069085
Mangu 3(sam)-dong,wikidataId/Q26069773
Sinnae 1(il)-dong,wikidataId/Q26070384
Sinnae 2(i)-dong,wikidataId/Q26070404
Myeonmokbon-dong,wikidataId/Q26064922
Mangubon-dong,wikidataId/Q26069752
Dongsomun-dong,wikidataId/Q2681290
Donam 1(il)-dong,wikidataId/Q26071435
Donam 2(i)-dong,wikidataId/Q26071447
Anam-dong,wikidataId/Q2681375
Bomun-dong,wikidataId/Q2681787
Jeongneung 1(il)-dong,wikidataId/Q26072123
Jeongneung 2(i)-dong,wikidataId/Q26072142
Jeongneung 3(sam)-dong,wikidataId/Q26072162
Gireum 1(il)-dong,wikidataId/Q26073237
Gireum 2(i)-dong,wikidataId/Q26073264
Wolgok 1(il)-dong,wikidataId/Q25768288
Wolgok 2(i)-dong,wikidataId/Q25768289
Sangwolgok-dong,wikidataId/Q2681310
Jangwi 1(il)-dong,wikidataId/Q26075238
Jangwi 2(i)-dong,wikidataId/Q26075260
Jangwi 3(sam)-dong,wikidataId/Q26075282
Seongbuk-dong,wikidataId/Q12601983
Samseon-dong,wikidataId/Q338045
Dongseon-dong,wikidataId/Q2681384
Jongam-dong,wikidataId/Q2681210
Seokgwan-dong,wikidataId/Q2681461
Beon 1(il)-dong,wikidataId/Q26084512
Beon 2(i)-dong,wikidataId/Q26084513
Beon 3(sam)-dong,wikidataId/Q26084514
Suyu 1(il)-dong,wikidataId/Q26084978
Suyu 2(i)-dong,wikidataId/Q26084979
Suyu 3(sam)-dong,wikidataId/Q26084980
Samyang-dong,wikidataId/Q12600278
Mia-dong,wikidataId/Q2647535
Songjung-dong,wikidataId/Q2647220
Songcheon-dong,wikidataId/Q12603028
Samgaksan-dong,wikidataId/Q2649145
Ui-dong,wikidataId/Q2647721
Insu-dong,wikidataId/Q2647390
Ssangmun 1(il)-dong,wikidataId/Q26111322
Ssangmun 2(i)-dong,wikidataId/Q26111324
Ssangmun 3(sam)-dong,wikidataId/Q26111325
Ssangmun 4(sa)-dong,wikidataId/Q26111326
Banghak 1(il)-dong,wikidataId/Q26111357
Banghak 2(i)-dong,wikidataId/Q26111358
Banghak 3(sam)-dong,wikidataId/Q26111359
Chang 1(il)-dong,wikidataId/Q26111367
Chang 2(i)-dong,wikidataId/Q26111368
Chang 3(sam)-dong,wikidataId/Q26111369
Chang 4(sa)-dong,wikidataId/Q26111370
Chang 5(o)-dong,wikidataId/Q26111371
Dobong 1(il)-dong,wikidataId/Q26111379
Dobong 2(i)-dong,wikidataId/Q26111380
Wolgye 1(il)-dong,wikidataId/Q26174587
Wolgye 2(i)-dong,wikidataId/Q26174593
Wolgye 3(sam)-dong,wikidataId/Q26174598
Hagye 1(il)-dong,wikidataId/Q26175484
Hagye 2(i)-dong,wikidataId/Q26175493
Junggyebon-dong,wikidataId/Q26180809
Junggye 1(il)-dong,wikidataId/Q26180818
Junggye 4(sa)-dong,wikidataId/Q26180841
Sanggye 1(il)-dong,wikidataId/Q26176309
Sanggye 2(i)-dong,wikidataId/Q26176334
Sanggye 5(o)-dong,wikidataId/Q26176622
Sanggye 8(pal)-dong,wikidataId/Q26176656
Sanggye 9(gu)-dong,wikidataId/Q26176676
Sanggye 10(sip)-dong,wikidataId/Q26176702
Nokbeon-dong,wikidataId/Q2648775
Bulgwang 1(il)-dong,wikidataId/Q26186202
Bulgwang 2(i)-dong,wikidataId/Q26186208
Galhyeon 1(il)-dong,wikidataId/Q26186247
Galhyeon 2(i)-dong,wikidataId/Q26186254
Gusan-dong,wikidataId/Q2647693
Daejo-dong,wikidataId/Q2647458
Eungam 1(il)-dong,wikidataId/Q26186403
Eungam 2(i)-dong,wikidataId/Q26186407
Eungam 3(sam)-dong,wikidataId/Q26186409
Sinsa 1(il)-dong,wikidataId/Q26186412
Sinsa 2(i)-dong,wikidataId/Q26186414
Jeungsan-dong,wikidataId/Q2647778
Susaek-dong,wikidataId/Q2647448
Jingwan-dong,wikidataId/Q2648209
Yeokchon-dong,wikidataId/Q2647466
Chungjeongno-dong,wikidataId/Q2681240
Cheonyeon-dong,wikidataId/Q2681488
Daesin-dong,wikidataId/Q16167023
Changcheon-dong,wikidataId/Q2681572
Hongje 1(il)-dong,wikidataId/Q26197333
Hongje 2(i)-dong,wikidataId/Q26197335
Hongje 3(sam)-dong,wikidataId/Q26197336
Hongeun 1(il)-dong,wikidataId/Q26197338
Hongeun 2(i)-dong,wikidataId/Q26197339
Namgajwa 1(il)-dong,wikidataId/Q26197375
Namgajwa 2(i)-dong,wikidataId/Q26197376
Bukgajwa 1(il)-dong,wikidataId/Q26197373
Bukgajwa 2(i)-dong,wikidataId/Q26197374
Chunghyeon-dong,wikidataId/Q7322059
Bugahyeon-dong,wikidataId/Q2681752
Sinchon-dong,wikidataId/Q624612
Yeonhui-dong,wikidataId/Q2681314
Singongdeok-dong,wikidataId/Q7524144
Yonggang-dong,wikidataId/Q485160
Daeheung-dong,wikidataId/Q12592721
Yeomni-dong,wikidataId/Q2681365
Nogosan-dong,wikidataId/Q17063107
Sinsu-dong,wikidataId/Q2681371
Changjeon-dong,wikidataId/Q5072055
Sangsu-dong,wikidataId/Q7418140
Seogyo-dong,wikidataId/Q2681328
Donggyo-dong,wikidataId/Q5295910
Hapjeong-dong,wikidataId/Q2681423
Mangwon 1(il)-dong,wikidataId/Q26197570
Mangwon 2(i)-dong,wikidataId/Q26197572
Yeonnam-dong,wikidataId/Q2681353
Seongsan 1(il)-dong,wikidataId/Q26197573
Seongsan 2(i)-dong,wikidataId/Q26197574
Sangam-dong,wikidataId/Q2681394
Dohwa-dong,wikidataId/Q12593125
Seogang-dong,wikidataId/Q12600785
Gongdeok-dong,wikidataId/Q2681172
Ahyeon-dong,
Mok 1(il)-dong,wikidataId/Q26205201
Mok 2(i)-dong,wikidataId/Q26205202
Mok 3(sam)-dong,wikidataId/Q26205203
Mok 4(sa)-dong,wikidataId/Q26205204
Mok 5(o)-dong,wikidataId/Q26205205
Sinwol 1(il)-dong,wikidataId/Q26205267
Sinwol 2(i)-dong,wikidataId/Q26205268
Sinwol 3(sam)-dong,wikidataId/Q26205269
Sinwol 4(sa)-dong,wikidataId/Q26205272
Sinwol 5(o)-dong,wikidataId/Q26205273
Sinwol 6(yuk)-dong,wikidataId/Q26205274
Sinwol 7(chil)-dong,wikidataId/Q26205275
Sinjeong 1(il)-dong,wikidataId/Q25477790
Sinjeong 2(i)-dong,wikidataId/Q25477799
Sinjeong 3(sam)-dong,wikidataId/Q25477806
Sinjeong 4(sa)-dong,wikidataId/Q25477814
Sinjeong 5(o)-dong,wikidataId/Q25477816
Sinjeong 6(yuk)-dong,wikidataId/Q26205128
Sinjeong 7(chil)-dong,wikidataId/Q26205129
Yeomchang-dong,wikidataId/Q2649152
Deungchon 1(il)-dong,wikidataId/Q26208971
Deungchon 2(i)-dong,wikidataId/Q26208972
Deungchon 3(sam)-dong,wikidataId/Q26208973
Hwagokbon-dong,wikidataId/Q26208990
Hwagok 1(il)-dong,wikidataId/Q26208991
Hwagok 2(i)-dong,wikidataId/Q26208992
Hwagok 3(sam)-dong,wikidataId/Q26208994
Hwagok 4(sa)-dong,wikidataId/Q26208995
Hwagok 6(yuk)-dong,wikidataId/Q26208996
Hwagok 8(pal)-dong,wikidataId/Q26208997
Balsan 1(il)-dong,wikidataId/Q26209018
Gonghang-dong,wikidataId/Q2647541
Banghwa 1(il)-dong,wikidataId/Q26209046
Banghwa 2(i)-dong,wikidataId/Q26209047
Banghwa 3(sam)-dong,wikidataId/Q26209049
Ujangsan-dong,wikidataId/Q16182929
Sindorim-dong,wikidataId/Q2648179
Guro 1(il)-dong,wikidataId/Q26212762
Guro 2(i)-dong,wikidataId/Q26212764
Guro 3(sam)-dong,wikidataId/Q26212767
Guro 4(sa)-dong,wikidataId/Q26212780
Guro 5(o)-dong,wikidataId/Q26212786
Gocheok 1(il)-dong,wikidataId/Q26212856
Gocheok 2(i)-dong,wikidataId/Q26212857
Gaebong 1(il)-dong,wikidataId/Q26212874
Gaebong 2(i)-dong,wikidataId/Q26212876
Gaebong 3(sam)-dong,wikidataId/Q26212878
Oryu 1(il)-dong,wikidataId/Q26212881
Oryu 2(i)-dong,wikidataId/Q26212884
Sugung-dong,wikidataId/Q2647727
Garibong-dong,wikidataId/Q2648238
Hang-dong,wikidataId/Q2647850
Gasan-dong,wikidataId/Q430390
Doksan 1(il)-dong,wikidataId/Q26212913
Doksan 2(i)-dong,wikidataId/Q26212914
Doksan 3(sam)-dong,wikidataId/Q26212915
Doksan 4(sa)-dong,wikidataId/Q26212916
Siheung 1(il)-dong,wikidataId/Q26212927
Siheung 2(i)-dong,wikidataId/Q26212928
Siheung 3(sam)-dong,wikidataId/Q26212929
Siheung 4(sa)-dong,wikidataId/Q26212930
Siheung 5(o)-dong,wikidataId/Q26212933
Dangsan 1(il)-dong,wikidataId/Q26213026
Dangsan 2(i)-dong,wikidataId/Q26213027
Yangpyeong 1(il)-dong,wikidataId/Q26213029
Yangpyeong 2(i)-dong,wikidataId/Q26213030
Singil 1(il)-dong,wikidataId/Q26213063
Singil 4(sa)-dong,wikidataId/Q26213065
Singil 5(o)-dong,wikidataId/Q26213067
Singil 6(yuk)-dong,wikidataId/Q26213068
Singil 7(chil)-dong,wikidataId/Q26213069
Daerim 1(il)-dong,wikidataId/Q26213098
Daerim 2(i)-dong,wikidataId/Q26213099
Daerim 3(sam)-dong,wikidataId/Q26213100
Yeongdeungpobon-dong,wikidataId/Q26213010
Yeongdeungpo-dong,wikidataId/Q8052462
Dorim-dong,wikidataId/Q5297834
Mullae-dong,wikidataId/Q6934078
Noryangjin 1(il)-dong,wikidataId/Q26214678
Noryangjin 2(i)-dong,wikidataId/Q26214679
Sangdo 1(il)-dong,wikidataId/Q26214680
Sangdo 2(i)-dong,wikidataId/Q26214681
Sangdo 3(sam)-dong,wikidataId/Q26214682
Sangdo 4(sa)-dong,wikidataId/Q26214683
Bon-dong,wikidataId/Q4940915
Dongjak-dong,wikidataId/Q5295936
Sadang 1(il)-dong,wikidataId/Q26214773
Sadang 2(i)-dong,wikidataId/Q26214774
Sadang 3(sam)-dong,wikidataId/Q26214775
Sadang 4(sa)-dong,wikidataId/Q26214777
Sadang 5(o)-dong,wikidataId/Q26214778
Daebang-dong,wikidataId/Q2647158
Sindaebang 1(il)-dong,wikidataId/Q26214779
Sindaebang 2(i)-dong,wikidataId/Q26214780
Heukseok-dong,wikidataId/Q2647701
Boramae-dong,wikidataId/Q12598324
Cheongnim-dong,wikidataId/Q12619137
Haengun-dong,wikidataId/Q12624725
Nagseongdae-dong,wikidataId/Q27336924
Jungang-dong,wikidataId/Q16182779
Inheon-dong,wikidataId/Q27336926
Namhyeon-dong,wikidataId/Q2648251
Sinwon-dong,wikidataId/Q87938939
Sinsa-dong,wikidataId/Q12604309
Sillim-dong,wikidataId/Q2647358
Nanhyang-dong,wikidataId/Q27332716
Jowon-dong,wikidataId/Q27333393
Daehak-dong,wikidataId/Q12591915
Euncheon-dong,wikidataId/Q12610607
Seonghyeon-dong,wikidataId/Q12602157
Cheongnyong-dong,wikidataId/Q16170095
Nangok-dong,wikidataId/Q16181501
Samseong-dong,wikidataId/Q16166073
Miseong-dong,wikidataId/Q12596050
Seocho 1(il)-dong,wikidataId/Q26215690
Seocho 2(i)-dong,wikidataId/Q26215691
Seocho 3(sam)-dong,wikidataId/Q26215692
Seocho 4(sa)-dong,wikidataId/Q26215693
Jamwon-dong,wikidataId/Q2681390
Banpobon-dong,wikidataId/Q26215663
Banpo 1(il)-dong,wikidataId/Q26215668
Banpo 2(i)-dong,wikidataId/Q26215669
Banpo 3(sam)-dong,wikidataId/Q26215671
Banpo 4(sa)-dong,wikidataId/Q26215672
Bangbaebon-dong,wikidataId/Q26215637
Bangbae 1(il)-dong,wikidataId/Q26215027
Bangbae 2(i)-dong,wikidataId/Q26215028
Bangbae 3(sam)-dong,wikidataId/Q26215029
Bangbae 4(sa)-dong,wikidataId/Q26215030
Naegok-dong,wikidataId/Q2681399
Nonhyeon 1(il)-dong,wikidataId/Q26215741
Nonhyeon 2(i)-dong,wikidataId/Q26215742
Samseong 1(il)-dong,wikidataId/Q26215733
Samseong 2(i)-dong,wikidataId/Q26215734
Daechi 1(il)-dong,wikidataId/Q26215736
Daechi 2(i)-dong,wikidataId/Q26215737
Daechi 4(sa)-dong,wikidataId/Q26215738
Yeoksam 1(il)-dong,wikidataId/Q26215714
Yeoksam 2(i)-dong,wikidataId/Q26215715
Dogok 1(il)-dong,wikidataId/Q26215780
Dogok 2(i)-dong,wikidataId/Q26215783
Gaepo 1(il)-dong,wikidataId/Q26215716
Gaepo 2(i)-dong,wikidataId/Q26215718
Gaepo 4(sa)-dong,wikidataId/Q26215719
Irwonbon-dong,wikidataId/Q26215767
Irwon 1(il)-dong,wikidataId/Q26215769
Irwon 2(i)-dong,wikidataId/Q26215774
Suseo-dong,wikidataId/Q2647402
Segok-dong,wikidataId/Q2648190
Apgujeong-dong,wikidataId/Q490602
Cheongdam-dong,wikidataId/Q2647706
Pungnap 1(il)-dong,wikidataId/Q26216134
Pungnap 2(i)-dong,wikidataId/Q26216136
Geoyeo 1(il)-dong,wikidataId/Q26216310
Geoyeo 2(i)-dong,wikidataId/Q26216312
Macheon 1(il)-dong,wikidataId/Q26216314
Macheon 2(i)-dong,wikidataId/Q26216316
Bangi 1(il)-dong,wikidataId/Q26216300
Bangi 2(i)-dong,wikidataId/Q26216305
Oryun-dong,wikidataId/Q626439
Ogeum-dong,wikidataId/Q12607745
Songpa 1(il)-dong,wikidataId/Q26216139
Songpa 2(i)-dong,wikidataId/Q26216141
Seokchon-dong,wikidataId/Q7451539
Samjeon-dong,wikidataId/Q7409598
Garakbon-dong,wikidataId/Q26216226
Garak 1(il)-dong,wikidataId/Q26216227
Garak 2(i)-dong,wikidataId/Q26216229
Munjeong 1(il)-dong,wikidataId/Q26216231
Munjeong 2(i)-dong,wikidataId/Q26216233
Jangji-dong,wikidataId/Q6154062
Jamsilbon-dong,wikidataId/Q26216023
Jamsil 2(i)-dong,wikidataId/Q26216024
Jamsil 3(sam)-dong,wikidataId/Q26216025
Jamsil 4(sa)-dong,wikidataId/Q26216027
Jamsil 6(yuk)-dong,wikidataId/Q26216028
Jamsil 7(chil)-dong,wikidataId/Q26216029
wirye-dong,wikidataId/Q21059713
Gangil-dong,wikidataId/Q2647667
Sangil-dong,wikidataId/Q2648228
Myeongil 1(il)-dong,wikidataId/Q26216502
Myeongil 2(i)-dong,wikidataId/Q26216506
Godeok 1(il)-dong,wikidataId/Q26216512
Godeok 2(i)-dong,wikidataId/Q26216515
Amsa 1(il)-dong,wikidataId/Q26216769
Amsa 2(i)-dong,wikidataId/Q26216771
Amsa 3(sam)-dong,wikidataId/Q26216774
Cheonho 1(il)-dong,wikidataId/Q26217002
Cheonho 2(i)-dong,wikidataId/Q26217005
Cheonho 3(sam)-dong,wikidataId/Q26217008
Seongnae 1(il)-dong,wikidataId/Q26216882
Seongnae 2(i)-dong,wikidataId/Q26216885
Seongnae 3(sam)-dong,wikidataId/Q26216889
Dunchon 1(il)-dong,wikidataId/Q26216525
Dunchon 2(i)-dong,wikidataId/Q26216532
Gil-dong,wikidataId/Q2647734
Busan,wikidataId/Q16520
Donggwang-dong,wikidataId/Q16181627
Daecheong-dong,wikidataId/Q16168090
Bosu-dong,wikidataId/Q16182248
Bupyeong-dong,wikidataId/Q16182010
Gwangbok-dong,wikidataId/Q16160923
Nampo-dong,wikidataId/Q10856088
Yeongju 1(il)-dong,wikidataId/Q25793295
Yeongju 2(i)-dong,wikidataId/Q25793322
Dongdaesin 1(il)-dong,wikidataId/Q25818764
Dongdaesin 2(i)-dong,wikidataId/Q25818766
Dongdaesin 3(sam)-dong,wikidataId/Q25818768
Seodaesin 1(il)-dong,wikidataId/Q25818776
Seodaesin 3(sam)-dong,wikidataId/Q25818779
Seodaesin 4(sa)-dong,wikidataId/Q25818780
Bumin-dong,wikidataId/Q16181968
Ami-dong,wikidataId/Q27337013
Chojang-dong,wikidataId/Q12619398
Chungmu-dong,wikidataId/Q12620131
Nambumin 1(il)-dong,wikidataId/Q25818787
Nambumin 2(i)-dong,wikidataId/Q25818788
Amnam-dong,wikidataId/Q16170601
Dong-gu,wikidataId/Q50376
Choryang 1(il)-dong,wikidataId/Q25834473
Choryang 2(i)-dong,wikidataId/Q25834475
Choryang 3(sam)-dong,wikidataId/Q25834477
Choryang 6(yuk)-dong,wikidataId/Q25834479
Sujeong 1(il)-dong,wikidataId/Q25834542
Sujeong 2(i)-dong,wikidataId/Q25834545
Sujeong 4(sa)-dong,wikidataId/Q25834552
Sujeong 5(o)-dong,wikidataId/Q25834555
Beomil 1(il)-dong,wikidataId/Q25834643
Beomil 2(i)-dong,wikidataId/Q25834645
Beomil 5(o)-dong,wikidataId/Q25834647
Jwacheon-dong,wikidataId/Q16182680
Namhang-dong,wikidataId/Q16182190
Yeongseon 1(il)-dong,wikidataId/Q25852003
Yeongseon 2(i)-dong,wikidataId/Q25852004
Bongnae 1(il)-dong,wikidataId/Q25852005
Cheonghak 1(il)-dong,wikidataId/Q25852007
Cheonghak 2(i)-dong,wikidataId/Q25852008
Dongsam 1(il)-dong,wikidataId/Q25852011
Dongsam 2(i)-dong,wikidataId/Q25852020
Dongsam 3(sam)-dong,wikidataId/Q25852026
Sinseon-dong,wikidataId/Q16160555
Bongnae 2(i)-dong,wikidataId/Q25852006
Bujeon 2(i)-dong,wikidataId/Q25853055
Beomjeon-dong,wikidataId/Q16180259
Yeonji-dong,wikidataId/Q16177594
Choeup-dong,wikidataId/Q27337048
Yangjeong 1(il)-dong,wikidataId/Q25853037
Yangjeong 2(i)-dong,wikidataId/Q25853039
Jeonpo 1(il)-dong,wikidataId/Q25853040
Jeonpo 2(i)-dong,wikidataId/Q25853041
Buam 1(il)-dong,wikidataId/Q25854519
Buam 3(sam)-dong,wikidataId/Q25854526
Danggam 1(il)-dong,wikidataId/Q25854545
Danggam 2(i)-dong,wikidataId/Q25854551
Danggam 4(sa)-dong,wikidataId/Q25854556
Gaya 1(il)-dong,wikidataId/Q25854562
Gaya 2(i)-dong,wikidataId/Q25854568
Gaegeum 1(il)-dong,wikidataId/Q25854595
Gaegeum 2(i)-dong,wikidataId/Q25854600
Gaegeum 3(sam)-dong,wikidataId/Q25854605
Beomcheon 1(il)-dong,wikidataId/Q25853062
Beomcheon 2(i)-dong,wikidataId/Q25853065
Sumin-dong,wikidataId/Q16180497
Boksan-dong,wikidataId/Q16181869
Oncheon 1(il)-dong,wikidataId/Q25343961
Oncheon 2(i)-dong,wikidataId/Q25343962
Oncheon 3(sam)-dong,wikidataId/Q25856805
Sajik 1(il)-dong,wikidataId/Q25856818
Sajik 2(i)-dong,wikidataId/Q25856826
Sajik 3(sam)-dong,wikidataId/Q25856831
Allak 1(il)-dong,wikidataId/Q25856780
Allak 2(i)-dong,wikidataId/Q25856786
Myeongjang 1(il)-dong,wikidataId/Q25856767
Myeongjang 2(i)-dong,wikidataId/Q25856774
Myeongnyun-dong,wikidataId/Q12595174
Nam-gu,wikidataId/Q50366
Daeyeon 1(il)-dong,wikidataId/Q25857863
Daeyeon 3(sam)-dong,wikidataId/Q25857865
Daeyeon 4(sa)-dong,wikidataId/Q25857866
Daeyeon 5(o)-dong,wikidataId/Q25857867
Daeyeon 6(yuk)-dong,wikidataId/Q25857868
Yongho 1(il)-dong,wikidataId/Q25857903
Yongho 2(i)-dong,wikidataId/Q25857904
Yongho 3(sam)-dong,wikidataId/Q25857905
Yongho 4(sa)-dong,wikidataId/Q25857907
Yongdang-dong,wikidataId/Q16182382
Gamman 1(il)-dong,wikidataId/Q25857914
Gamman 2(i)-dong,wikidataId/Q25857915
Munhyeon 1(il)-dong,wikidataId/Q25857910
Munhyeon 2(i)-dong,wikidataId/Q25857911
Munhyeon 3(sam)-dong,wikidataId/Q25857912
Munhyeon 4(sa)-dong,wikidataId/Q25857913
Uam-dong,wikidataId/Q12608929
Buk-gu,wikidataId/Q50396
Gupo 1(il)-dong,wikidataId/Q25864888
Gupo 2(i)-dong,wikidataId/Q25864895
Gupo 3(sam)-dong,wikidataId/Q25864900
Geumgok-dong,wikidataId/Q13999920
Hwamyeong 1(il)-dong,wikidataId/Q25863308
Deokcheon 1(il)-dong,wikidataId/Q25864871
Deokcheon 2(i)-dong,wikidataId/Q25864876
Deokcheon 3(sam)-dong,wikidataId/Q25864881
Mandeok 1(il)-dong,wikidataId/Q25864843
Mandeok 2(i)-dong,wikidataId/Q25864854
Mandeok 3(sam)-dong,wikidataId/Q25864863
Hwamyeong 2(i)-dong,wikidataId/Q25864764
Hwamyeong 3(sam)-dong,wikidataId/Q25864817
U 1(il)-dong,wikidataId/Q25866312
U 2(i)-dong,wikidataId/Q25866315
Jung 1(il)-dong,wikidataId/Q25866334
Jung 2(i)-dong,wikidataId/Q25866338
Banyeo 1(il)-dong,wikidataId/Q25865637
Banyeo 2(i)-dong,wikidataId/Q25865641
Banyeo 3(sam)-dong,wikidataId/Q25865648
Bansong 1(il)-dong,wikidataId/Q25865627
Bansong 2(i)-dong,wikidataId/Q25865630
Jaesong 1(il)-dong,wikidataId/Q25866021
Jaesong 2(i)-dong,wikidataId/Q25866028
Jwa 1(il)-dong,wikidataId/Q25866351
Jwa 2(i)-dong,wikidataId/Q25866356
Jwa 3(sam)-dong,wikidataId/Q25866359
Jwa 4(sa)-dong,wikidataId/Q25866364
Banyeo 4(sa)-dong,wikidataId/Q25865651
U 3(sam)-dong,wikidataId/Q25866318
Goejeong 1(il)-dong,wikidataId/Q25867462
Goejeong 2(i)-dong,wikidataId/Q25867472
Goejeong 3(sam)-dong,wikidataId/Q25867482
Goejeong 4(sa)-dong,wikidataId/Q25867493
Dangni-dong,wikidataId/Q16165106
Hadan 1(il)-dong,wikidataId/Q25867908
Hadan 2(i)-dong,wikidataId/Q25867917
Sinpyeong 1(il)-dong,wikidataId/Q25867949
Sinpyeong 2(i)-dong,wikidataId/Q25867961
Jangnim 1(il)-dong,wikidataId/Q25868852
Jangnim 2(i)-dong,wikidataId/Q25868860
Dadae 1(il)-dong,wikidataId/Q25868882
Dadae 2(i)-dong,wikidataId/Q25868892
Gupyeong-dong,wikidataId/Q16181483
Gamcheon 1(il)-dong,wikidataId/Q25868906
Gamcheon 2(i)-dong,wikidataId/Q25868918
Seo 1(il)-dong,wikidataId/Q25870165
Seo 2(i)-dong,wikidataId/Q25870174
Seo 3(sam)-dong,wikidataId/Q25870189
Bugok 1(il)-dong,wikidataId/Q25870095
Bugok 2(i)-dong,wikidataId/Q25870105
Bugok 3(sam)-dong,wikidataId/Q25870133
Bugok 4(sa)-dong,wikidataId/Q25870143
