CountryName,CountryCode,IndicatorName,IndicatorCode,year,Value
Paraguay,PRY,Merchandise exports by the reporting economy (current US$),TX.VAL.MRCH.WL.CD,1960,26978000.0
Paraguay,PRY,Merchandise exports by the reporting economy (current US$),TX.VAL.MRCH.WL.CD,1961,30677000.0
Paraguay,PRY,Merchandise exports by the reporting economy (current US$),TX.VAL.MRCH.WL.CD,1962,33467000.0
Paraguay,PRY,Merchandise exports by the reporting economy (current US$),TX.VAL.MRCH.WL.CD,1963,40189000.0
Paraguay,PRY,Merchandise exports by the reporting economy (current US$),TX.VAL.MRCH.WL.CD,1964,49771000.0
Paraguay,PRY,Merchandise exports by the reporting economy (current US$),TX.VAL.MRCH.WL.CD,1965,57297000.0
Paraguay,PRY,Merchandise exports by the reporting economy (current US$),TX.VAL.MRCH.WL.CD,1966,49388000.0
Paraguay,PRY,Merchandise exports by the reporting economy (current US$),TX.VAL.MRCH.WL.CD,1967,48260000.0
Paraguay,PRY,Merchandise exports by the reporting economy (current US$),TX.VAL.MRCH.WL.CD,1968,47551000.0
Paraguay,PRY,Merchandise exports by the reporting economy (current US$),TX.VAL.MRCH.WL.CD,1969,50943000.0
Paraguay,PRY,Merchandise exports by the reporting economy (current US$),TX.VAL.MRCH.WL.CD,1970,64306000.0
Paraguay,PRY,Merchandise exports by the reporting economy (current US$),TX.VAL.MRCH.WL.CD,1971,65167000.0
Paraguay,PRY,Merchandise exports by the reporting economy (current US$),TX.VAL.MRCH.WL.CD,1972,86158000.0
Paraguay,PRY,Merchandise exports by the reporting economy (current US$),TX.VAL.MRCH.WL.CD,1973,126967000.0
Paraguay,PRY,Merchandise exports by the reporting economy (current US$),TX.VAL.MRCH.WL.CD,1974,169783000.0
Paraguay,PRY,Merchandise exports by the reporting economy (current US$),TX.VAL.MRCH.WL.CD,1975,177100000.0
Paraguay,PRY,Merchandise exports by the reporting economy (current US$),TX.VAL.MRCH.WL.CD,1976,181834000.0
Paraguay,PRY,Merchandise exports by the reporting economy (current US$),TX.VAL.MRCH.WL.CD,1977,278897000.0
Paraguay,PRY,Merchandise exports by the reporting economy (current US$),TX.VAL.MRCH.WL.CD,1978,257011000.0
Paraguay,PRY,Merchandise exports by the reporting economy (current US$),TX.VAL.MRCH.WL.CD,1979,300484000.0
Paraguay,PRY,Merchandise exports by the reporting economy (current US$),TX.VAL.MRCH.WL.CD,1980,310150000.0
