CountryName,CountryCode,IndicatorName,IndicatorCode,year,Value
St. Lucia,LCA,Merchandise exports to low- and middle-income economies in East Asia & Pacific (% of total merchandise exports),TX.VAL.MRCH.R1.ZS,1992,0.00268782281869182
St. Lucia,LCA,Merchandise exports to low- and middle-income economies in East Asia & Pacific (% of total merchandise exports),TX.VAL.MRCH.R1.ZS,1994,0.0269890137030101
St. Lucia,LCA,Merchandise exports to low- and middle-income economies in East Asia & Pacific (% of total merchandise exports),TX.VAL.MRCH.R1.ZS,1995,0.00927848135564127
St. Lucia,LCA,Merchandise exports to low- and middle-income economies in East Asia & Pacific (% of total merchandise exports),TX.VAL.MRCH.R1.ZS,1996,0.356385123507865
St. Lucia,LCA,Merchandise exports to low- and middle-income economies in East Asia & Pacific (% of total merchandise exports),TX.VAL.MRCH.R1.ZS,1997,0.18237869378777102
St. Lucia,LCA,Merchandise exports to low- and middle-income economies in East Asia & Pacific (% of total merchandise exports),TX.VAL.MRCH.R1.ZS,1998,0.0232351696982148
St. Lucia,LCA,Merchandise exports to low- and middle-income economies in East Asia & Pacific (% of total merchandise exports),TX.VAL.MRCH.R1.ZS,1999,0.0159745472242342
St. Lucia,LCA,Merchandise exports to low- and middle-income economies in East Asia & Pacific (% of total merchandise exports),TX.VAL.MRCH.R1.ZS,2000,0.23459370250013697
St. Lucia,LCA,Merchandise exports to low- and middle-income economies in East Asia & Pacific (% of total merchandise exports),TX.VAL.MRCH.R1.ZS,2001,0.332165916395025
St. Lucia,LCA,Merchandise exports to low- and middle-income economies in East Asia & Pacific (% of total merchandise exports),TX.VAL.MRCH.R1.ZS,2002,0.011397491385146999
St. Lucia,LCA,Merchandise exports to low- and middle-income economies in East Asia & Pacific (% of total merchandise exports),TX.VAL.MRCH.R1.ZS,2003,0.0933617487083769
St. Lucia,LCA,Merchandise exports to low- and middle-income economies in East Asia & Pacific (% of total merchandise exports),TX.VAL.MRCH.R1.ZS,2004,0.0830476050213769
St. Lucia,LCA,Merchandise exports to low- and middle-income economies in East Asia & Pacific (% of total merchandise exports),TX.VAL.MRCH.R1.ZS,2005,0.319955916132627
St. Lucia,LCA,Merchandise exports to low- and middle-income economies in East Asia & Pacific (% of total merchandise exports),TX.VAL.MRCH.R1.ZS,2006,0.140113066354378
St. Lucia,LCA,Merchandise exports to low- and middle-income economies in East Asia & Pacific (% of total merchandise exports),TX.VAL.MRCH.R1.ZS,2007,0.315138418933195
St. Lucia,LCA,Merchandise exports to low- and middle-income economies in East Asia & Pacific (% of total merchandise exports),TX.VAL.MRCH.R1.ZS,2008,0.846411674555795
St. Lucia,LCA,Merchandise exports to low- and middle-income economies in East Asia & Pacific (% of total merchandise exports),TX.VAL.MRCH.R1.ZS,2009,0.180233187106216
St. Lucia,LCA,Merchandise exports to low- and middle-income economies in East Asia & Pacific (% of total merchandise exports),TX.VAL.MRCH.R1.ZS,2010,0.320699082679432
St. Lucia,LCA,Merchandise exports to low- and middle-income economies in East Asia & Pacific (% of total merchandise exports),TX.VAL.MRCH.R1.ZS,2011,1.2341005836263101
St. Lucia,LCA,Merchandise exports to low- and middle-income economies in East Asia & Pacific (% of total merchandise exports),TX.VAL.MRCH.R1.ZS,2012,1.60827409042489
St. Lucia,LCA,Merchandise exports to low- and middle-income economies in East Asia & Pacific (% of total merchandise exports),TX.VAL.MRCH.R1.ZS,2013,0.760381826740596
St. Lucia,LCA,Merchandise exports to low- and middle-income economies in East Asia & Pacific (% of total merchandise exports),TX.VAL.MRCH.R1.ZS,2014,0.9257721042692021
St. Lucia,LCA,Merchandise exports to low- and middle-income economies in East Asia & Pacific (% of total merchandise exports),TX.VAL.MRCH.R1.ZS,2015,3.6347429898027497
St. Lucia,LCA,Merchandise exports to low- and middle-income economies in East Asia & Pacific (% of total merchandise exports),TX.VAL.MRCH.R1.ZS,2016,1.1848370535750299
St. Lucia,LCA,Merchandise exports to low- and middle-income economies in East Asia & Pacific (% of total merchandise exports),TX.VAL.MRCH.R1.ZS,2017,3.03987738716191
St. Lucia,LCA,Merchandise exports to low- and middle-income economies in East Asia & Pacific (% of total merchandise exports),TX.VAL.MRCH.R1.ZS,2018,9.58947762668603
St. Lucia,LCA,Travel services (% of commercial service imports),TM.VAL.TRVL.ZS.WT,1976,32.4852071005917
St. Lucia,LCA,Travel services (% of commercial service imports),TM.VAL.TRVL.ZS.WT,1977,35.7300397000441
St. Lucia,LCA,Travel services (% of commercial service imports),TM.VAL.TRVL.ZS.WT,1978,41.2987012987014
St. Lucia,LCA,Travel services (% of commercial service imports),TM.VAL.TRVL.ZS.WT,1979,31.3259668508287
St. Lucia,LCA,Travel services (% of commercial service imports),TM.VAL.TRVL.ZS.WT,1980,28.891489717438503
St. Lucia,LCA,Travel services (% of commercial service imports),TM.VAL.TRVL.ZS.WT,1981,33.014579087631304
St. Lucia,LCA,Travel services (% of commercial service imports),TM.VAL.TRVL.ZS.WT,1982,33.8761345435131
St. Lucia,LCA,Travel services (% of commercial service imports),TM.VAL.TRVL.ZS.WT,1983,34.6452806909315
St. Lucia,LCA,Travel services (% of commercial service imports),TM.VAL.TRVL.ZS.WT,1984,38.134855373899605
St. Lucia,LCA,Travel services (% of commercial service imports),TM.VAL.TRVL.ZS.WT,1985,38.4472837218375
St. Lucia,LCA,Travel services (% of commercial service imports),TM.VAL.TRVL.ZS.WT,1986,27.016236358797002
St. Lucia,LCA,Travel services (% of commercial service imports),TM.VAL.TRVL.ZS.WT,1987,25.363791561661802
St. Lucia,LCA,Travel services (% of commercial service imports),TM.VAL.TRVL.ZS.WT,1988,20.1019252548131
St. Lucia,LCA,Travel services (% of commercial service imports),TM.VAL.TRVL.ZS.WT,1989,18.1641853638079
St. Lucia,LCA,Travel services (% of commercial service imports),TM.VAL.TRVL.ZS.WT,1990,21.7006284517235
St. Lucia,LCA,Travel services (% of commercial service imports),TM.VAL.TRVL.ZS.WT,1991,23.4998291099067
St. Lucia,LCA,Travel services (% of commercial service imports),TM.VAL.TRVL.ZS.WT,1992,24.658192460577503
St. Lucia,LCA,Travel services (% of commercial service imports),TM.VAL.TRVL.ZS.WT,1993,23.1138246838203
St. Lucia,LCA,Travel services (% of commercial service imports),TM.VAL.TRVL.ZS.WT,1994,22.900418220865898
St. Lucia,LCA,Travel services (% of commercial service imports),TM.VAL.TRVL.ZS.WT,1995,21.4559869124771
St. Lucia,LCA,Travel services (% of commercial service imports),TM.VAL.TRVL.ZS.WT,1996,25.5247856509313
St. Lucia,LCA,Travel services (% of commercial service imports),TM.VAL.TRVL.ZS.WT,1997,25.8783761822731
St. Lucia,LCA,Travel services (% of commercial service imports),TM.VAL.TRVL.ZS.WT,1998,25.8319786522714
St. Lucia,LCA,Travel services (% of commercial service imports),TM.VAL.TRVL.ZS.WT,1999,24.0328284873518
St. Lucia,LCA,Travel services (% of commercial service imports),TM.VAL.TRVL.ZS.WT,2000,26.3996946654531
St. Lucia,LCA,Travel services (% of commercial service imports),TM.VAL.TRVL.ZS.WT,2001,25.451048141485895
St. Lucia,LCA,Travel services (% of commercial service imports),TM.VAL.TRVL.ZS.WT,2002,27.220418373544003
St. Lucia,LCA,Travel services (% of commercial service imports),TM.VAL.TRVL.ZS.WT,2003,25.3097286543501
St. Lucia,LCA,Travel services (% of commercial service imports),TM.VAL.TRVL.ZS.WT,2004,24.9218930382517
St. Lucia,LCA,Travel services (% of commercial service imports),TM.VAL.TRVL.ZS.WT,2005,22.3631867792805
St. Lucia,LCA,Travel services (% of commercial service imports),TM.VAL.TRVL.ZS.WT,2006,21.5864532850566
St. Lucia,LCA,Travel services (% of commercial service imports),TM.VAL.TRVL.ZS.WT,2007,21.2236439178855
St. Lucia,LCA,Travel services (% of commercial service imports),TM.VAL.TRVL.ZS.WT,2008,21.683337552071098
St. Lucia,LCA,Travel services (% of commercial service imports),TM.VAL.TRVL.ZS.WT,2009,25.2944396732242
St. Lucia,LCA,Travel services (% of commercial service imports),TM.VAL.TRVL.ZS.WT,2010,24.1592643502572
St. Lucia,LCA,Travel services (% of commercial service imports),TM.VAL.TRVL.ZS.WT,2011,24.288355348211898
St. Lucia,LCA,Travel services (% of commercial service imports),TM.VAL.TRVL.ZS.WT,2012,24.6374985258608
St. Lucia,LCA,Travel services (% of commercial service imports),TM.VAL.TRVL.ZS.WT,2013,25.5055101865904
St. Lucia,LCA,Travel services (% of commercial service imports),TM.VAL.TRVL.ZS.WT,2014,14.8313314371541
St. Lucia,LCA,Travel services (% of commercial service imports),TM.VAL.TRVL.ZS.WT,2015,13.8999824269236
St. Lucia,LCA,Travel services (% of commercial service imports),TM.VAL.TRVL.ZS.WT,2016,14.712426669194901
St. Lucia,LCA,Travel services (% of commercial service imports),TM.VAL.TRVL.ZS.WT,2017,14.4900738656496
St. Lucia,LCA,Travel services (% of commercial service imports),TM.VAL.TRVL.ZS.WT,2018,14.168767344977601
St. Lucia,LCA,Merchandise imports (current US$),TM.VAL.MRCH.CD.WT,1960,7000000.0
St. Lucia,LCA,Merchandise imports (current US$),TM.VAL.MRCH.CD.WT,1961,8000000.0
St. Lucia,LCA,Merchandise imports (current US$),TM.VAL.MRCH.CD.WT,1962,10000000.0
St. Lucia,LCA,Merchandise imports (current US$),TM.VAL.MRCH.CD.WT,1963,10000000.0
St. Lucia,LCA,Merchandise imports (current US$),TM.VAL.MRCH.CD.WT,1964,12000000.0
St. Lucia,LCA,Merchandise imports (current US$),TM.VAL.MRCH.CD.WT,1965,13000000.0
St. Lucia,LCA,Merchandise imports (current US$),TM.VAL.MRCH.CD.WT,1966,17000000.0
St. Lucia,LCA,Merchandise imports (current US$),TM.VAL.MRCH.CD.WT,1967,17000000.0
St. Lucia,LCA,Merchandise imports (current US$),TM.VAL.MRCH.CD.WT,1968,15000000.0
St. Lucia,LCA,Merchandise imports (current US$),TM.VAL.MRCH.CD.WT,1969,21000000.0
St. Lucia,LCA,Merchandise imports (current US$),TM.VAL.MRCH.CD.WT,1970,27000000.0
St. Lucia,LCA,Merchandise imports (current US$),TM.VAL.MRCH.CD.WT,1971,35000000.0
St. Lucia,LCA,Merchandise imports (current US$),TM.VAL.MRCH.CD.WT,1972,36000000.0
St. Lucia,LCA,Merchandise imports (current US$),TM.VAL.MRCH.CD.WT,1973,38000000.0
