CountryName,CountryCode,IndicatorName,IndicatorCode,year,Value
Isle of Man,IMN,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,1960,16.7
Isle of Man,IMN,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,1961,17.8
Isle of Man,IMN,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,1962,16.5
Isle of Man,IMN,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,1963,17.7
Isle of Man,IMN,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,1964,16.1
Isle of Man,IMN,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,1965,17.7
Isle of Man,IMN,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,1966,16.7
Isle of Man,IMN,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,1967,17.3
Isle of Man,IMN,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,1968,17.4
Isle of Man,IMN,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,1969,18.2
Isle of Man,IMN,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,1970,18.3
Isle of Man,IMN,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,1971,16.4
Isle of Man,IMN,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,1972,18.8
Isle of Man,IMN,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,1973,16.4
Isle of Man,IMN,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,1974,18.6
Isle of Man,IMN,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,1975,16.7
Isle of Man,IMN,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,1976,16.1
Isle of Man,IMN,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,1977,16.4
Isle of Man,IMN,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,1978,16.5
Isle of Man,IMN,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,1979,15.3
Isle of Man,IMN,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,1980,15.8
Isle of Man,IMN,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,1985,16.6
Isle of Man,IMN,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,1988,14.9
Isle of Man,IMN,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,1989,14.6
Isle of Man,IMN,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,1991,14.1
Isle of Man,IMN,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,1992,13.0
Isle of Man,IMN,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,1994,12.4
Isle of Man,IMN,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,1996,13.2
Isle of Man,IMN,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,2002,11.5
Isle of Man,IMN,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,2005,9.8
Isle of Man,IMN,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,2007,9.8
Isle of Man,IMN,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,2010,2.273
Isle of Man,IMN,GNI: linked series (current LCU),NY.GNP.MKTP.CN.AD,1990,508948000.0
Isle of Man,IMN,GNI: linked series (current LCU),NY.GNP.MKTP.CN.AD,1991,549307000.0
Isle of Man,IMN,GNI: linked series (current LCU),NY.GNP.MKTP.CN.AD,1992,573414000.0
Isle of Man,IMN,GNI: linked series (current LCU),NY.GNP.MKTP.CN.AD,1993,583835000.0
