CountryName,CountryCode,IndicatorName,IndicatorCode,year,Value
Qatar,QAT,ICT goods exports (% of total goods exports),TX.VAL.ICTG.ZS.UN,2000,0.11259403890000001
Qatar,QAT,ICT goods exports (% of total goods exports),TX.VAL.ICTG.ZS.UN,2002,0.1172762167
Qatar,QAT,ICT goods exports (% of total goods exports),TX.VAL.ICTG.ZS.UN,2003,0.0727732171
Qatar,QAT,ICT goods exports (% of total goods exports),TX.VAL.ICTG.ZS.UN,2004,0.030729754900000003
Qatar,QAT,ICT goods exports (% of total goods exports),TX.VAL.ICTG.ZS.UN,2005,0.030590593500000002
Qatar,QAT,ICT goods exports (% of total goods exports),TX.VAL.ICTG.ZS.UN,2006,0.034730050400000004
Qatar,QAT,ICT goods exports (% of total goods exports),TX.VAL.ICTG.ZS.UN,2007,0.0417816135
Qatar,QAT,ICT goods exports (% of total goods exports),TX.VAL.ICTG.ZS.UN,2009,0.035438861
Qatar,QAT,ICT goods exports (% of total goods exports),TX.VAL.ICTG.ZS.UN,2012,2.1786e-06
Qatar,QAT,ICT goods exports (% of total goods exports),TX.VAL.ICTG.ZS.UN,2013,1.228e-07
Qatar,QAT,ICT goods exports (% of total goods exports),TX.VAL.ICTG.ZS.UN,2014,1.5868e-05
Qatar,QAT,ICT goods exports (% of total goods exports),TX.VAL.ICTG.ZS.UN,2015,0.0764062504
Qatar,QAT,ICT goods exports (% of total goods exports),TX.VAL.ICTG.ZS.UN,2016,0.00010269709999999999
Qatar,QAT,ICT goods exports (% of total goods exports),TX.VAL.ICTG.ZS.UN,2017,3.53825e-05
Qatar,QAT,ICT goods exports (% of total goods exports),TX.VAL.ICTG.ZS.UN,2018,5.03198e-05
Qatar,QAT,Merchandise imports from low- and middle-income economies in Sub-Saharan Africa (% of total merchandise imports),TM.VAL.MRCH.R6.ZS,1969,0.8320726172465959
Qatar,QAT,Merchandise imports from low- and middle-income economies in Sub-Saharan Africa (% of total merchandise imports),TM.VAL.MRCH.R6.ZS,1970,1.453125
Qatar,QAT,Merchandise imports from low- and middle-income economies in Sub-Saharan Africa (% of total merchandise imports),TM.VAL.MRCH.R6.ZS,1971,0.947427085268438
Qatar,QAT,Merchandise imports from low- and middle-income economies in Sub-Saharan Africa (% of total merchandise imports),TM.VAL.MRCH.R6.ZS,1972,0.7443810074438101
Qatar,QAT,Merchandise imports from low- and middle-income economies in Sub-Saharan Africa (% of total merchandise imports),TM.VAL.MRCH.R6.ZS,1973,0.5091544949598851
Qatar,QAT,Merchandise imports from low- and middle-income economies in Sub-Saharan Africa (% of total merchandise imports),TM.VAL.MRCH.R6.ZS,1974,0.8784881145725679
Qatar,QAT,Merchandise imports from low- and middle-income economies in Sub-Saharan Africa (% of total merchandise imports),TM.VAL.MRCH.R6.ZS,1975,0.779189057156815
Qatar,QAT,Merchandise imports from low- and middle-income economies in Sub-Saharan Africa (% of total merchandise imports),TM.VAL.MRCH.R6.ZS,1976,0.5186385737439221
Qatar,QAT,Merchandise imports from low- and middle-income economies in Sub-Saharan Africa (% of total merchandise imports),TM.VAL.MRCH.R6.ZS,1977,0.22774208820720396
Qatar,QAT,Merchandise imports from low- and middle-income economies in Sub-Saharan Africa (% of total merchandise imports),TM.VAL.MRCH.R6.ZS,1978,0.0946025846777599
Qatar,QAT,Merchandise imports from low- and middle-income economies in Sub-Saharan Africa (% of total merchandise imports),TM.VAL.MRCH.R6.ZS,1979,0.35222879435311294
Qatar,QAT,Merchandise imports from low- and middle-income economies in Sub-Saharan Africa (% of total merchandise imports),TM.VAL.MRCH.R6.ZS,1980,0.534116797243985
Qatar,QAT,Merchandise imports from low- and middle-income economies in Sub-Saharan Africa (% of total merchandise imports),TM.VAL.MRCH.R6.ZS,1981,0.237190088089763
Qatar,QAT,Merchandise imports from low- and middle-income economies in Sub-Saharan Africa (% of total merchandise imports),TM.VAL.MRCH.R6.ZS,1994,0.0256973295046855
Qatar,QAT,Merchandise imports from low- and middle-income economies in Sub-Saharan Africa (% of total merchandise imports),TM.VAL.MRCH.R6.ZS,1995,0.10037252598448598
Qatar,QAT,Merchandise imports from low- and middle-income economies in Sub-Saharan Africa (% of total merchandise imports),TM.VAL.MRCH.R6.ZS,1996,0.14624779004049498
Qatar,QAT,Merchandise imports from low- and middle-income economies in Sub-Saharan Africa (% of total merchandise imports),TM.VAL.MRCH.R6.ZS,1997,0.13046492754344302
Qatar,QAT,Merchandise imports from low- and middle-income economies in Sub-Saharan Africa (% of total merchandise imports),TM.VAL.MRCH.R6.ZS,2002,0.33831365080500997
