CountryName,CountryCode,IndicatorName,IndicatorCode,year,Value
Kazakhstan,KAZ,Travel services (% of commercial service exports),TX.VAL.TRVL.ZS.WT,1995,22.7434124462717
Kazakhstan,KAZ,Travel services (% of commercial service exports),TX.VAL.TRVL.ZS.WT,1996,29.537366548042698
Kazakhstan,KAZ,Travel services (% of commercial service exports),TX.VAL.TRVL.ZS.WT,1997,34.3508730252999
Kazakhstan,KAZ,Travel services (% of commercial service exports),TX.VAL.TRVL.ZS.WT,1998,45.018246157248704
Kazakhstan,KAZ,Travel services (% of commercial service exports),TX.VAL.TRVL.ZS.WT,1999,38.9061662198391
Kazakhstan,KAZ,Travel services (% of commercial service exports),TX.VAL.TRVL.ZS.WT,2000,39.3103275775955
Kazakhstan,KAZ,Travel services (% of commercial service exports),TX.VAL.TRVL.ZS.WT,2001,41.1319994892516
Kazakhstan,KAZ,Travel services (% of commercial service exports),TX.VAL.TRVL.ZS.WT,2002,45.34450569673061
Kazakhstan,KAZ,Travel services (% of commercial service exports),TX.VAL.TRVL.ZS.WT,2003,36.702416717252
Kazakhstan,KAZ,Travel services (% of commercial service exports),TX.VAL.TRVL.ZS.WT,2004,39.3475120941123
Kazakhstan,KAZ,Travel services (% of commercial service exports),TX.VAL.TRVL.ZS.WT,2005,35.031234357072805
Kazakhstan,KAZ,Travel services (% of commercial service exports),TX.VAL.TRVL.ZS.WT,2006,32.4208485111213
Kazakhstan,KAZ,Travel services (% of commercial service exports),TX.VAL.TRVL.ZS.WT,2007,31.150102375700303
Kazakhstan,KAZ,Travel services (% of commercial service exports),TX.VAL.TRVL.ZS.WT,2008,25.365532637497697
Kazakhstan,KAZ,Travel services (% of commercial service exports),TX.VAL.TRVL.ZS.WT,2009,25.186621836996004
Kazakhstan,KAZ,Travel services (% of commercial service exports),TX.VAL.TRVL.ZS.WT,2010,25.7628590206885
Kazakhstan,KAZ,Travel services (% of commercial service exports),TX.VAL.TRVL.ZS.WT,2011,29.635959279696397
Kazakhstan,KAZ,Travel services (% of commercial service exports),TX.VAL.TRVL.ZS.WT,2012,37.043276047459294
Kazakhstan,KAZ,Travel services (% of commercial service exports),TX.VAL.TRVL.ZS.WT,2013,36.621292238513
Kazakhstan,KAZ,Travel services (% of commercial service exports),TX.VAL.TRVL.ZS.WT,2014,29.683018613410802
Kazakhstan,KAZ,Travel services (% of commercial service exports),TX.VAL.TRVL.ZS.WT,2015,27.616427844523397
Kazakhstan,KAZ,Travel services (% of commercial service exports),TX.VAL.TRVL.ZS.WT,2016,31.6744563876922
Kazakhstan,KAZ,Travel services (% of commercial service exports),TX.VAL.TRVL.ZS.WT,2017,34.1052524415335
Kazakhstan,KAZ,Travel services (% of commercial service exports),TX.VAL.TRVL.ZS.WT,2018,31.887158880830697
Kazakhstan,KAZ,Travel services (% of commercial service exports),TX.VAL.TRVL.ZS.WT,2019,32.864821394109505
Kazakhstan,KAZ,Merchandise exports to low- and middle-income economies outside region (% of total merchandise exports),TX.VAL.MRCH.OR.ZS,1992,53.2409111158399
Kazakhstan,KAZ,Merchandise exports to low- and middle-income economies outside region (% of total merchandise exports),TX.VAL.MRCH.OR.ZS,1993,23.986145930116102
Kazakhstan,KAZ,Merchandise exports to low- and middle-income economies outside region (% of total merchandise exports),TX.VAL.MRCH.OR.ZS,1994,6.315952344112639
Kazakhstan,KAZ,Merchandise exports to low- and middle-income economies outside region (% of total merchandise exports),TX.VAL.MRCH.OR.ZS,1995,8.094585853974051
Kazakhstan,KAZ,Merchandise exports to low- and middle-income economies outside region (% of total merchandise exports),TX.VAL.MRCH.OR.ZS,1996,11.195600482536399
Kazakhstan,KAZ,Merchandise exports to low- and middle-income economies outside region (% of total merchandise exports),TX.VAL.MRCH.OR.ZS,1997,11.667744020685198
Kazakhstan,KAZ,Merchandise exports to low- and middle-income economies outside region (% of total merchandise exports),TX.VAL.MRCH.OR.ZS,1998,10.7904530229603
Kazakhstan,KAZ,Merchandise exports to low- and middle-income economies outside region (% of total merchandise exports),TX.VAL.MRCH.OR.ZS,1999,14.342622365130401
Kazakhstan,KAZ,Merchandise exports to low- and middle-income economies outside region (% of total merchandise exports),TX.VAL.MRCH.OR.ZS,2000,11.062295044655098
Kazakhstan,KAZ,Merchandise exports to low- and middle-income economies outside region (% of total merchandise exports),TX.VAL.MRCH.OR.ZS,2001,10.6391452636108
Kazakhstan,KAZ,Merchandise exports to low- and middle-income economies outside region (% of total merchandise exports),TX.VAL.MRCH.OR.ZS,2002,15.7074783980445
Kazakhstan,KAZ,Merchandise exports to low- and middle-income economies outside region (% of total merchandise exports),TX.VAL.MRCH.OR.ZS,2003,18.566908213957
Kazakhstan,KAZ,Merchandise exports to low- and middle-income economies outside region (% of total merchandise exports),TX.VAL.MRCH.OR.ZS,2004,14.852378087765699
Kazakhstan,KAZ,Merchandise exports to low- and middle-income economies outside region (% of total merchandise exports),TX.VAL.MRCH.OR.ZS,2005,13.347078974921901
Kazakhstan,KAZ,Merchandise exports to low- and middle-income economies outside region (% of total merchandise exports),TX.VAL.MRCH.OR.ZS,2006,16.2066718733257
Kazakhstan,KAZ,Merchandise exports to low- and middle-income economies outside region (% of total merchandise exports),TX.VAL.MRCH.OR.ZS,2007,18.546347396371104
Kazakhstan,KAZ,Merchandise exports to low- and middle-income economies outside region (% of total merchandise exports),TX.VAL.MRCH.OR.ZS,2008,16.169789287407202
Kazakhstan,KAZ,Merchandise exports to low- and middle-income economies outside region (% of total merchandise exports),TX.VAL.MRCH.OR.ZS,2009,18.3832163293268
Kazakhstan,KAZ,Merchandise exports to low- and middle-income economies outside region (% of total merchandise exports),TX.VAL.MRCH.OR.ZS,2010,21.065947044250102
Kazakhstan,KAZ,Merchandise exports to low- and middle-income economies outside region (% of total merchandise exports),TX.VAL.MRCH.OR.ZS,2011,20.5192081135802
Kazakhstan,KAZ,Merchandise exports to low- and middle-income economies outside region (% of total merchandise exports),TX.VAL.MRCH.OR.ZS,2012,19.6512762211099
Kazakhstan,KAZ,Merchandise exports to low- and middle-income economies outside region (% of total merchandise exports),TX.VAL.MRCH.OR.ZS,2013,19.0439745815478
Kazakhstan,KAZ,Merchandise exports to low- and middle-income economies outside region (% of total merchandise exports),TX.VAL.MRCH.OR.ZS,2014,15.622034299335198
Kazakhstan,KAZ,Merchandise exports to low- and middle-income economies outside region (% of total merchandise exports),TX.VAL.MRCH.OR.ZS,2015,14.9544925073348
Kazakhstan,KAZ,Merchandise exports to low- and middle-income economies outside region (% of total merchandise exports),TX.VAL.MRCH.OR.ZS,2016,16.5197971861167
Kazakhstan,KAZ,Merchandise exports to low- and middle-income economies outside region (% of total merchandise exports),TX.VAL.MRCH.OR.ZS,2017,16.8793544996501
Kazakhstan,KAZ,Merchandise exports to low- and middle-income economies outside region (% of total merchandise exports),TX.VAL.MRCH.OR.ZS,2018,15.4422265541151
Kazakhstan,KAZ,Transport services (% of commercial service imports),TM.VAL.TRAN.ZS.WT,1995,38.3604021655066
Kazakhstan,KAZ,Transport services (% of commercial service imports),TM.VAL.TRAN.ZS.WT,1996,38.4789399978455
Kazakhstan,KAZ,Transport services (% of commercial service imports),TM.VAL.TRAN.ZS.WT,1997,34.8541444325863
Kazakhstan,KAZ,Transport services (% of commercial service imports),TM.VAL.TRAN.ZS.WT,1998,36.236028073823796
Kazakhstan,KAZ,Transport services (% of commercial service imports),TM.VAL.TRAN.ZS.WT,1999,36.1890961782286
Kazakhstan,KAZ,Transport services (% of commercial service imports),TM.VAL.TRAN.ZS.WT,2000,17.5520887110522
Kazakhstan,KAZ,Transport services (% of commercial service imports),TM.VAL.TRAN.ZS.WT,2001,15.823324733704698
Kazakhstan,KAZ,Transport services (% of commercial service imports),TM.VAL.TRAN.ZS.WT,2002,13.423058151198198
Kazakhstan,KAZ,Transport services (% of commercial service imports),TM.VAL.TRAN.ZS.WT,2003,15.360025563090902
Kazakhstan,KAZ,Transport services (% of commercial service imports),TM.VAL.TRAN.ZS.WT,2004,17.288305131627
Kazakhstan,KAZ,Transport services (% of commercial service imports),TM.VAL.TRAN.ZS.WT,2005,15.8244965247677
Kazakhstan,KAZ,Transport services (% of commercial service imports),TM.VAL.TRAN.ZS.WT,2006,17.5313442749738
Kazakhstan,KAZ,Transport services (% of commercial service imports),TM.VAL.TRAN.ZS.WT,2007,18.309575365513602
Kazakhstan,KAZ,Transport services (% of commercial service imports),TM.VAL.TRAN.ZS.WT,2008,21.549886349846602
Kazakhstan,KAZ,Transport services (% of commercial service imports),TM.VAL.TRAN.ZS.WT,2009,18.880151554576603
Kazakhstan,KAZ,Transport services (% of commercial service imports),TM.VAL.TRAN.ZS.WT,2010,16.8555940306691
Kazakhstan,KAZ,Transport services (% of commercial service imports),TM.VAL.TRAN.ZS.WT,2011,19.3515047133022
Kazakhstan,KAZ,Transport services (% of commercial service imports),TM.VAL.TRAN.ZS.WT,2012,19.210502481981898
Kazakhstan,KAZ,Transport services (% of commercial service imports),TM.VAL.TRAN.ZS.WT,2013,20.1688967529294
Kazakhstan,KAZ,Transport services (% of commercial service imports),TM.VAL.TRAN.ZS.WT,2014,17.737051365384396
Kazakhstan,KAZ,Transport services (% of commercial service imports),TM.VAL.TRAN.ZS.WT,2015,17.205100477516
Kazakhstan,KAZ,Transport services (% of commercial service imports),TM.VAL.TRAN.ZS.WT,2016,16.2057966443301
Kazakhstan,KAZ,Transport services (% of commercial service imports),TM.VAL.TRAN.ZS.WT,2017,17.4425421124618
Kazakhstan,KAZ,Transport services (% of commercial service imports),TM.VAL.TRAN.ZS.WT,2018,17.7522490539286
Kazakhstan,KAZ,Transport services (% of commercial service imports),TM.VAL.TRAN.ZS.WT,2019,21.815649887360802
Kazakhstan,KAZ,Merchandise imports from economies in the Arab World (% of total merchandise imports),TM.VAL.MRCH.AL.ZS,1992,0.0380590494259793
Kazakhstan,KAZ,Merchandise imports from economies in the Arab World (% of total merchandise imports),TM.VAL.MRCH.AL.ZS,1993,0.00578095615605075
Kazakhstan,KAZ,Merchandise imports from economies in the Arab World (% of total merchandise imports),TM.VAL.MRCH.AL.ZS,1994,0.210064846104667
Kazakhstan,KAZ,Merchandise imports from economies in the Arab World (% of total merchandise imports),TM.VAL.MRCH.AL.ZS,1995,0.16023536210564998
Kazakhstan,KAZ,Merchandise imports from economies in the Arab World (% of total merchandise imports),TM.VAL.MRCH.AL.ZS,1996,0.4070246580384871
Kazakhstan,KAZ,Merchandise imports from economies in the Arab World (% of total merchandise imports),TM.VAL.MRCH.AL.ZS,1997,1.25740848343986
Kazakhstan,KAZ,Merchandise imports from economies in the Arab World (% of total merchandise imports),TM.VAL.MRCH.AL.ZS,1998,0.42656965271065794
Kazakhstan,KAZ,Merchandise imports from economies in the Arab World (% of total merchandise imports),TM.VAL.MRCH.AL.ZS,1999,0.42316560423165595
Kazakhstan,KAZ,Merchandise imports from economies in the Arab World (% of total merchandise imports),TM.VAL.MRCH.AL.ZS,2000,0.5404737756970089
