Date,GeoId,COVID19CumulativeCases,COVID19CumulativeDeaths
2020-01-21,geoId/000001,0,0
2020-01-22,geoId/000001,0,0
2020-01-23,geoId/000001,0,0
2020-01-24,geoId/000001,0,0
2020-01-25,geoId/000001,0,0
2020-01-26,geoId/000001,0,0
2020-01-27,geoId/000001,0,0
2020-01-28,geoId/000001,0,0
2020-01-29,geoId/000001,0,0
2020-01-30,geoId/000001,0,0
2020-01-31,geoId/000001,0,0
2020-02-01,geoId/000001,0,0
2020-02-02,geoId/000001,0,0
2020-02-03,geoId/000001,0,0
2020-02-04,geoId/000001,0,0
2020-02-05,geoId/000001,0,0
2020-02-06,geoId/000001,0,0
2020-02-07,geoId/000001,0,0
2020-02-08,geoId/000001,0,0
2020-02-09,geoId/000001,0,0
2020-02-10,geoId/000001,0,0
2020-02-11,geoId/000001,0,0
2020-02-12,geoId/000001,0,0
2020-02-13,geoId/000001,0,0
2020-02-14,geoId/000001,0,0
2020-02-15,geoId/000001,0,0
2020-02-16,geoId/000001,0,0
2020-02-17,geoId/000001,0,0
2020-02-18,geoId/000001,0,0
2020-02-19,geoId/000001,0,0
2020-02-20,geoId/000001,0,0
2020-02-21,geoId/000001,0,0
2020-02-22,geoId/000001,0,0
2020-02-23,geoId/000001,0,0
2020-02-24,geoId/000001,0,0
2020-02-25,geoId/000001,0,0
2020-02-26,geoId/000001,0,0
2020-02-27,geoId/000001,0,0
2020-02-28,geoId/000001,0,0
2020-02-29,geoId/000001,0,0
2020-03-01,geoId/000001,0,0
2020-03-02,geoId/000001,0,0
2020-03-03,geoId/000001,0,0
2020-03-04,geoId/000001,0,0
2020-03-05,geoId/000001,0,0
2020-03-06,geoId/000001,0,0
2020-03-07,geoId/000001,0,0
2020-03-08,geoId/000001,0,0
2020-03-09,geoId/000001,0,0
2020-03-10,geoId/000001,0,0
2020-03-11,geoId/000001,0,0
2020-03-12,geoId/000001,0,0
2020-03-13,geoId/000001,6,0
2020-03-14,geoId/000001,12,0
2020-03-15,geoId/000001,23,0
2020-03-16,geoId/000001,29,0
2020-03-17,geoId/000001,39,0
2020-03-18,geoId/000001,51,0
2020-03-19,geoId/000001,78,0
2020-03-20,geoId/000001,106,0
2020-03-21,geoId/000001,131,0
2020-03-22,geoId/000001,157,0
2020-03-23,geoId/000001,196,0
2020-03-24,geoId/000001,242,0
2020-03-25,geoId/000001,386,1
2020-03-26,geoId/000001,538,3
2020-03-27,geoId/000001,639,4
2020-03-28,geoId/000001,720,4
2020-03-29,geoId/000001,830,5
2020-03-30,geoId/000001,947,11
2020-03-31,geoId/000001,999,13
2020-04-01,geoId/000001,1106,28
2020-04-02,geoId/000001,1270,32
2020-04-03,geoId/000001,1535,38
2020-04-04,geoId/000001,1632,44
2020-04-05,geoId/000001,1840,45
2020-04-06,geoId/000001,2005,53
2020-04-07,geoId/000001,2197,64
2020-04-08,geoId/000001,2498,67
2020-04-09,geoId/000001,2838,78
2020-04-10,geoId/000001,3008,80
2020-04-11,geoId/000001,3262,93
2020-04-12,geoId/000001,3583,93
2020-04-13,geoId/000001,3805,104
2020-04-14,geoId/000001,3953,114
2020-04-15,geoId/000001,4241,123
2020-04-16,geoId/000001,4404,137
2020-04-17,geoId/000001,4572,151
2020-04-18,geoId/000001,4723,147
2020-04-19,geoId/000001,4903,160
2020-04-20,geoId/000001,5078,164
2020-04-21,geoId/000001,5327,186
2020-04-22,geoId/000001,5610,201
2020-04-23,geoId/000001,5832,197
2020-04-24,geoId/000001,6026,209
2020-04-25,geoId/000001,6213,213
2020-04-26,geoId/000001,6421,219
2020-04-27,geoId/000001,6539,228
2020-04-28,geoId/000001,6750,242
2020-04-29,geoId/000001,6925,262
2020-04-30,geoId/000001,7068,272
2020-05-01,geoId/000001,7294,289
2020-05-02,geoId/000001,7611,288
2020-05-03,geoId/000001,7888,290
2020-05-04,geoId/000001,8112,298
2020-05-05,geoId/000001,8437,315
2020-05-06,geoId/000001,8691,343
2020-05-07,geoId/000001,9046,369
2020-05-08,geoId/000001,9385,383
2020-05-09,geoId/000001,9668,390
2020-05-10,geoId/000001,9889,393
2020-05-11,geoId/000001,10164,403
2020-05-12,geoId/000001,10464,435
2020-05-13,geoId/000001,10700,450
2020-05-14,geoId/000001,11101,473
2020-05-15,geoId/000001,11373,483
2020-05-16,geoId/000001,11674,485
2020-05-17,geoId/000001,11771,488
2020-05-18,geoId/000001,12086,489
2020-05-19,geoId/000001,12376,504
2020-05-20,geoId/000001,13052,522
2020-05-21,geoId/000001,13414,529
2020-05-22,geoId/000001,13670,541
2020-05-23,geoId/000001,14149,549
2020-05-24,geoId/000001,14478,551
2020-05-25,geoId/000001,14986,566
2020-05-26,geoId/000001,15650,580
2020-05-27,geoId/000001,16032,583
2020-05-28,geoId/000001,16530,591
2020-05-29,geoId/000001,17031,610
2020-05-30,geoId/000001,17359,618
2020-05-31,geoId/000001,17952,630
2020-06-01,geoId/000001,18534,646
2020-01-21,geoId/000002,0,0
2020-01-22,geoId/000002,0,0
2020-01-23,geoId/000002,0,0
2020-01-24,geoId/000002,0,0
2020-01-25,geoId/000002,0,0
2020-01-26,geoId/000002,0,0
2020-01-27,geoId/000002,0,0
2020-01-28,geoId/000002,0,0
2020-01-29,geoId/000002,0,0
2020-01-30,geoId/000002,0,0
2020-01-31,geoId/000002,0,0
2020-02-01,geoId/000002,0,0
2020-02-02,geoId/000002,0,0
2020-02-03,geoId/000002,0,0
2020-02-04,geoId/000002,0,0
2020-02-05,geoId/000002,0,0
2020-02-06,geoId/000002,0,0
2020-02-07,geoId/000002,0,0
2020-02-08,geoId/000002,0,0
2020-02-09,geoId/000002,0,0
2020-02-10,geoId/000002,0,0
2020-02-11,geoId/000002,0,0
2020-02-12,geoId/000002,0,0
2020-02-13,geoId/000002,0,0
2020-02-14,geoId/000002,0,0
2020-02-15,geoId/000002,0,0
2020-02-16,geoId/000002,0,0
2020-02-17,geoId/000002,0,0
2020-02-18,geoId/000002,0,0
2020-02-19,geoId/000002,0,0
2020-02-20,geoId/000002,0,0
2020-02-21,geoId/000002,0,0
2020-02-22,geoId/000002,0,0
2020-02-23,geoId/000002,0,0
2020-02-24,geoId/000002,0,0
2020-02-25,geoId/000002,0,0
2020-02-26,geoId/000002,0,0
2020-02-27,geoId/000002,0,0
2020-02-28,geoId/000002,0,0
2020-02-29,geoId/000002,0,0
2020-03-01,geoId/000002,0,0
2020-03-02,geoId/000002,0,0
2020-03-03,geoId/000002,0,0
2020-03-04,geoId/000002,0,0
2020-03-05,geoId/000002,0,0
2020-03-06,geoId/000002,0,0
2020-03-07,geoId/000002,0,0
2020-03-08,geoId/000002,0,0
2020-03-09,geoId/000002,0,0
2020-03-10,geoId/000002,0,0
2020-03-11,geoId/000002,0,0
2020-03-12,geoId/000002,1,0
2020-03-13,geoId/000002,1,0
2020-03-14,geoId/000002,1,0
2020-03-15,geoId/000002,1,0
2020-03-16,geoId/000002,3,0
2020-03-17,geoId/000002,6,0
2020-03-18,geoId/000002,9,0
2020-03-19,geoId/000002,12,0
2020-03-20,geoId/000002,14,0
2020-03-21,geoId/000002,21,0
2020-03-22,geoId/000002,22,0
2020-03-23,geoId/000002,36,0
2020-03-24,geoId/000002,42,0
2020-03-25,geoId/000002,59,0
2020-03-26,geoId/000002,69,0
2020-03-27,geoId/000002,85,1
2020-03-28,geoId/000002,102,1
2020-03-29,geoId/000002,114,1
2020-03-30,geoId/000002,119,2
2020-03-31,geoId/000002,133,2
2020-04-01,geoId/000002,143,2
2020-04-02,geoId/000002,146,2
2020-04-03,geoId/000002,156,2
2020-04-04,geoId/000002,169,3
2020-04-05,geoId/000002,183,4
2020-04-06,geoId/000002,189,4
2020-04-07,geoId/000002,211,4
2020-04-08,geoId/000002,224,5
2020-04-09,geoId/000002,233,5
2020-04-10,geoId/000002,244,5
2020-04-11,geoId/000002,255,6
2020-04-12,geoId/000002,270,6
2020-04-13,geoId/000002,275,6
2020-04-14,geoId/000002,283,7
2020-04-15,geoId/000002,291,7
2020-04-16,geoId/000002,298,7
2020-04-17,geoId/000002,307,7
2020-04-18,geoId/000002,312,7
2020-04-19,geoId/000002,317,7
2020-04-20,geoId/000002,319,7
2020-04-21,geoId/000002,327,7
2020-04-22,geoId/000002,333,7
2020-04-23,geoId/000002,335,7
2020-04-24,geoId/000002,337,7
2020-04-25,geoId/000002,337,7
2020-04-26,geoId/000002,339,7
2020-04-27,geoId/000002,343,7
2020-04-28,geoId/000002,349,7
2020-04-29,geoId/000002,353,7
2020-04-30,geoId/000002,353,7
2020-05-01,geoId/000002,362,7
2020-05-02,geoId/000002,363,7
2020-05-03,geoId/000002,366,7
2020-05-04,geoId/000002,368,7
2020-05-05,geoId/000002,369,7
2020-05-06,geoId/000002,370,8
2020-05-07,geoId/000002,373,8
2020-05-08,geoId/000002,376,8
2020-05-09,geoId/000002,377,8
2020-05-10,geoId/000002,378,8
2020-05-11,geoId/000002,380,8
2020-05-12,geoId/000002,383,8
2020-05-13,geoId/000002,383,8
2020-05-14,geoId/000002,387,8
2020-05-15,geoId/000002,388,8
2020-05-16,geoId/000002,392,8
2020-05-17,geoId/000002,396,8
2020-05-18,geoId/000002,399,8
2020-05-19,geoId/000002,399,8
2020-05-20,geoId/000002,402,8
2020-05-21,geoId/000002,402,8
2020-05-22,geoId/000002,404,8
2020-05-23,geoId/000002,409,8
2020-05-24,geoId/000002,409,8
2020-05-25,geoId/000002,412,8
2020-05-26,geoId/000002,416,8
2020-05-27,geoId/000002,417,8
2020-05-28,geoId/000002,430,8
2020-05-29,geoId/000002,436,8
2020-05-30,geoId/000002,441,8
2020-05-31,geoId/000002,469,8
2020-06-01,geoId/000002,476,8
2020-01-21,geoId/000004,0,0
2020-01-22,geoId/000004,0,0
2020-01-23,geoId/000004,0,0
2020-01-24,geoId/000004,0,0
2020-01-25,geoId/000004,0,0
2020-01-26,geoId/000004,1,0
2020-01-27,geoId/000004,1,0
2020-01-28,geoId/000004,1,0
2020-01-29,geoId/000004,1,0
2020-01-30,geoId/000004,1,0
2020-01-31,geoId/000004,1,0
2020-02-01,geoId/000004,1,0
2020-02-02,geoId/000004,1,0
2020-02-03,geoId/000004,1,0
2020-02-04,geoId/000004,1,0
2020-02-05,geoId/000004,1,0
2020-02-06,geoId/000004,1,0
2020-02-07,geoId/000004,1,0
2020-02-08,geoId/000004,1,0
2020-02-09,geoId/000004,1,0
2020-02-10,geoId/000004,1,0
2020-02-11,geoId/000004,1,0
2020-02-12,geoId/000004,1,0
2020-02-13,geoId/000004,1,0
2020-02-14,geoId/000004,1,0
2020-02-15,geoId/000004,1,0
2020-02-16,geoId/000004,1,0
2020-02-17,geoId/000004,1,0
2020-02-18,geoId/000004,1,0
2020-02-19,geoId/000004,1,0
2020-02-20,geoId/000004,1,0
2020-02-21,geoId/000004,1,0
2020-02-22,geoId/000004,1,0
2020-02-23,geoId/000004,1,0
2020-02-24,geoId/000004,1,0
2020-02-25,geoId/000004,1,0
2020-02-26,geoId/000004,1,0
2020-02-27,geoId/000004,1,0
2020-02-28,geoId/000004,1,0
2020-02-29,geoId/000004,1,0
2020-03-01,geoId/000004,1,0
2020-03-02,geoId/000004,1,0
2020-03-03,geoId/000004,2,0
2020-03-04,geoId/000004,2,0
2020-03-05,geoId/000004,2,0
2020-03-06,geoId/000004,3,0
2020-03-07,geoId/000004,5,0
2020-03-08,geoId/000004,5,0
2020-03-09,geoId/000004,6,0
2020-03-10,geoId/000004,6,0
2020-03-11,geoId/000004,9,0
2020-03-12,geoId/000004,9,0
2020-03-13,geoId/000004,9,0
2020-03-14,geoId/000004,12,0
2020-03-15,geoId/000004,13,0
2020-03-16,geoId/000004,18,0
2020-03-17,geoId/000004,20,0
2020-03-18,geoId/000004,28,0
2020-03-19,geoId/000004,47,0
2020-03-20,geoId/000004,70,1
2020-03-21,geoId/000004,104,1
2020-03-22,geoId/000004,153,2
2020-03-23,geoId/000004,234,2
2020-03-24,geoId/000004,326,6
2020-03-25,geoId/000004,402,6
2020-03-26,geoId/000004,508,8
2020-03-27,geoId/000004,665,15
2020-03-28,geoId/000004,773,15
2020-03-29,geoId/000004,929,18
2020-03-30,geoId/000004,1169,20
2020-03-31,geoId/000004,1298,24
2020-04-01,geoId/000004,1413,29
2020-04-02,geoId/000004,1600,35
2020-04-03,geoId/000004,1769,41
2020-04-04,geoId/000004,2019,53
2020-04-05,geoId/000004,2269,64
2020-04-06,geoId/000004,2465,67
2020-04-07,geoId/000004,2575,77
2020-04-08,geoId/000004,2726,80
2020-04-09,geoId/000004,3018,89
2020-04-10,geoId/000004,3112,97
2020-04-11,geoId/000004,3393,112
2020-04-12,geoId/000004,3539,117
2020-04-13,geoId/000004,3702,122
2020-04-14,geoId/000004,3806,131
2020-04-15,geoId/000004,3962,142
2020-04-16,geoId/000004,4234,152
2020-04-17,geoId/000004,4507,174
2020-04-18,geoId/000004,4719,181
2020-04-19,geoId/000004,4929,188
2020-04-20,geoId/000004,5064,191
2020-04-21,geoId/000004,5251,213
2020-04-22,geoId/000004,5459,236
2020-04-23,geoId/000004,5769,257
2020-04-24,geoId/000004,6045,268
2020-04-25,geoId/000004,6280,275
2020-04-26,geoId/000004,6526,277
2020-04-27,geoId/000004,6716,277
2020-04-28,geoId/000004,6948,297
2020-04-29,geoId/000004,7202,308
2020-04-30,geoId/000004,7648,320
2020-05-01,geoId/000004,7962,330
2020-05-02,geoId/000004,8364,353
2020-05-03,geoId/000004,8640,362
2020-05-04,geoId/000004,8919,362
2020-05-05,geoId/000004,9305,395
2020-05-06,geoId/000004,9707,426
2020-05-07,geoId/000004,9945,450
2020-05-08,geoId/000004,10526,517
2020-05-09,geoId/000004,10960,532
2020-05-10,geoId/000004,11119,536
2020-05-11,geoId/000004,11380,542
2020-05-12,geoId/000004,11736,562
2020-05-13,geoId/000004,12176,594
2020-05-14,geoId/000004,12674,624
2020-05-15,geoId/000004,13169,651
2020-05-16,geoId/000004,13631,679
2020-05-17,geoId/000004,13937,680
2020-05-18,geoId/000004,14170,686
2020-05-19,geoId/000004,14566,704
2020-05-20,geoId/000004,14897,747
2020-05-21,geoId/000004,15315,763
2020-05-22,geoId/000004,15608,775
2020-05-23,geoId/000004,16040,799
2020-05-24,geoId/000004,16339,800
2020-05-25,geoId/000004,16561,806
2020-05-26,geoId/000004,16783,807
2020-05-27,geoId/000004,17262,831
2020-05-28,geoId/000004,17763,857
2020-05-29,geoId/000004,18465,885
2020-05-30,geoId/000004,19255,903
2020-05-31,geoId/000004,19936,906
2020-06-01,geoId/000004,20123,918
2020-01-21,geoId/000005,0,0
2020-01-22,geoId/000005,0,0
2020-01-23,geoId/000005,0,0
2020-01-24,geoId/000005,0,0
2020-01-25,geoId/000005,0,0
2020-01-26,geoId/000005,0,0
2020-01-27,geoId/000005,0,0
2020-01-28,geoId/000005,0,0
2020-01-29,geoId/000005,0,0
2020-01-30,geoId/000005,0,0
2020-01-31,geoId/000005,0,0
2020-02-01,geoId/000005,0,0
2020-02-02,geoId/000005,0,0
2020-02-03,geoId/000005,0,0
2020-02-04,geoId/000005,0,0
2020-02-05,geoId/000005,0,0
2020-02-06,geoId/000005,0,0
2020-02-07,geoId/000005,0,0
2020-02-08,geoId/000005,0,0
2020-02-09,geoId/000005,0,0
2020-02-10,geoId/000005,0,0
2020-02-11,geoId/000005,0,0
2020-02-12,geoId/000005,0,0
2020-02-13,geoId/000005,0,0
2020-02-14,geoId/000005,0,0
2020-02-15,geoId/000005,0,0
2020-02-16,geoId/000005,0,0
2020-02-17,geoId/000005,0,0
2020-02-18,geoId/000005,0,0
2020-02-19,geoId/000005,0,0
2020-02-20,geoId/000005,0,0
2020-02-21,geoId/000005,0,0
2020-02-22,geoId/000005,0,0
2020-02-23,geoId/000005,0,0
2020-02-24,geoId/000005,0,0
2020-02-25,geoId/000005,0,0
2020-02-26,geoId/000005,0,0
2020-02-27,geoId/000005,0,0
2020-02-28,geoId/000005,0,0
2020-02-29,geoId/000005,0,0
2020-03-01,geoId/000005,0,0
2020-03-02,geoId/000005,0,0
2020-03-03,geoId/000005,0,0
2020-03-04,geoId/000005,0,0
2020-03-05,geoId/000005,0,0
2020-03-06,geoId/000005,0,0
2020-03-07,geoId/000005,0,0
2020-03-08,geoId/000005,0,0
2020-03-09,geoId/000005,0,0
2020-03-10,geoId/000005,0,0
2020-03-11,geoId/000005,1,0
2020-03-12,geoId/000005,6,0
2020-03-13,geoId/000005,7,0
2020-03-14,geoId/000005,9,0
2020-03-15,geoId/000005,16,0
2020-03-16,geoId/000005,22,0
2020-03-17,geoId/000005,22,0
2020-03-18,geoId/000005,33,0
2020-03-19,geoId/000005,62,0
2020-03-20,geoId/000005,100,0
2020-03-21,geoId/000005,118,0
2020-03-22,geoId/000005,165,0
2020-03-23,geoId/000005,201,0
2020-03-24,geoId/000005,231,2
2020-03-25,geoId/000005,307,2
2020-03-26,geoId/000005,350,3
2020-03-27,geoId/000005,385,3
2020-03-28,geoId/000005,409,5
2020-03-29,geoId/000005,449,6
2020-03-30,geoId/000005,508,7
2020-03-31,geoId/000005,564,8
2020-04-01,geoId/000005,624,10
2020-04-02,geoId/000005,683,12
2020-04-03,geoId/000005,738,12
2020-04-04,geoId/000005,743,14
2020-04-05,geoId/000005,853,16
2020-04-06,geoId/000005,927,16
2020-04-07,geoId/000005,997,18
2020-04-08,geoId/000005,1077,18
2020-04-09,geoId/000005,1146,21
2020-04-10,geoId/000005,1202,24
2020-04-11,geoId/000005,1228,25
2020-04-12,geoId/000005,1280,27
2020-04-13,geoId/000005,1475,30
2020-04-14,geoId/000005,1498,32
2020-04-15,geoId/000005,1599,34
2020-04-16,geoId/000005,1620,37
2020-04-17,geoId/000005,1695,37
2020-04-18,geoId/000005,1777,38
2020-04-19,geoId/000005,1781,39
2020-04-20,geoId/000005,1971,42
2020-04-21,geoId/000005,2262,43
2020-04-22,geoId/000005,2392,44
2020-04-23,geoId/000005,2599,45
2020-04-24,geoId/000005,2810,47
2020-04-25,geoId/000005,2909,48
2020-04-26,geoId/000005,3001,50
2020-04-27,geoId/000005,3069,51
2020-04-28,geoId/000005,3127,57
2020-04-29,geoId/000005,3207,59
2020-04-30,geoId/000005,3281,61
2020-05-01,geoId/000005,3310,64
2020-05-02,geoId/000005,3372,72
2020-05-03,geoId/000005,3431,76
2020-05-04,geoId/000005,3469,80
2020-05-05,geoId/000005,3525,83
2020-05-06,geoId/000005,3611,87
2020-05-07,geoId/000005,3694,88
2020-05-08,geoId/000005,3747,88
2020-05-09,geoId/000005,3747,88
2020-05-10,geoId/000005,4012,91
2020-05-11,geoId/000005,4043,94
2020-05-12,geoId/000005,4164,95
2020-05-13,geoId/000005,4236,97
2020-05-14,geoId/000005,4366,98
2020-05-15,geoId/000005,4463,98
2020-05-16,geoId/000005,4578,98
2020-05-17,geoId/000005,4759,98
2020-05-18,geoId/000005,4813,100
2020-05-19,geoId/000005,4923,102
2020-05-20,geoId/000005,5003,107
2020-05-21,geoId/000005,5458,110
2020-05-22,geoId/000005,5612,113
2020-05-23,geoId/000005,5775,115
2020-05-24,geoId/000005,5922,116
2020-05-25,geoId/000005,6029,117
2020-05-26,geoId/000005,6180,119
2020-05-27,geoId/000005,6277,120
2020-05-28,geoId/000005,6538,125
2020-05-29,geoId/000005,6777,132
2020-05-30,geoId/000005,7013,133
2020-05-31,geoId/000005,7253,133
2020-06-01,geoId/000005,7443,133
2020-01-21,geoId/000006,0,0
2020-01-22,geoId/000006,0,0
2020-01-23,geoId/000006,0,0
2020-01-24,geoId/000006,0,0
2020-01-25,geoId/000006,1,0
2020-01-26,geoId/000006,2,0
2020-01-27,geoId/000006,2,0
2020-01-28,geoId/000006,2,0
2020-01-29,geoId/000006,2,0
2020-01-30,geoId/000006,2,0
2020-01-31,geoId/000006,3,0
2020-02-01,geoId/000006,3,0
2020-02-02,geoId/000006,6,0
2020-02-03,geoId/000006,6,0
2020-02-04,geoId/000006,6,0
2020-02-05,geoId/000006,6,0
2020-02-06,geoId/000006,6,0
2020-02-07,geoId/000006,6,0
2020-02-08,geoId/000006,6,0
2020-02-09,geoId/000006,6,0
2020-02-10,geoId/000006,7,0
2020-02-11,geoId/000006,7,0
2020-02-12,geoId/000006,7,0
2020-02-13,geoId/000006,7,0
2020-02-14,geoId/000006,7,0
2020-02-15,geoId/000006,7,0
2020-02-16,geoId/000006,7,0
2020-02-17,geoId/000006,7,0
2020-02-18,geoId/000006,7,0
2020-02-19,geoId/000006,7,0
2020-02-20,geoId/000006,8,0
2020-02-21,geoId/000006,9,0
2020-02-22,geoId/000006,9,0
2020-02-23,geoId/000006,9,0
2020-02-24,geoId/000006,11,0
2020-02-25,geoId/000006,11,0
2020-02-26,geoId/000006,26,0
2020-02-27,geoId/000006,26,0
2020-02-28,geoId/000006,27,0
2020-02-29,geoId/000006,28,0
2020-03-01,geoId/000006,33,0
2020-03-02,geoId/000006,38,0
2020-03-03,geoId/000006,45,0
2020-03-04,geoId/000006,55,1
2020-03-05,geoId/000006,67,1
2020-03-06,geoId/000006,81,1
2020-03-07,geoId/000006,100,1
2020-03-08,geoId/000006,112,1
2020-03-09,geoId/000006,172,2
2020-03-10,geoId/000006,179,3
2020-03-11,geoId/000006,202,4
2020-03-12,geoId/000006,252,4
2020-03-13,geoId/000006,320,5
2020-03-14,geoId/000006,381,5
2020-03-15,geoId/000006,478,6
2020-03-16,geoId/000006,588,11
2020-03-17,geoId/000006,732,14
2020-03-18,geoId/000006,893,17
2020-03-19,geoId/000006,1067,19
2020-03-20,geoId/000006,1283,24
2020-03-21,geoId/000006,1544,28
2020-03-22,geoId/000006,1851,35
2020-03-23,geoId/000006,2240,39
2020-03-24,geoId/000006,2644,52
2020-03-25,geoId/000006,3183,67
2020-03-26,geoId/000006,4060,82
2020-03-27,geoId/000006,4914,102
2020-03-28,geoId/000006,5565,121
2020-03-29,geoId/000006,6266,130
2020-03-30,geoId/000006,7421,146
2020-03-31,geoId/000006,8582,183
2020-04-01,geoId/000006,9816,212
2020-04-02,geoId/000006,11190,247
2020-04-03,geoId/000006,12569,282
2020-04-04,geoId/000006,13796,323
2020-04-05,geoId/000006,15076,349
2020-04-06,geoId/000006,16284,386
2020-04-07,geoId/000006,17540,447
2020-04-08,geoId/000006,19043,506
2020-04-09,geoId/000006,20191,548
2020-04-10,geoId/000006,21366,594
2020-04-11,geoId/000006,22421,632
2020-04-12,geoId/000006,23323,676
2020-04-13,geoId/000006,24334,725
2020-04-14,geoId/000006,25758,778
2020-04-15,geoId/000006,27107,885
2020-04-16,geoId/000006,28142,971
2020-04-17,geoId/000006,29398,1050
2020-04-18,geoId/000006,30829,1146
2020-04-19,geoId/000006,31544,1176
2020-04-20,geoId/000006,33862,1223
2020-04-21,geoId/000006,35844,1316
2020-04-22,geoId/000006,37573,1425
2020-04-23,geoId/000006,39534,1548
2020-04-24,geoId/000006,41368,1619
2020-04-25,geoId/000006,42590,1692
2020-04-26,geoId/000006,43691,1716
2020-04-27,geoId/000006,45208,1800
2020-04-28,geoId/000006,46570,1884
2020-04-29,geoId/000006,48904,1961
2020-04-30,geoId/000006,50470,2057
2020-05-01,geoId/000006,52318,2147
2020-05-02,geoId/000006,53753,2213
2020-05-03,geoId/000006,55072,2235
2020-05-04,geoId/000006,56333,2297
2020-05-05,geoId/000006,58848,2386
2020-05-06,geoId/000006,60787,2478
2020-05-07,geoId/000006,62481,2561
2020-05-08,geoId/000006,64616,2650
2020-05-09,geoId/000006,66824,2732
2020-05-10,geoId/000006,68051,2769
2020-05-11,geoId/000006,69514,2820
2020-05-12,geoId/000006,71150,2902
2020-05-13,geoId/000006,73218,3014
2020-05-14,geoId/000006,74947,3039
2020-05-15,geoId/000006,77015,3192
2020-05-16,geoId/000006,78933,3254
2020-05-17,geoId/000006,80366,3290
2020-05-18,geoId/000006,81943,3322
2020-05-19,geoId/000006,83981,3422
2020-05-20,geoId/000006,86125,3514
2020-05-21,geoId/000006,88488,3624
2020-05-22,geoId/000006,90801,3690
2020-05-23,geoId/000006,92815,3768
2020-05-24,geoId/000006,94743,3790
2020-05-25,geoId/000006,97017,3808
2020-05-26,geoId/000006,99925,3859
2020-05-27,geoId/000006,101874,3961
2020-05-28,geoId/000006,104071,4042
2020-05-29,geoId/000006,107043,4144
2020-05-30,geoId/000006,110100,4214
2020-05-31,geoId/000006,113114,4242
2020-06-01,geoId/000006,115643,4287
2020-01-21,geoId/000008,0,0
2020-01-22,geoId/000008,0,0
2020-01-23,geoId/000008,0,0
2020-01-24,geoId/000008,0,0
2020-01-25,geoId/000008,0,0
2020-01-26,geoId/000008,0,0
2020-01-27,geoId/000008,0,0
2020-01-28,geoId/000008,0,0
2020-01-29,geoId/000008,0,0
2020-01-30,geoId/000008,0,0
2020-01-31,geoId/000008,0,0
2020-02-01,geoId/000008,0,0
2020-02-02,geoId/000008,0,0
2020-02-03,geoId/000008,0,0
2020-02-04,geoId/000008,0,0
2020-02-05,geoId/000008,0,0
2020-02-06,geoId/000008,0,0
2020-02-07,geoId/000008,0,0
2020-02-08,geoId/000008,0,0
2020-02-09,geoId/000008,0,0
2020-02-10,geoId/000008,0,0
2020-02-11,geoId/000008,0,0
2020-02-12,geoId/000008,0,0
2020-02-13,geoId/000008,0,0
2020-02-14,geoId/000008,0,0
2020-02-15,geoId/000008,0,0
2020-02-16,geoId/000008,0,0
2020-02-17,geoId/000008,0,0
2020-02-18,geoId/000008,0,0
2020-02-19,geoId/000008,0,0
2020-02-20,geoId/000008,0,0
2020-02-21,geoId/000008,0,0
2020-02-22,geoId/000008,0,0
2020-02-23,geoId/000008,0,0
2020-02-24,geoId/000008,0,0
2020-02-25,geoId/000008,0,0
2020-02-26,geoId/000008,0,0
2020-02-27,geoId/000008,0,0
2020-02-28,geoId/000008,0,0
2020-02-29,geoId/000008,0,0
2020-03-01,geoId/000008,0,0
2020-03-02,geoId/000008,0,0
2020-03-03,geoId/000008,0,0
2020-03-04,geoId/000008,0,0
2020-03-05,geoId/000008,2,0
2020-03-06,geoId/000008,8,0
2020-03-07,geoId/000008,8,0
2020-03-08,geoId/000008,8,0
2020-03-09,geoId/000008,12,0
2020-03-10,geoId/000008,17,0
2020-03-11,geoId/000008,34,0
2020-03-12,geoId/000008,49,1
2020-03-13,geoId/000008,78,2
2020-03-14,geoId/000008,103,2
2020-03-15,geoId/000008,136,2
2020-03-16,geoId/000008,161,2
2020-03-17,geoId/000008,183,3
2020-03-18,geoId/000008,216,3
2020-03-19,geoId/000008,278,5
2020-03-20,geoId/000008,364,5
2020-03-21,geoId/000008,475,6
2020-03-22,geoId/000008,591,7
2020-03-23,geoId/000008,721,10
2020-03-24,geoId/000008,912,11
2020-03-25,geoId/000008,1086,19
2020-03-26,geoId/000008,1432,24
2020-03-27,geoId/000008,1735,31
2020-03-28,geoId/000008,2061,44
2020-03-29,geoId/000008,2315,47
2020-03-30,geoId/000008,2628,51
2020-03-31,geoId/000008,2990,69
2020-04-01,geoId/000008,3346,80
2020-04-02,geoId/000008,3728,96
2020-04-03,geoId/000008,4182,110
2020-04-04,geoId/000008,4574,126
2020-04-05,geoId/000008,4950,140
2020-04-06,geoId/000008,5172,150
2020-04-07,geoId/000008,5429,179
2020-04-08,geoId/000008,5655,192
2020-04-09,geoId/000008,6202,227
2020-04-10,geoId/000008,6510,253
2020-04-11,geoId/000008,6893,274
2020-04-12,geoId/000008,7303,290
2020-04-13,geoId/000008,7691,308
2020-04-14,geoId/000008,7941,329
2020-04-15,geoId/000008,8280,355
2020-04-16,geoId/000008,8675,374
2020-04-17,geoId/000008,9047,389
2020-04-18,geoId/000008,9433,409
2020-04-19,geoId/000008,9730,421
2020-04-20,geoId/000008,10106,448
2020-04-21,geoId/000008,10447,484
