"key","p1","v1","p2","v2","p3","v3","p4","v4","p5","v5"
"FREQ","observationPeriod","P1Y","populationType","Student",,,,,,
"TIME_PERIOD","observationDate","{Number}",,,,,,,,
"OBS_VALUE","value","{Number}",,,,,,,,
"SCHOOL:1","schoolGradeLevel","PrimarySchool",,,,,,,,
"SCHOOL:2","schoolGradeLevel","SecondarySchool",,,,,,,,
"ADMINISTRATIVE_UNIT","observationAbout","{Data}",,,,,,,,
