StateCode,StatVar,Date,unit,value
IN,Annual_Consumption_Fuel_ChemicalPetrochemicalIndustry_FuelOil,2006-03-01,MetricTon,1145000.0
IN,Annual_Consumption_Fuel_ChemicalPetrochemicalIndustry_FuelOil,2007-03-01,MetricTon,1197000.0
IN,Annual_Consumption_Fuel_ChemicalPetrochemicalIndustry_FuelOil,2008-03-01,MetricTon,6048000.0
IN,Annual_Consumption_Fuel_ChemicalPetrochemicalIndustry_FuelOil,2009-03-01,MetricTon,5889000.0
IN,Annual_Consumption_Fuel_ChemicalPetrochemicalIndustry_FuelOil,2010-03-01,MetricTon,6967600.0
IN,Annual_Consumption_Fuel_ChemicalPetrochemicalIndustry_FuelOil,2011-03-01,MetricTon,7500000.0
IN,Annual_Consumption_Fuel_ChemicalPetrochemicalIndustry_FuelOil,2012-03-01,MetricTon,8140800.0
IN,Annual_Consumption_Fuel_ChemicalPetrochemicalIndustry_FuelOil,2013-03-01,MetricTon,9412200.0
IN,Annual_Consumption_Fuel_ChemicalPetrochemicalIndustry_FuelOil,2014-03-01,MetricTon,9463900.0
IN,Annual_Consumption_Fuel_ChemicalPetrochemicalIndustry_FuelOil,2015-03-01,MetricTon,9530100.0
IN,Annual_Consumption_Fuel_ChemicalPetrochemicalIndustry_FuelOil,2016-03-01,MetricTon,10350200.0
IN,Annual_Consumption_Fuel_ChemicalPetrochemicalIndustry_FuelOil,2017-03-01,MetricTon,10350890.0
IN,Annual_Consumption_Fuel_ChemicalPetrochemicalIndustry_FuelOil,2018-03-01,MetricTon,10010950.0
IN,Annual_Consumption_Fuel_ChemicalPetrochemicalIndustry_FuelOil,2019-03-01,MetricTon,10601630.0
IN,Annual_Consumption_Fuel_ChemicalPetrochemicalIndustry_FuelOil,2020-03-01,MetricTon,10816830.0
IN,Annual_Consumption_Fuel_ElectricityGeneration_FuelOil,2006-03-01,MetricTon,4013000.0
IN,Annual_Consumption_Fuel_ElectricityGeneration_FuelOil,2007-03-01,MetricTon,4195000.0
IN,Annual_Consumption_Fuel_ElectricityGeneration_FuelOil,2008-03-01,MetricTon,4698000.0
IN,Annual_Consumption_Fuel_ElectricityGeneration_FuelOil,2009-03-01,MetricTon,7734000.0
IN,Annual_Consumption_Fuel_ElectricityGeneration_FuelOil,2010-03-01,MetricTon,2719000.0
IN,Annual_Consumption_Fuel_ElectricityGeneration_FuelOil,2011-03-01,MetricTon,2013500.0
IN,Annual_Consumption_Fuel_ElectricityGeneration_FuelOil,2012-03-01,MetricTon,1528100.0
IN,Annual_Consumption_Fuel_ElectricityGeneration_FuelOil,2013-03-01,MetricTon,1724500.0
IN,Annual_Consumption_Fuel_ElectricityGeneration_FuelOil,2014-03-01,MetricTon,1417700.0
IN,Annual_Consumption_Fuel_ElectricityGeneration_FuelOil,2015-03-01,MetricTon,1203700.0
IN,Annual_Consumption_Fuel_ElectricityGeneration_FuelOil,2016-03-01,MetricTon,912200.0
IN,Annual_Consumption_Fuel_ElectricityGeneration_FuelOil,2017-03-01,MetricTon,822370.0
IN,Annual_Consumption_Fuel_ElectricityGeneration_FuelOil,2018-03-01,MetricTon,747350.0
IN,Annual_Consumption_Fuel_ElectricityGeneration_FuelOil,2019-03-01,MetricTon,854120.0
IN,Annual_Consumption_Fuel_ElectricityGeneration_FuelOil,2020-03-01,MetricTon,878650.0
IN,Annual_Consumption_Fuel_FertilizerIndustry_FuelOil,2006-03-01,MetricTon,1894000.0
IN,Annual_Consumption_Fuel_FertilizerIndustry_FuelOil,2007-03-01,MetricTon,1980000.0
IN,Annual_Consumption_Fuel_FertilizerIndustry_FuelOil,2008-03-01,MetricTon,1689000.0
IN,Annual_Consumption_Fuel_FertilizerIndustry_FuelOil,2009-03-01,MetricTon,1803000.0
IN,Annual_Consumption_Fuel_FertilizerIndustry_FuelOil,2010-03-01,MetricTon,844400.0
IN,Annual_Consumption_Fuel_FertilizerIndustry_FuelOil,2011-03-01,MetricTon,892200.0
IN,Annual_Consumption_Fuel_FertilizerIndustry_FuelOil,2012-03-01,MetricTon,962300.0
IN,Annual_Consumption_Fuel_FertilizerIndustry_FuelOil,2013-03-01,MetricTon,898000.0
IN,Annual_Consumption_Fuel_FertilizerIndustry_FuelOil,2014-03-01,MetricTon,515900.0
IN,Annual_Consumption_Fuel_FertilizerIndustry_FuelOil,2015-03-01,MetricTon,301500.0
IN,Annual_Consumption_Fuel_FertilizerIndustry_FuelOil,2016-03-01,MetricTon,353000.0
IN,Annual_Consumption_Fuel_FertilizerIndustry_FuelOil,2017-03-01,MetricTon,349350.0
IN,Annual_Consumption_Fuel_FertilizerIndustry_FuelOil,2018-03-01,MetricTon,367740.0
IN,Annual_Consumption_Fuel_FertilizerIndustry_FuelOil,2019-03-01,MetricTon,351610.0
IN,Annual_Consumption_Fuel_FertilizerIndustry_FuelOil,2020-03-01,MetricTon,163380.0
IN,Annual_Consumption_Fuel_Households_FuelOil,2006-03-01,MetricTon,8804000.0
IN,Annual_Consumption_Fuel_Households_FuelOil,2007-03-01,MetricTon,9203000.0
IN,Annual_Consumption_Fuel_Households_FuelOil,2008-03-01,MetricTon,9167000.0
IN,Annual_Consumption_Fuel_Households_FuelOil,2009-03-01,MetricTon,9131000.0
IN,Annual_Consumption_Fuel_Households_FuelOil,2010-03-01,MetricTon,20465300.0
IN,Annual_Consumption_Fuel_Households_FuelOil,2011-03-01,MetricTon,21090700.0
IN,Annual_Consumption_Fuel_Households_FuelOil,2012-03-01,MetricTon,21340900.0
IN,Annual_Consumption_Fuel_Households_FuelOil,2013-03-01,MetricTon,20917000.0
IN,Annual_Consumption_Fuel_Households_FuelOil,2014-03-01,MetricTon,21420500.0
IN,Annual_Consumption_Fuel_Households_FuelOil,2015-03-01,MetricTon,22957700.0
IN,Annual_Consumption_Fuel_Households_FuelOil,2016-03-01,MetricTon,23830600.0
IN,Annual_Consumption_Fuel_Households_FuelOil,2017-03-01,MetricTon,24075480.0
IN,Annual_Consumption_Fuel_Households_FuelOil,2018-03-01,MetricTon,23985370.0
IN,Annual_Consumption_Fuel_Households_FuelOil,2019-03-01,MetricTon,24959230.0
IN,Annual_Consumption_Fuel_Households_FuelOil,2020-03-01,MetricTon,25249800.0
IN,Annual_Consumption_Fuel_Industry_FuelOil,2006-03-01,MetricTon,5205000.0
IN,Annual_Consumption_Fuel_Industry_FuelOil,2007-03-01,MetricTon,5441000.0
IN,Annual_Consumption_Fuel_Industry_FuelOil,2008-03-01,MetricTon,5950000.0
IN,Annual_Consumption_Fuel_Industry_FuelOil,2009-03-01,MetricTon,6166000.0
IN,Annual_Consumption_Fuel_Industry_FuelOil,2010-03-01,MetricTon,7527400.0
IN,Annual_Consumption_Fuel_Industry_FuelOil,2011-03-01,MetricTon,6033900.0
IN,Annual_Consumption_Fuel_Industry_FuelOil,2012-03-01,MetricTon,7267500.0
IN,Annual_Consumption_Fuel_Industry_FuelOil,2013-03-01,MetricTon,11339800.0
IN,Annual_Consumption_Fuel_Industry_FuelOil,2014-03-01,MetricTon,12878600.0
IN,Annual_Consumption_Fuel_Industry_FuelOil,2015-03-01,MetricTon,15518100.0
IN,Annual_Consumption_Fuel_Industry_FuelOil,2016-03-01,MetricTon,20825300.0
IN,Annual_Consumption_Fuel_Industry_FuelOil,2017-03-01,MetricTon,25817010.0
IN,Annual_Consumption_Fuel_Industry_FuelOil,2018-03-01,MetricTon,27839540.0
IN,Annual_Consumption_Fuel_Industry_FuelOil,2019-03-01,MetricTon,23807620.0
IN,Annual_Consumption_Fuel_Industry_FuelOil,2020-03-01,MetricTon,24360340.0
IN,Annual_Consumption_Fuel_IronSteel_FuelOil,2006-03-01,MetricTon,33000.0
IN,Annual_Consumption_Fuel_IronSteel_FuelOil,2007-03-01,MetricTon,34000.0
IN,Annual_Consumption_Fuel_IronSteel_FuelOil,2008-03-01,MetricTon,54000.0
IN,Annual_Consumption_Fuel_IronSteel_FuelOil,2009-03-01,MetricTon,71000.0
IN,Annual_Consumption_Fuel_IronSteel_FuelOil,2010-03-01,MetricTon,2500.0
IN,Annual_Consumption_Fuel_IronSteel_FuelOil,2012-03-01,MetricTon,200.0
IN,Annual_Consumption_Fuel_Manufacturing_FuelOil,2006-03-01,MetricTon,5407000.0
IN,Annual_Consumption_Fuel_Manufacturing_FuelOil,2007-03-01,MetricTon,5651000.0
IN,Annual_Consumption_Fuel_Manufacturing_FuelOil,2008-03-01,MetricTon,5663000.0
IN,Annual_Consumption_Fuel_Manufacturing_FuelOil,2009-03-01,MetricTon,8728000.0
IN,Annual_Consumption_Fuel_Manufacturing_FuelOil,2010-03-01,MetricTon,6147000.0
IN,Annual_Consumption_Fuel_Manufacturing_FuelOil,2011-03-01,MetricTon,5537100.0
IN,Annual_Consumption_Fuel_Manufacturing_FuelOil,2012-03-01,MetricTon,5412000.0
IN,Annual_Consumption_Fuel_Manufacturing_FuelOil,2013-03-01,MetricTon,4643400.0
IN,Annual_Consumption_Fuel_Manufacturing_FuelOil,2014-03-01,MetricTon,2794900.0
IN,Annual_Consumption_Fuel_Manufacturing_FuelOil,2015-03-01,MetricTon,2908200.0
IN,Annual_Consumption_Fuel_Manufacturing_FuelOil,2016-03-01,MetricTon,3564900.0
IN,Annual_Consumption_Fuel_Manufacturing_FuelOil,2017-03-01,MetricTon,3854850.0
IN,Annual_Consumption_Fuel_Manufacturing_FuelOil,2018-03-01,MetricTon,3907890.0
IN,Annual_Consumption_Fuel_Manufacturing_FuelOil,2019-03-01,MetricTon,4395250.0
IN,Annual_Consumption_Fuel_Manufacturing_FuelOil,2020-03-01,MetricTon,3985700.0
IN,Annual_Consumption_Fuel_MiningAndQuarryingIndustry_FuelOil,2006-03-01,MetricTon,689000.0
IN,Annual_Consumption_Fuel_MiningAndQuarryingIndustry_FuelOil,2007-03-01,MetricTon,720000.0
IN,Annual_Consumption_Fuel_MiningAndQuarryingIndustry_FuelOil,2008-03-01,MetricTon,928000.0
IN,Annual_Consumption_Fuel_MiningAndQuarryingIndustry_FuelOil,2009-03-01,MetricTon,1065000.0
IN,Annual_Consumption_Fuel_MiningAndQuarryingIndustry_FuelOil,2010-03-01,MetricTon,1271800.0
IN,Annual_Consumption_Fuel_MiningAndQuarryingIndustry_FuelOil,2011-03-01,MetricTon,1376100.0
IN,Annual_Consumption_Fuel_MiningAndQuarryingIndustry_FuelOil,2012-03-01,MetricTon,1229100.0
IN,Annual_Consumption_Fuel_MiningAndQuarryingIndustry_FuelOil,2013-03-01,MetricTon,1088200.0
IN,Annual_Consumption_Fuel_MiningAndQuarryingIndustry_FuelOil,2014-03-01,MetricTon,915000.0
IN,Annual_Consumption_Fuel_MiningAndQuarryingIndustry_FuelOil,2015-03-01,MetricTon,1047099.9999999999
IN,Annual_Consumption_Fuel_MiningAndQuarryingIndustry_FuelOil,2016-03-01,MetricTon,1238700.0
IN,Annual_Consumption_Fuel_MiningAndQuarryingIndustry_FuelOil,2017-03-01,MetricTon,1297730.0
IN,Annual_Consumption_Fuel_MiningAndQuarryingIndustry_FuelOil,2018-03-01,MetricTon,1329440.0
IN,Annual_Consumption_Fuel_MiningAndQuarryingIndustry_FuelOil,2019-03-01,MetricTon,1541710.0
IN,Annual_Consumption_Fuel_MiningAndQuarryingIndustry_FuelOil,2020-03-01,MetricTon,1638100.0
IN,Annual_Consumption_Fuel_NonEnergyIndustry_FuelOil,2006-03-01,MetricTon,5836000.0
IN,Annual_Consumption_Fuel_NonEnergyIndustry_FuelOil,2007-03-01,MetricTon,6100000.0
IN,Annual_Consumption_Fuel_NonEnergyIndustry_FuelOil,2008-03-01,MetricTon,7102000.0
IN,Annual_Consumption_Fuel_NonEnergyIndustry_FuelOil,2009-03-01,MetricTon,7028000.0
IN,Annual_Consumption_Fuel_NonEnergyIndustry_FuelOil,2010-03-01,MetricTon,7762000.0
IN,Annual_Consumption_Fuel_NonEnergyIndustry_FuelOil,2011-03-01,MetricTon,7219000.0
IN,Annual_Consumption_Fuel_NonEnergyIndustry_FuelOil,2012-03-01,MetricTon,7540000.0
IN,Annual_Consumption_Fuel_NonEnergyIndustry_FuelOil,2013-03-01,MetricTon,8066000.0
IN,Annual_Consumption_Fuel_NonEnergyIndustry_FuelOil,2014-03-01,MetricTon,8489000.0
IN,Annual_Consumption_Fuel_NonEnergyIndustry_FuelOil,2015-03-01,MetricTon,8308000.0
IN,Annual_Consumption_Fuel_NonEnergyIndustry_FuelOil,2016-03-01,MetricTon,9682000.0
IN,Annual_Consumption_Fuel_NonEnergyIndustry_FuelOil,2017-03-01,MetricTon,9587990.0
IN,Annual_Consumption_Fuel_NonEnergyIndustry_FuelOil,2018-03-01,MetricTon,10169090.0
IN,Annual_Consumption_Fuel_NonEnergyIndustry_FuelOil,2019-03-01,MetricTon,10661540.0
IN,Annual_Consumption_Fuel_NonEnergyIndustry_FuelOil,2020-03-01,MetricTon,10261830.0
IN,Annual_Consumption_Fuel_OilGasImports_FuelOil,2006-03-01,MetricTon,4385000.0
IN,Annual_Consumption_Fuel_OilGasImports_FuelOil,2007-03-01,MetricTon,4583000.0
IN,Annual_Consumption_Fuel_OilGasImports_FuelOil,2008-03-01,MetricTon,5963000.0
IN,Annual_Consumption_Fuel_OilGasImports_FuelOil,2009-03-01,MetricTon,5691000.0
IN,Annual_Consumption_Fuel_OilGasImports_FuelOil,2010-03-01,MetricTon,2148200.0
IN,Annual_Consumption_Fuel_OilGasImports_FuelOil,2011-03-01,MetricTon,2707100.0
IN,Annual_Consumption_Fuel_OilGasImports_FuelOil,2012-03-01,MetricTon,2964200.0
IN,Annual_Consumption_Fuel_OilGasImports_FuelOil,2013-03-01,MetricTon,2487700.0
IN,Annual_Consumption_Fuel_OilGasImports_FuelOil,2014-03-01,MetricTon,2010900.0
IN,Annual_Consumption_Fuel_OilGasImports_FuelOil,2015-03-01,MetricTon,1926300.0
IN,Annual_Consumption_Fuel_OilGasImports_FuelOil,2016-03-01,MetricTon,3653900.0
IN,Annual_Consumption_Fuel_OilGasImports_FuelOil,2017-03-01,MetricTon,4019740.0
IN,Annual_Consumption_Fuel_OilGasImports_FuelOil,2018-03-01,MetricTon,3464960.0
IN,Annual_Consumption_Fuel_OilGasImports_FuelOil,2019-03-01,MetricTon,3990690.0
IN,Annual_Consumption_Fuel_OilGasImports_FuelOil,2020-03-01,MetricTon,3403870.0
IN,Annual_Consumption_Fuel_OilGasSales_FuelOil,2006-03-01,MetricTon,7403000.0
IN,Annual_Consumption_Fuel_OilGasSales_FuelOil,2007-03-01,MetricTon,7738000.0
IN,Annual_Consumption_Fuel_OilRefineries_FuelOil,2006-03-01,MetricTon,9141000.0
IN,Annual_Consumption_Fuel_OilRefineries_FuelOil,2007-03-01,MetricTon,10920000.0
IN,Annual_Consumption_Fuel_OilRefineries_FuelOil,2008-03-01,MetricTon,11751000.0
IN,Annual_Consumption_Fuel_OilRefineries_FuelOil,2009-03-01,MetricTon,12359000.0
IN,Annual_Consumption_Fuel_OilRefineries_FuelOil,2010-03-01,MetricTon,15116000.0
IN,Annual_Consumption_Fuel_OilRefineries_FuelOil,2011-03-01,MetricTon,16381000.0
IN,Annual_Consumption_Fuel_OilRefineries_FuelOil,2012-03-01,MetricTon,17295000.0
IN,Annual_Consumption_Fuel_OilRefineries_FuelOil,2013-03-01,MetricTon,18347000.0
IN,Annual_Consumption_Fuel_OilRefineries_FuelOil,2014-03-01,MetricTon,17868000.0
IN,Annual_Consumption_Fuel_OilRefineries_FuelOil,2015-03-01,MetricTon,17669000.0
IN,Annual_Consumption_Fuel_OilRefineries_FuelOil,2016-03-01,MetricTon,18773000.0
IN,Annual_Consumption_Fuel_OilRefineries_FuelOil,2017-03-01,MetricTon,20069700.0
IN,Annual_Consumption_Fuel_OilRefineries_FuelOil,2018-03-01,MetricTon,21163690.0
IN,Annual_Consumption_Fuel_OilRefineries_FuelOil,2019-03-01,MetricTon,21453660.0
IN,Annual_Consumption_Fuel_OilRefineries_FuelOil,2020-03-01,MetricTon,23509950.0
IN,Annual_Consumption_Fuel_RetailIndustry_FuelOil,2006-03-01,MetricTon,9981000.0
IN,Annual_Consumption_Fuel_RetailIndustry_FuelOil,2007-03-01,MetricTon,10433000.0
IN,Annual_Consumption_Fuel_RetailIndustry_FuelOil,2008-03-01,MetricTon,11173000.0
IN,Annual_Consumption_Fuel_RetailIndustry_FuelOil,2009-03-01,MetricTon,11607000.0
IN,Annual_Consumption_Fuel_RetailIndustry_FuelOil,2011-03-01,MetricTon,48703900.0
IN,Annual_Consumption_Fuel_RetailIndustry_FuelOil,2012-03-01,MetricTon,53207800.0
IN,Annual_Consumption_Fuel_RetailIndustry_FuelOil,2013-03-01,MetricTon,58432000.0
IN,Annual_Consumption_Fuel_RetailIndustry_FuelOil,2014-03-01,MetricTon,61832400.0
IN,Annual_Consumption_Fuel_RetailIndustry_FuelOil,2015-03-01,MetricTon,60648800.0
IN,Annual_Consumption_Fuel_RetailIndustry_FuelOil,2016-03-01,MetricTon,64088100.0
IN,Annual_Consumption_Fuel_RetailIndustry_FuelOil,2017-03-01,MetricTon,65514700.0
IN,Annual_Consumption_Fuel_RetailIndustry_FuelOil,2018-03-01,MetricTon,70259120.0
IN,Annual_Consumption_Fuel_RetailIndustry_FuelOil,2019-03-01,MetricTon,72076970.0
IN,Annual_Consumption_Fuel_RetailIndustry_FuelOil,2020-03-01,MetricTon,71082080.0
IN,Annual_Consumption_Fuel_TransportIndustry_FuelOil,2006-03-01,MetricTon,35796000.0
IN,Annual_Consumption_Fuel_TransportIndustry_FuelOil,2007-03-01,MetricTon,37417000.0
IN,Annual_Consumption_Fuel_TransportIndustry_FuelOil,2008-03-01,MetricTon,43445000.0
IN,Annual_Consumption_Fuel_TransportIndustry_FuelOil,2009-03-01,MetricTon,49901000.0
IN,Annual_Consumption_Fuel_TransportIndustry_FuelOil,2010-03-01,MetricTon,23601100.0
IN,Annual_Consumption_Fuel_TransportIndustry_FuelOil,2011-03-01,MetricTon,25697500.0
IN,Annual_Consumption_Fuel_TransportIndustry_FuelOil,2012-03-01,MetricTon,26654000.0
IN,Annual_Consumption_Fuel_TransportIndustry_FuelOil,2013-03-01,MetricTon,26669600.0
IN,Annual_Consumption_Fuel_TransportIndustry_FuelOil,2014-03-01,MetricTon,26350400.0
IN,Annual_Consumption_Fuel_TransportIndustry_FuelOil,2015-03-01,MetricTon,29786400.0
IN,Annual_Consumption_Fuel_TransportIndustry_FuelOil,2016-03-01,MetricTon,34428700.0
IN,Annual_Consumption_Fuel_TransportIndustry_FuelOil,2017-03-01,MetricTon,35510460.0
IN,Annual_Consumption_Fuel_TransportIndustry_FuelOil,2018-03-01,MetricTon,38895110.0
IN,Annual_Consumption_Fuel_TransportIndustry_FuelOil,2019-03-01,MetricTon,43373060.0
IN,Annual_Consumption_Fuel_TransportIndustry_FuelOil,2020-03-01,MetricTon,44860040.0
IN,Annual_Consumption_Fuel_UN_UnspecifiedSector_FuelOil,2006-03-01,MetricTon,15038000.0
IN,Annual_Consumption_Fuel_UN_UnspecifiedSector_FuelOil,2007-03-01,MetricTon,15719000.0
IN,Annual_Consumption_Fuel_UN_UnspecifiedSector_FuelOil,2008-03-01,MetricTon,15356000.0
IN,Annual_Consumption_Fuel_UN_UnspecifiedSector_FuelOil,2009-03-01,MetricTon,12725000.0
IN,Annual_Consumption_Fuel_UN_UnspecifiedSector_FuelOil,2010-03-01,MetricTon,57680300.0
IN,Annual_Consumption_Fuel_UN_UnspecifiedSector_FuelOil,2011-03-01,MetricTon,11577300.0
IN,Annual_Consumption_Fuel_UN_UnspecifiedSector_FuelOil,2012-03-01,MetricTon,11123900.0
IN,Annual_Consumption_Fuel_UN_UnspecifiedSector_FuelOil,2013-03-01,MetricTon,10678300.0
IN,Annual_Consumption_Fuel_UN_UnspecifiedSector_FuelOil,2014-03-01,MetricTon,9810400.0
IN,Annual_Consumption_Fuel_UN_UnspecifiedSector_FuelOil,2015-03-01,MetricTon,10294600.0
IN,Annual_Consumption_Fuel_UN_UnspecifiedSector_FuelOil,2016-03-01,MetricTon,7874200.0
IN,Annual_Consumption_Fuel_UN_UnspecifiedSector_FuelOil,2017-03-01,MetricTon,12728390.0
IN,Annual_Consumption_Fuel_UN_UnspecifiedSector_FuelOil,2018-03-01,MetricTon,14503860.0
IN,Annual_Consumption_Fuel_UN_UnspecifiedSector_FuelOil,2019-03-01,MetricTon,15839840.0
IN,Annual_Consumption_Fuel_UN_UnspecifiedSector_FuelOil,2020-03-01,MetricTon,16259150.0
IN,Monthly_Imports_Fuel_DieselOil,2019-04-01,MetricTon,135290.0
IN,Monthly_Imports_Fuel_DieselOil,2019-05-01,MetricTon,205110.0
IN,Monthly_Imports_Fuel_DieselOil,2019-06-01,MetricTon,443334.0
IN,Monthly_Imports_Fuel_DieselOil,2019-07-01,MetricTon,114741.0
IN,Monthly_Imports_Fuel_DieselOil,2019-08-01,MetricTon,46457.0
IN,Monthly_Imports_Fuel_DieselOil,2019-09-01,MetricTon,140096.0
IN,Monthly_Imports_Fuel_DieselOil,2019-10-01,MetricTon,69782.0
IN,Monthly_Imports_Fuel_DieselOil,2019-11-01,MetricTon,16667.0
IN,Monthly_Imports_Fuel_DieselOil,2019-12-01,MetricTon,507409.0
IN,Monthly_Imports_Fuel_DieselOil,2020-01-01,MetricTon,684873.0
IN,Monthly_Imports_Fuel_DieselOil,2020-02-01,MetricTon,275519.0
IN,Monthly_Imports_Fuel_DieselOil,2020-03-01,MetricTon,139436.0
IN,Monthly_Imports_Fuel_DieselOil,2020-04-01,MetricTon,38190.0
IN,Monthly_Imports_Fuel_DieselOil,2020-05-01,MetricTon,47080.0
IN,Monthly_Imports_Fuel_DieselOil,2020-06-01,MetricTon,75600.0
IN,Monthly_Imports_Fuel_DieselOil,2020-07-01,MetricTon,138040.0
IN,Monthly_Imports_Fuel_DieselOil,2020-08-01,MetricTon,9700.0
IN,Monthly_Imports_Fuel_DieselOil,2020-09-01,MetricTon,9697.0
IN,Monthly_Imports_Fuel_DieselOil,2020-10-01,MetricTon,9697.0
IN,Monthly_Imports_Fuel_DieselOil,2020-11-01,MetricTon,9700.0
IN,Monthly_Imports_Fuel_DieselOil,2020-12-01,MetricTon,240810.0
IN,Monthly_Imports_Fuel_DieselOil,2021-01-01,MetricTon,77530.0
IN,Monthly_Imports_Fuel_DieselOil,2021-02-01,MetricTon,9697.0
IN,Monthly_Imports_Fuel_DieselOil,2021-03-01,MetricTon,9700.0
IN,Monthly_Imports_Fuel_DieselOil,2021-04-01,MetricTon,9697.0
IN,Monthly_Imports_Fuel_DieselOil,2021-05-01,MetricTon,9697.0
IN,Monthly_Imports_Fuel_EIA_Kerosene,2019-04-01,MetricTon,0.0
IN,Monthly_Imports_Fuel_EIA_Kerosene,2019-05-01,MetricTon,0.0
IN,Monthly_Imports_Fuel_EIA_Kerosene,2019-06-01,MetricTon,0.0
IN,Monthly_Imports_Fuel_EIA_Kerosene,2019-07-01,MetricTon,0.0
IN,Monthly_Imports_Fuel_EIA_Kerosene,2019-08-01,MetricTon,0.0
IN,Monthly_Imports_Fuel_EIA_Kerosene,2019-09-01,MetricTon,0.0
IN,Monthly_Imports_Fuel_EIA_Kerosene,2019-10-01,MetricTon,0.0
IN,Monthly_Imports_Fuel_EIA_Kerosene,2019-11-01,MetricTon,0.0
IN,Monthly_Imports_Fuel_EIA_Kerosene,2019-12-01,MetricTon,0.0
IN,Monthly_Imports_Fuel_EIA_Kerosene,2020-01-01,MetricTon,0.0
IN,Monthly_Imports_Fuel_EIA_Kerosene,2020-02-01,MetricTon,0.0
IN,Monthly_Imports_Fuel_EIA_Kerosene,2020-03-01,MetricTon,0.0
IN,Monthly_Imports_Fuel_EIA_Kerosene,2020-04-01,MetricTon,0.0
IN,Monthly_Imports_Fuel_EIA_Kerosene,2020-05-01,MetricTon,0.0
IN,Monthly_Imports_Fuel_EIA_Kerosene,2020-06-01,MetricTon,0.0
IN,Monthly_Imports_Fuel_EIA_Kerosene,2020-07-01,MetricTon,0.0
IN,Monthly_Imports_Fuel_EIA_Kerosene,2020-08-01,MetricTon,0.0
IN,Monthly_Imports_Fuel_EIA_Kerosene,2020-09-01,MetricTon,0.0
IN,Monthly_Imports_Fuel_EIA_Kerosene,2020-10-01,MetricTon,0.0
IN,Monthly_Imports_Fuel_EIA_Kerosene,2020-11-01,MetricTon,0.0
IN,Monthly_Imports_Fuel_EIA_Kerosene,2020-12-01,MetricTon,0.0
IN,Monthly_Imports_Fuel_EIA_Kerosene,2021-01-01,MetricTon,0.0
IN,Monthly_Imports_Fuel_EIA_Kerosene,2021-02-01,MetricTon,0.0
IN,Monthly_Imports_Fuel_EIA_Kerosene,2021-03-01,MetricTon,0.0
IN,Monthly_Imports_Fuel_EIA_Kerosene,2021-04-01,MetricTon,0.0
IN,Monthly_Imports_Fuel_EIA_Kerosene,2021-05-01,MetricTon,0.0
