place_name,dcid
South Africa,country/ZAF
Western Cape,wikidataId/Q127167
City of Cape Town,wikidataId/Q1185115
West Coast,wikidataId/Q2562901
Eastern Cape,wikidataId/Q130840
Cacadu,wikidataId/Q1024985
Amatole,wikidataId/Q455705
Chris Hani,wikidataId/Q1077283
Ukhahlamba,wikidataId/Q654849
O.R.Tambo,wikidataId/Q2007299
Free State,wikidataId/Q160284
