observationAbout,observationDate,value,variableMeasured,unit
dcid:wikidataId/Q207809,2020-04,19,dcid:Count_MortalityEvent_Infant_AsAFractionOf_Count_BirthEvent_LiveBirth,Per1000LiveBirths
dcid:wikidataId/Q207809,2020-05,0,dcid:Count_MortalityEvent_Infant_AsAFractionOf_Count_BirthEvent_LiveBirth,Per1000LiveBirths
dcid:wikidataId/Q207809,2020-06,7,dcid:Count_MortalityEvent_Infant_AsAFractionOf_Count_BirthEvent_LiveBirth,Per1000LiveBirths
dcid:wikidataId/Q207809,2020-07,14,dcid:Count_MortalityEvent_Infant_AsAFractionOf_Count_BirthEvent_LiveBirth,Per1000LiveBirths
dcid:wikidataId/Q207809,2020-08,15,dcid:Count_MortalityEvent_Infant_AsAFractionOf_Count_BirthEvent_LiveBirth,Per1000LiveBirths
dcid:wikidataId/Q207809,2020-09,7,dcid:Count_MortalityEvent_Infant_AsAFractionOf_Count_BirthEvent_LiveBirth,Per1000LiveBirths
dcid:wikidataId/Q207809,2020-10,16,dcid:Count_MortalityEvent_Infant_AsAFractionOf_Count_BirthEvent_LiveBirth,Per1000LiveBirths
dcid:wikidataId/Q207809,2020-11,0,dcid:Count_MortalityEvent_Infant_AsAFractionOf_Count_BirthEvent_LiveBirth,Per1000LiveBirths
dcid:wikidataId/Q207809,2020-12,22,dcid:Count_MortalityEvent_Infant_AsAFractionOf_Count_BirthEvent_LiveBirth,Per1000LiveBirths
dcid:wikidataId/Q207809,2021-01,0,dcid:Count_MortalityEvent_Infant_AsAFractionOf_Count_BirthEvent_LiveBirth,Per1000LiveBirths
dcid:wikidataId/Q207809,2021-02,6,dcid:Count_MortalityEvent_Infant_AsAFractionOf_Count_BirthEvent_LiveBirth,Per1000LiveBirths
dcid:wikidataId/Q207809,2021-03,16,dcid:Count_MortalityEvent_Infant_AsAFractionOf_Count_BirthEvent_LiveBirth,Per1000LiveBirths
dcid:wikidataId/Q207809,2021-04,7,dcid:Count_MortalityEvent_Infant_AsAFractionOf_Count_BirthEvent_LiveBirth,Per1000LiveBirths
dcid:wikidataId/Q207809,2021-05,6,dcid:Count_MortalityEvent_Infant_AsAFractionOf_Count_BirthEvent_LiveBirth,Per1000LiveBirths
dcid:wikidataId/Q207809,2021-06,13,dcid:Count_MortalityEvent_Infant_AsAFractionOf_Count_BirthEvent_LiveBirth,Per1000LiveBirths
dcid:wikidataId/Q207809,2021-07,19,dcid:Count_MortalityEvent_Infant_AsAFractionOf_Count_BirthEvent_LiveBirth,Per1000LiveBirths
dcid:wikidataId/Q207809,2021-08,8,dcid:Count_MortalityEvent_Infant_AsAFractionOf_Count_BirthEvent_LiveBirth,Per1000LiveBirths
dcid:wikidataId/Q207809,2021-09,9,dcid:Count_MortalityEvent_Infant_AsAFractionOf_Count_BirthEvent_LiveBirth,Per1000LiveBirths
dcid:wikidataId/Q207809,2021-10,0,dcid:Count_MortalityEvent_Infant_AsAFractionOf_Count_BirthEvent_LiveBirth,Per1000LiveBirths
dcid:wikidataId/Q207809,2021-11,9,dcid:Count_MortalityEvent_Infant_AsAFractionOf_Count_BirthEvent_LiveBirth,Per1000LiveBirths
dcid:wikidataId/Q207809,2021-12,31,dcid:Count_MortalityEvent_Infant_AsAFractionOf_Count_BirthEvent_LiveBirth,Per1000LiveBirths
dcid:wikidataId/Q207809,2022-01,10,dcid:Count_MortalityEvent_Infant_AsAFractionOf_Count_BirthEvent_LiveBirth,Per1000LiveBirths
dcid:wikidataId/Q207809,2022-02,21,dcid:Count_MortalityEvent_Infant_AsAFractionOf_Count_BirthEvent_LiveBirth,Per1000LiveBirths
dcid:wikidataId/Q207809,2022-03,9,dcid:Count_MortalityEvent_Infant_AsAFractionOf_Count_BirthEvent_LiveBirth,Per1000LiveBirths
dcid:wikidataId/Q207809,2022-04,33,dcid:Count_MortalityEvent_Infant_AsAFractionOf_Count_BirthEvent_LiveBirth,Per1000LiveBirths
dcid:wikidataId/Q207809,2022-05,8,dcid:Count_MortalityEvent_Infant_AsAFractionOf_Count_BirthEvent_LiveBirth,Per1000LiveBirths
dcid:wikidataId/Q207809,2022-06,0,dcid:Count_MortalityEvent_Infant_AsAFractionOf_Count_BirthEvent_LiveBirth,Per1000LiveBirths
dcid:wikidataId/Q207809,2022-07,9,dcid:Count_MortalityEvent_Infant_AsAFractionOf_Count_BirthEvent_LiveBirth,Per1000LiveBirths
dcid:wikidataId/Q207809,2022-08,17,dcid:Count_MortalityEvent_Infant_AsAFractionOf_Count_BirthEvent_LiveBirth,Per1000LiveBirths
dcid:wikidataId/Q207809,2022-09,9,dcid:Count_MortalityEvent_Infant_AsAFractionOf_Count_BirthEvent_LiveBirth,Per1000LiveBirths
dcid:wikidataId/Q207809,2022-10,0,dcid:Count_MortalityEvent_Infant_AsAFractionOf_Count_BirthEvent_LiveBirth,Per1000LiveBirths
dcid:wikidataId/Q207809,2022-11,18,dcid:Count_MortalityEvent_Infant_AsAFractionOf_Count_BirthEvent_LiveBirth,Per1000LiveBirths
dcid:wikidataId/Q207809,2022-12,23,dcid:Count_MortalityEvent_Infant_AsAFractionOf_Count_BirthEvent_LiveBirth,Per1000LiveBirths
dcid:wikidataId/Q207809,2023-01,16,dcid:Count_MortalityEvent_Infant_AsAFractionOf_Count_BirthEvent_LiveBirth,Per1000LiveBirths
dcid:wikidataId/Q207809,2023-02,9,dcid:Count_MortalityEvent_Infant_AsAFractionOf_Count_BirthEvent_LiveBirth,Per1000LiveBirths
dcid:wikidataId/Q207809,2023-03,0,dcid:Count_MortalityEvent_Infant_AsAFractionOf_Count_BirthEvent_LiveBirth,Per1000LiveBirths
dcid:wikidataId/Q207809,2023-04,7,dcid:Count_MortalityEvent_Infant_AsAFractionOf_Count_BirthEvent_LiveBirth,Per1000LiveBirths
dcid:wikidataId/Q207809,2023-05,0,dcid:Count_MortalityEvent_Infant_AsAFractionOf_Count_BirthEvent_LiveBirth,Per1000LiveBirths
dcid:wikidataId/Q207809,2023-06,0,dcid:Count_MortalityEvent_Infant_AsAFractionOf_Count_BirthEvent_LiveBirth,Per1000LiveBirths
dcid:wikidataId/Q207809,2023-07,27,dcid:Count_MortalityEvent_Infant_AsAFractionOf_Count_BirthEvent_LiveBirth,Per1000LiveBirths
dcid:wikidataId/Q207809,2023-08,9,dcid:Count_MortalityEvent_Infant_AsAFractionOf_Count_BirthEvent_LiveBirth,Per1000LiveBirths
dcid:wikidataId/Q207809,2023-09,9,dcid:Count_MortalityEvent_Infant_AsAFractionOf_Count_BirthEvent_LiveBirth,Per1000LiveBirths
dcid:wikidataId/Q207809,2023-10,21,dcid:Count_MortalityEvent_Infant_AsAFractionOf_Count_BirthEvent_LiveBirth,Per1000LiveBirths
dcid:wikidataId/Q207809,2023-11,20,dcid:Count_MortalityEvent_Infant_AsAFractionOf_Count_BirthEvent_LiveBirth,Per1000LiveBirths
dcid:wikidataId/Q207809,2023-12,13,dcid:Count_MortalityEvent_Infant_AsAFractionOf_Count_BirthEvent_LiveBirth,Per1000LiveBirths
dcid:wikidataId/Q207809,2024-01,22,dcid:Count_MortalityEvent_Infant_AsAFractionOf_Count_BirthEvent_LiveBirth,Per1000LiveBirths
dcid:wikidataId/Q207809,2024-02,13,dcid:Count_MortalityEvent_Infant_AsAFractionOf_Count_BirthEvent_LiveBirth,Per1000LiveBirths
dcid:wikidataId/Q207809,2024-03,31,dcid:Count_MortalityEvent_Infant_AsAFractionOf_Count_BirthEvent_LiveBirth,Per1000LiveBirths
dcid:wikidataId/Q207809,2024-04,29,dcid:Count_MortalityEvent_Infant_AsAFractionOf_Count_BirthEvent_LiveBirth,Per1000LiveBirths
dcid:wikidataId/Q207809,2024-05,0,dcid:Count_MortalityEvent_Infant_AsAFractionOf_Count_BirthEvent_LiveBirth,Per1000LiveBirths
dcid:wikidataId/Q207809,2024-06,0,dcid:Count_MortalityEvent_Infant_AsAFractionOf_Count_BirthEvent_LiveBirth,Per1000LiveBirths
dcid:wikidataId/Q207809,2024-07,21,dcid:Count_MortalityEvent_Infant_AsAFractionOf_Count_BirthEvent_LiveBirth,Per1000LiveBirths
dcid:wikidataId/Q207809,2024-08,26,dcid:Count_MortalityEvent_Infant_AsAFractionOf_Count_BirthEvent_LiveBirth,Per1000LiveBirths
dcid:wikidataId/Q207809,2024-09,11,dcid:Count_MortalityEvent_Infant_AsAFractionOf_Count_BirthEvent_LiveBirth,Per1000LiveBirths
dcid:wikidataId/Q207809,2024-10,30,dcid:Count_MortalityEvent_Infant_AsAFractionOf_Count_BirthEvent_LiveBirth,Per1000LiveBirths
dcid:wikidataId/Q207809,2024-11,27,dcid:Count_MortalityEvent_Infant_AsAFractionOf_Count_BirthEvent_LiveBirth,Per1000LiveBirths
dcid:wikidataId/Q207809,2024-12,12,dcid:Count_MortalityEvent_Infant_AsAFractionOf_Count_BirthEvent_LiveBirth,Per1000LiveBirths
dcid:wikidataId/Q207809,2025-01,0,dcid:Count_MortalityEvent_Infant_AsAFractionOf_Count_BirthEvent_LiveBirth,Per1000LiveBirths
dcid:wikidataId/Q207809,2025-02,24,dcid:Count_MortalityEvent_Infant_AsAFractionOf_Count_BirthEvent_LiveBirth,Per1000LiveBirths
dcid:wikidataId/Q207809,2025-03,10,dcid:Count_MortalityEvent_Infant_AsAFractionOf_Count_BirthEvent_LiveBirth,Per1000LiveBirths
dcid:wikidataId/Q207809,2025-04,12,dcid:Count_MortalityEvent_Infant_AsAFractionOf_Count_BirthEvent_LiveBirth,Per1000LiveBirths
dcid:wikidataId/Q207809,2025-05,0,dcid:Count_MortalityEvent_Infant_AsAFractionOf_Count_BirthEvent_LiveBirth,Per1000LiveBirths
dcid:wikidataId/Q207809,2025-06,24,dcid:Count_MortalityEvent_Infant_AsAFractionOf_Count_BirthEvent_LiveBirth,Per1000LiveBirths
dcid:wikidataId/Q207809,2025-07,0,dcid:Count_MortalityEvent_Infant_AsAFractionOf_Count_BirthEvent_LiveBirth,Per1000LiveBirths
dcid:wikidataId/Q276200,2026-05,0,dcid:Count_MortalityEvent_Infant_AsAFractionOf_Count_BirthEvent_LiveBirth,Per1000LiveBirths
dcid:wikidataId/Q276200,2026-04,11,dcid:Count_MortalityEvent_Infant_AsAFractionOf_Count_BirthEvent_LiveBirth,Per1000LiveBirths
dcid:wikidataId/Q276200,2026-03,20,dcid:Count_MortalityEvent_Infant_AsAFractionOf_Count_BirthEvent_LiveBirth,Per1000LiveBirths
dcid:wikidataId/Q276200,2026-02,19,dcid:Count_MortalityEvent_Infant_AsAFractionOf_Count_BirthEvent_LiveBirth,Per1000LiveBirths
dcid:wikidataId/Q276200,2026-01,20,dcid:Count_MortalityEvent_Infant_AsAFractionOf_Count_BirthEvent_LiveBirth,Per1000LiveBirths
dcid:wikidataId/Q276200,2025-12,21,dcid:Count_MortalityEvent_Infant_AsAFractionOf_Count_BirthEvent_LiveBirth,Per1000LiveBirths
dcid:wikidataId/Q276200,2025-11,0,dcid:Count_MortalityEvent_Infant_AsAFractionOf_Count_BirthEvent_LiveBirth,Per1000LiveBirths
dcid:wikidataId/Q276200,2025-10,0,dcid:Count_MortalityEvent_Infant_AsAFractionOf_Count_BirthEvent_LiveBirth,Per1000LiveBirths
dcid:wikidataId/Q276200,2025-09,9,dcid:Count_MortalityEvent_Infant_AsAFractionOf_Count_BirthEvent_LiveBirth,Per1000LiveBirths
dcid:wikidataId/Q276200,2025-08,0,dcid:Count_MortalityEvent_Infant_AsAFractionOf_Count_BirthEvent_LiveBirth,Per1000LiveBirths
dcid:wikidataId/Q276200,2016-01,38,dcid:Count_MortalityEvent_Infant_AsAFractionOf_Count_BirthEvent_LiveBirth,Per1000LiveBirths
dcid:wikidataId/Q276200,2016-02,28,dcid:Count_MortalityEvent_Infant_AsAFractionOf_Count_BirthEvent_LiveBirth,Per1000LiveBirths
dcid:wikidataId/Q276200,2016-03,52,dcid:Count_MortalityEvent_Infant_AsAFractionOf_Count_BirthEvent_LiveBirth,Per1000LiveBirths
dcid:wikidataId/Q276200,2016-04,46,dcid:Count_MortalityEvent_Infant_AsAFractionOf_Count_BirthEvent_LiveBirth,Per1000LiveBirths
dcid:wikidataId/Q276200,2016-05,32,dcid:Count_MortalityEvent_Infant_AsAFractionOf_Count_BirthEvent_LiveBirth,Per1000LiveBirths
dcid:wikidataId/Q276200,2016-06,11,dcid:Count_MortalityEvent_Infant_AsAFractionOf_Count_BirthEvent_LiveBirth,Per1000LiveBirths
dcid:wikidataId/Q276200,2016-07,13,dcid:Count_MortalityEvent_Infant_AsAFractionOf_Count_BirthEvent_LiveBirth,Per1000LiveBirths
dcid:wikidataId/Q276200,2016-08,5,dcid:Count_MortalityEvent_Infant_AsAFractionOf_Count_BirthEvent_LiveBirth,Per1000LiveBirths
dcid:wikidataId/Q276200,2016-09,24,dcid:Count_MortalityEvent_Infant_AsAFractionOf_Count_BirthEvent_LiveBirth,Per1000LiveBirths
dcid:wikidataId/Q276200,2016-10,0,dcid:Count_MortalityEvent_Infant_AsAFractionOf_Count_BirthEvent_LiveBirth,Per1000LiveBirths
dcid:wikidataId/Q276200,2016-11,26,dcid:Count_MortalityEvent_Infant_AsAFractionOf_Count_BirthEvent_LiveBirth,Per1000LiveBirths
dcid:wikidataId/Q276200,2016-12,14,dcid:Count_MortalityEvent_Infant_AsAFractionOf_Count_BirthEvent_LiveBirth,Per1000LiveBirths
dcid:wikidataId/Q276200,2017-01,23,dcid:Count_MortalityEvent_Infant_AsAFractionOf_Count_BirthEvent_LiveBirth,Per1000LiveBirths
dcid:wikidataId/Q276200,2017-02,22,dcid:Count_MortalityEvent_Infant_AsAFractionOf_Count_BirthEvent_LiveBirth,Per1000LiveBirths
dcid:wikidataId/Q276200,2017-03,28,dcid:Count_MortalityEvent_Infant_AsAFractionOf_Count_BirthEvent_LiveBirth,Per1000LiveBirths
dcid:wikidataId/Q276200,2017-04,13,dcid:Count_MortalityEvent_Infant_AsAFractionOf_Count_BirthEvent_LiveBirth,Per1000LiveBirths
dcid:wikidataId/Q276200,2017-05,11,dcid:Count_MortalityEvent_Infant_AsAFractionOf_Count_BirthEvent_LiveBirth,Per1000LiveBirths
dcid:wikidataId/Q276200,2017-06,18,dcid:Count_MortalityEvent_Infant_AsAFractionOf_Count_BirthEvent_LiveBirth,Per1000LiveBirths
dcid:wikidataId/Q276200,2017-07,12,dcid:Count_MortalityEvent_Infant_AsAFractionOf_Count_BirthEvent_LiveBirth,Per1000LiveBirths
dcid:wikidataId/Q276200,2017-08,0,dcid:Count_MortalityEvent_Infant_AsAFractionOf_Count_BirthEvent_LiveBirth,Per1000LiveBirths
dcid:wikidataId/Q276200,2017-09,12,dcid:Count_MortalityEvent_Infant_AsAFractionOf_Count_BirthEvent_LiveBirth,Per1000LiveBirths
dcid:wikidataId/Q276200,2017-10,17,dcid:Count_MortalityEvent_Infant_AsAFractionOf_Count_BirthEvent_LiveBirth,Per1000LiveBirths
dcid:wikidataId/Q276200,2017-11,10,dcid:Count_MortalityEvent_Infant_AsAFractionOf_Count_BirthEvent_LiveBirth,Per1000LiveBirths
dcid:wikidataId/Q276200,2017-12,21,dcid:Count_MortalityEvent_Infant_AsAFractionOf_Count_BirthEvent_LiveBirth,Per1000LiveBirths
dcid:wikidataId/Q276200,2018-01,22,dcid:Count_MortalityEvent_Infant_AsAFractionOf_Count_BirthEvent_LiveBirth,Per1000LiveBirths
dcid:wikidataId/Q276200,2018-02,15,dcid:Count_MortalityEvent_Infant_AsAFractionOf_Count_BirthEvent_LiveBirth,Per1000LiveBirths
dcid:wikidataId/Q276200,2018-03,12,dcid:Count_MortalityEvent_Infant_AsAFractionOf_Count_BirthEvent_LiveBirth,Per1000LiveBirths
dcid:wikidataId/Q276200,2018-04,10,dcid:Count_MortalityEvent_Infant_AsAFractionOf_Count_BirthEvent_LiveBirth,Per1000LiveBirths
dcid:wikidataId/Q276200,2018-05,6,dcid:Count_MortalityEvent_Infant_AsAFractionOf_Count_BirthEvent_LiveBirth,Per1000LiveBirths
dcid:wikidataId/Q276200,2018-06,12,dcid:Count_MortalityEvent_Infant_AsAFractionOf_Count_BirthEvent_LiveBirth,Per1000LiveBirths
dcid:wikidataId/Q276200,2018-07,6,dcid:Count_MortalityEvent_Infant_AsAFractionOf_Count_BirthEvent_LiveBirth,Per1000LiveBirths
dcid:wikidataId/Q276200,2018-08,5,dcid:Count_MortalityEvent_Infant_AsAFractionOf_Count_BirthEvent_LiveBirth,Per1000LiveBirths
dcid:wikidataId/Q276200,2018-09,26,dcid:Count_MortalityEvent_Infant_AsAFractionOf_Count_BirthEvent_LiveBirth,Per1000LiveBirths
dcid:wikidataId/Q276200,2018-10,13,dcid:Count_MortalityEvent_Infant_AsAFractionOf_Count_BirthEvent_LiveBirth,Per1000LiveBirths
dcid:wikidataId/Q276200,2018-11,10,dcid:Count_MortalityEvent_Infant_AsAFractionOf_Count_BirthEvent_LiveBirth,Per1000LiveBirths
dcid:wikidataId/Q276200,2018-12,5,dcid:Count_MortalityEvent_Infant_AsAFractionOf_Count_BirthEvent_LiveBirth,Per1000LiveBirths
dcid:wikidataId/Q276200,2019-01,7,dcid:Count_MortalityEvent_Infant_AsAFractionOf_Count_BirthEvent_LiveBirth,Per1000LiveBirths
dcid:wikidataId/Q276200,2019-02,14,dcid:Count_MortalityEvent_Infant_AsAFractionOf_Count_BirthEvent_LiveBirth,Per1000LiveBirths
dcid:wikidataId/Q276200,2019-03,28,dcid:Count_MortalityEvent_Infant_AsAFractionOf_Count_BirthEvent_LiveBirth,Per1000LiveBirths
dcid:wikidataId/Q276200,2019-04,6,dcid:Count_MortalityEvent_Infant_AsAFractionOf_Count_BirthEvent_LiveBirth,Per1000LiveBirths
dcid:wikidataId/Q276200,2019-05,24,dcid:Count_MortalityEvent_Infant_AsAFractionOf_Count_BirthEvent_LiveBirth,Per1000LiveBirths
dcid:wikidataId/Q276200,2019-06,0,dcid:Count_MortalityEvent_Infant_AsAFractionOf_Count_BirthEvent_LiveBirth,Per1000LiveBirths
dcid:wikidataId/Q276200,2019-07,0,dcid:Count_MortalityEvent_Infant_AsAFractionOf_Count_BirthEvent_LiveBirth,Per1000LiveBirths
dcid:wikidataId/Q276200,2019-08,41,dcid:Count_MortalityEvent_Infant_AsAFractionOf_Count_BirthEvent_LiveBirth,Per1000LiveBirths
dcid:wikidataId/Q276200,2019-09,20,dcid:Count_MortalityEvent_Infant_AsAFractionOf_Count_BirthEvent_LiveBirth,Per1000LiveBirths
dcid:wikidataId/Q276200,2019-10,11,dcid:Count_MortalityEvent_Infant_AsAFractionOf_Count_BirthEvent_LiveBirth,Per1000LiveBirths
dcid:wikidataId/Q276200,2019-11,0,dcid:Count_MortalityEvent_Infant_AsAFractionOf_Count_BirthEvent_LiveBirth,Per1000LiveBirths
dcid:wikidataId/Q276200,2019-12,5,dcid:Count_MortalityEvent_Infant_AsAFractionOf_Count_BirthEvent_LiveBirth,Per1000LiveBirths
dcid:wikidataId/Q276200,2020-01,19,dcid:Count_MortalityEvent_Infant_AsAFractionOf_Count_BirthEvent_LiveBirth,Per1000LiveBirths
dcid:wikidataId/Q276200,2020-02,20,dcid:Count_MortalityEvent_Infant_AsAFractionOf_Count_BirthEvent_LiveBirth,Per1000LiveBirths
dcid:wikidataId/Q276200,2020-03,16,dcid:Count_MortalityEvent_Infant_AsAFractionOf_Count_BirthEvent_LiveBirth,Per1000LiveBirths
dcid:wikidataId/Q276200,2020-04,6,dcid:Count_MortalityEvent_Infant_AsAFractionOf_Count_BirthEvent_LiveBirth,Per1000LiveBirths
dcid:wikidataId/Q276200,2020-05,6,dcid:Count_MortalityEvent_Infant_AsAFractionOf_Count_BirthEvent_LiveBirth,Per1000LiveBirths
dcid:wikidataId/Q276200,2020-06,11,dcid:Count_MortalityEvent_Infant_AsAFractionOf_Count_BirthEvent_LiveBirth,Per1000LiveBirths
dcid:wikidataId/Q276200,2020-07,12,dcid:Count_MortalityEvent_Infant_AsAFractionOf_Count_BirthEvent_LiveBirth,Per1000LiveBirths
dcid:wikidataId/Q276200,2020-08,5,dcid:Count_MortalityEvent_Infant_AsAFractionOf_Count_BirthEvent_LiveBirth,Per1000LiveBirths
dcid:wikidataId/Q276200,2020-09,6,dcid:Count_MortalityEvent_Infant_AsAFractionOf_Count_BirthEvent_LiveBirth,Per1000LiveBirths
dcid:wikidataId/Q276200,2020-10,0,dcid:Count_MortalityEvent_Infant_AsAFractionOf_Count_BirthEvent_LiveBirth,Per1000LiveBirths
dcid:wikidataId/Q276200,2020-11,0,dcid:Count_MortalityEvent_Infant_AsAFractionOf_Count_BirthEvent_LiveBirth,Per1000LiveBirths
dcid:wikidataId/Q276200,2020-12,6,dcid:Count_MortalityEvent_Infant_AsAFractionOf_Count_BirthEvent_LiveBirth,Per1000LiveBirths
dcid:wikidataId/Q276200,2021-01,8,dcid:Count_MortalityEvent_Infant_AsAFractionOf_Count_BirthEvent_LiveBirth,Per1000LiveBirths
dcid:wikidataId/Q276200,2021-02,7,dcid:Count_MortalityEvent_Infant_AsAFractionOf_Count_BirthEvent_LiveBirth,Per1000LiveBirths
dcid:wikidataId/Q276200,2021-03,0,dcid:Count_MortalityEvent_Infant_AsAFractionOf_Count_BirthEvent_LiveBirth,Per1000LiveBirths
dcid:wikidataId/Q276200,2021-04,0,dcid:Count_MortalityEvent_Infant_AsAFractionOf_Count_BirthEvent_LiveBirth,Per1000LiveBirths
dcid:wikidataId/Q276200,2021-05,18,dcid:Count_MortalityEvent_Infant_AsAFractionOf_Count_BirthEvent_LiveBirth,Per1000LiveBirths
dcid:wikidataId/Q276200,2021-06,14,dcid:Count_MortalityEvent_Infant_AsAFractionOf_Count_BirthEvent_LiveBirth,Per1000LiveBirths
dcid:wikidataId/Q276200,2021-07,0,dcid:Count_MortalityEvent_Infant_AsAFractionOf_Count_BirthEvent_LiveBirth,Per1000LiveBirths
dcid:wikidataId/Q276200,2021-08,0,dcid:Count_MortalityEvent_Infant_AsAFractionOf_Count_BirthEvent_LiveBirth,Per1000LiveBirths
dcid:wikidataId/Q276200,2021-09,11,dcid:Count_MortalityEvent_Infant_AsAFractionOf_Count_BirthEvent_LiveBirth,Per1000LiveBirths
dcid:wikidataId/Q276200,2021-10,31,dcid:Count_MortalityEvent_Infant_AsAFractionOf_Count_BirthEvent_LiveBirth,Per1000LiveBirths
dcid:wikidataId/Q276200,2021-11,7,dcid:Count_MortalityEvent_Infant_AsAFractionOf_Count_BirthEvent_LiveBirth,Per1000LiveBirths
dcid:wikidataId/Q276200,2021-12,14,dcid:Count_MortalityEvent_Infant_AsAFractionOf_Count_BirthEvent_LiveBirth,Per1000LiveBirths
dcid:wikidataId/Q276200,2022-01,9,dcid:Count_MortalityEvent_Infant_AsAFractionOf_Count_BirthEvent_LiveBirth,Per1000LiveBirths
dcid:wikidataId/Q276200,2022-02,0,dcid:Count_MortalityEvent_Infant_AsAFractionOf_Count_BirthEvent_LiveBirth,Per1000LiveBirths
dcid:wikidataId/Q276200,2022-03,0,dcid:Count_MortalityEvent_Infant_AsAFractionOf_Count_BirthEvent_LiveBirth,Per1000LiveBirths
dcid:wikidataId/Q276200,2022-04,24,dcid:Count_MortalityEvent_Infant_AsAFractionOf_Count_BirthEvent_LiveBirth,Per1000LiveBirths
dcid:wikidataId/Q276200,2022-05,31,dcid:Count_MortalityEvent_Infant_AsAFractionOf_Count_BirthEvent_LiveBirth,Per1000LiveBirths
dcid:wikidataId/Q276200,2022-06,8,dcid:Count_MortalityEvent_Infant_AsAFractionOf_Count_BirthEvent_LiveBirth,Per1000LiveBirths
dcid:wikidataId/Q276200,2022-07,6,dcid:Count_MortalityEvent_Infant_AsAFractionOf_Count_BirthEvent_LiveBirth,Per1000LiveBirths
dcid:wikidataId/Q276200,2022-08,11,dcid:Count_MortalityEvent_Infant_AsAFractionOf_Count_BirthEvent_LiveBirth,Per1000LiveBirths
dcid:wikidataId/Q276200,2022-09,13,dcid:Count_MortalityEvent_Infant_AsAFractionOf_Count_BirthEvent_LiveBirth,Per1000LiveBirths
dcid:wikidataId/Q276200,2022-10,6,dcid:Count_MortalityEvent_Infant_AsAFractionOf_Count_BirthEvent_LiveBirth,Per1000LiveBirths
dcid:wikidataId/Q276200,2022-11,8,dcid:Count_MortalityEvent_Infant_AsAFractionOf_Count_BirthEvent_LiveBirth,Per1000LiveBirths
dcid:wikidataId/Q276200,2022-12,0,dcid:Count_MortalityEvent_Infant_AsAFractionOf_Count_BirthEvent_LiveBirth,Per1000LiveBirths
dcid:wikidataId/Q276200,2023-01,14,dcid:Count_MortalityEvent_Infant_AsAFractionOf_Count_BirthEvent_LiveBirth,Per1000LiveBirths
dcid:wikidataId/Q276200,2023-02,8,dcid:Count_MortalityEvent_Infant_AsAFractionOf_Count_BirthEvent_LiveBirth,Per1000LiveBirths
dcid:wikidataId/Q276200,2023-03,13,dcid:Count_MortalityEvent_Infant_AsAFractionOf_Count_BirthEvent_LiveBirth,Per1000LiveBirths
dcid:wikidataId/Q276200,2023-04,16,dcid:Count_MortalityEvent_Infant_AsAFractionOf_Count_BirthEvent_LiveBirth,Per1000LiveBirths
dcid:wikidataId/Q276200,2023-05,7,dcid:Count_MortalityEvent_Infant_AsAFractionOf_Count_BirthEvent_LiveBirth,Per1000LiveBirths
dcid:wikidataId/Q276200,2023-06,0,dcid:Count_MortalityEvent_Infant_AsAFractionOf_Count_BirthEvent_LiveBirth,Per1000LiveBirths
dcid:wikidataId/Q276200,2023-07,13,dcid:Count_MortalityEvent_Infant_AsAFractionOf_Count_BirthEvent_LiveBirth,Per1000LiveBirths
dcid:wikidataId/Q276200,2023-08,0,dcid:Count_MortalityEvent_Infant_AsAFractionOf_Count_BirthEvent_LiveBirth,Per1000LiveBirths
dcid:wikidataId/Q276200,2023-09,0,dcid:Count_MortalityEvent_Infant_AsAFractionOf_Count_BirthEvent_LiveBirth,Per1000LiveBirths
dcid:wikidataId/Q276200,2023-10,9,dcid:Count_MortalityEvent_Infant_AsAFractionOf_Count_BirthEvent_LiveBirth,Per1000LiveBirths
dcid:wikidataId/Q276200,2023-11,0,dcid:Count_MortalityEvent_Infant_AsAFractionOf_Count_BirthEvent_LiveBirth,Per1000LiveBirths
dcid:wikidataId/Q276200,2023-12,16,dcid:Count_MortalityEvent_Infant_AsAFractionOf_Count_BirthEvent_LiveBirth,Per1000LiveBirths
dcid:wikidataId/Q276200,2024-01,10,dcid:Count_MortalityEvent_Infant_AsAFractionOf_Count_BirthEvent_LiveBirth,Per1000LiveBirths
dcid:wikidataId/Q276200,2024-02,0,dcid:Count_MortalityEvent_Infant_AsAFractionOf_Count_BirthEvent_LiveBirth,Per1000LiveBirths
dcid:wikidataId/Q276200,2024-03,8,dcid:Count_MortalityEvent_Infant_AsAFractionOf_Count_BirthEvent_LiveBirth,Per1000LiveBirths
dcid:wikidataId/Q276200,2024-04,8,dcid:Count_MortalityEvent_Infant_AsAFractionOf_Count_BirthEvent_LiveBirth,Per1000LiveBirths
dcid:wikidataId/Q276200,2024-05,25,dcid:Count_MortalityEvent_Infant_AsAFractionOf_Count_BirthEvent_LiveBirth,Per1000LiveBirths
dcid:wikidataId/Q276200,2024-06,17,dcid:Count_MortalityEvent_Infant_AsAFractionOf_Count_BirthEvent_LiveBirth,Per1000LiveBirths
dcid:wikidataId/Q276200,2024-07,17,dcid:Count_MortalityEvent_Infant_AsAFractionOf_Count_BirthEvent_LiveBirth,Per1000LiveBirths
dcid:wikidataId/Q276200,2024-08,29,dcid:Count_MortalityEvent_Infant_AsAFractionOf_Count_BirthEvent_LiveBirth,Per1000LiveBirths
dcid:wikidataId/Q276200,2024-09,8,dcid:Count_MortalityEvent_Infant_AsAFractionOf_Count_BirthEvent_LiveBirth,Per1000LiveBirths
