observationAbout,observationDate,value,variableMeasured,unit
dcid:country/MNG,2022-04,5444,dcid:Count_BirthEvent_LiveBirth,
dcid:country/MNG,2022-03,5483,dcid:Count_BirthEvent_LiveBirth,
dcid:country/MNG,2022-02,3950,dcid:Count_BirthEvent_LiveBirth,
dcid:country/MNG,2022-01,4352,dcid:Count_BirthEvent_LiveBirth,
dcid:country/MNG,2021-12,5252,dcid:Count_BirthEvent_LiveBirth,
dcid:country/MNG,2021-11,5556,dcid:Count_BirthEvent_LiveBirth,
dcid:country/MNG,2021-10,5955,dcid:Count_BirthEvent_LiveBirth,
dcid:country/MNG,2021-09,6077,dcid:Count_BirthEvent_LiveBirth,
dcid:country/MNG,2021-08,5783,dcid:Count_BirthEvent_LiveBirth,
dcid:country/MNG,2021-07,6435,dcid:Count_BirthEvent_LiveBirth,
dcid:country/MNG,2021-06,6361,dcid:Count_BirthEvent_LiveBirth,
dcid:country/MNG,2021-05,6281,dcid:Count_BirthEvent_LiveBirth,
dcid:country/MNG,2021-04,6207,dcid:Count_BirthEvent_LiveBirth,
dcid:country/MNG,2021-03,6357,dcid:Count_BirthEvent_LiveBirth,
dcid:country/MNG,2021-02,5624,dcid:Count_BirthEvent_LiveBirth,
dcid:country/MNG,2021-01,5771,dcid:Count_BirthEvent_LiveBirth,
dcid:country/MNG,2020-12,6347,dcid:Count_BirthEvent_LiveBirth,
dcid:country/MNG,2020-11,6077,dcid:Count_BirthEvent_LiveBirth,
dcid:country/MNG,2020-10,6347,dcid:Count_BirthEvent_LiveBirth,
dcid:country/MNG,2020-09,6220,dcid:Count_BirthEvent_LiveBirth,
dcid:country/MNG,2020-08,6586,dcid:Count_BirthEvent_LiveBirth,
dcid:country/MNG,2020-07,6815,dcid:Count_BirthEvent_LiveBirth,
dcid:country/MNG,2020-06,6276,dcid:Count_BirthEvent_LiveBirth,
dcid:country/MNG,2020-05,6478,dcid:Count_BirthEvent_LiveBirth,
dcid:country/MNG,2020-04,6452,dcid:Count_BirthEvent_LiveBirth,
dcid:country/MNG,2020-03,6688,dcid:Count_BirthEvent_LiveBirth,
dcid:country/MNG,2020-02,5715,dcid:Count_BirthEvent_LiveBirth,
dcid:country/MNG,2020-01,6260,dcid:Count_BirthEvent_LiveBirth,
dcid:country/MNG,2019-12,6601,dcid:Count_BirthEvent_LiveBirth,
dcid:country/MNG,2019-11,6352,dcid:Count_BirthEvent_LiveBirth,
dcid:country/MNG,2019-10,6745,dcid:Count_BirthEvent_LiveBirth,
dcid:country/MNG,2019-09,6597,dcid:Count_BirthEvent_LiveBirth,
dcid:country/MNG,2019-08,6620,dcid:Count_BirthEvent_LiveBirth,
dcid:country/MNG,2019-07,6947,dcid:Count_BirthEvent_LiveBirth,
dcid:country/MNG,2019-06,6387,dcid:Count_BirthEvent_LiveBirth,
dcid:country/MNG,2019-05,6899,dcid:Count_BirthEvent_LiveBirth,
dcid:country/MNG,2019-04,6723,dcid:Count_BirthEvent_LiveBirth,
dcid:country/MNG,2019-03,6527,dcid:Count_BirthEvent_LiveBirth,
dcid:country/MNG,2019-02,5824,dcid:Count_BirthEvent_LiveBirth,
dcid:country/MNG,2019-01,6001,dcid:Count_BirthEvent_LiveBirth,
dcid:country/MNG,2018-12,6568,dcid:Count_BirthEvent_LiveBirth,
dcid:country/MNG,2018-11,6444,dcid:Count_BirthEvent_LiveBirth,
dcid:country/MNG,2018-10,6554,dcid:Count_BirthEvent_LiveBirth,
dcid:country/MNG,2018-09,6284,dcid:Count_BirthEvent_LiveBirth,
dcid:country/MNG,2018-08,6729,dcid:Count_BirthEvent_LiveBirth,
dcid:country/MNG,2018-07,6638,dcid:Count_BirthEvent_LiveBirth,
dcid:country/MNG,2018-06,6525,dcid:Count_BirthEvent_LiveBirth,
dcid:country/MNG,2018-05,6476,dcid:Count_BirthEvent_LiveBirth,
dcid:country/MNG,2018-04,6639,dcid:Count_BirthEvent_LiveBirth,
dcid:country/MNG,2018-03,6654,dcid:Count_BirthEvent_LiveBirth,
dcid:country/MNG,2018-02,5746,dcid:Count_BirthEvent_LiveBirth,
dcid:country/MNG,2018-01,6271,dcid:Count_BirthEvent_LiveBirth,
dcid:country/MNG,2017-12,6533,dcid:Count_BirthEvent_LiveBirth,
dcid:country/MNG,2017-11,6608,dcid:Count_BirthEvent_LiveBirth,
dcid:country/MNG,2017-10,6447,dcid:Count_BirthEvent_LiveBirth,
dcid:country/MNG,2017-09,6176,dcid:Count_BirthEvent_LiveBirth,
dcid:country/MNG,2017-08,6319,dcid:Count_BirthEvent_LiveBirth,
dcid:country/MNG,2017-07,6709,dcid:Count_BirthEvent_LiveBirth,
dcid:country/MNG,2017-06,6393,dcid:Count_BirthEvent_LiveBirth,
dcid:country/MNG,2017-05,6353,dcid:Count_BirthEvent_LiveBirth,
dcid:country/MNG,2017-04,6148,dcid:Count_BirthEvent_LiveBirth,
dcid:country/MNG,2017-03,6369,dcid:Count_BirthEvent_LiveBirth,
dcid:country/MNG,2017-02,4771,dcid:Count_BirthEvent_LiveBirth,
dcid:country/MNG,2017-01,5502,dcid:Count_BirthEvent_LiveBirth,
dcid:country/MNG,2016-12,5994,dcid:Count_BirthEvent_LiveBirth,
dcid:country/MNG,2016-11,6305,dcid:Count_BirthEvent_LiveBirth,
dcid:country/MNG,2016-10,6575,dcid:Count_BirthEvent_LiveBirth,
dcid:country/MNG,2016-09,6560,dcid:Count_BirthEvent_LiveBirth,
dcid:country/MNG,2016-08,6944,dcid:Count_BirthEvent_LiveBirth,
dcid:country/MNG,2016-07,6949,dcid:Count_BirthEvent_LiveBirth,
dcid:country/MNG,2016-06,6651,dcid:Count_BirthEvent_LiveBirth,
dcid:country/MNG,2016-05,6816,dcid:Count_BirthEvent_LiveBirth,
dcid:country/MNG,2016-04,6259,dcid:Count_BirthEvent_LiveBirth,
dcid:country/MNG,2016-03,6682,dcid:Count_BirthEvent_LiveBirth,
dcid:country/MNG,2016-02,6155,dcid:Count_BirthEvent_LiveBirth,
dcid:country/MNG,2016-01,6304,dcid:Count_BirthEvent_LiveBirth,
dcid:wikidataId/Q191792,2026-07,212,dcid:Count_BirthEvent_LiveBirth,
dcid:wikidataId/Q191792,2026-06,196,dcid:Count_BirthEvent_LiveBirth,
dcid:wikidataId/Q191792,2026-05,205,dcid:Count_BirthEvent_LiveBirth,
dcid:wikidataId/Q191792,2026-04,214,dcid:Count_BirthEvent_LiveBirth,
dcid:wikidataId/Q191792,2026-03,230,dcid:Count_BirthEvent_LiveBirth,
dcid:wikidataId/Q191792,2026-02,165,dcid:Count_BirthEvent_LiveBirth,
dcid:wikidataId/Q191792,2026-01,187,dcid:Count_BirthEvent_LiveBirth,
dcid:wikidataId/Q191792,2025-12,202,dcid:Count_BirthEvent_LiveBirth,
dcid:wikidataId/Q191792,2025-11,169,dcid:Count_BirthEvent_LiveBirth,
dcid:wikidataId/Q191792,2025-10,204,dcid:Count_BirthEvent_LiveBirth,
dcid:wikidataId/Q191792,2025-09,184,dcid:Count_BirthEvent_LiveBirth,
dcid:wikidataId/Q191792,2025-08,221,dcid:Count_BirthEvent_LiveBirth,
dcid:wikidataId/Q191792,2025-07,227,dcid:Count_BirthEvent_LiveBirth,
dcid:wikidataId/Q191792,2025-06,208,dcid:Count_BirthEvent_LiveBirth,
dcid:wikidataId/Q191792,2025-05,210,dcid:Count_BirthEvent_LiveBirth,
dcid:wikidataId/Q191792,2025-04,241,dcid:Count_BirthEvent_LiveBirth,
dcid:wikidataId/Q191792,2025-03,192,dcid:Count_BirthEvent_LiveBirth,
dcid:wikidataId/Q191792,2025-02,184,dcid:Count_BirthEvent_LiveBirth,
dcid:wikidataId/Q191792,2025-01,207,dcid:Count_BirthEvent_LiveBirth,
dcid:wikidataId/Q191792,2024-12,202,dcid:Count_BirthEvent_LiveBirth,
dcid:wikidataId/Q191792,2024-11,193,dcid:Count_BirthEvent_LiveBirth,
dcid:wikidataId/Q191792,2024-10,244,dcid:Count_BirthEvent_LiveBirth,
dcid:wikidataId/Q191792,2024-09,219,dcid:Count_BirthEvent_LiveBirth,
dcid:wikidataId/Q191792,2024-08,213,dcid:Count_BirthEvent_LiveBirth,
dcid:wikidataId/Q191792,2024-07,218,dcid:Count_BirthEvent_LiveBirth,
dcid:wikidataId/Q191792,2024-06,228,dcid:Count_BirthEvent_LiveBirth,
dcid:wikidataId/Q191792,2024-05,239,dcid:Count_BirthEvent_LiveBirth,
dcid:wikidataId/Q191792,2024-04,199,dcid:Count_BirthEvent_LiveBirth,
dcid:wikidataId/Q191792,2024-03,198,dcid:Count_BirthEvent_LiveBirth,
dcid:wikidataId/Q191792,2024-02,179,dcid:Count_BirthEvent_LiveBirth,
dcid:wikidataId/Q191792,2024-01,205,dcid:Count_BirthEvent_LiveBirth,
dcid:wikidataId/Q191792,2023-12,198,dcid:Count_BirthEvent_LiveBirth,
dcid:wikidataId/Q191792,2023-11,212,dcid:Count_BirthEvent_LiveBirth,
dcid:wikidataId/Q191792,2023-10,205,dcid:Count_BirthEvent_LiveBirth,
dcid:wikidataId/Q191792,2023-09,245,dcid:Count_BirthEvent_LiveBirth,
dcid:wikidataId/Q191792,2023-08,220,dcid:Count_BirthEvent_LiveBirth,
dcid:wikidataId/Q191792,2023-07,259,dcid:Count_BirthEvent_LiveBirth,
dcid:wikidataId/Q191792,2023-06,220,dcid:Count_BirthEvent_LiveBirth,
dcid:wikidataId/Q191792,2023-05,229,dcid:Count_BirthEvent_LiveBirth,
dcid:wikidataId/Q191792,2023-04,247,dcid:Count_BirthEvent_LiveBirth,
dcid:wikidataId/Q191792,2023-03,253,dcid:Count_BirthEvent_LiveBirth,
dcid:wikidataId/Q191792,2023-02,202,dcid:Count_BirthEvent_LiveBirth,
dcid:wikidataId/Q191792,2023-01,217,dcid:Count_BirthEvent_LiveBirth,
dcid:wikidataId/Q191792,2022-12,232,dcid:Count_BirthEvent_LiveBirth,
dcid:wikidataId/Q191792,2022-11,252,dcid:Count_BirthEvent_LiveBirth,
dcid:wikidataId/Q191792,2022-10,235,dcid:Count_BirthEvent_LiveBirth,
dcid:wikidataId/Q191792,2022-09,255,dcid:Count_BirthEvent_LiveBirth,
dcid:wikidataId/Q191792,2022-08,249,dcid:Count_BirthEvent_LiveBirth,
dcid:wikidataId/Q191792,2022-07,234,dcid:Count_BirthEvent_LiveBirth,
dcid:wikidataId/Q191792,2022-06,237,dcid:Count_BirthEvent_LiveBirth,
dcid:wikidataId/Q191792,2022-05,240,dcid:Count_BirthEvent_LiveBirth,
dcid:wikidataId/Q191792,2022-04,211,dcid:Count_BirthEvent_LiveBirth,
dcid:wikidataId/Q191792,2022-03,238,dcid:Count_BirthEvent_LiveBirth,
dcid:wikidataId/Q191792,2022-02,189,dcid:Count_BirthEvent_LiveBirth,
dcid:wikidataId/Q191792,2022-01,202,dcid:Count_BirthEvent_LiveBirth,
dcid:wikidataId/Q191792,2021-12,231,dcid:Count_BirthEvent_LiveBirth,
dcid:wikidataId/Q191792,2021-11,226,dcid:Count_BirthEvent_LiveBirth,
dcid:wikidataId/Q191792,2021-10,243,dcid:Count_BirthEvent_LiveBirth,
dcid:wikidataId/Q191792,2021-09,273,dcid:Count_BirthEvent_LiveBirth,
dcid:wikidataId/Q191792,2021-08,250,dcid:Count_BirthEvent_LiveBirth,
dcid:wikidataId/Q191792,2021-07,274,dcid:Count_BirthEvent_LiveBirth,
dcid:wikidataId/Q191792,2021-06,239,dcid:Count_BirthEvent_LiveBirth,
dcid:wikidataId/Q191792,2021-05,261,dcid:Count_BirthEvent_LiveBirth,
dcid:wikidataId/Q191792,2021-04,239,dcid:Count_BirthEvent_LiveBirth,
dcid:wikidataId/Q191792,2021-03,263,dcid:Count_BirthEvent_LiveBirth,
dcid:wikidataId/Q191792,2021-02,216,dcid:Count_BirthEvent_LiveBirth,
dcid:wikidataId/Q191792,2021-01,212,dcid:Count_BirthEvent_LiveBirth,
dcid:wikidataId/Q191792,2020-12,249,dcid:Count_BirthEvent_LiveBirth,
dcid:wikidataId/Q191792,2020-11,207,dcid:Count_BirthEvent_LiveBirth,
dcid:wikidataId/Q191792,2020-10,253,dcid:Count_BirthEvent_LiveBirth,
dcid:wikidataId/Q191792,2020-09,251,dcid:Count_BirthEvent_LiveBirth,
dcid:wikidataId/Q191792,2020-08,259,dcid:Count_BirthEvent_LiveBirth,
dcid:wikidataId/Q191792,2020-07,244,dcid:Count_BirthEvent_LiveBirth,
dcid:wikidataId/Q191792,2020-06,232,dcid:Count_BirthEvent_LiveBirth,
dcid:wikidataId/Q191792,2020-05,236,dcid:Count_BirthEvent_LiveBirth,
dcid:wikidataId/Q191792,2020-04,274,dcid:Count_BirthEvent_LiveBirth,
dcid:wikidataId/Q191792,2020-03,249,dcid:Count_BirthEvent_LiveBirth,
dcid:wikidataId/Q191792,2020-02,181,dcid:Count_BirthEvent_LiveBirth,
dcid:wikidataId/Q191792,2020-01,229,dcid:Count_BirthEvent_LiveBirth,
dcid:wikidataId/Q191792,2019-12,258,dcid:Count_BirthEvent_LiveBirth,
dcid:wikidataId/Q191792,2019-11,199,dcid:Count_BirthEvent_LiveBirth,
dcid:wikidataId/Q191792,2019-10,283,dcid:Count_BirthEvent_LiveBirth,
dcid:wikidataId/Q191792,2019-09,211,dcid:Count_BirthEvent_LiveBirth,
dcid:wikidataId/Q191792,2019-08,275,dcid:Count_BirthEvent_LiveBirth,
dcid:wikidataId/Q191792,2019-07,292,dcid:Count_BirthEvent_LiveBirth,
dcid:wikidataId/Q191792,2019-06,245,dcid:Count_BirthEvent_LiveBirth,
dcid:wikidataId/Q191792,2019-05,263,dcid:Count_BirthEvent_LiveBirth,
dcid:wikidataId/Q191792,2019-04,246,dcid:Count_BirthEvent_LiveBirth,
dcid:wikidataId/Q191792,2019-03,265,dcid:Count_BirthEvent_LiveBirth,
dcid:wikidataId/Q191792,2019-02,222,dcid:Count_BirthEvent_LiveBirth,
dcid:wikidataId/Q191792,2019-01,231,dcid:Count_BirthEvent_LiveBirth,
dcid:wikidataId/Q191792,2018-12,246,dcid:Count_BirthEvent_LiveBirth,
dcid:wikidataId/Q191792,2018-11,244,dcid:Count_BirthEvent_LiveBirth,
dcid:wikidataId/Q191792,2018-10,242,dcid:Count_BirthEvent_LiveBirth,
dcid:wikidataId/Q191792,2018-09,199,dcid:Count_BirthEvent_LiveBirth,
dcid:wikidataId/Q191792,2018-08,258,dcid:Count_BirthEvent_LiveBirth,
dcid:wikidataId/Q191792,2018-07,251,dcid:Count_BirthEvent_LiveBirth,
dcid:wikidataId/Q191792,2018-06,259,dcid:Count_BirthEvent_LiveBirth,
dcid:wikidataId/Q191792,2018-05,247,dcid:Count_BirthEvent_LiveBirth,
dcid:wikidataId/Q191792,2018-04,273,dcid:Count_BirthEvent_LiveBirth,
dcid:wikidataId/Q191792,2018-03,254,dcid:Count_BirthEvent_LiveBirth,
dcid:wikidataId/Q191792,2018-02,199,dcid:Count_BirthEvent_LiveBirth,
dcid:wikidataId/Q191792,2018-01,247,dcid:Count_BirthEvent_LiveBirth,
dcid:wikidataId/Q191792,2017-12,230,dcid:Count_BirthEvent_LiveBirth,
dcid:wikidataId/Q191792,2017-11,236,dcid:Count_BirthEvent_LiveBirth,
dcid:wikidataId/Q191792,2017-10,246,dcid:Count_BirthEvent_LiveBirth,
dcid:wikidataId/Q191792,2017-09,226,dcid:Count_BirthEvent_LiveBirth,
dcid:wikidataId/Q191792,2017-08,215,dcid:Count_BirthEvent_LiveBirth,
dcid:wikidataId/Q191792,2017-07,249,dcid:Count_BirthEvent_LiveBirth,
dcid:wikidataId/Q191792,2017-06,268,dcid:Count_BirthEvent_LiveBirth,
dcid:wikidataId/Q191792,2017-05,237,dcid:Count_BirthEvent_LiveBirth,
dcid:wikidataId/Q191792,2017-04,248,dcid:Count_BirthEvent_LiveBirth,
dcid:wikidataId/Q191792,2017-03,257,dcid:Count_BirthEvent_LiveBirth,
dcid:wikidataId/Q191792,2017-02,220,dcid:Count_BirthEvent_LiveBirth,
dcid:wikidataId/Q191792,2017-01,217,dcid:Count_BirthEvent_LiveBirth,
dcid:wikidataId/Q191792,2016-12,249,dcid:Count_BirthEvent_LiveBirth,
dcid:wikidataId/Q191792,2016-11,206,dcid:Count_BirthEvent_LiveBirth,
dcid:wikidataId/Q191792,2016-10,259,dcid:Count_BirthEvent_LiveBirth,
dcid:wikidataId/Q191792,2016-09,227,dcid:Count_BirthEvent_LiveBirth,
dcid:wikidataId/Q191792,2016-08,261,dcid:Count_BirthEvent_LiveBirth,
dcid:wikidataId/Q191792,2016-07,204,dcid:Count_BirthEvent_LiveBirth,
dcid:wikidataId/Q191792,2016-06,229,dcid:Count_BirthEvent_LiveBirth,
dcid:wikidataId/Q191792,2016-05,260,dcid:Count_BirthEvent_LiveBirth,
dcid:wikidataId/Q191792,2016-04,248,dcid:Count_BirthEvent_LiveBirth,
dcid:wikidataId/Q191792,2016-03,238,dcid:Count_BirthEvent_LiveBirth,
dcid:wikidataId/Q191792,2016-02,227,dcid:Count_BirthEvent_LiveBirth,
dcid:wikidataId/Q191792,2016-01,223,dcid:Count_BirthEvent_LiveBirth,
dcid:wikidataId/Q192945,2026-07,77,dcid:Count_BirthEvent_LiveBirth,
dcid:wikidataId/Q192945,2026-06,55,dcid:Count_BirthEvent_LiveBirth,
dcid:wikidataId/Q192945,2026-05,73,dcid:Count_BirthEvent_LiveBirth,
dcid:wikidataId/Q192945,2026-04,46,dcid:Count_BirthEvent_LiveBirth,
dcid:wikidataId/Q192945,2026-03,60,dcid:Count_BirthEvent_LiveBirth,
dcid:wikidataId/Q192945,2026-02,57,dcid:Count_BirthEvent_LiveBirth,
dcid:wikidataId/Q192945,2026-01,73,dcid:Count_BirthEvent_LiveBirth,
dcid:wikidataId/Q192945,2025-12,62,dcid:Count_BirthEvent_LiveBirth,
dcid:wikidataId/Q192945,2025-11,70,dcid:Count_BirthEvent_LiveBirth,
dcid:wikidataId/Q192945,2025-10,65,dcid:Count_BirthEvent_LiveBirth,
dcid:wikidataId/Q192945,2025-09,68,dcid:Count_BirthEvent_LiveBirth,
dcid:wikidataId/Q192945,2025-08,61,dcid:Count_BirthEvent_LiveBirth,
dcid:wikidataId/Q192945,2025-07,68,dcid:Count_BirthEvent_LiveBirth,
dcid:wikidataId/Q192945,2025-06,70,dcid:Count_BirthEvent_LiveBirth,
dcid:wikidataId/Q192945,2025-05,67,dcid:Count_BirthEvent_LiveBirth,
dcid:wikidataId/Q192945,2025-04,70,dcid:Count_BirthEvent_LiveBirth,
dcid:wikidataId/Q192945,2025-03,66,dcid:Count_BirthEvent_LiveBirth,
dcid:wikidataId/Q192945,2025-02,73,dcid:Count_BirthEvent_LiveBirth,
dcid:wikidataId/Q192945,2025-01,73,dcid:Count_BirthEvent_LiveBirth,
dcid:wikidataId/Q192945,2024-12,69,dcid:Count_BirthEvent_LiveBirth,
dcid:wikidataId/Q192945,2024-11,73,dcid:Count_BirthEvent_LiveBirth,
dcid:wikidataId/Q192945,2024-10,84,dcid:Count_BirthEvent_LiveBirth,
dcid:wikidataId/Q192945,2024-09,78,dcid:Count_BirthEvent_LiveBirth,
dcid:wikidataId/Q192945,2024-08,54,dcid:Count_BirthEvent_LiveBirth,
dcid:wikidataId/Q192945,2024-07,67,dcid:Count_BirthEvent_LiveBirth,
dcid:wikidataId/Q192945,2024-06,71,dcid:Count_BirthEvent_LiveBirth,
dcid:wikidataId/Q192945,2024-05,86,dcid:Count_BirthEvent_LiveBirth,
dcid:wikidataId/Q192945,2024-04,94,dcid:Count_BirthEvent_LiveBirth,
dcid:wikidataId/Q192945,2024-03,60,dcid:Count_BirthEvent_LiveBirth,
dcid:wikidataId/Q192945,2024-02,63,dcid:Count_BirthEvent_LiveBirth,
dcid:wikidataId/Q192945,2024-01,63,dcid:Count_BirthEvent_LiveBirth,
dcid:wikidataId/Q192945,2023-12,65,dcid:Count_BirthEvent_LiveBirth,
dcid:wikidataId/Q192945,2023-11,107,dcid:Count_BirthEvent_LiveBirth,
dcid:wikidataId/Q192945,2023-10,71,dcid:Count_BirthEvent_LiveBirth,
dcid:wikidataId/Q192945,2023-09,77,dcid:Count_BirthEvent_LiveBirth,
dcid:wikidataId/Q192945,2023-08,95,dcid:Count_BirthEvent_LiveBirth,
dcid:wikidataId/Q192945,2023-07,64,dcid:Count_BirthEvent_LiveBirth,
dcid:wikidataId/Q192945,2023-06,74,dcid:Count_BirthEvent_LiveBirth,
dcid:wikidataId/Q192945,2023-05,81,dcid:Count_BirthEvent_LiveBirth,
dcid:wikidataId/Q192945,2023-04,86,dcid:Count_BirthEvent_LiveBirth,
dcid:wikidataId/Q192945,2023-03,88,dcid:Count_BirthEvent_LiveBirth,
dcid:wikidataId/Q192945,2023-02,81,dcid:Count_BirthEvent_LiveBirth,
dcid:wikidataId/Q192945,2023-01,94,dcid:Count_BirthEvent_LiveBirth,
dcid:wikidataId/Q192945,2022-12,91,dcid:Count_BirthEvent_LiveBirth,
dcid:wikidataId/Q192945,2022-11,90,dcid:Count_BirthEvent_LiveBirth,
dcid:wikidataId/Q192945,2022-10,101,dcid:Count_BirthEvent_LiveBirth,
dcid:wikidataId/Q192945,2022-09,98,dcid:Count_BirthEvent_LiveBirth,
dcid:wikidataId/Q192945,2022-08,87,dcid:Count_BirthEvent_LiveBirth,
dcid:wikidataId/Q192945,2022-07,94,dcid:Count_BirthEvent_LiveBirth,
dcid:wikidataId/Q192945,2022-06,84,dcid:Count_BirthEvent_LiveBirth,
dcid:wikidataId/Q192945,2022-05,88,dcid:Count_BirthEvent_LiveBirth,
dcid:wikidataId/Q192945,2022-04,103,dcid:Count_BirthEvent_LiveBirth,
dcid:wikidataId/Q192945,2022-03,79,dcid:Count_BirthEvent_LiveBirth,
dcid:wikidataId/Q192945,2022-02,62,dcid:Count_BirthEvent_LiveBirth,
dcid:wikidataId/Q192945,2022-01,66,dcid:Count_BirthEvent_LiveBirth,
dcid:wikidataId/Q192945,2021-12,105,dcid:Count_BirthEvent_LiveBirth,
dcid:wikidataId/Q192945,2021-11,96,dcid:Count_BirthEvent_LiveBirth,
dcid:wikidataId/Q192945,2021-10,112,dcid:Count_BirthEvent_LiveBirth,
dcid:wikidataId/Q192945,2021-09,100,dcid:Count_BirthEvent_LiveBirth,
dcid:wikidataId/Q192945,2021-08,117,dcid:Count_BirthEvent_LiveBirth,
dcid:wikidataId/Q192945,2021-07,98,dcid:Count_BirthEvent_LiveBirth,
dcid:wikidataId/Q192945,2021-06,100,dcid:Count_BirthEvent_LiveBirth,
dcid:wikidataId/Q192945,2021-05,124,dcid:Count_BirthEvent_LiveBirth,
dcid:wikidataId/Q192945,2021-04,122,dcid:Count_BirthEvent_LiveBirth,
dcid:wikidataId/Q192945,2021-03,110,dcid:Count_BirthEvent_LiveBirth,
dcid:wikidataId/Q192945,2021-02,104,dcid:Count_BirthEvent_LiveBirth,
dcid:wikidataId/Q192945,2021-01,108,dcid:Count_BirthEvent_LiveBirth,
dcid:wikidataId/Q192945,2020-12,106,dcid:Count_BirthEvent_LiveBirth,
dcid:wikidataId/Q192945,2020-11,118,dcid:Count_BirthEvent_LiveBirth,
dcid:wikidataId/Q192945,2020-10,92,dcid:Count_BirthEvent_LiveBirth,
dcid:wikidataId/Q192945,2020-09,114,dcid:Count_BirthEvent_LiveBirth,
dcid:wikidataId/Q192945,2020-08,140,dcid:Count_BirthEvent_LiveBirth,
dcid:wikidataId/Q192945,2020-07,121,dcid:Count_BirthEvent_LiveBirth,
dcid:wikidataId/Q192945,2020-06,138,dcid:Count_BirthEvent_LiveBirth,
