observationAbout,observationDate,value,variableMeasured,unit
dcid:country/MNG,2019-09,6541,dcid:Count_Mother_LiveBirth,
dcid:country/MNG,2019-08,6580,dcid:Count_Mother_LiveBirth,
dcid:country/MNG,2019-07,6876,dcid:Count_Mother_LiveBirth,
dcid:country/MNG,2019-06,6336,dcid:Count_Mother_LiveBirth,
dcid:country/MNG,2019-05,6835,dcid:Count_Mother_LiveBirth,
dcid:country/MNG,2019-04,6678,dcid:Count_Mother_LiveBirth,
dcid:country/MNG,2019-03,6483,dcid:Count_Mother_LiveBirth,
dcid:country/MNG,2019-02,5796,dcid:Count_Mother_LiveBirth,
dcid:country/MNG,2019-01,5956,dcid:Count_Mother_LiveBirth,
dcid:country/MNG,2018-12,6539,dcid:Count_Mother_LiveBirth,
dcid:country/MNG,2018-11,6407,dcid:Count_Mother_LiveBirth,
dcid:country/MNG,2018-10,6519,dcid:Count_Mother_LiveBirth,
dcid:country/MNG,2018-09,6233,dcid:Count_Mother_LiveBirth,
dcid:country/MNG,2018-08,6706,dcid:Count_Mother_LiveBirth,
dcid:country/MNG,2018-07,6599,dcid:Count_Mother_LiveBirth,
dcid:country/MNG,2018-06,6481,dcid:Count_Mother_LiveBirth,
dcid:country/MNG,2018-05,6434,dcid:Count_Mother_LiveBirth,
dcid:country/MNG,2018-04,6584,dcid:Count_Mother_LiveBirth,
dcid:country/MNG,2018-03,6616,dcid:Count_Mother_LiveBirth,
dcid:country/MNG,2018-02,5707,dcid:Count_Mother_LiveBirth,
dcid:country/MNG,2018-01,6233,dcid:Count_Mother_LiveBirth,
dcid:country/MNG,2017-12,6495,dcid:Count_Mother_LiveBirth,
dcid:country/MNG,2017-11,6572,dcid:Count_Mother_LiveBirth,
dcid:country/MNG,2017-10,6430,dcid:Count_Mother_LiveBirth,
dcid:country/MNG,2017-09,6139,dcid:Count_Mother_LiveBirth,
dcid:country/MNG,2017-08,6271,dcid:Count_Mother_LiveBirth,
dcid:country/MNG,2017-07,6665,dcid:Count_Mother_LiveBirth,
dcid:country/MNG,2017-06,6363,dcid:Count_Mother_LiveBirth,
dcid:country/MNG,2017-05,6309,dcid:Count_Mother_LiveBirth,
dcid:country/MNG,2017-04,6098,dcid:Count_Mother_LiveBirth,
dcid:country/MNG,2017-03,6337,dcid:Count_Mother_LiveBirth,
dcid:country/MNG,2017-02,4741,dcid:Count_Mother_LiveBirth,
dcid:country/MNG,2017-01,5464,dcid:Count_Mother_LiveBirth,
dcid:country/MNG,2016-12,5960,dcid:Count_Mother_LiveBirth,
dcid:country/MNG,2016-11,6262,dcid:Count_Mother_LiveBirth,
dcid:country/MNG,2016-10,6539,dcid:Count_Mother_LiveBirth,
dcid:country/MNG,2016-09,6533,dcid:Count_Mother_LiveBirth,
dcid:country/MNG,2016-08,6903,dcid:Count_Mother_LiveBirth,
dcid:country/MNG,2016-07,6917,dcid:Count_Mother_LiveBirth,
dcid:country/MNG,2016-06,6625,dcid:Count_Mother_LiveBirth,
dcid:country/MNG,2016-05,6780,dcid:Count_Mother_LiveBirth,
dcid:country/MNG,2016-04,6241,dcid:Count_Mother_LiveBirth,
dcid:country/MNG,2016-03,6652,dcid:Count_Mother_LiveBirth,
dcid:country/MNG,2016-02,6116,dcid:Count_Mother_LiveBirth,
dcid:country/MNG,2016-01,6275,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q207809,2026-05,71,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q207809,2026-04,76,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q207809,2026-03,94,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q207809,2026-02,67,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q207809,2026-01,87,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q207809,2025-12,76,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q207809,2025-11,73,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q207809,2025-10,81,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q207809,2025-09,93,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q207809,2025-08,72,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q207809,2025-07,77,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q207809,2025-06,85,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q207809,2025-05,86,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q207809,2025-04,83,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q207809,2025-03,105,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q207809,2025-02,85,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q207809,2025-01,88,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q207809,2024-12,84,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q207809,2024-11,75,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q207809,2024-10,100,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q207809,2024-09,88,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q207809,2024-08,77,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q207809,2024-07,97,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q207809,2024-06,83,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q207809,2024-05,96,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q207809,2024-04,104,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q207809,2024-03,98,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q207809,2024-02,77,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q207809,2024-01,92,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q207809,2023-12,78,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q207809,2023-11,102,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q207809,2023-10,95,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q207809,2023-09,108,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q207809,2023-08,108,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q207809,2023-07,109,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q207809,2023-06,97,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q207809,2023-05,111,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q207809,2023-04,139,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q207809,2023-03,133,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q207809,2023-02,111,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q207809,2023-01,129,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q207809,2022-12,133,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q207809,2022-11,115,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q207809,2022-10,124,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q207809,2022-09,107,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q207809,2022-08,113,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q207809,2022-07,110,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q207809,2022-06,88,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q207809,2022-05,124,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q207809,2022-04,120,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q207809,2022-03,116,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q207809,2022-02,96,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q207809,2022-01,96,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q207809,2021-12,96,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q207809,2021-11,117,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q207809,2021-10,146,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q207809,2021-09,112,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q207809,2021-08,125,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q207809,2021-07,159,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q207809,2021-06,152,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q207809,2021-05,165,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q207809,2021-04,144,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q207809,2021-03,129,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q207809,2021-02,158,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q207809,2021-01,139,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q207809,2020-12,134,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q207809,2020-11,130,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q207809,2020-10,121,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q207809,2020-09,136,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q207809,2020-08,135,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q207809,2020-07,145,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q207809,2020-06,146,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q207809,2020-05,120,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q207809,2020-04,156,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q207809,2020-03,167,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q207809,2020-02,125,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q207809,2020-01,113,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q207809,2019-12,136,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q207809,2019-11,160,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q207809,2019-10,148,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q207809,2019-09,134,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q207809,2019-08,161,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q207809,2019-07,151,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q207809,2019-06,120,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q207809,2019-05,142,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q207809,2019-04,152,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q207809,2019-03,138,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q207809,2019-02,124,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q207809,2019-01,132,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q207809,2018-12,145,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q207809,2018-11,132,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q207809,2018-10,158,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q207809,2018-09,137,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q207809,2018-08,120,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q207809,2018-07,164,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q207809,2018-06,151,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q207809,2018-05,127,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q207809,2018-04,144,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q207809,2018-03,156,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q207809,2018-02,129,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q207809,2018-01,174,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q207809,2017-12,129,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q207809,2017-11,191,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q207809,2017-10,121,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q207809,2017-09,168,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q207809,2017-08,156,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q207809,2017-07,186,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q207809,2017-06,152,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q207809,2017-05,149,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q207809,2017-04,163,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q207809,2017-03,189,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q207809,2017-02,130,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q207809,2017-01,156,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q207809,2016-12,131,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q207809,2016-11,169,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q207809,2016-10,171,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q207809,2016-09,169,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q207809,2016-08,160,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q207809,2016-07,185,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q207809,2016-06,173,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q207809,2016-05,171,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q207809,2016-04,152,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q207809,2016-03,164,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q207809,2016-02,152,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q207809,2016-01,154,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q276200,2026-05,107,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q276200,2026-04,94,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q276200,2026-03,98,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q276200,2026-02,101,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q276200,2026-01,97,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q276200,2025-12,94,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q276200,2025-11,108,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q276200,2025-10,106,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q276200,2025-09,108,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q276200,2025-08,110,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q276200,2025-07,91,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q276200,2025-06,111,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q276200,2025-05,95,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q276200,2025-04,116,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q276200,2025-03,106,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q276200,2025-02,116,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q276200,2025-01,101,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q276200,2024-12,109,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q276200,2024-11,122,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q276200,2024-10,116,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q276200,2024-09,125,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q276200,2024-08,104,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q276200,2024-07,120,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q276200,2024-06,117,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q276200,2024-05,119,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q276200,2024-04,132,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q276200,2024-03,130,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q276200,2024-02,116,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q276200,2024-01,100,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q276200,2023-12,129,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q276200,2023-11,134,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q276200,2023-10,115,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q276200,2023-09,124,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q276200,2023-08,134,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q276200,2023-07,158,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q276200,2023-06,134,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q276200,2023-05,137,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q276200,2023-04,122,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q276200,2023-03,152,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q276200,2023-02,129,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q276200,2023-01,135,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q276200,2022-12,163,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q276200,2022-11,125,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q276200,2022-10,156,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q276200,2022-09,148,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q276200,2022-08,183,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q276200,2022-07,154,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q276200,2022-06,121,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q276200,2022-05,132,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q276200,2022-04,126,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q276200,2022-03,140,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q276200,2022-02,107,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q276200,2022-01,111,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q276200,2021-12,143,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q276200,2021-11,143,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q276200,2021-10,127,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q276200,2021-09,179,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q276200,2021-08,174,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q276200,2021-07,161,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q276200,2021-06,144,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q276200,2021-05,165,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q276200,2021-04,180,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q276200,2021-03,174,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q276200,2021-02,133,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q276200,2021-01,121,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q276200,2020-12,178,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q276200,2020-11,160,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q276200,2020-10,155,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q276200,2020-09,178,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q276200,2020-08,187,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q276200,2020-07,166,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q276200,2020-06,183,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q276200,2020-05,177,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q276200,2020-04,163,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q276200,2020-03,193,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q276200,2020-02,149,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q276200,2020-01,155,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q276200,2019-12,183,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q276200,2019-11,181,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q276200,2019-10,174,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q276200,2019-09,153,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q276200,2019-08,168,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q276200,2019-07,189,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q276200,2019-06,200,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q276200,2019-05,202,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q276200,2019-04,165,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q276200,2019-03,174,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q276200,2019-02,148,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q276200,2019-01,152,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q276200,2018-12,187,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q276200,2018-11,196,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q276200,2018-10,153,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q276200,2018-09,156,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q276200,2018-08,185,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q276200,2018-07,176,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q276200,2018-06,166,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q276200,2018-05,171,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q276200,2018-04,191,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q276200,2018-03,163,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q276200,2018-02,136,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q276200,2018-01,186,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q276200,2017-12,185,dcid:Count_Mother_LiveBirth,
