observationAbout,observationDate,value,variableMeasured
dcid:wikidataId/Q191792,2018,216,dcid:Count_Student_Male_UniversityEducation
dcid:wikidataId/Q191792,2017,254,dcid:Count_Student_Male_UniversityEducation
dcid:wikidataId/Q191792,2016,345,dcid:Count_Student_Male_UniversityEducation
dcid:wikidataId/Q191792,2015,456,dcid:Count_Student_Male_UniversityEducation
dcid:wikidataId/Q191792,2014,573,dcid:Count_Student_Male_UniversityEducation
dcid:wikidataId/Q191792,2013,642,dcid:Count_Student_Male_UniversityEducation
dcid:wikidataId/Q191792,2012,646,dcid:Count_Student_Male_UniversityEducation
dcid:wikidataId/Q191792,2011,573,dcid:Count_Student_Male_UniversityEducation
dcid:wikidataId/Q191792,2010,611,dcid:Count_Student_Male_UniversityEducation
dcid:wikidataId/Q192945,2025,2048,dcid:Count_Student_Male_UniversityEducation
dcid:wikidataId/Q192945,2024,637,dcid:Count_Student_Male_UniversityEducation
dcid:wikidataId/Q192945,2023,721,dcid:Count_Student_Male_UniversityEducation
dcid:wikidataId/Q192945,2022,735,dcid:Count_Student_Male_UniversityEducation
dcid:wikidataId/Q192945,2021,791,dcid:Count_Student_Male_UniversityEducation
dcid:wikidataId/Q192945,2020,377,dcid:Count_Student_Male_UniversityEducation
dcid:wikidataId/Q192945,2019,296,dcid:Count_Student_Male_UniversityEducation
dcid:wikidataId/Q192945,2018,430,dcid:Count_Student_Male_UniversityEducation
dcid:wikidataId/Q192945,2017,470,dcid:Count_Student_Male_UniversityEducation
dcid:wikidataId/Q192945,2016,488,dcid:Count_Student_Male_UniversityEducation
dcid:wikidataId/Q192945,2015,468,dcid:Count_Student_Male_UniversityEducation
dcid:wikidataId/Q192945,2014,505,dcid:Count_Student_Male_UniversityEducation
dcid:wikidataId/Q192945,2013,578,dcid:Count_Student_Male_UniversityEducation
dcid:wikidataId/Q192945,2012,571,dcid:Count_Student_Male_UniversityEducation
dcid:wikidataId/Q192945,2011,542,dcid:Count_Student_Male_UniversityEducation
dcid:wikidataId/Q192945,2010,1067,dcid:Count_Student_Male_UniversityEducation
dcid:wikidataId/Q167764,2025,2441,dcid:Count_Student_Male_UniversityEducation
dcid:wikidataId/Q167764,2024,101,dcid:Count_Student_Male_UniversityEducation
dcid:wikidataId/Q167764,2023,139,dcid:Count_Student_Male_UniversityEducation
dcid:wikidataId/Q167764,2022,126,dcid:Count_Student_Male_UniversityEducation
dcid:wikidataId/Q167764,2021,139,dcid:Count_Student_Male_UniversityEducation
dcid:wikidataId/Q167764,2020,121,dcid:Count_Student_Male_UniversityEducation
dcid:wikidataId/Q167764,2019,187,dcid:Count_Student_Male_UniversityEducation
dcid:wikidataId/Q167764,2018,341,dcid:Count_Student_Male_UniversityEducation
dcid:wikidataId/Q167764,2017,181,dcid:Count_Student_Male_UniversityEducation
dcid:wikidataId/Q167764,2016,246,dcid:Count_Student_Male_UniversityEducation
dcid:wikidataId/Q167764,2015,308,dcid:Count_Student_Male_UniversityEducation
dcid:wikidataId/Q167764,2014,383,dcid:Count_Student_Male_UniversityEducation
dcid:wikidataId/Q167764,2013,445,dcid:Count_Student_Male_UniversityEducation
dcid:wikidataId/Q167764,2012,476,dcid:Count_Student_Male_UniversityEducation
dcid:wikidataId/Q167764,2011,487,dcid:Count_Student_Male_UniversityEducation
dcid:wikidataId/Q167764,2010,481,dcid:Count_Student_Male_UniversityEducation
dcid:wikidataId/Q192942,2025,2918,dcid:Count_Student_Male_UniversityEducation
dcid:wikidataId/Q192942,2024,35,dcid:Count_Student_Male_UniversityEducation
dcid:wikidataId/Q192942,2023,26,dcid:Count_Student_Male_UniversityEducation
dcid:wikidataId/Q192942,2022,66,dcid:Count_Student_Male_UniversityEducation
dcid:wikidataId/Q192942,2021,64,dcid:Count_Student_Male_UniversityEducation
dcid:wikidataId/Q192942,2020,65,dcid:Count_Student_Male_UniversityEducation
dcid:wikidataId/Q192942,2019,73,dcid:Count_Student_Male_UniversityEducation
dcid:wikidataId/Q192942,2018,93,dcid:Count_Student_Male_UniversityEducation
dcid:wikidataId/Q192942,2017,83,dcid:Count_Student_Male_UniversityEducation
dcid:wikidataId/Q192942,2016,159,dcid:Count_Student_Male_UniversityEducation
dcid:wikidataId/Q192942,2015,121,dcid:Count_Student_Male_UniversityEducation
dcid:wikidataId/Q192942,2014,142,dcid:Count_Student_Male_UniversityEducation
dcid:wikidataId/Q192942,2013,146,dcid:Count_Student_Male_UniversityEducation
dcid:wikidataId/Q192942,2012,172,dcid:Count_Student_Male_UniversityEducation
dcid:wikidataId/Q192942,2011,93,dcid:Count_Student_Male_UniversityEducation
dcid:wikidataId/Q192942,2010,93,dcid:Count_Student_Male_UniversityEducation
