observationAbout,observationDate,value,variableMeasured
country/MNG,2025,12729,dcid:Count_Student_BachelorOfHumanityAndArts_EnrolledInCollegeOrGraduateSchool
country/MNG,2024,11667,dcid:Count_Student_BachelorOfHumanityAndArts_EnrolledInCollegeOrGraduateSchool
country/MNG,2023,11127,dcid:Count_Student_BachelorOfHumanityAndArts_EnrolledInCollegeOrGraduateSchool
country/MNG,2022,10950,dcid:Count_Student_BachelorOfHumanityAndArts_EnrolledInCollegeOrGraduateSchool
country/MNG,2021,11461,dcid:Count_Student_BachelorOfHumanityAndArts_EnrolledInCollegeOrGraduateSchool
country/MNG,2020,12128,dcid:Count_Student_BachelorOfHumanityAndArts_EnrolledInCollegeOrGraduateSchool
country/MNG,2019,11909,dcid:Count_Student_BachelorOfHumanityAndArts_EnrolledInCollegeOrGraduateSchool
country/MNG,2018,13792,dcid:Count_Student_BachelorOfHumanityAndArts_EnrolledInCollegeOrGraduateSchool
country/MNG,2017,12764,dcid:Count_Student_BachelorOfHumanityAndArts_EnrolledInCollegeOrGraduateSchool
country/MNG,2016,11801,dcid:Count_Student_BachelorOfHumanityAndArts_EnrolledInCollegeOrGraduateSchool
country/MNG,2025,6095,dcid:Count_Student_BachelorOfArtsMajor_EnrolledInCollegeOrGraduateSchool
country/MNG,2024,5408,dcid:Count_Student_BachelorOfArtsMajor_EnrolledInCollegeOrGraduateSchool
country/MNG,2023,5124,dcid:Count_Student_BachelorOfArtsMajor_EnrolledInCollegeOrGraduateSchool
country/MNG,2022,5412,dcid:Count_Student_BachelorOfArtsMajor_EnrolledInCollegeOrGraduateSchool
country/MNG,2021,5360,dcid:Count_Student_BachelorOfArtsMajor_EnrolledInCollegeOrGraduateSchool
country/MNG,2020,4830,dcid:Count_Student_BachelorOfArtsMajor_EnrolledInCollegeOrGraduateSchool
country/MNG,2019,4761,dcid:Count_Student_BachelorOfArtsMajor_EnrolledInCollegeOrGraduateSchool
country/MNG,2018,5698,dcid:Count_Student_BachelorOfArtsMajor_EnrolledInCollegeOrGraduateSchool
country/MNG,2017,4833,dcid:Count_Student_BachelorOfArtsMajor_EnrolledInCollegeOrGraduateSchool
country/MNG,2016,4702,dcid:Count_Student_BachelorOfArtsMajor_EnrolledInCollegeOrGraduateSchool
country/MNG,2025,11072,dcid:Count_Student_BachelorOfSocialSciencesMajorOrCommunicationJournalismAndRelatedMajor_EnrolledInCollegeOrGraduateSchool
country/MNG,2024,10485,dcid:Count_Student_BachelorOfSocialSciencesMajorOrCommunicationJournalismAndRelatedMajor_EnrolledInCollegeOrGraduateSchool
country/MNG,2023,9787,dcid:Count_Student_BachelorOfSocialSciencesMajorOrCommunicationJournalismAndRelatedMajor_EnrolledInCollegeOrGraduateSchool
country/MNG,2022,9001,dcid:Count_Student_BachelorOfSocialSciencesMajorOrCommunicationJournalismAndRelatedMajor_EnrolledInCollegeOrGraduateSchool
country/MNG,2021,8687,dcid:Count_Student_BachelorOfSocialSciencesMajorOrCommunicationJournalismAndRelatedMajor_EnrolledInCollegeOrGraduateSchool
country/MNG,2020,9390,dcid:Count_Student_BachelorOfSocialSciencesMajorOrCommunicationJournalismAndRelatedMajor_EnrolledInCollegeOrGraduateSchool
country/MNG,2019,7529,dcid:Count_Student_BachelorOfSocialSciencesMajorOrCommunicationJournalismAndRelatedMajor_EnrolledInCollegeOrGraduateSchool
country/MNG,2018,7092,dcid:Count_Student_BachelorOfSocialSciencesMajorOrCommunicationJournalismAndRelatedMajor_EnrolledInCollegeOrGraduateSchool
country/MNG,2017,9036,dcid:Count_Student_BachelorOfSocialSciencesMajorOrCommunicationJournalismAndRelatedMajor_EnrolledInCollegeOrGraduateSchool
country/MNG,2016,8199,dcid:Count_Student_BachelorOfSocialSciencesMajorOrCommunicationJournalismAndRelatedMajor_EnrolledInCollegeOrGraduateSchool
country/MNG,2025,4155,dcid:Count_Student_BachelorOfCommunicationJournalismAndRelatedMajor_EnrolledInCollegeOrGraduateSchool
country/MNG,2024,1352,dcid:Count_Student_BachelorOfCommunicationJournalismAndRelatedMajor_EnrolledInCollegeOrGraduateSchool
country/MNG,2023,1285,dcid:Count_Student_BachelorOfCommunicationJournalismAndRelatedMajor_EnrolledInCollegeOrGraduateSchool
country/MNG,2022,1261,dcid:Count_Student_BachelorOfCommunicationJournalismAndRelatedMajor_EnrolledInCollegeOrGraduateSchool
country/MNG,2021,1431,dcid:Count_Student_BachelorOfCommunicationJournalismAndRelatedMajor_EnrolledInCollegeOrGraduateSchool
country/MNG,2020,1451,dcid:Count_Student_BachelorOfCommunicationJournalismAndRelatedMajor_EnrolledInCollegeOrGraduateSchool
country/MNG,2019,1546,dcid:Count_Student_BachelorOfCommunicationJournalismAndRelatedMajor_EnrolledInCollegeOrGraduateSchool
country/MNG,2018,1638,dcid:Count_Student_BachelorOfCommunicationJournalismAndRelatedMajor_EnrolledInCollegeOrGraduateSchool
country/MNG,2017,1482,dcid:Count_Student_BachelorOfCommunicationJournalismAndRelatedMajor_EnrolledInCollegeOrGraduateSchool
country/MNG,2016,1346,dcid:Count_Student_BachelorOfCommunicationJournalismAndRelatedMajor_EnrolledInCollegeOrGraduateSchool
country/MNG,2025,40697,dcid:Count_Student_BachelorOfBusinessAdministrationAndManagementOrLegalProfessionsAndStudiesMajor_EnrolledInCollegeOrGraduateSchool
country/MNG,2024,39561,dcid:Count_Student_BachelorOfBusinessAdministrationAndManagementOrLegalProfessionsAndStudiesMajor_EnrolledInCollegeOrGraduateSchool
country/MNG,2023,39691,dcid:Count_Student_BachelorOfBusinessAdministrationAndManagementOrLegalProfessionsAndStudiesMajor_EnrolledInCollegeOrGraduateSchool
country/MNG,2022,41008,dcid:Count_Student_BachelorOfBusinessAdministrationAndManagementOrLegalProfessionsAndStudiesMajor_EnrolledInCollegeOrGraduateSchool
country/MNG,2021,42955,dcid:Count_Student_BachelorOfBusinessAdministrationAndManagementOrLegalProfessionsAndStudiesMajor_EnrolledInCollegeOrGraduateSchool
country/MNG,2020,47761,dcid:Count_Student_BachelorOfBusinessAdministrationAndManagementOrLegalProfessionsAndStudiesMajor_EnrolledInCollegeOrGraduateSchool
country/MNG,2019,43863,dcid:Count_Student_BachelorOfBusinessAdministrationAndManagementOrLegalProfessionsAndStudiesMajor_EnrolledInCollegeOrGraduateSchool
country/MNG,2018,43296,dcid:Count_Student_BachelorOfBusinessAdministrationAndManagementOrLegalProfessionsAndStudiesMajor_EnrolledInCollegeOrGraduateSchool
country/MNG,2017,40401,dcid:Count_Student_BachelorOfBusinessAdministrationAndManagementOrLegalProfessionsAndStudiesMajor_EnrolledInCollegeOrGraduateSchool
country/MNG,2016,41959,dcid:Count_Student_BachelorOfBusinessAdministrationAndManagementOrLegalProfessionsAndStudiesMajor_EnrolledInCollegeOrGraduateSchool
country/MNG,2025,14201,dcid:Count_Student_BachelorOfLegalProfessionsAndStudiesMajor_EnrolledInCollegeOrGraduateSchool
country/MNG,2024,13359,dcid:Count_Student_BachelorOfLegalProfessionsAndStudiesMajor_EnrolledInCollegeOrGraduateSchool
country/MNG,2023,12727,dcid:Count_Student_BachelorOfLegalProfessionsAndStudiesMajor_EnrolledInCollegeOrGraduateSchool
country/MNG,2022,12707,dcid:Count_Student_BachelorOfLegalProfessionsAndStudiesMajor_EnrolledInCollegeOrGraduateSchool
country/MNG,2021,12790,dcid:Count_Student_BachelorOfLegalProfessionsAndStudiesMajor_EnrolledInCollegeOrGraduateSchool
country/MNG,2020,12776,dcid:Count_Student_BachelorOfLegalProfessionsAndStudiesMajor_EnrolledInCollegeOrGraduateSchool
country/MNG,2019,11248,dcid:Count_Student_BachelorOfLegalProfessionsAndStudiesMajor_EnrolledInCollegeOrGraduateSchool
country/MNG,2018,12322,dcid:Count_Student_BachelorOfLegalProfessionsAndStudiesMajor_EnrolledInCollegeOrGraduateSchool
country/MNG,2017,8903,dcid:Count_Student_BachelorOfLegalProfessionsAndStudiesMajor_EnrolledInCollegeOrGraduateSchool
country/MNG,2016,8825,dcid:Count_Student_BachelorOfLegalProfessionsAndStudiesMajor_EnrolledInCollegeOrGraduateSchool
country/MNG,2025,1940,dcid:Count_Student_BachelorOfNaturalSciencesOrMathAndStatisticsMajor_EnrolledInCollegeOrGraduateSchool
country/MNG,2024,3775,dcid:Count_Student_BachelorOfNaturalSciencesOrMathAndStatisticsMajor_EnrolledInCollegeOrGraduateSchool
country/MNG,2023,3648,dcid:Count_Student_BachelorOfNaturalSciencesOrMathAndStatisticsMajor_EnrolledInCollegeOrGraduateSchool
country/MNG,2022,3434,dcid:Count_Student_BachelorOfNaturalSciencesOrMathAndStatisticsMajor_EnrolledInCollegeOrGraduateSchool
country/MNG,2021,3532,dcid:Count_Student_BachelorOfNaturalSciencesOrMathAndStatisticsMajor_EnrolledInCollegeOrGraduateSchool
country/MNG,2020,3902,dcid:Count_Student_BachelorOfNaturalSciencesOrMathAndStatisticsMajor_EnrolledInCollegeOrGraduateSchool
country/MNG,2019,4459,dcid:Count_Student_BachelorOfNaturalSciencesOrMathAndStatisticsMajor_EnrolledInCollegeOrGraduateSchool
country/MNG,2018,4196,dcid:Count_Student_BachelorOfNaturalSciencesOrMathAndStatisticsMajor_EnrolledInCollegeOrGraduateSchool
country/MNG,2017,6122,dcid:Count_Student_BachelorOfNaturalSciencesOrMathAndStatisticsMajor_EnrolledInCollegeOrGraduateSchool
country/MNG,2016,5687,dcid:Count_Student_BachelorOfNaturalSciencesOrMathAndStatisticsMajor_EnrolledInCollegeOrGraduateSchool
country/MNG,2025,904,dcid:Count_Student_BachelorOfBiologicalAndBiomedicalSciencesMajor_EnrolledInCollegeOrGraduateSchool
country/MNG,2024,707,dcid:Count_Student_BachelorOfBiologicalAndBiomedicalSciencesMajor_EnrolledInCollegeOrGraduateSchool
country/MNG,2023,678,dcid:Count_Student_BachelorOfBiologicalAndBiomedicalSciencesMajor_EnrolledInCollegeOrGraduateSchool
country/MNG,2022,563,dcid:Count_Student_BachelorOfBiologicalAndBiomedicalSciencesMajor_EnrolledInCollegeOrGraduateSchool
country/MNG,2021,541,dcid:Count_Student_BachelorOfBiologicalAndBiomedicalSciencesMajor_EnrolledInCollegeOrGraduateSchool
country/MNG,2020,565,dcid:Count_Student_BachelorOfBiologicalAndBiomedicalSciencesMajor_EnrolledInCollegeOrGraduateSchool
country/MNG,2019,591,dcid:Count_Student_BachelorOfBiologicalAndBiomedicalSciencesMajor_EnrolledInCollegeOrGraduateSchool
country/MNG,2018,631,dcid:Count_Student_BachelorOfBiologicalAndBiomedicalSciencesMajor_EnrolledInCollegeOrGraduateSchool
country/MNG,2017,1219,dcid:Count_Student_BachelorOfBiologicalAndBiomedicalSciencesMajor_EnrolledInCollegeOrGraduateSchool
country/MNG,2016,1431,dcid:Count_Student_BachelorOfBiologicalAndBiomedicalSciencesMajor_EnrolledInCollegeOrGraduateSchool
country/MNG,2025,761,dcid:Count_Student_BachelorOfMathAndStatisticsMajor_EnrolledInCollegeOrGraduateSchool
country/MNG,2024,696,dcid:Count_Student_BachelorOfMathAndStatisticsMajor_EnrolledInCollegeOrGraduateSchool
country/MNG,2023,681,dcid:Count_Student_BachelorOfMathAndStatisticsMajor_EnrolledInCollegeOrGraduateSchool
country/MNG,2022,607,dcid:Count_Student_BachelorOfMathAndStatisticsMajor_EnrolledInCollegeOrGraduateSchool
country/MNG,2021,571,dcid:Count_Student_BachelorOfMathAndStatisticsMajor_EnrolledInCollegeOrGraduateSchool
country/MNG,2020,549,dcid:Count_Student_BachelorOfMathAndStatisticsMajor_EnrolledInCollegeOrGraduateSchool
country/MNG,2019,642,dcid:Count_Student_BachelorOfMathAndStatisticsMajor_EnrolledInCollegeOrGraduateSchool
country/MNG,2018,547,dcid:Count_Student_BachelorOfMathAndStatisticsMajor_EnrolledInCollegeOrGraduateSchool
country/MNG,2017,576,dcid:Count_Student_BachelorOfMathAndStatisticsMajor_EnrolledInCollegeOrGraduateSchool
country/MNG,2016,614,dcid:Count_Student_BachelorOfMathAndStatisticsMajor_EnrolledInCollegeOrGraduateSchool
country/MNG,2025,8024,dcid:Count_Student_BachelorOfInformationAndCommunicationsTechnologiesMajor_EnrolledInCollegeOrGraduateSchool
country/MNG,2024,7793,dcid:Count_Student_BachelorOfInformationAndCommunicationsTechnologiesMajor_EnrolledInCollegeOrGraduateSchool
country/MNG,2023,7835,dcid:Count_Student_BachelorOfInformationAndCommunicationsTechnologiesMajor_EnrolledInCollegeOrGraduateSchool
country/MNG,2022,7000,dcid:Count_Student_BachelorOfInformationAndCommunicationsTechnologiesMajor_EnrolledInCollegeOrGraduateSchool
country/MNG,2021,6419,dcid:Count_Student_BachelorOfInformationAndCommunicationsTechnologiesMajor_EnrolledInCollegeOrGraduateSchool
country/MNG,2020,5377,dcid:Count_Student_BachelorOfInformationAndCommunicationsTechnologiesMajor_EnrolledInCollegeOrGraduateSchool
country/MNG,2019,4984,dcid:Count_Student_BachelorOfInformationAndCommunicationsTechnologiesMajor_EnrolledInCollegeOrGraduateSchool
country/MNG,2018,5112,dcid:Count_Student_BachelorOfInformationAndCommunicationsTechnologiesMajor_EnrolledInCollegeOrGraduateSchool
country/MNG,2017,3606,dcid:Count_Student_BachelorOfInformationAndCommunicationsTechnologiesMajor_EnrolledInCollegeOrGraduateSchool
country/MNG,2016,4171,dcid:Count_Student_BachelorOfInformationAndCommunicationsTechnologiesMajor_EnrolledInCollegeOrGraduateSchool
