Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7
,TABLE 33: GROSS STATE VALUE ADDED,,,,,,
,(Constant Prices),,,,,,
,(₹ Lakh),,,,,,
,State/Union Territory,Base: 2011-12 ,,,,,
,,2011-12,2012-13,2013-14,2014-15,2015-16,2016-17
,Andaman & Nicobar Islands,403755,423268,450235,480416,508805,570639
,Andhra Pradesh,34975303,35101408,37558505,40701128,45045306,48772677
,Arunachal Pradesh,1085470,1116835,1207948,1402885,1376580,1404916
,Assam,13529020,13969583,14594127,15559921,18067369,18712296
,Bihar,24169850,25160949,26066234,26941804,28608959,30694015
,Chandigarh,1873151,2024310,2193198,2272102,2452765,2654124
,Chhattisgarh,14842982,15556882,17255460,17523357,18014536,19465835
,Delhi,30323249,32093243,34162477,37584777,41091745,43798981
,Goa,3940566,3282222,2818646,3681192,4152563,4690872
,Gujarat,55192107,60700503,65149149,71850958,79263531,86629820
,Haryana,27407463,29360057,31605865,33496911,36740800,40361094
,Himachal Pradesh,6940278,7412569,7928936,8510189,9192566,9831733
,Jammu & Kashmir*,7476073,7699726,8072179,7780177,9139017,9467181
,Jharkhand,13912959,15030597,15172379,17125696,15774120,17262033
,Karnataka,55221364,58512351,64200748,68394435,75530653,84519597
,Kerala,33629311,35635473,37165147,38586962,40648007,43537107
,Madhya Pradesh,30368859,33819762,34532723,36364007,38989851,43747686
,Maharashtra,114441844,121338185,129642764,137637418,146848493,159981861
,Manipur,1272912,1297565,1381923,1502538,1597849,1634302
,Meghalaya,1892182,1930916,1978747,1913447,1875803,1951289
,Mizoram,743008,792012,889166,1110198,1199895,1309424
,Nagaland,1206674,1276703,1362743,1429722,1444790,1525091
,Odisha,22023169,23191892,25256176,25584002,27464169,31097941
,Puducherry,1481201,1508643,1684514,1581638,1659649,1782181
,Punjab,25377427,26540116,27925101,29009391,30520874,32484547
,Rajasthan,41698354,43452102,46177057,49370378,52889688,56309721
,Sikkim,1089210,1108183,1165257,1259455,1373908,1458525
,Tamil Nadu,69302212,72507418,77668351,81500069,87907147,93950101
,Telangana,33605011,34587612,36429578,38307307,42384244,45953910
,Tripura,1879553,2052666,2234589,2650061,2587235,2889302
,Uttar Pradesh,68189459,71633937,75433096,78093698,85157433,95231437
,Uttarakhand,10833284,11610323,12554464,13224866,14230782,15526255
,West Bengal,49846983,52017765,53792226,55652671,58692252,63249390
