GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
 "00000","United States *", ,CAGDP9,1,"...","All industry total ","Thousands of chained 2017 dollars",14230726000,14472712000,14877312000,15449757000,15987957000,16433148000,16762445000,16781485000,16349110000,16789750000,17052410000,17442759000,17812167000,18261714000,18799622000,19141672000,19612102000,20193896000,20715671000,20267585000,21494798000,22034828000,22671096000
 "00000","United States *", ,CAGDP9,2,"..."," Private industries ","Thousands of chained 2017 dollars",12041461000,12245105000,12616710000,13159877000,13667016000,14095064000,14398387000,14372138000,13941688000,14366648000,14634972000,15045864000,15417297000,15860786000,16394174000,16710707000,17156255000,17711775000,18216263000,17789792000,19004921000,19506244000,20092919000
 "00000","United States *", ,CAGDP9,3,"11","  Agriculture, forestry, fishing and hunting ","Thousands of chained 2017 dollars",127095000,131323000,141451000,153419000,159554000,161687000,144468000,144066000,159975000,155952000,150224000,145700000,160433000,158986000,171593000,181537000,176840000,184105000,172480000,174902000,185699000,185649000,192667000
 "00000","United States *", ,CAGDP9,6,"21","  Mining, quarrying, and oil and gas extraction ","Thousands of chained 2017 dollars",175810000,181209000,159545000,159750000,161563000,186486000,201455000,194981000,224143000,199079000,207047000,232219000,241753000,267428000,285933000,261614000,267302000,277013000,312457000,304491000,277667000,251747000,336302000
 "00000","United States *", ,CAGDP9,10,"22","  Utilities ","Thousands of chained 2017 dollars",233878000,239465000,236504000,251198000,239788000,254326000,260531000,276326000,256992000,290760000,301868000,306229000,304002000,292730000,296934000,313557000,313711000,309269000,312519000,331357000,321279000,326953000,342977000
 "00000","United States *", ,CAGDP9,11,"23","  Construction ","Thousands of chained 2017 dollars",909395000,878484000,896733000,930317000,934014000,913050000,888205000,801629000,686678000,656758000,648944000,670176000,697567000,721220000,764407000,804359000,840220000,863755000,882288000,862678000,887608000,839967000,821062000
 "00000","United States *", ,CAGDP9,12,"31-33","  Manufacturing ","Thousands of chained 2017 dollars",1586107000,1602647000,1702774000,1824252000,1877712000,1982924000,2065456000,2021152000,1841889000,1950751000,1964443000,1964569000,2030161000,2049232000,2064781000,2049338000,2109718000,2213031000,2224832000,2128273000,2289436000,2310936000,2317923000
