KN.A64,,,KN.A64,Sassandra,,Kouto
KN.A108,wikidataId/Q16629374,,KN.A108,District Du Comoe,,Tengrela
KN.A85,,,KN.A85,Région Indenie-Djuablin,,Beoumi
KN.A75,,,KN.A75,Abengourou,,Bouake
KN.A68,,,KN.A68,Abengourou,,Sakassou
KN.A69,wikidataId/Q2844790,,KN.A69,Amelekia,,Katiola
KN.A70,wikidataId/Q2849903,,KN.A70,Aniassue,,Niakaramadougou
KN.A71,wikidataId/Q3046829,,KN.A71,Ebilassokro,,Seguela
KN.A72,wikidataId/Q3339417,,KN.A72,Niable,,Dianra
KN.A73,,,KN.A73,Yakasse-Feyasse,,Kounahiri
KN.A74,,,KN.A74,Zaranou,,Mankono
KN.A81,,,KN.A81,Agnibilekrou,,Ouaninou
KN.A76,,,KN.A76,Agnibilekrou,,Touba
KN.A77,,,KN.A77,Akoboissue,,Bondoukou
KN.A78,,,KN.A78,Dame,,Koun-Fao
KN.A79,wikidataId/Q3040967,,KN.A79,Duffrebo,,Sandegue
KN.A80,wikidataId/Q3515160,,KN.A80,Tanguelan,,Transua
KN.A84,,,KN.A84,Bettie,,Doropo
KN.A82,,,KN.A82,Bettie,,Nassian
KN.A83,wikidataId/Q3026065,,KN.A83,Diamarakro,,
KN.A107,,,KN.A107,Région Sud-Comoe,,
KN.A94,,,KN.A94,Aboisso,,
KN.A86,,,KN.A86,Aboisso,,
KN.A87,wikidataId/Q2824083,,KN.A87,Adaou,,
KN.A88,wikidataId/Q2824499,,KN.A88,Adjouan,,
KN.A89,,,KN.A89,Ayame,,
KN.A90,wikidataId/Q2900857,,KN.A90,Bianouan,,
KN.A91,wikidataId/Q3199219,,KN.A91,Kouakro,,
KN.A92,wikidataId/Q3276485,,KN.A92,Mafere,,
KN.A93,,,KN.A93,Yaou,,
KN.A98,,,KN.A98,Adiake,,
KN.A95,,,KN.A95,Adiake,,
KN.A96,wikidataId/Q2867185,,KN.A96,Assinie-Mafia,,
KN.A97,wikidataId/Q3059406,,KN.A97,Etueboue,,
KN.A102,,,KN.A102,Grand-Bassam,,
KN.A99,,,KN.A99,Bongo,,
KN.A100,wikidataId/Q2910328,,KN.A100,Bonoua,,
KN.A101,,,KN.A101,Grand-Bassam,,
KN.A106,,,KN.A106,Tiapoum,,
KN.A103,,,KN.A103,Noe,,
KN.A104,wikidataId/Q3344804,,KN.A104,Nouamou,,
KN.A105,,,KN.A105,Tiapoum,,
KN.A140,,,KN.A140,District Du Denguele,,
KN.A129,,,KN.A129,Région Kabadougou,,
KN.A112,,,KN.A112,Gbeleban,,
KN.A109,,,KN.A109,Gbeleban,,
KN.A110,,,KN.A110,Samango,,
KN.A111,wikidataId/Q3481013,,KN.A111,Seydougou,,
KN.A116,,,KN.A116,Madinani,,
KN.A113,wikidataId/Q3068369,,KN.A113,Fengolo,,
KN.A114,,,KN.A114,Madinani,,
KN.A115,wikidataId/Q3339322,,KN.A115,N'Goloblasso,,
KN.A122,,,KN.A122,Odienne,,
KN.A117,,,KN.A117,Bako,,
KN.A118,wikidataId/Q2921574,,KN.A118,Bougousso,,
KN.A119,wikidataId/Q3028828,,KN.A119,Dioulatiedougou,,
KN.A120,,,KN.A120,Odienne,,
KN.A121,,,KN.A121,Tieme,,
KN.A125,,,KN.A125,Samatiguila,,
KN.A123,wikidataId/Q3196869,,KN.A123,Kimbirila-Sud,,
KN.A124,,,KN.A124,Samatiguila,,
KN.A128,,,KN.A128,Seguelon,,
KN.A126,wikidataId/Q3099999,,KN.A126,Gbongaha,,
KN.A127,,,KN.A127,Seguelon,,
KN.A139,,,KN.A139,Région Folon,,
KN.A133,,,KN.A133,Kaniasso,,
KN.A130,wikidataId/Q337963,,KN.A130,Goulia,,
KN.A131,,,KN.A131,Kaniasso,,
KN.A132,wikidataId/Q3277572,,KN.A132,Mahandiana-Sokouran,,
KN.A138,,,KN.A138,Minignan,,
KN.A134,wikidataId/Q3196868,,KN.A134,Kimbirila-Nord,,
KN.A135,,,KN.A135,Minignan,,
KN.A136,wikidataId/Q3489047,,KN.A136,Sokoro,,
KN.A137,,,KN.A137,Tienko,,
KN.A181,wikidataId/Q21003640,,KN.A181,District Du Gôh-Djiboua,,
KN.A159,,,KN.A159,Région Gôh,,
KN.A153,,,KN.A153,Gagnoa,,
KN.A141,wikidataId/Q2892287,,KN.A141,Bayota,,
KN.A142,wikidataId/Q3011943,,KN.A142,Dahiepa-Kehi,,
KN.A143,wikidataId/Q2409329,,KN.A143,Dignago,,
KN.A144,,,KN.A144,Dougroupalegnaoa,,
KN.A145,wikidataId/Q3038089,,KN.A145,Doukouyo,,
KN.A146,,,KN.A146,Gagnoa,,
KN.A147,,,KN.A147,Galebre / Galebouo,,
KN.A148,wikidataId/Q3109432,,KN.A148,Gnagbodougnoa,,
KN.A149,wikidataId/Q3119338,,KN.A149,Guiberoua,,
KN.A150,,,KN.A150,Ouragahio,,
KN.A151,wikidataId/Q3479804,,KN.A151,Serihio,,
KN.A152,wikidataId/Q3572568,,KN.A152,Yopohue,,
KN.A158,,,KN.A158,Oume,,
KN.A154,wikidataId/Q3032696,,KN.A154,Diegonefla,,
KN.A155,wikidataId/Q3122440,,KN.A155,Guepahouo,,
KN.A156,,,KN.A156,Oume,,
KN.A157,wikidataId/Q3531609,,KN.A157,Tonla,,
KN.A180,,,KN.A180,Région Lôh-Djiboua,,
KN.A167,,,KN.A167,Divo,,
KN.A160,wikidataId/Q2964046,,KN.A160,Chiepo,,
KN.A161,wikidataId/Q3027254,,KN.A161,Didoko,,
KN.A162,,,KN.A162,Divo,,
KN.A163,,,KN.A163,Hire,,
KN.A164,,,KN.A164,Nebo,,
KN.A165,,,KN.A165,Ogoudou,,
KN.A166,,,KN.A166,Zego,,
KN.A172,,,KN.A172,Guitry,,
KN.A168,wikidataId/Q3012146,,KN.A168,Dairo-Didizo,,
KN.A169,,,KN.A169,Guitry,,
KN.A170,wikidataId/Q3219728,,KN.A170,Lauzoua,,
KN.A171,wikidataId/Q3572381,,KN.A171,Yocoboue,,
KN.A179,,,KN.A179,Lakota,,
KN.A173,,,KN.A173,Djidji,,
KN.A174,wikidataId/Q3109869,,KN.A174,Gagore,,
KN.A175,wikidataId/Q3111579,,KN.A175,Goudouko,,
KN.A176,,,KN.A176,Lakota,,
KN.A177,,,KN.A177,Niambezaria,,
KN.A178,wikidataId/Q3575524,,KN.A178,Zikisso,,
KN.A250,wikidataId/Q845706,,KN.A250,District Des Lacs,,
KN.A201,,,KN.A201,Région Belier,,
KN.A187,,,KN.A187,Didievi,,
KN.A182,,,KN.A182,Boli,,
KN.A183,,,KN.A183,Didievi,,
KN.A184,wikidataId/Q3319649,,KN.A184,Molonou-Ble,,
KN.A185,wikidataId/Q3420293,,KN.A185,Raviart,,
KN.A186,wikidataId/Q3528203,,KN.A186,Tie-N'Diekro,,
KN.A190,,,KN.A190,Djekanou,,
KN.A188,wikidataId/Q2910143,,KN.A188,Bonikro,,
KN.A189,,,KN.A189,Djekanou,,
KN.A195,,,KN.A195,Tiebissou,,
KN.A191,wikidataId/Q3258879,,KN.A191,Lomokankro,,
KN.A192,wikidataId/Q3319646,,KN.A192,Molonou,,
KN.A193,,,KN.A193,Tiebissou,,
KN.A194,wikidataId/Q3571370,,KN.A194,Yakpabo-Sakassou,,
KN.A200,,,KN.A200,Toumodi,,
KN.A196,,,KN.A196,Angoda,,
KN.A197,,,KN.A197,Kokoumbo,,
KN.A198,wikidataId/Q3199525,,KN.A198,Kpouebo,,
KN.A199,,,KN.A199,Toumodi,,
KN.A220,,,KN.A220,Régon Iffou,,
KN.A209,,,KN.A209,Daoukro,,
KN.A202,wikidataId/Q24913138,,KN.A202,Akpassanou,,
KN.A203,,,KN.A203,Ananda,,
KN.A204,,,KN.A204,Daoukro,,
KN.A205,wikidataId/Q3059404,,KN.A205,Ettrokro,,
KN.A206,wikidataId/Q3334090,,KN.A206,N'Gattakro,,
KN.A207,wikidataId/Q3358844,,KN.A207,Ouelle,,
KN.A208,wikidataId/Q3470633,,KN.A208,Samanza,,
KN.A213,,,KN.A213,M'Bahiakro,,
KN.A210,,,KN.A210,Bonguera,,
KN.A211,wikidataId/Q787412,,KN.A211,Kondossou,,
KN.A212,,,KN.A212,M'Bahiakro,,
KN.A219,,,KN.A219,Prikro,,
KN.A214,,,KN.A214,Anianou,,
KN.A215,,,KN.A215,Famienkro,,
KN.A216,,,KN.A216,Koffi-Amonkro,,
KN.A217,,,KN.A217,Nafana,,
KN.A218,,,KN.A218,Prikro,,
KN.A234,wikidataId/Q842491,,KN.A234,Région N'Zi,,
KN.A225,,,KN.A225,Bocanda,,
KN.A221,wikidataId/Q964340,,KN.A221,Bengassou,,
KN.A222,,,KN.A222,Bocanda,,
KN.A223,wikidataId/Q3199217,,KN.A223,Kouadioblekro,,
KN.A224,,,KN.A224,N'Zekrezessou,,
KN.A230,,,KN.A230,Dimbokro,,
KN.A226,wikidataId/Q2821628,,KN.A226,Abigui,,
KN.A227,,,KN.A227,Diangokro,,
KN.A228,,,KN.A228,Dimbokro,,
KN.A229,wikidataId/Q3342678,,KN.A229,Nofou,,
KN.A233,,,KN.A233,Kouassi-Kouassikro,,
KN.A231,,,KN.A231,Kouassi-Kouassikro,,
KN.A232,,,KN.A232,Mekro,,
KN.A249,,,KN.A249,Région Moronou,,
KN.A238,,,KN.A238,Arrah,,
KN.A235,,,KN.A235,Arrah,,
KN.A236,,,KN.A236,Kotobi,,
KN.A237,wikidataId/Q3200088,,KN.A237,Kregbe,,
KN.A243,,,KN.A243,Bongouanou,,
KN.A239,,,KN.A239,Ande,,
KN.A240,wikidataId/Q2867220,,KN.A240,Assie-Koumassi,,
KN.A241,,,KN.A241,Bongouanou,,
KN.A242,,,KN.A242,N'Guessankro,,
KN.A248,,,KN.A248,M'Batto,,
KN.A244,wikidataId/Q2852405,,KN.A244,Anoumaba,,
KN.A245,,,KN.A245,Assahara,,
KN.A246,,,KN.A246,M'Batto,,
KN.A247,wikidataId/Q3530020,,KN.A247,Tiemelekro,,
KN.A311,wikidataId/Q20980365,,KN.A311,District Des Lagunes,,
KN.A264,,,KN.A264,Région Grands Ponts,,
KN.A254,,,KN.A254,Dabou,,
KN.A251,,,KN.A251,Dabou,,
KN.A252,wikidataId/Q3259338,,KN.A252,Lopou,,
KN.A253,wikidataId/Q3532976,,KN.A253,Toupah,,
KN.A260,wikidataId/Q5594719,,KN.A260,Département Grand-Lahou,,
KN.A255,wikidataId/Q2827714,,KN.A255,Ahouanou,,
KN.A256,wikidataId/Q2878131,,KN.A256,Bacanda,,
KN.A257,,,KN.A257,Ebonou,,
KN.A258,wikidataId/Q1102140,,KN.A258,Grand-Lahou,,
KN.A259,wikidataId/Q3532880,,KN.A259,Toukouzou,,
KN.A263,,,KN.A263,Jacqueville,,
KN.A261,wikidataId/Q2870150,,KN.A261,Attoutou,,
KN.A262,,,KN.A262,Jacqueville,,
KN.A288,,,KN.A288,Région Agneby-Tiassa,,
KN.A276,,,KN.A276,Agboville,,
KN.A265,,,KN.A265,Aboude,,
KN.A266,wikidataId/Q2845324,,KN.A266,Ananguie,,
KN.A267,,,KN.A267,Agboville,,
KN.A268,wikidataId/Q2870137,,KN.A268,Attobrou,,
KN.A269,wikidataId/Q2875068,,KN.A269,Azaguie,,
KN.A270,wikidataId/Q338169,,KN.A270,Cechi,,
KN.A271,wikidataId/Q736560,,KN.A271,Grand-Morie,,
KN.A272,wikidataId/Q3119218,,KN.A272,Guessiguie,,
KN.A273,wikidataId/Q954602,,KN.A273,Loviguie,,
KN.A274,wikidataId/Q3355871,,KN.A274,Oress-Krobou,,
KN.A275,,,KN.A275,Rubino,,
KN.A279,,,KN.A279,Sikensi,,
KN.A277,wikidataId/Q3110389,,KN.A277,Gomon,,
KN.A278,,,KN.A278,Sikensi,,
KN.A282,,,KN.A282,Taabo,,
KN.A280,wikidataId/Q3360261,,KN.A280,Pacobo,,
KN.A281,,,KN.A281,Taabo,,
KN.A287,,,KN.A287,Tiassale,,
KN.A283,,,KN.A283,Gbolouville,,
KN.A284,wikidataId/Q3324290,,KN.A284,Morokro,,
KN.A285,wikidataId/Q3334131,,KN.A285,N'Douci,,
KN.A286,,,KN.A286,Tiassale,,
KN.A310,,,KN.A310,Région La Me,,
KN.A295,,,KN.A295,Adzope,,
KN.A289,,,KN.A289,Adzope,,
KN.A290,,,KN.A290,Agou,,
KN.A291,,,KN.A291,Annepe,,
KN.A292,wikidataId/Q2867172,,KN.A292,Assikoi,,
KN.A293,,,KN.A293,Becedi-Brignan,,
KN.A294,wikidataId/Q3571354,,KN.A294,Yakasse-Me,,
KN.A299,,,KN.A299,Akoupe,,
KN.A296,,,KN.A296,Affery,,
KN.A297,,,KN.A297,Akoupe,,
KN.A298,wikidataId/Q2929719,,KN.A298,Becouefin,,
KN.A305,,,KN.A305,Alepe,,
KN.A300,wikidataId/Q3445349,,KN.A300,Aboisso-Comoe,,
KN.A301,,,KN.A301,Alepe,,
KN.A302,wikidataId/Q2838673,,KN.A302,Allosso,,
KN.A303,wikidataId/Q3013545,,KN.A303,Danguira,,
KN.A304,,,KN.A304,Oghlwapo,,
KN.A309,,,KN.A309,Yakasse-Attobrou,,
KN.A306,,,KN.A306,Abongoua,,
KN.A307,wikidataId/Q2905072,,KN.A307,Bieby,,
KN.A308,,,KN.A308,Yakasse-Attobrou,,
KN.A401,wikidataId/Q20980366,,KN.A401,District Des Montagnes,,
KN.A350,,,KN.A350,Région Tonkpi,,
KN.A319,,,KN.A319,Biankouma,,
KN.A312,,,KN.A312,Biankouma,,
KN.A313,wikidataId/Q2906151,,KN.A313,Blapleu,,
KN.A314,,,KN.A314,Gbangbegouine,,
KN.A315,,,KN.A315,Gbonne,,
KN.A316,,,KN.A316,Gouine,,
KN.A317,,,KN.A317,Kpata,,
KN.A318,,,KN.A318,Santa,,
KN.A327,,,KN.A327,Danane,,
KN.A320,wikidataId/Q3012343,,KN.A320,Daleu,,
KN.A321,,,KN.A321,Danane,,
KN.A322,,,KN.A322,Gbon-Houye,,
KN.A323,,,KN.A323,Kouan-Houle,,
KN.A324,wikidataId/Q3277577,,KN.A324,Mahapleu,,
KN.A325,,,KN.A325,Seileu,,
KN.A326,wikidataId/Q3575987,,KN.A326,Zonneu,,
KN.A339,,,KN.A339,Man,,
KN.A328,,,KN.A328,Bogouine,,
KN.A329,,,KN.A329,Fagnampleu,,
KN.A330,wikidataId/Q282559,,KN.A330,Gbangbegouine Yati,,
KN.A331,wikidataId/Q3258079,,KN.A331,Logouale,,
KN.A332,,,KN.A332,Man,,
KN.A333,,,KN.A333,Podiagouine,,
KN.A334,wikidataId/Q3471876,,KN.A334,Sandougou-Soba,,
KN.A335,wikidataId/Q3472230,,KN.A335,Sangouine,,
KN.A336,,,KN.A336,Yapleu,,
KN.A337,wikidataId/Q3574580,,KN.A337,Zagoue,,
KN.A338,,,KN.A338,Ziogouine,,
KN.A342,,,KN.A342,Sipilou,,
KN.A340,,,KN.A340,Sipilou,,
KN.A341,,,KN.A341,Yorodougou,,
KN.A349,,,KN.A349,Zouan-Hounien,,
KN.A343,,,KN.A343,Banneu,,
KN.A344,wikidataId/Q2903879,,KN.A344,Bin-Houye,,
KN.A345,,,KN.A345,Goulaleu,,
KN.A346,wikidataId/Q3516732,,KN.A346,Teapleu,,
KN.A347,wikidataId/Q3572112,,KN.A347,Yelleu,,
KN.A348,,,KN.A348,Zouan-Hounien,,
KN.A372,,,KN.A372,Région Cavally,,
KN.A356,,,KN.A356,Blolequin,,
KN.A351,,,KN.A351,Blolequin,,
KN.A352,,,KN.A352,Diboke,,
KN.A353,,,KN.A353,Doke,,
KN.A354,,,KN.A354,Tinhou,,
KN.A355,,,KN.A355,Zeaglo,,
KN.A361,,,KN.A361,Guiglo,,
KN.A357,wikidataId/Q374795,,KN.A357,Bedy-Goazon,,
KN.A358,,,KN.A358,Guiglo,,
KN.A359,,,KN.A359,Kaade,,
KN.A360,,,KN.A360,Nizahon,,
KN.A364,,,KN.A364,Taï,,
KN.A362,,,KN.A362,Taï,,
KN.A363,wikidataId/Q3574567,,KN.A363,Zagne,,
KN.A371,,,KN.A371,Toulepleu,,
KN.A365,wikidataId/Q2880321,,KN.A365,Bakoubly,,
KN.A366,,,KN.A366,Meo,,
KN.A367,,,KN.A367,Nezobly,,
KN.A368,,,KN.A368,Pehe,,
KN.A369,wikidataId/Q3529252,,KN.A369,Tiobly,,
KN.A370,,,KN.A370,Toulepleu,,
KN.A400,,,KN.A400,Région Guemon,,
KN.A382,,,KN.A382,Bangolo,,
KN.A373,,,KN.A373,Bangolo,,
KN.A374,wikidataId/Q2929953,,KN.A374,Beoue-Zibiao,,
KN.A375,wikidataId/Q2907444,,KN.A375,Blenimeouin,,
KN.A376,wikidataId/Q3032709,,KN.A376,Dieouzon,,
KN.A377,wikidataId/Q3109911,,KN.A377,Gohouo-Zagna,,
KN.A378,,,KN.A378,Guinglo-Tahouake,,
KN.A379,,,KN.A379,Kahin-Zarabaon,,
KN.A380,,,KN.A380,Zeo,,
KN.A381,,,KN.A381,Zou,,
KN.A388,,,KN.A388,Duekoue,,
KN.A383,,,KN.A383,Bagohouo,,
KN.A384,,,KN.A384,Duekoue,,
KN.A385,,,KN.A385,Gbapleu,,
KN.A386,wikidataId/Q3122409,,KN.A386,Guehiebly,,
KN.A387,,,KN.A387,Guezon,,
KN.A394,,,KN.A394,Facobly,,
KN.A389,,,KN.A389,Facobly,,
KN.A390,,,KN.A390,Guezon,,
KN.A391,,,KN.A391,Koua,,
KN.A392,,,KN.A392,Semien,,
KN.A393,,,KN.A393,Tieny-Seably,,
KN.A399,,,KN.A399,Kouibly,,
KN.A395,,,KN.A395,Kouibly,,
KN.A396,,,KN.A396,Nidrou,,
KN.A397,,,KN.A397,Ouyably-Gnondrou,,
KN.A398,wikidataId/Q3532758,,KN.A398,Totrodrou,,
KN.A452,wikidataId/Q20365127,,KN.A452,District Du Sassandra-Marahoue,,
KN.A429,,,KN.A429,Région Haut-Sassandra,,
KN.A408,,,KN.A408,Daloa,,
KN.A402,wikidataId/Q2929723,,KN.A402,Bediala,,
KN.A403,,,KN.A403,Daloa,,
KN.A404,wikidataId/Q24913100,,KN.A404,Gadouan,,
KN.A405,wikidataId/Q3099995,,KN.A405,Gboguhe,,
KN.A406,wikidataId/Q3110436,,KN.A406,Gonate,,
KN.A407,,,KN.A407,Zaïbo,,
KN.A416,,,KN.A416,Issia,,
KN.A409,wikidataId/Q2908772,,KN.A409,Boguedia,,
KN.A410,wikidataId/Q3147473,,KN.A410,Iboguhe,,
KN.A411,,,KN.A411,Issia,,
KN.A412,wikidataId/Q3335142,,KN.A412,Nahio,,
KN.A413,,,KN.A413,Namane,,
KN.A414,wikidataId/Q3474869,,KN.A414,Saïoua,,
KN.A415,wikidataId/Q3515536,,KN.A415,Tapeguia,,
KN.A423,,,KN.A423,Vavoua,,
KN.A417,wikidataId/Q2892448,,KN.A417,Bazra-Nattis,,
KN.A418,,,KN.A418,Dananon,,
KN.A419,,,KN.A419,Dania,,
KN.A420,,,KN.A420,Ketro-Bassam,,
KN.A421,wikidataId/Q3510597,,KN.A421,Seitifla,,
KN.A422,,,KN.A422,Vavoua,,
KN.A428,,,KN.A428,Zoukougbeu,,
KN.A424,,,KN.A424,Domangbeu,,
KN.A425,wikidataId/Q3118422,,KN.A425,Gregbeu,,
KN.A426,,,KN.A426,Guessabo,,
KN.A427,,,KN.A427,Zoukougbeu,,
KN.A451,,,KN.A451,Région Marahoue,,
KN.A437,,,KN.A437,Bouafle,,
KN.A430,wikidataId/Q2929747,,KN.A430,Begbessou,,
KN.A431,wikidataId/Q2910327,,KN.A431,Bonon,,
KN.A432,,,KN.A432,Bouafle,,
KN.A433,,,KN.A433,N'Douffoukankro,,
KN.A434,,,KN.A434,Pakouabo,,
KN.A435,wikidataId/Q3528142,,KN.A435,Tibeita,,
KN.A436,,,KN.A436,Zaguieta,,
KN.A442,,,KN.A442,Sinfra,,
KN.A438,,,KN.A438,Bazre,,
KN.A439,wikidataId/Q3198735,,KN.A439,Kononfla,,
KN.A440,wikidataId/Q3199368,,KN.A440,Kouetinfla,,
KN.A441,,,KN.A441,Sinfra,,
KN.A450,,,KN.A450,Zuenoula,,
KN.A443,wikidataId/Q3109908,,KN.A443,Gohitafla,,
KN.A444,wikidataId/Q3154472,,KN.A444,Iriefla,,
KN.A445,wikidataId/Q3192778,,KN.A445,Kanzra,,
KN.A446,wikidataId/Q751419,,KN.A446,Maminigui,,
KN.A447,wikidataId/Q3563202,,KN.A447,Voueboufla,,
KN.A448,wikidataId/Q3574784,,KN.A448,Zanzra,,
KN.A449,,,KN.A449,Zuenoula,,
KN.A519,,,KN.A519,District Des Savanes,,
KN.A484,,,KN.A484,Région Poro,,
KN.A456,,,KN.A456,Dikodougou,,
KN.A453,,,KN.A453,Boron,,
KN.A454,,,KN.A454,Dikodougou,,
KN.A455,wikidataId/Q3119490,,KN.A455,Guiembe,,
KN.A473,,,KN.A473,Korhogo,,
KN.A457,,,KN.A457,Dassoungboho,,
KN.A458,wikidataId/Q3192716,,KN.A458,Kanoroba,,
KN.A459,,,KN.A459,Karakoro,,
KN.A460,wikidataId/Q3197681,,KN.A460,Kiemou,,
KN.A461,wikidataId/Q2401941,,KN.A461,Kombolokoura,,
KN.A462,wikidataId/Q3198532,,KN.A462,Komborodougou,,
KN.A463,,,KN.A463,Koni,,
KN.A464,,,KN.A464,Korhogo,,
KN.A465,wikidataId/Q3218435,,KN.A465,Lataha,,
KN.A466,wikidataId/Q3335041,,KN.A466,Nafoun,,
KN.A467,,,KN.A467,Napieleodougou,,
KN.A468,wikidataId/Q3334088,,KN.A468,N'Ganon,,
KN.A469,wikidataId/Q3342068,,KN.A469,Niofoin,,
KN.A470,wikidataId/Q3485235,,KN.A470,Sirasso,,
KN.A471,wikidataId/Q3488930,,KN.A471,Sohouo,,
KN.A472,wikidataId/Q3529257,,KN.A472,Tioroniaradougou,,
KN.A478,,,KN.A478,Mbengue,,
KN.A474,wikidataId/Q521887,,KN.A474,Bougou,,
KN.A475,,,KN.A475,Katiali,,
KN.A476,,,KN.A476,Katogo,,
KN.A477,,,KN.A477,M'Bengue,,
KN.A483,,,KN.A483,Sinematiali,,
KN.A479,,,KN.A479,Bahouakaha,,
KN.A480,wikidataId/Q3191849,,KN.A480,Kagbolodougou,,
KN.A481,,,KN.A481,Sediego,,
KN.A482,,,KN.A482,Sinematiali,,
KN.A500,,,KN.A500,Région Tchologo,,
KN.A488,,,KN.A488,Ferkessedougou,,
KN.A485,,,KN.A485,Ferkessedougou,,
KN.A486,wikidataId/Q3199291,,KN.A486,Koumbala,,
KN.A487,wikidataId/Q3530377,,KN.A487,Togoniere,,
KN.A493,,,KN.A493,Département Kong,,
KN.A489,wikidataId/Q2903042,,KN.A489,Bilimono,,
KN.A490,,,KN.A490,Kong,,
KN.A491,,,KN.A491,Nafana,,
KN.A492,,,KN.A492,Sikolo,,
KN.A499,,,KN.A499,Ouangolodougou,,
KN.A494,wikidataId/Q3026444,,KN.A494,Diawala,,
KN.A495,wikidataId/Q3192832,,KN.A495,Kaouara,,
KN.A496,,,KN.A496,Nielle,,
KN.A497,,,KN.A497,Ouangolodougou,,
