place_name,dcid
Kgalagadi,wikidataId/Q384731
Metsweding,wikidataId/Q139117
Greater Sekhukhune,wikidataId/Q1544445
West Rand,wikidataId/Q1789890
Central Karoo,wikidataId/Q1053888
Namakwa,wikidataId/Q617646
Pixley ka Seme,wikidataId/Q1886098
Siyanda,wikidataId/Q1773268
Frances Baard,wikidataId/Q1263830
Ekurhuleni,wikidataId/Q326891
eThekwini,wikidataId/Q311544
City of Johannesburg,wikidataId/Q2346838
Nelson Mandela Bay Metro,wikidataId/Q1856565
City of Tshwane,wikidataId/Q1094207
