statvar,dcid
RealValue_Amount_EconomicActivity_GrossDomesticProduction_NAICSJOLTS_540099,RealValue_Amount_EconomicActivity_GrossDomesticProduction_NAICSProfessionalAndBusinessServices
RealValue_Amount_EconomicActivity_GrossDomesticProduction_NAICSJOLTS_340000,RealValue_Amount_EconomicActivity_GrossDomesticProduction_NAICSNondurableGoodsManufacturing
RealValue_Amount_EconomicActivity_GrossDomesticProduction_NAICSJOLTS_320000,RealValue_Amount_EconomicActivity_GrossDomesticProduction_NAICSDurableGoodsManufacturing
