place_name,dcid
Central_Delhi,wikidataId/Q107941
East District_Sikkim,wikidataId/Q1772832
New Delhi_Delhi,wikidataId/Q8560886
North & Middle Andaman_Andaman & Nicobar,wikidataId/Q796983
North East_Delhi,wikidataId/Q429329
North West_Delhi,wikidataId/Q766125
South Andaman_Andaman & Nicobar,wikidataId/Q796979
Bankura_West Bengal,wikidataId/Q2088458
Ajmer_Rajasthan,wikidataId/Q413037
Alwar_Rajasthan,wikidataId/Q449690
Banswara_Rajasthan,wikidataId/Q806969
Baran_Rajasthan,wikidataId/Q2329717
Barmer_Rajasthan,wikidataId/Q42016
Bharatpur_Rajasthan,wikidataId/Q854861
Bhilwara_Rajasthan,wikidataId/Q41991
Bikaner_Rajasthan,wikidataId/Q778996
Bundi_Rajasthan,wikidataId/Q670405
Churu_Rajasthan,wikidataId/Q1090006
Dausa_Rajasthan,wikidataId/Q1173042
Dungarpur_Rajasthan,wikidataId/Q1265687
Ganganagar_Rajasthan,wikidataId/Q1419696
Hanumangarh_Rajasthan,wikidataId/Q1356112
Jaipur_Rajasthan,wikidataId/Q1134781
Jaisalmer_Rajasthan,wikidataId/Q1419708
Jhalawar_Rajasthan,wikidataId/Q1471417
Jhunjhunun_Rajasthan,wikidataId/Q1471427
Jodhpur_Rajasthan,wikidataId/Q1434965
Karauli_Rajasthan,wikidataId/Q1419668
Kota_Rajasthan,wikidataId/Q999432
Nagaur_Rajasthan,wikidataId/Q1507174
Pali_Rajasthan,wikidataId/Q46925
Rajsamand_Rajasthan,wikidataId/Q596693
Sawai Madhopur_Rajasthan,wikidataId/Q1507166
Sikar_Rajasthan,wikidataId/Q12945777
Sirohi_Rajasthan,wikidataId/Q205719
Tonk_Rajasthan,wikidataId/Q915880
Udaipur_Rajasthan,wikidataId/Q1321577
Pratapgarh_Rajasthan,wikidataId/Q1585433
Agra_Uttar Pradesh,wikidataId/Q606343
Aligarh_Uttar Pradesh,wikidataId/Q766918
Ambedkar Nagar_Uttar Pradesh,wikidataId/Q456764
Auraiya_Uttar Pradesh,wikidataId/Q1812533
Azamgarh_Uttar Pradesh,wikidataId/Q793553
Baghpat_Uttar Pradesh,wikidataId/Q1797363
Bahraich_Uttar Pradesh,wikidataId/Q1812548
Ballia_Uttar Pradesh,wikidataId/Q584644
Balrampur_Uttar Pradesh,wikidataId/Q1948380
Banda_Uttar Pradesh,wikidataId/Q2131759
Bareilly_Uttar Pradesh,wikidataId/Q1797378
Basti_Uttar Pradesh,wikidataId/Q715267
Bijnor_Uttar Pradesh,wikidataId/Q1937865
Budaun_Uttar Pradesh,wikidataId/Q1815262
Bulandshahr_Uttar Pradesh,wikidataId/Q1752328
Chandauli_Uttar Pradesh,wikidataId/Q2733369
Chitrakoot_Uttar Pradesh,wikidataId/Q2089141
Deoria_Uttar Pradesh,wikidataId/Q731746
Etah_Uttar Pradesh,wikidataId/Q1773429
Etawah_Uttar Pradesh,wikidataId/Q1815288
Farrukhabad_Uttar Pradesh,wikidataId/Q1897251
Fatehpur_Uttar Pradesh,wikidataId/Q1946829
Firozabad_Uttar Pradesh,wikidataId/Q1946950
Gautam Buddha Nagar_Uttar Pradesh,wikidataId/Q1785950
Ghaziabad_Uttar Pradesh,wikidataId/Q1773444
Ghazipur_Uttar Pradesh,wikidataId/Q1287993
Gonda_Uttar Pradesh,wikidataId/Q1937857
Gorakhpur_Uttar Pradesh,wikidataId/Q1144349
Hardoi_Uttar Pradesh,wikidataId/Q1772822
Jalaun_Uttar Pradesh,wikidataId/Q2089115
Jaunpur_Uttar Pradesh,wikidataId/Q1356060
Jhansi_Uttar Pradesh,wikidataId/Q1937885
Kannauj_Uttar Pradesh,wikidataId/Q627979
Kanpur Dehat_Uttar Pradesh,wikidataId/Q610612
Kanpur Nagar_Uttar Pradesh,wikidataId/Q2089152
Kaushambi_Uttar Pradesh,wikidataId/Q1946937
Kheri_Uttar Pradesh,wikidataId/Q1755447
Lalitpur_Uttar Pradesh,wikidataId/Q1947336
Lucknow_Uttar Pradesh,wikidataId/Q1773416
Maharajganj_Uttar Pradesh,wikidataId/Q1356139
Mahoba_Uttar Pradesh,wikidataId/Q1815322
Mainpuri_Uttar Pradesh,wikidataId/Q1816657
Mathura_Uttar Pradesh,wikidataId/Q1773422
Mau_Uttar Pradesh,wikidataId/Q1518847
Meerut_Uttar Pradesh,wikidataId/Q1764627
Mirzapur_Uttar Pradesh,wikidataId/Q1143894
Moradabad_Uttar Pradesh,wikidataId/Q1345006
Muzaffarnagar_Uttar Pradesh,wikidataId/Q2365710
Pilibhit_Uttar Pradesh,wikidataId/Q2980705
Rae Bareli_Uttar Pradesh,wikidataId/Q1321157
Rampur_Uttar Pradesh,wikidataId/Q1815331
Saharanpur_Uttar Pradesh,wikidataId/Q1797326
Shahjahanpur_Uttar Pradesh,wikidataId/Q1812557
Sitapur_Uttar Pradesh,wikidataId/Q1812539
Sonbhadra_Uttar Pradesh,wikidataId/Q607798
Sultanpur_Uttar Pradesh,wikidataId/Q1356154
Unnao_Uttar Pradesh,wikidataId/Q1937875
Varanasi_Uttar Pradesh,wikidataId/Q1321140
Araria_Bihar,wikidataId/Q42901
Aurangabad_Bihar,wikidataId/Q43086
Banka_Bihar,wikidataId/Q43097
Begusarai_Bihar,wikidataId/Q49157
Bhagalpur_Bihar,wikidataId/Q49155
Bhojpur_Bihar,wikidataId/Q49153
Buxer_Bihar,wikidataId/Q49161
Darbhanga_Bihar,wikidataId/Q49160
Gaya_Bihar,wikidataId/Q49173
Gopalganj_Bihar,wikidataId/Q49171
Jamui_Bihar,wikidataId/Q49168
Jehanabad_Bihar,wikidataId/Q49176
Katihar_Bihar,wikidataId/Q77568
Khagaria_Bihar,wikidataId/Q49175
Kishanganj_Bihar,wikidataId/Q77375
Lakhisarai_Bihar,wikidataId/Q77505
Madhepura_Bihar,wikidataId/Q77746
Madhubani_Bihar,wikidataId/Q77474
Munger_Bihar,wikidataId/Q77452
Muzaffarpur_Bihar,wikidataId/Q77731
Nalanda_Bihar,wikidataId/Q77633
Nawada_Bihar,wikidataId/Q100067
Pashchim Champaran_Bihar,wikidataId/Q100124
Patna_Bihar,wikidataId/Q100077
Purnia_Bihar,wikidataId/Q100082
Rohtas_Bihar,wikidataId/Q100085
Saharsa_Bihar,wikidataId/Q100120
Samastipur_Bihar,wikidataId/Q100117
Saran_Bihar,wikidataId/Q100146
Sheikhpura_Bihar,wikidataId/Q100093
Sheohar_Bihar,wikidataId/Q100095
Sitamarhi_Bihar,wikidataId/Q100144
Siwan_Bihar,wikidataId/Q100131
Supaul_Bihar,wikidataId/Q100139
Vaishali_Bihar,wikidataId/Q100130
Arwal_Bihar,wikidataId/Q42917
North District_Sikkim,wikidataId/Q1784149
South District_Sikkim,wikidataId/Q1805051
West District_Sikkim,wikidataId/Q611357
Changlang_Arunachal Pradesh,wikidataId/Q15427
East Kameng_Arunachal Pradesh,wikidataId/Q15424
East Siang_Arunachal Pradesh,wikidataId/Q15419
Kurung Kumey_Arunachal Pradesh,wikidataId/Q2449506
Lohit_Arunachal Pradesh,wikidataId/Q15438
Lower Dibang Valley_Arunachal Pradesh,wikidataId/Q2373368
Lower Subansiri_Arunachal Pradesh,wikidataId/Q15436
Tawang_Arunachal Pradesh,wikidataId/Q15449
Tirap_Arunachal Pradesh,wikidataId/Q15448
Upper Siang_Arunachal Pradesh,wikidataId/Q15465
Upper Subansiri_Arunachal Pradesh,wikidataId/Q15464
West Kameng_Arunachal Pradesh,wikidataId/Q15459
West Siang_Arunachal Pradesh,wikidataId/Q15453
Anjaw_Arunachal Pradesh,wikidataId/Q15413
Mokokchung_Nagaland,wikidataId/Q2175311
Mon_Nagaland,wikidataId/Q2339648
Phek_Nagaland,wikidataId/Q590882
Dimapur_Nagaland,wikidataId/Q634262
Kohima_Nagaland,wikidataId/Q953530
Tuensang_Nagaland,wikidataId/Q2571393
Wokha_Nagaland,wikidataId/Q681821
Zunheboto_Nagaland,wikidataId/Q2091461
Peren_Nagaland,wikidataId/Q516294
Kiphire_Nagaland,wikidataId/Q2597908
Longleng_Nagaland,wikidataId/Q1426783
Bishnupur_Manipur,wikidataId/Q938190
Chandel_Manipur,wikidataId/Q2301769
Churachandpur_Manipur,wikidataId/Q2577281
Imphal East_Manipur,wikidataId/Q1916666
Imphal West_Manipur,wikidataId/Q1822188
Senapati_Manipur,wikidataId/Q2301706
Tamenglong_Manipur,wikidataId/Q2301717
Ukhrul_Manipur,wikidataId/Q735101
Aizawl_Mizoram,wikidataId/Q1947322
Champhai_Mizoram,wikidataId/Q1965256
Kolasib_Mizoram,wikidataId/Q1947343
Lawngtlai_Mizoram,wikidataId/Q2086209
Lunglei_Mizoram,wikidataId/Q1947352
Mamit_Mizoram,wikidataId/Q751531
Saiha_Mizoram,wikidataId/Q1821714
Serchhip_Mizoram,wikidataId/Q2086190
Dhalai_Tripura,wikidataId/Q2086546
North Tripura_Tripura,wikidataId/Q1920978
South Tripura_Tripura,wikidataId/Q1822159
West Tripura_Tripura,wikidataId/Q1947570
East Garo Hills_Meghalaya,wikidataId/Q2085455
East Khasi Hills_Meghalaya,wikidataId/Q1945304
South Garo Hills_Meghalaya,wikidataId/Q2329228
West Garo Hills_Meghalaya,wikidataId/Q2329181
West Khasi Hills_Meghalaya,wikidataId/Q2064752
Barpeta_Assam,wikidataId/Q41249
Bongaigaon_Assam,wikidataId/Q42197
Cachar_Assam,wikidataId/Q42209
Darrang_Assam,wikidataId/Q42461
Dhemaji_Assam,wikidataId/Q42473
Dhubri_Assam,wikidataId/Q42485
Dibrugarh_Assam,wikidataId/Q42479
Goalpara_Assam,wikidataId/Q42522
Golaghat_Assam,wikidataId/Q42517
Hailakandi_Assam,wikidataId/Q42505
Jorhat_Assam,wikidataId/Q42611
Karbi Anglong_Assam,wikidataId/Q29025081
Karimganj_Assam,wikidataId/Q42542
Kokrajhar_Assam,wikidataId/Q42618
Lakhimpur_Assam,wikidataId/Q42743
Nagaon_Assam,wikidataId/Q42686
Nalbari_Assam,wikidataId/Q42779
Dima Hasao_Assam,wikidataId/Q42774
Sivasagar_Assam,wikidataId/Q42768
Sonitpur_Assam,wikidataId/Q42765
Tinsukia_Assam,wikidataId/Q42756
Baksa_Assam,wikidataId/Q2360266
Udalguri_Assam,wikidataId/Q321998
Birbhum_West Bengal,wikidataId/Q2088440
Jalpaiguri_West Bengal,wikidataId/Q1351487
Kolkata_West Bengal,wikidataId/Q2088496
Maldah_West Bengal,wikidataId/Q2049820
Murshidabad_West Bengal,wikidataId/Q1546240
Nadia_West Bengal,wikidataId/Q1143880
Bokaro_Jharkhand,wikidataId/Q2295925
Chatra_Jharkhand,wikidataId/Q1979499
Deoghar_Jharkhand,wikidataId/Q2030017
Dhanbad_Jharkhand,wikidataId/Q2240791
Dumka_Jharkhand,wikidataId/Q2577657
Garhwa_Jharkhand,wikidataId/Q2302076
Giridih_Jharkhand,wikidataId/Q2302065
Godda_Jharkhand,wikidataId/Q638980
Gumla_Jharkhand,wikidataId/Q2295865
Hazaribagh_Jharkhand,wikidataId/Q1945416
Jamtara_Jharkhand,wikidataId/Q2980986
Latehar_Jharkhand,wikidataId/Q2244762
Lohardaga_Jharkhand,wikidataId/Q1948301
Pakur_Jharkhand,wikidataId/Q2295930
Palamu_Jharkhand,wikidataId/Q1797254
Ranchi_Jharkhand,wikidataId/Q1947380
Saraikela Kharsawan_Jharkhand,wikidataId/Q2362658
Simdega_Jharkhand,wikidataId/Q2597889
Khunti_Jharkhand,wikidataId/Q367344
Ramgarh_Jharkhand,wikidataId/Q2663612
Anugul_Odisha,wikidataId/Q1772807
Balangir_Odisha,wikidataId/Q804642
Baleshwar_Odisha,wikidataId/Q2022279
Bargarh_Odisha,wikidataId/Q808140
Bhadrak_Odisha,wikidataId/Q685638
Cuttack_Odisha,wikidataId/Q2022256
Dhenkanal_Odisha,wikidataId/Q1948389
Gajapati_Odisha,wikidataId/Q1947292
Ganjam_Odisha,wikidataId/Q776213
Jagatsinghapur_Odisha,wikidataId/Q971581
Jajapur_Odisha,wikidataId/Q2087771
Jharsuguda_Odisha,wikidataId/Q569181
Kalahandi_Odisha,wikidataId/Q1876588
Kandhamal_Odisha,wikidataId/Q2085500
Kendrapara_Odisha,wikidataId/Q2299172
Kendujhar_Odisha,wikidataId/Q2085428
Khordha_Odisha,wikidataId/Q662818
Koraput_Odisha,wikidataId/Q1947300
Malkangiri_Odisha,wikidataId/Q5122619
Mayurbhanj_Odisha,wikidataId/Q1914546
Nayagarh_Odisha,wikidataId/Q2367388
Nuapada_Odisha,wikidataId/Q1810550
Puri_Odisha,wikidataId/Q1817158
Rayagada_Odisha,wikidataId/Q2577997
Sambalpur_Odisha,wikidataId/Q1267306
Sundargarh_Odisha,wikidataId/Q2296047
Bastar_Chhattisgarh,wikidataId/Q100152
Dakshin Bastar Dantewada_Chhattisgarh,wikidataId/Q100211
Dhamtari_Chhattisgarh,wikidataId/Q100190
Durg_Chhattisgarh,wikidataId/Q100182
Jashpur_Chhattisgarh,wikidataId/Q2577551
Uttar Bastar Kanker_Chhattisgarh,wikidataId/Q2310530
Kabirdham_Chhattisgarh,wikidataId/Q2450255
Korba_Chhattisgarh,wikidataId/Q2299121
Korea_Chhattisgarh,wikidataId/Q2295896
Mahasamund_Chhattisgarh,wikidataId/Q2450240
Raigarh_Chhattisgarh,wikidataId/Q2286310
Raipur_Chhattisgarh,wikidataId/Q2295914
Surguja_Chhattisgarh,wikidataId/Q1805075
Bijapur_Chhattisgarh,wikidataId/Q100164
Narayanpur_Chhattisgarh,wikidataId/Q2322000
Anuppur_Madhya Pradesh,wikidataId/Q2299093
Ashoknagar_Madhya Pradesh,wikidataId/Q2246416
Balaghat_Madhya Pradesh,wikidataId/Q641904
Barwani_Madhya Pradesh,wikidataId/Q2126754
Betul_Madhya Pradesh,wikidataId/Q1815279
Bhind_Madhya Pradesh,wikidataId/Q2341700
Bhopal_Madhya Pradesh,wikidataId/Q1797245
Burhanpur_Madhya Pradesh,wikidataId/Q2125592
Chhatarpur_Madhya Pradesh,wikidataId/Q2449785
Chhindwara_Madhya Pradesh,wikidataId/Q1986096
Damoh_Madhya Pradesh,wikidataId/Q2479331
Datia_Madhya Pradesh,wikidataId/Q2206266
Dewas_Madhya Pradesh,wikidataId/Q2025998
Dhar_Madhya Pradesh,wikidataId/Q2299069
Dindori_Madhya Pradesh,wikidataId/Q2398551
Khandwa (East Nimar)_Madhya Pradesh,wikidataId/Q2085436
Guna_Madhya Pradesh,wikidataId/Q930027
Gwalior_Madhya Pradesh,wikidataId/Q2085310
Harda_Madhya Pradesh,wikidataId/Q2173003
Hoshangabad_Madhya Pradesh,wikidataId/Q620801
Indore_Madhya Pradesh,wikidataId/Q742938
Jabalpur_Madhya Pradesh,wikidataId/Q632093
Jhabua_Madhya Pradesh,wikidataId/Q2085336
Katni_Madhya Pradesh,wikidataId/Q746441
Khargone (West Nimar)_Madhya Pradesh,wikidataId/Q2273900
Mandla_Madhya Pradesh,wikidataId/Q2341670
Mandsaur_Madhya Pradesh,wikidataId/Q1870014
Morena_Madhya Pradesh,wikidataId/Q2341467
Neemuch_Madhya Pradesh,wikidataId/Q2341713
Panna_Madhya Pradesh,wikidataId/Q2341630
Raisen_Madhya Pradesh,wikidataId/Q1815223
Rajgarh_Madhya Pradesh,wikidataId/Q1833306
Ratlam_Madhya Pradesh,wikidataId/Q2299164
Rewa_Madhya Pradesh,wikidataId/Q526862
Sagar_Madhya Pradesh,wikidataId/Q2085421
Satna_Madhya Pradesh,wikidataId/Q2577924
Sehore_Madhya Pradesh,wikidataId/Q2299029
Seoni_Madhya Pradesh,wikidataId/Q2221184
Shahdol_Madhya Pradesh,wikidataId/Q2085464
Shajapur_Madhya Pradesh,wikidataId/Q2449803
Sheopur_Madhya Pradesh,wikidataId/Q620105
Shivpuri_Madhya Pradesh,wikidataId/Q2299042
Sidhi_Madhya Pradesh,wikidataId/Q2449793
Tikamgarh_Madhya Pradesh,wikidataId/Q2449760
Ujjain_Madhya Pradesh,wikidataId/Q892641
Umaria_Madhya Pradesh,wikidataId/Q620297
Singrauli_Madhya Pradesh,wikidataId/Q2668638
Alirajpur_Madhya Pradesh,wikidataId/Q2667586
Ahmadabad_Gujarat,wikidataId/Q401686
Amreli_Gujarat,wikidataId/Q257946
Anand_Gujarat,wikidataId/Q485683
Bharuch_Gujarat,wikidataId/Q854900
Bhavnagar_Gujarat,wikidataId/Q854963
The Dangs_Gujarat,wikidataId/Q1135616
Dohad_Gujarat,wikidataId/Q186518
Gandhinagar_Gujarat,wikidataId/Q1772860
Jamnagar_Gujarat,wikidataId/Q2982118
Junagadh_Gujarat,wikidataId/Q1797344
Kachchh_Gujarat,wikidataId/Q1063417
Kheda_Gujarat,wikidataId/Q1755463
Narmada_Gujarat,wikidataId/Q1797230
Navsari_Gujarat,wikidataId/Q1797349
Patan_Gujarat,wikidataId/Q1815269
Porbandar_Gujarat,wikidataId/Q1772815
Rajkot_Gujarat,wikidataId/Q1815245
Surat_Gujarat,wikidataId/Q1797317
Surendranagar_Gujarat,wikidataId/Q237535
Vadodara_Gujarat,wikidataId/Q578285
Valsad_Gujarat,wikidataId/Q1946743
Tapi_Gujarat,wikidataId/Q670165
Ahmednagar_Maharashtra,wikidataId/Q401744
Akola_Maharashtra,wikidataId/Q520510
Amravati_Maharashtra,wikidataId/Q1771774
Bhandara_Maharashtra,wikidataId/Q1813857
Buldhana_Maharashtra,wikidataId/Q47929
Chandrapur_Maharashtra,wikidataId/Q1797274
Dhule_Maharashtra,wikidataId/Q1797383
Gadchiroli_Maharashtra,wikidataId/Q1804847
Hingoli_Maharashtra,wikidataId/Q2087615
Jalgaon_Maharashtra,wikidataId/Q1797291
Jalna_Maharashtra,wikidataId/Q1804863
Kolhapur_Maharashtra,wikidataId/Q1797312
Latur_Maharashtra,wikidataId/Q1948713
Mumbai Suburban_Maharashtra,wikidataId/Q2085374
Nagpur_Maharashtra,wikidataId/Q1797367
Nanded_Maharashtra,wikidataId/Q692389
Nandurbar_Maharashtra,wikidataId/Q1623525
Nashik_Maharashtra,wikidataId/Q1797269
Osmanabad_Maharashtra,wikidataId/Q1647186
Parbhani_Maharashtra,wikidataId/Q1797389
Pune_Maharashtra,wikidataId/Q1797336
Ratnagiri_Maharashtra,wikidataId/Q1771768
Sangli_Maharashtra,wikidataId/Q1425060
Satara_Maharashtra,wikidataId/Q1135612
Sindhudurg_Maharashtra,wikidataId/Q768332
Solapur_Maharashtra,wikidataId/Q1797263
Thane_Maharashtra,wikidataId/Q943099
Wardha_Maharashtra,wikidataId/Q980608
Washim_Maharashtra,wikidataId/Q1804858
Yavatmal_Maharashtra,wikidataId/Q1804852
Anantapur_Andhra Pradesh,wikidataId/Q15212
Chittoor_Andhra Pradesh,wikidataId/Q15213
Y.S.R._Andhra Pradesh,wikidataId/Q15342
East Godavari_Andhra Pradesh,wikidataId/Q15338
Guntur_Andhra Pradesh,wikidataId/Q15341
Krishna_Andhra Pradesh,wikidataId/Q15382
Kurnool_Andhra Pradesh,wikidataId/Q15381
Prakasam_Andhra Pradesh,wikidataId/Q15390
Srikakulam_Andhra Pradesh,wikidataId/Q15395
Vizianagaram_Andhra Pradesh,wikidataId/Q15392
Bangalore R_Karnataka,wikidataId/Q806464
Bidar_Karnataka,wikidataId/Q1790568
Chitradurga_Karnataka,wikidataId/Q165264
Dakshina Kannada_Karnataka,wikidataId/Q950571
Dharwad_Karnataka,wikidataId/Q1790904
Gadag_Karnataka,wikidataId/Q2353931
Hassan_Karnataka,wikidataId/Q956732
Haveri_Karnataka,wikidataId/Q765481
Kodagu_Karnataka,wikidataId/Q1553185
Kolar_Karnataka,wikidataId/Q2509866
Koppal_Karnataka,wikidataId/Q956387
Mandya_Karnataka,wikidataId/Q2768290
Raichur_Karnataka,wikidataId/Q1430830
Udupi_Karnataka,wikidataId/Q1483337
Uttara Kannada_Karnataka,wikidataId/Q579205
Chikkaballapura_Karnataka,wikidataId/Q1072629
Ramanagara_Karnataka,wikidataId/Q427679
Yadgir_Karnataka,wikidataId/Q1786949
North Goa_Goa,wikidataId/Q108234
South Goa_Goa,wikidataId/Q108244
Alappuzha_Kerala,wikidataId/Q928959
Ernakulam_Kerala,wikidataId/Q1356097
Idukki_Kerala,wikidataId/Q301821
Kannur_Kerala,wikidataId/Q2980652
Kasaragod_Kerala,wikidataId/Q1419703
Kollam_Kerala,wikidataId/Q1356124
Kottayam_Kerala,wikidataId/Q1353354
Kozhikode_Kerala,wikidataId/Q1142979
Malappuram_Kerala,wikidataId/Q1030918
Tiruppur_Tamil Nadu,wikidataId/Q15202
Palakkad_Kerala,wikidataId/Q1535742
Pathanamthitta_Kerala,wikidataId/Q634935
Thiruvananthapuram_Kerala,wikidataId/Q162612
Thrissur_Kerala,wikidataId/Q2429655
Wayanad_Kerala,wikidataId/Q1364427
Chennai_Tamil Nadu,wikidataId/Q15116
Coimbatore_Tamil Nadu,wikidataId/Q15136
Dharmapuri_Tamil Nadu,wikidataId/Q15152
Dindigul_Tamil Nadu,wikidataId/Q15154
Erode_Tamil Nadu,wikidataId/Q15155
Kanniyakumari_Tamil Nadu,wikidataId/Q15158
Karur_Tamil Nadu,wikidataId/Q15182
Krishnagiri_Tamil Nadu,wikidataId/Q15183
Madurai_Tamil Nadu,wikidataId/Q15184
Nagapattinam_Tamil Nadu,wikidataId/Q15185
Namakkal_Tamil Nadu,wikidataId/Q15187
Perambalur_Tamil Nadu,wikidataId/Q15186
Pudukkottai_Tamil Nadu,wikidataId/Q15190
Ramanathapuram_Tamil Nadu,wikidataId/Q15191
Salem_Tamil Nadu,wikidataId/Q15192
Sivaganga_Tamil Nadu,wikidataId/Q15195
Thanjavur_Tamil Nadu,wikidataId/Q15194
Virudhunagar_Tamil Nadu,wikidataId/Q15209
Ariyalur_Tamil Nadu,wikidataId/Q15112
The Nilgiris_Tamil Nadu,wikidataId/Q15188
Theni_Tamil Nadu,wikidataId/Q15196
Thiruvallur_Tamil Nadu,wikidataId/Q15204
Thiruvarur_Tamil Nadu,wikidataId/Q15197
Tiruchirappalli_Tamil Nadu,wikidataId/Q15201
Tirunelveli_Tamil Nadu,wikidataId/Q15200
Tiruvannamalai_Tamil Nadu,wikidataId/Q15207
Vellore_Tamil Nadu,wikidataId/Q15206
Karaikal_Puducherry,wikidataId/Q639264
Mahe_Puducherry,wikidataId/Q639279
Yanam_Puducherry,wikidataId/Q2126598
Nicobars_Andaman & Nicobar,wikidataId/Q797295
Adilabad_Telangana,wikidataId/Q15211
Hyderabad_Telangana,wikidataId/Q15340
Karimnagar_Telangana,wikidataId/Q15373
Khammam_Telangana,wikidataId/Q15371
Medak_Telangana,wikidataId/Q15386
Nalgonda_Telangana,wikidataId/Q15384
Nizamabad_Telangana,wikidataId/Q15391
Warangal_Telangana,wikidataId/Q28169759
Kargil_Jammu and Kashmir,wikidataId/Q1650798
Daman_Daman & Diu,wikidataId/Q1158197
Allahabad_Uttar Pradesh,wikidataId/Q1773426
Badgam_Jammu and Kashmir,wikidataId/Q2594218
Banaskantha_Gujarat,wikidataId/Q806125
Garhwal_Uttarakhand,wikidataId/Q2085474
Panchmahal_Gujarat,wikidataId/Q1781463
Purba Medinipur_West Bengal,wikidataId/Q1431920
Sri Potti Sriramulu Nellore_Andhra Pradesh,wikidataId/Q15383
Debagarh_Odisha,wikidataId/Q2269639
Lahul and Spiti_Himachal Pradesh,wikidataId/Q837595
Visakhapatnam_Andhra Pradesh,wikidataId/Q15394
Bangalore_Karnataka,wikidataId/Q806463
Dibang Valley_Arunachal Pradesh,wikidataId/Q15446
West Godavari_Andhra Pradesh,wikidataId/Q15404
Hamirpur_Uttar Pradesh,wikidataId/Q2019757
Papumpare_Arunachal Pradesh,wikidataId/Q15432
Chirang_Assam,wikidataId/Q2574898
Kamrup_Assam,wikidataId/Q2247441
Kamrup Metropolitan_Assam,wikidataId/Q2464674
Morigaon_Assam,wikidataId/Q42737
Kaimur (Bhabua)_Bihar,wikidataId/Q77367
Purba Champaran_Bihar,wikidataId/Q49159
Janjgir Champa_Chhattisgarh,wikidataId/Q2575633
West_Delhi,wikidataId/Q549807
Rajnandgaon_Chhattisgarh,wikidataId/Q2341800
Diu_Daman & Diu,wikidataId/Q2552347
East_Delhi,wikidataId/Q107960
